"pli0092_h","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1991","Hamburg","lower secondary degree","","","",""
"Min 1x per week","1991","Hamburg","secondary school degree","","","",""
"Min 1x per week","1991","Hamburg","college entrance qualification","","","",""
"Min 1x per week","1991","Hamburg","Other degree","","","",""
"Min 1x per week","1991","Hamburg","no degree/no degree yet","","","",""
"Min 1x per week","1991","Lower Saxony","lower secondary degree","","","",""
"Min 1x per week","1991","Lower Saxony","secondary school degree","","","",""
"Min 1x per week","1991","Lower Saxony","college entrance qualification","","","",""
"Min 1x per week","1991","Lower Saxony","Other degree","","","",""
"Min 1x per week","1991","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per week","1991","Bremen","lower secondary degree","","","",""
"Min 1x per week","1991","Bremen","secondary school degree","","","",""
"Min 1x per week","1991","Bremen","college entrance qualification","","","",""
"Min 1x per week","1991","Bremen","Other degree","","","",""
"Min 1x per week","1991","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per week","1991","Hesse","lower secondary degree","","","",""
"Min 1x per week","1991","Hesse","secondary school degree","","","",""
"Min 1x per week","1991","Hesse","college entrance qualification","","","",""
"Min 1x per week","1991","Hesse","Other degree","","","",""
"Min 1x per week","1991","Hesse","no degree/no degree yet","","","",""
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per week","1991","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per week","1991","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per week","1991","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per week","1991","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per week","1991","Baden-Württemberg","Other degree","","","",""
"Min 1x per week","1991","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per week","1991","Bavaria","lower secondary degree","","","",""
"Min 1x per week","1991","Bavaria","secondary school degree","","","",""
"Min 1x per week","1991","Bavaria","college entrance qualification","","","",""
"Min 1x per week","1991","Bavaria","Other degree","","","",""
"Min 1x per week","1991","Bavaria","no degree/no degree yet","","","",""
"Min 1x per week","1991","Berlin","lower secondary degree","","","",""
"Min 1x per week","1991","Berlin","secondary school degree","","","",""
"Min 1x per week","1991","Berlin","college entrance qualification","","","",""
"Min 1x per week","1991","Berlin","Other degree","","","",""
"Min 1x per week","1991","Berlin","no degree/no degree yet","","","",""
"Min 1x per week","1991","Brandenburg","lower secondary degree","","","",""
"Min 1x per week","1991","Brandenburg","secondary school degree","","","",""
"Min 1x per week","1991","Brandenburg","college entrance qualification","","","",""
"Min 1x per week","1991","Brandenburg","Other degree","","","",""
"Min 1x per week","1991","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per week","1991","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per week","1991","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per week","1991","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per week","1991","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","1991","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per week","1991","Saxony","lower secondary degree","","","",""
"Min 1x per week","1991","Saxony","secondary school degree","","","",""
"Min 1x per week","1991","Saxony","college entrance qualification","","","",""
"Min 1x per week","1991","Saxony","Other degree","","","",""
"Min 1x per week","1991","Saxony","no degree/no degree yet","","","",""
"Min 1x per week","1991","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per week","1991","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per week","1991","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per week","1991","Saxony-Anhalt","Other degree","","","",""
"Min 1x per week","1991","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per week","1991","Thuringia","lower secondary degree","","","",""
"Min 1x per week","1991","Thuringia","secondary school degree","","","",""
"Min 1x per week","1991","Thuringia","college entrance qualification","","","",""
"Min 1x per week","1991","Thuringia","Other degree","","","",""
"Min 1x per week","1991","Thuringia","no degree/no degree yet","","","",""
"Min 1x per month","1991","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per month","1991","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per month","1991","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per month","1991","Schleswig-Holstein","Other degree","","","",""
"Min 1x per month","1991","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per month","1991","Hamburg","lower secondary degree","","","",""
"Min 1x per month","1991","Hamburg","secondary school degree","","","",""
"Min 1x per month","1991","Hamburg","college entrance qualification","","","",""
"Min 1x per month","1991","Hamburg","Other degree","","","",""
"Min 1x per month","1991","Hamburg","no degree/no degree yet","","","",""
"Min 1x per month","1991","Lower Saxony","lower secondary degree","","","",""
"Min 1x per month","1991","Lower Saxony","secondary school degree","","","",""
"Min 1x per month","1991","Lower Saxony","college entrance qualification","","","",""
"Min 1x per month","1991","Lower Saxony","Other degree","","","",""
"Min 1x per month","1991","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per month","1991","Bremen","lower secondary degree","","","",""
"Min 1x per month","1991","Bremen","secondary school degree","","","",""
"Min 1x per month","1991","Bremen","college entrance qualification","","","",""
"Min 1x per month","1991","Bremen","Other degree","","","",""
"Min 1x per month","1991","Bremen","no degree/no degree yet","","","",""
"Min 1x per month","1991","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per month","1991","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per month","1991","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per month","1991","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per month","1991","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per month","1991","Hesse","lower secondary degree","","","",""
"Min 1x per month","1991","Hesse","secondary school degree","","","",""
"Min 1x per month","1991","Hesse","college entrance qualification","","","",""
"Min 1x per month","1991","Hesse","Other degree","","","",""
"Min 1x per month","1991","Hesse","no degree/no degree yet","","","",""
"Min 1x per month","1991","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per month","1991","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per month","1991","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per month","1991","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per month","1991","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per month","1991","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per month","1991","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per month","1991","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per month","1991","Baden-Württemberg","Other degree","","","",""
"Min 1x per month","1991","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per month","1991","Bavaria","lower secondary degree","","","",""
"Min 1x per month","1991","Bavaria","secondary school degree","","","",""
"Min 1x per month","1991","Bavaria","college entrance qualification","","","",""
"Min 1x per month","1991","Bavaria","Other degree","","","",""
"Min 1x per month","1991","Bavaria","no degree/no degree yet","","","",""
"Min 1x per month","1991","Berlin","lower secondary degree","","","",""
"Min 1x per month","1991","Berlin","secondary school degree","","","",""
"Min 1x per month","1991","Berlin","college entrance qualification","","","",""
"Min 1x per month","1991","Berlin","Other degree","","","",""
"Min 1x per month","1991","Berlin","no degree/no degree yet","","","",""
"Min 1x per month","1991","Brandenburg","lower secondary degree","","","",""
"Min 1x per month","1991","Brandenburg","secondary school degree","","","",""
"Min 1x per month","1991","Brandenburg","college entrance qualification","","","",""
"Min 1x per month","1991","Brandenburg","Other degree","","","",""
"Min 1x per month","1991","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per month","1991","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per month","1991","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per month","1991","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per month","1991","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per month","1991","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per month","1991","Saxony","lower secondary degree","","","",""
"Min 1x per month","1991","Saxony","secondary school degree","","","",""
"Min 1x per month","1991","Saxony","college entrance qualification","","","",""
"Min 1x per month","1991","Saxony","Other degree","","","",""
"Min 1x per month","1991","Saxony","no degree/no degree yet","","","",""
"Min 1x per month","1991","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per month","1991","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per month","1991","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per month","1991","Saxony-Anhalt","Other degree","","","",""
"Min 1x per month","1991","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per month","1991","Thuringia","lower secondary degree","","","",""
"Min 1x per month","1991","Thuringia","secondary school degree","","","",""
"Min 1x per month","1991","Thuringia","college entrance qualification","","","",""
"Min 1x per month","1991","Thuringia","Other degree","","","",""
"Min 1x per month","1991","Thuringia","no degree/no degree yet","","","",""
"Rarely","1991","Schleswig-Holstein","lower secondary degree","","","",""
"Rarely","1991","Schleswig-Holstein","secondary school degree","","","",""
"Rarely","1991","Schleswig-Holstein","college entrance qualification","","","",""
"Rarely","1991","Schleswig-Holstein","Other degree","","","",""
"Rarely","1991","Schleswig-Holstein","no degree/no degree yet","","","",""
"Rarely","1991","Hamburg","lower secondary degree","","","",""
"Rarely","1991","Hamburg","secondary school degree","","","",""
"Rarely","1991","Hamburg","college entrance qualification","","","",""
"Rarely","1991","Hamburg","Other degree","","","",""
"Rarely","1991","Hamburg","no degree/no degree yet","","","",""
"Rarely","1991","Lower Saxony","lower secondary degree","","","",""
"Rarely","1991","Lower Saxony","secondary school degree","","","",""
"Rarely","1991","Lower Saxony","college entrance qualification","","","",""
"Rarely","1991","Lower Saxony","Other degree","","","",""
"Rarely","1991","Lower Saxony","no degree/no degree yet","","","",""
"Rarely","1991","Bremen","lower secondary degree","","","",""
"Rarely","1991","Bremen","secondary school degree","","","",""
"Rarely","1991","Bremen","college entrance qualification","","","",""
"Rarely","1991","Bremen","Other degree","","","",""
"Rarely","1991","Bremen","no degree/no degree yet","","","",""
"Rarely","1991","North Rhine-Westphalia","lower secondary degree","","","",""
"Rarely","1991","North Rhine-Westphalia","secondary school degree","","","",""
"Rarely","1991","North Rhine-Westphalia","college entrance qualification","","","",""
"Rarely","1991","North Rhine-Westphalia","Other degree","","","",""
"Rarely","1991","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Rarely","1991","Hesse","lower secondary degree","","","",""
"Rarely","1991","Hesse","secondary school degree","","","",""
"Rarely","1991","Hesse","college entrance qualification","","","",""
"Rarely","1991","Hesse","Other degree","","","",""
"Rarely","1991","Hesse","no degree/no degree yet","","","",""
"Rarely","1991","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Rarely","1991","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Rarely","1991","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Rarely","1991","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Rarely","1991","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Rarely","1991","Baden-Württemberg","lower secondary degree","","","",""
"Rarely","1991","Baden-Württemberg","secondary school degree","","","",""
"Rarely","1991","Baden-Württemberg","college entrance qualification","","","",""
"Rarely","1991","Baden-Württemberg","Other degree","","","",""
"Rarely","1991","Baden-Württemberg","no degree/no degree yet","","","",""
"Rarely","1991","Bavaria","lower secondary degree","","","",""
"Rarely","1991","Bavaria","secondary school degree","","","",""
"Rarely","1991","Bavaria","college entrance qualification","","","",""
"Rarely","1991","Bavaria","Other degree","","","",""
"Rarely","1991","Bavaria","no degree/no degree yet","","","",""
"Rarely","1991","Berlin","lower secondary degree","","","",""
"Rarely","1991","Berlin","secondary school degree","","","",""
"Rarely","1991","Berlin","college entrance qualification","","","",""
"Rarely","1991","Berlin","Other degree","","","",""
"Rarely","1991","Berlin","no degree/no degree yet","","","",""
"Rarely","1991","Brandenburg","lower secondary degree","","","",""
"Rarely","1991","Brandenburg","secondary school degree","","","",""
"Rarely","1991","Brandenburg","college entrance qualification","","","",""
"Rarely","1991","Brandenburg","Other degree","","","",""
"Rarely","1991","Brandenburg","no degree/no degree yet","","","",""
"Rarely","1991","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Rarely","1991","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Rarely","1991","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Rarely","1991","Mecklenburg-Western Pomerania","Other degree","","","",""
"Rarely","1991","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Rarely","1991","Saxony","lower secondary degree","","","",""
"Rarely","1991","Saxony","secondary school degree","","","",""
"Rarely","1991","Saxony","college entrance qualification","","","",""
"Rarely","1991","Saxony","Other degree","","","",""
"Rarely","1991","Saxony","no degree/no degree yet","","","",""
"Rarely","1991","Saxony-Anhalt","lower secondary degree","","","",""
"Rarely","1991","Saxony-Anhalt","secondary school degree","","","",""
"Rarely","1991","Saxony-Anhalt","college entrance qualification","","","",""
"Rarely","1991","Saxony-Anhalt","Other degree","","","",""
"Rarely","1991","Saxony-Anhalt","no degree/no degree yet","","","",""
"Rarely","1991","Thuringia","lower secondary degree","","","",""
"Rarely","1991","Thuringia","secondary school degree","","","",""
"Rarely","1991","Thuringia","college entrance qualification","","","",""
"Rarely","1991","Thuringia","Other degree","","","",""
"Rarely","1991","Thuringia","no degree/no degree yet","","","",""
"Never","1991","Schleswig-Holstein","lower secondary degree","","","",""
"Never","1991","Schleswig-Holstein","secondary school degree","","","",""
"Never","1991","Schleswig-Holstein","college entrance qualification","","","",""
"Never","1991","Schleswig-Holstein","Other degree","","","",""
"Never","1991","Schleswig-Holstein","no degree/no degree yet","","","",""
"Never","1991","Hamburg","lower secondary degree","","","",""
"Never","1991","Hamburg","secondary school degree","","","",""
"Never","1991","Hamburg","college entrance qualification","","","",""
"Never","1991","Hamburg","Other degree","","","",""
"Never","1991","Hamburg","no degree/no degree yet","","","",""
"Never","1991","Lower Saxony","lower secondary degree","","","",""
"Never","1991","Lower Saxony","secondary school degree","","","",""
"Never","1991","Lower Saxony","college entrance qualification","","","",""
"Never","1991","Lower Saxony","Other degree","","","",""
"Never","1991","Lower Saxony","no degree/no degree yet","","","",""
"Never","1991","Bremen","lower secondary degree","","","",""
"Never","1991","Bremen","secondary school degree","","","",""
"Never","1991","Bremen","college entrance qualification","","","",""
"Never","1991","Bremen","Other degree","","","",""
"Never","1991","Bremen","no degree/no degree yet","","","",""
"Never","1991","North Rhine-Westphalia","lower secondary degree","","","",""
"Never","1991","North Rhine-Westphalia","secondary school degree","","","",""
"Never","1991","North Rhine-Westphalia","college entrance qualification","","","",""
"Never","1991","North Rhine-Westphalia","Other degree","","","",""
"Never","1991","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Never","1991","Hesse","lower secondary degree","","","",""
"Never","1991","Hesse","secondary school degree","","","",""
"Never","1991","Hesse","college entrance qualification","","","",""
"Never","1991","Hesse","Other degree","","","",""
"Never","1991","Hesse","no degree/no degree yet","","","",""
"Never","1991","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Never","1991","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Never","1991","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Never","1991","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Never","1991","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Never","1991","Baden-Württemberg","lower secondary degree","","","",""
"Never","1991","Baden-Württemberg","secondary school degree","","","",""
"Never","1991","Baden-Württemberg","college entrance qualification","","","",""
"Never","1991","Baden-Württemberg","Other degree","","","",""
"Never","1991","Baden-Württemberg","no degree/no degree yet","","","",""
"Never","1991","Bavaria","lower secondary degree","","","",""
"Never","1991","Bavaria","secondary school degree","","","",""
"Never","1991","Bavaria","college entrance qualification","","","",""
"Never","1991","Bavaria","Other degree","","","",""
"Never","1991","Bavaria","no degree/no degree yet","","","",""
"Never","1991","Berlin","lower secondary degree","","","",""
"Never","1991","Berlin","secondary school degree","","","",""
"Never","1991","Berlin","college entrance qualification","","","",""
"Never","1991","Berlin","Other degree","","","",""
"Never","1991","Berlin","no degree/no degree yet","","","",""
"Never","1991","Brandenburg","lower secondary degree","","","",""
"Never","1991","Brandenburg","secondary school degree","","","",""
"Never","1991","Brandenburg","college entrance qualification","","","",""
"Never","1991","Brandenburg","Other degree","","","",""
"Never","1991","Brandenburg","no degree/no degree yet","","","",""
"Never","1991","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Never","1991","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Never","1991","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Never","1991","Mecklenburg-Western Pomerania","Other degree","","","",""
"Never","1991","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Never","1991","Saxony","lower secondary degree","","","",""
"Never","1991","Saxony","secondary school degree","","","",""
"Never","1991","Saxony","college entrance qualification","","","",""
"Never","1991","Saxony","Other degree","","","",""
"Never","1991","Saxony","no degree/no degree yet","","","",""
"Never","1991","Saxony-Anhalt","lower secondary degree","","","",""
"Never","1991","Saxony-Anhalt","secondary school degree","","","",""
"Never","1991","Saxony-Anhalt","college entrance qualification","","","",""
"Never","1991","Saxony-Anhalt","Other degree","","","",""
"Never","1991","Saxony-Anhalt","no degree/no degree yet","","","",""
"Never","1991","Thuringia","lower secondary degree","","","",""
"Never","1991","Thuringia","secondary school degree","","","",""
"Never","1991","Thuringia","college entrance qualification","","","",""
"Never","1991","Thuringia","Other degree","","","",""
"Never","1991","Thuringia","no degree/no degree yet","","","",""
"Daily","1992","Schleswig-Holstein","lower secondary degree","","","",""
"Daily","1992","Schleswig-Holstein","secondary school degree","","","",""
"Daily","1992","Schleswig-Holstein","college entrance qualification","","","",""
"Daily","1992","Schleswig-Holstein","Other degree","","","",""
"Daily","1992","Schleswig-Holstein","no degree/no degree yet","","","",""
"Daily","1992","Hamburg","lower secondary degree","","","",""
"Daily","1992","Hamburg","secondary school degree","","","",""
"Daily","1992","Hamburg","college entrance qualification","","","",""
"Daily","1992","Hamburg","Other degree","","","",""
"Daily","1992","Hamburg","no degree/no degree yet","","","",""
"Daily","1992","Lower Saxony","lower secondary degree","","","",""
"Daily","1992","Lower Saxony","secondary school degree","","","",""
"Daily","1992","Lower Saxony","college entrance qualification","","","",""
"Daily","1992","Lower Saxony","Other degree","","","",""
"Daily","1992","Lower Saxony","no degree/no degree yet","","","",""
"Daily","1992","Bremen","lower secondary degree","","","",""
"Daily","1992","Bremen","secondary school degree","","","",""
"Daily","1992","Bremen","college entrance qualification","","","",""
"Daily","1992","Bremen","Other degree","","","",""
"Daily","1992","Bremen","no degree/no degree yet","","","",""
"Daily","1992","North Rhine-Westphalia","lower secondary degree","","","",""
"Daily","1992","North Rhine-Westphalia","secondary school degree","","","",""
"Daily","1992","North Rhine-Westphalia","college entrance qualification","","","",""
"Daily","1992","North Rhine-Westphalia","Other degree","","","",""
"Daily","1992","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Daily","1992","Hesse","lower secondary degree","","","",""
"Daily","1992","Hesse","secondary school degree","","","",""
"Daily","1992","Hesse","college entrance qualification","","","",""
"Daily","1992","Hesse","Other degree","","","",""
"Daily","1992","Hesse","no degree/no degree yet","","","",""
"Daily","1992","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Daily","1992","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Daily","1992","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Daily","1992","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Daily","1992","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Daily","1992","Baden-Württemberg","lower secondary degree","","","",""
"Daily","1992","Baden-Württemberg","secondary school degree","","","",""
"Daily","1992","Baden-Württemberg","college entrance qualification","","","",""
"Daily","1992","Baden-Württemberg","Other degree","","","",""
"Daily","1992","Baden-Württemberg","no degree/no degree yet","","","",""
"Daily","1992","Bavaria","lower secondary degree","","","",""
"Daily","1992","Bavaria","secondary school degree","","","",""
"Daily","1992","Bavaria","college entrance qualification","","","",""
"Daily","1992","Bavaria","Other degree","","","",""
"Daily","1992","Bavaria","no degree/no degree yet","","","",""
"Daily","1992","Berlin","lower secondary degree","","","",""
"Daily","1992","Berlin","secondary school degree","","","",""
"Daily","1992","Berlin","college entrance qualification","","","",""
"Daily","1992","Berlin","Other degree","","","",""
"Daily","1992","Berlin","no degree/no degree yet","","","",""
"Daily","1992","Brandenburg","lower secondary degree","","","",""
"Daily","1992","Brandenburg","secondary school degree","","","",""
"Daily","1992","Brandenburg","college entrance qualification","","","",""
"Daily","1992","Brandenburg","Other degree","","","",""
"Daily","1992","Brandenburg","no degree/no degree yet","","","",""
"Daily","1992","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Daily","1992","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Daily","1992","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Daily","1992","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","1992","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Daily","1992","Saxony","lower secondary degree","","","",""
"Daily","1992","Saxony","secondary school degree","","","",""
"Daily","1992","Saxony","college entrance qualification","","","",""
"Daily","1992","Saxony","Other degree","","","",""
"Daily","1992","Saxony","no degree/no degree yet","","","",""
"Daily","1992","Saxony-Anhalt","lower secondary degree","","","",""
"Daily","1992","Saxony-Anhalt","secondary school degree","","","",""
"Daily","1992","Saxony-Anhalt","college entrance qualification","","","",""
"Daily","1992","Saxony-Anhalt","Other degree","","","",""
"Daily","1992","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","1992","Thuringia","lower secondary degree","","","",""
"Daily","1992","Thuringia","secondary school degree","","","",""
"Daily","1992","Thuringia","college entrance qualification","","","",""
"Daily","1992","Thuringia","Other degree","","","",""
"Daily","1992","Thuringia","no degree/no degree yet","","","",""
"Min 1x per week","1992","Schleswig-Holstein","lower secondary degree","29","","",""
"Min 1x per week","1992","Schleswig-Holstein","secondary school degree","20","","",""
"Min 1x per week","1992","Schleswig-Holstein","college entrance qualification","17","","",""
"Min 1x per week","1992","Schleswig-Holstein","Other degree","1","","",""
"Min 1x per week","1992","Schleswig-Holstein","no degree/no degree yet","8","","",""
"Min 1x per week","1992","Hamburg","lower secondary degree","14","","",""
"Min 1x per week","1992","Hamburg","secondary school degree","10","","",""
"Min 1x per week","1992","Hamburg","college entrance qualification","9","","",""
"Min 1x per week","1992","Hamburg","Other degree","1","","",""
"Min 1x per week","1992","Hamburg","no degree/no degree yet","1","","",""
"Min 1x per week","1992","Lower Saxony","lower secondary degree","103","0.191845204462403","0.155940624182697","0.227749784742108"
"Min 1x per week","1992","Lower Saxony","secondary school degree","82","0.364728519559024","0.302110445814799","0.427346593303249"
"Min 1x per week","1992","Lower Saxony","college entrance qualification","63","0.451022455475479","0.369179690806806","0.532865220144151"
"Min 1x per week","1992","Lower Saxony","Other degree","9","","",""
"Min 1x per week","1992","Lower Saxony","no degree/no degree yet","12","","",""
"Min 1x per week","1992","Bremen","lower secondary degree","6","","",""
"Min 1x per week","1992","Bremen","secondary school degree","6","","",""
"Min 1x per week","1992","Bremen","college entrance qualification","5","","",""
"Min 1x per week","1992","Bremen","Other degree","1","","",""
"Min 1x per week","1992","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","1992","North Rhine-Westphalia","lower secondary degree","201","0.166666234542387","0.144592575357149","0.188739893727624"
"Min 1x per week","1992","North Rhine-Westphalia","secondary school degree","172","0.360981340506211","0.317327670495542","0.404635010516881"
"Min 1x per week","1992","North Rhine-Westphalia","college entrance qualification","168","0.414949550531154","0.366421280901347","0.46347782016096"
"Min 1x per week","1992","North Rhine-Westphalia","Other degree","23","","",""
"Min 1x per week","1992","North Rhine-Westphalia","no degree/no degree yet","45","0.269761748935711","0.212649853738358","0.326873644133064"
"Min 1x per week","1992","Hesse","lower secondary degree","79","0.180911550478962","0.14255927314124","0.219263827816683"
"Min 1x per week","1992","Hesse","secondary school degree","47","0.278142651881027","0.209564519538729","0.346720784223326"
"Min 1x per week","1992","Hesse","college entrance qualification","52","0.381241096677181","0.300498766916842","0.461983426437519"
"Min 1x per week","1992","Hesse","Other degree","10","","",""
"Min 1x per week","1992","Hesse","no degree/no degree yet","17","","",""
"Min 1x per week","1992","Rhineland-Palatinate,Saarland","lower secondary degree","74","0.156611930791868","0.120816578049398","0.192407283534338"
"Min 1x per week","1992","Rhineland-Palatinate,Saarland","secondary school degree","28","","",""
"Min 1x per week","1992","Rhineland-Palatinate,Saarland","college entrance qualification","35","0.500820706862781","0.384518398157572","0.617123015567989"
"Min 1x per week","1992","Rhineland-Palatinate,Saarland","Other degree","3","","",""
"Min 1x per week","1992","Rhineland-Palatinate,Saarland","no degree/no degree yet","9","","",""
"Min 1x per week","1992","Baden-Württemberg","lower secondary degree","163","0.175999517273551","0.149031241684984","0.202967792862119"
"Min 1x per week","1992","Baden-Württemberg","secondary school degree","122","0.412053736498493","0.353234728366415","0.470872744630571"
"Min 1x per week","1992","Baden-Württemberg","college entrance qualification","77","0.382255527428264","0.311657312819619","0.45285374203691"
"Min 1x per week","1992","Baden-Württemberg","Other degree","25","","",""
"Min 1x per week","1992","Baden-Württemberg","no degree/no degree yet","30","0.27300560208564","0.212020680172916","0.333990523998365"
"Min 1x per week","1992","Bavaria","lower secondary degree","185","0.218141514569193","0.189177696352267","0.24710533278612"
"Min 1x per week","1992","Bavaria","secondary school degree","98","0.290189150708531","0.240998097971155","0.339380203445906"
"Min 1x per week","1992","Bavaria","college entrance qualification","78","0.387452770327059","0.322181753320634","0.452723787333485"
"Min 1x per week","1992","Bavaria","Other degree","15","","",""
"Min 1x per week","1992","Bavaria","no degree/no degree yet","22","","",""
"Min 1x per week","1992","Berlin","lower secondary degree","24","","",""
"Min 1x per week","1992","Berlin","secondary school degree","46","0.247711253695602","0.189045916023181","0.306376591368024"
"Min 1x per week","1992","Berlin","college entrance qualification","38","0.339044915774401","0.25504424238288","0.423045589165922"
"Min 1x per week","1992","Berlin","Other degree","3","","",""
"Min 1x per week","1992","Berlin","no degree/no degree yet","8","","",""
"Min 1x per week","1992","Brandenburg","lower secondary degree","21","","",""
"Min 1x per week","1992","Brandenburg","secondary school degree","33","0.115152757616062","0.0795617590110143","0.15074375622111"
"Min 1x per week","1992","Brandenburg","college entrance qualification","15","","",""
"Min 1x per week","1992","Brandenburg","Other degree","1","","",""
"Min 1x per week","1992","Brandenburg","no degree/no degree yet","4","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","lower secondary degree","10","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","secondary school degree","23","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","college entrance qualification","14","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","Other degree","2","","",""
"Min 1x per week","1992","Mecklenburg-Western Pomerania","no degree/no degree yet","2","","",""
