"pli0092_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1993","secondary school degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1993","secondary school degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1993","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1993","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1993","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1993","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1993","college entrance qualification","(0) in school","","","",""
"Min 1x per month","1993","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per month","1993","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per month","1993","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per month","1993","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per month","1993","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per month","1993","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1993","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1993","college entrance qualification","(3a) lower tertiary education","","","",""
"Min 1x per month","1993","college entrance qualification","(3b) higher tertiary education","","","",""
"Min 1x per month","1993","Other degree","(0) in school","","","",""
"Min 1x per month","1993","Other degree","(1a) inadequately completed","","","",""
"Min 1x per month","1993","Other degree","(1b) general elementary school","","","",""
"Min 1x per month","1993","Other degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","1993","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1993","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1993","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1993","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1993","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1993","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1993","no degree/no degree yet","(0) in school","","","",""
"Min 1x per month","1993","no degree/no degree yet","(1a) inadequately completed","","","",""
"Min 1x per month","1993","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per month","1993","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per month","1993","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per month","1993","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per month","1993","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1993","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1993","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per month","1993","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","1993","lower secondary degree","(0) in school","","","",""
"Rarely","1993","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","1993","lower secondary degree","(1b) general elementary school","","","",""
"Rarely","1993","lower secondary degree","(1c) basic vocational qualification","","","",""
"Rarely","1993","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","1993","lower secondary degree","(2a) intermediate vocational","","","",""
"Rarely","1993","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1993","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1993","lower secondary degree","(3a) lower tertiary education","","","",""
"Rarely","1993","lower secondary degree","(3b) higher tertiary education","","","",""
"Rarely","1993","secondary school degree","(0) in school","","","",""
"Rarely","1993","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","1993","secondary school degree","(1b) general elementary school","","","",""
"Rarely","1993","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","1993","secondary school degree","(2b) intermediate general qualification","","","",""
"Rarely","1993","secondary school degree","(2a) intermediate vocational","","","",""
"Rarely","1993","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1993","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1993","secondary school degree","(3a) lower tertiary education","","","",""
"Rarely","1993","secondary school degree","(3b) higher tertiary education","","","",""
"Rarely","1993","college entrance qualification","(0) in school","","","",""
"Rarely","1993","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","1993","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","1993","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","1993","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","1993","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","1993","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Rarely","1993","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1993","college entrance qualification","(3a) lower tertiary education","","","",""
"Rarely","1993","college entrance qualification","(3b) higher tertiary education","","","",""
"Rarely","1993","Other degree","(0) in school","","","",""
"Rarely","1993","Other degree","(1a) inadequately completed","","","",""
"Rarely","1993","Other degree","(1b) general elementary school","","","",""
"Rarely","1993","Other degree","(1c) basic vocational qualification","","","",""
"Rarely","1993","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","1993","Other degree","(2a) intermediate vocational","","","",""
"Rarely","1993","Other degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1993","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1993","Other degree","(3a) lower tertiary education","","","",""
"Rarely","1993","Other degree","(3b) higher tertiary education","","","",""
"Rarely","1993","no degree/no degree yet","(0) in school","","","",""
"Rarely","1993","no degree/no degree yet","(1a) inadequately completed","","","",""
"Rarely","1993","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","1993","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","1993","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","1993","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","1993","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","1993","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1993","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","1993","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Never","1993","lower secondary degree","(0) in school","","","",""
"Never","1993","lower secondary degree","(1a) inadequately completed","","","",""
"Never","1993","lower secondary degree","(1b) general elementary school","","","",""
"Never","1993","lower secondary degree","(1c) basic vocational qualification","","","",""
"Never","1993","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","1993","lower secondary degree","(2a) intermediate vocational","","","",""
"Never","1993","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Never","1993","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Never","1993","lower secondary degree","(3a) lower tertiary education","","","",""
"Never","1993","lower secondary degree","(3b) higher tertiary education","","","",""
"Never","1993","secondary school degree","(0) in school","","","",""
"Never","1993","secondary school degree","(1a) inadequately completed","","","",""
"Never","1993","secondary school degree","(1b) general elementary school","","","",""
"Never","1993","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","1993","secondary school degree","(2b) intermediate general qualification","","","",""
"Never","1993","secondary school degree","(2a) intermediate vocational","","","",""
"Never","1993","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","1993","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Never","1993","secondary school degree","(3a) lower tertiary education","","","",""
"Never","1993","secondary school degree","(3b) higher tertiary education","","","",""
"Never","1993","college entrance qualification","(0) in school","","","",""
"Never","1993","college entrance qualification","(1a) inadequately completed","","","",""
"Never","1993","college entrance qualification","(1b) general elementary school","","","",""
"Never","1993","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","1993","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","1993","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","1993","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Never","1993","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Never","1993","college entrance qualification","(3a) lower tertiary education","","","",""
"Never","1993","college entrance qualification","(3b) higher tertiary education","","","",""
"Never","1993","Other degree","(0) in school","","","",""
"Never","1993","Other degree","(1a) inadequately completed","","","",""
"Never","1993","Other degree","(1b) general elementary school","","","",""
"Never","1993","Other degree","(1c) basic vocational qualification","","","",""
"Never","1993","Other degree","(2b) intermediate general qualification","","","",""
"Never","1993","Other degree","(2a) intermediate vocational","","","",""
"Never","1993","Other degree","(2c_gen) general maturity certificate","","","",""
"Never","1993","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Never","1993","Other degree","(3a) lower tertiary education","","","",""
"Never","1993","Other degree","(3b) higher tertiary education","","","",""
"Never","1993","no degree/no degree yet","(0) in school","","","",""
"Never","1993","no degree/no degree yet","(1a) inadequately completed","","","",""
"Never","1993","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","1993","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","1993","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","1993","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","1993","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","1993","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","1993","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","1993","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Daily","1994","lower secondary degree","(0) in school","","","",""
"Daily","1994","lower secondary degree","(1a) inadequately completed","","","",""
"Daily","1994","lower secondary degree","(1b) general elementary school","","","",""
"Daily","1994","lower secondary degree","(1c) basic vocational qualification","","","",""
"Daily","1994","lower secondary degree","(2b) intermediate general qualification","","","",""
"Daily","1994","lower secondary degree","(2a) intermediate vocational","","","",""
"Daily","1994","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Daily","1994","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1994","lower secondary degree","(3a) lower tertiary education","","","",""
"Daily","1994","lower secondary degree","(3b) higher tertiary education","","","",""
"Daily","1994","secondary school degree","(0) in school","","","",""
"Daily","1994","secondary school degree","(1a) inadequately completed","","","",""
"Daily","1994","secondary school degree","(1b) general elementary school","","","",""
"Daily","1994","secondary school degree","(1c) basic vocational qualification","","","",""
"Daily","1994","secondary school degree","(2b) intermediate general qualification","","","",""
"Daily","1994","secondary school degree","(2a) intermediate vocational","","","",""
"Daily","1994","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Daily","1994","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1994","secondary school degree","(3a) lower tertiary education","","","",""
"Daily","1994","secondary school degree","(3b) higher tertiary education","","","",""
"Daily","1994","college entrance qualification","(0) in school","","","",""
"Daily","1994","college entrance qualification","(1a) inadequately completed","","","",""
"Daily","1994","college entrance qualification","(1b) general elementary school","","","",""
"Daily","1994","college entrance qualification","(1c) basic vocational qualification","","","",""
"Daily","1994","college entrance qualification","(2b) intermediate general qualification","","","",""
"Daily","1994","college entrance qualification","(2a) intermediate vocational","","","",""
"Daily","1994","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Daily","1994","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Daily","1994","college entrance qualification","(3a) lower tertiary education","","","",""
"Daily","1994","college entrance qualification","(3b) higher tertiary education","","","",""
"Daily","1994","Other degree","(0) in school","","","",""
"Daily","1994","Other degree","(1a) inadequately completed","","","",""
"Daily","1994","Other degree","(1b) general elementary school","","","",""
"Daily","1994","Other degree","(1c) basic vocational qualification","","","",""
"Daily","1994","Other degree","(2b) intermediate general qualification","","","",""
"Daily","1994","Other degree","(2a) intermediate vocational","","","",""
"Daily","1994","Other degree","(2c_gen) general maturity certificate","","","",""
"Daily","1994","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Daily","1994","Other degree","(3a) lower tertiary education","","","",""
"Daily","1994","Other degree","(3b) higher tertiary education","","","",""
"Daily","1994","no degree/no degree yet","(0) in school","","","",""
"Daily","1994","no degree/no degree yet","(1a) inadequately completed","","","",""
"Daily","1994","no degree/no degree yet","(1b) general elementary school","","","",""
"Daily","1994","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Daily","1994","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Daily","1994","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Daily","1994","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Daily","1994","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Daily","1994","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Daily","1994","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per week","1994","lower secondary degree","(0) in school","","","",""
"Min 1x per week","1994","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","1994","lower secondary degree","(1b) general elementary school","183","0.109361195005406","0.0937485555222932","0.124973834488519"
"Min 1x per week","1994","lower secondary degree","(1c) basic vocational qualification","597","0.16047421473745","0.148676088255566","0.172272341219334"
"Min 1x per week","1994","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1994","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1994","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1994","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1994","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1994","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1994","secondary school degree","(0) in school","","","",""
"Min 1x per week","1994","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","1994","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","1994","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","1994","secondary school degree","(2b) intermediate general qualification","165","0.351506355094448","0.307588652088283","0.395424058100613"
"Min 1x per week","1994","secondary school degree","(2a) intermediate vocational","611","0.271858116101583","0.254569163025044","0.289147069178123"
"Min 1x per week","1994","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1994","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1994","secondary school degree","(3a) lower tertiary education","62","0.168749387717025","0.13330834124291","0.204190434191139"
"Min 1x per week","1994","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1994","college entrance qualification","(0) in school","","","",""
"Min 1x per week","1994","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","1994","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","1994","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","1994","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","1994","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","1994","college entrance qualification","(2c_gen) general maturity certificate","173","0.479416057599377","0.427152832630829","0.531679282567924"
"Min 1x per week","1994","college entrance qualification","(2c_voc) vocational maturity certificate","170","0.367579098805652","0.323130570573116","0.412027627038187"
"Min 1x per week","1994","college entrance qualification","(3a) lower tertiary education","112","0.434389480890407","0.378392677977013","0.4903862838038"
"Min 1x per week","1994","college entrance qualification","(3b) higher tertiary education","235","0.385411954687643","0.349383658292204","0.421440251083081"
"Min 1x per week","1994","Other degree","(0) in school","","","",""
"Min 1x per week","1994","Other degree","(1a) inadequately completed","","","",""
"Min 1x per week","1994","Other degree","(1b) general elementary school","","","",""
"Min 1x per week","1994","Other degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","1994","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1994","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1994","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1994","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1994","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1994","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1994","no degree/no degree yet","(0) in school","120","0.664670364234258","0.599404034831301","0.729936693637215"
"Min 1x per week","1994","no degree/no degree yet","(1a) inadequately completed","54","0.107648193685986","0.0833496911767728","0.1319466961952"
"Min 1x per week","1994","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per week","1994","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per week","1994","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per week","1994","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per week","1994","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1994","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1994","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per week","1994","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per month","1994","lower secondary degree","(0) in school","","","",""
"Min 1x per month","1994","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per month","1994","lower secondary degree","(1b) general elementary school","75","0.0373060799556939","0.0278256545822408","0.046786505329147"
"Min 1x per month","1994","lower secondary degree","(1c) basic vocational qualification","197","0.0503989674751328","0.0433670331343167","0.0574309018159489"
"Min 1x per month","1994","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1994","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1994","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1994","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1994","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1994","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1994","secondary school degree","(0) in school","","","",""
"Min 1x per month","1994","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per month","1994","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per month","1994","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","1994","secondary school degree","(2b) intermediate general qualification","42","0.0810116143095284","0.0559130534949702","0.106110175124087"
"Min 1x per month","1994","secondary school degree","(2a) intermediate vocational","156","0.0634219339388131","0.0539512516130148","0.0728926162646115"
"Min 1x per month","1994","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1994","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1994","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1994","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1994","college entrance qualification","(0) in school","","","",""
"Min 1x per month","1994","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per month","1994","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per month","1994","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per month","1994","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per month","1994","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per month","1994","college entrance qualification","(2c_gen) general maturity certificate","46","0.119732655268751","0.0857694918134403","0.153695818724062"
"Min 1x per month","1994","college entrance qualification","(2c_voc) vocational maturity certificate","38","0.0868129226970357","0.0608561352389433","0.112769710155128"
"Min 1x per month","1994","college entrance qualification","(3a) lower tertiary education","","","",""
"Min 1x per month","1994","college entrance qualification","(3b) higher tertiary education","70","0.0929716581017537","0.0714748094367304","0.114468506766777"
"Min 1x per month","1994","Other degree","(0) in school","","","",""
"Min 1x per month","1994","Other degree","(1a) inadequately completed","","","",""
"Min 1x per month","1994","Other degree","(1b) general elementary school","","","",""
"Min 1x per month","1994","Other degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","1994","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1994","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1994","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1994","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1994","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1994","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1994","no degree/no degree yet","(0) in school","","","",""
"Min 1x per month","1994","no degree/no degree yet","(1a) inadequately completed","","","",""
"Min 1x per month","1994","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per month","1994","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per month","1994","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per month","1994","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per month","1994","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1994","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1994","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per month","1994","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","1994","lower secondary degree","(0) in school","","","",""
"Rarely","1994","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","1994","lower secondary degree","(1b) general elementary school","188","0.0970964549429388","0.0822843675041141","0.111908542381764"
"Rarely","1994","lower secondary degree","(1c) basic vocational qualification","625","0.170106213202127","0.158029055335413","0.182183371068842"
"Rarely","1994","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","1994","lower secondary degree","(2a) intermediate vocational","","","",""
"Rarely","1994","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1994","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1994","lower secondary degree","(3a) lower tertiary education","","","",""
"Rarely","1994","lower secondary degree","(3b) higher tertiary education","","","",""
"Rarely","1994","secondary school degree","(0) in school","","","",""
"Rarely","1994","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","1994","secondary school degree","(1b) general elementary school","","","",""
"Rarely","1994","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","1994","secondary school degree","(2b) intermediate general qualification","104","0.22218721552654","0.183947272518756","0.260427158534324"
"Rarely","1994","secondary school degree","(2a) intermediate vocational","548","0.204485682897957","0.188812940670788","0.220158425125126"
"Rarely","1994","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1994","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1994","secondary school degree","(3a) lower tertiary education","90","0.188720962247786","0.151694293279462","0.225747631216111"
"Rarely","1994","secondary school degree","(3b) higher tertiary education","","","",""
"Rarely","1994","college entrance qualification","(0) in school","","","",""
"Rarely","1994","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","1994","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","1994","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","1994","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","1994","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","1994","college entrance qualification","(2c_gen) general maturity certificate","76","0.215003869559017","0.17202535225547","0.257982386862563"
"Rarely","1994","college entrance qualification","(2c_voc) vocational maturity certificate","100","0.229019546538424","0.190281578845279","0.267757514231569"
"Rarely","1994","college entrance qualification","(3a) lower tertiary education","54","0.177862169067052","0.134662646030831","0.221061692103273"
"Rarely","1994","college entrance qualification","(3b) higher tertiary education","168","0.214639092097932","0.184245772744754","0.245032411451111"
"Rarely","1994","Other degree","(0) in school","","","",""
"Rarely","1994","Other degree","(1a) inadequately completed","","","",""
"Rarely","1994","Other degree","(1b) general elementary school","53","0.113192805845899","0.0847006505532573","0.141684961138542"
"Rarely","1994","Other degree","(1c) basic vocational qualification","47","0.149918299713496","0.108760056680799","0.191076542746192"
"Rarely","1994","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","1994","Other degree","(2a) intermediate vocational","","","",""
"Rarely","1994","Other degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1994","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1994","Other degree","(3a) lower tertiary education","","","",""
"Rarely","1994","Other degree","(3b) higher tertiary education","","","",""
"Rarely","1994","no degree/no degree yet","(0) in school","38","0.15091630023479","0.101429042461813","0.200403558007766"
"Rarely","1994","no degree/no degree yet","(1a) inadequately completed","73","0.0993702428147127","0.0759166487591462","0.122823836870279"
"Rarely","1994","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","1994","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","1994","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","1994","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","1994","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","1994","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1994","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","1994","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Never","1994","lower secondary degree","(0) in school","","","",""
"Never","1994","lower secondary degree","(1a) inadequately completed","","","",""
"Never","1994","lower secondary degree","(1b) general elementary school","1089","0.756236270095961","0.73475760947812","0.777714930713802"
"Never","1994","lower secondary degree","(1c) basic vocational qualification","2299","0.61902060458529","0.603410827722784","0.634630381447796"
"Never","1994","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","1994","lower secondary degree","(2a) intermediate vocational","","","",""
"Never","1994","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Never","1994","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Never","1994","lower secondary degree","(3a) lower tertiary education","70","0.769014413962487","0.683813580305777","0.854215247619198"
"Never","1994","lower secondary degree","(3b) higher tertiary education","","","",""
"Never","1994","secondary school degree","(0) in school","","","",""
"Never","1994","secondary school degree","(1a) inadequately completed","","","",""
"Never","1994","secondary school degree","(1b) general elementary school","","","",""
"Never","1994","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","1994","secondary school degree","(2b) intermediate general qualification","143","0.345294815069483","0.30155891351966","0.389030716619307"
"Never","1994","secondary school degree","(2a) intermediate vocational","1229","0.460234267061646","0.440866405682292","0.479602128441001"
"Never","1994","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","1994","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Never","1994","secondary school degree","(3a) lower tertiary education","256","0.573369375646711","0.526567559652802","0.62017119164062"
"Never","1994","secondary school degree","(3b) higher tertiary education","","","",""
"Never","1994","college entrance qualification","(0) in school","","","",""
"Never","1994","college entrance qualification","(1a) inadequately completed","","","",""
"Never","1994","college entrance qualification","(1b) general elementary school","","","",""
"Never","1994","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","1994","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","1994","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","1994","college entrance qualification","(2c_gen) general maturity certificate","56","0.185847417572856","0.145153856111333","0.226540979034378"
"Never","1994","college entrance qualification","(2c_voc) vocational maturity certificate","144","0.316588431958889","0.273707170035979","0.359469693881799"
"Never","1994","college entrance qualification","(3a) lower tertiary education","109","0.300709335003236","0.24890487349197","0.352513796514502"
"Never","1994","college entrance qualification","(3b) higher tertiary education","228","0.306977295112671","0.272833173767966","0.341121416457376"
"Never","1994","Other degree","(0) in school","","","",""
"Never","1994","Other degree","(1a) inadequately completed","","","",""
"Never","1994","Other degree","(1b) general elementary school","380","0.799994351528071","0.764022244491415","0.835966458564726"
"Never","1994","Other degree","(1c) basic vocational qualification","208","0.727135258122822","0.675780524303955","0.778489991941689"
"Never","1994","Other degree","(2b) intermediate general qualification","","","",""
"Never","1994","Other degree","(2a) intermediate vocational","","","",""
"Never","1994","Other degree","(2c_gen) general maturity certificate","32","0.752642616378868","0.622151697943218","0.883133534814519"
"Never","1994","Other degree","(2c_voc) vocational maturity certificate","48","0.784579001863785","0.682246261667509","0.886911742060062"
"Never","1994","Other degree","(3a) lower tertiary education","","","",""
"Never","1994","Other degree","(3b) higher tertiary education","","","",""
"Never","1994","no degree/no degree yet","(0) in school","","","",""
"Never","1994","no degree/no degree yet","(1a) inadequately completed","486","0.774252633592229","0.741476269579356","0.807028997605103"
