"pli0092_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Daily","1994","in school","Rural Area","","","",""
"Daily","1994","inadequately","Urban Area","","","",""
"Daily","1994","inadequately","Rural Area","","","",""
"Daily","1994","general elemantary","Urban Area","","","",""
"Daily","1994","general elemantary","Rural Area","","","",""
"Daily","1994","middle vocational","Urban Area","","","",""
"Daily","1994","middle vocational","Rural Area","","","",""
"Daily","1994","vocational + Abi","Urban Area","","","",""
"Daily","1994","vocational + Abi","Rural Area","","","",""
"Daily","1994","higher vocational","Urban Area","","","",""
"Daily","1994","higher vocational","Rural Area","","","",""
"Daily","1994","higher education","Urban Area","","","",""
"Daily","1994","higher education","Rural Area","","","",""
"Min 1x per week","1994","in school","Urban Area","96","0.621950996565947","0.548844348580572","0.695057644551323"
"Min 1x per week","1994","in school","Rural Area","36","0.655488461183404","0.54336204085476","0.767614881512048"
"Min 1x per week","1994","inadequately","Urban Area","30","0.0613606779799055","0.0395476447319879","0.083173711227823"
"Min 1x per week","1994","inadequately","Rural Area","7","","",""
"Min 1x per week","1994","general elemantary","Urban Area","269","0.152220058819588","0.13523316303536","0.169206954603816"
"Min 1x per week","1994","general elemantary","Rural Area","108","0.139738293250938","0.114621420609957","0.164855165891919"
"Min 1x per week","1994","middle vocational","Urban Area","930","0.224718536233071","0.212049919064468","0.237387153401674"
"Min 1x per week","1994","middle vocational","Rural Area","393","0.183525490318731","0.167814508363909","0.199236472273553"
"Min 1x per week","1994","vocational + Abi","Urban Area","94","0.378304486989153","0.322584473974649","0.434024500003657"
"Min 1x per week","1994","vocational + Abi","Rural Area","34","0.365766266497904","0.271834195533491","0.459698337462317"
"Min 1x per week","1994","higher vocational","Urban Area","118","0.258223397981857","0.218614201655395","0.297832594308318"
"Min 1x per week","1994","higher vocational","Rural Area","46","0.181207196307547","0.135764061894138","0.226650330720955"
"Min 1x per week","1994","higher education","Urban Area","337","0.380067523474068","0.350538302553677","0.409596744394459"
"Min 1x per week","1994","higher education","Rural Area","109","0.229250703906338","0.195418315995914","0.263083091816762"
"Min 1x per month","1994","in school","Urban Area","16","","",""
"Min 1x per month","1994","in school","Rural Area","4","","",""
"Min 1x per month","1994","inadequately","Urban Area","5","","",""
"Min 1x per month","1994","inadequately","Rural Area","4","","",""
"Min 1x per month","1994","general elemantary","Urban Area","85","0.0381829775211803","0.0291211115038412","0.0472448435385195"
"Min 1x per month","1994","general elemantary","Rural Area","48","0.0605601373736713","0.043281063217243","0.0778392115300996"
"Min 1x per month","1994","middle vocational","Urban Area","270","0.0602176940029728","0.0529973854727935","0.0674380025331521"
"Min 1x per month","1994","middle vocational","Rural Area","108","0.0470899970831615","0.0384924593077559","0.0556875348585672"
"Min 1x per month","1994","vocational + Abi","Urban Area","17","","",""
"Min 1x per month","1994","vocational + Abi","Rural Area","12","","",""
"Min 1x per month","1994","higher vocational","Urban Area","36","0.0759710477420821","0.0519921885665596","0.0999499069176047"
"Min 1x per month","1994","higher vocational","Rural Area","21","","",""
"Min 1x per month","1994","higher education","Urban Area","99","0.0948961656441854","0.0770673313310866","0.112724999957284"
"Min 1x per month","1994","higher education","Rural Area","30","0.0593381134174293","0.0403227607082167","0.0783534661266419"
"Rarely","1994","in school","Urban Area","37","0.173577812390451","0.116475614037127","0.230680010743774"
"Rarely","1994","in school","Rural Area","11","","",""
"Rarely","1994","inadequately","Urban Area","46","0.0923785390440676","0.0660601357527048","0.11869694233543"
"Rarely","1994","inadequately","Rural Area","12","","",""
"Rarely","1994","general elemantary","Urban Area","235","0.118387707419893","0.103111039608917","0.133664375230869"
"Rarely","1994","general elemantary","Rural Area","108","0.121393316957139","0.0977348177824574","0.14505181613182"
"Rarely","1994","middle vocational","Urban Area","767","0.181085049223686","0.169397034196642","0.19277306425073"
"Rarely","1994","middle vocational","Rural Area","429","0.175596441371778","0.160154155000874","0.191038727742683"
"Rarely","1994","vocational + Abi","Urban Area","66","0.252232908902572","0.20233462096016","0.302131196844985"
"Rarely","1994","vocational + Abi","Rural Area","18","","",""
"Rarely","1994","higher vocational","Urban Area","103","0.208055309852754","0.171318748951341","0.244791870754166"
"Rarely","1994","higher vocational","Rural Area","64","0.241487314509092","0.190995365478904","0.29197926353928"
"Rarely","1994","higher education","Urban Area","217","0.191470557115892","0.167534735780016","0.215406378451768"
"Rarely","1994","higher education","Rural Area","124","0.195577327887358","0.16365297155666","0.227501684218056"
"Never","1994","in school","Urban Area","20","","",""
"Never","1994","in school","Rural Area","18","","",""
"Never","1994","inadequately","Urban Area","384","0.834690512647955","0.800928117946404","0.868452907349506"
"Never","1994","inadequately","Rural Area","66","0.764636231639103","0.676500842058886","0.85277162121932"
"Never","1994","general elemantary","Urban Area","1129","0.691209256239339","0.669363181219236","0.713055331259442"
"Never","1994","general elemantary","Rural Area","468","0.678308252418252","0.644468586961689","0.712147917874815"
"Never","1994","middle vocational","Urban Area","2203","0.53397872054027","0.518838056856126","0.549119384224414"
"Never","1994","middle vocational","Rural Area","1402","0.593788071226329","0.573854923348392","0.613721219104266"
"Never","1994","vocational + Abi","Urban Area","114","0.320176397783438","0.266572746551592","0.373780049015283"
"Never","1994","vocational + Abi","Rural Area","37","0.362188230489044","0.268453435166177","0.455923025811911"
"Never","1994","higher vocational","Urban Area","212","0.457750244423308","0.412660721048327","0.502839767798288"
"Never","1994","higher vocational","Rural Area","145","0.487386460037229","0.428417249091041","0.546355670983417"
"Never","1994","higher education","Urban Area","385","0.333565753765854","0.304883135326289","0.36224837220542"
"Never","1994","higher education","Rural Area","330","0.515833854788875","0.475611001524686","0.556056708053064"
"Daily","1995","in school","Urban Area","40","0.213513329169298","0.156434681461326","0.27059197687727"
"Daily","1995","in school","Rural Area","18","","",""
"Daily","1995","inadequately","Urban Area","4","","",""
"Daily","1995","inadequately","Rural Area","1","","",""
"Daily","1995","general elemantary","Urban Area","60","0.0300178803889665","0.0220002627179882","0.0380354980599447"
"Daily","1995","general elemantary","Rural Area","33","0.0366303241550859","0.0231591746206074","0.0501014736895645"
"Daily","1995","middle vocational","Urban Area","196","0.0407456890617992","0.0348283232824913","0.0466630548411072"
"Daily","1995","middle vocational","Rural Area","98","0.0505757525273109","0.041845199705357","0.0593063053492649"
"Daily","1995","vocational + Abi","Urban Area","19","","",""
"Daily","1995","vocational + Abi","Rural Area","6","","",""
"Daily","1995","higher vocational","Urban Area","24","","",""
"Daily","1995","higher vocational","Rural Area","5","","",""
"Daily","1995","higher education","Urban Area","73","0.0856202957309676","0.0692263045004265","0.102014286961509"
"Daily","1995","higher education","Rural Area","30","0.0725216264776809","0.052333820330402","0.0927094326249598"
"Min 1x per week","1995","in school","Urban Area","108","0.54949379482746","0.480191553459594","0.618796036195326"
"Min 1x per week","1995","in school","Rural Area","35","0.378335698307206","0.276428446438536","0.480242950175875"
"Min 1x per week","1995","inadequately","Urban Area","16","","",""
"Min 1x per week","1995","inadequately","Rural Area","4","","",""
"Min 1x per week","1995","general elemantary","Urban Area","271","0.145646717329553","0.129072136136458","0.162221298522648"
"Min 1x per week","1995","general elemantary","Rural Area","108","0.128015387337834","0.104056133535908","0.15197464113976"
"Min 1x per week","1995","middle vocational","Urban Area","1001","0.236301091719698","0.223586141868838","0.249016041570557"
"Min 1x per week","1995","middle vocational","Rural Area","438","0.192691827456367","0.176977647211936","0.208406007700799"
"Min 1x per week","1995","vocational + Abi","Urban Area","94","0.327752665600172","0.279465419325763","0.376039911874581"
"Min 1x per week","1995","vocational + Abi","Rural Area","38","0.343468265350198","0.256298307619749","0.430638223080647"
"Min 1x per week","1995","higher vocational","Urban Area","128","0.272499000168815","0.232331357441464","0.312666642896166"
"Min 1x per week","1995","higher vocational","Rural Area","58","0.270638963450617","0.219504284651414","0.321773642249821"
"Min 1x per week","1995","higher education","Urban Area","367","0.340435520299832","0.312671707285083","0.368199333314581"
"Min 1x per week","1995","higher education","Rural Area","141","0.249621145028636","0.215932430379994","0.283309859677279"
"Min 1x per month","1995","in school","Urban Area","13","","",""
"Min 1x per month","1995","in school","Rural Area","10","","",""
"Min 1x per month","1995","inadequately","Urban Area","6","","",""
"Min 1x per month","1995","inadequately","Rural Area","2","","",""
"Min 1x per month","1995","general elemantary","Urban Area","92","0.0399933078867088","0.0307866021951222","0.0492000135782953"
"Min 1x per month","1995","general elemantary","Rural Area","44","0.0528733432310093","0.0368257389633899","0.0689209474986287"
"Min 1x per month","1995","middle vocational","Urban Area","336","0.0815415999142132","0.0733505407636543","0.089732659064772"
"Min 1x per month","1995","middle vocational","Rural Area","166","0.070428597897192","0.0602343237999538","0.0806228719944302"
"Min 1x per month","1995","vocational + Abi","Urban Area","34","0.104491454187771","0.0730233896318915","0.135959518743651"
"Min 1x per month","1995","vocational + Abi","Rural Area","9","","",""
"Min 1x per month","1995","higher vocational","Urban Area","38","0.0910619460267509","0.065107444144594","0.117016447908908"
"Min 1x per month","1995","higher vocational","Rural Area","25","","",""
"Min 1x per month","1995","higher education","Urban Area","102","0.0895930483500096","0.0728595021500808","0.106326594549938"
"Min 1x per month","1995","higher education","Rural Area","60","0.0863813955893418","0.0645140515592245","0.108248739619459"
"Rarely","1995","in school","Urban Area","17","","",""
"Rarely","1995","in school","Rural Area","16","","",""
"Rarely","1995","inadequately","Urban Area","52","0.119973660793346","0.0897839553056821","0.150163366281011"
"Rarely","1995","inadequately","Rural Area","15","","",""
"Rarely","1995","general elemantary","Urban Area","251","0.142785507942606","0.12634707991201","0.159223935973202"
"Rarely","1995","general elemantary","Rural Area","133","0.163610501172408","0.137082919315184","0.190138083029633"
"Rarely","1995","middle vocational","Urban Area","907","0.207320265760319","0.195186643830921","0.219453887689718"
"Rarely","1995","middle vocational","Rural Area","652","0.246191729172205","0.229028160717229","0.263355297627182"
"Rarely","1995","vocational + Abi","Urban Area","92","0.210432353332778","0.168500340819953","0.252364365845603"
"Rarely","1995","vocational + Abi","Rural Area","28","","",""
"Rarely","1995","higher vocational","Urban Area","132","0.255681959810095","0.216326371617529","0.295037548002661"
"Rarely","1995","higher vocational","Rural Area","92","0.288160764066356","0.236034394747876","0.340287133384836"
"Rarely","1995","higher education","Urban Area","295","0.239056745327496","0.214067123450053","0.264046367204938"
"Rarely","1995","higher education","Rural Area","191","0.253791036853601","0.219916619597705","0.287665454109497"
"Never","1995","in school","Urban Area","20","","",""
"Never","1995","in school","Rural Area","8","","",""
"Never","1995","inadequately","Urban Area","367","0.807714922463173","0.771099004226383","0.844330840699963"
"Never","1995","inadequately","Rural Area","63","0.662023316135552","0.561464849807509","0.762581782463595"
"Never","1995","general elemantary","Urban Area","1066","0.641556586452166","0.619024508080372","0.66408866482396"
"Never","1995","general elemantary","Rural Area","429","0.618870444103663","0.584042809800314","0.653698078407011"
"Never","1995","middle vocational","Urban Area","1848","0.43409135354397","0.419256459965548","0.448926247122393"
"Never","1995","middle vocational","Rural Area","1066","0.440112092946925","0.420334537870646","0.459889648023204"
"Never","1995","vocational + Abi","Urban Area","124","0.299932547402274","0.252793964762091","0.347071130042456"
"Never","1995","vocational + Abi","Rural Area","33","0.289195009074357","0.205967615047083","0.37242240310163"
"Never","1995","higher vocational","Urban Area","150","0.326125862981444","0.283833776978069","0.368417948984818"
"Never","1995","higher vocational","Rural Area","110","0.364550553504381","0.309155820186067","0.419945286822696"
"Never","1995","higher education","Urban Area","282","0.245294390291695","0.220084808276368","0.270503972307022"
"Never","1995","higher education","Rural Area","212","0.33768479605074","0.30087261255863","0.374496979542849"
"Daily","1996","in school","Urban Area","","","",""
"Daily","1996","in school","Rural Area","","","",""
"Daily","1996","inadequately","Urban Area","","","",""
"Daily","1996","inadequately","Rural Area","","","",""
"Daily","1996","general elemantary","Urban Area","","","",""
"Daily","1996","general elemantary","Rural Area","","","",""
"Daily","1996","middle vocational","Urban Area","","","",""
"Daily","1996","middle vocational","Rural Area","","","",""
"Daily","1996","vocational + Abi","Urban Area","","","",""
"Daily","1996","vocational + Abi","Rural Area","","","",""
"Daily","1996","higher vocational","Urban Area","","","",""
"Daily","1996","higher vocational","Rural Area","","","",""
"Daily","1996","higher education","Urban Area","","","",""
"Daily","1996","higher education","Rural Area","","","",""
"Min 1x per week","1996","in school","Urban Area","119","0.637063872206794","0.570589131573905","0.703538612839683"
"Min 1x per week","1996","in school","Rural Area","48","0.607279986719759","0.506942458943747","0.707617514495771"
"Min 1x per week","1996","inadequately","Urban Area","17","","",""
"Min 1x per week","1996","inadequately","Rural Area","3","","",""
"Min 1x per week","1996","general elemantary","Urban Area","251","0.145256711261725","0.128301201496386","0.162212221027064"
"Min 1x per week","1996","general elemantary","Rural Area","110","0.157611219723943","0.13117882489484","0.184043614553046"
"Min 1x per week","1996","middle vocational","Urban Area","979","0.243198575092797","0.230205371662993","0.256191778522601"
"Min 1x per week","1996","middle vocational","Rural Area","441","0.201977051867746","0.1859316996405","0.218022404094992"
"Min 1x per week","1996","vocational + Abi","Urban Area","101","0.302026270589851","0.25472904086353","0.349323500316173"
"Min 1x per week","1996","vocational + Abi","Rural Area","38","0.376256568865144","0.287715612488145","0.464797525242142"
"Min 1x per week","1996","higher vocational","Urban Area","139","0.290551680861773","0.250019810021506","0.33108355170204"
"Min 1x per week","1996","higher vocational","Rural Area","57","0.222017176061374","0.173596241781802","0.270438110340945"
"Min 1x per week","1996","higher education","Urban Area","385","0.368928273883458","0.340795069538898","0.397061478228019"
"Min 1x per week","1996","higher education","Rural Area","149","0.270446180799039","0.235594406711742","0.305297954886335"
"Min 1x per month","1996","in school","Urban Area","25","","",""
"Min 1x per month","1996","in school","Rural Area","7","","",""
"Min 1x per month","1996","inadequately","Urban Area","10","","",""
"Min 1x per month","1996","inadequately","Rural Area","2","","",""
"Min 1x per month","1996","general elemantary","Urban Area","90","0.0524114493532504","0.0416876696163501","0.0631352290901508"
"Min 1x per month","1996","general elemantary","Rural Area","54","0.0533894936671024","0.0370815117130828","0.069697475621122"
"Min 1x per month","1996","middle vocational","Urban Area","315","0.0730357857480484","0.0651554614253975","0.0809161100706993"
"Min 1x per month","1996","middle vocational","Rural Area","144","0.0601045133800722","0.0506053824139998","0.0696036443461446"
"Min 1x per month","1996","vocational + Abi","Urban Area","27","","",""
"Min 1x per month","1996","vocational + Abi","Rural Area","13","","",""
"Min 1x per month","1996","higher vocational","Urban Area","45","0.0710707402601959","0.048132435805561","0.0940090447148309"
"Min 1x per month","1996","higher vocational","Rural Area","23","","",""
"Min 1x per month","1996","higher education","Urban Area","110","0.0980927122957273","0.0807503526286445","0.11543507196281"
"Min 1x per month","1996","higher education","Rural Area","35","0.0589292827628581","0.0404522383048031","0.0774063272209132"
"Rarely","1996","in school","Urban Area","36","0.154388403914625","0.104437555858259","0.204339251970991"
"Rarely","1996","in school","Rural Area","21","","",""
"Rarely","1996","inadequately","Urban Area","33","0.0736062177274773","0.0481430473946957","0.0990693880602589"
"Rarely","1996","inadequately","Rural Area","18","","",""
"Rarely","1996","general elemantary","Urban Area","265","0.135531423934456","0.119060441496832","0.15200240637208"
"Rarely","1996","general elemantary","Rural Area","136","0.152251080978241","0.126189516932347","0.178312645024135"
"Rarely","1996","middle vocational","Urban Area","861","0.19851253311432","0.18643197252422","0.210593093704421"
"Rarely","1996","middle vocational","Rural Area","551","0.219781536904477","0.203231679153031","0.236331394655923"
"Rarely","1996","vocational + Abi","Urban Area","81","0.246600899288878","0.202198781712091","0.291003016865666"
"Rarely","1996","vocational + Abi","Rural Area","24","","",""
"Rarely","1996","higher vocational","Urban Area","113","0.238672537904501","0.200617553761415","0.276727522047587"
"Rarely","1996","higher vocational","Rural Area","73","0.258691131734401","0.207670569342566","0.309711694126236"
"Rarely","1996","higher education","Urban Area","277","0.230331655218009","0.205782446624006","0.254880863812011"
"Rarely","1996","higher education","Rural Area","147","0.214478531655791","0.18227327686054","0.246683786451042"
"Never","1996","in school","Urban Area","21","","",""
"Never","1996","in school","Rural Area","15","","",""
"Never","1996","inadequately","Urban Area","344","0.822351651644436","0.785081017683691","0.859622285605182"
"Never","1996","inadequately","Rural Area","63","0.767313307822357","0.678009288949902","0.856617326694811"
"Never","1996","general elemantary","Urban Area","1053","0.666800415450568","0.644118744041525","0.689482086859612"
"Never","1996","general elemantary","Rural Area","430","0.636748205630714","0.601860339277662","0.671636071983766"
"Never","1996","middle vocational","Urban Area","2033","0.485253106044835","0.470116594940261","0.500389617149408"
"Never","1996","middle vocational","Rural Area","1269","0.518136897847705","0.49816705500636","0.53810674068905"
"Never","1996","vocational + Abi","Urban Area","153","0.389415080421128","0.339183918333366","0.439646242508889"
"Never","1996","vocational + Abi","Rural Area","40","0.32356340572586","0.238058227415143","0.409068584036577"
"Never","1996","higher vocational","Urban Area","185","0.39970504097353","0.355975317322057","0.443434764625004"
"Never","1996","higher vocational","Rural Area","130","0.420439334157306","0.362927662067573","0.47795100624704"
"Never","1996","higher education","Urban Area","358","0.302647358602806","0.275861625425677","0.329433091779934"
"Never","1996","higher education","Rural Area","293","0.456146004782312","0.417066514053143","0.495225495511481"
"Daily","1997","in school","Urban Area","","","",""
"Daily","1997","in school","Rural Area","","","",""
"Daily","1997","inadequately","Urban Area","","","",""
"Daily","1997","inadequately","Rural Area","","","",""
"Daily","1997","general elemantary","Urban Area","","","",""
"Daily","1997","general elemantary","Rural Area","","","",""
"Daily","1997","middle vocational","Urban Area","","","",""
"Daily","1997","middle vocational","Rural Area","","","",""
"Daily","1997","vocational + Abi","Urban Area","","","",""
"Daily","1997","vocational + Abi","Rural Area","","","",""
"Daily","1997","higher vocational","Urban Area","","","",""
"Daily","1997","higher vocational","Rural Area","","","",""
"Daily","1997","higher education","Urban Area","","","",""
"Daily","1997","higher education","Rural Area","","","",""
"Min 1x per week","1997","in school","Urban Area","120","0.618099866399089","0.552231153387876","0.683968579410302"
"Min 1x per week","1997","in school","Rural Area","52","0.543637200777641","0.44881612901319","0.638458272542093"
"Min 1x per week","1997","inadequately","Urban Area","14","","",""
"Min 1x per week","1997","inadequately","Rural Area","4","","",""
"Min 1x per week","1997","general elemantary","Urban Area","283","0.170798729720091","0.15251801428494","0.189079445155242"
"Min 1x per week","1997","general elemantary","Rural Area","108","0.157757327993097","0.130637823683499","0.184876832302695"
"Min 1x per week","1997","middle vocational","Urban Area","1002","0.24949186937816","0.236210881521459","0.26277285723486"
"Min 1x per week","1997","middle vocational","Rural Area","403","0.196305029441526","0.180252599953735","0.212357458929317"
"Min 1x per week","1997","vocational + Abi","Urban Area","110","0.343184355283543","0.292792959657603","0.393575750909483"
"Min 1x per week","1997","vocational + Abi","Rural Area","36","0.402378751849755","0.311561236838332","0.493196266861179"
"Min 1x per week","1997","higher vocational","Urban Area","138","0.291495533759611","0.250840463030861","0.332150604488361"
"Min 1x per week","1997","higher vocational","Rural Area","58","0.228902245007074","0.179427000188554","0.278377489825593"
"Min 1x per week","1997","higher education","Urban Area","421","0.396691933316661","0.368054009103629","0.425329857529692"
"Min 1x per week","1997","higher education","Rural Area","164","0.307082026948843","0.271565646413798","0.342598407483888"
"Min 1x per month","1997","in school","Urban Area","23","","",""
"Min 1x per month","1997","in school","Rural Area","6","","",""
"Min 1x per month","1997","inadequately","Urban Area","7","","",""
"Min 1x per month","1997","inadequately","Rural Area","2","","",""
"Min 1x per month","1997","general elemantary","Urban Area","79","0.0382052884254245","0.0288936988707823","0.0475168779800668"
"Min 1x per month","1997","general elemantary","Rural Area","44","0.0514940081378366","0.0350515500382056","0.0679364662374675"
"Min 1x per month","1997","middle vocational","Urban Area","247","0.0554063998363838","0.048384947605092","0.0624278520676756"
"Min 1x per month","1997","middle vocational","Rural Area","138","0.0605162809009005","0.0508799839091825","0.0701525778926185"
"Min 1x per month","1997","vocational + Abi","Urban Area","24","","",""
"Min 1x per month","1997","vocational + Abi","Rural Area","13","","",""
"Min 1x per month","1997","higher vocational","Urban Area","32","0.0625757795695711","0.0409087841329982","0.084242775006144"
"Min 1x per month","1997","higher vocational","Rural Area","19","","",""
"Min 1x per month","1997","higher education","Urban Area","84","0.0712384445052055","0.056180884107285","0.0862960049031259"
"Min 1x per month","1997","higher education","Rural Area","30","0.0396321580107267","0.0246110055859239","0.0546533104355295"
"Rarely","1997","in school","Urban Area","40","0.16070017552973","0.110910225584082","0.210490125475379"
"Rarely","1997","in school","Rural Area","32","0.274347296852296","0.189407755850486","0.359286837854106"
"Rarely","1997","inadequately","Urban Area","39","0.12686462912684","0.0936625326836566","0.160066725570023"
"Rarely","1997","inadequately","Rural Area","13","","",""
"Rarely","1997","general elemantary","Urban Area","235","0.132977210478497","0.116483257338099","0.149471163618896"
"Rarely","1997","general elemantary","Rural Area","134","0.165901027696266","0.138225131883851","0.19357692350868"
"Rarely","1997","middle vocational","Urban Area","746","0.186202481317017","0.174255026604198","0.198149936029835"
"Rarely","1997","middle vocational","Rural Area","493","0.190372413766971","0.174506171214122","0.20623865631982"
"Rarely","1997","vocational + Abi","Urban Area","71","0.249246534031973","0.203333696050773","0.295159372013172"
"Rarely","1997","vocational + Abi","Rural Area","30","0.205078338050066","0.130302525626703","0.27985415047343"
"Rarely","1997","higher vocational","Urban Area","107","0.213527523970366","0.176867210973648","0.250187836967084"
"Rarely","1997","higher vocational","Rural Area","68","0.210037389204481","0.162068486903892","0.25800629150507"
"Rarely","1997","higher education","Urban Area","240","0.183438652455999","0.160782554191015","0.206094750720983"
"Rarely","1997","higher education","Rural Area","168","0.236092587993591","0.203394517449825","0.268790658537357"
"Never","1997","in school","Urban Area","26","","",""
"Never","1997","in school","Rural Area","16","","",""
"Never","1997","inadequately","Urban Area","326","0.814739563114723","0.77598211417655","0.853497012052897"
"Never","1997","inadequately","Rural Area","58","0.726536752306424","0.626977642177693","0.826095862435156"
"Never","1997","general elemantary","Urban Area","1031","0.658018771375987","0.634975657484716","0.681061885267258"
"Never","1997","general elemantary","Rural Area","408","0.624847636172801","0.588826345903219","0.660868926442383"
"Never","1997","middle vocational","Urban Area","2083","0.50889924946844","0.493555705421255","0.524242793515625"
"Never","1997","middle vocational","Rural Area","1318","0.552806275890603","0.532712397721367","0.572900154059839"
"Never","1997","vocational + Abi","Urban Area","136","0.33496305614627","0.284868302805044","0.385057809487495"
"Never","1997","vocational + Abi","Rural Area","33","0.268205115574257","0.186157249016073","0.35025298213244"
"Never","1997","higher vocational","Urban Area","203","0.432401162700451","0.388081989738523","0.47672033566238"
"Never","1997","higher vocational","Rural Area","132","0.494619672813447","0.435741670604251","0.553497675022643"
"Never","1997","higher education","Urban Area","376","0.348630969722135","0.320734977091323","0.376526962352946"
"Never","1997","higher education","Rural Area","286","0.41719322704684","0.379227518644879","0.4551589354488"
"Daily","1998","in school","Urban Area","29","","",""
"Daily","1998","in school","Rural Area","12","","",""
"Daily","1998","inadequately","Urban Area","8","","",""
"Daily","1998","inadequately","Rural Area","2","","",""
"Daily","1998","general elemantary","Urban Area","71","0.0324141312536935","0.0241777097841227","0.0406505527232643"
"Daily","1998","general elemantary","Rural Area","32","0.0361695153835584","0.0228776736242669","0.0494613571428499"
"Daily","1998","middle vocational","Urban Area","200","0.0433396961725164","0.0373313887318314","0.0493480036132015"
"Daily","1998","middle vocational","Rural Area","100","0.0446053838469306","0.0366458639692052","0.0525649037246561"
"Daily","1998","vocational + Abi","Urban Area","19","","",""
"Daily","1998","vocational + Abi","Rural Area","7","","",""
"Daily","1998","higher vocational","Urban Area","32","0.0731292049902125","0.0508164975196547","0.0954419124607703"
"Daily","1998","higher vocational","Rural Area","14","","",""
"Daily","1998","higher education","Urban Area","92","0.0800248911835339","0.065013297089891","0.0950364852771768"
"Daily","1998","higher education","Rural Area","38","0.0705209857079619","0.0516756466801749","0.089366324735749"
"Min 1x per week","1998","in school","Urban Area","109","0.50290017866166","0.436528539610829","0.569271817712492"
"Min 1x per week","1998","in school","Rural Area","57","0.510796343970418","0.419433858056328","0.602158829884507"
"Min 1x per week","1998","inadequately","Urban Area","20","","",""
"Min 1x per week","1998","inadequately","Rural Area","6","","",""
"Min 1x per week","1998","general elemantary","Urban Area","270","0.163838860639103","0.146624929560951","0.181052791717256"
"Min 1x per week","1998","general elemantary","Rural Area","129","0.169003207940918","0.142324755348149","0.195681660533687"
"Min 1x per week","1998","middle vocational","Urban Area","1066","0.256201826180421","0.243320843285433","0.269082809075409"
"Min 1x per week","1998","middle vocational","Rural Area","501","0.200074242289594","0.184649345476283","0.215499139102906"
"Min 1x per week","1998","vocational + Abi","Urban Area","115","0.34824031523728","0.30095796476799","0.39552266570657"
"Min 1x per week","1998","vocational + Abi","Rural Area","37","0.32001193188834","0.23584513120766","0.404178732569019"
"Min 1x per week","1998","higher vocational","Urban Area","150","0.280516159910354","0.242013856587129","0.319018463233578"
"Min 1x per week","1998","higher vocational","Rural Area","67","0.242512646272924","0.193931541642729","0.29109375090312"
"Min 1x per week","1998","higher education","Urban Area","431","0.357569206353279","0.331052507385529","0.38408590532103"
"Min 1x per week","1998","higher education","Rural Area","172","0.258027840504938","0.22582070783937","0.290234973170506"
"Min 1x per month","1998","in school","Urban Area","19","","",""
"Min 1x per month","1998","in school","Rural Area","11","","",""
"Min 1x per month","1998","inadequately","Urban Area","9","","",""
"Min 1x per month","1998","inadequately","Rural Area","","","",""
"Min 1x per month","1998","general elemantary","Urban Area","99","0.0479188204197049","0.0379849918767388","0.0578526489626711"
"Min 1x per month","1998","general elemantary","Rural Area","54","0.0643526562418904","0.0468842685701574","0.0818210439136235"
"Min 1x per month","1998","middle vocational","Urban Area","378","0.082709960817058","0.074582355880234","0.090837565753882"
"Min 1x per month","1998","middle vocational","Rural Area","175","0.0630790326063265","0.0537056611587275","0.0724524040539255"
"Min 1x per month","1998","vocational + Abi","Urban Area","38","0.102966770564688","0.0728041827705104","0.133129358358865"
"Min 1x per month","1998","vocational + Abi","Rural Area","12","","",""
"Min 1x per month","1998","higher vocational","Urban Area","51","0.09172654984528","0.0669892048706791","0.116463894819881"
"Min 1x per month","1998","higher vocational","Rural Area","20","","",""
"Min 1x per month","1998","higher education","Urban Area","128","0.110880257630262","0.0935089117303464","0.128251603530177"
"Min 1x per month","1998","higher education","Rural Area","68","0.0884171928232427","0.0675198341234157","0.10931455152307"
"Rarely","1998","in school","Urban Area","33","0.159023104813426","0.110478385917991","0.207567823708862"
"Rarely","1998","in school","Rural Area","17","","",""
"Rarely","1998","inadequately","Urban Area","31","0.0719796889203138","0.0455374160662435","0.0984219617743841"
"Rarely","1998","inadequately","Rural Area","10","","",""
"Rarely","1998","general elemantary","Urban Area","279","0.144346996082911","0.128002206830616","0.160691785335206"
"Rarely","1998","general elemantary","Rural Area","145","0.167183602782432","0.140620123280237","0.193747082284628"
"Rarely","1998","middle vocational","Urban Area","983","0.21343680231772","0.201346649140365","0.225526955495074"
"Rarely","1998","middle vocational","Rural Area","699","0.259143208063669","0.242248959286555","0.276037456840782"
"Rarely","1998","vocational + Abi","Urban Area","97","0.214161511004246","0.173446632172483","0.254876389836009"
"Rarely","1998","vocational + Abi","Rural Area","31","0.259864150396716","0.180735092914238","0.338993207879195"
"Rarely","1998","higher vocational","Urban Area","146","0.255237678682184","0.217871517045133","0.292603840319235"
"Rarely","1998","higher vocational","Rural Area","85","0.275818830525599","0.225160827317293","0.326476833733904"
"Rarely","1998","higher education","Urban Area","307","0.211458967917319","0.188867136913465","0.234050798921174"
"Rarely","1998","higher education","Rural Area","208","0.272444782792659","0.239673216325492","0.305216349259826"
"Never","1998","in school","Urban Area","28","","",""
"Never","1998","in school","Rural Area","18","","",""
"Never","1998","inadequately","Urban Area","299","0.813675746588209","0.773839772675651","0.853511720500768"
"Never","1998","inadequately","Rural Area","59","0.717060083971481","0.616453219851941","0.817666948091021"
"Never","1998","general elemantary","Urban Area","1057","0.611481191604588","0.588812618393233","0.634149764815942"
