"pli0092_h","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2019","Employed","Rural Area","356","0.0559802305616804","0.0502869213548825","0.0616735397684782","3"
"Min 1x per month","2019","Not Employed","Urban Area","267","0.0346048743197692","0.0302227615509362","0.0389869870886021","3"
"Min 1x per week","2019","Employed","Rural Area","2342","0.380399470483039","0.368375920111666","0.392423020854413","2"
"Min 1x per week","2019","Not Employed","Urban Area","1849","0.292265464249255","0.281361452654683","0.303169475843827","2"
"Min 1x per week","2019","Employed","Urban Area","4577","0.404992716204547","0.395918459774036","0.414066972635058","2"
"Min 1x per week","2019","Not Employed","Rural Area","859","0.251158034950632","0.236859766595452","0.265456303305812","2"
"Never","2019","Not Employed","Urban Area","2459","0.370154909672826","0.358578577187396","0.381731242158257","5"
"Never","2019","Not Employed","Rural Area","1479","0.413397593086943","0.397161904575415","0.429633281598471","5"
"Never","2019","Employed","Urban Area","2642","0.224677572077534","0.216962369475813","0.232392774679256","5"
"Never","2019","Employed","Rural Area","1599","0.235314245643902","0.224808606123387","0.245819885164417","5"
"Rarely","2019","Not Employed","Urban Area","765","0.106318525605967","0.0989282912501871","0.113708759961748","4"
"Rarely","2019","Employed","Urban Area","1469","0.13722067466978","0.130860252532093","0.143581096807467","4"
"Rarely","2019","Employed","Rural Area","967","0.158374904525442","0.149333010625834","0.16741679842505","4"
"Rarely","2019","Not Employed","Rural Area","430","0.131773093389784","0.120621297567862","0.142924889211707","4"
