"pli0092_h","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2019","16-34 y.","no migration background","284","0.078396671662674","0.0697878639039737","0.0870054794213743"
"Min 1x per month","2019","16-34 y.","direct migration background","147","0.0388519783581912","0.0313721645403854","0.0463317921759969"
"Min 1x per month","2019","16-34 y.","indirect migration background","45","0.0445780051398653","0.0309735895302947","0.0581824207494358"
"Min 1x per month","2019","35-65 y.","no migration background","516","0.0473984067655962","0.0435558337353741","0.0512409797958183"
"Min 1x per month","2019","35-65 y.","direct migration background","198","0.0475169369512274","0.0412252113323084","0.0538086625701464"
"Min 1x per month","2019","35-65 y.","indirect migration background","","","",""
"Min 1x per month","2019","66 and older","no migration background","138","0.0293169713388363","0.0245226687854216","0.0341112738922509"
"Min 1x per month","2019","66 and older","direct migration background","","","",""
"Min 1x per month","2019","66 and older","indirect migration background","","","",""
"Rarely","2019","16-34 y.","no migration background","494","0.12649255235726","0.115846515533963","0.137138589180558"
"Rarely","2019","16-34 y.","direct migration background","312","0.121123281813374","0.10849434252913","0.133752221097618"
"Rarely","2019","16-34 y.","indirect migration background","107","0.104220135207867","0.0840783285542982","0.124361941861436"
"Rarely","2019","35-65 y.","no migration background","1657","0.149189907843298","0.142747167244728","0.155632648441868"
"Rarely","2019","35-65 y.","direct migration background","596","0.132582754557046","0.122553365693046","0.142612143421047"
"Rarely","2019","35-65 y.","indirect migration background","108","0.130786544665517","0.107230331368546","0.154342757962489"
"Rarely","2019","66 and older","no migration background","500","0.109205120831648","0.100340962071901","0.118069279591396"
"Rarely","2019","66 and older","direct migration background","48","0.125089445797343","0.0948906385368462","0.15528825305784"
"Rarely","2019","66 and older","indirect migration background","","","",""
"Never","2019","16-34 y.","no migration background","677","0.157113755459179","0.145458715468106","0.168768795450252"
"Never","2019","16-34 y.","direct migration background","867","0.25289587637437","0.236071052705885","0.269720700042854"
"Never","2019","16-34 y.","indirect migration background","190","0.212492765813259","0.185526469076466","0.239459062550053"
"Never","2019","35-65 y.","no migration background","2830","0.239615140391232","0.231896186173365","0.2473340946091"
"Never","2019","35-65 y.","direct migration background","1886","0.403983508175597","0.38947148772054","0.418495528630654"
"Never","2019","35-65 y.","indirect migration background","214","0.253756730248672","0.223354200415085","0.284159260082259"
"Never","2019","66 and older","no migration background","1690","0.391773404931802","0.377900182591096","0.405646627272508"
"Never","2019","66 and older","direct migration background","239","0.484777545894138","0.439156391840741","0.530398699947534"
"Never","2019","66 and older","indirect migration background","","","",""
