"pli0092_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1994","Not Working","inadequately","13","","",""
"Min 1x per week","1994","Not Working","general elemantary","141","0.110946239651726","0.0929348602403953","0.128957619063057"
"Min 1x per week","1994","Not Working","middle vocational","329","0.1526977306049","0.137404328764589","0.167991132445211"
"Min 1x per week","1994","Not Working","vocational + Abi","36","0.288312732377508","0.20248399745433","0.374141467300686"
"Min 1x per week","1994","Not Working","higher vocational","31","0.170873695478743","0.117770899367606","0.223976491589881"
"Min 1x per week","1994","Not Working","higher education","68","0.194413858610251","0.152223876225235","0.236603840995267"
"Min 1x per month","1994","Full Time","in school","1","","",""
"Min 1x per month","1994","Full Time","inadequately","6","","",""
"Min 1x per month","1994","Full Time","general elemantary","75","0.0934956408939363","0.0732075828290084","0.113783698958864"
"Min 1x per month","1994","Full Time","middle vocational","229","0.0686451056449203","0.0598597288462639","0.0774304824435767"
"Min 1x per month","1994","Full Time","vocational + Abi","15","","",""
"Min 1x per month","1994","Full Time","higher vocational","36","0.0934260862801643","0.0657247416756228","0.121127430884706"
"Min 1x per month","1994","Full Time","higher education","85","0.0934091162837313","0.0754622879104034","0.111355944657059"
"Min 1x per month","1994","Part Time","in school","2","","",""
"Min 1x per month","1994","Part Time","inadequately","3","","",""
"Min 1x per month","1994","Part Time","general elemantary","27","","",""
"Min 1x per month","1994","Part Time","middle vocational","74","0.0743722440319819","0.0594961893643337","0.0892482986996301"
"Min 1x per month","1994","Part Time","vocational + Abi","6","","",""
"Min 1x per month","1994","Part Time","higher vocational","13","","",""
"Min 1x per month","1994","Part Time","higher education","26","","",""
"Min 1x per month","1994","Not Working","in school","17","","",""
"Min 1x per month","1994","Not Working","inadequately","","","",""
"Min 1x per month","1994","Not Working","general elemantary","31","0.0241534908793052","0.0153489365035459","0.0329580452550644"
"Min 1x per month","1994","Not Working","middle vocational","75","0.0333129015449832","0.0256830196454856","0.0409427834444809"
"Min 1x per month","1994","Not Working","vocational + Abi","8","","",""
"Min 1x per month","1994","Not Working","higher vocational","8","","",""
"Min 1x per month","1994","Not Working","higher education","18","","",""
"Rarely","1994","Full Time","in school","1","","",""
"Rarely","1994","Full Time","inadequately","30","0.148946692765733","0.100089689923491","0.197803695607976"
"Rarely","1994","Full Time","general elemantary","166","0.216036056324224","0.187356593399359","0.244715519249089"
"Rarely","1994","Full Time","middle vocational","722","0.239205137604495","0.224382788407712","0.254027486801278"
"Rarely","1994","Full Time","vocational + Abi","51","0.250700580657959","0.191078731697411","0.310322429618506"
"Rarely","1994","Full Time","higher vocational","107","0.233842398154609","0.193553457496969","0.274131338812249"
"Rarely","1994","Full Time","higher education","231","0.207972576510158","0.182942593792158","0.233002559228159"
"Rarely","1994","Part Time","in school","","","",""
"Rarely","1994","Part Time","inadequately","15","","",""
"Rarely","1994","Part Time","general elemantary","95","0.180122888261138","0.146131713269892","0.214114063252384"
"Rarely","1994","Part Time","middle vocational","258","0.212222149059262","0.1890395899676","0.235404708150925"
"Rarely","1994","Part Time","vocational + Abi","17","","",""
"Rarely","1994","Part Time","higher vocational","31","0.288585172136448","0.210090248915995","0.367080095356902"
"Rarely","1994","Part Time","higher education","59","0.203431712998369","0.156531403632046","0.250332022364692"
"Rarely","1994","Not Working","in school","47","0.171088812634754","0.121439097522328","0.22073852774718"
"Rarely","1994","Not Working","inadequately","13","","",""
"Rarely","1994","Not Working","general elemantary","82","0.0609577045673811","0.0472367745607707","0.0746786345739915"
"Rarely","1994","Not Working","middle vocational","216","0.0948389839119836","0.0823816532978982","0.107296314526069"
"Rarely","1994","Not Working","vocational + Abi","16","","",""
"Rarely","1994","Not Working","higher vocational","29","","",""
"Rarely","1994","Not Working","higher education","51","0.145558744130759","0.107962020871812","0.183155467389706"
"Never","1994","Full Time","in school","3","","",""
"Never","1994","Full Time","inadequately","150","0.731896291556804","0.671109504177975","0.792683078935634"
"Never","1994","Full Time","general elemantary","399","0.484511101184124","0.449683675525465","0.519338526842783"
"Never","1994","Full Time","middle vocational","1513","0.44445786108567","0.427192653570489","0.461723068600851"
"Never","1994","Full Time","vocational + Abi","77","0.287241121961908","0.224997522833338","0.349484721090478"
"Never","1994","Full Time","higher vocational","183","0.407125709621159","0.360361808245419","0.453889610996898"
"Never","1994","Full Time","higher education","407","0.327541399610306","0.298597750764471","0.356485048456142"
"Never","1994","Part Time","in school","3","","",""
"Never","1994","Part Time","inadequately","74","0.743832711056115","0.657408678677627","0.830256743434602"
"Never","1994","Part Time","general elemantary","284","0.578535178940778","0.534858169322737","0.622212188558819"
"Never","1994","Part Time","middle vocational","587","0.462785223838659","0.434515090614278","0.491055357063039"
"Never","1994","Part Time","vocational + Abi","27","","",""
"Never","1994","Part Time","higher vocational","49","0.341876402103186","0.259702974939155","0.424049829267217"
"Never","1994","Part Time","higher education","107","0.29382042495004","0.240749893017869","0.346890956882211"
"Never","1994","Not Working","in school","32","0.112375534100314","0.0707363251056036","0.154014743095025"
"Never","1994","Not Working","inadequately","226","0.908428611608973","0.872818517436288","0.944038705781657"
"Never","1994","Not Working","general elemantary","914","0.803942564901588","0.78117425261296","0.826710877190216"
"Never","1994","Not Working","middle vocational","1505","0.719150383938133","0.700042376599597","0.738258391276669"
"Never","1994","Not Working","vocational + Abi","47","0.486375629349851","0.391672372182572","0.581078886517129"
"Never","1994","Not Working","higher vocational","125","0.642105202440542","0.574473514975125","0.70973688990596"
"Never","1994","Not Working","higher education","201","0.60269051803374","0.550522854609","0.65485818145848"
"Daily","1995","Full Time","in school","","","",""
"Daily","1995","Full Time","inadequately","1","","",""
"Daily","1995","Full Time","general elemantary","33","0.0446079314517538","0.0297938224650385","0.0594220404384691"
"Daily","1995","Full Time","middle vocational","137","0.042098836593749","0.0350411349683494","0.0491565382191486"
"Daily","1995","Full Time","vocational + Abi","8","","",""
"Daily","1995","Full Time","higher vocational","19","","",""
"Daily","1995","Full Time","higher education","66","0.0879148191312602","0.0709080416104249","0.104921596652095"
"Daily","1995","Part Time","in school","1","","",""
"Daily","1995","Part Time","inadequately","2","","",""
"Daily","1995","Part Time","general elemantary","29","","",""
"Daily","1995","Part Time","middle vocational","71","0.0552747163635528","0.0431163787759778","0.0674330539511278"
"Daily","1995","Part Time","vocational + Abi","9","","",""
"Daily","1995","Part Time","higher vocational","3","","",""
"Daily","1995","Part Time","higher education","17","","",""
"Daily","1995","Not Working","in school","57","0.22577400059995","0.176359707827082","0.275188293372817"
"Daily","1995","Not Working","inadequately","2","","",""
"Daily","1995","Not Working","general elemantary","31","0.0198682412076933","0.0120822760854147","0.0276542063299719"
"Daily","1995","Not Working","middle vocational","86","0.0402580678848185","0.0321198209804628","0.0483963147891742"
"Daily","1995","Not Working","vocational + Abi","8","","",""
"Daily","1995","Not Working","higher vocational","7","","",""
"Daily","1995","Not Working","higher education","20","","",""
"Min 1x per week","1995","Full Time","in school","1","","",""
"Min 1x per week","1995","Full Time","inadequately","10","","",""
"Min 1x per week","1995","Full Time","general elemantary","150","0.231706127804979","0.201429247655774","0.261983007954185"
"Min 1x per week","1995","Full Time","middle vocational","734","0.259273354709091","0.243871400649471","0.274675308768712"
"Min 1x per week","1995","Full Time","vocational + Abi","71","0.381771309186543","0.320307610409981","0.443235007963104"
"Min 1x per week","1995","Full Time","higher vocational","116","0.311034182992078","0.267975622765597","0.354092743218558"
"Min 1x per week","1995","Full Time","higher education","325","0.337474684432751","0.309076202444338","0.365873166421164"
"Min 1x per week","1995","Part Time","in school","1","","",""
"Min 1x per week","1995","Part Time","inadequately","3","","",""
"Min 1x per week","1995","Part Time","general elemantary","95","0.191054492806326","0.156834306277267","0.225274679335384"
"Min 1x per week","1995","Part Time","middle vocational","332","0.279778186111544","0.255894671971128","0.303661700251959"
"Min 1x per week","1995","Part Time","vocational + Abi","33","0.383185739389166","0.291496560121282","0.474874918657051"
"Min 1x per week","1995","Part Time","higher vocational","39","0.310724579801405","0.230863084706813","0.390586074895998"
"Min 1x per week","1995","Part Time","higher education","110","0.390800585151997","0.337671427868378","0.443929742435616"
"Min 1x per week","1995","Not Working","in school","141","0.518279524194022","0.459223891985879","0.577335156402164"
"Min 1x per week","1995","Not Working","inadequately","7","","",""
"Min 1x per week","1995","Not Working","general elemantary","134","0.0937354235852985","0.0774735759838718","0.109997271186725"
"Min 1x per week","1995","Not Working","middle vocational","373","0.157163636496749","0.142094969703992","0.172232303289507"
"Min 1x per week","1995","Not Working","vocational + Abi","28","","",""
"Min 1x per week","1995","Not Working","higher vocational","31","0.184340486821708","0.129058708275867","0.239622265367549"
"Min 1x per week","1995","Not Working","higher education","73","0.196813853307617","0.155969376639768","0.237658329975466"
"Min 1x per month","1995","Full Time","in school","3","","",""
"Min 1x per month","1995","Full Time","inadequately","5","","",""
"Min 1x per month","1995","Full Time","general elemantary","55","0.06818858009797","0.0501002483233948","0.0862769118725452"
"Min 1x per month","1995","Full Time","middle vocational","273","0.0993493939638916","0.0888363451622111","0.109862442765572"
"Min 1x per month","1995","Full Time","vocational + Abi","27","","",""
"Min 1x per month","1995","Full Time","higher vocational","47","0.122307586959526","0.0918318317133952","0.152783342205657"
"Min 1x per month","1995","Full Time","higher education","112","0.107760963461745","0.0891381784316551","0.126383748491835"
"Min 1x per month","1995","Part Time","in school","","","",""
"Min 1x per month","1995","Part Time","inadequately","2","","",""
"Min 1x per month","1995","Part Time","general elemantary","33","0.0584979032474087","0.0380699475626838","0.0789258589321337"
"Min 1x per month","1995","Part Time","middle vocational","105","0.0790739769586116","0.0647161957611437","0.0934317581560795"
"Min 1x per month","1995","Part Time","vocational + Abi","11","","",""
"Min 1x per month","1995","Part Time","higher vocational","6","","",""
"Min 1x per month","1995","Part Time","higher education","27","","",""
"Min 1x per month","1995","Not Working","in school","20","","",""
"Min 1x per month","1995","Not Working","inadequately","1","","",""
"Min 1x per month","1995","Not Working","general elemantary","48","0.0313028569888492","0.0215871030092426","0.0410186109684558"
"Min 1x per month","1995","Not Working","middle vocational","124","0.0553753578942207","0.045906119046165","0.0648445967422763"
"Min 1x per month","1995","Not Working","vocational + Abi","5","","",""
"Min 1x per month","1995","Not Working","higher vocational","10","","",""
"Min 1x per month","1995","Not Working","higher education","23","","",""
"Rarely","1995","Full Time","in school","1","","",""
"Rarely","1995","Full Time","inadequately","29","","",""
"Rarely","1995","Full Time","general elemantary","154","0.229870794698574","0.199678065447581","0.260063523949568"
"Rarely","1995","Full Time","middle vocational","865","0.277744094742974","0.262002966244655","0.293485223241293"
"Rarely","1995","Full Time","vocational + Abi","66","0.22378901381534","0.171059745616494","0.276518282014186"
"Rarely","1995","Full Time","higher vocational","132","0.270883529352382","0.229545824502259","0.312221234202505"
"Rarely","1995","Full Time","higher education","321","0.255188923171386","0.229005449631606","0.281372396711166"
"Rarely","1995","Part Time","in school","1","","",""
"Rarely","1995","Part Time","inadequately","13","","",""
"Rarely","1995","Part Time","general elemantary","97","0.220374603473491","0.184294491868027","0.256454715078955"
"Rarely","1995","Part Time","middle vocational","338","0.241073185139531","0.218315264999707","0.263831105279355"
"Rarely","1995","Part Time","vocational + Abi","23","","",""
"Rarely","1995","Part Time","higher vocational","49","0.376369975945866","0.292766520198485","0.459973431693247"
"Rarely","1995","Part Time","higher education","95","0.249390993482611","0.202279935850418","0.296502051114805"
"Rarely","1995","Not Working","in school","31","0.0979931676837408","0.0628545594481851","0.133131775919296"
"Rarely","1995","Not Working","inadequately","25","","",""
"Rarely","1995","Not Working","general elemantary","133","0.100870249341431","0.0840673880478318","0.11767311063503"
"Rarely","1995","Not Working","middle vocational","356","0.148998385179607","0.134255477850605","0.16374129250861"
"Rarely","1995","Not Working","vocational + Abi","31","0.23067783991246","0.157981876740073","0.303373803084847"
"Rarely","1995","Not Working","higher vocational","43","0.198344358348563","0.141495592405714","0.255193124291412"
"Rarely","1995","Not Working","higher education","70","0.209686171131669","0.167866358315049","0.251505983948289"
"Never","1995","Full Time","in school","1","","",""
"Never","1995","Full Time","inadequately","129","0.725832462559941","0.6595498410759","0.792115084043981"
"Never","1995","Full Time","general elemantary","354","0.425626565946723","0.390146026586031","0.461107105307414"
"Never","1995","Full Time","middle vocational","1101","0.321534319990294","0.305119145399407","0.33794949458118"
"Never","1995","Full Time","vocational + Abi","68","0.255665873536561","0.20047556566787","0.310856181405253"
"Never","1995","Full Time","higher vocational","130","0.253855577762395","0.213373629128338","0.294337526396453"
"Never","1995","Full Time","higher education","241","0.211660609802858","0.187127651416153","0.236193568189563"
"Never","1995","Part Time","in school","1","","",""
"Never","1995","Part Time","inadequately","81","0.753730440018001","0.669706934078839","0.837753945957163"
"Never","1995","Part Time","general elemantary","253","0.469986723606147","0.426542676036203","0.51343077117609"
"Never","1995","Part Time","middle vocational","511","0.344799935426761","0.31951110636351","0.370088764490012"
"Never","1995","Part Time","vocational + Abi","32","0.185767878210421","0.112418634651328","0.259117121769513"
"Never","1995","Part Time","higher vocational","32","0.237608676590921","0.164161795865985","0.311055557315856"
"Never","1995","Part Time","higher education","75","0.183621887622275","0.141463549182985","0.225780226061565"
"Never","1995","Not Working","in school","26","","",""
"Never","1995","Not Working","inadequately","220","0.824629717444709","0.777954592150621","0.871304842738797"
"Never","1995","Not Working","general elemantary","888","0.754223228876728","0.730201133867568","0.778245323885888"
"Never","1995","Not Working","middle vocational","1302","0.598204552544604","0.577906492844668","0.61850261224454"
"Never","1995","Not Working","vocational + Abi","57","0.47397297533186","0.3878073480068","0.560138602656919"
"Never","1995","Not Working","higher vocational","98","0.539294558880029","0.468231830304163","0.610357287455895"
"Never","1995","Not Working","higher education","178","0.486819416181748","0.435472253205906","0.53816657915759"
"Daily","1996","Full Time","in school","","","",""
"Daily","1996","Full Time","inadequately","","","",""
"Daily","1996","Full Time","general elemantary","","","",""
"Daily","1996","Full Time","middle vocational","","","",""
"Daily","1996","Full Time","vocational + Abi","","","",""
"Daily","1996","Full Time","higher vocational","","","",""
"Daily","1996","Full Time","higher education","","","",""
"Daily","1996","Part Time","in school","","","",""
"Daily","1996","Part Time","inadequately","","","",""
"Daily","1996","Part Time","general elemantary","","","",""
"Daily","1996","Part Time","middle vocational","","","",""
"Daily","1996","Part Time","vocational + Abi","","","",""
"Daily","1996","Part Time","higher vocational","","","",""
"Daily","1996","Part Time","higher education","","","",""
"Daily","1996","Not Working","in school","","","",""
"Daily","1996","Not Working","inadequately","","","",""
"Daily","1996","Not Working","general elemantary","","","",""
"Daily","1996","Not Working","middle vocational","","","",""
"Daily","1996","Not Working","vocational + Abi","","","",""
"Daily","1996","Not Working","higher vocational","","","",""
"Daily","1996","Not Working","higher education","","","",""
"Min 1x per week","1996","Full Time","in school","2","","",""
"Min 1x per week","1996","Full Time","inadequately","8","","",""
"Min 1x per week","1996","Full Time","general elemantary","145","0.236715730146549","0.204884053048092","0.268547407245007"
"Min 1x per week","1996","Full Time","middle vocational","726","0.259806875859341","0.24420793717527","0.275405814543413"
"Min 1x per week","1996","Full Time","vocational + Abi","81","0.356459853015895","0.296970184087798","0.415949521943992"
"Min 1x per week","1996","Full Time","higher vocational","119","0.289096626591508","0.246975993997708","0.331217259185309"
"Min 1x per week","1996","Full Time","higher education","347","0.384852079949831","0.355766310463663","0.413937849435999"
"Min 1x per week","1996","Part Time","in school","6","","",""
"Min 1x per week","1996","Part Time","inadequately","4","","",""
"Min 1x per week","1996","Part Time","general elemantary","89","0.20490396190354","0.170245107636867","0.239562816170214"
"Min 1x per week","1996","Part Time","middle vocational","335","0.288866417246902","0.265048233150718","0.312684601343085"
"Min 1x per week","1996","Part Time","vocational + Abi","37","0.387202626450175","0.29575710580032","0.47864814710003"
"Min 1x per week","1996","Part Time","higher vocational","42","0.301969403877261","0.22618894425179","0.377749863502731"
"Min 1x per week","1996","Part Time","higher education","111","0.357624878317646","0.305990100556502","0.40925965607879"
"Min 1x per week","1996","Not Working","in school","159","0.639545601423558","0.58279863277185","0.696292570075266"
"Min 1x per week","1996","Not Working","inadequately","8","","",""
"Min 1x per week","1996","Not Working","general elemantary","127","0.102806590128104","0.0855000906523964","0.120113089603813"
"Min 1x per week","1996","Not Working","middle vocational","359","0.17075387985162","0.154910579710845","0.186597179992394"
"Min 1x per week","1996","Not Working","vocational + Abi","21","","",""
"Min 1x per week","1996","Not Working","higher vocational","35","0.212556093069803","0.152622796209347","0.272489389930258"
"Min 1x per week","1996","Not Working","higher education","76","0.225938028437192","0.18199995581844","0.269876101055945"
"Min 1x per month","1996","Full Time","in school","1","","",""
"Min 1x per month","1996","Full Time","inadequately","5","","",""
"Min 1x per month","1996","Full Time","general elemantary","55","0.080604825562018","0.0602187121248312","0.100990938999205"
"Min 1x per month","1996","Full Time","middle vocational","257","0.0870900379978746","0.0770601653067755","0.0971199106889737"
"Min 1x per month","1996","Full Time","vocational + Abi","25","","",""
"Min 1x per month","1996","Full Time","higher vocational","43","0.0837421208933436","0.0580056541217907","0.109478587664897"
"Min 1x per month","1996","Full Time","higher education","99","0.0991349860235227","0.0812706370377188","0.116999335009327"
"Min 1x per month","1996","Part Time","in school","1","","",""
"Min 1x per month","1996","Part Time","inadequately","5","","",""
"Min 1x per month","1996","Part Time","general elemantary","38","0.0583013158480449","0.0381814820178424","0.0784211496782475"
"Min 1x per month","1996","Part Time","middle vocational","91","0.0632603583296518","0.0504677294925466","0.0760529871667569"
"Min 1x per month","1996","Part Time","vocational + Abi","10","","",""
"Min 1x per month","1996","Part Time","higher vocational","9","","",""
"Min 1x per month","1996","Part Time","higher education","31","0.109588785368903","0.0759366628441681","0.143240907893639"
"Min 1x per month","1996","Not Working","in school","30","0.119199798639821","0.0809033759795396","0.157496221300102"
"Min 1x per month","1996","Not Working","inadequately","2","","",""
"Min 1x per month","1996","Not Working","general elemantary","51","0.0414286843688201","0.0300728642598782","0.0527845044777619"
"Min 1x per month","1996","Not Working","middle vocational","112","0.0533732047754013","0.0439093150234143","0.0628370945273883"
"Min 1x per month","1996","Not Working","vocational + Abi","5","","",""
"Min 1x per month","1996","Not Working","higher vocational","16","","",""
"Min 1x per month","1996","Not Working","higher education","15","","",""
"Rarely","1996","Full Time","in school","1","","",""
"Rarely","1996","Full Time","inadequately","22","","",""
"Rarely","1996","Full Time","general elemantary","159","0.258894296105732","0.226092009089655","0.291696583121809"
"Rarely","1996","Full Time","middle vocational","779","0.26173807128732","0.246101702932619","0.277374439642022"
"Rarely","1996","Full Time","vocational + Abi","61","0.227524620002617","0.17545253833515","0.279596701670085"
"Rarely","1996","Full Time","higher vocational","124","0.299852735609895","0.257281447480039","0.342424023739751"
"Rarely","1996","Full Time","higher education","272","0.232444627644091","0.207194796781704","0.257694458506477"
"Rarely","1996","Part Time","in school","2","","",""
"Rarely","1996","Part Time","inadequately","14","","",""
"Rarely","1996","Part Time","general elemantary","125","0.201313823368784","0.166882468548559","0.235745178189008"
"Rarely","1996","Part Time","middle vocational","342","0.244231992846616","0.221654274321966","0.266809711371267"
"Rarely","1996","Part Time","vocational + Abi","22","","",""
"Rarely","1996","Part Time","higher vocational","36","0.301787561066377","0.226020054869504","0.37755506726325"
"Rarely","1996","Part Time","higher education","81","0.250288825121238","0.203622691942098","0.296954958300378"
"Rarely","1996","Not Working","in school","54","0.17017657599506","0.125762106442903","0.214591045547216"
"Rarely","1996","Not Working","inadequately","15","","",""
"Rarely","1996","Not Working","general elemantary","117","0.0824123618531378","0.0667421208396355","0.0980826028666401"
"Rarely","1996","Not Working","middle vocational","291","0.12614491729556","0.112166010093968","0.140123824497151"
"Rarely","1996","Not Working","vocational + Abi","22","","",""
"Rarely","1996","Not Working","higher vocational","26","","",""
"Rarely","1996","Not Working","higher education","71","0.189262063549657","0.148106315285061","0.230417811814253"
"Never","1996","Full Time","in school","2","","",""
"Never","1996","Full Time","inadequately","101","0.731747411303462","0.657286011713453","0.80620881089347"
"Never","1996","Full Time","general elemantary","326","0.423785148185701","0.386779510237854","0.460790786133548"
"Never","1996","Full Time","middle vocational","1274","0.391365014855464","0.374004337581151","0.408725692129777"
"Never","1996","Full Time","vocational + Abi","82","0.328168903275031","0.269847605248774","0.386490201301288"
"Never","1996","Full Time","higher vocational","159","0.327308516905253","0.283711707875694","0.370905325934812"
"Never","1996","Full Time","higher education","357","0.283568306382555","0.256624428679942","0.310512184085168"
"Never","1996","Part Time","in school","2","","",""
"Never","1996","Part Time","inadequately","90","0.777703192178616","0.701040790058048","0.854365594299184"
"Never","1996","Part Time","general elemantary","269","0.535480898879631","0.492655342914016","0.578306454845247"
"Never","1996","Part Time","middle vocational","623","0.40364123157683","0.377858074649599","0.429424388504062"
"Never","1996","Part Time","vocational + Abi","40","0.255599900164212","0.173712252925193","0.33748754740323"
"Never","1996","Part Time","higher vocational","54","0.339417193545185","0.261259976560297","0.417574410530073"
"Never","1996","Part Time","higher education","108","0.282497511192213","0.233996240927308","0.330998781457117"
"Never","1996","Not Working","in school","32","0.0710780239415617","0.0407084264844634","0.10144762139866"
"Never","1996","Not Working","inadequately","216","0.871884640931113","0.829688796508209","0.914080485354017"
"Never","1996","Not Working","general elemantary","888","0.773352363649938","0.749495133266355","0.79720959403352"
"Never","1996","Not Working","middle vocational","1405","0.649727998077419","0.629642290366542","0.669813705788297"
"Never","1996","Not Working","vocational + Abi","71","0.597630094087603","0.50952447942929","0.685735708745916"
"Never","1996","Not Working","higher vocational","102","0.571623465084443","0.499131572805896","0.64411535736299"
"Never","1996","Not Working","higher education","186","0.544765970346205","0.492444394720292","0.597087545972118"
"Daily","1997","Full Time","in school","","","",""
"Daily","1997","Full Time","inadequately","","","",""
"Daily","1997","Full Time","general elemantary","","","",""
"Daily","1997","Full Time","middle vocational","","","",""
"Daily","1997","Full Time","vocational + Abi","","","",""
"Daily","1997","Full Time","higher vocational","","","",""
"Daily","1997","Full Time","higher education","","","",""
"Daily","1997","Part Time","in school","","","",""
"Daily","1997","Part Time","inadequately","","","",""
"Daily","1997","Part Time","general elemantary","","","",""
"Daily","1997","Part Time","middle vocational","","","",""
"Daily","1997","Part Time","vocational + Abi","","","",""
"Daily","1997","Part Time","higher vocational","","","",""
"Daily","1997","Part Time","higher education","","","",""
"Daily","1997","Not Working","in school","","","",""
"Daily","1997","Not Working","inadequately","","","",""
"Daily","1997","Not Working","general elemantary","","","",""
"Daily","1997","Not Working","middle vocational","","","",""
"Daily","1997","Not Working","vocational + Abi","","","",""
"Daily","1997","Not Working","higher vocational","","","",""
"Daily","1997","Not Working","higher education","","","",""
"Min 1x per week","1997","Full Time","in school","1","","",""
"Min 1x per week","1997","Full Time","inadequately","8","","",""
"Min 1x per week","1997","Full Time","general elemantary","142","0.230172905285957","0.198626946172041","0.261718864399873"
"Min 1x per week","1997","Full Time","middle vocational","717","0.273504090242024","0.257241173928666","0.289767006555383"
"Min 1x per week","1997","Full Time","vocational + Abi","81","0.388755948518331","0.327339280047115","0.450172616989546"
"Min 1x per week","1997","Full Time","higher vocational","128","0.321023482628017","0.277400281563683","0.364646683692352"
"Min 1x per week","1997","Full Time","higher education","389","0.422810772966883","0.393577535953571","0.452044009980195"
"Min 1x per week","1997","Part Time","in school","6","","",""
"Min 1x per week","1997","Part Time","inadequately","4","","",""
"Min 1x per week","1997","Part Time","general elemantary","92","0.232356914792139","0.193422258480746","0.271291571103531"
"Min 1x per week","1997","Part Time","middle vocational","315","0.264756225420666","0.241367712899925","0.288144737941407"
"Min 1x per week","1997","Part Time","vocational + Abi","32","0.346360955263599","0.252157135933996","0.440564774593202"
"Min 1x per week","1997","Part Time","higher vocational","38","0.268753163298333","0.195056218593782","0.342450108002883"
"Min 1x per week","1997","Part Time","higher education","104","0.354820469977389","0.301473043368496","0.408167896586281"
"Min 1x per week","1997","Not Working","in school","165","0.599609697951612","0.54425672615131","0.654962669751913"
"Min 1x per week","1997","Not Working","inadequately","6","","",""
"Min 1x per week","1997","Not Working","general elemantary","157","0.128967517226809","0.109892581129848","0.148042453323769"
"Min 1x per week","1997","Not Working","middle vocational","373","0.176140993033984","0.160142619942956","0.192139366125013"
"Min 1x per week","1997","Not Working","vocational + Abi","33","0.295012462016096","0.210927221590524","0.379097702441667"
"Min 1x per week","1997","Not Working","higher vocational","30","0.191095934440177","0.133337910989139","0.248853957891214"
"Min 1x per week","1997","Not Working","higher education","92","0.253849330910092","0.209078407035155","0.298620254785029"
"Min 1x per month","1997","Full Time","in school","","","",""
"Min 1x per month","1997","Full Time","inadequately","6","","",""
"Min 1x per month","1997","Full Time","general elemantary","61","0.0782313647611454","0.0581070335376495","0.0983556959846412"
"Min 1x per month","1997","Full Time","middle vocational","222","0.0739085716197766","0.0643636082859513","0.0834535349536019"
"Min 1x per month","1997","Full Time","vocational + Abi","24","","",""
"Min 1x per month","1997","Full Time","higher vocational","34","0.0837929020457828","0.0579034895789511","0.109682314512614"
"Min 1x per month","1997","Full Time","higher education","82","0.0780168850774678","0.0621460212911535","0.0938877488637822"
"Min 1x per month","1997","Part Time","in school","1","","",""
"Min 1x per month","1997","Part Time","inadequately","1","","",""
"Min 1x per month","1997","Part Time","general elemantary","17","","",""
"Min 1x per month","1997","Part Time","middle vocational","87","0.0679837652630515","0.0546400065734935","0.0813275239526095"
"Min 1x per month","1997","Part Time","vocational + Abi","10","","",""
"Min 1x per month","1997","Part Time","higher vocational","11","","",""
"Min 1x per month","1997","Part Time","higher education","17","","",""
"Min 1x per month","1997","Not Working","in school","28","","",""
"Min 1x per month","1997","Not Working","inadequately","2","","",""
"Min 1x per month","1997","Not Working","general elemantary","45","0.0292824822343113","0.0196872359968397","0.0388777284717828"
"Min 1x per month","1997","Not Working","middle vocational","76","0.0346547348748515","0.0269733101494352","0.0423361596002677"
"Min 1x per month","1997","Not Working","vocational + Abi","3","","",""
"Min 1x per month","1997","Not Working","higher vocational","6","","",""
"Min 1x per month","1997","Not Working","higher education","15","","",""
"Rarely","1997","Full Time","in school","2","","",""
"Rarely","1997","Full Time","inadequately","22","","",""
"Rarely","1997","Full Time","general elemantary","167","0.257728986521635","0.224950950834359","0.29050702220891"
"Rarely","1997","Full Time","middle vocational","696","0.252599795852708","0.236747468524437","0.268452123180978"
"Rarely","1997","Full Time","vocational + Abi","59","0.24431511069447","0.190179138378531","0.29845108301041"
"Rarely","1997","Full Time","higher vocational","118","0.255393101501469","0.214646643578775","0.296139559424164"
"Rarely","1997","Full Time","higher education","283","0.224458377538854","0.19976870997617","0.249148045101537"
"Rarely","1997","Part Time","in school","3","","",""
"Rarely","1997","Part Time","inadequately","12","","",""
"Rarely","1997","Part Time","general elemantary","89","0.205613818126972","0.168355704482782","0.242871931771161"
"Rarely","1997","Part Time","middle vocational","286","0.219750265422992","0.197799718144603","0.241700812701381"
"Rarely","1997","Part Time","vocational + Abi","23","","",""
"Rarely","1997","Part Time","higher vocational","31","0.238974410459562","0.168079342944103","0.30986947797502"
"Rarely","1997","Part Time","higher education","77","0.22653116816717","0.179859401293028","0.273202935041311"
"Rarely","1997","Not Working","in school","67","0.188746494890714","0.144540355985241","0.232952633796186"
"Rarely","1997","Not Working","inadequately","18","","",""
"Rarely","1997","Not Working","general elemantary","113","0.0868510413393904","0.0708236044449542","0.102878478233827"
"Rarely","1997","Not Working","middle vocational","258","0.107146025618181","0.0941563769586977","0.120135674277665"
"Rarely","1997","Not Working","vocational + Abi","19","","",""
"Rarely","1997","Not Working","higher vocational","26","","",""
"Rarely","1997","Not Working","higher education","48","0.110230839808348","0.078013846195773","0.142447833420923"
"Never","1997","Full Time","in school","","","",""
"Never","1997","Full Time","inadequately","84","0.66497288487785","0.580522931291319","0.749422838464382"
"Never","1997","Full Time","general elemantary","314","0.433866743431263","0.396725404575116","0.471008082287411"
"Never","1997","Full Time","middle vocational","1251","0.399987542285491","0.38211430199817","0.417860782572812"
