"pli0092_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1994","Couple + C. GT 16 ","East Germany","105","0.143519879951876","0.117821263373325","0.169218496530427"
"Min 1x per week","1994","Couple + C. LE and GT 16","West Germany","254","0.35126673704955","0.318392386789258","0.384141087309842"
"Min 1x per week","1994","Couple + C. LE and GT 16","East Germany","70","0.19086072806712","0.150038846320847","0.231682609813393"
"Min 1x per month","1994","1-pers.-HH","West Germany","77","0.0555701853100389","0.0417984957062311","0.0693418749138468"
"Min 1x per month","1994","1-pers.-HH","East Germany","8","","",""
"Min 1x per month","1994","(Married) couple without C. ","West Germany","138","0.0521788290672651","0.0432816396382519","0.0610760184962782"
"Min 1x per month","1994","(Married) couple without C. ","East Germany","21","","",""
"Min 1x per month","1994","Single parent ","West Germany","35","0.0960672466850118","0.0675778722272997","0.124556621142724"
"Min 1x per month","1994","Single parent ","East Germany","7","","",""
"Min 1x per month","1994","Couple + C. LE 16 ","West Germany","142","0.071737619697285","0.0604563256678581","0.0830189137267119"
"Min 1x per month","1994","Couple + C. LE 16 ","East Germany","39","0.0444636798867184","0.0316044246725794","0.0573229351008574"
"Min 1x per month","1994","Couple + C. GT 16 ","West Germany","149","0.0811113048160354","0.0681450988732572","0.0940775107588137"
"Min 1x per month","1994","Couple + C. GT 16 ","East Germany","39","0.0512349230290631","0.0350743238316092","0.067395522226517"
"Min 1x per month","1994","Couple + C. LE and GT 16","West Germany","60","0.0865224902724937","0.067161881166052","0.105883099378935"
"Min 1x per month","1994","Couple + C. LE and GT 16","East Germany","23","","",""
"Rarely","1994","1-pers.-HH","West Germany","161","0.139391476572439","0.118570437960014","0.160212515184864"
"Rarely","1994","1-pers.-HH","East Germany","32","0.0845384005914379","0.0539623343606718","0.115114466822204"
"Rarely","1994","(Married) couple without C. ","West Germany","372","0.14408603911794","0.13003629299278","0.1581357852431"
"Rarely","1994","(Married) couple without C. ","East Germany","112","0.104242553313226","0.0847598184376406","0.123725288188812"
"Rarely","1994","Single parent ","West Germany","67","0.16540840319059","0.129487853961358","0.201328952419823"
"Rarely","1994","Single parent ","East Germany","27","","",""
"Rarely","1994","Couple + C. LE 16 ","West Germany","464","0.251486617047661","0.232519239604343","0.270453994490979"
"Rarely","1994","Couple + C. LE 16 ","East Germany","217","0.207166290194211","0.181882620222725","0.232449960165696"
"Rarely","1994","Couple + C. GT 16 ","West Germany","296","0.193444785488677","0.174684634372458","0.212204936604897"
"Rarely","1994","Couple + C. GT 16 ","East Germany","152","0.201326311842281","0.171934251709329","0.230718371975233"
"Rarely","1994","Couple + C. LE and GT 16","West Germany","154","0.19356766631351","0.166359081423607","0.220776251203413"
"Rarely","1994","Couple + C. LE and GT 16","East Germany","73","0.214706231649526","0.17205206195388","0.257360401345172"
"Never","1994","1-pers.-HH","West Germany","582","0.591248138097095","0.561695502154222","0.620800774039967"
"Never","1994","1-pers.-HH","East Germany","244","0.773037947110523","0.727000464994785","0.819075429226261"
"Never","1994","(Married) couple without C. ","West Germany","1338","0.564469882785201","0.544633067294369","0.584306698276034"
"Never","1994","(Married) couple without C. ","East Germany","734","0.798496301323366","0.772921624626972","0.824070978019761"
"Never","1994","Single parent ","West Germany","201","0.464843813329121","0.416624504280119","0.513063122378123"
"Never","1994","Single parent ","East Germany","96","0.62275562247805","0.547416640872687","0.698094604083412"
"Never","1994","Couple + C. LE 16 ","West Germany","924","0.408354706001562","0.386866530024847","0.429842881978276"
"Never","1994","Couple + C. LE 16 ","East Germany","606","0.615263659297152","0.584910650221461","0.645616668372842"
"Never","1994","Couple + C. GT 16 ","West Germany","813","0.443147376160003","0.419554276982731","0.466740475337274"
"Never","1994","Couple + C. GT 16 ","East Germany","419","0.60391888517678","0.568069934895394","0.639767835458166"
"Never","1994","Couple + C. LE and GT 16","West Germany","342","0.368643106364447","0.335419551186883","0.401866661542011"
"Never","1994","Couple + C. LE and GT 16","East Germany","190","0.52662804471086","0.474762810198209","0.57849327922351"
"Daily","1995","1-pers.-HH","West Germany","58","0.0460728037702684","0.03374541768737","0.0584001898531669"
"Daily","1995","1-pers.-HH","East Germany","17","","",""
"Daily","1995","(Married) couple without C. ","West Germany","119","0.0540475466162567","0.0452351035806119","0.0628599896519016"
"Daily","1995","(Married) couple without C. ","East Germany","27","","",""
"Daily","1995","Single parent ","West Germany","32","0.0779608529942058","0.0530504326042192","0.102871273384192"
"Daily","1995","Single parent ","East Germany","11","","",""
"Daily","1995","Couple + C. LE 16 ","West Germany","76","0.0351638909527477","0.0275479811594502","0.0427798007460452"
"Daily","1995","Couple + C. LE 16 ","East Germany","27","","",""
"Daily","1995","Couple + C. GT 16 ","West Germany","104","0.0621586318414622","0.0509201114124052","0.0733971522705192"
"Daily","1995","Couple + C. GT 16 ","East Germany","31","0.0442425204147907","0.0291804261054564","0.0593046147241249"
"Daily","1995","Couple + C. LE and GT 16","West Germany","63","0.0741509267363498","0.0566494415397401","0.0916524119329596"
"Daily","1995","Couple + C. LE and GT 16","East Germany","29","","",""
"Min 1x per week","1995","1-pers.-HH","West Germany","254","0.204058170007071","0.180360332351846","0.227756007662296"
"Min 1x per week","1995","1-pers.-HH","East Germany","42","0.122122500941683","0.0867419211352794","0.157503080748086"
"Min 1x per week","1995","(Married) couple without C. ","West Germany","583","0.231160994038455","0.214730574336142","0.247591413740767"
"Min 1x per week","1995","(Married) couple without C. ","East Germany","98","0.0974735705316365","0.0788274554503784","0.116119685612895"
"Min 1x per week","1995","Single parent ","West Germany","116","0.29110856256339","0.248901469616325","0.333315655510456"
"Min 1x per week","1995","Single parent ","East Germany","33","0.187709571096514","0.127764543354635","0.247654598838393"
"Min 1x per week","1995","Couple + C. LE 16 ","West Germany","529","0.281724261186877","0.26312463234528","0.300323890028474"
"Min 1x per week","1995","Couple + C. LE 16 ","East Germany","140","0.147786687483047","0.124536396752374","0.17103697821372"
"Min 1x per week","1995","Couple + C. GT 16 ","West Germany","446","0.275181167613783","0.254392923304943","0.295969411922623"
"Min 1x per week","1995","Couple + C. GT 16 ","East Germany","135","0.185363987961149","0.156900634599973","0.213827341322324"
"Min 1x per week","1995","Couple + C. LE and GT 16","West Germany","235","0.317417748445087","0.286326395957753","0.34850910093242"
"Min 1x per week","1995","Couple + C. LE and GT 16","East Germany","93","0.240722873874227","0.197850725442264","0.283595022306191"
"Min 1x per month","1995","1-pers.-HH","West Germany","71","0.0619740493157361","0.0477964262770061","0.076151672354466"
"Min 1x per month","1995","1-pers.-HH","East Germany","13","","",""
"Min 1x per month","1995","(Married) couple without C. ","West Germany","202","0.0721870748207716","0.06210073473687","0.0822734149046732"
"Min 1x per month","1995","(Married) couple without C. ","East Germany","43","0.0381925692440619","0.0261436398370337","0.0502414986510901"
"Min 1x per month","1995","Single parent ","West Germany","41","0.0993006897606787","0.0715141714038463","0.127087208117511"
"Min 1x per month","1995","Single parent ","East Germany","11","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","West Germany","176","0.0997191643700821","0.0873304890051904","0.112107839734974"
"Min 1x per month","1995","Couple + C. LE 16 ","East Germany","72","0.0886706828246308","0.0700470555792355","0.107294310070026"
"Min 1x per month","1995","Couple + C. GT 16 ","West Germany","123","0.0685727556569893","0.0568090542394611","0.0803364570745175"
"Min 1x per month","1995","Couple + C. GT 16 ","East Germany","63","0.0813507727968635","0.0613269368571615","0.101374608736566"
"Min 1x per month","1995","Couple + C. LE and GT 16","West Germany","77","0.0864694651286736","0.0676962163341756","0.105242713923172"
"Min 1x per month","1995","Couple + C. LE and GT 16","East Germany","17","","",""
"Rarely","1995","1-pers.-HH","West Germany","178","0.157037914734676","0.135643651152354","0.178432178316997"
"Rarely","1995","1-pers.-HH","East Germany","46","0.125033331324917","0.0892929815984442","0.16077368105139"
"Rarely","1995","(Married) couple without C. ","West Germany","454","0.186927300244002","0.171733208908752","0.202121391579251"
"Rarely","1995","(Married) couple without C. ","East Germany","231","0.220930862655059","0.194849447459175","0.247012277850944"
"Rarely","1995","Single parent ","West Germany","78","0.159628377993883","0.125598622773695","0.193658133214071"
"Rarely","1995","Single parent ","East Germany","39","0.229442126074404","0.164892534412377","0.293991717736432"
"Rarely","1995","Couple + C. LE 16 ","West Germany","589","0.265993399351343","0.247723676158004","0.284263122544682"
"Rarely","1995","Couple + C. LE 16 ","East Germany","341","0.378571294675561","0.346794794066045","0.410347795285078"
"Rarely","1995","Couple + C. GT 16 ","West Germany","332","0.206846187215151","0.187992504621728","0.225699869808573"
"Rarely","1995","Couple + C. GT 16 ","East Germany","196","0.248588715434998","0.216931614464181","0.280245816405815"
"Rarely","1995","Couple + C. LE and GT 16","West Germany","169","0.223160167062558","0.195348911409083","0.250971422716034"
"Rarely","1995","Couple + C. LE and GT 16","East Germany","111","0.302956132759003","0.256873600156812","0.349038665361193"
"Never","1995","1-pers.-HH","West Germany","550","0.530857062172249","0.50151217441069","0.560201949933808"
"Never","1995","1-pers.-HH","East Germany","211","0.661214531477467","0.610071823052795","0.712357239902139"
"Never","1995","(Married) couple without C. ","West Germany","1171","0.455677084280516","0.43626685882606","0.475087309734971"
"Never","1995","(Married) couple without C. ","East Germany","573","0.614256143578694","0.583654889699604","0.644857397457783"
"Never","1995","Single parent ","West Germany","178","0.372001516687842","0.327093927794933","0.416909105580752"
"Never","1995","Single parent ","East Germany","69","0.446904900561538","0.370580789896202","0.523229011226875"
"Never","1995","Couple + C. LE 16 ","West Germany","877","0.31739928413895","0.298153620291249","0.33664494798665"
"Never","1995","Couple + C. LE 16 ","East Germany","315","0.351525652620342","0.320246031400337","0.382805273840347"
"Never","1995","Couple + C. GT 16 ","West Germany","768","0.387241257672615","0.364567197635004","0.409915317710226"
"Never","1995","Couple + C. GT 16 ","East Germany","291","0.440454003392199","0.40409099910471","0.476817007679687"
"Never","1995","Couple + C. LE and GT 16","West Germany","317","0.298801692627332","0.268227255427801","0.329376129826862"
"Never","1995","Couple + C. LE and GT 16","East Germany","132","0.343507788767448","0.295886681097256","0.39112889643764"
"Daily","1996","1-pers.-HH","West Germany","","","",""
"Daily","1996","1-pers.-HH","East Germany","","","",""
"Daily","1996","(Married) couple without C. ","West Germany","","","",""
"Daily","1996","(Married) couple without C. ","East Germany","","","",""
"Daily","1996","Single parent ","West Germany","","","",""
"Daily","1996","Single parent ","East Germany","","","",""
"Daily","1996","Couple + C. LE 16 ","West Germany","","","",""
"Daily","1996","Couple + C. LE 16 ","East Germany","","","",""
"Daily","1996","Couple + C. GT 16 ","West Germany","","","",""
"Daily","1996","Couple + C. GT 16 ","East Germany","","","",""
"Daily","1996","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","1996","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","1996","1-pers.-HH","West Germany","288","0.241941091140371","0.216871250101895","0.267010932178846"
"Min 1x per week","1996","1-pers.-HH","East Germany","54","0.138194962488289","0.101779220459607","0.174610704516972"
"Min 1x per week","1996","(Married) couple without C. ","West Germany","623","0.253514559618424","0.236485798702617","0.270543320534231"
"Min 1x per week","1996","(Married) couple without C. ","East Germany","120","0.111188259853867","0.0920548193281622","0.130321700379572"
"Min 1x per week","1996","Single parent ","West Germany","138","0.323183361724883","0.281387280630779","0.364979442818987"
"Min 1x per week","1996","Single parent ","East Germany","42","0.226606268642166","0.163113226037843","0.290099311246489"
"Min 1x per week","1996","Couple + C. LE 16 ","West Germany","482","0.255738207355026","0.237394846973423","0.274081567736629"
"Min 1x per week","1996","Couple + C. LE 16 ","East Germany","128","0.14660826989528","0.122383503960893","0.170833035829668"
"Min 1x per week","1996","Couple + C. GT 16 ","West Germany","423","0.276448012521288","0.255118797489266","0.297777227553309"
"Min 1x per week","1996","Couple + C. GT 16 ","East Germany","138","0.202045772301101","0.171755018691054","0.232336525911148"
"Min 1x per week","1996","Couple + C. LE and GT 16","West Germany","248","0.349759877483825","0.317490618947752","0.382029136019897"
"Min 1x per week","1996","Couple + C. LE and GT 16","East Germany","87","0.207195075873893","0.167771323469176","0.246618828278609"
"Min 1x per month","1996","1-pers.-HH","West Germany","90","0.0760618807993053","0.0605433623301449","0.0915803992684658"
"Min 1x per month","1996","1-pers.-HH","East Germany","15","","",""
"Min 1x per month","1996","(Married) couple without C. ","West Germany","165","0.0639739709981441","0.0543950511019516","0.0735528908943367"
"Min 1x per month","1996","(Married) couple without C. ","East Germany","40","0.0305252886949458","0.0200550436659727","0.0409955337239189"
"Min 1x per month","1996","Single parent ","West Germany","45","0.0909892378958409","0.0652879385992693","0.116690537192412"
"Min 1x per month","1996","Single parent ","East Germany","8","","",""
"Min 1x per month","1996","Couple + C. LE 16 ","West Germany","177","0.0890844057695423","0.0771071274901883","0.101061684048896"
"Min 1x per month","1996","Couple + C. LE 16 ","East Germany","51","0.0579421824571486","0.0419413586228051","0.0739430062914922"
"Min 1x per month","1996","Couple + C. GT 16 ","West Germany","141","0.0817062095594769","0.0686429480237157","0.0947694710952382"
"Min 1x per month","1996","Couple + C. GT 16 ","East Germany","47","0.0717827388039529","0.0523098207175273","0.0912556568903785"
"Min 1x per month","1996","Couple + C. LE and GT 16","West Germany","66","0.0708994448468275","0.0535326414552179","0.0882662482384372"
"Min 1x per month","1996","Couple + C. LE and GT 16","East Germany","36","0.0879031793167345","0.0603603952857243","0.115445963347745"
"Rarely","1996","1-pers.-HH","West Germany","175","0.147414006303065","0.126660869149993","0.168167143456138"
"Rarely","1996","1-pers.-HH","East Germany","50","0.132510745262306","0.0967343859386385","0.168287104585974"
"Rarely","1996","(Married) couple without C. ","West Germany","447","0.167801600222536","0.153173685788151","0.182429514656921"
"Rarely","1996","(Married) couple without C. ","East Germany","154","0.135773323516458","0.11492458554204","0.156622061490875"
"Rarely","1996","Single parent ","West Germany","82","0.168636928456903","0.135175285619773","0.202098571294033"
"Rarely","1996","Single parent ","East Germany","37","0.225228422418395","0.161872343218889","0.288584501617902"
"Rarely","1996","Couple + C. LE 16 ","West Germany","576","0.2865187527376","0.267508581220595","0.305528924254605"
"Rarely","1996","Couple + C. LE 16 ","East Germany","209","0.26817140801707","0.237831304181496","0.298511511852644"
"Rarely","1996","Couple + C. GT 16 ","West Germany","345","0.208034755527296","0.188677032299708","0.227392478754883"
"Rarely","1996","Couple + C. GT 16 ","East Germany","179","0.263658736806718","0.230419055040987","0.29689841857245"
"Rarely","1996","Couple + C. LE and GT 16","West Germany","161","0.211264061370548","0.1836426581525","0.238885464588595"
"Rarely","1996","Couple + C. LE and GT 16","East Germany","119","0.301339560219929","0.256707572825087","0.345971547614772"
"Never","1996","1-pers.-HH","West Germany","568","0.534583021757259","0.505383618458258","0.56378242505626"
"Never","1996","1-pers.-HH","East Germany","226","0.702438890650568","0.654196268824445","0.75068151247669"
"Never","1996","(Married) couple without C. ","West Germany","1272","0.514709869160896","0.495146083256136","0.534273655065656"
"Never","1996","(Married) couple without C. ","East Germany","723","0.72251312793473","0.695260850292754","0.749765405576705"
"Never","1996","Single parent ","West Germany","216","0.417190471922373","0.373124224861626","0.46125671898312"
"Never","1996","Single parent ","East Germany","80","0.494622654865667","0.418793757250402","0.570451552480932"
"Never","1996","Couple + C. LE 16 ","West Germany","938","0.368658634137832","0.348374215950511","0.388943052325153"
"Never","1996","Couple + C. LE 16 ","East Germany","431","0.527278139630501","0.493085796244361","0.561470483016641"
"Never","1996","Couple + C. GT 16 ","West Germany","780","0.43381102239194","0.41017555131154","0.45744649347234"
"Never","1996","Couple + C. GT 16 ","East Germany","311","0.462512752088228","0.424899391044501","0.500126113131955"
"Never","1996","Couple + C. LE and GT 16","West Germany","364","0.3680766162988","0.335442756929608","0.400710475667992"
"Never","1996","Couple + C. LE and GT 16","East Germany","164","0.403562184589443","0.355839716985551","0.451284652193335"
"Daily","1997","1-pers.-HH","West Germany","","","",""
"Daily","1997","1-pers.-HH","East Germany","","","",""
"Daily","1997","(Married) couple without C. ","West Germany","","","",""
"Daily","1997","(Married) couple without C. ","East Germany","","","",""
"Daily","1997","Single parent ","West Germany","","","",""
"Daily","1997","Single parent ","East Germany","","","",""
"Daily","1997","Couple + C. LE 16 ","West Germany","","","",""
"Daily","1997","Couple + C. LE 16 ","East Germany","","","",""
"Daily","1997","Couple + C. GT 16 ","West Germany","","","",""
"Daily","1997","Couple + C. GT 16 ","East Germany","","","",""
"Daily","1997","Couple + C. LE and GT 16","West Germany","","","",""
"Daily","1997","Couple + C. LE and GT 16","East Germany","","","",""
"Min 1x per week","1997","1-pers.-HH","West Germany","308","0.264757967555179","0.238383509674023","0.291132425436336"
"Min 1x per week","1997","1-pers.-HH","East Germany","59","0.15194234782283","0.114389174834149","0.189495520811511"
"Min 1x per week","1997","(Married) couple without C. ","West Germany","608","0.252248273886435","0.235291601309534","0.269204946463337"
"Min 1x per week","1997","(Married) couple without C. ","East Germany","118","0.107131377924475","0.0884154022182548","0.125847353630696"
"Min 1x per week","1997","Single parent ","West Germany","138","0.344341099086961","0.300729794228847","0.387952403945075"
"Min 1x per week","1997","Single parent ","East Germany","47","0.217886586333428","0.157071465722143","0.278701706944714"
"Min 1x per week","1997","Couple + C. LE 16 ","West Germany","515","0.270214632137051","0.251324930386267","0.289104333887836"
"Min 1x per week","1997","Couple + C. LE 16 ","East Germany","104","0.143706519074626","0.117830629193968","0.169582408955283"
"Min 1x per week","1997","Couple + C. GT 16 ","West Germany","447","0.292426505362134","0.270296425750564","0.314556584973704"
"Min 1x per week","1997","Couple + C. GT 16 ","East Germany","145","0.191531774078439","0.163141354964348","0.219922193192529"
"Min 1x per week","1997","Couple + C. LE and GT 16","West Germany","260","0.357339829272834","0.324599761148861","0.390079897396807"
"Min 1x per week","1997","Couple + C. LE and GT 16","East Germany","95","0.246436714059761","0.20339096232739","0.289482465792132"
"Min 1x per month","1997","1-pers.-HH","West Germany","63","0.0454489852389456","0.0329979481667106","0.0579000223111806"
"Min 1x per month","1997","1-pers.-HH","East Germany","12","","",""
"Min 1x per month","1997","(Married) couple without C. ","West Germany","142","0.0459154071250221","0.0377435553289855","0.0540872589210587"
"Min 1x per month","1997","(Married) couple without C. ","East Germany","43","0.0333612878170322","0.0224941833414607","0.0442283922926037"
"Min 1x per month","1997","Single parent ","West Germany","38","0.0826487620813365","0.0573760603471152","0.107921463815558"
"Min 1x per month","1997","Single parent ","East Germany","5","","",""
"Min 1x per month","1997","Couple + C. LE 16 ","West Germany","138","0.0682533779553494","0.0575262346502522","0.0789805212604466"
"Min 1x per month","1997","Couple + C. LE 16 ","East Germany","36","0.0456328575724578","0.0302391825938851","0.0610265325510304"
"Min 1x per month","1997","Couple + C. GT 16 ","West Germany","124","0.082456981244993","0.0690751433596665","0.0958388191303194"
"Min 1x per month","1997","Couple + C. GT 16 ","East Germany","39","0.0570656734820224","0.0403298106887851","0.0738015362752597"
"Min 1x per month","1997","Couple + C. LE and GT 16","West Germany","60","0.0729625622938981","0.0551942225953542","0.090730901992442"
"Min 1x per month","1997","Couple + C. LE and GT 16","East Germany","18","","",""
"Rarely","1997","1-pers.-HH","West Germany","145","0.125808075806876","0.105983609069106","0.145632542544645"
"Rarely","1997","1-pers.-HH","East Germany","49","0.125618612677265","0.0909471645437519","0.160290060810779"
"Rarely","1997","(Married) couple without C. ","West Germany","413","0.160282690748379","0.145958909310062","0.174606472186697"
"Rarely","1997","(Married) couple without C. ","East Germany","161","0.136933322091716","0.116129789200982","0.157736854982451"
"Rarely","1997","Single parent ","West Germany","86","0.184244200270251","0.148661191500049","0.219827209040453"
"Rarely","1997","Single parent ","East Germany","44","0.272400899641596","0.206814800175896","0.337986999107297"
"Rarely","1997","Couple + C. LE 16 ","West Germany","519","0.253805270073819","0.235293433802272","0.272317106345366"
"Rarely","1997","Couple + C. LE 16 ","East Germany","170","0.254703996024487","0.222565317452522","0.286842674596451"
"Rarely","1997","Couple + C. GT 16 ","West Germany","280","0.181458005014047","0.162708173053816","0.200207836974278"
"Rarely","1997","Couple + C. GT 16 ","East Germany","196","0.270584453294336","0.238532179935501","0.302636726653171"
"Rarely","1997","Couple + C. LE and GT 16","West Germany","156","0.212688660264841","0.184731465334419","0.240645855195263"
"Rarely","1997","Couple + C. LE and GT 16","East Germany","109","0.300040051921396","0.25426340928364","0.345816694559153"
"Never","1997","1-pers.-HH","West Germany","559","0.563984971398999","0.534341548211548","0.59362839458645"
"Never","1997","1-pers.-HH","East Germany","231","0.686257296625374","0.637714495034482","0.734800098216267"
"Never","1997","(Married) couple without C. ","West Germany","1357","0.541553628240163","0.522099452914201","0.561007803566126"
"Never","1997","(Married) couple without C. ","East Germany","727","0.722574012166776","0.6954798898941","0.749668134439452"
"Never","1997","Single parent ","West Germany","194","0.388765938561452","0.344024128762757","0.433507748360146"
"Never","1997","Single parent ","East Germany","81","0.481150578202164","0.407542982481464","0.554758173922863"
"Never","1997","Couple + C. LE 16 ","West Germany","951","0.40772671983378","0.386823232252835","0.428630207414725"
"Never","1997","Couple + C. LE 16 ","East Germany","396","0.55595662732843","0.519306212664622","0.592607041992237"
"Never","1997","Couple + C. GT 16 ","West Germany","772","0.443658508378826","0.419488101361815","0.467828915395837"
"Never","1997","Couple + C. GT 16 ","East Germany","358","0.480818099145203","0.444771019526734","0.516865178763672"
"Never","1997","Couple + C. LE and GT 16","West Germany","347","0.357008948168427","0.324275618176521","0.389742278160332"
"Never","1997","Couple + C. LE and GT 16","East Germany","163","0.414328524499811","0.365122624541364","0.463534424458257"
"Daily","1998","1-pers.-HH","West Germany","84","0.0517481918276646","0.0398743347582692","0.06362204889706"
"Daily","1998","1-pers.-HH","East Germany","18","","",""
"Daily","1998","(Married) couple without C. ","West Germany","136","0.047902720286816","0.0402428054732862","0.0555626351003458"
"Daily","1998","(Married) couple without C. ","East Germany","27","","",""
"Daily","1998","Single parent ","West Germany","41","0.0897398608426757","0.0652685121147048","0.114211209570647"
"Daily","1998","Single parent ","East Germany","17","","",""
"Daily","1998","Couple + C. LE 16 ","West Germany","87","0.0358595321494933","0.0283337934872024","0.0433852708117843"
"Daily","1998","Couple + C. LE 16 ","East Germany","16","","",""
"Daily","1998","Couple + C. GT 16 ","West Germany","105","0.064466954435417","0.0530389756269058","0.0758949332439282"
"Daily","1998","Couple + C. GT 16 ","East Germany","53","0.073673879994266","0.0553523684590646","0.0919953915294674"
"Daily","1998","Couple + C. LE and GT 16","West Germany","59","0.0789783459965934","0.0609737493780644","0.0969829426151225"
"Daily","1998","Couple + C. LE and GT 16","East Germany","17","","",""
"Min 1x per week","1998","1-pers.-HH","West Germany","347","0.248024125068028","0.224875174669018","0.271173075467038"
"Min 1x per week","1998","1-pers.-HH","East Germany","70","0.15848898533427","0.123096107098368","0.193881863570172"
"Min 1x per week","1998","(Married) couple without C. ","West Germany","711","0.243625199725882","0.228228316391551","0.259022083060214"
"Min 1x per week","1998","(Married) couple without C. ","East Germany","157","0.115486369407077","0.0970702110498021","0.133902527764353"
"Min 1x per week","1998","Single parent ","West Germany","146","0.304450452664545","0.265049674815483","0.343851230513608"
"Min 1x per week","1998","Single parent ","East Germany","39","0.188781165865785","0.132082754486072","0.245479577245498"
"Min 1x per week","1998","Couple + C. LE 16 ","West Germany","587","0.290989662626372","0.272605589805852","0.309373735446891"
"Min 1x per week","1998","Couple + C. LE 16 ","East Germany","143","0.194535361610932","0.166034269304872","0.223036453916991"
"Min 1x per week","1998","Couple + C. GT 16 ","West Germany","459","0.296133011946745","0.274887852559438","0.317378171334051"
"Min 1x per week","1998","Couple + C. GT 16 ","East Germany","181","0.216128681803354","0.187261714296117","0.24499564931059"
"Min 1x per week","1998","Couple + C. LE and GT 16","West Germany","219","0.295464192791141","0.265006400435827","0.325921985146456"
"Min 1x per week","1998","Couple + C. LE and GT 16","East Germany","92","0.244146457708792","0.20129175577435","0.287001159643234"
"Min 1x per month","1998","1-pers.-HH","West Germany","85","0.057379899644511","0.0449137990308427","0.0698460002581794"
"Min 1x per month","1998","1-pers.-HH","East Germany","25","","",""
"Min 1x per month","1998","(Married) couple without C. ","West Germany","233","0.075202128364366","0.0657432058858835","0.0846610508428484"
"Min 1x per month","1998","(Married) couple without C. ","East Germany","53","0.0436707300388766","0.0318952027919996","0.0554462572857536"
"Min 1x per month","1998","Single parent ","West Germany","49","0.084268260650068","0.0604835103702481","0.108053010929888"
"Min 1x per month","1998","Single parent ","East Germany","13","","",""
"Min 1x per month","1998","Couple + C. LE 16 ","West Germany","226","0.0993549920355068","0.0872476632279662","0.111462320843047"
"Min 1x per month","1998","Couple + C. LE 16 ","East Germany","63","0.076806849371881","0.0576340622966557","0.0959796364471062"
"Min 1x per month","1998","Couple + C. GT 16 ","West Germany","145","0.0827522735580926","0.0699317850856995","0.0955727620304857"
"Min 1x per month","1998","Couple + C. GT 16 ","East Germany","51","0.0622592676413684","0.0453133157816095","0.0792052195011273"
"Min 1x per month","1998","Couple + C. LE and GT 16","West Germany","74","0.102287926588809","0.0820588909811869","0.122516962196431"
"Min 1x per month","1998","Couple + C. LE and GT 16","East Germany","34","0.0894463363016403","0.0609762692428351","0.117916403360446"
"Rarely","1998","1-pers.-HH","West Germany","179","0.124502122098074","0.106805176606742","0.142199067589406"
"Rarely","1998","1-pers.-HH","East Germany","72","0.162448207019938","0.126700372860195","0.198196041179681"
"Rarely","1998","(Married) couple without C. ","West Germany","556","0.191960563409937","0.177834359339886","0.206086767479988"
"Rarely","1998","(Married) couple without C. ","East Germany","274","0.238765814295694","0.214200256700832","0.263331371890557"
"Rarely","1998","Single parent ","West Germany","98","0.191215986911122","0.157544613871286","0.224887359950959"
"Rarely","1998","Single parent ","East Germany","42","0.216396240874591","0.156734536256518","0.276057945492664"
"Rarely","1998","Couple + C. LE 16 ","West Germany","650","0.28210566061514","0.263891346066765","0.300319975163515"
"Rarely","1998","Couple + C. LE 16 ","East Germany","240","0.339619465326285","0.305521190579862","0.373717740072708"
"Rarely","1998","Couple + C. GT 16 ","West Germany","379","0.20855619839041","0.189650493465593","0.227461903315228"
"Rarely","1998","Couple + C. GT 16 ","East Germany","237","0.306944670477451","0.274597479218429","0.339291861736474"
"Rarely","1998","Couple + C. LE and GT 16","West Germany","209","0.229579530585033","0.201504195624193","0.257654865545873"
"Rarely","1998","Couple + C. LE and GT 16","East Germany","124","0.327039817082837","0.280239430678122","0.373840203487552"
"Never","1998","1-pers.-HH","West Germany","642","0.518345661361722","0.491562621997785","0.54512870072566"
"Never","1998","1-pers.-HH","East Germany","224","0.585855099886343","0.538117816218404","0.633592383554282"
"Never","1998","(Married) couple without C. ","West Germany","1350","0.441309388212999","0.42349953010767","0.459119246318328"
"Never","1998","(Married) couple without C. ","East Germany","646","0.579963004175322","0.551523283356484","0.60840272499416"
"Never","1998","Single parent ","West Germany","190","0.330325438931589","0.290055093144742","0.370595784718436"
"Never","1998","Single parent ","East Germany","72","0.405190817777648","0.334062723023866","0.47631891253143"
"Never","1998","Couple + C. LE 16 ","West Germany","795","0.291690152573488","0.273293060107787","0.310087245039188"
"Never","1998","Couple + C. LE 16 ","East Germany","279","0.370455067326056","0.335683831765331","0.40522630288678"
"Never","1998","Couple + C. GT 16 ","West Germany","686","0.348091561669335","0.325924336525412","0.370258786813259"
"Never","1998","Couple + C. GT 16 ","East Germany","259","0.340993500083561","0.307747417947031","0.37423958222009"
"Never","1998","Couple + C. LE and GT 16","West Germany","301","0.293690004038423","0.263285584467622","0.324094423609224"
"Never","1998","Couple + C. LE and GT 16","East Germany","119","0.286467647202658","0.241365308291901","0.331569986113416"
"Daily","1999","1-pers.-HH","West Germany","","","",""
"Daily","1999","1-pers.-HH","East Germany","","","",""
"Daily","1999","(Married) couple without C. ","West Germany","","","",""
"Daily","1999","(Married) couple without C. ","East Germany","","","",""
"Daily","1999","Single parent ","West Germany","","","",""
"Daily","1999","Single parent ","East Germany","","","",""
