"pli0092_h","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Daily","1995","16-34 y.","higher vocational","12","","","","1"
"Daily","1995","16-34 y.","in school","58","0.224087124856876","0.175591355625681","0.272582894088071","1"
"Daily","1995","16-34 y.","inadequately","3","","","","1"
"Daily","1995","16-34 y.","general elemantary","68","0.0766143011504815","0.0593425887884927","0.0938860135124703","1"
"Daily","1995","16-34 y.","middle vocational","157","0.0665026632849323","0.0567494665465793","0.0762558600232854","1"
"Daily","1995","16-34 y.","vocational + Abi","16","","","","1"
"Daily","1995","66 and older","higher education","10","","","","1"
"Daily","1995","35-65 y.","middle vocational","120","0.0372325871854132","0.0309267298081077","0.0435384445627187","1"
"Daily","1995","66 and older","vocational + Abi","","","","","1"
"Daily","1995","66 and older","higher vocational","7","","","","1"
"Daily","1995","16-34 y.","higher education","21","","","","1"
"Daily","1995","35-65 y.","in school","","","","","1"
"Daily","1995","66 and older","general elemantary","6","","","","1"
"Daily","1995","35-65 y.","inadequately","2","","","","1"
"Daily","1995","35-65 y.","general elemantary","19","","","","1"
"Daily","1995","35-65 y.","vocational + Abi","9","","","","1"
"Daily","1995","35-65 y.","higher vocational","10","","","","1"
"Daily","1995","35-65 y.","higher education","72","0.0887115184562728","0.07245426769095","0.104968769221596","1"
"Daily","1995","66 and older","in school","","","","","1"
"Daily","1995","66 and older","inadequately","","","","","1"
"Daily","1995","66 and older","middle vocational","17","","","","1"
"Min 1x per month","1995","66 and older","higher vocational","","","","","3"
"Min 1x per month","1995","16-34 y.","in school","23","","","","3"
"Min 1x per month","1995","16-34 y.","inadequately","4","","","","3"
"Min 1x per month","1995","16-34 y.","general elemantary","83","0.0838923174485324","0.065890213673827","0.101894421223238","3"
"Min 1x per month","1995","16-34 y.","middle vocational","257","0.10330670050525","0.0913927132342963","0.115220687776203","3"
"Min 1x per month","1995","16-34 y.","vocational + Abi","29","","","","3"
"Min 1x per month","1995","16-34 y.","higher vocational","28","","","","3"
"Min 1x per month","1995","16-34 y.","higher education","62","0.135178005121588","0.102823420790379","0.167532589452796","3"
"Min 1x per month","1995","35-65 y.","in school","","","","","3"
"Min 1x per month","1995","35-65 y.","inadequately","4","","","","3"
"Min 1x per month","1995","35-65 y.","general elemantary","45","0.0463181931123426","0.0338296666971164","0.0588067195275689","3"
"Min 1x per month","1995","35-65 y.","middle vocational","217","0.0764070187656529","0.0675593514423243","0.0852546860889814","3"
"Min 1x per month","1995","35-65 y.","vocational + Abi","14","","","","3"
"Min 1x per month","1995","35-65 y.","higher vocational","35","0.0953592118388281","0.0685479633739176","0.122170460303739","3"
"Min 1x per month","1995","35-65 y.","higher education","94","0.0827179177379403","0.0669679231261469","0.0984679123497337","3"
"Min 1x per month","1995","66 and older","in school","","","","","3"
"Min 1x per month","1995","66 and older","inadequately","","","","","3"
"Min 1x per month","1995","66 and older","general elemantary","8","","","","3"
"Min 1x per month","1995","66 and older","middle vocational","28","","","","3"
"Min 1x per month","1995","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","1995","66 and older","higher education","6","","","","3"
"Min 1x per week","1995","66 and older","higher vocational","7","","","","2"
"Min 1x per week","1995","66 and older","higher education","24","","","","2"
"Min 1x per week","1995","66 and older","inadequately","","","","","2"
"Min 1x per week","1995","66 and older","middle vocational","70","0.0919851003842302","0.0711341842785835","0.112836016489877","2"
"Min 1x per week","1995","16-34 y.","higher vocational","75","0.422556882710221","0.356834179377005","0.488279586043438","2"
"Min 1x per week","1995","35-65 y.","middle vocational","645","0.220076246748277","0.20627766330042","0.233874830196135","2"
"Min 1x per week","1995","66 and older","in school","","","","","2"
"Min 1x per week","1995","66 and older","general elemantary","27","","","","2"
"Min 1x per week","1995","66 and older","vocational + Abi","2","","","","2"
"Min 1x per week","1995","16-34 y.","general elemantary","254","0.321910794107843","0.291571876131192","0.352249712084494","2"
"Min 1x per week","1995","35-65 y.","vocational + Abi","31","0.248249734906509","0.184964445980466","0.311535023832553","2"
"Min 1x per week","1995","35-65 y.","higher vocational","104","0.263368547887079","0.223161266252389","0.303575829521769","2"
"Min 1x per week","1995","16-34 y.","vocational + Abi","99","0.413307311656571","0.355107225685581","0.471507397627561","2"
"Min 1x per week","1995","35-65 y.","inadequately","12","","","","2"
"Min 1x per week","1995","35-65 y.","general elemantary","98","0.095962442230826","0.078460851405956","0.113464033055696","2"
"Min 1x per week","1995","35-65 y.","higher education","318","0.310391407306522","0.283937773654247","0.336845040958796","2"
"Min 1x per week","1995","16-34 y.","inadequately","8","","","","2"
"Min 1x per week","1995","16-34 y.","in school","143","0.509535163518567","0.451394505934598","0.567675821102535","2"
"Min 1x per week","1995","16-34 y.","higher education","166","0.419363638178515","0.372669007432916","0.466058268924114","2"
"Min 1x per week","1995","35-65 y.","in school","","","","","2"
"Min 1x per week","1995","16-34 y.","middle vocational","724","0.306530505805073","0.288482822748097","0.32457818886205","2"
"Never","1995","66 and older","higher vocational","64","0.745713227861305","0.652590378511931","0.838836077210679","5"
"Never","1995","66 and older","higher education","92","0.619811069654868","0.541866770777736","0.697755368532","5"
"Never","1995","16-34 y.","in school","27","","","","5"
"Never","1995","16-34 y.","inadequately","73","0.559695515845258","0.471606726022561","0.647784305667954","5"
"Never","1995","16-34 y.","general elemantary","302","0.274054650817962","0.245090589750391","0.303018711885533","5"
"Never","1995","16-34 y.","middle vocational","668","0.244894219383347","0.228061119962732","0.261727318803961","5"
"Never","1995","16-34 y.","vocational + Abi","60","0.196850530139283","0.149855900968449","0.243845159310117","5"
"Never","1995","16-34 y.","higher vocational","35","0.121025129001934","0.0776296755481214","0.164420582455747","5"
"Never","1995","16-34 y.","higher education","67","0.140990640670344","0.10805898735416","0.173922293986527","5"
"Never","1995","35-65 y.","in school","1","","","","5"
"Never","1995","35-65 y.","vocational + Abi","80","0.370822108468765","0.300061572813161","0.44158264412437","5"
"Never","1995","35-65 y.","higher vocational","161","0.309741888598436","0.267533054243851","0.35195072295302","5"
"Never","1995","35-65 y.","higher education","335","0.254905200901052","0.229986564566832","0.279823837235272","5"
"Never","1995","66 and older","in school","","","","","5"
"Never","1995","66 and older","inadequately","37","0.982858043946698","0.94158829000001","1.02412779789339","5"
"Never","1995","66 and older","general elemantary","426","0.875887033557622","0.846634006924914","0.90514006019033","5"
"Never","1995","66 and older","middle vocational","561","0.740272796709882","0.708637309678446","0.771908283741318","5"
"Never","1995","66 and older","vocational + Abi","17","","","","5"
"Never","1995","35-65 y.","inadequately","320","0.859927639433939","0.824564207397574","0.895291071470304","5"
"Never","1995","35-65 y.","general elemantary","767","0.657635978424968","0.629441083179395","0.685830873670541","5"
"Never","1995","35-65 y.","middle vocational","1685","0.43905361577115","0.422524816681654","0.455582414860647","5"
"Rarely","1995","66 and older","higher vocational","6","","","","4"
"Rarely","1995","66 and older","higher education","17","","","","4"
"Rarely","1995","66 and older","in school","","","","","4"
"Rarely","1995","35-65 y.","higher education","356","0.263273955598213","0.238092193389537","0.288455717806889","4"
"Rarely","1995","66 and older","inadequately","1","","","","4"
"Rarely","1995","16-34 y.","in school","33","0.0994254065470872","0.0646239473385118","0.134226865755663","4"
"Rarely","1995","16-34 y.","inadequately","34","0.316956610414363","0.234392324538417","0.399520896290308","4"
"Rarely","1995","16-34 y.","general elemantary","204","0.243527936475181","0.215656474875759","0.271399398074603","4"
"Rarely","1995","16-34 y.","middle vocational","701","0.278765911021398","0.261213819323069","0.296318002719726","4"
"Rarely","1995","16-34 y.","vocational + Abi","71","0.210385830397583","0.162213522456088","0.258558138339077","4"
"Rarely","1995","16-34 y.","higher vocational","67","0.309172522574208","0.247682667367557","0.370662377780859","4"
"Rarely","1995","35-65 y.","general elemantary","159","0.178239704635737","0.155498762813101","0.200980646458372","4"
"Rarely","1995","35-65 y.","middle vocational","796","0.227230531529506","0.213273914391157","0.241187148667856","4"
"Rarely","1995","35-65 y.","vocational + Abi","45","0.225975994777863","0.164708525182634","0.287243464373093","4"
"Rarely","1995","35-65 y.","higher vocational","151","0.309344361776817","0.267150477102514","0.35153824645112","4"
"Rarely","1995","66 and older","general elemantary","21","","","","4"
"Rarely","1995","66 and older","middle vocational","62","0.10014625846711","0.0784880146887115","0.121804502245508","4"
"Rarely","1995","66 and older","vocational + Abi","4","","","","4"
"Rarely","1995","35-65 y.","in school","","","","","4"
"Rarely","1995","35-65 y.","inadequately","32","0.0818595633817252","0.0539253466467223","0.109793780116728","4"
"Rarely","1995","16-34 y.","higher education","113","0.24090890579146","0.200442668807329","0.28137514277559","4"
"Daily","1996","16-34 y.","in school","","","","","1"
"Daily","1996","16-34 y.","inadequately","","","","","1"
"Daily","1996","16-34 y.","general elemantary","","","","","1"
"Daily","1996","16-34 y.","middle vocational","","","","","1"
"Daily","1996","16-34 y.","vocational + Abi","","","","","1"
"Daily","1996","16-34 y.","higher vocational","","","","","1"
"Daily","1996","16-34 y.","higher education","","","","","1"
"Daily","1996","35-65 y.","in school","","","","","1"
"Daily","1996","35-65 y.","inadequately","","","","","1"
"Daily","1996","35-65 y.","general elemantary","","","","","1"
"Daily","1996","35-65 y.","middle vocational","","","","","1"
"Daily","1996","35-65 y.","vocational + Abi","","","","","1"
"Daily","1996","35-65 y.","higher vocational","","","","","1"
"Daily","1996","35-65 y.","higher education","","","","","1"
"Daily","1996","66 and older","in school","","","","","1"
"Daily","1996","66 and older","inadequately","","","","","1"
"Daily","1996","66 and older","general elemantary","","","","","1"
"Daily","1996","66 and older","middle vocational","","","","","1"
"Daily","1996","66 and older","vocational + Abi","","","","","1"
"Daily","1996","66 and older","higher vocational","","","","","1"
"Daily","1996","66 and older","higher education","","","","","1"
"Min 1x per month","1996","66 and older","higher vocational","2","","","","3"
"Min 1x per month","1996","16-34 y.","in school","32","0.119307031498657","0.0821276680590937","0.15648639493822","3"
"Min 1x per month","1996","16-34 y.","inadequately","7","","","","3"
"Min 1x per month","1996","16-34 y.","general elemantary","91","0.0984301785856411","0.0786353254362452","0.118225031735037","3"
"Min 1x per month","1996","16-34 y.","middle vocational","238","0.093406293220659","0.0817053925743477","0.10510719386697","3"
"Min 1x per month","1996","16-34 y.","vocational + Abi","28","","","","3"
"Min 1x per month","1996","16-34 y.","higher vocational","22","","","","3"
"Min 1x per month","1996","16-34 y.","higher education","54","0.126533289158639","0.0948519533360655","0.158214624981213","3"
"Min 1x per month","1996","35-65 y.","inadequately","5","","","","3"
"Min 1x per month","1996","35-65 y.","general elemantary","40","0.0443868251991124","0.0318998269287734","0.0568738234694513","3"
"Min 1x per month","1996","35-65 y.","middle vocational","194","0.0640464726705593","0.0558790045450943","0.0722139407960242","3"
"Min 1x per month","1996","35-65 y.","higher vocational","44","0.0958076359762465","0.068881612017523","0.12273365993497","3"
"Min 1x per month","1996","66 and older","in school","","","","","3"
"Min 1x per month","1996","35-65 y.","in school","","","","","3"
"Min 1x per month","1996","35-65 y.","vocational + Abi","12","","","","3"
"Min 1x per month","1996","35-65 y.","higher education","86","0.082366732936929","0.0666471994714219","0.0980862664024361","3"
"Min 1x per month","1996","66 and older","inadequately","","","","","3"
"Min 1x per month","1996","66 and older","general elemantary","13","","","","3"
"Min 1x per month","1996","66 and older","middle vocational","28","","","","3"
"Min 1x per month","1996","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","1996","66 and older","higher education","5","","","","3"
"Min 1x per week","1996","66 and older","higher vocational","15","","","","2"
"Min 1x per week","1996","66 and older","higher education","27","","","","2"
"Min 1x per week","1996","16-34 y.","in school","167","0.628818817931134","0.573405723201119","0.684231912661149","2"
"Min 1x per week","1996","16-34 y.","inadequately","12","","","","2"
"Min 1x per week","1996","16-34 y.","general elemantary","227","0.30761768017744","0.276950976566408","0.338284383788472","2"
"Min 1x per week","1996","16-34 y.","middle vocational","695","0.321884164793121","0.30309849769742","0.340669831888822","2"
"Min 1x per week","1996","16-34 y.","vocational + Abi","102","0.411678377815231","0.35340646915101","0.469950286479452","2"
"Min 1x per week","1996","16-34 y.","higher vocational","82","0.408815238650191","0.344720995315396","0.472909481984986","2"
"Min 1x per week","1996","16-34 y.","higher education","176","0.450863295017624","0.403445584129273","0.498281005905974","2"
"Min 1x per week","1996","35-65 y.","in school","","","","","2"
"Min 1x per week","1996","35-65 y.","inadequately","8","","","","2"
"Min 1x per week","1996","35-65 y.","vocational + Abi","36","0.215845231092475","0.155064785452184","0.276625676732767","2"
"Min 1x per week","1996","35-65 y.","higher vocational","99","0.231189253244788","0.192620527372935","0.269757979116642","2"
"Min 1x per week","1996","35-65 y.","higher education","331","0.337266323322803","0.310233888365934","0.364298758279671","2"
"Min 1x per week","1996","66 and older","in school","","","","","2"
"Min 1x per week","1996","66 and older","inadequately","","","","","2"
"Min 1x per week","1996","66 and older","vocational + Abi","1","","","","2"
"Min 1x per week","1996","35-65 y.","middle vocational","648","0.221588036053983","0.207733544162878","0.235442527945088","2"
"Min 1x per week","1996","35-65 y.","general elemantary","105","0.123444193041593","0.103500064530643","0.143388321552542","2"
"Min 1x per week","1996","66 and older","general elemantary","29","","","","2"
"Min 1x per week","1996","66 and older","middle vocational","77","0.114995099457433","0.0924035400006832","0.137586658914182","2"
"Never","1996","66 and older","higher vocational","58","0.705113153387347","0.605191363178887","0.805034943595806","5"
"Never","1996","66 and older","higher education","101","0.625717918050258","0.54977721631734","0.701658619783176","5"
"Never","1996","16-34 y.","in school","36","0.0850601790289926","0.0530626769146456","0.11705768114334","5"
"Never","1996","16-34 y.","inadequately","68","0.542090277260266","0.450228549232773","0.633952005287759","5"
"Never","1996","16-34 y.","general elemantary","306","0.310725754674587","0.279973772364527","0.341477736984648","5"
"Never","1996","16-34 y.","middle vocational","778","0.309941094150426","0.291345608017414","0.328536580283437","5"
"Never","1996","16-34 y.","vocational + Abi","81","0.281635509452858","0.228377007875189","0.334894011030528","5"
"Never","1996","16-34 y.","higher vocational","55","0.199128478166287","0.147063944334368","0.251193011998205","5"
"Never","1996","16-34 y.","higher education","90","0.184399872526962","0.147442859921549","0.221356885132375","5"
"Never","1996","35-65 y.","in school","","","","","5"
"Never","1996","35-65 y.","inadequately","297","0.904421547077981","0.87289036109828","0.935952733057681","5"
"Never","1996","35-65 y.","general elemantary","758","0.688124003848292","0.660036426935142","0.716211580761443","5"
"Never","1996","35-65 y.","middle vocational","1913","0.502539017950192","0.485859745518621","0.519218290381764","5"
"Never","1996","35-65 y.","vocational + Abi","89","0.427305967772455","0.354221924679995","0.500390010864915","5"
"Never","1996","35-65 y.","higher vocational","202","0.407952158742407","0.362992317708434","0.452911999776379","5"
"Never","1996","35-65 y.","higher education","460","0.343664438085303","0.316508836837028","0.370820039333578","5"
"Never","1996","66 and older","in school","","","","","5"
"Never","1996","66 and older","inadequately","42","0.987583871547916","0.954486465647552","1.02068127744828","5"
"Never","1996","66 and older","general elemantary","419","0.871015211004533","0.840840644567875","0.90118977744119","5"
"Never","1996","66 and older","middle vocational","611","0.759844134597675","0.729592937658645","0.790095331536706","5"
"Never","1996","66 and older","vocational + Abi","23","","","","5"
"Rarely","1996","66 and older","higher vocational","5","","","","4"
"Rarely","1996","66 and older","higher education","23","","","","4"
"Rarely","1996","66 and older","in school","","","","","4"
"Rarely","1996","35-65 y.","higher education","298","0.236702505654966","0.212398519802581","0.26100649150735","4"
"Rarely","1996","66 and older","inadequately","1","","","","4"
"Rarely","1996","16-34 y.","vocational + Abi","63","0.24094486407502","0.190307824433967","0.291581903716072","4"
"Rarely","1996","35-65 y.","vocational + Abi","39","0.258719809982406","0.194020776043007","0.323418843921805","4"
"Rarely","1996","35-65 y.","higher vocational","114","0.265050952036559","0.224673859019359","0.305428045053758","4"
"Rarely","1996","16-34 y.","middle vocational","665","0.274768447835795","0.256819183711527","0.292717711960062","4"
"Rarely","1996","16-34 y.","in school","57","0.166813971541217","0.124053364121182","0.209574578961251","4"
"Rarely","1996","16-34 y.","inadequately","26","","","","4"
"Rarely","1996","16-34 y.","general elemantary","246","0.283226386562332","0.253286763717312","0.313166009407352","4"
"Rarely","1996","66 and older","vocational + Abi","3","","","","4"
"Rarely","1996","16-34 y.","higher vocational","67","0.307888214578496","0.247704564141121","0.36807186501587","4"
"Rarely","1996","35-65 y.","general elemantary","142","0.144044977911003","0.122755526107063","0.165334429714942","4"
"Rarely","1996","35-65 y.","middle vocational","697","0.211826473325265","0.198195912121374","0.225457034529156","4"
"Rarely","1996","66 and older","general elemantary","13","","","","4"
"Rarely","1996","66 and older","middle vocational","50","0.0780927245537781","0.0590914551768737","0.0970939939306826","4"
"Rarely","1996","35-65 y.","inadequately","24","","","","4"
"Rarely","1996","35-65 y.","in school","","","","","4"
"Rarely","1996","16-34 y.","higher education","103","0.238203543296775","0.197608641964187","0.278798444629363","4"
"Daily","1997","16-34 y.","inadequately","","","","","1"
"Daily","1997","16-34 y.","general elemantary","","","","","1"
"Daily","1997","16-34 y.","middle vocational","","","","","1"
"Daily","1997","16-34 y.","vocational + Abi","","","","","1"
"Daily","1997","16-34 y.","higher vocational","","","","","1"
"Daily","1997","16-34 y.","higher education","","","","","1"
"Daily","1997","35-65 y.","in school","","","","","1"
"Daily","1997","35-65 y.","inadequately","","","","","1"
"Daily","1997","35-65 y.","general elemantary","","","","","1"
"Daily","1997","16-34 y.","in school","","","","","1"
"Daily","1997","35-65 y.","middle vocational","","","","","1"
"Daily","1997","35-65 y.","vocational + Abi","","","","","1"
"Daily","1997","35-65 y.","higher vocational","","","","","1"
"Daily","1997","35-65 y.","higher education","","","","","1"
"Daily","1997","66 and older","in school","","","","","1"
"Daily","1997","66 and older","inadequately","","","","","1"
"Daily","1997","66 and older","general elemantary","","","","","1"
"Daily","1997","66 and older","middle vocational","","","","","1"
"Daily","1997","66 and older","vocational + Abi","","","","","1"
"Daily","1997","66 and older","higher vocational","","","","","1"
"Daily","1997","66 and older","higher education","","","","","1"
"Min 1x per month","1997","16-34 y.","in school","29","","","","3"
"Min 1x per month","1997","66 and older","higher vocational","3","","","","3"
"Min 1x per month","1997","16-34 y.","inadequately","6","","","","3"
"Min 1x per month","1997","16-34 y.","general elemantary","87","0.0963683328577872","0.0767707771567267","0.115965888558848","3"
"Min 1x per month","1997","16-34 y.","middle vocational","205","0.0888646887482784","0.0771150761837984","0.100614301312758","3"
"Min 1x per month","1997","16-34 y.","vocational + Abi","22","","","","3"
"Min 1x per month","1997","16-34 y.","higher vocational","17","","","","3"
"Min 1x per month","1997","16-34 y.","higher education","29","","","","3"
"Min 1x per month","1997","35-65 y.","in school","","","","","3"
"Min 1x per month","1997","35-65 y.","inadequately","3","","","","3"
"Min 1x per month","1997","35-65 y.","general elemantary","32","0.0373782387673484","0.0255563409886229","0.0492001365460739","3"
"Min 1x per month","1997","35-65 y.","middle vocational","169","0.0546611740144364","0.0470259328676913","0.0622964151611814","3"
"Min 1x per month","1997","35-65 y.","higher vocational","31","0.0585218368941228","0.0371180211536602","0.0799256526345854","3"
"Min 1x per month","1997","35-65 y.","higher education","79","0.0713341940843527","0.0567473578177914","0.0859210303509139","3"
"Min 1x per month","1997","66 and older","inadequately","","","","","3"
"Min 1x per month","1997","35-65 y.","vocational + Abi","15","","","","3"
"Min 1x per month","1997","66 and older","in school","","","","","3"
"Min 1x per month","1997","66 and older","middle vocational","11","","","","3"
"Min 1x per month","1997","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","1997","66 and older","general elemantary","4","","","","3"
"Min 1x per month","1997","66 and older","higher education","6","","","","3"
"Min 1x per week","1997","66 and older","higher education","35","0.205984124214811","0.144462822697248","0.267505425732374","2"
"Min 1x per week","1997","66 and older","higher vocational","10","","","","2"
"Min 1x per week","1997","16-34 y.","in school","172","0.596296241111022","0.54211421433828","0.650478267883763","2"
"Min 1x per week","1997","16-34 y.","inadequately","6","","","","2"
"Min 1x per week","1997","16-34 y.","general elemantary","257","0.32537318699455","0.294258768180056","0.356487605809044","2"
"Min 1x per week","1997","16-34 y.","middle vocational","671","0.304753476120356","0.285746578201375","0.323760374039337","2"
"Min 1x per week","1997","16-34 y.","vocational + Abi","111","0.443861237449933","0.383700571054013","0.504021903845853","2"
"Min 1x per week","1997","16-34 y.","higher vocational","75","0.381408648753561","0.316481541881198","0.446335755625924","2"
"Min 1x per week","1997","16-34 y.","higher education","192","0.539891837204241","0.491470783486601","0.588312890921882","2"
"Min 1x per week","1997","35-65 y.","in school","","","","","2"
"Min 1x per week","1997","35-65 y.","middle vocational","652","0.234671420303796","0.22043687498059","0.248905965627001","2"
"Min 1x per week","1997","66 and older","general elemantary","39","0.0908603800950404","0.0646526341473528","0.117068126042728","2"
"Min 1x per week","1997","35-65 y.","inadequately","12","","","","2"
"Min 1x per week","1997","35-65 y.","general elemantary","95","0.130419998330432","0.109431720133149","0.151408276527715","2"
"Min 1x per week","1997","35-65 y.","vocational + Abi","31","0.23927766257435","0.17437564313168","0.304179682017019","2"
"Min 1x per week","1997","35-65 y.","higher vocational","111","0.260654461440524","0.220624662114871","0.300684260766177","2"
"Min 1x per week","1997","35-65 y.","higher education","358","0.348598534876982","0.321591951455741","0.375605118298223","2"
"Min 1x per week","1997","66 and older","in school","","","","","2"
"Min 1x per week","1997","66 and older","inadequately","","","","","2"
"Min 1x per week","1997","66 and older","middle vocational","82","0.116631079300861","0.0940035805741621","0.13925857802756","2"
"Min 1x per week","1997","66 and older","vocational + Abi","4","","","","2"
"Never","1997","66 and older","higher vocational","63","0.766600804161961","0.67390983769706","0.859291770626862","5"
"Never","1997","66 and older","higher education","108","0.672869695302642","0.601499001175638","0.744240389429646","5"
"Never","1997","16-34 y.","in school","42","0.110042564138995","0.0754838334465318","0.144601294831458","5"
"Never","1997","16-34 y.","inadequately","59","0.633859572105269","0.536471777045929","0.731247367164608","5"
"Never","1997","16-34 y.","general elemantary","290","0.2867429536688","0.256709282176369","0.316776625161232","5"
"Never","1997","16-34 y.","middle vocational","787","0.338843338405131","0.319299081614596","0.358387595195667","5"
"Never","1997","16-34 y.","vocational + Abi","64","0.221019770296499","0.170776693757257","0.27126284683574","5"
"Never","1997","16-34 y.","higher vocational","61","0.256583510397316","0.198204150709496","0.314962870085135","5"
"Never","1997","16-34 y.","higher education","92","0.203620170871057","0.164498138239805","0.242742203502309","5"
"Never","1997","35-65 y.","in school","","","","","5"
"Never","1997","35-65 y.","inadequately","282","0.83745398742026","0.797280066215798","0.877627908624723","5"
"Never","1997","35-65 y.","general elemantary","746","0.699668861109629","0.671099771601713","0.728237950617546","5"
"Never","1997","35-65 y.","middle vocational","1981","0.523186660454833","0.50641051965131","0.539962801258356","5"
"Never","1997","35-65 y.","vocational + Abi","87","0.417019835665549","0.342013267973335","0.492026403357763","5"
"Never","1997","35-65 y.","higher vocational","211","0.440764072478816","0.395492275951249","0.486035869006383","5"
"Never","1997","35-65 y.","higher education","462","0.361660392885383","0.334429688717089","0.388891097053677","5"
"Never","1997","66 and older","in school","","","","","5"
"Never","1997","66 and older","inadequately","43","0.91909163528472","0.83941739103449","0.99876587953495","5"
"Never","1997","66 and older","general elemantary","403","0.862049817945219","0.83060461337255","0.893495022517887","5"
"Never","1997","66 and older","middle vocational","633","0.801648358261298","0.773537882399363","0.829758834123233","5"
"Never","1997","66 and older","vocational + Abi","18","","","","5"
"Rarely","1997","66 and older","higher vocational","4","","","","4"
"Rarely","1997","66 and older","higher education","17","","","","4"
"Rarely","1997","66 and older","in school","","","","","4"
"Rarely","1997","16-34 y.","in school","72","0.193977512940426","0.150311646040039","0.237643379840814","4"
"Rarely","1997","35-65 y.","general elemantary","116","0.13253290179259","0.111401013586584","0.153664789998596","4"
"Rarely","1997","35-65 y.","middle vocational","603","0.187480745226935","0.174371288352086","0.200590202101784","4"
"Rarely","1997","16-34 y.","inadequately","23","","","","4"
"Rarely","1997","16-34 y.","general elemantary","237","0.291515526478863","0.26133442904004","0.321696623917685","4"
"Rarely","1997","66 and older","middle vocational","47","0.0665547391088905","0.0489839096189263","0.0841255685988546","4"
"Rarely","1997","66 and older","vocational + Abi","3","","","","4"
"Rarely","1997","35-65 y.","higher education","297","0.218406878153282","0.194991238760009","0.241822517546555","4"
"Rarely","1997","66 and older","inadequately","2","","","","4"
"Rarely","1997","16-34 y.","middle vocational","590","0.267538496726234","0.249259471239752","0.285817522212717","4"
"Rarely","1997","16-34 y.","vocational + Abi","65","0.261235758648977","0.20804126363757","0.314430253660384","4"
"Rarely","1997","35-65 y.","inadequately","27","","","","4"
"Rarely","1997","35-65 y.","vocational + Abi","33","0.22455698978186","0.16107766789913","0.288036311664589","4"
"Rarely","1997","66 and older","general elemantary","16","","","","4"
"Rarely","1997","35-65 y.","higher vocational","109","0.240059629186537","0.201112412490408","0.279006845882666","4"
"Rarely","1997","16-34 y.","higher vocational","62","0.26834516709772","0.209116920909479","0.327573413285961","4"
"Rarely","1997","35-65 y.","in school","","","","","4"
"Rarely","1997","16-34 y.","higher education","94","0.202247940468426","0.163224378570711","0.241271502366141","4"
"Daily","1998","16-34 y.","inadequately","7","","","","1"
"Daily","1998","16-34 y.","general elemantary","73","0.0791162294217324","0.0615402638852785","0.0966921949581863","1"
"Daily","1998","16-34 y.","middle vocational","149","0.0686507726225367","0.0583168985022731","0.0789846467428004","1"
"Daily","1998","16-34 y.","vocational + Abi","16","","","","1"
"Daily","1998","16-34 y.","higher vocational","16","","","","1"
"Daily","1998","16-34 y.","higher education","31","0.0840684460796915","0.058051555351173","0.11008533680821","1"
"Daily","1998","35-65 y.","in school","","","","","1"
"Daily","1998","35-65 y.","inadequately","3","","","","1"
"Daily","1998","35-65 y.","general elemantary","25","","","","1"
"Daily","1998","66 and older","middle vocational","23","","","","1"
"Daily","1998","66 and older","vocational + Abi","1","","","","1"
"Daily","1998","66 and older","higher vocational","9","","","","1"
"Daily","1998","66 and older","higher education","15","","","","1"
"Daily","1998","16-34 y.","in school","41","0.155502617575478","0.116463310555524","0.194541924595432","1"
"Daily","1998","35-65 y.","middle vocational","128","0.0368192363455034","0.030849746324046","0.0427887263669608","1"
"Daily","1998","35-65 y.","vocational + Abi","9","","","","1"
"Daily","1998","35-65 y.","higher vocational","21","","","","1"
"Daily","1998","35-65 y.","higher education","84","0.0742039903739545","0.0601756923207466","0.0882322884271624","1"
"Daily","1998","66 and older","in school","","","","","1"
"Daily","1998","66 and older","inadequately","","","","","1"
"Daily","1998","66 and older","general elemantary","5","","","","1"
"Min 1x per month","1998","66 and older","higher vocational","1","","","","3"
"Min 1x per month","1998","16-34 y.","in school","30","0.0829054358108031","0.0532002237497927","0.112610647871814","3"
"Min 1x per month","1998","16-34 y.","inadequately","5","","","","3"
"Min 1x per month","1998","16-34 y.","general elemantary","95","0.103817944825071","0.0839561574840703","0.123679732166073","3"
"Min 1x per month","1998","16-34 y.","middle vocational","248","0.108146664914196","0.0954544487856196","0.120838881042772","3"
"Min 1x per month","1998","16-34 y.","vocational + Abi","30","0.0994437055492896","0.0643916769096348","0.134495734188944","3"
"Min 1x per month","1998","16-34 y.","higher vocational","31","0.149358361206053","0.104634296562749","0.194082425849356","3"
"Min 1x per month","1998","16-34 y.","higher education","62","0.148166775832855","0.11485789235498","0.18147565931073","3"
"Min 1x per month","1998","66 and older","inadequately","","","","","3"
"Min 1x per month","1998","35-65 y.","in school","","","","","3"
"Min 1x per month","1998","35-65 y.","inadequately","4","","","","3"
"Min 1x per month","1998","35-65 y.","middle vocational","278","0.0780441336062532","0.0695411539518913","0.0865471132606152","3"
"Min 1x per month","1998","35-65 y.","higher vocational","39","0.0634074598706864","0.042047097612218","0.0847678221291548","3"
"Min 1x per month","1998","35-65 y.","higher education","126","0.103776985390742","0.0874542750583111","0.120099695723172","3"
"Min 1x per month","1998","66 and older","general elemantary","9","","","","3"
"Min 1x per month","1998","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","1998","66 and older","higher education","8","","","","3"
