"pli0092_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Daily","1995","Couple + C. GT 16 ","no migration background","100","0.0579217466704161","0.0469866796970228","0.0688568136438093"
"Daily","1995","Couple + C. GT 16 ","direct migration background","20","","",""
"Daily","1995","Couple + C. GT 16 ","indirect migration background","15","","",""
"Daily","1995","Couple + C. LE and GT 16","no migration background","57","0.0705659400174043","0.0523824407776292","0.0887494392571794"
"Daily","1995","Couple + C. LE and GT 16","direct migration background","18","","",""
"Daily","1995","Couple + C. LE and GT 16","indirect migration background","17","","",""
"Min 1x per week","1995","1-pers.-HH","no migration background","247","0.190273571510387","0.168184570104834","0.212362572915939"
"Min 1x per week","1995","1-pers.-HH","direct migration background","38","0.194044997391279","0.138107362526272","0.249982632256287"
"Min 1x per week","1995","1-pers.-HH","indirect migration background","11","","",""
"Min 1x per week","1995","(Married) couple without C. ","no migration background","590","0.208647026407561","0.193684117814816","0.223609935000307"
"Min 1x per week","1995","(Married) couple without C. ","direct migration background","73","0.171229017207741","0.141161651117426","0.201296383298056"
"Min 1x per week","1995","(Married) couple without C. ","indirect migration background","18","","",""
"Min 1x per week","1995","Single parent ","no migration background","130","0.289101755081395","0.248332725763862","0.329870784398928"
"Min 1x per week","1995","Single parent ","direct migration background","8","","",""
"Min 1x per week","1995","Single parent ","indirect migration background","11","","",""
"Min 1x per week","1995","Couple + C. LE 16 ","no migration background","581","0.278586437824038","0.260457234529402","0.296715641118675"
"Min 1x per week","1995","Couple + C. LE 16 ","direct migration background","82","0.138090254665643","0.11319982916238","0.162980680168905"
"Min 1x per week","1995","Couple + C. LE 16 ","indirect migration background","6","","",""
"Min 1x per week","1995","Couple + C. GT 16 ","no migration background","446","0.2753727993359","0.254461791302463","0.296283807369337"
"Min 1x per week","1995","Couple + C. GT 16 ","direct migration background","73","0.145498643344899","0.116398549518827","0.174598737170971"
"Min 1x per week","1995","Couple + C. GT 16 ","indirect migration background","62","0.364498729854931","0.292572037580347","0.436425422129515"
"Min 1x per week","1995","Couple + C. LE and GT 16","no migration background","219","0.312488897687882","0.279578907010374","0.345398888365389"
"Min 1x per week","1995","Couple + C. LE and GT 16","direct migration background","58","0.227116303684487","0.183285870633671","0.270946736735303"
"Min 1x per week","1995","Couple + C. LE and GT 16","indirect migration background","51","0.432082889095212","0.346929404246709","0.517236373943715"
"Min 1x per month","1995","1-pers.-HH","no migration background","72","0.0607255355261773","0.0472855244973026","0.074165546555052"
"Min 1x per month","1995","1-pers.-HH","direct migration background","9","","",""
"Min 1x per month","1995","1-pers.-HH","indirect migration background","3","","",""
"Min 1x per month","1995","(Married) couple without C. ","no migration background","212","0.0700601793964761","0.0606610452343139","0.0794593135586383"
"Min 1x per month","1995","(Married) couple without C. ","direct migration background","29","","",""
"Min 1x per month","1995","(Married) couple without C. ","indirect migration background","4","","",""
"Min 1x per month","1995","Single parent ","no migration background","42","0.0967062841201321","0.0701270092334327","0.123285559006832"
"Min 1x per month","1995","Single parent ","direct migration background","6","","",""
"Min 1x per month","1995","Single parent ","indirect migration background","4","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","no migration background","204","0.100488213759896","0.0883300615810672","0.112646365938725"
"Min 1x per month","1995","Couple + C. LE 16 ","direct migration background","39","0.0786737156294937","0.0592495903006992","0.0980978409582881"
"Min 1x per month","1995","Couple + C. LE 16 ","indirect migration background","5","","",""
"Min 1x per month","1995","Couple + C. GT 16 ","no migration background","135","0.0700169618134667","0.0580716833663553","0.0819622402605781"
"Min 1x per month","1995","Couple + C. GT 16 ","direct migration background","29","","",""
"Min 1x per month","1995","Couple + C. GT 16 ","indirect migration background","22","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","no migration background","58","0.0812001945200692","0.0618065430071177","0.100593846033021"
"Min 1x per month","1995","Couple + C. LE and GT 16","direct migration background","19","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","indirect migration background","17","","",""
"Rarely","1995","1-pers.-HH","no migration background","197","0.156119334124957","0.135693182369096","0.176545485880819"
"Rarely","1995","1-pers.-HH","direct migration background","22","","",""
"Rarely","1995","1-pers.-HH","indirect migration background","5","","",""
"Rarely","1995","(Married) couple without C. ","no migration background","585","0.197957920160446","0.183285227452543","0.212630612868349"
"Rarely","1995","(Married) couple without C. ","direct migration background","86","0.167961403786391","0.138123664209874","0.197799143362908"
"Rarely","1995","(Married) couple without C. ","indirect migration background","14","","",""
"Rarely","1995","Single parent ","no migration background","89","0.169034695874216","0.135330756891854","0.202738634856577"
"Rarely","1995","Single parent ","direct migration background","23","","",""
"Rarely","1995","Single parent ","indirect migration background","5","","",""
"Rarely","1995","Couple + C. LE 16 ","no migration background","764","0.304877179543595","0.286260603234167","0.323493755853024"
"Rarely","1995","Couple + C. LE 16 ","direct migration background","149","0.208151139235588","0.178860391783229","0.237441886687947"
"Rarely","1995","Couple + C. LE 16 ","indirect migration background","17","","",""
"Rarely","1995","Couple + C. GT 16 ","no migration background","404","0.21721013107619","0.197907355119289","0.236512907033091"
"Rarely","1995","Couple + C. GT 16 ","direct migration background","84","0.180600259912167","0.148852313728502","0.212348206095833"
"Rarely","1995","Couple + C. GT 16 ","indirect migration background","40","0.274510176592846","0.207817406757704","0.341202946427989"
"Rarely","1995","Couple + C. LE and GT 16","no migration background","209","0.271038950031642","0.239478831889331","0.302599068173952"
"Rarely","1995","Couple + C. LE and GT 16","direct migration background","49","0.153359560821784","0.115663196588165","0.191055925055403"
"Rarely","1995","Couple + C. LE and GT 16","indirect migration background","22","","",""
"Never","1995","1-pers.-HH","no migration background","638","0.548555824780973","0.520551175829719","0.576560473732228"
"Never","1995","1-pers.-HH","direct migration background","111","0.602049280491113","0.532813890213542","0.671284670768685"
"Never","1995","1-pers.-HH","indirect migration background","12","","",""
"Never","1995","(Married) couple without C. ","no migration background","1322","0.476777200900045","0.458385331537183","0.495169070262906"
"Never","1995","(Married) couple without C. ","direct migration background","397","0.55919645991612","0.519569187680504","0.598823732151736"
"Never","1995","(Married) couple without C. ","indirect migration background","25","","",""
"Never","1995","Single parent ","no migration background","182","0.369212756042766","0.325813619806281","0.412611892279251"
"Never","1995","Single parent ","direct migration background","60","0.537162581507381","0.440398291900664","0.633926871114098"
"Never","1995","Single parent ","indirect migration background","5","","",""
"Never","1995","Couple + C. LE 16 ","no migration background","725","0.283676893709432","0.265447465604157","0.301906321814706"
"Never","1995","Couple + C. LE 16 ","direct migration background","446","0.537572778854244","0.501601138694508","0.57354441901398"
"Never","1995","Couple + C. LE 16 ","indirect migration background","21","","",""
"Never","1995","Couple + C. GT 16 ","no migration background","668","0.379478361104028","0.356762505125219","0.402194217082836"
"Never","1995","Couple + C. GT 16 ","direct migration background","358","0.559000819520122","0.518024433491827","0.599977205548417"
"Never","1995","Couple + C. GT 16 ","indirect migration background","33","0.130981880457737","0.0805617582410822","0.181402002674392"
"Never","1995","Couple + C. LE and GT 16","no migration background","219","0.264706017743003","0.233381599181195","0.296030436304811"
"Never","1995","Couple + C. LE and GT 16","direct migration background","207","0.49230628594863","0.440004909762301","0.544607662134959"
"Never","1995","Couple + C. LE and GT 16","indirect migration background","23","","",""
"Daily","1996","1-pers.-HH","no migration background","","","",""
"Daily","1996","1-pers.-HH","direct migration background","","","",""
"Daily","1996","1-pers.-HH","indirect migration background","","","",""
