"pli0092_h","year","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2017","lower secondary degree","251","0.0410860826760435","0.0361087094509828","0.0460634559011043"
"Min 1x per month","2017","secondary school degree","385","0.0513661478480249","0.0464046267222215","0.0563276689738283"
"Min 1x per month","2017","college entrance qualification","513","0.0637745655948842","0.0583998954966459","0.0691492356931225"
"Min 1x per month","2017","Other degree","285","0.043496289132404","0.0383467670083371","0.048645811256471"
"Min 1x per month","2017","no degree/no degree yet","118","0.0277929009208765","0.0220424915022573","0.0335433103394957"
"Rarely","2017","lower secondary degree","739","0.117389338178377","0.109317695272628","0.125460981084126"
"Rarely","2017","secondary school degree","1157","0.153605784966494","0.145501454044998","0.16171011588799"
"Rarely","2017","college entrance qualification","1095","0.13208199044436","0.124634687983414","0.139529292905306"
"Rarely","2017","Other degree","782","0.105343749020515","0.0975932443784093","0.113094253662621"
"Rarely","2017","no degree/no degree yet","347","0.0947833527797881","0.0845364000506405","0.105030305508936"
"Never","2017","lower secondary degree","3214","0.516899938141527","0.504368964539323","0.529430911743732"
"Never","2017","secondary school degree","2767","0.350662154271058","0.339936918620246","0.36138738992187"
"Never","2017","college entrance qualification","1519","0.186161362595955","0.177599825031424","0.194722900160487"
"Never","2017","Other degree","2836","0.470583395456945","0.457982118002215","0.483184672911676"
"Never","2017","no degree/no degree yet","1618","0.459522975318416","0.442089070651238","0.476956879985595"
"Daily","2018","lower secondary degree","7","","",""
"Daily","2018","secondary school degree","5","","",""
"Daily","2018","college entrance qualification","3","","",""
"Daily","2018","Other degree","243","0.143049889035922","0.127735919843029","0.158363858228815"
"Daily","2018","no degree/no degree yet","175","0.141368173394525","0.123316910610771","0.159419436178279"
"Min 1x per week","2018","lower secondary degree","13","","",""
"Min 1x per week","2018","secondary school degree","9","","",""
"Min 1x per week","2018","college entrance qualification","5","","",""
"Min 1x per week","2018","Other degree","376","0.210445331557658","0.192616331448251","0.228274331667064"
"Min 1x per week","2018","no degree/no degree yet","248","0.245770804463543","0.223463603006361","0.268078005920725"
"Min 1x per month","2018","lower secondary degree","3","","",""
"Min 1x per month","2018","secondary school degree","1","","",""
"Min 1x per month","2018","college entrance qualification","1","","",""
"Min 1x per month","2018","Other degree","129","0.0707452029199159","0.05953064544739","0.0819597603924418"
"Min 1x per month","2018","no degree/no degree yet","64","0.0637613138715118","0.0511022907174519","0.0764203370255716"
"Rarely","2018","lower secondary degree","3","","",""
"Rarely","2018","secondary school degree","1","","",""
"Rarely","2018","college entrance qualification","1","","",""
"Rarely","2018","Other degree","339","0.18452603987057","0.167559233003511","0.201492846737628"
"Rarely","2018","no degree/no degree yet","217","0.141421175351626","0.123367086233091","0.159475264470161"
"Never","2018","lower secondary degree","11","","",""
"Never","2018","secondary school degree","4","","",""
"Never","2018","college entrance qualification","7","","",""
"Never","2018","Other degree","921","0.391233536615935","0.369887874322787","0.412579198909083"
"Never","2018","no degree/no degree yet","727","0.407678532918794","0.382218091306027","0.433138974531561"
"Daily","2019","lower secondary degree","765","0.151210554880682","0.141626862257819","0.160794247503545"
"Daily","2019","secondary school degree","1208","0.166855306520748","0.15839568961374","0.175314923427756"
"Daily","2019","college entrance qualification","1885","0.218135280726305","0.209393287936019","0.226877273516591"
"Daily","2019","Other degree","809","0.191796135406811","0.180084067398132","0.20350820341549"
"Daily","2019","no degree/no degree yet","365","0.177406037849882","0.161098449324557","0.193713626375206"
"Min 1x per week","2019","lower secondary degree","1405","0.262579837602334","0.250808385792196","0.274351289412473"
"Min 1x per week","2019","secondary school degree","2805","0.377559716368223","0.366560489996527","0.38855894273992"
"Min 1x per week","2019","college entrance qualification","4042","0.472223360913447","0.461655660455703","0.48279106137119"
"Min 1x per week","2019","Other degree","1039","0.236118061254092","0.223484350684964","0.24875177182322"
"Min 1x per week","2019","no degree/no degree yet","454","0.244547760007554","0.22619936255684","0.262896157458268"
"Min 1x per month","2019","lower secondary degree","190","0.0387493667382394","0.0335864816181833","0.0439122518582955"
"Min 1x per month","2019","secondary school degree","310","0.0435175473792213","0.0388885047785932","0.0481465899798494"
"Min 1x per month","2019","college entrance qualification","472","0.0551849079483061","0.0503513686786599","0.0600184472179522"
"Min 1x per month","2019","Other degree","198","0.0422418917191274","0.0362584261503588","0.048225357287896"
"Min 1x per month","2019","no degree/no degree yet","109","0.0472454071013497","0.0381884333092819","0.0563023808934175"
"Rarely","2019","lower secondary degree","695","0.128525900911797","0.119572987013015","0.137478814810579"
"Rarely","2019","secondary school degree","1155","0.161864001513848","0.153506954370352","0.170221048657344"
"Rarely","2019","college entrance qualification","1001","0.114618410674134","0.107875085326862","0.121361736021405"
"Rarely","2019","Other degree","537","0.114988523520511","0.105498770751998","0.124478276289025"
"Rarely","2019","no degree/no degree yet","242","0.113306695590345","0.0997757767417014","0.126837614438988"
"Never","2019","lower secondary degree","2313","0.418934339866947","0.405735753369583","0.432132926364311"
"Never","2019","secondary school degree","1984","0.25020342821796","0.240376023950939","0.26003083248498"
"Never","2019","college entrance qualification","1173","0.139838039737809","0.132496545554198","0.147179533921419"
"Never","2019","Other degree","1758","0.414855388099458","0.4001987902828","0.429511985916116"
"Never","2019","no degree/no degree yet","938","0.41749409945087","0.396442353365306","0.438545845536434"
