"pli0092_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Rarely","2011","Bremen","Urban Area","32","0.130326806430067","0.082330025878231","0.178323586981903"
"Rarely","2011","Bremen","Rural Area","","","",""
"Rarely","2011","North Rhine-Westphalia","Urban Area","847","0.159542385564179","0.149922443890242","0.169162327238117"
"Rarely","2011","North Rhine-Westphalia","Rural Area","33","0.18482024953409","0.125414615611626","0.244225883456553"
"Rarely","2011","Hesse","Urban Area","258","0.160279997285308","0.142115620361594","0.178444374209022"
"Rarely","2011","Hesse","Rural Area","72","0.175138212678991","0.13775007039732","0.212526354960661"
"Rarely","2011","Rhineland-Palatinate,Saarland","Urban Area","168","0.147979557782887","0.127685434228628","0.168273681337145"
"Rarely","2011","Rhineland-Palatinate,Saarland","Rural Area","81","0.19115798326704","0.154035456622215","0.228280509911864"
"Rarely","2011","Baden-Württemberg","Urban Area","486","0.146712170507591","0.134352366731922","0.159071974283259"
"Rarely","2011","Baden-Württemberg","Rural Area","52","0.158293288190823","0.122020166253055","0.19456641012859"
"Rarely","2011","Bavaria","Urban Area","339","0.186924939479411","0.169509611072201","0.204340267886622"
"Rarely","2011","Bavaria","Rural Area","425","0.166814941917864","0.152201036324769","0.18142884751096"
"Rarely","2011","Berlin","Urban Area","171","0.161012426327354","0.138412412828085","0.183612439826622"
"Rarely","2011","Berlin","Rural Area","","","",""
"Rarely","2011","Brandenburg","Urban Area","13","","",""
"Rarely","2011","Brandenburg","Rural Area","207","0.196272413371924","0.172339844025581","0.220204982718268"
"Rarely","2011","Mecklenburg-Western Pomerania","Urban Area","9","","",""
"Rarely","2011","Mecklenburg-Western Pomerania","Rural Area","88","0.144058080541177","0.115747725841361","0.172368435240994"
"Rarely","2011","Saxony","Urban Area","176","0.182528407732549","0.158207052560604","0.206849762904493"
"Rarely","2011","Saxony","Rural Area","165","0.211516669839982","0.184379970504016","0.238653369175948"
"Rarely","2011","Saxony-Anhalt","Urban Area","52","0.174349362372194","0.132582985597371","0.216115739147017"
"Rarely","2011","Saxony-Anhalt","Rural Area","116","0.146103739669666","0.12133204057151","0.170875438767822"
"Rarely","2011","Thuringia","Urban Area","54","0.146905060306855","0.110636976621737","0.183173143991973"
"Rarely","2011","Thuringia","Rural Area","124","0.128348646872798","0.104282132759507","0.15241516098609"
"Never","2011","Schleswig-Holstein","Urban Area","96","0.350076424605993","0.295552513173439","0.404600336038547"
"Never","2011","Schleswig-Holstein","Rural Area","291","0.385375358230832","0.348982457125049","0.421768259336615"
"Never","2011","Hamburg","Urban Area","174","0.4493679690657","0.402351971503267","0.496383966628133"
"Never","2011","Hamburg","Rural Area","","","",""
"Never","2011","Lower Saxony","Urban Area","437","0.355915005195664","0.329201230982709","0.382628779408619"
"Never","2011","Lower Saxony","Rural Area","614","0.441443991762697","0.415507099823855","0.467380883701539"
"Never","2011","Bremen","Urban Area","79","0.415754121657222","0.345490052166725","0.486018191147718"
"Never","2011","Bremen","Rural Area","","","",""
"Never","2011","North Rhine-Westphalia","Urban Area","2330","0.416198437049803","0.403248748030057","0.429148126069549"
"Never","2011","North Rhine-Westphalia","Rural Area","72","0.478712463464016","0.402258112636206","0.555166814291825"
"Never","2011","Hesse","Urban Area","531","0.359372895505109","0.33561604269751","0.383129748312709"
"Never","2011","Hesse","Rural Area","158","0.364877864956123","0.317524022920609","0.412231706991638"
"Never","2011","Rhineland-Palatinate,Saarland","Urban Area","527","0.450614054676896","0.422176937388977","0.479051171964816"
"Never","2011","Rhineland-Palatinate,Saarland","Rural Area","184","0.447587177766323","0.400643171565595","0.494531183967051"
"Never","2011","Baden-Württemberg","Urban Area","1138","0.377906069128917","0.3609685170051","0.394843621252734"
"Never","2011","Baden-Württemberg","Rural Area","148","0.291218178074856","0.246070146930664","0.336366209219048"
"Never","2011","Bavaria","Urban Area","594","0.329539048106109","0.308541290877562","0.350536805334655"
"Never","2011","Bavaria","Rural Area","990","0.4233811951114","0.404013039320988","0.442749350901811"
"Never","2011","Berlin","Urban Area","365","0.381186869689732","0.35132273308717","0.411051006292294"
"Never","2011","Berlin","Rural Area","","","",""
"Never","2011","Brandenburg","Urban Area","42","0.44573031588055","0.341881056353632","0.549579575407468"
"Never","2011","Brandenburg","Rural Area","530","0.469993644551308","0.439919603480306","0.500067685622311"
"Never","2011","Mecklenburg-Western Pomerania","Urban Area","38","0.583258752092977","0.46858004374293","0.697937460443023"
"Never","2011","Mecklenburg-Western Pomerania","Rural Area","296","0.504334172093427","0.464024613932062","0.544643730254792"
"Never","2011","Saxony","Urban Area","395","0.386071356433344","0.355417936034553","0.416724776832135"
"Never","2011","Saxony","Rural Area","410","0.444414195251934","0.41139564532714","0.477432745176728"
"Never","2011","Saxony-Anhalt","Urban Area","143","0.444693923357176","0.389990403655659","0.499397443058693"
"Never","2011","Saxony-Anhalt","Rural Area","443","0.555696309324817","0.520848033889691","0.590544584759942"
"Never","2011","Thuringia","Urban Area","170","0.425451261516391","0.374799343659519","0.476103179373263"
"Never","2011","Thuringia","Rural Area","390","0.588597992011514","0.553191024700963","0.624004959322065"
"Daily","2012","Schleswig-Holstein","Urban Area","","","",""
"Daily","2012","Schleswig-Holstein","Rural Area","","","",""
"Daily","2012","Hamburg","Urban Area","","","",""
"Daily","2012","Hamburg","Rural Area","","","",""
"Daily","2012","Lower Saxony","Urban Area","","","",""
"Daily","2012","Lower Saxony","Rural Area","","","",""
"Daily","2012","Bremen","Urban Area","","","",""
"Daily","2012","Bremen","Rural Area","","","",""
"Daily","2012","North Rhine-Westphalia","Urban Area","","","",""
"Daily","2012","North Rhine-Westphalia","Rural Area","","","",""
"Daily","2012","Hesse","Urban Area","","","",""
"Daily","2012","Hesse","Rural Area","","","",""
"Daily","2012","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Daily","2012","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Daily","2012","Baden-Württemberg","Urban Area","","","",""
"Daily","2012","Baden-Württemberg","Rural Area","","","",""
"Daily","2012","Bavaria","Urban Area","","","",""
"Daily","2012","Bavaria","Rural Area","","","",""
"Daily","2012","Berlin","Urban Area","","","",""
"Daily","2012","Berlin","Rural Area","","","",""
"Daily","2012","Brandenburg","Urban Area","","","",""
"Daily","2012","Brandenburg","Rural Area","","","",""
"Daily","2012","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Daily","2012","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Daily","2012","Saxony","Urban Area","","","",""
"Daily","2012","Saxony","Rural Area","","","",""
"Daily","2012","Saxony-Anhalt","Urban Area","","","",""
"Daily","2012","Saxony-Anhalt","Rural Area","","","",""
"Daily","2012","Thuringia","Urban Area","","","",""
"Daily","2012","Thuringia","Rural Area","","","",""
"Min 1x per week","2012","Schleswig-Holstein","Urban Area","","","",""
"Min 1x per week","2012","Schleswig-Holstein","Rural Area","","","",""
"Min 1x per week","2012","Hamburg","Urban Area","","","",""
"Min 1x per week","2012","Hamburg","Rural Area","","","",""
"Min 1x per week","2012","Lower Saxony","Urban Area","","","",""
"Min 1x per week","2012","Lower Saxony","Rural Area","","","",""
"Min 1x per week","2012","Bremen","Urban Area","","","",""
"Min 1x per week","2012","Bremen","Rural Area","","","",""
"Min 1x per week","2012","North Rhine-Westphalia","Urban Area","","","",""
"Min 1x per week","2012","North Rhine-Westphalia","Rural Area","","","",""
"Min 1x per week","2012","Hesse","Urban Area","","","",""
"Min 1x per week","2012","Hesse","Rural Area","","","",""
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Min 1x per week","2012","Baden-Württemberg","Urban Area","","","",""
"Min 1x per week","2012","Baden-Württemberg","Rural Area","","","",""
"Min 1x per week","2012","Bavaria","Urban Area","","","",""
"Min 1x per week","2012","Bavaria","Rural Area","","","",""
"Min 1x per week","2012","Berlin","Urban Area","","","",""
"Min 1x per week","2012","Berlin","Rural Area","","","",""
"Min 1x per week","2012","Brandenburg","Urban Area","","","",""
"Min 1x per week","2012","Brandenburg","Rural Area","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Min 1x per week","2012","Saxony","Urban Area","","","",""
"Min 1x per week","2012","Saxony","Rural Area","","","",""
"Min 1x per week","2012","Saxony-Anhalt","Urban Area","","","",""
"Min 1x per week","2012","Saxony-Anhalt","Rural Area","","","",""
"Min 1x per week","2012","Thuringia","Urban Area","","","",""
"Min 1x per week","2012","Thuringia","Rural Area","","","",""
"Min 1x per month","2012","Schleswig-Holstein","Urban Area","","","",""
"Min 1x per month","2012","Schleswig-Holstein","Rural Area","","","",""
"Min 1x per month","2012","Hamburg","Urban Area","","","",""
"Min 1x per month","2012","Hamburg","Rural Area","","","",""
"Min 1x per month","2012","Lower Saxony","Urban Area","","","",""
"Min 1x per month","2012","Lower Saxony","Rural Area","","","",""
"Min 1x per month","2012","Bremen","Urban Area","","","",""
"Min 1x per month","2012","Bremen","Rural Area","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","Urban Area","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","Rural Area","","","",""
"Min 1x per month","2012","Hesse","Urban Area","","","",""
"Min 1x per month","2012","Hesse","Rural Area","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Min 1x per month","2012","Baden-Württemberg","Urban Area","","","",""
"Min 1x per month","2012","Baden-Württemberg","Rural Area","","","",""
"Min 1x per month","2012","Bavaria","Urban Area","","","",""
"Min 1x per month","2012","Bavaria","Rural Area","","","",""
"Min 1x per month","2012","Berlin","Urban Area","","","",""
"Min 1x per month","2012","Berlin","Rural Area","","","",""
"Min 1x per month","2012","Brandenburg","Urban Area","","","",""
"Min 1x per month","2012","Brandenburg","Rural Area","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Min 1x per month","2012","Saxony","Urban Area","","","",""
"Min 1x per month","2012","Saxony","Rural Area","","","",""
"Min 1x per month","2012","Saxony-Anhalt","Urban Area","","","",""
"Min 1x per month","2012","Saxony-Anhalt","Rural Area","","","",""
"Min 1x per month","2012","Thuringia","Urban Area","","","",""
"Min 1x per month","2012","Thuringia","Rural Area","","","",""
"Rarely","2012","Schleswig-Holstein","Urban Area","","","",""
"Rarely","2012","Schleswig-Holstein","Rural Area","","","",""
"Rarely","2012","Hamburg","Urban Area","","","",""
"Rarely","2012","Hamburg","Rural Area","","","",""
"Rarely","2012","Lower Saxony","Urban Area","","","",""
"Rarely","2012","Lower Saxony","Rural Area","","","",""
"Rarely","2012","Bremen","Urban Area","","","",""
"Rarely","2012","Bremen","Rural Area","","","",""
"Rarely","2012","North Rhine-Westphalia","Urban Area","","","",""
"Rarely","2012","North Rhine-Westphalia","Rural Area","","","",""
"Rarely","2012","Hesse","Urban Area","","","",""
"Rarely","2012","Hesse","Rural Area","","","",""
"Rarely","2012","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Rarely","2012","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Rarely","2012","Baden-Württemberg","Urban Area","","","",""
"Rarely","2012","Baden-Württemberg","Rural Area","","","",""
"Rarely","2012","Bavaria","Urban Area","","","",""
"Rarely","2012","Bavaria","Rural Area","","","",""
"Rarely","2012","Berlin","Urban Area","","","",""
"Rarely","2012","Berlin","Rural Area","","","",""
"Rarely","2012","Brandenburg","Urban Area","","","",""
"Rarely","2012","Brandenburg","Rural Area","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Rarely","2012","Saxony","Urban Area","","","",""
"Rarely","2012","Saxony","Rural Area","","","",""
"Rarely","2012","Saxony-Anhalt","Urban Area","","","",""
"Rarely","2012","Saxony-Anhalt","Rural Area","","","",""
"Rarely","2012","Thuringia","Urban Area","","","",""
"Rarely","2012","Thuringia","Rural Area","","","",""
"Never","2012","Schleswig-Holstein","Urban Area","","","",""
"Never","2012","Schleswig-Holstein","Rural Area","","","",""
"Never","2012","Hamburg","Urban Area","","","",""
"Never","2012","Hamburg","Rural Area","","","",""
"Never","2012","Lower Saxony","Urban Area","","","",""
"Never","2012","Lower Saxony","Rural Area","","","",""
"Never","2012","Bremen","Urban Area","","","",""
"Never","2012","Bremen","Rural Area","","","",""
"Never","2012","North Rhine-Westphalia","Urban Area","","","",""
"Never","2012","North Rhine-Westphalia","Rural Area","","","",""
"Never","2012","Hesse","Urban Area","","","",""
"Never","2012","Hesse","Rural Area","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","Urban Area","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","Rural Area","","","",""
"Never","2012","Baden-Württemberg","Urban Area","","","",""
"Never","2012","Baden-Württemberg","Rural Area","","","",""
"Never","2012","Bavaria","Urban Area","","","",""
"Never","2012","Bavaria","Rural Area","","","",""
"Never","2012","Berlin","Urban Area","","","",""
"Never","2012","Berlin","Rural Area","","","",""
"Never","2012","Brandenburg","Urban Area","","","",""
"Never","2012","Brandenburg","Rural Area","","","",""
"Never","2012","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Never","2012","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Never","2012","Saxony","Urban Area","","","",""
"Never","2012","Saxony","Rural Area","","","",""
"Never","2012","Saxony-Anhalt","Urban Area","","","",""
"Never","2012","Saxony-Anhalt","Rural Area","","","",""
"Never","2012","Thuringia","Urban Area","","","",""
"Never","2012","Thuringia","Rural Area","","","",""
"Daily","2013","Schleswig-Holstein","Urban Area","37","0.174227059594921","0.1275805277075","0.220873591482343"
"Daily","2013","Schleswig-Holstein","Rural Area","126","0.203502215300427","0.172503946149065","0.234500484451789"
"Daily","2013","Hamburg","Urban Area","54","0.118609919518099","0.0870424221597008","0.150177416876497"
"Daily","2013","Hamburg","Rural Area","","","",""
"Daily","2013","Lower Saxony","Urban Area","166","0.165539535658842","0.143555841679608","0.187523229638075"
"Daily","2013","Lower Saxony","Rural Area","185","0.13253355432101","0.114473126912568","0.150593981729452"
"Daily","2013","Bremen","Urban Area","26","","",""
"Daily","2013","Bremen","Rural Area","","","",""
"Daily","2013","North Rhine-Westphalia","Urban Area","709","0.142354086970874","0.132649604029894","0.152058569911854"
"Daily","2013","North Rhine-Westphalia","Rural Area","21","","",""
"Daily","2013","Hesse","Urban Area","209","0.157327552842046","0.138193088153728","0.176462017530364"
"Daily","2013","Hesse","Rural Area","51","0.169953779374606","0.131369183955243","0.208538374793969"
"Daily","2013","Rhineland-Palatinate,Saarland","Urban Area","127","0.11636653314025","0.0970169333405403","0.13571613293996"
"Daily","2013","Rhineland-Palatinate,Saarland","Rural Area","50","0.108422845723465","0.0763945616012807","0.140451129845648"
"Daily","2013","Baden-Württemberg","Urban Area","383","0.157187989765894","0.143382001555923","0.170993977975865"
"Daily","2013","Baden-Württemberg","Rural Area","62","0.235925425605815","0.190662253299452","0.281188597912178"
"Daily","2013","Bavaria","Urban Area","244","0.142376137090503","0.125971507504611","0.158780766676394"
"Daily","2013","Bavaria","Rural Area","340","0.137451232659979","0.123296081154805","0.151606384165154"
"Daily","2013","Berlin","Urban Area","150","0.185831018474903","0.161552285795756","0.21010975115405"
"Daily","2013","Berlin","Rural Area","","","",""
"Daily","2013","Brandenburg","Urban Area","4","","",""
"Daily","2013","Brandenburg","Rural Area","96","0.106850959413432","0.0870496702183638","0.1266522486085"
"Daily","2013","Mecklenburg-Western Pomerania","Urban Area","9","","",""
"Daily","2013","Mecklenburg-Western Pomerania","Rural Area","69","0.147453764979909","0.117296792901714","0.177610737058105"
"Daily","2013","Saxony","Urban Area","102","0.136280787217546","0.113390760474084","0.159170813961008"
"Daily","2013","Saxony","Rural Area","99","0.124682176733635","0.102394646701096","0.146969706766174"
"Daily","2013","Saxony-Anhalt","Urban Area","35","0.126468558445842","0.0886040092733602","0.164333107618323"
"Daily","2013","Saxony-Anhalt","Rural Area","71","0.108945349712197","0.0852824754718093","0.132608223952584"
"Daily","2013","Thuringia","Urban Area","33","0.160657516425567","0.119104018222362","0.202211014628771"
"Daily","2013","Thuringia","Rural Area","72","0.0889233658386074","0.0677621269732775","0.110084604703937"
"Min 1x per week","2013","Schleswig-Holstein","Urban Area","88","0.314021479076893","0.256943817929286","0.3710991402245"
"Min 1x per week","2013","Schleswig-Holstein","Rural Area","184","0.309891417274963","0.274285344387529","0.345497490162396"
"Min 1x per week","2013","Hamburg","Urban Area","147","0.341524629040665","0.295225123825601","0.387824134255729"
"Min 1x per week","2013","Hamburg","Rural Area","","","",""
"Min 1x per week","2013","Lower Saxony","Urban Area","416","0.38620391061401","0.357405580012958","0.415002241215062"
"Min 1x per week","2013","Lower Saxony","Rural Area","462","0.37550720810795","0.349713628765192","0.401300787450708"
"Min 1x per week","2013","Bremen","Urban Area","70","0.321904130534165","0.254397255626279","0.389411005442052"
"Min 1x per week","2013","Bremen","Rural Area","","","",""
"Min 1x per week","2013","North Rhine-Westphalia","Urban Area","1673","0.342785684522078","0.329603169792715","0.355968199251442"
"Min 1x per week","2013","North Rhine-Westphalia","Rural Area","46","0.390107280874854","0.30283502131963","0.477379540430078"
"Min 1x per week","2013","Hesse","Urban Area","534","0.373152224494498","0.347736143371031","0.398568305617965"
"Min 1x per week","2013","Hesse","Rural Area","131","0.35250061659108","0.303421468094452","0.401579765087708"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","Urban Area","334","0.331932429216966","0.30351682476233","0.360348033671602"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","Rural Area","110","0.358280565655823","0.308886130057439","0.407675001254207"
"Min 1x per week","2013","Baden-Württemberg","Urban Area","1036","0.369236475050287","0.350931124747318","0.387541825353256"
"Min 1x per week","2013","Baden-Württemberg","Rural Area","121","0.400847399482647","0.348602006477386","0.453092792487909"
"Min 1x per week","2013","Bavaria","Urban Area","701","0.383630247900156","0.360801795127468","0.406458700672844"
"Min 1x per week","2013","Bavaria","Rural Area","730","0.291321285759097","0.272642046864339","0.310000524653854"
"Min 1x per week","2013","Berlin","Urban Area","336","0.321379861977062","0.292230279731859","0.350529444222265"
"Min 1x per week","2013","Berlin","Rural Area","","","",""
"Min 1x per week","2013","Brandenburg","Urban Area","31","0.312086232174754","0.214723495975797","0.409448968373711"
"Min 1x per week","2013","Brandenburg","Rural Area","268","0.279876079263636","0.251100187258569","0.308651971268704"
"Min 1x per week","2013","Mecklenburg-Western Pomerania","Urban Area","16","","",""
"Min 1x per week","2013","Mecklenburg-Western Pomerania","Rural Area","144","0.259703723408558","0.222409402705154","0.296998044111961"
"Min 1x per week","2013","Saxony","Urban Area","281","0.338012954896992","0.306453164424715","0.369572745369268"
"Min 1x per week","2013","Saxony","Rural Area","234","0.280382748274235","0.250078515375471","0.310686981173"
"Min 1x per week","2013","Saxony-Anhalt","Urban Area","85","0.304011744146452","0.251609682746525","0.356413805546379"
"Min 1x per week","2013","Saxony-Anhalt","Rural Area","153","0.233367501175483","0.201243859175318","0.265491143175649"
"Min 1x per week","2013","Thuringia","Urban Area","91","0.271202025011528","0.220893972416175","0.321510077606881"
"Min 1x per week","2013","Thuringia","Rural Area","154","0.199830697736798","0.170101873446767","0.229559522026829"
"Min 1x per month","2013","Schleswig-Holstein","Urban Area","16","","",""
"Min 1x per month","2013","Schleswig-Holstein","Rural Area","18","","",""
"Min 1x per month","2013","Hamburg","Urban Area","21","","",""
"Min 1x per month","2013","Hamburg","Rural Area","","","",""
"Min 1x per month","2013","Lower Saxony","Urban Area","45","0.0393617804379652","0.0278600226186135","0.0508635382573169"
"Min 1x per month","2013","Lower Saxony","Rural Area","60","0.0368537565821857","0.0268185629235354","0.046888950240836"
"Min 1x per month","2013","Bremen","Urban Area","6","","",""
"Min 1x per month","2013","Bremen","Rural Area","","","",""
"Min 1x per month","2013","North Rhine-Westphalia","Urban Area","215","0.0450643445512415","0.0393028254811748","0.0508258636213082"
"Min 1x per month","2013","North Rhine-Westphalia","Rural Area","5","","",""
"Min 1x per month","2013","Hesse","Urban Area","72","0.0512862955538835","0.0396944448648318","0.0628781462429351"
"Min 1x per month","2013","Hesse","Rural Area","20","","",""
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Urban Area","50","0.0615715653626564","0.0470667388747432","0.0760763918505697"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Rural Area","16","","",""
"Min 1x per month","2013","Baden-Württemberg","Urban Area","131","0.048404245405767","0.0402635700580774","0.0565449207534566"
"Min 1x per month","2013","Baden-Württemberg","Rural Area","7","","",""
"Min 1x per month","2013","Bavaria","Urban Area","118","0.0658815317323224","0.0542353859899987","0.0775276774746462"
"Min 1x per month","2013","Bavaria","Rural Area","145","0.0762627433654695","0.0653513851131544","0.0871741016177845"
"Min 1x per month","2013","Berlin","Urban Area","55","0.0535704674983826","0.039515932104349","0.0676250028924161"
"Min 1x per month","2013","Berlin","Rural Area","","","",""
"Min 1x per month","2013","Brandenburg","Urban Area","6","","",""
"Min 1x per month","2013","Brandenburg","Rural Area","35","0.0377692881420744","0.0255498484443404","0.0499887278398084"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Urban Area","4","","",""
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Rural Area","30","0.0617811891723387","0.0413034960580407","0.0822588822866367"
"Min 1x per month","2013","Saxony","Urban Area","51","0.0584931180364854","0.0428361801438029","0.0741500559291678"
"Min 1x per month","2013","Saxony","Rural Area","50","0.0514953632568696","0.0365852596978982","0.066405466815841"
"Min 1x per month","2013","Saxony-Anhalt","Urban Area","11","","",""
"Min 1x per month","2013","Saxony-Anhalt","Rural Area","23","","",""
"Min 1x per month","2013","Thuringia","Urban Area","14","","",""
"Min 1x per month","2013","Thuringia","Rural Area","31","0.05153371625147","0.0350971017978088","0.0679703307051311"
"Rarely","2013","Schleswig-Holstein","Urban Area","30","0.09071695566906","0.055396604502184","0.126037306835936"
"Rarely","2013","Schleswig-Holstein","Rural Area","80","0.116949880897471","0.0922068352278938","0.141692926567049"
"Rarely","2013","Hamburg","Urban Area","46","0.118071906312693","0.0865664739414398","0.149577338683947"
"Rarely","2013","Hamburg","Rural Area","","","",""
"Rarely","2013","Lower Saxony","Urban Area","135","0.107952878337982","0.0895977285780256","0.126308028097938"
"Rarely","2013","Lower Saxony","Rural Area","224","0.160546367971603","0.140992289324722","0.180100446618484"
"Rarely","2013","Bremen","Urban Area","30","0.198197396879358","0.140597476440269","0.255797317318446"
"Rarely","2013","Bremen","Rural Area","","","",""
"Rarely","2013","North Rhine-Westphalia","Urban Area","674","0.140903991358311","0.131240903727155","0.150567078989466"
"Rarely","2013","North Rhine-Westphalia","Rural Area","14","","",""
"Rarely","2013","Hesse","Urban Area","175","0.117038511969064","0.100145005497705","0.133932018440424"
"Rarely","2013","Hesse","Rural Area","49","0.123167220319245","0.0894071488066299","0.156927291831861"
"Rarely","2013","Rhineland-Palatinate,Saarland","Urban Area","147","0.12782123762571","0.107673507542984","0.147968967708437"
"Rarely","2013","Rhineland-Palatinate,Saarland","Rural Area","57","0.142892976078128","0.106842021096163","0.178943931060093"
"Rarely","2013","Baden-Württemberg","Urban Area","347","0.129569676139022","0.116831385511827","0.142307966766217"
"Rarely","2013","Baden-Württemberg","Rural Area","50","0.113709651038529","0.0798660618788081","0.14755324019825"
"Rarely","2013","Bavaria","Urban Area","228","0.122133008156022","0.106761011394631","0.137505004917412"
"Rarely","2013","Bavaria","Rural Area","365","0.157170923054832","0.142208420759259","0.172133425350405"
"Rarely","2013","Berlin","Urban Area","141","0.138324568377786","0.116775368441977","0.159873768313595"
"Rarely","2013","Berlin","Rural Area","","","",""
"Rarely","2013","Brandenburg","Urban Area","13","","",""
"Rarely","2013","Brandenburg","Rural Area","171","0.188934686710704","0.163843219992406","0.214026153429002"
"Rarely","2013","Mecklenburg-Western Pomerania","Urban Area","6","","",""
"Rarely","2013","Mecklenburg-Western Pomerania","Rural Area","55","0.143590833643719","0.113764158617275","0.173417508670164"
"Rarely","2013","Saxony","Urban Area","123","0.157806739861852","0.133484064243185","0.182129415480518"
"Rarely","2013","Saxony","Rural Area","159","0.215534751658369","0.187793734943839","0.2432757683729"
"Rarely","2013","Saxony-Anhalt","Urban Area","52","0.189638217365274","0.144979664781372","0.234296769949175"
"Rarely","2013","Saxony-Anhalt","Rural Area","118","0.165807146177137","0.137561869632277","0.194052422721998"
"Rarely","2013","Thuringia","Urban Area","47","0.161160205105818","0.11955421302536","0.202766197186276"
"Rarely","2013","Thuringia","Rural Area","129","0.168001655334709","0.140206205926591","0.195797104742828"
"Never","2013","Schleswig-Holstein","Urban Area","83","0.329036469492988","0.271253120546173","0.386819818439802"
"Never","2013","Schleswig-Holstein","Rural Area","240","0.349225796613631","0.312520485369547","0.385931107857715"
"Never","2013","Hamburg","Urban Area","135","0.35077614773132","0.304184525851172","0.397367769611468"
"Never","2013","Hamburg","Rural Area","","","",""
"Never","2013","Lower Saxony","Urban Area","336","0.300941894951202","0.273812201639269","0.328071588263135"
"Never","2013","Lower Saxony","Rural Area","423","0.29455911301725","0.270278742804564","0.318839483229937"
"Never","2013","Bremen","Urban Area","52","0.233132891640234","0.172038547043664","0.294227236236803"
"Never","2013","Bremen","Rural Area","","","",""
"Never","2013","North Rhine-Westphalia","Urban Area","1709","0.328891892597496","0.315843523100843","0.341940262094149"
"Never","2013","North Rhine-Westphalia","Rural Area","34","0.287215690662773","0.206261261574564","0.368170119750981"
"Never","2013","Hesse","Urban Area","401","0.301195415140508","0.27708600543666","0.325304824844356"
"Never","2013","Hesse","Rural Area","113","0.290510677738212","0.243871446760001","0.337149908716424"
"Never","2013","Rhineland-Palatinate,Saarland","Urban Area","397","0.362308234654417","0.333303668876516","0.391312800432318"
"Never","2013","Rhineland-Palatinate,Saarland","Rural Area","129","0.354261726799233","0.304991542435967","0.403531911162498"
"Never","2013","Baden-Württemberg","Urban Area","773","0.29560161363903","0.278293288822825","0.312909938455235"
"Never","2013","Baden-Württemberg","Rural Area","98","0.211889725190827","0.168324678430486","0.255454771951168"
"Never","2013","Bavaria","Urban Area","452","0.285979075120997","0.26476510290405","0.307193047337945"
"Never","2013","Bavaria","Rural Area","693","0.337793815160622","0.318350476698459","0.357237153622785"
"Never","2013","Berlin","Urban Area","304","0.300894083671867","0.272266285514044","0.32952188182969"
"Never","2013","Berlin","Rural Area","","","",""
"Never","2013","Brandenburg","Urban Area","33","0.356059771280087","0.255442462338058","0.456677080222115"
"Never","2013","Brandenburg","Rural Area","365","0.386568986470153","0.355355760647146","0.41778221229316"
"Never","2013","Mecklenburg-Western Pomerania","Urban Area","24","","",""
"Never","2013","Mecklenburg-Western Pomerania","Rural Area","233","0.387470488795475","0.346033932538161","0.42890704505279"
"Never","2013","Saxony","Urban Area","306","0.309406399987125","0.27856609855684","0.34024670141741"
"Never","2013","Saxony","Rural Area","302","0.327904960076891","0.29623363704301","0.359576283110772"
"Never","2013","Saxony-Anhalt","Urban Area","113","0.347075114362224","0.292844367689148","0.4013058610353"
"Never","2013","Saxony-Anhalt","Rural Area","301","0.453530316376269","0.415721143672435","0.491339489080103"
"Never","2013","Thuringia","Urban Area","115","0.363592025341622","0.309159003495638","0.418025047187605"
"Never","2013","Thuringia","Rural Area","309","0.491710564838415","0.454542838056043","0.528878291620787"
"Daily","2014","Schleswig-Holstein","Urban Area","","","",""
"Daily","2014","Schleswig-Holstein","Rural Area","","","",""
"Daily","2014","Hamburg","Urban Area","","","",""
