"ple0160","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"No","2011","Urban Area","Female","6859","0.950410216640636","0.945403639210674","0.955416794070599"
"No","2011","Urban Area","Male","6060","0.953449515561117","0.948271484727431","0.958627546394804"
"Yes","2011","Rural Area","Female","200","0.0527154471386481","0.0455954191281601","0.0598354751491361"
"Yes","2011","Rural Area","Male","160","0.0450168491803702","0.0381191192527812","0.0519145791079591"
"Yes","2011","Urban Area","Female","364","0.0495897833593638","0.0445832059294014","0.0545963607893262"
"Yes","2011","Urban Area","Male","299","0.0465504844388828","0.0413724536051964","0.0517285152725692"
"No","2012","Rural Area","Female","3667","0.962099765455422","0.95604430164818","0.968155229262663"
"No","2012","Rural Area","Male","3356","0.961344870913672","0.954933677630501","0.967756064196844"
"No","2012","Urban Area","Female","6783","0.962370563115723","0.957932550701647","0.966808575529799"
"No","2012","Urban Area","Male","5987","0.959590177926919","0.954694094237246","0.964486261616593"
"Yes","2012","Rural Area","Female","153","0.0379002345445784","0.0318447707373368","0.0439556983518201"
"Yes","2012","Rural Area","Male","117","0.0386551290863278","0.0322439358031561","0.0450663223694994"
"Yes","2012","Urban Area","Female","280","0.0376294368842769","0.0331914244702011","0.0420674492983528"
"Yes","2012","Urban Area","Male","227","0.0404098220730805","0.0355137383834071","0.0453059057627539"
"No","2013","Rural Area","Female","3418","0.974695399952951","0.96950431836455","0.979886481541352"
"No","2013","Rural Area","Male","3089","0.973844721833866","0.968288091564294","0.979401352103439"
"No","2013","Urban Area","Female","6401","0.97637376855469","0.97270231093271","0.980045226176669"
"No","2013","Urban Area","Male","5570","0.976464597688065","0.972529444575842","0.980399750800288"
"Yes","2013","Rural Area","Female","98","0.0253046000470494","0.0201135184586482","0.0304956816354505"
"Yes","2013","Rural Area","Male","80","0.0261552781661338","0.0205986478965611","0.0317119084357064"
"Yes","2013","Urban Area","Female","173","0.0236262314453104","0.0199547738233312","0.0272976890672896"
"Yes","2013","Urban Area","Male","131","0.0235354023119349","0.0196002491997121","0.0274705554241576"
"No","2014","Rural Area","Female","4841","0.977260446917688","0.973123490059319","0.981397403776056"
"No","2014","Rural Area","Male","4164","0.965253211521742","0.959786362974045","0.970720060069439"
"No","2014","Urban Area","Female","9395","0.972996779428936","0.969772728011133","0.976220830846739"
"No","2014","Urban Area","Male","7888","0.96671778503271","0.962825670699982","0.970609899365439"
"Yes","2014","Rural Area","Female","147","0.0227395530823123","0.0186025962239436","0.0268765099406809"
"Yes","2014","Rural Area","Male","147","0.0347467884782579","0.0292799399305609","0.040213637025955"
"Yes","2014","Urban Area","Female","315","0.0270032205710639","0.0237791691532612","0.0302272719888667"
"Yes","2014","Urban Area","Male","271","0.0332822149672895","0.0293901006345608","0.0371743293000182"
"No","2015","Rural Area","Female","4528","0.970004277809093","0.965129768315061","0.974878787303126"
"No","2015","Rural Area","Male","3885","0.969738385609118","0.964447472660857","0.97502929855738"
"No","2015","Urban Area","Female","8667","0.975150802230288","0.97192436785792","0.978377236602656"
"No","2015","Urban Area","Male","7217","0.963703778162247","0.959463414628495","0.967944141696"
"Yes","2015","Rural Area","Female","176","0.0299957221909068","0.0251212126968742","0.0348702316849394"
"Yes","2015","Rural Area","Male","142","0.0302616143908819","0.0249707014426202","0.0355525273391436"
"Yes","2015","Urban Area","Female","275","0.0248491977697121","0.0216227633973437","0.0280756321420805"
"Yes","2015","Urban Area","Male","256","0.0362962218377526","0.0320558583040004","0.0405365853715049"
"No","2016","Rural Area","Female","4302","0.964603999317617","0.959196225810452","0.970011772824782"
"No","2016","Rural Area","Male","3729","0.967836933233899","0.962280396827687","0.973393469640111"
"No","2016","Urban Area","Female","8357","0.963050090337367","0.959079595583456","0.967020585091278"
"No","2016","Urban Area","Male","6933","0.96288150521477","0.958522265354203","0.967240745075336"
"Yes","2016","Rural Area","Female","183","0.035396000682383","0.0299882271752182","0.0408037741895478"
"Yes","2016","Rural Area","Male","144","0.0321630667661008","0.0266065303598886","0.037719603172313"
"Yes","2016","Urban Area","Female","314","0.0369499096626333","0.0329794149087225","0.0409204044165442"
"Yes","2016","Urban Area","Male","292","0.0371184947852302","0.0327592549246638","0.0414777346457966"
"No","2017","Rural Area","Female","4791","0.962773889531711","0.957532193017622","0.968015586045801"
"No","2017","Rural Area","Male","4194","0.953531588026382","0.94730624361829","0.959756932434473"
"No","2017","Urban Area","Female","8915","0.967793422039028","0.964201023335087","0.971385820742969"
"No","2017","Urban Area","Male","7595","0.96867099775221","0.964824668899304","0.972517326605116"
"Yes","2017","Rural Area","Female","220","0.037226110468289","0.0319844139541995","0.0424678069823784"
"Yes","2017","Rural Area","Male","198","0.0464684119736183","0.0402430675655267","0.0526937563817099"
"Yes","2017","Urban Area","Female","363","0.0322065779609716","0.0286141792570307","0.0357989766649126"
"Yes","2017","Urban Area","Male","285","0.0313290022477899","0.0274826733948837","0.0351753311006961"
"No","2018","Rural Area","Female","4655","0.971617188442848","0.966934396378328","0.976299980507368"
"No","2018","Rural Area","Male","4035","0.961478121429676","0.95565294488817","0.967303297971183"
"No","2018","Urban Area","Female","8713","0.968512370585113","0.964910112003306","0.97211462916692"
"No","2018","Urban Area","Male","7369","0.969071552030639","0.965184945244157","0.972958158817121"
"Yes","2018","Rural Area","Female","176","0.0283828115571519","0.0237000194926316","0.0330656036216722"
"Yes","2018","Rural Area","Male","158","0.0385218785703239","0.0326967020288175","0.0443470551118303"
"Yes","2018","Urban Area","Female","315","0.0314876294148872","0.0278853708330802","0.0350898879966943"
"Yes","2018","Urban Area","Male","253","0.0309284479693606","0.0270418411828785","0.0348150547558426"
"No","2019","Rural Area","Female","4475","0.972445560587942","0.967721833454017","0.977169287721868"
"No","2019","Rural Area","Male","4127","0.970558563972318","0.965479441600643","0.975637686343992"
"No","2019","Urban Area","Female","7916","0.972377941068508","0.968822484576314","0.975933397560702"
"No","2019","Urban Area","Male","7066","0.962293796635407","0.957923245923806","0.966664347347009"
"Yes","2019","Rural Area","Female","138","0.0275544394120577","0.0228307122781324","0.032278166545983"
"Yes","2019","Rural Area","Male","128","0.0294414360276823","0.0243623136560077","0.034520558399357"
"Yes","2019","Urban Area","Female","246","0.0276220589314921","0.0240666024392977","0.0311775154236864"
"Yes","2019","Urban Area","Male","231","0.0377062033645929","0.0333356526529914","0.0420767540761944"
