"ple0160","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","1999","66 and older","higher vocational","85","1","1","1","2"
"No","1999","66 and older","higher education","197","0.986345652351483","0.970262056984517","1.00242924771845","2"
"No","1999","66 and older","vocational + Abi","31","1","1","1","2"
"No","1999","66 and older","middle vocational","868","0.987428150623501","0.980054193108897","0.994802108138105","2"
"No","1999","66 and older","inadequately","57","1","1","1","2"
"No","1999","66 and older","general elemantary","562","0.996698674391717","0.991964604561711","1.00143274422172","2"
"No","1999","16-34 y.","general elemantary","815","0.916221650955851","0.897957977545291","0.934485324366412","2"
"No","1999","16-34 y.","higher vocational","212","0.940629522339559","0.909682515136834","0.971576529542283","2"
"No","1999","35-65 y.","in school","2","","","","2"
"No","1999","35-65 y.","middle vocational","3712","0.963371605555163","0.957440243308075","0.969302967802252","2"
"No","1999","35-65 y.","higher vocational","480","0.927733556121691","0.905349102083202","0.95011801016018","2"
"No","1999","16-34 y.","in school","308","0.973149133216428","0.9554104407482","0.990887825684656","2"
"No","1999","66 and older","in school","","","","","2"
"No","1999","16-34 y.","inadequately","78","0.940703800854373","0.889893832745501","0.991513768963244","2"
"No","1999","16-34 y.","middle vocational","2025","0.911369346120674","0.899549468039757","0.923189224201592","2"
"No","1999","16-34 y.","higher education","364","0.834660461187192","0.799005222756822","0.870315699617562","2"
"No","1999","35-65 y.","inadequately","281","0.98657196088585","0.973232577417516","0.999911344354184","2"
"No","1999","35-65 y.","vocational + Abi","196","0.92407565774979","0.88858733383099","0.959563981668591","2"
"No","1999","35-65 y.","higher education","1280","0.958793741061516","0.948194748061735","0.969392734061297","2"
"No","1999","16-34 y.","vocational + Abi","239","0.901687118979654","0.865703622489021","0.937670615470287","2"
"No","1999","35-65 y.","general elemantary","984","0.978986647209636","0.970132354294688","0.987840940124585","2"
"Yes","1999","16-34 y.","in school","11","","","","1"
"Yes","1999","16-34 y.","inadequately","5","","","","1"
"Yes","1999","16-34 y.","general elemantary","69","0.0837783490441486","0.065514675633588","0.102042022454709","1"
"Yes","1999","16-34 y.","middle vocational","196","0.0886306538793256","0.0768107757984082","0.100450531960243","1"
"Yes","1999","16-34 y.","vocational + Abi","24","","","","1"
"Yes","1999","16-34 y.","higher vocational","12","","","","1"
"Yes","1999","16-34 y.","higher education","53","0.165339538812808","0.129684300382438","0.200994777243178","1"
"Yes","1999","35-65 y.","in school","","","","","1"
"Yes","1999","35-65 y.","inadequately","5","","","","1"
"Yes","1999","35-65 y.","general elemantary","24","","","","1"
"Yes","1999","35-65 y.","middle vocational","141","0.0366283944448367","0.030697032197748","0.0425597566919254","1"
"Yes","1999","35-65 y.","vocational + Abi","18","","","","1"
"Yes","1999","35-65 y.","higher vocational","34","0.0722664438783087","0.0498819898398196","0.0946508979167978","1"
"Yes","1999","35-65 y.","higher education","71","0.0412062589384836","0.0306072659387025","0.0518052519382648","1"
"Yes","1999","66 and older","in school","","","","","1"
"Yes","1999","66 and older","inadequately","","","","","1"
"Yes","1999","66 and older","general elemantary","2","","","","1"
"Yes","1999","66 and older","middle vocational","9","","","","1"
"Yes","1999","66 and older","vocational + Abi","","","","","1"
"Yes","1999","66 and older","higher vocational","","","","","1"
"Yes","1999","66 and older","higher education","3","","","","1"
"No","2000","66 and older","higher education","415","0.986747975442627","0.975798701602994","0.99769724928226","2"
"No","2000","66 and older","higher vocational","240","0.989010362240855","0.975902343190682","1.00211838129103","2"
"No","2000","66 and older","middle vocational","1857","0.989016931371525","0.98429943943063","0.99373442331242","2"
"No","2000","66 and older","vocational + Abi","97","0.975639492570102","0.945271341950823","1.00600764318938","2"
"No","2000","66 and older","inadequately","62","1","1","1","2"
"No","2000","66 and older","general elemantary","919","0.9963257754631","0.992422485903011","1.00022906502319","2"
"No","2000","16-34 y.","in school","466","0.961629576784032","0.944551767577822","0.978707385990242","2"
"No","2000","16-34 y.","general elemantary","1152","0.920883228548871","0.90598525812508","0.935781198972663","2"
"No","2000","16-34 y.","middle vocational","3200","0.897385203623247","0.887425374953922","0.907345032292572","2"
"No","2000","16-34 y.","higher vocational","380","0.914188804318401","0.887497620684373","0.94087998795243","2"
"No","2000","35-65 y.","in school","7","","","","2"
"No","2000","35-65 y.","inadequately","237","0.981363056325679","0.964288801119104","0.998437311532254","2"
"No","2000","35-65 y.","middle vocational","7051","0.951784935551819","0.946908723434841","0.956661147668796","2"
"No","2000","35-65 y.","higher vocational","1153","0.936919366520734","0.923300012370749","0.950538720670719","2"
"No","2000","35-65 y.","higher education","2489","0.937652585833015","0.928452123177965","0.946853048488064","2"
"No","2000","66 and older","in school","2","","","","2"
"No","2000","16-34 y.","inadequately","95","0.956301359380394","0.916235040687348","0.99636767807344","2"
"No","2000","16-34 y.","higher education","625","0.811906060433864","0.78412290377052","0.839689217097209","2"
"No","2000","35-65 y.","vocational + Abi","475","0.931664445832435","0.909744356419264","0.953584535245606","2"
"No","2000","16-34 y.","vocational + Abi","441","0.844239133974299","0.813041164521416","0.875437103427181","2"
"No","2000","35-65 y.","general elemantary","1350","0.973106684054424","0.964583881040316","0.981629487068533","2"
"Yes","2000","16-34 y.","in school","20","","","","1"
"Yes","2000","16-34 y.","inadequately","5","","","","1"
"Yes","2000","16-34 y.","general elemantary","109","0.0791167714511287","0.0642188010273374","0.09401474187492","1"
"Yes","2000","16-34 y.","middle vocational","366","0.102614796376753","0.092654967707428","0.112574625046078","1"
"Yes","2000","16-34 y.","vocational + Abi","78","0.155760866025701","0.124562896572819","0.186958835478584","1"
"Yes","2000","16-34 y.","higher vocational","43","0.0858111956815988","0.0591200120475701","0.112502379315627","1"
"Yes","2000","16-34 y.","higher education","135","0.188093939566136","0.160310782902791","0.21587709622948","1"
"Yes","2000","35-65 y.","in school","","","","","1"
"Yes","2000","35-65 y.","inadequately","4","","","","1"
"Yes","2000","35-65 y.","general elemantary","34","0.0268933159455755","0.0183705129314667","0.0354161189596843","1"
"Yes","2000","35-65 y.","middle vocational","363","0.0482150644481813","0.0433388523312038","0.0530912765651589","1"
"Yes","2000","35-65 y.","vocational + Abi","34","0.0683355541675651","0.0464154647543941","0.090255643580736","1"
"Yes","2000","35-65 y.","higher vocational","71","0.0630806334792662","0.049461279329281","0.0766999876292515","1"
"Yes","2000","35-65 y.","higher education","164","0.0623474141669855","0.053146951511936","0.071547876822035","1"
"Yes","2000","66 and older","in school","","","","","1"
"Yes","2000","66 and older","inadequately","","","","","1"
"Yes","2000","66 and older","general elemantary","4","","","","1"
"Yes","2000","66 and older","middle vocational","18","","","","1"
"Yes","2000","66 and older","vocational + Abi","2","","","","1"
"Yes","2000","66 and older","higher vocational","3","","","","1"
"Yes","2000","66 and older","higher education","4","","","","1"
"No","2001","66 and older","higher education","414","0.9661164398573","0.948915076106105","0.983317803608496","2"
"No","2001","66 and older","general elemantary","816","0.997121436043573","0.993452263727468","1.00079060835968","2"
"No","2001","66 and older","vocational + Abi","100","0.968780044995711","0.935194050894785","1.00236603909664","2"
"No","2001","66 and older","inadequately","56","1","1","1","2"
"No","2001","66 and older","middle vocational","1783","0.992740379636073","0.988809824551729","0.996670934720417","2"
"No","2001","66 and older","higher vocational","229","0.989944072947151","0.97707763031113","1.00281051558317","2"
"No","2001","16-34 y.","in school","523","0.965214500190493","0.949830797338213","0.980598203042774","2"
"No","2001","16-34 y.","inadequately","66","0.858959576547322","0.779115109649431","0.938804043445213","2"
"No","2001","16-34 y.","general elemantary","1033","0.9071324820339","0.89026170301005","0.92400326105775","2"
"No","2001","16-34 y.","middle vocational","2687","0.885929678237028","0.87463847041047","0.897220886063585","2"
"No","2001","16-34 y.","higher vocational","290","0.901874108568844","0.869481915443219","0.93426630169447","2"
"No","2001","16-34 y.","higher education","528","0.828787736316233","0.799442654226386","0.858132818406081","2"
"No","2001","35-65 y.","in school","1","","","","2"
"No","2001","35-65 y.","inadequately","180","0.992123731433368","0.979281054011582","1.00496640885515","2"
"No","2001","35-65 y.","middle vocational","6464","0.953511081892209","0.948502500146773","0.958519663637646","2"
"No","2001","35-65 y.","vocational + Abi","492","0.956833742052831","0.939382768064833","0.974284716040829","2"
"No","2001","35-65 y.","higher vocational","1056","0.942430280952862","0.928788824197001","0.956071737708722","2"
"No","2001","35-65 y.","higher education","2344","0.927296615867335","0.917128724992405","0.937464506742264","2"
"No","2001","66 and older","in school","","","","","2"
"No","2001","16-34 y.","vocational + Abi","383","0.835182813367139","0.801017059121349","0.869348567612929","2"
"No","2001","35-65 y.","general elemantary","1131","0.974784384751362","0.965754486064143","0.983814283438581","2"
"Yes","2001","16-34 y.","in school","22","","","","1"
"Yes","2001","16-34 y.","inadequately","7","","","","1"
"Yes","2001","16-34 y.","general elemantary","104","0.0928675179660998","0.0759967389422496","0.10973829698995","1"
"Yes","2001","16-34 y.","middle vocational","358","0.114070321762973","0.102779113936415","0.12536152958953","1"
"Yes","2001","16-34 y.","vocational + Abi","70","0.164817186632861","0.130651432387072","0.198982940878651","1"
"Yes","2001","16-34 y.","higher vocational","34","0.0981258914311558","0.0657336983055301","0.130518084556781","1"
"Yes","2001","16-34 y.","higher education","105","0.171212263683767","0.141867181593919","0.200557345773614","1"
"Yes","2001","35-65 y.","in school","","","","","1"
"Yes","2001","35-65 y.","inadequately","2","","","","1"
"Yes","2001","35-65 y.","general elemantary","27","","","","1"
"Yes","2001","35-65 y.","middle vocational","324","0.0464889181077905","0.0414803363623535","0.0514974998532275","1"
"Yes","2001","35-65 y.","vocational + Abi","29","","","","1"
"Yes","2001","35-65 y.","higher vocational","64","0.0575697190471382","0.0439282622912778","0.0712111758029985","1"
"Yes","2001","35-65 y.","higher education","161","0.0727033841326651","0.0625354932577356","0.0828712750075945","1"
"Yes","2001","66 and older","in school","","","","","1"
"Yes","2001","66 and older","inadequately","","","","","1"
"Yes","2001","66 and older","general elemantary","3","","","","1"
"Yes","2001","66 and older","middle vocational","9","","","","1"
"Yes","2001","66 and older","vocational + Abi","3","","","","1"
"Yes","2001","66 and older","higher vocational","2","","","","1"
"Yes","2001","66 and older","higher education","11","","","","1"
"No","2002","66 and older","middle vocational","1731","0.993168106481091","0.989302151632614","0.997034061329569","2"
"No","2002","66 and older","inadequately","54","1","1","1","2"
"No","2002","66 and older","general elemantary","761","0.99634824371451","0.992073856658954","1.00062263077007","2"
"No","2002","66 and older","higher education","376","0.998739209098965","0.995157213904492","1.00232120429344","2"
"No","2002","66 and older","higher vocational","221","0.991939860898317","0.980204144679979","1.00367557711665","2"
"No","2002","66 and older","vocational + Abi","82","1","1","1","2"
"No","2002","35-65 y.","middle vocational","5848","0.964348583722849","0.959689409984124","0.969007757461574","2"
"No","2002","35-65 y.","vocational + Abi","496","0.949015161740203","0.930163295701871","0.967867027778535","2"
"No","2002","35-65 y.","higher vocational","938","0.957010784582469","0.9443503734538","0.969671195711139","2"
"No","2002","35-65 y.","higher education","1932","0.952901757173834","0.943683825522001","0.962119688825668","2"
"No","2002","66 and older","in school","","","","","2"
"No","2002","16-34 y.","in school","463","0.951122584413388","0.931874082430628","0.970371086396149","2"
"No","2002","16-34 y.","inadequately","59","0.972271767082255","0.930725940881169","1.01381759328334","2"
"No","2002","16-34 y.","general elemantary","892","0.927072203511859","0.910692209523331","0.943452197500388","2"
"No","2002","16-34 y.","middle vocational","2364","0.906546021826116","0.895353644512806","0.917738399139425","2"
"No","2002","16-34 y.","higher vocational","243","0.923086336972986","0.890883574715554","0.955289099230418","2"
"No","2002","16-34 y.","higher education","419","0.922891806336608","0.89861929231793","0.947164320355285","2"
"No","2002","35-65 y.","in school","","","","","2"
"No","2002","35-65 y.","inadequately","154","0.97606199459147","0.952227704039553","0.999896285143386","2"
"No","2002","35-65 y.","general elemantary","989","0.970753975824885","0.960408534895619","0.981099416754151","2"
"No","2002","16-34 y.","vocational + Abi","379","0.880070987844992","0.849399811261271","0.910742164428712","2"
"Yes","2002","66 and older","general elemantary","4","","","","1"
"Yes","2002","66 and older","middle vocational","13","","","","1"
"Yes","2002","66 and older","vocational + Abi","","","","","1"
"Yes","2002","66 and older","higher vocational","2","","","","1"
"Yes","2002","66 and older","higher education","1","","","","1"
"Yes","2002","16-34 y.","in school","19","","","","1"
"Yes","2002","16-34 y.","inadequately","1","","","","1"
"Yes","2002","16-34 y.","general elemantary","76","0.0729277964881405","0.056547802499612","0.089307790476669","1"
"Yes","2002","16-34 y.","middle vocational","234","0.0934539781738845","0.0822616008605753","0.104646355487194","1"
"Yes","2002","16-34 y.","vocational + Abi","52","0.119929012155008","0.089257835571288","0.150600188738729","1"
"Yes","2002","16-34 y.","higher vocational","20","","","","1"
"Yes","2002","16-34 y.","higher education","45","0.0771081936633924","0.0528356796447147","0.10138070768207","1"
"Yes","2002","35-65 y.","in school","","","","","1"
"Yes","2002","35-65 y.","inadequately","4","","","","1"
"Yes","2002","35-65 y.","general elemantary","30","0.029246024175115","0.018900583245849","0.039591465104381","1"
"Yes","2002","35-65 y.","middle vocational","236","0.0356514162771512","0.0309922425384259","0.0403105900158765","1"
"Yes","2002","35-65 y.","vocational + Abi","27","","","","1"
"Yes","2002","35-65 y.","higher vocational","48","0.0429892154175306","0.0303288042888614","0.0556496265461997","1"
"Yes","2002","35-65 y.","higher education","97","0.0470982428261658","0.0378803111743324","0.0563161744779991","1"
"Yes","2002","66 and older","in school","","","","","1"
"Yes","2002","66 and older","inadequately","","","","","1"
"No","2003","66 and older","higher education","390","0.983264722093647","0.970630392819644","0.995899051367649","2"
"No","2003","66 and older","general elemantary","754","0.995602456885472","0.99089201639952","1.00031289737142","2"
"No","2003","66 and older","inadequately","51","1","1","1","2"
"No","2003","66 and older","middle vocational","1762","0.996571561817779","0.993848460098236","0.999294663537321","2"
"No","2003","66 and older","higher vocational","226","1","1","1","2"
"No","2003","66 and older","vocational + Abi","84","1","1","1","2"
"No","2003","35-65 y.","middle vocational","5495","0.949436076520076","0.943801637922142","0.95507051511801","2"
"No","2003","35-65 y.","vocational + Abi","496","0.961358065920525","0.944839617124256","0.977876514716793","2"
"No","2003","35-65 y.","higher vocational","910","0.947930857508924","0.933913602396453","0.961948112621395","2"
"No","2003","35-65 y.","higher education","1818","0.936505361421028","0.925682192240932","0.947328530601125","2"
"No","2003","66 and older","in school","","","","","2"
"No","2003","16-34 y.","in school","453","0.9222212870553","0.89860386101588","0.94583871309472","2"
"No","2003","16-34 y.","inadequately","51","0.89974551944578","0.820371478997006","0.979119559894555","2"
"No","2003","16-34 y.","general elemantary","856","0.917196174457668","0.899522332339987","0.934870016575349","2"
"No","2003","16-34 y.","middle vocational","2178","0.902485053675635","0.890682695104085","0.914287412247184","2"
"No","2003","16-34 y.","higher vocational","212","0.90363978222477","0.865992065064953","0.941287499384587","2"
"No","2003","16-34 y.","higher education","359","0.843421433343186","0.80883118851543","0.878011678170943","2"
"No","2003","35-65 y.","in school","","","","","2"
"No","2003","35-65 y.","inadequately","145","0.994195215863858","0.981914652360579","1.00647577936714","2"
"No","2003","35-65 y.","general elemantary","925","0.97367535643927","0.963478614215281","0.983872098663259","2"
"No","2003","16-34 y.","vocational + Abi","365","0.88719389442669","0.856866470260261","0.917521318593118","2"
"Yes","2003","66 and older","general elemantary","4","","","","1"
"Yes","2003","66 and older","middle vocational","8","","","","1"
"Yes","2003","66 and older","vocational + Abi","","","","","1"
"Yes","2003","66 and older","higher vocational","","","","","1"
"Yes","2003","66 and older","higher education","6","","","","1"
"Yes","2003","16-34 y.","in school","41","0.0777787129447","0.0541612869052796","0.10139613898412","1"
"Yes","2003","16-34 y.","inadequately","4","","","","1"
"Yes","2003","16-34 y.","general elemantary","78","0.0828038255423322","0.065129983424651","0.100477667660013","1"
"Yes","2003","16-34 y.","middle vocational","249","0.0975149463243654","0.0857125877528161","0.109317304895915","1"
"Yes","2003","16-34 y.","vocational + Abi","53","0.11280610557331","0.0824786814068817","0.143133529739739","1"
"Yes","2003","16-34 y.","higher vocational","24","","","","1"
