"ple0160","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"No","2011","35-65 y.","Urban Area","6944","0.955391337250887","0.950647151394595","0.960135523107178","2"
"No","2011","16-34 y.","Rural Area","1263","0.922097258814627","0.907997291911566","0.936197225717688","2"
"No","2011","66 and older","Rural Area","1750","0.974687980625682","0.967411560306504","0.981964400944861","2"
"No","2011","16-34 y.","Urban Area","2647","0.913622403509341","0.903420956530196","0.923823850488486","2"
"No","2011","66 and older","Urban Area","3328","0.977929911765997","0.972988123868788","0.982871699663206","2"
"Yes","2011","16-34 y.","Rural Area","125","0.0779027411853729","0.0638027742823121","0.0920027080884337","1"
"Yes","2011","16-34 y.","Urban Area","266","0.0863775964906589","0.0761761495115139","0.0965790434698039","1"
"Yes","2011","66 and older","Rural Area","40","0.025312019374318","0.0180355990551394","0.0325884396934965","1"
"Yes","2011","66 and older","Urban Area","67","0.0220700882340031","0.0171283003367937","0.0270118761312125","1"
"Yes","2011","35-65 y.","Rural Area","195","0.0492526987414496","0.0426102945032996","0.0558951029795997","1"
"Yes","2011","35-65 y.","Urban Area","330","0.0446086627491134","0.0398644768928224","0.0493528486054045","1"
"No","2012","35-65 y.","Rural Area","3986","0.964631585316057","0.959000346777678","0.970262823854436","2"
"No","2012","35-65 y.","Urban Area","6806","0.963763375767212","0.959404812946751","0.968121938587673","2"
"No","2012","16-34 y.","Rural Area","1223","0.930459363943073","0.916716153991432","0.944202573894715","2"
"No","2012","66 and older","Rural Area","1814","0.980263661923698","0.97391514367245","0.986612180174947","2"
"No","2012","16-34 y.","Urban Area","2626","0.929634274016759","0.920201218406356","0.939067329627162","2"
"No","2012","66 and older","Urban Area","3338","0.983135554070855","0.978801673533788","0.987469434607923","2"
"Yes","2012","16-34 y.","Rural Area","93","0.0695406360569266","0.0557974261052847","0.0832838460085684","1"
"Yes","2012","16-34 y.","Urban Area","198","0.0703657259832409","0.0609326703728381","0.0797987815936438","1"
"Yes","2012","66 and older","Rural Area","30","0.0197363380763015","0.0133878198250526","0.0260848563275503","1"
"Yes","2012","66 and older","Urban Area","53","0.0168644459291446","0.012530565392077","0.0211983264662123","1"
"Yes","2012","35-65 y.","Rural Area","147","0.035368414683943","0.0297371761455641","0.0409996532223218","1"
"Yes","2012","35-65 y.","Urban Area","256","0.0362366242327877","0.0318780614123267","0.0405951870532487","1"
"No","2013","35-65 y.","Rural Area","3713","0.97511049870417","0.970163741250874","0.980057256157466","2"
"No","2013","35-65 y.","Urban Area","6311","0.979239736650256","0.975759328321179","0.982720144979332","2"
"No","2013","16-34 y.","Rural Area","1079","0.946805251153599","0.933789184934231","0.959821317372968","2"
"No","2013","16-34 y.","Urban Area","2425","0.951803462767704","0.943508300989482","0.960098624545926","2"
"No","2013","66 and older","Rural Area","1715","0.991001354739651","0.98655530313101","0.995447406348293","2"
"No","2013","66 and older","Urban Area","3235","0.989399673680062","0.985887960621475","0.992911386738649","2"
"Yes","2013","16-34 y.","Rural Area","63","0.0531947488464005","0.0401786826270321","0.066210815065769","1"
"Yes","2013","16-34 y.","Urban Area","136","0.0481965372322963","0.0399013754540741","0.0564916990105184","1"
"Yes","2013","35-65 y.","Rural Area","97","0.0248895012958298","0.0199427438425338","0.0298362587491258","1"
"Yes","2013","35-65 y.","Urban Area","136","0.0207602633497445","0.0172798550206681","0.0242406716788208","1"
"Yes","2013","66 and older","Rural Area","18","","","","1"
"Yes","2013","66 and older","Urban Area","32","0.0106003263199382","0.00708861326135117","0.0141120393785253","1"
"No","2014","35-65 y.","Rural Area","5304","0.975092677011002","0.970963518828936","0.979221835193069","2"
"No","2014","35-65 y.","Urban Area","9813","0.971817048719335","0.968593008756829","0.975041088681842","2"
"No","2014","16-34 y.","Rural Area","1947","0.934399198996031","0.923712967934609","0.945085430057453","2"
"No","2014","16-34 y.","Urban Area","4255","0.942150300466137","0.935334529922369","0.948966071009905","2"
"No","2014","66 and older","Rural Area","1754","0.994757438172186","0.99138839858373","0.998126477760642","2"
"No","2014","66 and older","Urban Area","3215","0.993915282650835","0.991237529897028","0.996593035404641","2"
"Yes","2014","16-34 y.","Rural Area","115","0.0656008010039687","0.0549145699425465","0.0762870320653909","1"
"Yes","2014","16-34 y.","Urban Area","252","0.0578496995338631","0.051033928990095","0.0646654700776312","1"
"Yes","2014","35-65 y.","Rural Area","168","0.0249073229889978","0.0207781648069315","0.0290364811710642","1"
"Yes","2014","35-65 y.","Urban Area","309","0.0281829512806646","0.0249589113181578","0.0314069912431713","1"
"Yes","2014","66 and older","Rural Area","11","","","","1"
"Yes","2014","66 and older","Urban Area","25","","","","1"
"No","2015","35-65 y.","Rural Area","4957","0.97530708937667","0.971061269166786","0.979552909586554","2"
"No","2015","35-65 y.","Urban Area","9044","0.975972993319257","0.972862743009175","0.979083243629339","2"
"No","2015","16-34 y.","Rural Area","1708","0.932755704632237","0.921281192575588","0.944230216688885","2"
"No","2015","16-34 y.","Urban Area","3679","0.930547840642309","0.922591625363609","0.938504055921009","2"
"No","2015","66 and older","Rural Area","1748","0.987898493350342","0.982803307169357","0.992993679531326","2"
"No","2015","66 and older","Urban Area","3161","0.992710013971833","0.989753766369332","0.995666261574333","2"
"Yes","2015","16-34 y.","Rural Area","122","0.0672442953677631","0.0557697833111148","0.0787188074244115","1"
"Yes","2015","16-34 y.","Urban Area","243","0.0694521593576912","0.0614959440789911","0.0774083746363913","1"
"Yes","2015","35-65 y.","Rural Area","175","0.0246929106233295","0.0204470904134455","0.0289387308332136","1"
"Yes","2015","35-65 y.","Urban Area","268","0.0240270066807432","0.0209167563706612","0.0271372569908252","1"
"Yes","2015","66 and older","Rural Area","21","","","","1"
"Yes","2015","66 and older","Urban Area","20","","","","1"
"No","2016","35-65 y.","Rural Area","4722","0.967981306614789","0.963053011282242","0.972909601947336","2"
"No","2016","35-65 y.","Urban Area","8693","0.974008536876756","0.970720259875722","0.97729681387779","2"
"No","2016","16-34 y.","Rural Area","1609","0.93261589335194","0.920820063618278","0.944411723085601","2"
"No","2016","16-34 y.","Urban Area","3574","0.912162247101368","0.903221076499454","0.921103417703282","2"
"No","2016","66 and older","Rural Area","1700","0.990347422758534","0.985728155538044","0.994966689979023","2"
"No","2016","66 and older","Urban Area","3023","0.991434472933745","0.988165096859687","0.994703849007802","2"
"Yes","2016","16-34 y.","Rural Area","126","0.0673841066480604","0.0555882769143987","0.079179936381722","1"
"Yes","2016","16-34 y.","Urban Area","276","0.0878377528986321","0.0788965822967182","0.0967789235005461","1"
"Yes","2016","35-65 y.","Rural Area","180","0.0320186933852108","0.0270903980526638","0.0369469887177578","1"
"Yes","2016","35-65 y.","Urban Area","301","0.0259914631232441","0.0227031861222105","0.0292797401242778","1"
"Yes","2016","66 and older","Rural Area","21","","","","1"
"Yes","2016","66 and older","Urban Area","29","","","","1"
"No","2017","35-65 y.","Rural Area","5302","0.956140599604872","0.950751561766715","0.961529637443028","2"
"No","2017","35-65 y.","Urban Area","9503","0.97156479961935","0.968280880082138","0.974848719156562","2"
"No","2017","16-34 y.","Rural Area","1843","0.933192748521877","0.922194767245424","0.944190729798331","2"
"No","2017","16-34 y.","Urban Area","3895","0.939924342743201","0.932709413855506","0.947139271630895","2"
"No","2017","66 and older","Rural Area","1840","0.98268711941175","0.976784782816552","0.988589456006949","2"
"No","2017","66 and older","Urban Area","3112","0.989921149024965","0.986432971115257","0.993409326934673","2"
"Yes","2017","16-34 y.","Rural Area","137","0.0668072514781226","0.0558092702016691","0.077805232754576","1"
"Yes","2017","16-34 y.","Urban Area","272","0.0600756572567994","0.0528607283691047","0.0672905861444941","1"
"Yes","2017","35-65 y.","Rural Area","245","0.0438594003951285","0.0384703625569716","0.0492484382332854","1"
"Yes","2017","35-65 y.","Urban Area","338","0.0284352003806501","0.0251512808434382","0.031719119917862","1"
"Yes","2017","66 and older","Rural Area","36","0.0173128805882494","0.0114105439930508","0.0232152171834481","1"
"Yes","2017","66 and older","Urban Area","38","0.0100788509750349","0.00659067306532696","0.0135670288847428","1"
"No","2018","35-65 y.","Rural Area","5098","0.967605267538395","0.962828878325551","0.972381656751238","2"
"No","2018","35-65 y.","Urban Area","9074","0.975276859492954","0.972132440372814","0.978421278613093","2"
"No","2018","66 and older","Rural Area","1847","0.989981416671896","0.985466392092985","0.994496441250807","2"
"No","2018","16-34 y.","Rural Area","1745","0.933192510746316","0.921896784664261","0.94448823682837","2"
"No","2018","16-34 y.","Urban Area","3857","0.933761626383513","0.926145380464557","0.941377872302469","2"
"No","2018","66 and older","Urban Area","3151","0.989817141497501","0.986331059925624","0.993303223069378","2"
"Yes","2018","16-34 y.","Rural Area","132","0.0668074892536843","0.0555117631716299","0.0781032153357387","1"
"Yes","2018","16-34 y.","Urban Area","239","0.0662383736164867","0.0586221276975308","0.0738546195354427","1"
"Yes","2018","35-65 y.","Rural Area","180","0.0323947324616053","0.027618343248762","0.0371711216744486","1"
"Yes","2018","35-65 y.","Urban Area","294","0.0247231405070462","0.0215787213869066","0.0278675596271858","1"
"Yes","2018","66 and older","Rural Area","22","","","","1"
"Yes","2018","66 and older","Urban Area","35","0.0101828585024986","0.0066967769306216","0.0136689400743757","1"
"No","2019","35-65 y.","Rural Area","5181","0.974843891368024","0.970640178755009","0.979047603981039","2"
"No","2019","35-65 y.","Urban Area","8740","0.974450746457134","0.971187099601311","0.977714393312957","2"
"No","2019","66 and older","Rural Area","1879","0.991048514473862","0.986815616029121","0.995281412918603","2"
"No","2019","16-34 y.","Rural Area","1542","0.935689374627668","0.923798975639745","0.947579773615591","2"
"No","2019","66 and older","Urban Area","3024","0.987174138422988","0.983186658481039","0.991161618364937","2"
"No","2019","16-34 y.","Urban Area","3218","0.932732020469708","0.924338306056754","0.941125734882662","2"
"Yes","2019","16-34 y.","Rural Area","93","0.064310625372332","0.0524202263844095","0.0762010243602545","1"
"Yes","2019","16-34 y.","Urban Area","203","0.0672679795302917","0.0588742651173379","0.0756616939432456","1"
"Yes","2019","35-65 y.","Rural Area","150","0.025156108631976","0.0209523960189613","0.0293598212449908","1"
"Yes","2019","35-65 y.","Urban Area","239","0.0255492535428662","0.0222856066870434","0.0288129003986889","1"
"Yes","2019","66 and older","Rural Area","23","","","","1"
"Yes","2019","66 and older","Urban Area","35","0.0128258615770117","0.00883838163506278","0.0168133415189606","1"
