"ple0160","year","sampreg","sex","n","percent","lower_confidence","upper_confidence","value"
"Yes","2002","East Germany","Male","118","0.0452705557879801","0.0368900076234851","0.053651103952475","1"
"Yes","2002","East Germany","Female","114","0.0364052059097081","0.0292754904886619","0.0435349213307542","1"
"No","2003","West Germany","Male","6002","0.947295165359421","0.941806729994667","0.952783600724176","2"
"No","2003","West Germany","Female","7116","0.952255707216185","0.947437769048689","0.957073645383682","2"
"No","2003","East Germany","Female","2428","0.936594797508974","0.927258287928944","0.945931307089004","2"
"No","2003","East Germany","Male","2170","0.94276144354277","0.933296638858693","0.952226248226848","2"
"Yes","2003","East Germany","Male","144","0.0572385564572295","0.0477737517731515","0.0667033611413075","1"
"Yes","2003","West Germany","Female","408","0.0477442927838146","0.0429263546163176","0.0525622309513115","1"
"Yes","2003","West Germany","Male","365","0.0527048346405787","0.0472163992758243","0.058193270005333","1"
"Yes","2003","East Germany","Female","189","0.0634052024910261","0.0540686929109964","0.0727417120710557","1"
"No","2004","West Germany","Male","7399","0.945239612965218","0.940202871342409","0.950276354588026","2"
"No","2004","East Germany","Male","2319","0.937884486797592","0.928409869717234","0.947359103877949","2"
"No","2004","West Germany","Female","8023","0.947445733307059","0.942707576208519","0.952183890405599","2"
"No","2004","East Germany","Female","2497","0.922543071810862","0.91253394318678","0.932552200434943","2"
"Yes","2004","East Germany","Male","174","0.0621155132024083","0.0526408961220508","0.0715901302827658","1"
"Yes","2004","West Germany","Female","497","0.0525542666929414","0.0478161095944012","0.0572924237914815","1"
"Yes","2004","West Germany","Male","439","0.0547603870347824","0.049723645411974","0.0597971286575908","1"
"Yes","2004","East Germany","Female","243","0.0774569281891381","0.0674477995650565","0.0874660568132197","1"
"No","2005","West Germany","Male","7011","0.946942874504407","0.941839320251163","0.952046428757652","2"
"No","2005","East Germany","Male","2232","0.943608327542477","0.934360227682886","0.952856427402068","2"
"No","2005","West Germany","Female","7742","0.949141067059132","0.944375451545322","0.953906682572942","2"
"No","2005","East Germany","Female","2422","0.932280711014296","0.922650367280453","0.941911054748139","2"
"Yes","2005","West Germany","Female","423","0.0508589329408678","0.0460933174270581","0.0556245484546776","1"
"Yes","2005","West Germany","Male","399","0.0530571254955927","0.0479535712423483","0.0581606797488371","1"
"Yes","2005","East Germany","Female","193","0.067719288985704","0.0580889452518614","0.0773496327195467","1"
"Yes","2005","East Germany","Male","158","0.0563916724575228","0.0471435725979318","0.0656397723171137","1"
"No","2006","West Germany","Male","7525","0.949882631822369","0.945073448598973","0.954691815045765","2"
"No","2006","East Germany","Male","2372","0.946662255491994","0.937880245022438","0.955444265961551","2"
"No","2006","West Germany","Female","8373","0.960585453149958","0.956507990650508","0.964662915649407","2"
"No","2006","East Germany","Female","2605","0.950980972876802","0.942908474163295","0.959053471590308","2"
"Yes","2006","West Germany","Female","375","0.0394145468500422","0.0353370843505926","0.0434920093494918","1"
"Yes","2006","West Germany","Male","382","0.0501173681776311","0.045308184954235","0.0549265514010272","1"
"Yes","2006","East Germany","Female","143","0.0490190271231985","0.0409465284096922","0.0570915258367049","1"
"Yes","2006","East Germany","Male","143","0.0533377445080055","0.0445557340384489","0.0621197549775621","1"
"No","2007","West Germany","Male","6898","0.948697986621405","0.943633037311581","0.95376293593123","2"
"No","2007","East Germany","Male","2243","0.927101402485959","0.91668542704397","0.937517377927948","2"
"No","2007","West Germany","Female","7734","0.95155782295867","0.946892317190769","0.956223328726572","2"
"No","2007","East Germany","Female","2450","0.943462967562706","0.934571785034326","0.952354150091086","2"
"Yes","2007","West Germany","Female","401","0.0484421770413295","0.0437766712734279","0.0531076828092312","1"
"Yes","2007","West Germany","Male","390","0.0513020133785945","0.0462370640687697","0.0563669626884194","1"
"Yes","2007","East Germany","Female","142","0.0565370324372939","0.0476458499089138","0.0654282149656741","1"
"Yes","2007","East Germany","Male","150","0.0728985975140406","0.0624826220720517","0.0833145729560295","1"
"No","2008","West Germany","Female","7278","0.951047361659539","0.946220445758035","0.955874277561043","2"
"No","2008","West Germany","Male","6617","0.95824280887657","0.953534558005571","0.96295105974757","2"
"No","2008","East Germany","Male","2188","0.946843641199388","0.937683047965591","0.956004234433184","2"
"No","2008","East Germany","Female","2332","0.941841506720995","0.932628416717245","0.951054596724746","2"
"Yes","2008","West Germany","Male","317","0.0417571911234296","0.0370489402524301","0.0464654419944292","1"
"Yes","2008","East Germany","Female","147","0.0581584932790045","0.0489454032752541","0.0673715832827549","1"
"Yes","2008","East Germany","Male","116","0.0531563588006124","0.0439957655668161","0.0623169520344086","1"
"Yes","2008","West Germany","Female","398","0.0489526383404614","0.0441257224389573","0.0537795542419654","1"
"No","2009","East Germany","Male","2109","0.957603867924521","0.949174657555123","0.966033078293919","2"
"No","2009","West Germany","Female","6821","0.956487827455426","0.951744527414345","0.961231127496507","2"
"No","2009","West Germany","Male","6176","0.95647326443806","0.951490321574081","0.96145620730204","2"
"No","2009","East Germany","Female","2253","0.958841932081631","0.950837293647826","0.966846570515437","2"
"Yes","2009","West Germany","Male","265","0.0435267355619399","0.0385437926979603","0.0485096784259194","1"
"Yes","2009","East Germany","Female","113","0.0411580679183685","0.0331534294845635","0.0491627063521735","1"
"Yes","2009","East Germany","Male","86","0.0423961320754785","0.0339669217060806","0.0508253424448765","1"
"Yes","2009","West Germany","Female","285","0.0435121725445742","0.0387688725034934","0.048255472585655","1"
"No","2010","East Germany","Male","1918","0.966193278603703","0.958250650416009","0.974135906791398","2"
"No","2010","West Germany","Female","6344","0.963220863165496","0.958685822033592","0.9677559042974","2"
"No","2010","West Germany","Male","5746","0.963035693397106","0.958250487102359","0.967820899691854","2"
"No","2010","East Germany","Female","2071","0.964481865318366","0.956662003741135","0.972301726895597","2"
"Yes","2010","West Germany","Male","226","0.0369643066028936","0.0321791003081459","0.0417495128976414","1"
"Yes","2010","West Germany","Female","273","0.0367791368345038","0.0322440957025999","0.0413141779664076","1"
"Yes","2010","East Germany","Female","81","0.0355181346816342","0.0276982731044033","0.043337996258865","1"
"Yes","2010","East Germany","Male","71","0.0338067213962968","0.0258640932086021","0.0417493495839915","1"
"No","2011","West Germany","Female","8002","0.950795643295378","0.946175143014753","0.955416143576003","2"
"No","2011","West Germany","Male","7153","0.954048940174347","0.949307488970184","0.958790391378509","2"
"No","2011","East Germany","Female","2441","0.943153349344981","0.93423415427737","0.952072544412593","2"
"No","2011","East Germany","Male","2218","0.953457568381364","0.944920511009904","0.961994625752823","2"
"Yes","2011","West Germany","Male","338","0.0459510598256533","0.0412096086214909","0.0506925110298157","1"
"Yes","2011","East Germany","Male","121","0.0465424316186363","0.038005374247177","0.0550794889900957","1"
"Yes","2011","West Germany","Female","416","0.0492043567046218","0.0445838564239967","0.0538248569852468","1"
"Yes","2011","East Germany","Female","148","0.0568466506550187","0.0479274555874071","0.0657658457226303","1"
"No","2012","West Germany","Female","7997","0.962310254179547","0.95821831197431","0.966402196384785","2"
"No","2012","West Germany","Male","7122","0.959282785570594","0.954774680683711","0.963790890457477","2"
"No","2012","East Germany","Female","2453","0.962163998599557","0.954775848737028","0.969552148462086","2"
"No","2012","East Germany","Male","2221","0.96402031583942","0.95641567652978","0.97162495514906","2"
"Yes","2012","West Germany","Male","261","0.0407172144294059","0.0362091095425229","0.0452253193162889","1"
"Yes","2012","East Germany","Male","83","0.0359796841605801","0.0283750448509398","0.0435843234702204","1"
"Yes","2012","West Germany","Female","324","0.0376897458204527","0.0335978036152154","0.04178168802569","1"
"Yes","2012","East Germany","Female","109","0.0378360014004428","0.030447851537914","0.0452241512629715","1"
"No","2013","West Germany","Female","7521","0.977564655946848","0.974262406685667","0.980866905208028","2"
"No","2013","West Germany","Male","6596","0.974494272716593","0.970734374708963","0.978254170724222","2"
"No","2013","East Germany","Female","2298","0.96832723615491","0.961267663536565","0.975386808773255","2"
"No","2013","East Germany","Male","2063","0.980051965052492","0.974094453798307","0.986009476306678","2"
"Yes","2013","West Germany","Male","158","0.0255057272834073","0.0217458292757776","0.0292656252910369","1"
"Yes","2013","East Germany","Male","53","0.0199480349475077","0.0139905236933224","0.025905546201693","1"
"Yes","2013","West Germany","Female","205","0.0224353440531523","0.019133094791972","0.0257375933143325","1"
"Yes","2013","East Germany","Female","66","0.0316727638450901","0.0246131912267452","0.038732336463435","1"
"No","2014","West Germany","Male","9572","0.966203187951314","0.962645911321107","0.969760464581522","2"
"No","2014","East Germany","Female","2963","0.975218135783939","0.969702777912555","0.980733493655323","2"
"No","2014","East Germany","Male","2480","0.966430748013242","0.959449405772842","0.973412090253641","2"
"No","2014","West Germany","Female","11273","0.974132788593867","0.971249795611958","0.977015781575777","2"
"Yes","2014","West Germany","Male","341","0.0337968120486857","0.0302395354184779","0.0373540886788934","1"
"Yes","2014","East Germany","Male","77","0.0335692519867581","0.0265879097463586","0.0405505942271575","1"
"Yes","2014","West Germany","Female","373","0.0258672114061325","0.022984218424223","0.0287502043880421","1"
"Yes","2014","East Germany","Female","89","0.0247818642160607","0.0192665063446768","0.0302972220874447","1"
"No","2015","West Germany","Male","8760","0.966186482186712","0.962470363399199","0.969902600974226","2"
"No","2015","East Germany","Female","2769","0.969427216799785","0.963133172408151","0.97572126119142","2"
"No","2015","East Germany","Male","2342","0.963086576437735","0.95556196172958","0.970611191145889","2"
"No","2015","West Germany","Female","10426","0.974425520680113","0.97144441313439","0.977406628225835","2"
"Yes","2015","West Germany","Female","346","0.0255744793198874","0.0225933717741646","0.0285555868656101","1"
"Yes","2015","West Germany","Male","328","0.0338135178132876","0.0300973990257743","0.0375296366008009","1"
"Yes","2015","East Germany","Male","70","0.0369134235622654","0.0293888088541112","0.0444380382704197","1"
"Yes","2015","East Germany","Female","105","0.0305727832002145","0.0242787388085801","0.0368668275918489","1"
"No","2016","West Germany","Male","8467","0.963443199691344","0.959522804154138","0.96736359522855","2"
"No","2016","West Germany","Female","10037","0.967155033014928","0.96372895365486","0.970581112374996","2"
"No","2016","East Germany","Female","2622","0.946796785190648","0.938423596561671","0.955169973819625","2"
"No","2016","East Germany","Male","2195","0.969118801468237","0.962041098551117","0.976196504385357","2"
"Yes","2016","East Germany","Male","100","0.0308811985317629","0.023803495614643","0.0379589014488827","1"
"Yes","2016","West Germany","Female","359","0.0328449669850719","0.0294188876250037","0.0362710463451402","1"
"Yes","2016","West Germany","Male","336","0.0365568003086562","0.0326364047714505","0.040477195845862","1"
"Yes","2016","East Germany","Female","138","0.0532032148093518","0.0448300261803749","0.0615764034383287","1"
"No","2017","West Germany","Male","9336","0.964938775859488","0.961274620922368","0.968602930796609","2"
"No","2017","East Germany","Male","2453","0.958824350548657","0.951175074240533","0.966473626856782","2"
"No","2017","West Germany","Female","10842","0.969226538512436","0.966035768814431","0.972417308210441","2"
"No","2017","East Germany","Female","2864","0.951869704841008","0.944254760064465","0.95948464961755","2"
"Yes","2017","East Germany","Male","139","0.0411756494513428","0.0335263731432183","0.0488249257594673","1"
"Yes","2017","West Germany","Female","412","0.0307734614875642","0.0275826917895595","0.0339642311855689","1"
"Yes","2017","West Germany","Male","344","0.0350612241405117","0.031397069203391","0.0387253790776323","1"
"Yes","2017","East Germany","Female","171","0.0481302951589926","0.0405153503824499","0.0557452399355352","1"
"No","2018","West Germany","Male","8965","0.96709729290821","0.963468561570986","0.970726024245433","2"
"No","2018","East Germany","Male","2439","0.964623588529506","0.957428236150527","0.971818940908486","2"
"No","2018","West Germany","Female","10502","0.970674108846287","0.967503840858787","0.973844376833787","2"
"No","2018","East Germany","Female","2866","0.963778783716154","0.957069393747729","0.970488173684579","2"
"Yes","2018","West Germany","Female","378","0.0293258911537131","0.0261556231662134","0.0324961591412128","1"
"Yes","2018","West Germany","Male","318","0.0329027070917904","0.0292739757545667","0.036531438429014","1"
"Yes","2018","East Germany","Female","113","0.0362212162838462","0.029511826315421","0.0429306062522714","1"
"Yes","2018","East Germany","Male","93","0.0353764114704935","0.0281810590915142","0.0425717638494729","1"
"No","2019","West Germany","Male","9340","0.964334317147857","0.960632596766483","0.968036037529231","2"
"No","2019","East Germany","Male","2578","0.972087447646636","0.965822946420072","0.978351948873199","2"
"No","2019","West Germany","Female","10234","0.972649350440382","0.969536443193064","0.9757622576877","2"
"No","2019","East Germany","Female","2831","0.971981329892528","0.965996731205824","0.977965928579232","2"
"Yes","2019","West Germany","Female","312","0.0273506495596183","0.0242377423123002","0.0304635568069364","1"
"Yes","2019","West Germany","Male","302","0.0356656828521428","0.0319639624707687","0.039367403233517","1"
"Yes","2019","East Germany","Female","90","0.0280186701074719","0.0220340714207679","0.034003268794176","1"
"Yes","2019","East Germany","Male","78","0.0279125523533644","0.021648051126801","0.0341770535799279","1"
