"ple0160","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"No","2002","Urban Area","West Germany","10563","0.955500280371469","0.951662706176477","0.95933785456646","2"
"No","2002","Urban Area","East Germany","1583","0.964526896172676","0.955604503742839","0.973449288602513","2"
"No","2002","Rural Area","West Germany","3198","0.959889300453617","0.953255620294212","0.966522980613021","2"
"Yes","2002","Rural Area","West Germany","163","0.0401106995463835","0.0334770193869789","0.0467443797057881","1"
"Yes","2002","Rural Area","East Germany","164","0.0432417662963045","0.0363683457895672","0.0501151868030417","1"
"Yes","2002","Urban Area","East Germany","68","0.0354731038273236","0.0265507113974868","0.0443954962571605","1"
"Yes","2002","Urban Area","West Germany","528","0.0444997196285313","0.0406621454335397","0.0483372938235229","1"
"No","2003","Rural Area","East Germany","3053","0.940111824659197","0.93198533967676","0.948238309641635","2"
"No","2003","Rural Area","West Germany","2980","0.942415761281987","0.934344411152505","0.950487111411469","2"
"No","2003","Urban Area","West Germany","10138","0.952236200139197","0.94819360075993","0.956278799518464","2"
"No","2003","Urban Area","East Germany","1545","0.938428374350077","0.926851034016193","0.950005714683961","2"
"Yes","2003","Urban Area","East Germany","111","0.061571625649923","0.0499942853160387","0.0731489659838074","1"
"Yes","2003","Rural Area","West Germany","220","0.0575842387180134","0.0495128885885314","0.0656555888474954","1"
"Yes","2003","Rural Area","East Germany","222","0.0598881753408025","0.0517616903583654","0.0680146603232397","1"
"Yes","2003","Urban Area","West Germany","553","0.047763799860803","0.0437212004815357","0.0518063992400702","1"
"No","2004","Rural Area","East Germany","3131","0.928827276445852","0.920193788297473","0.937460764594232","2"
"No","2004","Urban Area","East Germany","1685","0.932260700965201","0.920734485279512","0.94378691665089","2"
"No","2004","Rural Area","West Germany","3529","0.944396743262429","0.93705752953556","0.951735956989299","2"
"No","2004","Urban Area","West Germany","11893","0.946982779319201","0.943072404276609","0.950893154361792","2"
"Yes","2004","Urban Area","East Germany","141","0.0677392990347987","0.0562130833491099","0.0792655147204874","1"
"Yes","2004","Rural Area","West Germany","216","0.0556032567375705","0.048264043010701","0.06294247046444","1"
"Yes","2004","Rural Area","East Germany","276","0.0711727235541476","0.0625392354057679","0.0798062117025272","1"
"Yes","2004","Urban Area","West Germany","720","0.0530172206807992","0.0491068456382074","0.056927595723391","1"
"No","2005","Rural Area","East Germany","3032","0.939432190143413","0.931231317563757","0.947633062723068","2"
"No","2005","Urban Area","East Germany","1622","0.934971094758284","0.923434919525802","0.946507269990766","2"
"No","2005","Rural Area","West Germany","3359","0.946920706052571","0.939537530619925","0.954303881485216","2"
"No","2005","Urban Area","West Germany","11394","0.948443974294775","0.944492977391466","0.952394971198083","2"
"Yes","2005","Rural Area","West Germany","183","0.0530792939474294","0.045696118514784","0.0604624693800747","1"
"Yes","2005","Rural Area","East Germany","218","0.0605678098565872","0.0523669372769315","0.0687686824362428","1"
"Yes","2005","Urban Area","West Germany","639","0.0515560257052251","0.0476050288019165","0.0555070226085336","1"
"Yes","2005","Urban Area","East Germany","133","0.0650289052417155","0.0534927300092335","0.0765650804741975","1"
"No","2006","Rural Area","East Germany","3256","0.943686628228046","0.935995407454503","0.951377849001589","2"
"No","2006","Urban Area","East Germany","1721","0.958255966288439","0.949047083048407","0.967464849528472","2"
"No","2006","Rural Area","West Germany","3738","0.958268383155169","0.952005886735459","0.964530879574879","2"
"No","2006","Urban Area","West Germany","12160","0.95452897485982","0.950911051194171","0.95814689852547","2"
"Yes","2006","Rural Area","West Germany","179","0.0417316168448309","0.0354691204251214","0.0479941132645404","1"
"Yes","2006","Rural Area","East Germany","195","0.0563133717719542","0.0486221509984115","0.0640045925454969","1"
"Yes","2006","Urban Area","West Germany","578","0.0454710251401796","0.0418531014745301","0.0490889488058291","1"
"Yes","2006","Urban Area","East Germany","91","0.0417440337115606","0.0325351504715284","0.0509529169515929","1"
"No","2007","Rural Area","East Germany","3057","0.933619157133618","0.925073498321245","0.942164815945991","2"
"No","2007","Urban Area","East Germany","1636","0.938661517797841","0.927338177461797","0.949984858133885","2"
"No","2007","Rural Area","West Germany","3427","0.941279125353176","0.933648929581692","0.94890932112466","2"
"No","2007","Urban Area","West Germany","11205","0.952972767559612","0.949149240674573","0.956796294444652","2"
"Yes","2007","Rural Area","West Germany","220","0.0587208746468242","0.0510906788753405","0.0663510704183079","1"
"Yes","2007","Rural Area","East Germany","203","0.066380842866382","0.0578351840540087","0.0749265016787553","1"
"Yes","2007","Urban Area","West Germany","571","0.0470272324403875","0.0432037055553479","0.0508507593254272","1"
"Yes","2007","Urban Area","East Germany","89","0.0613384822021592","0.0500151418661153","0.0726618225382032","1"
"No","2008","Rural Area","West Germany","3281","0.952039518100056","0.944912316246831","0.95916671995328","2"
"No","2008","Rural Area","East Germany","2932","0.938307431122678","0.92985158829934","0.946763273946017","2"
"No","2008","Urban Area","East Germany","1588","0.955200385306616","0.94528785554144","0.965112915071793","2"
"No","2008","Urban Area","West Germany","10614","0.955312917384766","0.951479040160585","0.959146794608947","2"
"Yes","2008","Rural Area","East Germany","178","0.0616925688773216","0.0532367260539834","0.0701484117006598","1"
"Yes","2008","Urban Area","West Germany","543","0.0446870826152342","0.0408532053910532","0.0485209598394153","1"
"Yes","2008","Urban Area","East Germany","85","0.0447996146933838","0.0348870849282073","0.0547121444585604","1"
"Yes","2008","Rural Area","West Germany","172","0.0479604818999442","0.0408332800467198","0.0550876837531686","1"
"No","2009","Urban Area","East Germany","1523","0.955278800249737","0.945132079097756","0.965425521401717","2"
"No","2009","Rural Area","West Germany","3148","0.948018766861466","0.940428691853486","0.955608841869446","2"
"No","2009","Rural Area","East Germany","2839","0.95990960757199","0.952850908931589","0.96696830621239","2"
"No","2009","Urban Area","West Germany","9849","0.959240496359877","0.955414615487896","0.963066377231858","2"
"Yes","2009","Rural Area","East Germany","128","0.0400903924280099","0.0330316937876095","0.0471490910684104","1"
"Yes","2009","Urban Area","West Germany","412","0.0407595036401232","0.0369336227681426","0.0445853845121038","1"
"Yes","2009","Urban Area","East Germany","71","0.0447211997502633","0.0345744785982828","0.0548679209022437","1"
"Yes","2009","Rural Area","West Germany","138","0.0519812331385343","0.0443911581305545","0.0595713081465141","1"
"No","2010","Urban Area","East Germany","1399","0.968607324618831","0.95964739427497","0.977567254962691","2"
"No","2010","Rural Area","West Germany","2859","0.962369775592481","0.955547574366307","0.969191976818655","2"
"No","2010","Rural Area","East Germany","2590","0.963455697590897","0.956359580066408","0.970551815115387","2"
"No","2010","Urban Area","West Germany","9231","0.963369001648271","0.95961120576719","0.967126797529351","2"
"Yes","2010","Rural Area","East Germany","96","0.0365443024091027","0.0294481848846133","0.0436404199335922","1"
"Yes","2010","Rural Area","West Germany","130","0.0376302244075191","0.0308080231813449","0.0444524256336932","1"
"Yes","2010","Urban Area","West Germany","369","0.0366309983517295","0.0328732024706489","0.0403887942328101","1"
"Yes","2010","Urban Area","East Germany","56","0.0313926753811694","0.0224327450373085","0.0403526057250303","1"
"No","2011","Rural Area","West Germany","3874","0.949669427356003","0.942958540764735","0.956380313947272","2"
"No","2011","Rural Area","East Germany","3021","0.953461052649957","0.946137346659145","0.960784758640769","2"
"No","2011","Urban Area","West Germany","11281","0.953256401324992","0.949452887948102","0.957059914701881","2"
"No","2011","Urban Area","East Germany","1638","0.939262679039728","0.928072155226078","0.950453202853378","2"
"Yes","2011","Rural Area","East Germany","157","0.0465389473500428","0.039215241359231","0.0538626533408547","1"
"Yes","2011","Urban Area","East Germany","112","0.0607373209602717","0.0495467971466217","0.0719278447739216","1"
"Yes","2011","Rural Area","West Germany","203","0.0503305726439967","0.0436196860527279","0.0570414592352655","1"
"Yes","2011","Urban Area","West Germany","551","0.0467435986750081","0.0429400852981187","0.0505471120518975","1"
"No","2012","Rural Area","West Germany","3976","0.960126402760942","0.954162682700713","0.96609012282117","2"
"No","2012","Rural Area","East Germany","3047","0.964593730729536","0.958148264614014","0.971039196845058","2"
"No","2012","Urban Area","West Germany","11143","0.9610681192616","0.957543355959986","0.964592882563214","2"
"No","2012","Urban Area","East Germany","1627","0.960468215154426","0.951227217329939","0.969709212978913","2"
"Yes","2012","Rural Area","East Germany","111","0.0354062692704641","0.028960803154942","0.0418517353859861","1"
"Yes","2012","Urban Area","East Germany","81","0.0395317848455737","0.0302907870210867","0.0487727826700607","1"
"Yes","2012","Rural Area","West Germany","159","0.0398735972390583","0.03390987717883","0.0458373172992865","1"
"Yes","2012","Urban Area","West Germany","426","0.0389318807384003","0.0354071174367863","0.0424566440400142","1"
"No","2013","Rural Area","West Germany","3704","0.975206640277334","0.970266608817065","0.980146671737603","2"
"No","2013","Rural Area","East Germany","2803","0.972715029405784","0.966764140856166","0.978665917955401","2"
"No","2013","Urban Area","West Germany","10413","0.976376500079109","0.973495354047837","0.97925764611038","2"
"No","2013","Urban Area","East Germany","1558","0.976779953949101","0.96940291065038","0.984156997247822","2"
"Yes","2013","Rural Area","East Germany","76","0.0272849705942163","0.0213340820445986","0.033235859143834","1"
"Yes","2013","Urban Area","East Germany","43","0.023220046050899","0.0158430027521778","0.0305970893496202","1"
"Yes","2013","Rural Area","West Germany","102","0.0247933597226656","0.0198533282623966","0.0297333911829346","1"
"Yes","2013","Urban Area","West Germany","261","0.0236234999208912","0.0207423538896196","0.0265046459521628","1"
"No","2014","Rural Area","East Germany","3480","0.973086332373759","0.967782235289339","0.978390429458179","2"
"No","2014","Urban Area","West Germany","15320","0.970252096287678","0.967606059834894","0.972898132740463","2"
"No","2014","Urban Area","East Germany","1963","0.967240347353717","0.959502569665215","0.974978125042219","2"
"No","2014","Rural Area","West Germany","5525","0.970306714119067","0.965909072175841","0.974704356062293","2"
"Yes","2014","Rural Area","East Germany","96","0.026913667626241","0.0216095705418214","0.0322177647106607","1"
"Yes","2014","Urban Area","East Germany","70","0.032759652646283","0.0250218749577814","0.0404974303347846","1"
"Yes","2014","Rural Area","West Germany","198","0.0296932858809331","0.0252956439377067","0.0340909278241594","1"
"Yes","2014","Urban Area","West Germany","516","0.0297479037123215","0.0271018672595373","0.0323939401651057","1"
"No","2015","Rural Area","East Germany","3247","0.970525598927219","0.964799130520461","0.976252067333976","2"
"No","2015","Urban Area","West Germany","14020","0.970717033421767","0.967970925056017","0.973463141787518","2"
"No","2015","Urban Area","East Germany","1864","0.959306338883288","0.950502954893859","0.968109722872716","2"
"No","2015","Rural Area","West Germany","5166","0.969516200646326","0.964922432884145","0.974109968408506","2"
"Yes","2015","Rural Area","West Germany","214","0.0304837993536744","0.0258900315914941","0.0350775671158547","1"
"Yes","2015","Rural Area","East Germany","104","0.0294744010727814","0.0237479326660242","0.0352008694795387","1"
"Yes","2015","Urban Area","East Germany","71","0.0406936611167125","0.0318902771272842","0.0494970451061407","1"
"Yes","2015","Urban Area","West Germany","460","0.0292829665782327","0.0265368582124818","0.0320290749439835","1"
"No","2016","Rural Area","East Germany","3069","0.966127416723017","0.959861584091209","0.972393249354825","2"
"No","2016","Rural Area","West Germany","4962","0.966233903920799","0.961303605593852","0.971164202247745","2"
"No","2016","Urban Area","West Germany","13542","0.965046152424342","0.962008488811772","0.968083816036913","2"
"No","2016","Urban Area","East Germany","1748","0.943586909519459","0.933082025033828","0.95409179400509","2"
"Yes","2016","Urban Area","East Germany","105","0.0564130904805414","0.0459082059949102","0.0669179749661726","1"
"Yes","2016","Rural Area","West Germany","194","0.0337660960792015","0.0288357977522547","0.0386963944061483","1"
"Yes","2016","Rural Area","East Germany","133","0.033872583276983","0.0276067506451748","0.0401384159087911","1"
"Yes","2016","Urban Area","West Germany","501","0.0349538475756575","0.0319161839630868","0.0379915111882283","1"
"No","2017","Rural Area","East Germany","3473","0.953898066757584","0.947114369596568","0.9606817639186","2"
"No","2017","Urban Area","East Germany","1844","0.957750440167463","0.948835859068111","0.966665021266816","2"
"No","2017","Rural Area","West Germany","5512","0.960525731686774","0.955484849511743","0.965566613861805","2"
"No","2017","Urban Area","West Germany","14666","0.969285378167313","0.966542565516746","0.972028190817879","2"
"Yes","2017","Urban Area","East Germany","112","0.0422495598325367","0.0333349787331842","0.0511641409318892","1"
"Yes","2017","Rural Area","West Germany","220","0.0394742683132257","0.0344333861381947","0.0445151504882567","1"
"Yes","2017","Rural Area","East Germany","198","0.0461019332424159","0.0393182360813997","0.0528856304034322","1"
"Yes","2017","Urban Area","West Germany","536","0.0307146218326874","0.0279718091821207","0.0334574344832541","1"
"No","2018","Rural Area","East Germany","3444","0.967996056178419","0.962226417564668","0.973765694792169","2"
"No","2018","Urban Area","East Germany","1861","0.957729223159369","0.94876656363253","0.966691882686207","2"
"No","2018","Rural Area","West Germany","5246","0.965901761699204","0.96108314771196","0.970720375686447","2"
"No","2018","Urban Area","West Germany","14221","0.969920626185754","0.967160777903308","0.972680474468201","2"
"Yes","2018","Rural Area","West Germany","203","0.0340982383007963","0.0292796243135528","0.0389168522880399","1"
"Yes","2018","Rural Area","East Germany","131","0.0320039438215814","0.0262343052078312","0.0377735824353317","1"
"Yes","2018","Urban Area","West Germany","493","0.0300793738142456","0.0273195255317995","0.0328392220966917","1"
"Yes","2018","Urban Area","East Germany","75","0.0422707768406312","0.0333081173137929","0.0512334363674696","1"
"No","2019","Rural Area","East Germany","3483","0.969489355131208","0.963865725658398","0.975112984604018","2"
"No","2019","Urban Area","East Germany","1481","0.972184063550939","0.963944134596788","0.98042399250509","2"
"No","2019","Rural Area","West Germany","5119","0.972601857068423","0.968196663771046","0.977007050365799","2"
"No","2019","Urban Area","West Germany","13501","0.967153113816569","0.964193174265454","0.970113053367684","2"
"Yes","2019","Rural Area","West Germany","156","0.0273981429315775","0.0229929496342008","0.0318033362289542","1"
"Yes","2019","Rural Area","East Germany","110","0.0305106448687916","0.0248870153959816","0.0361342743416017","1"
"Yes","2019","Urban Area","West Germany","428","0.0328468861834306","0.0298869466323155","0.0358068257345457","1"
"Yes","2019","Urban Area","East Germany","49","0.0278159364490612","0.0195760074949097","0.0360558654032126","1"
