"ple0160","year","regtyp","n","percent","lower_confidence","upper_confidence"
"No","1999","Rural Area","4462","0.948631248827454","0.94233564580216","0.954926851852747"
"No","1999","Urban Area","8580","0.955624157010381","0.951373245216866","0.959875068803896"
"Yes","1999","Rural Area","261","0.0513687511725464","0.0450731481472533","0.0576643541978396"
"Yes","1999","Urban Area","435","0.0443758429896191","0.0401249311961036","0.0486267547831345"
"No","2000","Rural Area","7789","0.944632010718176","0.939710772085799","0.949553249350553"
"No","2000","Urban Area","14959","0.941697328956127","0.93805673742247","0.945337920489785"
"Yes","2000","Rural Area","507","0.0553679892818242","0.0504467506494468","0.0602892279142015"
"Yes","2000","Urban Area","954","0.0583026710438728","0.0546620795102152","0.0619432625775303"
"No","2001","Rural Area","7023","0.940464713641793","0.935116281072871","0.945813146210716"
"No","2001","Urban Area","13639","0.942086877055089","0.938283163361132","0.945890590749046"
"Yes","2001","Rural Area","496","0.0595352863582065","0.0541868537892841","0.064883718927129"
"Yes","2001","Urban Area","847","0.0579131229449108","0.054109409250954","0.0617168366388676"
"No","2002","Rural Area","6398","0.958582792071117","0.95382059712164","0.963344987020594"
"No","2002","Urban Area","12146","0.95639963822268","0.952854003117486","0.959945273327875"
"Yes","2002","Rural Area","327","0.0414172079288832","0.0366550129794061","0.0461794028783604"
"Yes","2002","Urban Area","596","0.0436003617773195","0.0400547266721253","0.0471459968825136"
"No","2003","Rural Area","6033","0.941451922654594","0.935733403278911","0.947170442030277"
"No","2003","Urban Area","11683","0.950890219083884","0.947078538012923","0.954701900154845"
"Yes","2003","Rural Area","442","0.058548077345406","0.0528295579697234","0.0642665967210886"
"Yes","2003","Urban Area","664","0.0491097809161159","0.0452980998451547","0.0529214619870771"
"No","2004","Rural Area","6660","0.93835077142195","0.93277659424076","0.94392494860314"
"No","2004","Urban Area","13578","0.94557498154028","0.941874767797605","0.949275195282954"
"Yes","2004","Rural Area","492","0.06164922857805","0.0560750513968602","0.0672234057592398"
"Yes","2004","Urban Area","861","0.0544250184597205","0.0507248047170457","0.0581252322023953"
"No","2005","Rural Area","6391","0.944074686188773","0.938610108008141","0.949539264369404"
"No","2005","Urban Area","13016","0.947141961416381","0.943407220202022","0.95087670263074"
"Yes","2005","Rural Area","401","0.0559253138112272","0.0504607356305956","0.0613898919918587"
"Yes","2005","Urban Area","772","0.0528580385836189","0.0491232973692599","0.0565927797979779"
"No","2006","Rural Area","6994","0.952660501161568","0.947811478766268","0.957509523556869"
"No","2006","Urban Area","13881","0.954888940333405","0.951516575588816","0.958261305077994"
"Yes","2006","Rural Area","374","0.0473394988384318","0.0424904764431314","0.0521885212337322"
"Yes","2006","Urban Area","669","0.0451110596665947","0.0417386949220057","0.0484834244111837"
"No","2007","Rural Area","6484","0.938313063326585","0.932639265633532","0.943986861019638"
"No","2007","Urban Area","12841","0.951584966821027","0.947964379505994","0.95520555413606"
"Yes","2007","Rural Area","423","0.0616869366734152","0.0560131389803617","0.0673607343664686"
"Yes","2007","Urban Area","660","0.0484150331789731","0.0447944458639403","0.0520356204940059"
"No","2008","Rural Area","6213","0.946861525990161","0.941434715407696","0.952288336572627"
"No","2008","Urban Area","12202","0.955302065901538","0.951726466575606","0.958877665227469"
"Yes","2008","Rural Area","350","0.0531384740098387","0.0477116634273729","0.0585652845923045"
"Yes","2008","Urban Area","628","0.0446979340984624","0.0411223347725311","0.0482735334243937"
"No","2009","Rural Area","5987","0.952460582068581","0.947186409783094","0.957734754354068"
"No","2009","Urban Area","11372","0.958846148414048","0.95527031713144","0.962421979696655"
"Yes","2009","Rural Area","266","0.0475394179314194","0.0422652456459324","0.0528135902169064"
"Yes","2009","Urban Area","483","0.0411538515859524","0.0375780203033447","0.0447296828685601"
"No","2010","Rural Area","5449","0.962777747769366","0.957852483884713","0.967703011654019"
"No","2010","Urban Area","10630","0.963887943399342","0.960410115374317","0.967365771424367"
"Yes","2010","Rural Area","226","0.0372222522306339","0.0322969883459806","0.0421475161152871"
"Yes","2010","Urban Area","425","0.0361120566006581","0.0326342285756331","0.0395898846256831"
"No","2011","Rural Area","6895","0.951066152319124","0.946102064814832","0.956030239823415"
"No","2011","Urban Area","12919","0.951891713954998","0.94829281259574","0.955490615314256"
"Yes","2011","Rural Area","360","0.0489338476808761","0.0439697601765846","0.0538979351851676"
"Yes","2011","Urban Area","663","0.048108286045002","0.0445093846857443","0.0517071874042598"
"No","2012","Rural Area","7023","0.961728101158227","0.957324974865345","0.966131227451108"
"No","2012","Urban Area","12770","0.961010406350027","0.957717825005954","0.964302987694101"
"Yes","2012","Rural Area","270","0.0382718988417732","0.0338687725488916","0.0426750251346548"
"Yes","2012","Urban Area","507","0.0389895936499725","0.035697012305899","0.0422821749940461"
"No","2013","Rural Area","6507","0.974272728989438","0.970477530285168","0.978067927693707"
"No","2013","Urban Area","11971","0.976417514044323","0.973733097459865","0.979101930628781"
"Yes","2013","Rural Area","178","0.0257272710105625","0.0219320723062935","0.0295224697148314"
"Yes","2013","Urban Area","304","0.023582485955677","0.0208980693712186","0.0262669025401353"
