"ple0160","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"No","1999","66 and older","Not Employed","1738","0.992885834622304","0.988948152060266","0.996823517184341","2"
"No","1999","16-34 y.","Not Employed","1126","0.921560715732795","0.906361378708512","0.936760052757077","2"
"No","1999","66 and older","Employed","72","0.954647645648919","0.907239419841304","1.00205587145653","2"
"No","1999","16-34 y.","Employed","3096","0.906983997197373","0.897230942210631","0.916737052184114","2"
"No","1999","35-65 y.","Not Employed","1956","0.978891428813337","0.97259000955944","0.985192848067234","2"
"No","1999","35-65 y.","Employed","5054","0.954474182538785","0.948865311722824","0.960083053354745","2"
"Yes","1999","16-34 y.","Not Employed","76","0.0784392842672052","0.0632399472429229","0.0936386212914876","1"
"Yes","1999","16-34 y.","Employed","311","0.0930160028026275","0.0832629478158864","0.102769057789369","1"
"Yes","1999","35-65 y.","Not Employed","43","0.021108571186663","0.0148071519327657","0.0274099904405604","1"
"Yes","1999","35-65 y.","Employed","252","0.0455258174612152","0.0399169466452549","0.0511346882771756","1"
"Yes","1999","66 and older","Not Employed","12","","","","1"
"Yes","1999","66 and older","Employed","2","","","","1"
"No","2000","16-34 y.","Not Employed","1693","0.927546728354067","0.915649862258313","0.93944359444982","2"
"No","2000","66 and older","Not Employed","3457","0.991013532415913","0.987881282431119","0.994145782400706","2"
"No","2000","66 and older","Employed","141","0.972939828988865","0.946345543174471","0.99953411480326","2"
"No","2000","16-34 y.","Employed","4670","0.881644687560074","0.872946419456383","0.890342955663764","2"
"No","2000","35-65 y.","Not Employed","3657","0.979012287840086","0.974413388599187","0.983611187080985","2"
"No","2000","35-65 y.","Employed","9128","0.938622641379353","0.933851771646364","0.943393511112343","2"
"Yes","2000","16-34 y.","Not Employed","131","0.0724532716459334","0.0605564055501802","0.0843501377416867","1"
"Yes","2000","16-34 y.","Employed","628","0.118355312439926","0.109657044336236","0.127053580543617","1"
"Yes","2000","35-65 y.","Not Employed","75","0.0209877121599141","0.0163888129190153","0.0255866114008129","1"
"Yes","2000","35-65 y.","Employed","595","0.0613773586206465","0.0566064888876568","0.0661482283536362","1"
"Yes","2000","66 and older","Not Employed","30","0.00898646758408726","0.00585421759929394","0.0121187175688806","1"
"Yes","2000","66 and older","Employed","2","","","","1"
"No","2001","16-34 y.","Not Employed","1480","0.930957932005163","0.918515947068589","0.943399916941737","2"
"No","2001","16-34 y.","Employed","4091","0.871656553197025","0.862078015850388","0.881235090543662","2"
"No","2001","66 and older","Not Employed","3257","0.989831101981926","0.986399237393119","0.993262966570733","2"
"No","2001","66 and older","Employed","151","0.989453536351039","0.973267015606962","1.00564005709512","2"
"No","2001","35-65 y.","Not Employed","3177","0.981534439171502","0.976895219140907","0.986173659202097","2"
"No","2001","35-65 y.","Employed","8506","0.939041374309883","0.934113452467579","0.943969296152186","2"
"Yes","2001","16-34 y.","Not Employed","115","0.069042067994837","0.0566000830582632","0.0814840529314108","1"
"Yes","2001","16-34 y.","Employed","593","0.128343446802975","0.118764909456338","0.137921984149613","1"
"Yes","2001","35-65 y.","Not Employed","58","0.0184655608284981","0.0138263407979027","0.0231047808590934","1"
"Yes","2001","35-65 y.","Employed","549","0.0609586256901174","0.0560307038478139","0.065886547532421","1"
"Yes","2001","66 and older","Not Employed","26","","","","1"
"Yes","2001","66 and older","Employed","2","","","","1"
"No","2002","16-34 y.","Not Employed","1328","0.955056257320687","0.944219143568823","0.96589337107255","2"
"No","2002","16-34 y.","Employed","3610","0.901659905082088","0.892425035824825","0.910894774339351","2"
"No","2002","66 and older","Not Employed","3083","0.99603149967172","0.993818318376886","0.998244680966554","2"
"No","2002","66 and older","Employed","150","0.965883942598936","0.937120274626425","0.994647610571447","2"
"No","2002","35-65 y.","Not Employed","2795","0.985760346065923","0.981406042688733","0.990114649443113","2"
"No","2002","35-65 y.","Employed","7578","0.953325510215222","0.948695042688181","0.957955977742264","2"
"Yes","2002","16-34 y.","Not Employed","76","0.0449437426793135","0.0341066289274501","0.0557808564311769","1"
"Yes","2002","16-34 y.","Employed","384","0.0983400949179117","0.0891052256606487","0.107574964175175","1"
"Yes","2002","35-65 y.","Not Employed","49","0.0142396539340766","0.00988535055688678","0.0185939573112665","1"
"Yes","2002","35-65 y.","Employed","394","0.0466744897847777","0.042044022257736","0.0513049573118195","1"
"Yes","2002","66 and older","Not Employed","17","","","","1"
"Yes","2002","66 and older","Employed","3","","","","1"
"No","2003","16-34 y.","Not Employed","1318","0.938906646323628","0.926414446216904","0.951398846430352","2"
"No","2003","16-34 y.","Employed","3319","0.885205578031329","0.875013748128172","0.895397407934485","2"
"No","2003","66 and older","Not Employed","3119","0.995157359353236","0.992728077910163","0.997586640796308","2"
"No","2003","66 and older","Employed","152","1","1","1","2"
"No","2003","35-65 y.","Not Employed","2664","0.977777056106843","0.972244494762475","0.983309617451211","2"
"No","2003","35-65 y.","Employed","7144","0.940864900433181","0.935574343029359","0.946155457837003","2"
"Yes","2003","16-34 y.","Not Employed","94","0.0610933536763715","0.0486011535696476","0.0735855537830954","1"
"Yes","2003","16-34 y.","Employed","439","0.114794421968671","0.104602592065515","0.124986251871828","1"
