"ple0160","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"No","1999","Full Time","direct migration background","823","0.975600678689135","0.965204162612119","0.985997194766151"
"No","1999","Full Time","indirect migration background","229","0.909635550828811","0.873661802391591","0.945609299266032"
"No","1999","Full Time","no migration background","4466","0.939352733847516","0.932565769904417","0.946139697790614"
"No","1999","Not Working","direct migration background","896","0.99090075951329","0.984724538636357","0.997076980390223"
"No","1999","Not Working","indirect migration background","183","0.954224333488713","0.924661908334828","0.983786758642599"
"No","1999","Not Working","no migration background","3741","0.973776964525582","0.968729973164936","0.978823955886229"
"No","1999","Part Time","direct migration background","440","0.964189581467766","0.947264003367038","0.981115159568495"
"No","1999","Part Time","indirect migration background","160","0.919605842647261","0.879205358315701","0.960006326978821"
"No","1999","Part Time","no migration background","2104","0.923129351720249","0.912263902752438","0.93399480068806"
"Yes","1999","Full Time","direct migration background","23","","",""
"Yes","1999","Full Time","indirect migration background","15","","",""
"Yes","1999","Full Time","no migration background","285","0.0606472661524842","0.0538603022093856","0.0674342300955829"
"Yes","1999","Not Working","direct migration background","12","","",""
"Yes","1999","Not Working","indirect migration background","9","","",""
"Yes","1999","Not Working","no migration background","110","0.0262230354744176","0.021176044113771","0.0312700268350641"
"Yes","1999","Part Time","direct migration background","23","","",""
"Yes","1999","Part Time","indirect migration background","14","","",""
"Yes","1999","Part Time","no migration background","205","0.0768706482797511","0.0660051993119402","0.087736097247562"
"No","2000","Full Time","direct migration background","1183","0.947768808326864","0.935439588123157","0.960098028530571"
"No","2000","Full Time","indirect migration background","309","0.912529710357244","0.88245496001536","0.942604460699129"
"No","2000","Full Time","no migration background","7796","0.918095141389259","0.912260754101109","0.923929528677409"
"No","2000","Not Working","direct migration background","1332","0.978125703091988","0.970365981272945","0.985885424911031"
"No","2000","Not Working","indirect migration background","233","0.964112165097558","0.940914887216629","0.987309442978486"
"No","2000","Not Working","no migration background","7242","0.976525786350181","0.973083382294163","0.979968190406199"
"No","2000","Part Time","direct migration background","676","0.924185564091397","0.90489102153361","0.943480106649184"
"No","2000","Part Time","indirect migration background","221","0.919630613504104","0.885448651207845","0.953812575800363"
"No","2000","Part Time","no migration background","3754","0.915317642497753","0.906818473125836","0.92381681186967"
"Yes","2000","Full Time","direct migration background","68","0.052231191673136","0.0399019714694289","0.0645604118768432"
"Yes","2000","Full Time","indirect migration background","30","0.0874702896427557","0.0573955393008709","0.11754503998464"
"Yes","2000","Full Time","no migration background","690","0.081904858610741","0.0760704713225907","0.0877392458988912"
"Yes","2000","Not Working","direct migration background","33","0.0218742969080119","0.0141145750889687","0.0296340187270552"
"Yes","2000","Not Working","indirect migration background","14","","",""
"Yes","2000","Not Working","no migration background","189","0.0234742136498187","0.0200318095938007","0.0269166177058368"
"Yes","2000","Part Time","direct migration background","47","0.0758144359086031","0.0565198933508165","0.0951089784663896"
"Yes","2000","Part Time","indirect migration background","22","","",""
"Yes","2000","Part Time","no migration background","368","0.0846823575022472","0.0761831881303303","0.0931815268741641"
"No","2001","Full Time","direct migration background","1032","0.929416086896507","0.914273251442913","0.944558922350102"
"No","2001","Full Time","indirect migration background","297","0.918252879167187","0.888187261414004","0.948318496920371"
"No","2001","Full Time","no migration background","7044","0.923307147244201","0.917342934987103","0.9292713595013"
"No","2001","Not Working","direct migration background","1112","0.969348877196008","0.959369141672339","0.979328612719678"
"No","2001","Not Working","indirect migration background","220","0.971416431533367","0.949834451033749","0.992998412032986"
"No","2001","Not Working","no migration background","6582","0.979394340441021","0.976002349819141","0.982786331062902"
"No","2001","Part Time","direct migration background","647","0.927742961883489","0.908424281492622","0.947061642274357"
"No","2001","Part Time","indirect migration background","200","0.914085873505474","0.877468885307287","0.950702861703661"
"No","2001","Part Time","no migration background","3528","0.903017323723379","0.893743821269789","0.912290826176969"
"Yes","2001","Full Time","direct migration background","67","0.0705839131034929","0.0554410776498983","0.0857267485570874"
"Yes","2001","Full Time","indirect migration background","22","","",""
"Yes","2001","Full Time","no migration background","603","0.0766928527557986","0.0707286404986999","0.0826570650128973"
"Yes","2001","Not Working","direct migration background","34","0.0306511228039917","0.0206713872803221","0.0406308583276612"
"Yes","2001","Not Working","indirect migration background","9","","",""
"Yes","2001","Not Working","no migration background","156","0.0206056595589786","0.0172136689370981","0.0239976501808591"
"Yes","2001","Part Time","direct migration background","43","0.0722570381165106","0.0529383577256432","0.0915757185073779"
"Yes","2001","Part Time","indirect migration background","25","","",""
"Yes","2001","Part Time","no migration background","384","0.0969826762766213","0.0877091738230316","0.106256178730211"
"No","2002","Full Time","direct migration background","886","0.943362224300229","0.928530228134839","0.958194220465618"
"No","2002","Full Time","indirect migration background","281","0.979454716021721","0.963099833657341","0.995809598386101"
"No","2002","Full Time","no migration background","5947","0.941626391999945","0.935849010091413","0.947403773908477"
"No","2002","Not Working","direct migration background","1012","0.979015373524793","0.970287396573157","0.987743350476429"
"No","2002","Not Working","indirect migration background","208","0.958723217735179","0.932316198369645","0.985130237100713"
"No","2002","Not Working","no migration background","5986","0.988247696261315","0.985541923783164","0.990953468739467"
"No","2002","Part Time","direct migration background","586","0.944701233664434","0.926681066472173","0.962721400856696"
"No","2002","Part Time","indirect migration background","174","0.8972929576275","0.854464081552362","0.940121833702639"
"No","2002","Part Time","no migration background","3464","0.923558409572324","0.915065603462057","0.932051215682591"
"Yes","2002","Full Time","direct migration background","47","0.0566377756997713","0.0418057795343815","0.0714697718651612"
"Yes","2002","Full Time","indirect migration background","8","","",""
"Yes","2002","Full Time","no migration background","379","0.0583736080000548","0.0525962260915229","0.0641509899085867"
"Yes","2002","Not Working","direct migration background","24","","",""
"Yes","2002","Not Working","indirect migration background","10","","",""
"Yes","2002","Not Working","no migration background","108","0.0117523037386845","0.00904653126053279","0.0144580762168362"
"Yes","2002","Part Time","direct migration background","32","0.0552987663355656","0.037278599143304","0.0733189335278273"
"Yes","2002","Part Time","indirect migration background","19","","",""
"Yes","2002","Part Time","no migration background","296","0.076441590427676","0.0679487843174089","0.0849343965379431"
"No","2003","Full Time","direct migration background","790","0.93503433241885","0.918386880209561","0.951681784628139"
"No","2003","Full Time","indirect migration background","256","0.879748229223028","0.841236080465074","0.918260377980982"
"No","2003","Full Time","no migration background","5438","0.92633201035089","0.919679279251438","0.932984741450341"
"No","2003","Not Working","direct migration background","982","0.984189569815874","0.976442639592726","0.991936500039022"
"No","2003","Not Working","indirect migration background","217","0.978568201358175","0.959687473555351","0.997448929160999"
"No","2003","Not Working","no migration background","5902","0.979861966152397","0.97632347701879","0.983400455286004"
"No","2003","Part Time","direct migration background","574","0.951343874010025","0.934228307749222","0.968459440270828"
"No","2003","Part Time","indirect migration background","191","0.880507752675453","0.837048959606466","0.923966545744441"
"No","2003","Part Time","no migration background","3366","0.917808277112841","0.908941609002036","0.926674945223645"
"Yes","2003","Full Time","direct migration background","52","0.0649656675811496","0.0483182153718606","0.0816131197904385"
"Yes","2003","Full Time","indirect migration background","18","","",""
"Yes","2003","Full Time","no migration background","485","0.0736679896491102","0.0670152585496588","0.0803207207485616"
"Yes","2003","Not Working","direct migration background","14","","",""
"Yes","2003","Not Working","indirect migration background","9","","",""
"Yes","2003","Not Working","no migration background","152","0.0201380338476029","0.0165995447139962","0.0236765229812097"
"Yes","2003","Part Time","direct migration background","33","0.048656125989975","0.0315405597291719","0.0657716922507781"
"Yes","2003","Part Time","indirect migration background","23","","",""
"Yes","2003","Part Time","no migration background","320","0.0821917228871591","0.0733250547763547","0.0910583909979635"
"No","2004","Full Time","direct migration background","827","0.943744413500159","0.928442383860252","0.959046443140066"
"No","2004","Full Time","indirect migration background","279","0.857763292082062","0.81875451754876","0.896772066615363"
"No","2004","Full Time","no migration background","6618","0.921169190263578","0.914955969167162","0.927382411359994"
"No","2004","Not Working","direct migration background","1046","0.97600920327699","0.966849108014507","0.985169298539474"
"No","2004","Not Working","indirect migration background","246","0.919155595449689","0.886021057564289","0.952290133335088"
"No","2004","Not Working","no migration background","6618","0.973762491294603","0.969974509710895","0.977550472878312"
"No","2004","Part Time","direct migration background","557","0.92397844267445","0.902754113127819","0.945202772221081"
"No","2004","Part Time","indirect migration background","216","0.950404737527747","0.922587464377339","0.978222010678154"
"No","2004","Part Time","no migration background","3831","0.922355378407726","0.914243660516595","0.930467096298857"
"Yes","2004","Full Time","direct migration background","44","0.0562555864998412","0.0409535568599339","0.0715576161397485"
"Yes","2004","Full Time","indirect migration background","29","","",""
"Yes","2004","Full Time","no migration background","608","0.0788308097364219","0.0726175886400064","0.0850440308328374"
"Yes","2004","Not Working","direct migration background","26","","",""
"Yes","2004","Not Working","indirect migration background","14","","",""
"Yes","2004","Not Working","no migration background","222","0.0262375087053965","0.0224495271216881","0.0300254902891048"
"Yes","2004","Part Time","direct migration background","42","0.07602155732555","0.0547972277789188","0.0972458868721813"
"Yes","2004","Part Time","indirect migration background","18","","",""
"Yes","2004","Part Time","no migration background","350","0.0776446215922741","0.069532903701143","0.0857563394834052"
"No","2005","Full Time","direct migration background","753","0.962179818798465","0.94891948516664","0.975440152430291"
"No","2005","Full Time","indirect migration background","304","0.946510301146459","0.922085162375163","0.970935439917756"
"No","2005","Full Time","no migration background","6355","0.935969841091072","0.930153828527414","0.94178585365473"
"No","2005","Not Working","direct migration background","977","0.968958841654378","0.958257847360124","0.979659835948632"
"No","2005","Not Working","indirect migration background","269","0.932476287323188","0.903189576988099","0.961762997658277"
"No","2005","Not Working","no migration background","6331","0.969968337375383","0.965842912532008","0.974093762218758"
"No","2005","Part Time","direct migration background","526","0.923838385688819","0.901790001527553","0.945886769850085"
"No","2005","Part Time","indirect migration background","188","0.86790795278287","0.822649049012854","0.913166856552886"
"No","2005","Part Time","no migration background","3704","0.918230082240323","0.909755393082111","0.926704771398535"
"Yes","2005","Full Time","direct migration background","42","0.0378201812015347","0.0245598475697092","0.0510805148333602"
"Yes","2005","Full Time","indirect migration background","22","","",""
"Yes","2005","Full Time","no migration background","451","0.0640301589089281","0.0582141463452704","0.0698461714725858"
"Yes","2005","Not Working","direct migration background","32","0.0310411583456221","0.0203401640513681","0.0417421526398762"
"Yes","2005","Not Working","indirect migration background","13","","",""
"Yes","2005","Not Working","no migration background","244","0.0300316626246173","0.0259062377812422","0.0341570874679923"
"Yes","2005","Part Time","direct migration background","30","0.0761616143111812","0.0541132301499152","0.0982099984724471"
"Yes","2005","Part Time","indirect migration background","27","","",""
"Yes","2005","Part Time","no migration background","312","0.0817699177596768","0.0732952286014646","0.0902446069178891"
"No","2006","Full Time","direct migration background","760","0.943247999118825","0.927175067671656","0.959320930565993"
"No","2006","Full Time","indirect migration background","306","0.921403890291229","0.892369235491728","0.95043854509073"
"No","2006","Full Time","no migration background","6849","0.940782419045426","0.935354540754565","0.946210297336287"
"No","2006","Not Working","direct migration background","988","0.967372992976219","0.956486302595231","0.978259683357207"
"No","2006","Not Working","indirect migration background","242","0.971498363094424","0.951074685837643","0.991922040351206"
"No","2006","Not Working","no migration background","7065","0.978221028813931","0.974861206847274","0.981580850780589"
"No","2006","Part Time","direct migration background","530","0.951550702994605","0.933751445157099","0.969349960832112"
"No","2006","Part Time","indirect migration background","211","0.905379406753746","0.867635205396268","0.943123608111224"
