"ple0160","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes","2000","66 and older","West Germany","26","","",""
"Yes","2000","66 and older","East Germany","6","","",""
"No","2001","16-34 y.","West Germany","4235","0.888152274995967","0.879182556313962","0.897121993677972"
"No","2001","16-34 y.","East Germany","1336","0.873848300878098","0.857244135190552","0.890452466565643"
"No","2001","35-65 y.","West Germany","8810","0.953540410034784","0.949243690792768","0.9578371292768"
"No","2001","35-65 y.","East Germany","2873","0.934542519144971","0.925796374374539","0.943288663915403"
"No","2001","66 and older","West Germany","2566","0.989432105561327","0.985491734606526","0.993372476516127"
"No","2001","66 and older","East Germany","842","0.991333854253441","0.985099130594023","0.997568577912859"
"Yes","2001","16-34 y.","West Germany","508","0.111847725004033","0.102878006322028","0.120817443686038"
"Yes","2001","16-34 y.","East Germany","200","0.126151699121902","0.109547533434357","0.142755864809448"
"Yes","2001","35-65 y.","West Germany","408","0.0464595899652162","0.0421628707232002","0.0507563092072322"
"Yes","2001","35-65 y.","East Germany","199","0.0654574808550288","0.0567113360845969","0.0742036256254607"
"Yes","2001","66 and older","West Germany","21","","",""
"Yes","2001","66 and older","East Germany","7","","",""
"No","2002","16-34 y.","West Germany","3691","0.91236632068753","0.903646023015605","0.921086618359454"
"No","2002","16-34 y.","East Germany","1247","0.923819723175773","0.909715367510613","0.937924078840932"
"No","2002","35-65 y.","West Germany","7722","0.962892656870791","0.958762914356714","0.967022399384867"
"No","2002","35-65 y.","East Germany","2651","0.958765458243667","0.951358296569292","0.966172619918041"
"No","2002","66 and older","West Germany","2348","0.993979993533188","0.990862397652419","0.997097589413956"
"No","2002","66 and older","East Germany","885","0.99731346023714","0.99390895438673","1.00071796608755"
"Yes","2002","16-34 y.","West Germany","348","0.0876336793124702","0.0789133816405455","0.0963539769843949"
"Yes","2002","16-34 y.","East Germany","112","0.0761802768242272","0.0620759211590675","0.0902846324893869"
"Yes","2002","35-65 y.","West Germany","326","0.0371073431292092","0.0329776006151328","0.0412370856432856"
"Yes","2002","35-65 y.","East Germany","117","0.0412345417563334","0.033827380081959","0.0486417034307078"
"Yes","2002","66 and older","West Germany","17","","",""
"Yes","2002","66 and older","East Germany","3","","",""
"No","2003","16-34 y.","West Germany","3458","0.901400324035292","0.891962426018624","0.910838222051961"
"No","2003","16-34 y.","East Germany","1179","0.890212741576441","0.873455394667591","0.906970088485291"
"No","2003","35-65 y.","West Germany","7293","0.954483691662356","0.949821178269463","0.959146205055249"
"No","2003","35-65 y.","East Germany","2515","0.936911122813619","0.927716780193486","0.946105465433751"
"No","2003","66 and older","West Germany","2367","0.995695854774741","0.993066342508655","0.998325367040826"
"No","2003","66 and older","East Germany","904","0.994302349307971","0.98940667734856","0.999198021267382"
"Yes","2003","16-34 y.","West Germany","375","0.0985996759647075","0.0891617779480387","0.108037573981376"
"Yes","2003","16-34 y.","East Germany","158","0.109787258423559","0.0930299115147089","0.126544605332409"
"Yes","2003","35-65 y.","West Germany","384","0.0455163083376438","0.040853794944751","0.0501788217305366"
"Yes","2003","35-65 y.","East Germany","171","0.0630888771863812","0.0538945345662489","0.0722832198065136"
"Yes","2003","66 and older","West Germany","14","","",""
"Yes","2003","66 and older","East Germany","4","","",""
"No","2004","16-34 y.","West Germany","3737","0.895368176459658","0.886074895542693","0.904661457376624"
"No","2004","16-34 y.","East Germany","1234","0.879797997550593","0.862859932351154","0.896736062750032"
"No","2004","35-65 y.","West Germany","8884","0.951165267914208","0.946798378714703","0.955532157113713"
"No","2004","35-65 y.","East Germany","2634","0.929599789479544","0.920209381318051","0.938990197641037"
"No","2004","66 and older","West Germany","2801","0.990276529176944","0.986663786173286","0.993889272180601"
"No","2004","66 and older","East Germany","948","0.982258320181091","0.973933597889723","0.990583042472459"
"Yes","2004","16-34 y.","West Germany","430","0.104631823540342","0.0953385426233756","0.113925104457307"
"Yes","2004","16-34 y.","East Germany","182","0.120202002449407","0.103263937249968","0.137140067648846"
"Yes","2004","35-65 y.","West Germany","473","0.0488347320857924","0.0444678428862875","0.0532016212852973"
"Yes","2004","35-65 y.","East Germany","217","0.0704002105204556","0.0610098023589626","0.0797906186819486"
"Yes","2004","66 and older","West Germany","33","0.00972347082305628","0.00611072781939894","0.0133362138267136"
"Yes","2004","66 and older","East Germany","18","","",""
"No","2005","16-34 y.","West Germany","3545","0.904628176772978","0.895453083634563","0.913803269911393"
"No","2005","16-34 y.","East Germany","1186","0.903123943802436","0.887233319247282","0.919014568357591"
"No","2005","35-65 y.","West Germany","8422","0.953871700304486","0.94949105446362","0.958252346145352"
"No","2005","35-65 y.","East Germany","2518","0.934511529448686","0.925190605795764","0.943832453101608"
"No","2005","66 and older","West Germany","2786","0.984307040749481","0.979728020199478","0.988886061299483"
"No","2005","66 and older","East Germany","950","0.982062930172693","0.973701976427604","0.990423883917783"
"Yes","2005","16-34 y.","West Germany","392","0.0953718232270223","0.0861967300886073","0.104546916365437"
"Yes","2005","16-34 y.","East Germany","145","0.0968760561975638","0.0809854316424092","0.112766680752718"
"Yes","2005","35-65 y.","West Germany","386","0.0461282996955138","0.0417476538546479","0.0505089455363797"
"Yes","2005","35-65 y.","East Germany","188","0.0654884705513138","0.0561675468983915","0.0748093942042361"
"Yes","2005","66 and older","West Germany","44","0.0156929592505192","0.0111139387005169","0.0202719798005216"
"Yes","2005","66 and older","East Germany","18","","",""
"No","2006","16-34 y.","West Germany","3483","0.914350948482005","0.905467340536407","0.923234556427604"
"No","2006","16-34 y.","East Germany","1163","0.913112537970192","0.897675871252485","0.9285492046879"
"No","2006","35-65 y.","West Germany","9121","0.958639619053767","0.954638453977935","0.962640784129598"
"No","2006","35-65 y.","East Germany","2689","0.945796426675794","0.937482337855245","0.954110515496343"
"No","2006","66 and older","West Germany","3294","0.991158901816432","0.987978983654651","0.994338819978213"
"No","2006","66 and older","East Germany","1125","0.989427081496834","0.983476772771859","0.99537739022181"
"Yes","2006","16-34 y.","West Germany","329","0.0856490515179947","0.076765443572396","0.0945326594635935"
"Yes","2006","16-34 y.","East Germany","116","0.0868874620298079","0.0714507953121004","0.102324128747515"
"Yes","2006","35-65 y.","West Germany","393","0.0413603809462333","0.0373592158704016","0.045361546022065"
"Yes","2006","35-65 y.","East Germany","160","0.0542035733242062","0.0458894845036571","0.0625176621447553"
"Yes","2006","66 and older","West Germany","35","0.00884109818356792","0.00566118002178694","0.0120210163453489"
"Yes","2006","66 and older","East Germany","10","","",""
"No","2007","16-34 y.","West Germany","3122","0.909082002854268","0.899481810432146","0.91868219527639"
"No","2007","16-34 y.","East Germany","1085","0.885807809105049","0.867887588120957","0.90372803008914"
"No","2007","35-65 y.","West Germany","8331","0.953023209731808","0.948589043845508","0.957457375618107"
"No","2007","35-65 y.","East Germany","2500","0.935994758506655","0.926668710434983","0.945320806578328"
"No","2007","66 and older","West Germany","3179","0.984793704134847","0.980574175272986","0.989013232996708"
"No","2007","66 and older","East Germany","1108","0.98303503430516","0.975502135888253","0.990567932722066"
"Yes","2007","16-34 y.","West Germany","323","0.0909179971457321","0.0813178047236104","0.100518189567854"
"Yes","2007","16-34 y.","East Germany","125","0.114192190894951","0.0962719699108596","0.132112411879043"
"Yes","2007","35-65 y.","West Germany","416","0.0469767902681923","0.0425426243818925","0.051410956154492"
"Yes","2007","35-65 y.","East Germany","146","0.0640052414933446","0.0546791934216717","0.0733312895650175"
"Yes","2007","66 and older","West Germany","52","0.0152062958651533","0.0109867670032921","0.0194258247270145"
"Yes","2007","66 and older","East Germany","21","","",""
"No","2008","16-34 y.","West Germany","2924","0.916924038779518","0.907404444588653","0.926443632970382"
"No","2008","16-34 y.","East Germany","1023","0.89128077442364","0.873202928801564","0.909358620045716"
"No","2008","35-65 y.","West Germany","7786","0.954687775866588","0.950176130408725","0.959199421324452"
"No","2008","35-65 y.","East Germany","2388","0.950305741918616","0.94180423304388","0.958807250793352"
"No","2008","66 and older","West Germany","3185","0.991705457111367","0.988571376659299","0.994839537563435"
"No","2008","66 and older","East Germany","1109","0.98380945039195","0.976463840595923","0.991155060187976"
"Yes","2008","16-34 y.","West Germany","305","0.0830759612204824","0.0735563670296175","0.0925955554113473"
"Yes","2008","16-34 y.","East Germany","116","0.10871922557636","0.0906413799542842","0.126797071198436"
"Yes","2008","35-65 y.","West Germany","378","0.0453122241334117","0.0408005786755484","0.049823869591275"
"Yes","2008","35-65 y.","East Germany","122","0.0496942580813844","0.0411927492066484","0.0581957669561204"
"Yes","2008","66 and older","West Germany","32","0.00829454288863333","0.0051604624365655","0.0114286233407012"
"Yes","2008","66 and older","East Germany","25","","",""
"No","2009","16-34 y.","West Germany","2710","0.91417883387525","0.904084868916094","0.924272798834405"
"No","2009","16-34 y.","East Germany","958","0.939673994153441","0.925196906395198","0.954151081911684"
"No","2009","35-65 y.","West Germany","7230","0.961146481893439","0.956773582093193","0.965519381693686"
"No","2009","35-65 y.","East Germany","2289","0.950323424834808","0.941619852188396","0.959026997481219"
"No","2009","66 and older","West Germany","3057","0.988855750758597","0.985152597754108","0.992558903763086"
"No","2009","66 and older","East Germany","1115","0.991573297914116","0.98623890780457","0.996907688023661"
"Yes","2009","16-34 y.","West Germany","248","0.0858211661247503","0.0757272011655949","0.0959151310839056"
"Yes","2009","16-34 y.","East Germany","81","0.0603260058465588","0.0458489180883158","0.0748030936048018"
"Yes","2009","35-65 y.","West Germany","272","0.0388535181065607","0.034480618306314","0.0432264179068073"
"Yes","2009","35-65 y.","East Germany","105","0.0496765751651923","0.0409730025187808","0.0583801478116039"
"Yes","2009","66 and older","West Germany","30","0.0111442492414027","0.00744109623691361","0.0148474022458918"
"Yes","2009","66 and older","East Germany","13","","",""
"No","2010","16-34 y.","West Germany","2468","0.917343270590506","0.90693743405732","0.927749107123692"
"No","2010","16-34 y.","East Germany","824","0.927529139605451","0.910571890010542","0.944486389200361"
"No","2010","35-65 y.","West Germany","6670","0.971666573280161","0.96775384121802","0.975579305342302"
"No","2010","35-65 y.","East Germany","2107","0.971299941176627","0.964281568981586","0.978318313371669"
"No","2010","66 and older","West Germany","2952","0.984164249723344","0.979690280427719","0.988638219018969"
"No","2010","66 and older","East Germany","1058","0.984643820352337","0.977272582750805","0.992015057953869"
"Yes","2010","16-34 y.","West Germany","222","0.0826567294094942","0.0722508928763081","0.0930625659426803"
"Yes","2010","16-34 y.","East Germany","74","0.0724708603945485","0.0555136107996392","0.0894281099894578"
"Yes","2010","35-65 y.","West Germany","238","0.0283334267198389","0.0244206946576979","0.03224615878198"
"Yes","2010","35-65 y.","East Germany","67","0.0287000588233727","0.0216816866283313","0.0357184310184141"
"Yes","2010","66 and older","West Germany","39","0.0158357502766565","0.0113617809810315","0.0203097195722814"
"Yes","2010","66 and older","East Germany","11","","",""
"No","2011","16-34 y.","West Germany","3000","0.916219622710953","0.906762488164787","0.925676757257119"
"No","2011","16-34 y.","East Germany","910","0.915677854327287","0.898489930725589","0.932865777928985"
"No","2011","35-65 y.","West Germany","8321","0.953310295310298","0.948880415542243","0.957740175078352"
"No","2011","35-65 y.","East Germany","2505","0.956309994264723","0.948509877686931","0.964110110842514"
"No","2011","66 and older","West Germany","3834","0.980968923330918","0.976680172872054","0.985257673789781"
"No","2011","66 and older","East Germany","1244","0.959432385419205","0.94864975972642","0.970215011111991"
"Yes","2011","16-34 y.","West Germany","297","0.0837803772890473","0.0743232427428814","0.0932375118352133"
"Yes","2011","16-34 y.","East Germany","94","0.0843221456727129","0.067134222071015","0.101510069274411"
"Yes","2011","35-65 y.","West Germany","392","0.0466897046897025","0.042259824921648","0.051119584457757"
"Yes","2011","35-65 y.","East Germany","133","0.0436900057352776","0.0358898891574861","0.0514901223130691"
"Yes","2011","66 and older","West Germany","65","0.0190310766690823","0.014742326210219","0.0233198271279457"
"Yes","2011","66 and older","East Germany","42","0.0405676145807948","0.0297849888880094","0.0513502402735801"
"No","2012","16-34 y.","West Germany","2980","0.925012617933949","0.915907342677837","0.93411789319006"
"No","2012","16-34 y.","East Germany","869","0.953248782806337","0.939651811263761","0.966845754348914"
"No","2012","35-65 y.","West Germany","8249","0.963570507419796","0.959599898028435","0.967541116811157"
"No","2012","35-65 y.","East Germany","2543","0.966260074289096","0.95937512472994","0.973145023848251"
"No","2012","66 and older","West Germany","3890","0.986219557742951","0.982578028793661","0.989861086692242"
"No","2012","66 and older","East Germany","1262","0.964856149579869","0.954838480061012","0.974873819098725"
"Yes","2012","16-34 y.","West Germany","234","0.0749873820660513","0.0658821068099398","0.0840926573221627"
"Yes","2012","16-34 y.","East Germany","57","0.0467512171936627","0.0331542456510859","0.0603481887362395"
"Yes","2012","35-65 y.","West Germany","304","0.0364294925802041","0.0324588831888429","0.0404001019715653"
"Yes","2012","35-65 y.","East Germany","99","0.0337399257109044","0.0268549761517489","0.0406248752700599"
"Yes","2012","66 and older","West Germany","47","0.0137804422570489","0.0101389133077584","0.0174219712063394"
"Yes","2012","66 and older","East Germany","36","0.0351438504201311","0.0251261809012745","0.0451615199389876"
"No","2013","16-34 y.","West Germany","2766","0.948345785458415","0.94032628769914","0.95636528321769"
"No","2013","16-34 y.","East Germany","738","0.958975611232891","0.945029201433098","0.972922021032683"
"No","2013","35-65 y.","West Germany","7622","0.978714516415097","0.975510388786057","0.981918644044138"
"No","2013","35-65 y.","East Germany","2402","0.973945283249899","0.967652909304231","0.980237657195566"
"No","2013","66 and older","West Germany","3729","0.990925061363716","0.987893585025085","0.993956537702348"
"No","2013","66 and older","East Germany","1221","0.985358013433204","0.978675201664783","0.992040825201626"
"Yes","2013","16-34 y.","West Germany","160","0.0516542145415852","0.0436347167823105","0.0596737123008599"
"Yes","2013","16-34 y.","East Germany","39","0.0410243887671091","0.0270779789673167","0.0549707985669016"
"Yes","2013","35-65 y.","West Germany","173","0.0212854835849029","0.0180813559558625","0.0244896112139433"
"Yes","2013","35-65 y.","East Germany","60","0.0260547167501014","0.019762342804434","0.0323470906957688"
"Yes","2013","66 and older","West Germany","30","0.00907493863628361","0.00604346229765209","0.0121064149749151"
"Yes","2013","66 and older","East Germany","20","","",""
"No","2014","16-34 y.","West Germany","5092","0.941433105564469","0.935162120773463","0.947704090355474"
"No","2014","16-34 y.","East Germany","1110","0.932559881747401","0.918269190232109","0.946850573262693"
"No","2014","35-65 y.","West Germany","12011","0.971788175426448","0.968874550827498","0.974701800025398"
"No","2014","35-65 y.","East Germany","3106","0.977972150811414","0.972877220761664","0.983067080861164"
"No","2014","66 and older","West Germany","3742","0.995198626265546","0.992991191281795","0.997406061249297"
"No","2014","66 and older","East Germany","1227","0.98956353091771","0.983902618902788","0.995224442932631"
"Yes","2014","16-34 y.","West Germany","294","0.0585668944355312","0.0522959096445258","0.0648378792265366"
"Yes","2014","16-34 y.","East Germany","73","0.0674401182525989","0.0531494267373071","0.0817308097678907"
"Yes","2014","35-65 y.","West Germany","395","0.0282118245735522","0.0252981999746024","0.0311254491725019"
"Yes","2014","35-65 y.","East Germany","82","0.0220278491885864","0.0169329191388365","0.0271227792383363"
"Yes","2014","66 and older","West Germany","25","","",""
"Yes","2014","66 and older","East Germany","11","","",""
"No","2015","16-34 y.","West Germany","4408","0.935795884287235","0.928788999682651","0.942802768891819"
"No","2015","16-34 y.","East Germany","979","0.907729182772333","0.890232445704787","0.92522591983988"
"No","2015","35-65 y.","West Germany","11093","0.974886215401788","0.972019950484829","0.977752480318747"
"No","2015","35-65 y.","East Germany","2908","0.979572830375713","0.97450759478704","0.984638065964385"
"No","2015","66 and older","West Germany","3685","0.992449529358649","0.989664409816898","0.995234648900399"
"No","2015","66 and older","East Germany","1224","0.985607466991462","0.978975642146107","0.992239291836818"
"Yes","2015","16-34 y.","West Germany","293","0.064204115712765","0.0571972311081808","0.0712110003173493"
"Yes","2015","16-34 y.","East Germany","72","0.0922708172276666","0.0747740801601202","0.109767554295213"
"Yes","2015","35-65 y.","West Germany","355","0.0251137845982119","0.0222475196812527","0.0279800495151711"
"Yes","2015","35-65 y.","East Germany","88","0.0204271696242873","0.0153619340356149","0.0254924052129596"
"Yes","2015","66 and older","West Germany","26","","",""
"Yes","2015","66 and older","East Germany","15","","",""
"No","2016","16-34 y.","West Germany","4295","0.920080714644904","0.912257216244722","0.927904213045086"
"No","2016","16-34 y.","East Germany","888","0.905931376673531","0.887560399023428","0.924302354323634"
"No","2016","35-65 y.","West Germany","10651","0.973104747869252","0.970081393210081","0.976128102528423"
"No","2016","35-65 y.","East Germany","2764","0.967108670679573","0.960614073868406","0.973603267490739"
"No","2016","66 and older","West Germany","3558","0.992618818033328","0.989816885207688","0.995420750858967"
"No","2016","66 and older","East Germany","1165","0.983829933628504","0.976657677537294","0.991002189719714"
"Yes","2016","16-34 y.","West Germany","320","0.0799192853550959","0.0720957869549139","0.0877427837552779"
"Yes","2016","16-34 y.","East Germany","82","0.0940686233264692","0.0756976456763665","0.112439600976572"
"Yes","2016","35-65 y.","West Germany","348","0.0268952521307479","0.0238718974715767","0.029918606789919"
"Yes","2016","35-65 y.","East Germany","133","0.0328913293204274","0.0263967325092612","0.0393859261315936"
"Yes","2016","66 and older","West Germany","27","","",""
"Yes","2016","66 and older","East Germany","23","","",""
"No","2017","16-34 y.","West Germany","4702","0.937708635806004","0.931027634951638","0.94438963666037"
"No","2017","16-34 y.","East Germany","1036","0.939927336434295","0.926011008177524","0.953843664691066"
"No","2017","35-65 y.","West Germany","11728","0.969543684011687","0.96648465689498","0.972602711128393"
"No","2017","35-65 y.","East Germany","3077","0.952499098696489","0.945204133695556","0.959794063697421"
"No","2017","66 and older","West Germany","3748","0.989969202099618","0.986794567602096","0.99314383659714"
"No","2017","66 and older","East Germany","1204","0.975920634612423","0.967391755298338","0.984449513926508"
"Yes","2017","16-34 y.","West Germany","325","0.0622913641939957","0.0556103633396295","0.068972365048362"
"Yes","2017","16-34 y.","East Germany","84","0.0600726635657049","0.0461563353089335","0.0739889918224763"
"Yes","2017","35-65 y.","West Germany","394","0.0304563159883132","0.0273972888716069","0.0335153431050196"
"Yes","2017","35-65 y.","East Germany","189","0.0475009013035114","0.0402059363025785","0.0547958663044443"
"Yes","2017","66 and older","West Germany","37","0.0100307979003818","0.00685616340285969","0.013205432397904"
"Yes","2017","66 and older","East Germany","37","0.024079365387577","0.0155504860734917","0.0326082447016624"
"No","2018","16-34 y.","West Germany","4588","0.935626439128754","0.928745046005736","0.942507832251772"
"No","2018","16-34 y.","East Germany","1014","0.923000392716662","0.907152244764038","0.938848540669286"
"No","2018","35-65 y.","West Germany","11122","0.973406722896495","0.970463843801561","0.976349601991429"
"No","2018","35-65 y.","East Germany","3050","0.96985402692358","0.963896065406311","0.975811988440848"
"No","2018","66 and older","West Germany","3757","0.990432909836425","0.987335885160724","0.993529934512126"
"No","2018","66 and older","East Germany","1241","0.987128643733704","0.980904754553832","0.993352532913576"
"Yes","2018","16-34 y.","West Germany","298","0.064373560871246","0.0574921677482282","0.0712549539942637"
"Yes","2018","16-34 y.","East Germany","73","0.0769996072833382","0.0611514593307139","0.0928477552359624"
"Yes","2018","35-65 y.","West Germany","360","0.0265932771035053","0.0236503980085715","0.029536156198439"
"Yes","2018","35-65 y.","East Germany","114","0.0301459730764205","0.0241880115591515","0.0361039345936894"
"Yes","2018","66 and older","West Germany","38","0.00956709016357491","0.00647006548787413","0.0126641148392757"
"Yes","2018","66 and older","East Germany","19","","",""
"No","2019","16-34 y.","West Germany","4182","0.931386038428334","0.923966097221482","0.938805979635186"
"No","2019","16-34 y.","East Germany","916","0.950446919072581","0.936725922318111","0.964167915827051"
"No","2019","35-65 y.","West Germany","11518","0.976131747409714","0.973379796834588","0.978883697984841"
"No","2019","35-65 y.","East Germany","3199","0.972287490836667","0.9666861473258","0.977888834347533"
"No","2019","66 and older","West Germany","3877","0.987755276286878","0.984310338509508","0.991200214064248"
"No","2019","66 and older","East Germany","1295","0.98900209926776","0.983371639101705","0.994632559433815"
"Yes","2019","16-34 y.","West Germany","277","0.0686139615716664","0.0611940203648144","0.0760339027785184"
"Yes","2019","16-34 y.","East Germany","45","0.049553080927419","0.0358320841729487","0.0632740776818893"
"Yes","2019","35-65 y.","West Germany","300","0.0238682525902857","0.0211163020151595","0.026620203165412"
"Yes","2019","35-65 y.","East Germany","100","0.0277125091633335","0.022111165652467","0.0333138526742"
"Yes","2019","66 and older","West Germany","38","0.0122447237131217","0.00879978593575162","0.0156896614904918"
"Yes","2019","66 and older","East Germany","23","","",""
