"ple0160","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2002","Not Working","Female","4467","0.987175200579404","0.98390510631364","0.990445294845168","2"
"No","2002","Not Working","Male","2739","0.984993151959297","0.98048985669091","0.989496447227684","2"
"No","2002","Part Time","Female","3042","0.93653100620984","0.928165707741198","0.944896304678482","2"
"No","2002","Part Time","Male","1182","0.901463596145719","0.885311954520548","0.917615237770891","2"
"Yes","2002","Full Time","Female","159","0.0619806143789004","0.0528106446712298","0.0711505840865711","1"
"Yes","2002","Full Time","Male","275","0.0542973485393726","0.0479473813475705","0.0606473157311747","1"
"Yes","2002","Part Time","Female","221","0.0634689937901599","0.0551036953215178","0.071834292258802","1"
"Yes","2002","Part Time","Male","126","0.0985364038542808","0.0823847622291094","0.114688045479452","1"
"Yes","2002","Not Working","Female","81","0.0128247994205961","0.00955470515483192","0.0160948936863603","1"
"Yes","2002","Not Working","Male","61","0.0150068480407032","0.010503552772316","0.0195101433090904","1"
"No","2003","Full Time","Female","2268","0.908965771771998","0.897680762436638","0.920250781107357","2"
"No","2003","Full Time","Male","4216","0.934439113632066","0.927241730275729","0.941636496988404","2"
"No","2003","Not Working","Female","4356","0.979117489136885","0.974926133444047","0.983308844829722","2"
"No","2003","Not Working","Male","2745","0.982578823334814","0.977737053942968","0.987420592726659","2"
"No","2003","Part Time","Female","2920","0.928989125754763","0.920053759168817","0.937924492340709","2"
"No","2003","Part Time","Male","1211","0.905876603877164","0.890201286874292","0.921551920880036","2"
"Yes","2003","Full Time","Female","228","0.0910342282280024","0.0797492188926432","0.102319237563362","1"
"Yes","2003","Full Time","Male","327","0.0655608863679338","0.0583635030115964","0.0727582697242713","1"
"Yes","2003","Part Time","Female","254","0.0710108742452372","0.0620755076592909","0.0799462408311834","1"
"Yes","2003","Part Time","Male","122","0.0941233961228359","0.0784480791199638","0.109798713125708","1"
"Yes","2003","Not Working","Female","115","0.0208825108631153","0.0166911551702775","0.0250738665559532","1"
"Yes","2003","Not Working","Male","60","0.0174211766651862","0.0125794072733406","0.0222629460570317","1"
"No","2004","Full Time","Female","2521","0.905458643801938","0.894644661453738","0.916272626150138","2"
"No","2004","Full Time","Male","5203","0.92931226634161","0.922595216898612","0.936029315784607","2"
"No","2004","Not Working","Female","4761","0.969735644746271","0.964953077615697","0.974518211876846","2"
"No","2004","Not Working","Male","3149","0.976724001337023","0.971534630481477","0.98191337219257","2"
"No","2004","Part Time","Female","3238","0.926757997553833","0.918150007954431","0.935365987153236","2"
"No","2004","Part Time","Male","1366","0.917704447534117","0.903773934996902","0.931634960071332","2"
"Yes","2004","Full Time","Female","291","0.0945413561980623","0.0837273738498624","0.105355338546262","1"
"Yes","2004","Full Time","Male","390","0.0706877336583902","0.0639706842153929","0.0774047831013876","1"
"Yes","2004","Part Time","Female","281","0.0732420024461667","0.064634012846764","0.0818499920455694","1"
"Yes","2004","Part Time","Male","129","0.0822955524658825","0.0683650399286675","0.0962260650030975","1"
"Yes","2004","Not Working","Female","168","0.0302643552537285","0.0254817881231542","0.0350469223843029","1"
"Yes","2004","Not Working","Male","94","0.0232759986629768","0.0180866278074302","0.0284653695185233","1"
"No","2005","Full Time","Female","2480","0.931510816787492","0.921928318534285","0.941093315040698","2"
"No","2005","Full Time","Male","4932","0.94321261261711","0.936957018764895","0.949468206469325","2"
"No","2005","Not Working","Female","4516","0.967764001715995","0.962713893758711","0.972814109673279","2"
"No","2005","Not Working","Male","3061","0.970199459435659","0.964277483415229","0.976121435456088","2"
"No","2005","Part Time","Female","3168","0.922460901113089","0.913487069040788","0.93143473318539","2"
"No","2005","Part Time","Male","1250","0.904211027768804","0.88865533351992","0.919766722017688","2"
"Yes","2005","Full Time","Female","189","0.068489183212508","0.0589066849593015","0.0780716814657145","1"
"Yes","2005","Full Time","Male","326","0.05678738738289","0.0505317935306748","0.0630429812351052","1"
"Yes","2005","Part Time","Female","244","0.0775390988869113","0.0685652668146104","0.0865129309592123","1"
"Yes","2005","Part Time","Male","125","0.095788972231196","0.0802332779823124","0.11134466648008","1"
"Yes","2005","Not Working","Female","183","0.0322359982840052","0.0271858903267214","0.037286106241289","1"
"Yes","2005","Not Working","Male","106","0.0298005405643413","0.0238785645439119","0.0357225165847706","1"
"No","2006","Not Working","Female","4945","0.97702398021717","0.972904300024421","0.98114366040992","2"
"No","2006","Not Working","Male","3350","0.975695418256284","0.970554642525046","0.980836193987523","2"
"No","2006","Full Time","Female","2655","0.932840349458544","0.923610454888393","0.942070244028694","2"
"No","2006","Full Time","Male","5260","0.943655467327551","0.93759720426359","0.949713730391513","2"
"No","2006","Part Time","Female","3378","0.949282434502477","0.942104858688421","0.956460010316532","2"
"No","2006","Part Time","Male","1287","0.90932064460746","0.894332382736473","0.924308906478447","2"
"Yes","2006","Full Time","Female","170","0.0671596505414564","0.0579297559713059","0.0763895451116069","1"
"Yes","2006","Part Time","Female","212","0.0507175654975234","0.0435399896834679","0.0578951413115789","1"
"Yes","2006","Full Time","Male","305","0.0563445326724486","0.0502862696084874","0.0624027957364098","1"
"Yes","2006","Part Time","Male","123","0.0906793553925402","0.0756910935215534","0.105667617263527","1"
"Yes","2006","Not Working","Female","136","0.0229760197828298","0.0188563395900806","0.027095699975579","1"
"Yes","2006","Not Working","Male","97","0.0243045817437156","0.0191638060124768","0.0294453574749544","1"
"No","2007","Not Working","Female","4549","0.964361783063669","0.959061203623263","0.969662362504075","2"
"No","2007","Not Working","Male","3146","0.971791529581905","0.966090518183345","0.977492540980465","2"
"No","2007","Full Time","Female","2450","0.939508652510716","0.930378514059754","0.948638790961678","2"
"No","2007","Full Time","Male","4836","0.935029089068354","0.928306647852677","0.941751530284031","2"
"No","2007","Part Time","Female","3185","0.935372562396088","0.927119115294106","0.94362600949807","2"
"No","2007","Part Time","Male","1159","0.91615673377854","0.900955752447548","0.931357715109533","2"
"Yes","2007","Full Time","Female","169","0.060491347489284","0.0513612090383223","0.0696214859402458","1"
"Yes","2007","Part Time","Female","224","0.0646274376039121","0.05637399050193","0.0728808847058941","1"
"Yes","2007","Full Time","Male","328","0.0649709109316459","0.0582484697159686","0.0716933521473232","1"
"Yes","2007","Part Time","Male","118","0.0838432662214595","0.0686422848904668","0.0990442475524522","1"
"Yes","2007","Not Working","Female","150","0.0356382169363313","0.0303376374959253","0.0409387963767374","1"
"Yes","2007","Not Working","Male","94","0.0282084704180952","0.0225074590195351","0.0339094818166554","1"
"No","2008","Not Working","Female","4296","0.972753006037582","0.967953488920643","0.977552523154522","2"
"No","2008","Not Working","Male","2999","0.982636988716348","0.978015746580569","0.987258230852127","2"
"No","2008","Full Time","Female","2341","0.938764234088584","0.929412368753901","0.948116099423266","2"
"No","2008","Full Time","Male","4698","0.94707871164784","0.94084894586471","0.953308477430969","2"
"No","2008","Part Time","Female","2973","0.921369325864546","0.912058065961214","0.930680585767877","2"
"No","2008","Part Time","Male","1108","0.930031003564199","0.91564579511102","0.944416212017379","2"
"Yes","2008","Full Time","Female","184","0.0612357659114163","0.0518839005767342","0.0705876312460985","1"
"Yes","2008","Full Time","Male","263","0.0529212883521604","0.0466915225690313","0.0591510541352895","1"
"Yes","2008","Part Time","Female","237","0.078630674135454","0.0693194142321226","0.0879419340387855","1"
"Yes","2008","Part Time","Male","100","0.0699689964358005","0.0555837879826208","0.0843542048889803","1"
"Yes","2008","Not Working","Female","124","0.0272469939624176","0.022447476845478","0.0320465110793571","1"
"Yes","2008","Not Working","Male","70","0.0173630112836517","0.0127417691478729","0.0219842534194305","1"
"No","2009","Not Working","Female","3921","0.982220284401503","0.978123967471657","0.98631660133135","2"
"No","2009","Not Working","Male","2825","0.98269786357936","0.977931479465199","0.987464247693521","2"
"No","2009","Full Time","Female","2271","0.943833297982803","0.934663745701845","0.95300285026376","2"
"No","2009","Full Time","Male","4382","0.952498346702778","0.946343420297359","0.958653273108198","2"
"No","2009","Part Time","Female","2882","0.931809776576171","0.922866832509855","0.940752720642486","2"
"No","2009","Part Time","Male","1078","0.914254154028869","0.898231328606307","0.930276979451431","2"
"Yes","2009","Full Time","Female","151","0.0561667020171972","0.0469971497362395","0.065336254298155","1"
"Yes","2009","Full Time","Male","206","0.0475016532972217","0.0413467268918023","0.0536565797026411","1"
"Yes","2009","Part Time","Female","170","0.0681902234238294","0.0592472793575136","0.0771331674901452","1"
"Yes","2009","Part Time","Male","95","0.0857458459711311","0.069723020548569","0.101768671393693","1"
"Yes","2009","Not Working","Female","77","0.0177797155984968","0.0136833986686503","0.0218760325283433","1"
"Yes","2009","Not Working","Male","50","0.0173021364206399","0.0125357523064789","0.0220685205348009","1"
"No","2010","Not Working","Female","3604","0.979937444822844","0.97540540648874","0.984469483156947","2"
"No","2010","Not Working","Male","2641","0.978162387312125","0.972640350452316","0.983684424171935","2"
"No","2010","Full Time","Female","2156","0.95852831889246","0.950319202135951","0.966737435648969","2"
"No","2010","Full Time","Male","4020","0.966570699651329","0.961125960639139","0.972015438663518","2"
"No","2010","Part Time","Female","2655","0.942933794368334","0.934381313502271","0.951486275234398","2"
"No","2010","Part Time","Male","1003","0.919303341360701","0.903081839590495","0.935524843130907","2"
"Yes","2010","Full Time","Female","110","0.04147168110754","0.0332625643510308","0.0496807978640493","1"
"Yes","2010","Full Time","Male","167","0.0334293003486713","0.027984561336482","0.0388740393608606","1"
"Yes","2010","Part Time","Female","171","0.0570662056316654","0.0485137247656016","0.0656186864977293","1"
"Yes","2010","Part Time","Male","80","0.0806966586392987","0.0644751568690925","0.096918160409505","1"
"Yes","2010","Not Working","Female","73","0.0200625551771562","0.0155305168430526","0.0245945935112599","1"
"Yes","2010","Not Working","Male","50","0.0218376126878747","0.0163155758280651","0.0273596495476844","1"
"No","2011","Not Working","Female","4565","0.968220052590312","0.96321047322915","0.973229631951475","2"
"No","2011","Not Working","Male","3332","0.970567628346758","0.964904797111796","0.97623045958172","2"
"No","2011","Full Time","Female","2615","0.94085516477955","0.932090984799713","0.949619344759387","2"
"No","2011","Part Time","Female","3263","0.928268443135168","0.91973667323283","0.936800213037506","2"
"No","2011","Full Time","Male","4763","0.950603814455878","0.944610649659989","0.956596979251767","2"
"No","2011","Part Time","Male","1276","0.92870482488541","0.915158066130007","0.942251583640813","2"
"Yes","2011","Full Time","Female","168","0.0591448352204501","0.0503806552406131","0.067909015200287","1"
"Yes","2011","Full Time","Male","259","0.0493961855441216","0.0434030207482326","0.0553893503400107","1"
"Yes","2011","Part Time","Female","251","0.0717315568648319","0.0631997869624942","0.0802633267671696","1"
"Yes","2011","Part Time","Male","110","0.0712951751145898","0.057748416359187","0.0848419338699925","1"
"Yes","2011","Not Working","Female","145","0.0317799474096879","0.0267703680485255","0.0367895267708503","1"
"Yes","2011","Not Working","Male","90","0.0294323716532418","0.0237695404182797","0.0350952028882038","1"
"No","2012","Not Working","Female","4452","0.973462327771684","0.968807978905513","0.978116676637854","2"
"No","2012","Not Working","Male","3423","0.977323621200813","0.972381052108035","0.982266190293591","2"
"No","2012","Full Time","Female","2640","0.95451735308226","0.946753839965483","0.962280866199038","2"
"No","2012","Part Time","Female","3358","0.952601098077014","0.945596341282533","0.959605854871496","2"
"No","2012","Full Time","Male","4654","0.95487616085812","0.949037875762391","0.96071444595385","2"
"No","2012","Part Time","Male","1266","0.939525004853117","0.926790922514212","0.952259087192023","2"
"Yes","2012","Full Time","Female","127","0.0454826469177399","0.0377191338009623","0.0532461600345175","1"
"Yes","2012","Full Time","Male","202","0.0451238391418796","0.0392855540461504","0.0509621242376089","1"
"Yes","2012","Part Time","Female","177","0.0473989019229856","0.0403941451285037","0.0544036587174675","1"
"Yes","2012","Part Time","Male","80","0.0604749951468825","0.047740912807977","0.073209077485788","1"
"Yes","2012","Not Working","Female","129","0.0265376722283163","0.0218833233621459","0.0311920210944866","1"
"Yes","2012","Not Working","Male","62","0.0226763787991872","0.0177338097064091","0.0276189478919653","1"
"No","2013","Not Working","Female","4107","0.985004961484528","0.981321119365436","0.988688803603619","2"
"No","2013","Not Working","Male","3153","0.9879464179464","0.984158979432087","0.991733856460713","2"
"No","2013","Full Time","Female","2502","0.975314857317607","0.969322945647148","0.981306768988066","2"
"No","2013","Full Time","Male","4289","0.969811393341511","0.96476593748736","0.974856849195662","2"
"No","2013","Part Time","Female","3210","0.962284312933595","0.955816712983205","0.968751912883985","2"
"No","2013","Part Time","Male","1217","0.965584963011664","0.955531497717508","0.97563842830582","2"
"Yes","2013","Full Time","Female","74","0.0246851426823929","0.0186932310119339","0.0306770543528518","1"
"Yes","2013","Full Time","Male","129","0.0301886066584895","0.0251431508043384","0.0352340625126406","1"
"Yes","2013","Not Working","Female","74","0.0149950385154724","0.0113111963963807","0.0186788806345641","1"
"Yes","2013","Not Working","Male","36","0.0120535820536002","0.00826614353928684","0.0158410205679135","1"
"Yes","2013","Part Time","Female","123","0.0377156870664048","0.031248087116015","0.0441832870167946","1"
"Yes","2013","Part Time","Male","46","0.0344150369883356","0.0243615716941798","0.0444685022824915","1"
"No","2014","Not Working","Female","5445","0.982845115999792","0.979435095983447","0.986255136016137","2"
"No","2014","Not Working","Male","3747","0.981692013813974","0.977434554349531","0.985949473278417","2"
"No","2014","Full Time","Female","3404","0.971011134338898","0.965460760333036","0.97656150834476","2"
"No","2014","Full Time","Male","6475","0.966225675352497","0.961905261290275","0.97054608941472","2"
"No","2014","Part Time","Female","5387","0.965746761527608","0.960990785324788","0.970502737730428","2"
"No","2014","Part Time","Male","1830","0.934443426454551","0.923443927117206","0.945442925791895","2"
"Yes","2014","Full Time","Female","106","0.0289888656611024","0.0234384916552404","0.0345392396669644","1"
"Yes","2014","Full Time","Male","241","0.0337743246475028","0.0294539105852801","0.0380947387097255","1"
"Yes","2014","Not Working","Female","125","0.017154884000208","0.0137448639838628","0.0205649040165532","1"
"Yes","2014","Not Working","Male","62","0.0183079861860256","0.0140505267215825","0.0225654456504688","1"
"Yes","2014","Part Time","Female","231","0.0342532384723924","0.0294972622695724","0.0390092146752124","1"
"Yes","2014","Part Time","Male","115","0.0655565735454495","0.0545570742081051","0.0765560728827938","1"
"No","2015","Not Working","Female","4950","0.984076228158721","0.980628455779545","0.987524000537896","2"
"No","2015","Not Working","Male","3371","0.977232044670414","0.972243824829619","0.98222026451121","2"
"No","2015","Full Time","Female","3158","0.973573435368445","0.968063955435962","0.979082915300929","2"
"No","2015","Full Time","Male","6020","0.964303299868242","0.959707648225557","0.968898951510928","2"
"No","2015","Part Time","Female","5087","0.960356396655834","0.955116167396177","0.965596625915491","2"
"No","2015","Part Time","Male","1711","0.945523751960742","0.935050787248434","0.95599671667305","2"
"Yes","2015","Full Time","Female","98","0.0264265646315549","0.0209170846990715","0.0319360445640384","1"
"Yes","2015","Full Time","Male","241","0.0356967001317575","0.0311010484890717","0.0402923517744433","1"
"Yes","2015","Not Working","Female","114","0.0159237718412795","0.0124759994621038","0.0193715442204551","1"
"Yes","2015","Not Working","Male","64","0.0227679553295858","0.0177797354887903","0.0277561751703813","1"
"Yes","2015","Part Time","Female","239","0.0396436033441661","0.0344033740845093","0.0448838326038229","1"
"Yes","2015","Part Time","Male","93","0.054476248039258","0.0440032833269502","0.0649492127515659","1"
"No","2016","Not Working","Female","4673","0.978246684392017","0.974116000811632","0.982377367972401","2"
"No","2016","Not Working","Male","3260","0.986153528388394","0.982181069514434","0.990125987262354","2"
"No","2016","Full Time","Female","3089","0.954369923821007","0.947171037806003","0.961568809836012","2"
"No","2016","Full Time","Male","5672","0.95523263649593","0.949975563277043","0.960489709714817","2"
"No","2016","Part Time","Female","4897","0.952899134690405","0.947105765340522","0.958692504040289","2"
"No","2016","Part Time","Male","1730","0.951929320341238","0.94212844130096","0.961730199381515","2"
"Yes","2016","Full Time","Female","139","0.0456300761789925","0.0384311901639881","0.052828962193997","1"
"Yes","2016","Full Time","Male","272","0.0447673635040698","0.039510290285183","0.0500244367229565","1"
"Yes","2016","Not Working","Female","118","0.0217533156079832","0.0176226320275985","0.0258839991883679","1"
"Yes","2016","Not Working","Male","64","0.0138464716116058","0.00987401273764559","0.0178189304855659","1"
"Yes","2016","Part Time","Female","240","0.0471008653095947","0.0413074959597112","0.0528942346594781","1"
"Yes","2016","Part Time","Male","100","0.0480706796587625","0.0382698006184853","0.0578715586990396","1"
"No","2017","Not Working","Female","4837","0.98002640318479","0.976136695863622","0.983916110505958","2"
"No","2017","Not Working","Male","3455","0.98375408862664","0.979582522639157","0.987925654614123","2"
"No","2017","Full Time","Female","3541","0.951502676851287","0.944605195150549","0.958400158552024","2"
"No","2017","Full Time","Male","6380","0.956924496252738","0.952054328220812","0.961794664284664","2"
"No","2017","Part Time","Female","5328","0.961415766111844","0.956368150882592","0.966463381341097","2"
"No","2017","Part Time","Male","1954","0.949142842531682","0.939673612785267","0.958612072278097","2"
"Yes","2017","Full Time","Female","185","0.0484973231487134","0.0415998414479762","0.0553948048494507","1"
"Yes","2017","Full Time","Male","296","0.0430755037472621","0.0382053357153364","0.0479456717791879","1"
"Yes","2017","Not Working","Female","133","0.0199735968152102","0.0160838894940426","0.0238633041363778","1"
"Yes","2017","Not Working","Male","73","0.0162459113733602","0.012074345385877","0.0204174773608434","1"
"Yes","2017","Part Time","Female","265","0.038584233888156","0.0335366186589033","0.0436318491174086","1"
"Yes","2017","Part Time","Male","114","0.0508571574683181","0.0413879277219031","0.0603263872147331","1"
"No","2018","Not Working","Female","4689","0.985020994844643","0.981575706049042","0.988466283640243","2"
"No","2018","Not Working","Male","3375","0.982558329298808","0.978179233949894","0.986937424647722","2"
"No","2018","Part Time","Female","5227","0.957583471340535","0.952246523488399","0.962920419192671","2"
"No","2018","Full Time","Female","3452","0.962003295931901","0.95576312518803","0.968243466675773","2"
"No","2018","Full Time","Male","6063","0.962864883820782","0.958201489946825","0.967528277694739","2"
"No","2018","Part Time","Male","1966","0.950926904618623","0.941612003986191","0.960241805251055","2"
"Yes","2018","Full Time","Female","154","0.0379967040680986","0.0317565333242273","0.0442368748119699","1"
"Yes","2018","Full Time","Male","253","0.0371351161792182","0.0324717223052611","0.0417985100531754","1"
"Yes","2018","Not Working","Female","86","0.0149790051553573","0.0115337163597571","0.0184242939509575","1"
"Yes","2018","Not Working","Male","58","0.0174416707011923","0.0130625753522785","0.021820766050106","1"
"Yes","2018","Part Time","Female","251","0.0424165286594649","0.0370795808073294","0.0477534765116004","1"
"Yes","2018","Part Time","Male","100","0.0490730953813768","0.0397581947489447","0.0583879960138089","1"
"No","2019","Not Working","Female","4492","0.983748839063791","0.980091386041015","0.987406292086567","2"
"No","2019","Not Working","Male","3436","0.975614595489601","0.970512638386159","0.980716552593042","2"
"No","2019","Part Time","Female","5018","0.961662172587862","0.956448874354281","0.966875470821443","2"
"No","2019","Full Time","Female","3591","0.970045148147761","0.964554046973249","0.975536249322274","2"
"No","2019","Part Time","Male","1918","0.947513203960041","0.937780963993782","0.9572454439263","2"
"No","2019","Full Time","Male","6599","0.965446187692428","0.961107580434823","0.969784794950033","2"
"Yes","2019","Full Time","Female","111","0.0299548518522386","0.0244637506777265","0.0354459530267507","1"
"Yes","2019","Full Time","Male","209","0.0345538123075721","0.0302152050499668","0.0388924195651773","1"
"Yes","2019","Not Working","Female","99","0.016251160936209","0.0125937079134329","0.0199086139589852","1"
"Yes","2019","Not Working","Male","75","0.0243854045103991","0.0192834474069577","0.0294873616138405","1"
"Yes","2019","Part Time","Female","193","0.0383378274121379","0.0331245291785566","0.0435511256457192","1"
"Yes","2019","Part Time","Male","99","0.0524867960399589","0.0427545560737003","0.0622190360062176","1"
