"ple0160","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"No","1999","direct migration background","Female","1080","0.986011622382242","0.97908079590748","0.992942448857004","2"
"No","1999","direct migration background","Male","1079","0.973416445431976","0.963970153547935","0.982862737316016","2"
"No","1999","indirect migration background","Female","282","0.923881300742679","0.893873011904081","0.953889589581276","2"
"No","1999","indirect migration background","Male","290","0.933591369260992","0.905873622598187","0.961309115923798","2"
"No","1999","no migration background","Female","5405","0.95402929871096","0.948595022768553","0.959463574653367","2"
"No","1999","no migration background","Male","4906","0.946021000454411","0.939882549174009","0.952159451734814","2"
"Yes","1999","no migration background","Female","300","0.0459707012890397","0.0405364253466328","0.0514049772314465","1"
"Yes","1999","direct migration background","Female","23","","","","1"
"Yes","1999","no migration background","Male","300","0.0539789995455887","0.0478405482651863","0.060117450825991","1"
"Yes","1999","direct migration background","Male","35","0.0265835545680244","0.0171372626839835","0.0360298464520652","1"
"Yes","1999","indirect migration background","Female","18","","","","1"
"Yes","1999","indirect migration background","Male","20","","","","1"
"No","2000","direct migration background","Female","1633","0.959922321337555","0.950598521210752","0.969246121464359","2"
"No","2000","direct migration background","Male","1558","0.950281555003813","0.939758458998229","0.960804651009397","2"
"No","2000","indirect migration background","Female","389","0.938047693399348","0.914992718906425","0.961102667892272","2"
"No","2000","indirect migration background","Male","374","0.923981295567677","0.898296373119579","0.949666218015775","2"
"No","2000","no migration background","Female","9846","0.945566489770253","0.94122043253869","0.949912547001815","2"
"No","2000","no migration background","Male","8948","0.936149554091824","0.931252006710921","0.941047101472728","2"
"Yes","2000","direct migration background","Female","67","0.0400776786624446","0.0307538785356415","0.0494014787892477","1"
"Yes","2000","no migration background","Female","622","0.0544335102297474","0.0500874529981849","0.0587795674613098","1"
"Yes","2000","no migration background","Male","625","0.0638504459081757","0.0589528985272724","0.068747993289079","1"
"Yes","2000","direct migration background","Male","81","0.0497184449961874","0.0391953489906035","0.0602415410017713","1"
"Yes","2000","indirect migration background","Female","31","0.0619523066006515","0.0388973321077279","0.0850072810935751","1"
"Yes","2000","indirect migration background","Male","35","0.0760187044323227","0.0503337819842247","0.101703626880421","1"
"No","2001","direct migration background","Female","1425","0.941118648215796","0.929197907008448","0.953039389423144","2"
"No","2001","direct migration background","Male","1366","0.948723022315931","0.937319194890306","0.960126849741556","2"
"No","2001","indirect migration background","Female","370","0.954494673781635","0.933968010002518","0.975021337560752","2"
"No","2001","indirect migration background","Male","347","0.911295923935817","0.88259612077378","0.939995727097855","2"
"No","2001","no migration background","Female","8986","0.946499528299557","0.941987972797644","0.95101108380147","2"
"No","2001","no migration background","Male","8168","0.935873917441674","0.930737995653579","0.941009839229769","2"
"Yes","2001","direct migration background","Female","73","0.0588813517842041","0.046960610576856","0.0708020929915522","1"
"Yes","2001","direct migration background","Male","71","0.0512769776840692","0.0398731502584445","0.0626808051096939","1"
"Yes","2001","no migration background","Female","571","0.0535004717004427","0.0489889161985297","0.0580120272023558","1"
"Yes","2001","no migration background","Male","572","0.0641260825583263","0.0589901607702311","0.0692620043464215","1"
"Yes","2001","indirect migration background","Female","26","","","","1"
"Yes","2001","indirect migration background","Male","30","0.088704076064183","0.0600042729021455","0.11740387922622","1"
"No","2002","direct migration background","Female","1290","0.953984269102416","0.942774527490257","0.965194010714575","2"
"No","2002","direct migration background","Male","1194","0.962842739675885","0.952336121787187","0.973349357564584","2"
"No","2002","indirect migration background","Female","360","0.954049600532863","0.932914343268221","0.975184857797506","2"
"No","2002","indirect migration background","Male","303","0.94864598949874","0.92457543471262","0.97271654428486","2"
"No","2002","no migration background","Female","8356","0.96271629163514","0.958746182771964","0.966686400498316","2"
"No","2002","no migration background","Male","7041","0.950634250732008","0.945709153193429","0.955559348270587","2"
"Yes","2002","direct migration background","Female","52","0.0460157308975839","0.0348059892854254","0.0572254725097425","1"
"Yes","2002","direct migration background","Male","51","0.0371572603241145","0.0266506424354162","0.0476638782128128","1"
"Yes","2002","no migration background","Female","392","0.03728370836486","0.0333135995016837","0.0412538172280363","1"
"Yes","2002","no migration background","Male","391","0.0493657492679922","0.0444406517294131","0.0542908468065713","1"
"Yes","2002","indirect migration background","Female","17","","","","1"
"Yes","2002","indirect migration background","Male","20","","","","1"
"No","2003","direct migration background","Female","1231","0.956750400527182","0.945615292114578","0.967885508939786","2"
"No","2003","direct migration background","Male","1115","0.962989593682083","0.952139563227627","0.973839624136539","2"
"No","2003","indirect migration background","Female","362","0.940824251438549","0.917255104809695","0.964393398067403","2"
"No","2003","indirect migration background","Male","302","0.881820357168764","0.846937541034284","0.916703173303243","2"
"No","2003","no migration background","Female","7951","0.948292537346096","0.943577863643203","0.95300721104899","2"
"No","2003","no migration background","Male","6755","0.946093195111369","0.940872809255014","0.951313580967725","2"
"Yes","2003","direct migration background","Female","51","0.0432495994728177","0.0321144910602136","0.0543847078854218","1"
"Yes","2003","direct migration background","Male","48","0.0370104063179169","0.0261603758634614","0.0478604367723725","1"
"Yes","2003","no migration background","Female","523","0.0517074626539038","0.0469927889510103","0.0564221363567973","1"
"Yes","2003","no migration background","Male","434","0.0539068048886307","0.0486864190322753","0.0591271907449861","1"
"Yes","2003","indirect migration background","Female","23","","","","1"
"Yes","2003","indirect migration background","Male","27","","","","1"
"No","2004","direct migration background","Female","1261","0.947817333522767","0.935833559086693","0.959801107958841","2"
"No","2004","direct migration background","Male","1169","0.958419235825839","0.947212729714986","0.969625741936692","2"
"No","2004","indirect migration background","Female","385","0.904634598441058","0.876443494601329","0.932825702280787","2"
"No","2004","indirect migration background","Male","356","0.905722381564858","0.876533357285205","0.934911405844512","2"
"No","2004","no migration background","Female","8874","0.943568305907444","0.938933006057262","0.948203605757627","2"
"No","2004","no migration background","Male","8193","0.943187390608485","0.938330738843861","0.948044042373109","2"
"Yes","2004","direct migration background","Female","62","0.0521826664772329","0.0401988920411589","0.0641664409133069","1"
"Yes","2004","direct migration background","Male","50","0.041580764174161","0.0303742580633081","0.052787270285014","1"
"Yes","2004","no migration background","Female","646","0.0564316940925558","0.0517963942423734","0.0610669939427382","1"
"Yes","2004","no migration background","Male","534","0.0568126093915146","0.0519559576268907","0.0616692611561385","1"
"Yes","2004","indirect migration background","Female","32","0.0953654015589419","0.0671742977192126","0.123556505398671","1"
"Yes","2004","indirect migration background","Male","29","","","","1"
"No","2005","direct migration background","Female","1199","0.957368954990712","0.946165047060523","0.968572862920902","2"
"No","2005","direct migration background","Male","1057","0.953186154380656","0.940764853451198","0.965607455310114","2"
"No","2005","indirect migration background","Female","394","0.920933737670984","0.895218668107491","0.946648807234476","2"
"No","2005","indirect migration background","Male","367","0.917061406689715","0.890034543918692","0.944088269460738","2"
"No","2005","no migration background","Female","8571","0.945366384071536","0.940699074255127","0.950033693887946","2"
"No","2005","no migration background","Male","7819","0.946636413732632","0.941797909464304","0.951474918000961","2"
"Yes","2005","direct migration background","Female","50","0.0426310450092877","0.0314271370790983","0.0538349529394771","1"
"Yes","2005","direct migration background","Male","54","0.0468138456193442","0.0343925446898863","0.059235146548802","1"
"Yes","2005","no migration background","Female","537","0.0546336159284636","0.0499663061120543","0.0593009257448729","1"
"Yes","2005","no migration background","Male","470","0.0533635862673678","0.0485250819990394","0.0582020905356962","1"
"Yes","2005","indirect migration background","Female","29","","","","1"
"Yes","2005","indirect migration background","Male","33","0.082938593310285","0.0559117305392617","0.109965456081308","1"
"No","2006","indirect migration background","Female","404","0.957473809771137","0.938312068056642","0.976635551485631","2"
"No","2006","indirect migration background","Male","355","0.906676642720097","0.877807281241398","0.935546004198797","2"
"No","2006","direct migration background","Female","1221","0.958872368083345","0.947976294995733","0.969768441170958","2"
"No","2006","direct migration background","Male","1057","0.952117011720498","0.93951055377977","0.964723469661226","2"
"No","2006","no migration background","Female","9353","0.958876309554143","0.95494356827837","0.962809050829915","2"
"No","2006","no migration background","Male","8485","0.951025008100276","0.946548848979727","0.955501167220826","2"
"Yes","2006","direct migration background","Female","55","0.0411276319166545","0.030231558829042","0.052023705004267","1"
"Yes","2006","no migration background","Female","441","0.0411236904458572","0.0371909491700847","0.0450564317216298","1"
"Yes","2006","direct migration background","Male","45","0.0478829882795018","0.0352765303387738","0.0604894462202298","1"
"Yes","2006","no migration background","Male","445","0.0489749918997239","0.0444988327791744","0.0534511510202733","1"
"Yes","2006","indirect migration background","Female","22","","","","1"
"Yes","2006","indirect migration background","Male","35","0.0933233572799028","0.0644539958012033","0.122192718758602","1"
"No","2007","indirect migration background","Female","384","0.92456606735795","0.899034379276836","0.950097755439064","2"
"No","2007","indirect migration background","Male","332","0.903633877609876","0.873360554022019","0.933907201197734","2"
"No","2007","direct migration background","Female","1092","0.956797853395759","0.945011275380533","0.968584431410986","2"
"No","2007","direct migration background","Male","930","0.960130667523145","0.947849760702499","0.972411574343792","2"
"No","2007","no migration background","Female","8708","0.950287362080085","0.945839479891795","0.954735244268375","2"
"No","2007","no migration background","Male","7879","0.944378934974472","0.939460444594721","0.949297425354223","2"
"Yes","2007","direct migration background","Female","51","0.0432021466042405","0.0314155685890138","0.0549887246194672","1"
"Yes","2007","no migration background","Female","465","0.0497126379199153","0.0452647557316252","0.0541605201082054","1"
"Yes","2007","direct migration background","Male","45","0.0398693324768548","0.0275884256562084","0.0521502392975013","1"
"Yes","2007","no migration background","Male","462","0.0556210650255283","0.0507025746457773","0.0605395554052792","1"
"Yes","2007","indirect migration background","Female","27","","","","1"
"Yes","2007","indirect migration background","Male","33","0.0963661223901237","0.0660927988022661","0.126639445977981","1"
"No","2008","indirect migration background","Female","371","0.943555467001177","0.92093962532913","0.966171308673225","2"
"No","2008","indirect migration background","Male","349","0.944397530544172","0.921079836598392","0.967715224489952","2"
"No","2008","direct migration background","Female","971","0.951014695823339","0.937827060708904","0.964202330937774","2"
"No","2008","direct migration background","Male","838","0.962567410105358","0.950061451968483","0.975073368242233","2"
"No","2008","no migration background","Female","8268","0.949441259412928","0.944844278922138","0.954038239903717","2"
"No","2008","no migration background","Male","7618","0.955791494523063","0.951282011807271","0.960300977238855","2"
"Yes","2008","direct migration background","Female","58","0.0489853041766608","0.0357976690622255","0.0621729392910962","1"
"Yes","2008","direct migration background","Male","47","0.0374325898946422","0.0249266317577671","0.0499385480315173","1"
"Yes","2008","no migration background","Female","458","0.0505587405870721","0.0459617600962824","0.0551557210778618","1"
"Yes","2008","no migration background","Male","364","0.0442085054769371","0.0396990227611449","0.0487179881927293","1"
"Yes","2008","indirect migration background","Female","29","","","","1"
"Yes","2008","indirect migration background","Male","22","","","","1"
"No","2009","indirect migration background","Female","351","0.926314792081711","0.899694262849366","0.952935321314056","2"
"No","2009","indirect migration background","Male","318","0.918131520240483","0.889159439864917","0.94710360061605","2"
"No","2009","direct migration background","Female","862","0.943956017457516","0.928962475130986","0.958949559784047","2"
"No","2009","direct migration background","Male","726","0.956994704459725","0.94260003961149","0.97138936930796","2"
"No","2009","no migration background","Female","7861","0.96068493598364","0.956478017295382","0.964891854671898","2"
"No","2009","no migration background","Male","7241","0.959055102088969","0.954578988295468","0.963531215882469","2"
"Yes","2009","direct migration background","Female","42","0.0560439825424836","0.0410504402159532","0.0710375248690141","1"
"Yes","2009","direct migration background","Male","37","0.0430052955402752","0.0286106306920402","0.0573999603885102","1"
"Yes","2009","no migration background","Female","337","0.0393150640163599","0.0351081453281018","0.0435219827046179","1"
"Yes","2009","no migration background","Male","288","0.0409448979110314","0.0364687841175306","0.0454210117045323","1"
"Yes","2009","indirect migration background","Female","19","","","","1"
"Yes","2009","indirect migration background","Male","26","","","","1"
"No","2010","indirect migration background","Female","333","0.954668932448186","0.932717497664432","0.976620367231941","2"
"No","2010","indirect migration background","Male","293","0.944669231104689","0.919381695647059","0.969956766562319","2"
"No","2010","direct migration background","Female","779","0.959554760965301","0.945979680399026","0.973129841531576","2"
"No","2010","direct migration background","Male","646","0.968629289556386","0.955410221592719","0.981848357520053","2"
