"ple0160","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"No","1999","Full Time","West Germany","3912","0.947071411019508","0.940248112885129","0.953894709153887"
"No","1999","Full Time","East Germany","1606","0.926974566655653","0.914624853226275","0.939324280085031"
"No","1999","Not Working","West Germany","3475","0.976281842063532","0.971289516475087","0.981274167651977"
"No","1999","Not Working","East Germany","1345","0.972993893342689","0.964447554333729","0.981540232351648"
"No","1999","Part Time","West Germany","2066","0.93666856865657","0.926564329401353","0.946772807911786"
"No","1999","Part Time","East Germany","638","0.886239750681645","0.862949730463836","0.909529770899454"
"Yes","1999","Full Time","West Germany","224","0.052928588980492","0.0461052908461129","0.0597518871148711"
"Yes","1999","Full Time","East Germany","99","0.0730254333443472","0.0606757199149689","0.0853751467737254"
"Yes","1999","Not Working","West Germany","94","0.0237181579364683","0.0187258323480232","0.0287104835249135"
"Yes","1999","Not Working","East Germany","37","0.0270061066573114","0.018459767648352","0.0355524456662708"
"Yes","1999","Part Time","West Germany","166","0.0633314313434303","0.053227192088214","0.0734356705986466"
"Yes","1999","Part Time","East Germany","76","0.113760249318355","0.0904702291005464","0.137050269536164"
"No","2000","Full Time","West Germany","6969","0.92556500606176","0.919631016921852","0.931498995201668"
"No","2000","Full Time","East Germany","2319","0.904465474623944","0.893078606778455","0.915852342469434"
"No","2000","Not Working","West Germany","6632","0.97677474393416","0.973197471620023","0.980352016248298"
"No","2000","Not Working","East Germany","2175","0.975291312355062","0.968852648580213","0.981729976129911"
"No","2000","Part Time","West Germany","3693","0.920058814869769","0.911673174921525","0.928444454818014"
"No","2000","Part Time","East Germany","958","0.899518964696508","0.881505244411137","0.91753268498188"
"Yes","2000","Full Time","West Germany","547","0.07443499393824","0.0685010047983318","0.0803689830781481"
"Yes","2000","Full Time","East Germany","241","0.0955345253760556","0.0841476575305663","0.106921393221545"
"Yes","2000","Not Working","West Germany","178","0.0232252560658396","0.0196479837517023","0.0268025283799769"
"Yes","2000","Not Working","East Germany","58","0.024708687644938","0.0182700238700891","0.0311473514197868"
"Yes","2000","Part Time","West Germany","325","0.0799411851302307","0.0715555451819861","0.0883268250784754"
"Yes","2000","Part Time","East Germany","112","0.100481035303492","0.08246731501812","0.118494755588863"
"No","2001","Full Time","West Germany","6282","0.930104085270787","0.924012473301976","0.936195697239597"
"No","2001","Full Time","East Germany","2091","0.896702732061648","0.88435823750086","0.909047226622436"
"No","2001","Not Working","West Germany","5848","0.977083663860705","0.973296452575737","0.980870875145673"
"No","2001","Not Working","East Germany","2066","0.981252585278238","0.975473603039378","0.987031567517098"
"No","2001","Part Time","West Germany","3481","0.910739708248675","0.901699345454009","0.919780071043341"
"No","2001","Part Time","East Germany","894","0.887376544776614","0.867841361196297","0.906911728356932"
"Yes","2001","Full Time","West Germany","448","0.0698959147292133","0.0638043027604031","0.0759875266980236"
"Yes","2001","Full Time","East Germany","244","0.103297267938352","0.0909527733775638","0.11564176249914"
"Yes","2001","Not Working","West Germany","149","0.0229163361392949","0.0191291248543269","0.026703547424263"
"Yes","2001","Not Working","East Germany","50","0.018747414721762","0.0129684324829021","0.0245263969606218"
"Yes","2001","Part Time","West Germany","340","0.089260291751325","0.0802199289566585","0.0983006545459914"
"Yes","2001","Part Time","East Germany","112","0.112623455223386","0.0930882716430682","0.132158638803704"
"No","2002","Full Time","West Germany","5239","0.943690842899222","0.937626735825829","0.949754949972614"
"No","2002","Full Time","East Germany","1875","0.940877065676055","0.93053270892126","0.95122142243085"
"No","2002","Not Working","West Germany","5185","0.984693744558359","0.981388875501658","0.987998613615061"
"No","2002","Not Working","East Germany","2021","0.992068332657802","0.98822558197094","0.995911083344664"
"No","2002","Part Time","West Germany","3337","0.928242966972287","0.919812339273416","0.936673594671159"
"No","2002","Part Time","East Germany","887","0.91361151789637","0.89594108534151","0.931281950451231"
"Yes","2002","Full Time","West Germany","312","0.0563091571007783","0.0502450500273857","0.062373264174171"
"Yes","2002","Full Time","East Germany","122","0.0591229343239453","0.0487785775691503","0.0694672910787403"
"Yes","2002","Not Working","West Germany","116","0.0153062554416405","0.0120013863849392","0.0186111244983419"
"Yes","2002","Not Working","East Germany","26","","",""
"Yes","2002","Part Time","West Germany","263","0.0717570330277125","0.0633264053288409","0.0801876607265842"
"Yes","2002","Part Time","East Germany","84","0.0863884821036298","0.0687180495487693","0.10405891465849"
