"ple0160","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"No","2001","Single parent ","Rural Area","368","0.942632234335747","0.919611977290073","0.965652491381421","2"
"No","2001","Single parent ","Urban Area","689","0.945085773313444","0.928571196420986","0.961600350205902","2"
"No","2001","(Married) couple without C. ","Rural Area","2185","0.948061943773272","0.939001112219621","0.957122775326923","2"
"No","2001","(Married) couple without C. ","Urban Area","4386","0.953731174403636","0.947660647298306","0.959801701508965","2"
"No","2001","1-pers.-HH","Rural Area","817","0.955998844633773","0.942330977098977","0.969666712168569","2"
"No","2001","1-pers.-HH","Urban Area","2020","0.948605885234851","0.939261859086246","0.957949911383457","2"
"Yes","2001","(Married) couple without C. ","Rural Area","119","0.0519380562267281","0.0428772246730768","0.0609988877803795","1"
"Yes","2001","Couple + C. LE and GT 16","Rural Area","51","0.0820309636805844","0.061390657904001","0.102671269457168","1"
"Yes","2001","1-pers.-HH","Rural Area","48","0.0440011553662266","0.0303332878314304","0.0576690229010227","1"
"Yes","2001","(Married) couple without C. ","Urban Area","214","0.0462688255963644","0.0401982984910351","0.0523393527016937","1"
"Yes","2001","Couple + C. GT 16 ","Rural Area","119","0.0689336805355475","0.0557892387789014","0.0820781222921937","1"
"Yes","2001","Couple + C. LE and GT 16","Urban Area","73","0.0683178646165348","0.0531940876482792","0.0834416415847904","1"
"Yes","2001","1-pers.-HH","Urban Area","125","0.0513941147651485","0.042050088616543","0.0607381409137539","1"
"Yes","2001","Couple + C. LE 16 ","Rural Area","127","0.0788016500848483","0.0655081659049614","0.0920951342647351","1"
"Yes","2001","Couple + C. GT 16 ","Urban Area","127","0.0554748475344781","0.045929207447292","0.0650204876216642","1"
"Yes","2001","Couple + C. LE 16 ","Urban Area","239","0.0835691263216454","0.0739611959726517","0.0931770566706391","1"
"Yes","2001","Single parent ","Rural Area","24","","","","1"
"Yes","2001","Single parent ","Urban Area","42","0.0549142266865563","0.038399649794098","0.0714288035790145","1"
"No","2002","Couple + C. GT 16 ","Rural Area","1219","0.951659699759913","0.940013844340384","0.963305555179441","2"
"No","2002","Couple + C. GT 16 ","Urban Area","1927","0.951870051897519","0.942561338534754","0.961178765260283","2"
"No","2002","Couple + C. LE 16 ","Rural Area","1193","0.942984600032507","0.93028699207611","0.955682207988904","2"
"No","2002","Couple + C. LE 16 ","Urban Area","2509","0.943458857294073","0.934703126798553","0.952214587789594","2"
"No","2002","Couple + C. LE and GT 16","Rural Area","614","0.947356276622988","0.930095013524486","0.96461753972149","2"
"No","2002","Couple + C. LE and GT 16","Urban Area","923","0.94793177360964","0.934022322712666","0.961841224506614","2"
"No","2002","Single parent ","Rural Area","345","0.939671762748916","0.91541149246305","0.963932033034781","2"
"No","2002","Single parent ","Urban Area","618","0.9439404803157","0.926242539668127","0.961638420963273","2"
"No","2002","(Married) couple without C. ","Rural Area","2025","0.967237380871859","0.959614626598494","0.974860135145223","2"
"No","2002","(Married) couple without C. ","Urban Area","3974","0.965900469761393","0.960360826345357","0.97144011317743","2"
"No","2002","1-pers.-HH","Rural Area","757","0.971724497172151","0.96009187737421","0.983357116970092","2"
"No","2002","1-pers.-HH","Urban Area","1771","0.959563364465706","0.950582431730347","0.968544297201065","2"
"Yes","2002","Couple + C. LE and GT 16","Rural Area","29","","","","1"
"Yes","2002","1-pers.-HH","Rural Area","23","","","","1"
"Yes","2002","(Married) couple without C. ","Rural Area","70","0.0327626191281416","0.025139864854777","0.0403853734015061","1"
"Yes","2002","(Married) couple without C. ","Urban Area","149","0.0340995302386068","0.0285598868225704","0.0396391736546432","1"
"Yes","2002","1-pers.-HH","Urban Area","77","0.0404366355342943","0.0314557027989353","0.0494175682696533","1"
"Yes","2002","Couple + C. GT 16 ","Rural Area","84","0.0483403002400874","0.0366944448205593","0.0599861556596155","1"
"Yes","2002","Couple + C. LE and GT 16","Urban Area","57","0.05206822639036","0.0381587754933857","0.0659776772873343","1"
"Yes","2002","Couple + C. GT 16 ","Urban Area","104","0.0481299481024813","0.0388212347397165","0.0574386614652461","1"
"Yes","2002","Couple + C. LE 16 ","Rural Area","88","0.0570153999674931","0.0443177920110962","0.06971300792389","1"
"Yes","2002","Couple + C. LE 16 ","Urban Area","164","0.0565411427059267","0.0477854122104063","0.0652968732014471","1"
"Yes","2002","Single parent ","Rural Area","25","","","","1"
"Yes","2002","Single parent ","Urban Area","31","0.0560595196843","0.0383615790367273","0.0737574603318727","1"
"No","2003","Couple + C. GT 16 ","Rural Area","1150","0.919163742572319","0.904106870258304","0.934220614886334","2"
"No","2003","(Married) couple without C. ","Rural Area","2000","0.957713461651387","0.949087849271356","0.966339074031419","2"
"No","2003","(Married) couple without C. ","Urban Area","3873","0.960012162654967","0.95398980241813","0.966034522891805","2"
"No","2003","1-pers.-HH","Rural Area","742","0.969133960967262","0.956909850160256","0.981358071774268","2"
"No","2003","1-pers.-HH","Urban Area","1747","0.969372705936886","0.961425967367361","0.977319444506412","2"
"No","2003","Couple + C. GT 16 ","Urban Area","1952","0.953541871467524","0.944430748664685","0.962652994270363","2"
"No","2003","Couple + C. LE 16 ","Rural Area","1109","0.922262413977197","0.907163093465901","0.937361734488493","2"
"No","2003","Couple + C. LE 16 ","Urban Area","2251","0.92900165444079","0.918786237244306","0.939217071637274","2"
"No","2003","Couple + C. LE and GT 16","Rural Area","511","0.914888766472804","0.892080527289055","0.937697005656554","2"
"No","2003","Couple + C. LE and GT 16","Urban Area","905","0.924720616483025","0.908227047957064","0.941214185008985","2"
"No","2003","Single parent ","Rural Area","330","0.918529152120912","0.8903491256962","0.946709178545624","2"
"No","2003","Single parent ","Urban Area","609","0.917286065371891","0.896175446988374","0.938396683755407","2"
"Yes","2003","(Married) couple without C. ","Rural Area","91","0.0422865383486129","0.0336609259685813","0.0509121507286444","1"
"Yes","2003","1-pers.-HH","Rural Area","27","","","","1"
"Yes","2003","Couple + C. LE and GT 16","Rural Area","64","0.0851112335271957","0.0623029943434462","0.107919472710945","1"
"Yes","2003","(Married) couple without C. ","Urban Area","193","0.0399878373450329","0.0339654771081953","0.0460101975818705","1"
"Yes","2003","Couple + C. GT 16 ","Rural Area","109","0.0808362574276806","0.0657793851136655","0.0958931297416956","1"
"Yes","2003","1-pers.-HH","Urban Area","59","0.030627294063114","0.0226805554935884","0.0385740326326395","1"
"Yes","2003","Couple + C. GT 16 ","Urban Area","98","0.0464581285324761","0.0373470057296369","0.0555692513353152","1"
"Yes","2003","Couple + C. LE 16 ","Rural Area","99","0.0777375860228031","0.0626382655115072","0.0928369065340989","1"
"Yes","2003","Couple + C. LE and GT 16","Urban Area","78","0.0752793835169752","0.0587858149910146","0.0917729520429357","1"
"Yes","2003","Couple + C. LE 16 ","Urban Area","177","0.0709983455592098","0.0607829283627259","0.0812137627556938","1"
"Yes","2003","Single parent ","Rural Area","32","0.0814708478790877","0.0532908214543756","0.1096508743038","1"
"Yes","2003","Single parent ","Urban Area","45","0.0827139346281094","0.0616033162445929","0.103824553011626","1"
"No","2004","Couple + C. GT 16 ","Rural Area","1356","0.922329796659421","0.908689169305951","0.935970424012892","2"
"No","2004","(Married) couple without C. ","Rural Area","2189","0.944098529678086","0.934756445802252","0.953440613553919","2"
"No","2004","(Married) couple without C. ","Urban Area","4666","0.955685201028352","0.94994122773505","0.961429174321655","2"
"No","2004","1-pers.-HH","Rural Area","826","0.962215569411689","0.949486780367624","0.974944358455754","2"
"No","2004","1-pers.-HH","Urban Area","1953","0.95475553216987","0.945756289856999","0.96375477448274","2"
"No","2004","Couple + C. GT 16 ","Urban Area","2283","0.950799029179111","0.942181721314587","0.959416337043635","2"
"No","2004","Couple + C. LE 16 ","Rural Area","1141","0.916483388396797","0.901195183230163","0.931771593563432","2"
"No","2004","Couple + C. LE 16 ","Urban Area","2581","0.926408474831077","0.916725076777385","0.936091872884769","2"
"No","2004","Couple + C. LE and GT 16","Rural Area","591","0.936356130175415","0.917413661833692","0.955298598517137","2"
"No","2004","Couple + C. LE and GT 16","Urban Area","1065","0.92348297113013","0.908058909081375","0.938907033178884","2"
"No","2004","Single parent ","Rural Area","348","0.930461051158808","0.90464696025436","0.956275142063257","2"
"No","2004","Single parent ","Urban Area","661","0.920706672648438","0.900956876727824","0.940456468569052","2"
"Yes","2004","1-pers.-HH","Rural Area","36","0.0377844305883108","0.0250556415442456","0.0505132196323761","1"
"Yes","2004","Couple + C. LE and GT 16","Urban Area","76","0.0765170288698705","0.0610929668211161","0.0919410909186249","1"
"Yes","2004","(Married) couple without C. ","Rural Area","134","0.0559014703219143","0.0465593864460807","0.0652435541977479","1"
"Yes","2004","(Married) couple without C. ","Urban Area","265","0.0443147989716478","0.0385708256783453","0.0500587722649503","1"
"Yes","2004","Couple + C. LE and GT 16","Rural Area","47","0.0636438698245851","0.0447014014828624","0.0825863381663077","1"
"Yes","2004","1-pers.-HH","Urban Area","96","0.0452444678301305","0.03624522551726","0.054243710143001","1"
"Yes","2004","Couple + C. GT 16 ","Rural Area","123","0.0776702033405785","0.0640295759871077","0.0913108306940492","1"
"Yes","2004","Couple + C. GT 16 ","Urban Area","137","0.049200970820889","0.0405836629563648","0.0578182786854131","1"
"Yes","2004","Couple + C. LE 16 ","Rural Area","117","0.083516611603203","0.0682284064365686","0.0988048167698374","1"
"Yes","2004","Single parent ","Rural Area","25","","","","1"
"Yes","2004","Couple + C. LE 16 ","Urban Area","212","0.0735915251689229","0.0639081271152308","0.083274923222615","1"
"Yes","2004","Single parent ","Urban Area","58","0.0792933273515619","0.0595435314309479","0.099043123272176","1"
"No","2005","(Married) couple without C. ","Rural Area","2141","0.951934793558198","0.94309831251988","0.960771274596516","2"
"No","2005","Couple + C. GT 16 ","Rural Area","1247","0.930025158231972","0.916386653219919","0.943663663244026","2"
"No","2005","(Married) couple without C. ","Urban Area","4525","0.956519970119656","0.950726529601201","0.962313410638111","2"
"No","2005","1-pers.-HH","Rural Area","835","0.960165768964453","0.947170364733689","0.973161173195217","2"
"No","2005","1-pers.-HH","Urban Area","1942","0.953102756216866","0.943975239909428","0.962230272524305","2"
"No","2005","Couple + C. GT 16 ","Urban Area","2160","0.946625966211009","0.937387346715154","0.955864585706865","2"
"No","2005","Couple + C. LE 16 ","Rural Area","1062","0.929893321045104","0.915142822785886","0.944643819304323","2"
"No","2005","Couple + C. LE 16 ","Urban Area","2374","0.932874355206988","0.923125405478852","0.942623304935125","2"
"No","2005","Couple + C. LE and GT 16","Rural Area","550","0.925208022436055","0.903836581643001","0.946579463229108","2"
"No","2005","Couple + C. LE and GT 16","Urban Area","1023","0.937063513957975","0.922738359478139","0.951388668437812","2"
"No","2005","Single parent ","Rural Area","368","0.946137625535781","0.923704323963857","0.968570927107705","2"
"No","2005","Single parent ","Urban Area","666","0.927812612386187","0.908776436216109","0.946848788556264","2"
"Yes","2005","Couple + C. LE and GT 16","Urban Area","81","0.0629364860420249","0.0486113315621885","0.0772616405218613","1"
"Yes","2005","(Married) couple without C. ","Urban Area","235","0.043480029880344","0.0376865893618891","0.049273470398799","1"
"Yes","2005","1-pers.-HH","Rural Area","35","0.0398342310355469","0.0268388268047833","0.0528296352663104","1"
"Yes","2005","Couple + C. LE and GT 16","Rural Area","32","0.0747919775639454","0.0534205367708917","0.0961634183569992","1"
"Yes","2005","(Married) couple without C. ","Rural Area","110","0.0480652064418018","0.0392287254034839","0.0569016874801197","1"
"Yes","2005","1-pers.-HH","Urban Area","119","0.0468972437831335","0.037769727475695","0.0560247600905721","1"
"Yes","2005","Couple + C. GT 16 ","Rural Area","97","0.0699748417680279","0.0563363367559743","0.0836133467800815","1"
"Yes","2005","Couple + C. GT 16 ","Urban Area","114","0.0533740337889905","0.044135414293135","0.0626126532848459","1"
"Yes","2005","Couple + C. LE 16 ","Rural Area","89","0.0701066789548955","0.0553561806956766","0.0848571772141145","1"
"Yes","2005","Single parent ","Rural Area","21","","","","1"
"Yes","2005","Couple + C. LE 16 ","Urban Area","157","0.0671256447930114","0.0573766950648749","0.076874594521148","1"
"Yes","2005","Single parent ","Urban Area","44","0.0721873876138136","0.0531512114437357","0.0912235637838914","1"
"No","2006","(Married) couple without C. ","Rural Area","2451","0.966995789856802","0.960046927583369","0.973944652130234","2"
"No","2006","Couple + C. GT 16 ","Rural Area","1354","0.936982761096646","0.924436579010397","0.949528943182895","2"
"No","2006","Couple + C. GT 16 ","Urban Area","2087","0.940154434549784","0.930260611396659","0.950048257702909","2"
"No","2006","Couple + C. LE 16 ","Rural Area","1124","0.936445875656592","0.922705796656944","0.95018595465624","2"
"No","2006","Couple + C. LE 16 ","Urban Area","2527","0.933830746372693","0.924444077500747","0.943217415244639","2"
"No","2006","Couple + C. LE and GT 16","Rural Area","459","0.899717756628751","0.873519790987936","0.925915722269566","2"
"No","2006","Couple + C. LE and GT 16","Urban Area","939","0.959825893281297","0.947550351256645","0.972101435305949","2"
"No","2006","Single parent ","Rural Area","406","0.931812662557121","0.907960068605262","0.95566525650898","2"
"No","2006","Single parent ","Urban Area","706","0.957260411849609","0.942686959444272","0.971833864254945","2"
"No","2006","(Married) couple without C. ","Urban Area","5092","0.96473062482111","0.959761280844074","0.969699968798147","2"
"No","2006","1-pers.-HH","Rural Area","998","0.972043580375776","0.962005472540501","0.98208168821105","2"
"No","2006","1-pers.-HH","Urban Area","2201","0.96179255356988","0.953942904199534","0.969642202940227","2"
"Yes","2006","Couple + C. LE and GT 16","Urban Area","44","0.0401741067187032","0.027898564694051","0.0524496487433554","1"
"Yes","2006","Couple + C. LE and GT 16","Rural Area","46","0.100282243371249","0.0740842777304341","0.126480209012064","1"
"Yes","2006","(Married) couple without C. ","Rural Area","88","0.0330042101431984","0.0260553478697657","0.0399530724166311","1"
"Yes","2006","(Married) couple without C. ","Urban Area","201","0.0352693751788895","0.0303000312018529","0.0402387191559261","1"
"Yes","2006","1-pers.-HH","Urban Area","90","0.0382074464301196","0.0303577970597729","0.0460570958004664","1"
"Yes","2006","Couple + C. GT 16 ","Rural Area","87","0.0630172389033541","0.0504710568171052","0.0755634209896031","1"
"Yes","2006","1-pers.-HH","Rural Area","38","0.0279564196242246","0.0179183117889501","0.0379945274594991","1"
"Yes","2006","Couple + C. GT 16 ","Urban Area","121","0.0598455654502159","0.0499517422970909","0.0697393886033409","1"
"Yes","2006","Couple + C. LE 16 ","Rural Area","87","0.0635541243434083","0.0498140453437601","0.0772942033430565","1"
"Yes","2006","Single parent ","Rural Area","23","","","","1"
"Yes","2006","Couple + C. LE 16 ","Urban Area","167","0.0661692536273072","0.0567825847553613","0.075555922499253","1"
"Yes","2006","Single parent ","Urban Area","34","0.0427395881503914","0.0281661357450551","0.0573130405557277","1"
"No","2007","(Married) couple without C. ","Rural Area","2301","0.959327674334429","0.951446291571447","0.967209057097411","2"
"No","2007","Couple + C. GT 16 ","Rural Area","1268","0.922060040818509","0.907823016561997","0.936297065075022","2"
"No","2007","Couple + C. GT 16 ","Urban Area","2020","0.944152227563851","0.934395903485484","0.953908551642217","2"
"No","2007","Couple + C. LE 16 ","Rural Area","1013","0.902883018829414","0.88542357996731","0.920342457691518","2"
"No","2007","Couple + C. LE 16 ","Urban Area","2289","0.934189508150097","0.924379353069228","0.943999663230967","2"
"No","2007","Couple + C. LE and GT 16","Rural Area","412","0.908425206570318","0.881806166985077","0.935044246155559","2"
"No","2007","Couple + C. LE and GT 16","Urban Area","838","0.968215126513899","0.956637754897685","0.979792498130112","2"
"No","2007","Single parent ","Rural Area","365","0.913709105641916","0.886157424431022","0.94126078685281","2"
"No","2007","Single parent ","Urban Area","661","0.951299172089607","0.93525062211886","0.967347722060355","2"
"No","2007","(Married) couple without C. ","Urban Area","4721","0.958103292983807","0.952503214698706","0.963703371268907","2"
"No","2007","1-pers.-HH","Rural Area","948","0.951275521488677","0.9378849156236","0.964666127353753","2"
"No","2007","1-pers.-HH","Urban Area","2040","0.953496092844521","0.944584842939594","0.962407342749449","2"
"Yes","2007","Couple + C. LE and GT 16","Urban Area","44","0.0317848734861014","0.0202075018698875","0.0433622451023153","1"
"Yes","2007","Couple + C. LE and GT 16","Rural Area","39","0.0915747934296823","0.0649557538444412","0.118193833014923","1"
"Yes","2007","(Married) couple without C. ","Rural Area","112","0.0406723256655709","0.0327909429025892","0.0485537084285527","1"
"Yes","2007","(Married) couple without C. ","Urban Area","196","0.0418967070161934","0.0362966287310926","0.0474967853012941","1"
"Yes","2007","1-pers.-HH","Rural Area","45","0.0487244785113234","0.0353338726462471","0.0621150843763996","1"
"Yes","2007","1-pers.-HH","Urban Area","105","0.0465039071554786","0.037592657250551","0.0554151570604063","1"
"Yes","2007","Couple + C. GT 16 ","Rural Area","94","0.0779399591814908","0.0637029349249784","0.0921769834380031","1"
"Yes","2007","Couple + C. GT 16 ","Urban Area","108","0.0558477724361493","0.0460914483577828","0.0656040965145159","1"
"Yes","2007","Couple + C. LE 16 ","Rural Area","92","0.0971169811705862","0.0796575423084824","0.11457642003269","1"
"Yes","2007","Single parent ","Rural Area","34","0.086290894358084","0.0587392131471899","0.113842575568978","1"
"Yes","2007","Couple + C. LE 16 ","Urban Area","165","0.0658104918499026","0.0560003367690326","0.0756206469307725","1"
"Yes","2007","Single parent ","Urban Area","30","0.0487008279103925","0.0326522779396453","0.0647493778811398","1"
"No","2008","(Married) couple without C. ","Rural Area","2246","0.958390675230466","0.950306496414624","0.966474854046308","2"
"No","2008","Couple + C. GT 16 ","Rural Area","1194","0.923881689903264","0.909382315105319","0.93838106470121","2"
"No","2008","Couple + C. GT 16 ","Urban Area","1968","0.950257592414448","0.940916533183608","0.959598651645289","2"
"No","2008","Couple + C. LE 16 ","Rural Area","928","0.933673240008183","0.918226303582375","0.949120176433991","2"
"No","2008","(Married) couple without C. ","Urban Area","4542","0.961202448724726","0.955698517148991","0.966706380300461","2"
"No","2008","1-pers.-HH","Rural Area","927","0.964405815388302","0.952655058538941","0.976156572237663","2"
"No","2008","1-pers.-HH","Urban Area","2010","0.962220356635571","0.954050142332161","0.97039057093898","2"
"No","2008","Couple + C. LE 16 ","Urban Area","2062","0.932615877595165","0.922178451730846","0.943053303459484","2"
"No","2008","Couple + C. LE and GT 16","Rural Area","387","0.929540216255792","0.905064906840285","0.9540155256713","2"
"No","2008","Couple + C. LE and GT 16","Urban Area","749","0.955390752068244","0.941022151743063","0.969759352393425","2"
"No","2008","Single parent ","Rural Area","373","0.916793490199284","0.889659043635119","0.943927936763449","2"
"No","2008","Single parent ","Urban Area","649","0.959729733490772","0.945050438198975","0.974409028782569","2"
"Yes","2008","(Married) couple without C. ","Rural Area","98","0.0416093247695337","0.0335251459536916","0.0496935035853758","1"
"Yes","2008","(Married) couple without C. ","Urban Area","187","0.0387975512752739","0.033293619699539","0.0443014828510088","1"
"Yes","2008","1-pers.-HH","Urban Area","82","0.0377796433644293","0.0296094290610196","0.0459498576678389","1"
"Yes","2008","Couple + C. GT 16 ","Rural Area","91","0.0761183100967355","0.0616189352987904","0.0906176848946806","1"
"Yes","2008","Couple + C. LE and GT 16","Rural Area","33","0.070459783744208","0.0459844743287005","0.0949350931597154","1"
"Yes","2008","Couple + C. LE and GT 16","Urban Area","44","0.044609247931756","0.0302406476065753","0.0589778482569367","1"
"Yes","2008","1-pers.-HH","Rural Area","28","","","","1"
"Yes","2008","Couple + C. GT 16 ","Urban Area","113","0.0497424075855517","0.0404013483547113","0.0590834668163921","1"
"Yes","2008","Couple + C. LE 16 ","Rural Area","69","0.0663267599918171","0.0508798235660093","0.0817736964176248","1"
"Yes","2008","Couple + C. LE 16 ","Urban Area","154","0.0673841224048352","0.056946696540516","0.0778215482691543","1"
"Yes","2008","Single parent ","Rural Area","25","","","","1"
"Yes","2008","Single parent ","Urban Area","40","0.0402702665092282","0.0255909712174313","0.0549495618010251","1"
"No","2009","(Married) couple without C. ","Rural Area","2208","0.965775731217911","0.95831647536165","0.973234987074173","2"
"No","2009","Couple + C. GT 16 ","Rural Area","1138","0.924123907946346","0.909104130140902","0.93914368575179","2"
"No","2009","Couple + C. GT 16 ","Urban Area","1890","0.962926432462855","0.954574536453653","0.971278328472056","2"
"No","2009","Couple + C. LE 16 ","Rural Area","901","0.928866302616644","0.912681757488437","0.945050847744852","2"
"No","2009","(Married) couple without C. ","Urban Area","4241","0.963877794241261","0.958361254261828","0.969394334220693","2"
"No","2009","1-pers.-HH","Rural Area","874","0.967544724596575","0.95597391173724","0.97911553745591","2"
"No","2009","1-pers.-HH","Urban Area","1934","0.965697320950023","0.957732662439166","0.973661979460879","2"
"No","2009","Couple + C. LE 16 ","Urban Area","1782","0.941503603562811","0.930917828880053","0.952089378245569","2"
"No","2009","Couple + C. LE and GT 16","Rural Area","380","0.96035800845307","0.941188946171581","0.979527070734559","2"
"No","2009","Couple + C. LE and GT 16","Urban Area","747","0.9385299221897","0.921684631211904","0.955375213167496","2"
"No","2009","Single parent ","Rural Area","351","0.941814177309352","0.917961428734611","0.965666925884094","2"
"No","2009","Single parent ","Urban Area","596","0.958719467664131","0.943122990990716","0.974315944337546","2"
"Yes","2009","(Married) couple without C. ","Rural Area","74","0.0342242687820885","0.0267650129258273","0.0416835246383496","1"
"Yes","2009","(Married) couple without C. ","Urban Area","154","0.0361222057587393","0.0306056657793069","0.0416387457381717","1"
"Yes","2009","1-pers.-HH","Rural Area","27","","","","1"
"Yes","2009","1-pers.-HH","Urban Area","72","0.0343026790499772","0.026338020539121","0.0422673375608335","1"
"Yes","2009","Couple + C. GT 16 ","Rural Area","56","0.0758760920536539","0.06085631424821","0.0908958698590978","1"
"Yes","2009","Couple + C. LE and GT 16","Rural Area","18","","","","1"
"Yes","2009","Couple + C. LE and GT 16","Urban Area","34","0.0614700778103005","0.0446247868325045","0.0783153687880965","1"
"Yes","2009","Single parent ","Rural Area","19","","","","1"
"Yes","2009","Couple + C. GT 16 ","Urban Area","76","0.0370735675371452","0.0287216715279435","0.0454254635463468","1"
"Yes","2009","Couple + C. LE 16 ","Rural Area","68","0.0711336973833556","0.054949152255148","0.0873182425115631","1"
