"ple0160","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2001","Couple + C. GT 16 ","Male","1762","0.928778899239662","0.917244581303","0.940313217176324","2"
"No","2001","Couple + C. LE 16 ","Female","2217","0.916926199002039","0.905893542641865","0.927958855362213","2"
"No","2001","Couple + C. LE 16 ","Male","2182","0.918766700007079","0.907747000078044","0.929786399936115","2"
"No","2001","Couple + C. LE and GT 16","Female","788","0.928368202737944","0.911001417314541","0.945734988161348","2"
"No","2001","Couple + C. LE and GT 16","Male","836","0.925863435365966","0.908756374881146","0.942970495850785","2"
"No","2001","Single parent ","Female","722","0.9453280887488","0.929260217964285","0.961395959533316","2"
"No","2001","Single parent ","Male","335","0.942033704995189","0.91769107756172","0.966376332428658","2"
"No","2001","(Married) couple without C. ","Female","3285","0.949356751139882","0.942050652311476","0.956662849968287","2"
"No","2001","(Married) couple without C. ","Male","3286","0.954487129740773","0.947526177236001","0.961448082245545","2"
"No","2001","1-pers.-HH","Female","1676","0.964044579764254","0.95534651773983","0.972742641788677","2"
"No","2001","1-pers.-HH","Male","1161","0.931810343868778","0.917836493186373","0.945784194551182","2"
"Yes","2001","(Married) couple without C. ","Female","175","0.0506432488601184","0.0433371500317132","0.0579493476885237","1"
"Yes","2001","Couple + C. LE and GT 16","Female","59","0.0716317972620556","0.0542650118386523","0.0889985826854589","1"
"Yes","2001","1-pers.-HH","Female","84","0.0359554202357462","0.0272573582113226","0.0446534822601699","1"
"Yes","2001","(Married) couple without C. ","Male","158","0.0455128702592271","0.0385519177544546","0.0524738227639995","1"
"Yes","2001","Couple + C. GT 16 ","Female","98","0.0477356755366475","0.0376772966964758","0.0577940543768192","1"
"Yes","2001","Couple + C. LE and GT 16","Male","65","0.0741365646340344","0.0570295041492153","0.0912436251188536","1"
"Yes","2001","1-pers.-HH","Male","89","0.0681896561312225","0.0542158054488181","0.0821635068136268","1"
"Yes","2001","Couple + C. LE 16 ","Female","187","0.0830738009979614","0.0720411446377873","0.0941064573581354","1"
"Yes","2001","Couple + C. GT 16 ","Male","148","0.0712211007603379","0.0596867828236762","0.0827554186969996","1"
"Yes","2001","Couple + C. LE 16 ","Male","179","0.0812332999929208","0.0702136000638852","0.0922529999219565","1"
"Yes","2001","Single parent ","Female","47","0.0546719112511996","0.0386040404666839","0.0707397820357153","1"
"Yes","2001","Single parent ","Male","19","","","","1"
"No","2002","Couple + C. GT 16 ","Female","1514","0.956676833461667","0.946695181375659","0.966658485547675","2"
"No","2002","Couple + C. GT 16 ","Male","1632","0.947593010124912","0.937110174820096","0.958075845429728","2"
"No","2002","Couple + C. LE 16 ","Female","1976","0.941209732398315","0.931160845364171","0.951258619432459","2"
"No","2002","Couple + C. LE 16 ","Male","1726","0.945390771440674","0.935034144433281","0.955747398448066","2"
"No","2002","Couple + C. LE and GT 16","Female","762","0.945486813633187","0.929832972113225","0.96114065515315","2"
"No","2002","Couple + C. LE and GT 16","Male","775","0.949834717944559","0.934848400224383","0.964821035664734","2"
"No","2002","Single parent ","Female","681","0.944735599425255","0.928010589450879","0.961460609399631","2"
"No","2002","Single parent ","Male","282","0.936786067192294","0.90934056156319","0.964231572821398","2"
"No","2002","(Married) couple without C. ","Female","3136","0.967790318816858","0.961720296884529","0.973860340749188","2"
"No","2002","(Married) couple without C. ","Male","2863","0.964823066444731","0.958195272913545","0.971450859975916","2"
"No","2002","1-pers.-HH","Female","1529","0.977180498108115","0.96978928817881","0.984571708037421","2"
"No","2002","1-pers.-HH","Male","999","0.941928576275529","0.927849136268815","0.956008016282243","2"
"Yes","2002","Couple + C. LE and GT 16","Female","46","0.0545131863668129","0.0388593448468504","0.0701670278867755","1"
"Yes","2002","1-pers.-HH","Female","39","0.0228195018918846","0.0154282919625791","0.0302107118211901","1"
"Yes","2002","(Married) couple without C. ","Female","114","0.0322096811831415","0.0261396592508116","0.0382797031154715","1"
"Yes","2002","(Married) couple without C. ","Male","105","0.0351769335552695","0.028549140024084","0.041804727086455","1"
"Yes","2002","1-pers.-HH","Male","61","0.0580714237244711","0.043991983717757","0.0721508637311852","1"
"Yes","2002","Couple + C. GT 16 ","Female","84","0.0433231665383331","0.0333415144523251","0.0533048186243411","1"
"Yes","2002","Couple + C. LE and GT 16","Male","40","0.0501652820554413","0.0351789643352656","0.065151599775617","1"
"Yes","2002","Couple + C. GT 16 ","Male","104","0.052406989875088","0.0419241545702719","0.0628898251799041","1"
"Yes","2002","Couple + C. LE 16 ","Female","129","0.0587902676016848","0.0487413805675407","0.068839154635829","1"
"Yes","2002","Couple + C. LE 16 ","Male","123","0.0546092285593263","0.0442526015519338","0.0649658555667189","1"
"Yes","2002","Single parent ","Female","36","0.0552644005747447","0.0385393906003689","0.0719894105491205","1"
"Yes","2002","Single parent ","Male","20","","","","1"
"No","2003","Couple + C. GT 16 ","Female","1499","0.935177985779487","0.923102516113406","0.947253455445567","2"
"No","2003","(Married) couple without C. ","Female","3056","0.956253279292444","0.949185519498856","0.963321039086032","2"
"No","2003","(Married) couple without C. ","Male","2817","0.962361415893228","0.95548186376302","0.969240968023435","2"
"No","2003","1-pers.-HH","Female","1499","0.977537960393919","0.970134748309839","0.984941172478","2"
"No","2003","1-pers.-HH","Male","990","0.957372070438977","0.945070637317673","0.969673503560281","2"
"No","2003","Couple + C. GT 16 ","Male","1603","0.945377739474876","0.934613490571868","0.956141988377883","2"
"No","2003","Couple + C. LE 16 ","Female","1796","0.926002249318861","0.914383856244868","0.937620642392855","2"
"No","2003","Couple + C. LE 16 ","Male","1564","0.927795711818851","0.915441160384392","0.940150263253309","2"
"No","2003","Couple + C. LE and GT 16","Female","712","0.924218992327359","0.905670340602597","0.942767644052121","2"
"No","2003","Couple + C. LE and GT 16","Male","704","0.918701175633233","0.899472627258292","0.937929724008173","2"
"No","2003","Single parent ","Female","658","0.925110429222629","0.905776703489117","0.94444415495614","2"
"No","2003","Single parent ","Male","281","0.899679826642806","0.865908398441176","0.933451254844437","2"
"Yes","2003","(Married) couple without C. ","Female","161","0.0437467207075561","0.0366789609139682","0.050814480501144","1"
"Yes","2003","1-pers.-HH","Female","40","0.0224620396060808","0.0150588275220003","0.0298652516901613","1"
"Yes","2003","Couple + C. LE and GT 16","Female","70","0.075781007672641","0.0572323559478794","0.0943296593974026","1"
"Yes","2003","(Married) couple without C. ","Male","123","0.0376385841067722","0.0307590319765646","0.0445181362369798","1"
"Yes","2003","Couple + C. GT 16 ","Female","98","0.0648220142205133","0.0527465445544328","0.0768974838865937","1"
"Yes","2003","1-pers.-HH","Male","46","0.0426279295610234","0.0303264964397194","0.0549293626823274","1"
"Yes","2003","Couple + C. GT 16 ","Male","109","0.0546222605251244","0.0438580116221169","0.0653865094281318","1"
"Yes","2003","Couple + C. LE 16 ","Female","154","0.0739977506811387","0.0623793576071449","0.0856161437551325","1"
"Yes","2003","Couple + C. LE and GT 16","Male","72","0.0812988243667676","0.062070275991827","0.100527372741708","1"
"Yes","2003","Couple + C. LE 16 ","Male","122","0.0722042881811493","0.059849736746691","0.0845588396156076","1"
"Yes","2003","Single parent ","Female","54","0.0748895707773713","0.0555558450438596","0.0942232965108829","1"
"Yes","2003","Single parent ","Male","23","","","","1"
"No","2004","Couple + C. GT 16 ","Female","1731","0.929547389327336","0.917929975756716","0.941164802897955","2"
"No","2004","(Married) couple without C. ","Female","3447","0.952174920137921","0.945271852641788","0.959077987634055","2"
"No","2004","(Married) couple without C. ","Male","3408","0.951998828246972","0.944999299308892","0.958998357185052","2"
"No","2004","1-pers.-HH","Female","1623","0.961499132293758","0.95232606782501","0.970672196762506","2"
"No","2004","1-pers.-HH","Male","1156","0.950440787073363","0.938267300195336","0.962614273951391","2"
"No","2004","Couple + C. GT 16 ","Male","1908","0.949559214637228","0.940050587219995","0.959067842054462","2"
"No","2004","Couple + C. LE 16 ","Female","1884","0.925638931145059","0.91431224900683","0.936965613283287","2"
"No","2004","Couple + C. LE 16 ","Male","1838","0.921463273171803","0.909643831370553","0.933282714973052","2"
"No","2004","Couple + C. LE and GT 16","Female","818","0.911584250667487","0.892848244482308","0.930320256852667","2"
"No","2004","Couple + C. LE and GT 16","Male","838","0.942769567603049","0.927568707551076","0.957970427655021","2"
"No","2004","Single parent ","Female","685","0.923343749500921","0.904239699425977","0.942447799575865","2"
"No","2004","Single parent ","Male","324","0.924169785401812","0.896316246683001","0.952023324120624","2"
"Yes","2004","1-pers.-HH","Female","67","0.0385008677062418","0.0293278032374934","0.0476739321749901","1"
"Yes","2004","Couple + C. LE and GT 16","Male","59","0.0572304323969511","0.0420295723449787","0.0724312924489236","1"
"Yes","2004","(Married) couple without C. ","Female","224","0.0478250798620787","0.040922012365945","0.0547281473582123","1"
"Yes","2004","(Married) couple without C. ","Male","175","0.0480011717530278","0.0410016428149478","0.0550007006911077","1"
"Yes","2004","Couple + C. LE and GT 16","Female","64","0.0884157493325126","0.0696797431473336","0.107151755517692","1"
"Yes","2004","1-pers.-HH","Male","65","0.0495592129266365","0.0373857260486094","0.0617326998046636","1"
"Yes","2004","Couple + C. GT 16 ","Female","133","0.0704526106726643","0.0588351971020445","0.0820700242432841","1"
"Yes","2004","Couple + C. GT 16 ","Male","127","0.0504407853627714","0.0409321579455376","0.0599494127800052","1"
"Yes","2004","Couple + C. LE 16 ","Female","177","0.0743610688549415","0.063034386716713","0.0856877509931699","1"
"Yes","2004","Single parent ","Female","60","0.0766562504990789","0.0575522004241351","0.0957603005740227","1"
"Yes","2004","Couple + C. LE 16 ","Male","152","0.0785367268281973","0.0667172850269481","0.0903561686294465","1"
"Yes","2004","Single parent ","Male","23","","","","1"
"No","2005","(Married) couple without C. ","Female","3357","0.951668533268466","0.944610635894991","0.95872643064194","2"
"No","2005","Couple + C. GT 16 ","Female","1623","0.941414938883532","0.93032601407128","0.952503863695785","2"
"No","2005","(Married) couple without C. ","Male","3309","0.958378672308796","0.951727691657044","0.965029652960548","2"
"No","2005","1-pers.-HH","Female","1630","0.960484526681277","0.951234519362406","0.969734534000148","2"
"No","2005","1-pers.-HH","Male","1147","0.94788747575825","0.935451631992513","0.960323319523987","2"
"No","2005","Couple + C. GT 16 ","Male","1784","0.940222666299471","0.929548668420454","0.950896664178488","2"
"No","2005","Couple + C. LE 16 ","Female","1757","0.929278184340865","0.917717549491462","0.940838819190268","2"
"No","2005","Couple + C. LE 16 ","Male","1679","0.93456603723157","0.923119752243241","0.946012322219899","2"
"No","2005","Couple + C. LE and GT 16","Female","780","0.926422777867503","0.908724897374018","0.944120658360988","2"
"No","2005","Couple + C. LE and GT 16","Male","793","0.938796189528278","0.922681812595114","0.954910566461441","2"
"No","2005","Single parent ","Female","722","0.937980967514694","0.920855985979662","0.955105949049725","2"
"No","2005","Single parent ","Male","312","0.923472654987962","0.895089969559923","0.951855340416002","2"
"Yes","2005","Couple + C. LE and GT 16","Male","57","0.0612038104717224","0.045089433538559","0.0773181874048858","1"
"Yes","2005","(Married) couple without C. ","Male","155","0.0416213276912038","0.0349703470394521","0.0482723083429556","1"
"Yes","2005","1-pers.-HH","Female","74","0.0395154733187229","0.0302654659998523","0.0487654806375936","1"
"Yes","2005","Couple + C. LE and GT 16","Female","56","0.0735772221324972","0.055879341639012","0.0912751026259825","1"
"Yes","2005","(Married) couple without C. ","Female","190","0.0483314667315342","0.0412735693580596","0.0553893641050087","1"
"Yes","2005","1-pers.-HH","Male","80","0.0521125242417502","0.039676680476013","0.0645483680074874","1"
"Yes","2005","Couple + C. GT 16 ","Female","100","0.0585850611164676","0.0474961363042148","0.0696739859287203","1"
"Yes","2005","Couple + C. GT 16 ","Male","111","0.0597773337005291","0.049103335821512","0.0704513315795461","1"
"Yes","2005","Couple + C. LE 16 ","Female","132","0.070721815659135","0.0591611808097323","0.0822824505085376","1"
"Yes","2005","Single parent ","Female","40","0.0620190324853062","0.044894050950275","0.0791440140203375","1"
"Yes","2005","Couple + C. LE 16 ","Male","114","0.0654339627684303","0.0539876777801013","0.0768802477567593","1"
"Yes","2005","Single parent ","Male","25","","","","1"
"No","2006","(Married) couple without C. ","Female","3798","0.963712023956506","0.957885358575354","0.969538689337659","2"
"No","2006","Couple + C. GT 16 ","Female","1652","0.948600914958797","0.938219831832829","0.958981998084764","2"
"No","2006","Couple + C. GT 16 ","Male","1789","0.931174120979096","0.919823775525797","0.942524466432396","2"
"No","2006","Couple + C. LE 16 ","Female","1863","0.932341701669959","0.921331639173608","0.943351764166311","2"
"No","2006","Couple + C. LE 16 ","Male","1788","0.936724635391625","0.925794892594199","0.947654378189051","2"
"No","2006","Couple + C. LE and GT 16","Female","697","0.952268113013486","0.936844575860561","0.96769165016641","2"
"No","2006","Couple + C. LE and GT 16","Male","701","0.931756183618954","0.913757314755033","0.949755052482875","2"
"No","2006","Single parent ","Female","795","0.956671094743771","0.942845119510518","0.970497069977025","2"
"No","2006","Single parent ","Male","317","0.92945050388669","0.902070182341048","0.956830825432332","2"
"No","2006","(Married) couple without C. ","Male","3745","0.967140656829052","0.961527767270894","0.972753546387209","2"
"No","2006","1-pers.-HH","Female","1863","0.975219248126157","0.968262085401253","0.98217641085106","2"
"No","2006","1-pers.-HH","Male","1336","0.951570005984963","0.940360920679066","0.962779091290861","2"
"Yes","2006","Couple + C. LE and GT 16","Male","53","0.0682438163810458","0.0502449475171248","0.0862426852449668","1"
"Yes","2006","Couple + C. LE and GT 16","Female","37","0.0477318869865145","0.0323083498335897","0.0631554241394392","1"
"Yes","2006","(Married) couple without C. ","Female","159","0.0362879760434936","0.0304613106623409","0.0421146414246463","1"
"Yes","2006","(Married) couple without C. ","Male","130","0.0328593431709483","0.027246453612791","0.0384722327291057","1"
"Yes","2006","1-pers.-HH","Male","73","0.0484299940150368","0.0372209087091392","0.0596390793209344","1"
"Yes","2006","Couple + C. GT 16 ","Female","86","0.0513990850412035","0.0410180019152356","0.0617801681671715","1"
"Yes","2006","1-pers.-HH","Female","55","0.0247807518738433","0.0178235891489397","0.0317379145987469","1"
"Yes","2006","Couple + C. GT 16 ","Male","122","0.0688258790209038","0.0574755335676041","0.0801762244742036","1"
"Yes","2006","Couple + C. LE 16 ","Female","136","0.0676582983300408","0.0566482358336896","0.0786683608263921","1"
"Yes","2006","Single parent ","Female","38","0.0433289052562287","0.0295029300229753","0.0571548804894821","1"
"Yes","2006","Couple + C. LE 16 ","Male","118","0.0632753646083751","0.0523456218109491","0.0742051074058012","1"
"Yes","2006","Single parent ","Male","19","","","","1"
"No","2007","(Married) couple without C. ","Female","3537","0.961243579615247","0.955017627159811","0.967469532070682","2"
"No","2007","Couple + C. GT 16 ","Female","1556","0.926737653676626","0.914180270267677","0.939295037085574","2"
"No","2007","Couple + C. GT 16 ","Male","1732","0.943866564600491","0.933337789122371","0.954395340078611","2"
"No","2007","Couple + C. LE 16 ","Female","1703","0.916787058116633","0.904146155069295","0.929427961163971","2"
"No","2007","Couple + C. LE 16 ","Male","1599","0.933196715075339","0.921414171588942","0.944979258561737","2"
"No","2007","Couple + C. LE and GT 16","Female","632","0.963823682418355","0.949652824310494","0.977994540526217","2"
"No","2007","Couple + C. LE and GT 16","Male","618","0.937948068202006","0.919625851038061","0.95627028536595","2"
"No","2007","Single parent ","Female","734","0.94221170442821","0.925815154240834","0.958608254615586","2"
"No","2007","Single parent ","Male","292","0.930410513650897","0.902176025820294","0.958645001481501","2"
"No","2007","(Married) couple without C. ","Male","3485","0.955822107446381","0.949144701545907","0.962499513346855","2"
"No","2007","1-pers.-HH","Female","1755","0.964147635314599","0.955622338852896","0.972672931776301","2"
"No","2007","1-pers.-HH","Male","1233","0.938563811734001","0.925565385347233","0.951562238120769","2"
"Yes","2007","Couple + C. LE and GT 16","Male","48","0.0620519317979944","0.0437297146340501","0.0803741489619387","1"
"Yes","2007","Couple + C. LE and GT 16","Female","35","0.0361763175816445","0.022005459473783","0.050347175689506","1"
"Yes","2007","(Married) couple without C. ","Female","155","0.0387564203847534","0.0325304679293177","0.0449823728401891","1"
"Yes","2007","(Married) couple without C. ","Male","153","0.0441778925536185","0.0375004866531446","0.0508552984540925","1"
"Yes","2007","1-pers.-HH","Female","72","0.0358523646854014","0.0273270682236987","0.0443776611471041","1"
"Yes","2007","1-pers.-HH","Male","78","0.0614361882659991","0.0484377618792309","0.0744346146527673","1"
"Yes","2007","Couple + C. GT 16 ","Female","98","0.0732623463233745","0.0607049629144263","0.0858197297323226","1"
"Yes","2007","Couple + C. GT 16 ","Male","104","0.0561334353995093","0.0456046599213893","0.0666622108776294","1"
"Yes","2007","Couple + C. LE 16 ","Female","131","0.0832129418833671","0.0705720388360296","0.0958538449307046","1"
"Yes","2007","Single parent ","Female","44","0.0577882955717899","0.0413917453844137","0.0741848457591661","1"
"Yes","2007","Couple + C. LE 16 ","Male","126","0.0668032849246607","0.0550207414382634","0.0785858284110581","1"
"Yes","2007","Single parent ","Male","20","","","","1"
"No","2008","(Married) couple without C. ","Female","3385","0.952580721272445","0.94559623409691","0.95956520844798","2"
"No","2008","Couple + C. GT 16 ","Female","1487","0.937455401043609","0.925542162402535","0.949368639684684","2"
"No","2008","Couple + C. GT 16 ","Male","1675","0.943239476797986","0.932487352004426","0.953991601591546","2"
"No","2008","Couple + C. LE 16 ","Female","1529","0.929694402440011","0.917358492817501","0.942030312062521","2"
"No","2008","(Married) couple without C. ","Male","3403","0.967719638432593","0.961877556676558","0.973561720188629","2"
"No","2008","1-pers.-HH","Female","1701","0.965806509079722","0.957309247357793","0.974303770801651","2"
"No","2008","1-pers.-HH","Male","1236","0.959114769223115","0.948308600306334","0.969920938139897","2"
"No","2008","Couple + C. LE 16 ","Male","1461","0.936033440004489","0.923902602590598","0.948164277418381","2"
"No","2008","Couple + C. LE and GT 16","Female","560","0.937278702074621","0.917845722609333","0.956711681539909","2"
"No","2008","Couple + C. LE and GT 16","Male","576","0.95749704254869","0.941553353015388","0.973440732081993","2"
"No","2008","Single parent ","Female","724","0.938313041968334","0.921352922869862","0.955273161066806","2"
"No","2008","Single parent ","Male","298","0.961367669428679","0.940051779071262","0.982683559786096","2"
"Yes","2008","(Married) couple without C. ","Female","172","0.047419278727555","0.0404347915520196","0.0544037659030903","1"
"Yes","2008","(Married) couple without C. ","Male","113","0.0322803615674065","0.0264382798113713","0.0381224433234417","1"
"Yes","2008","1-pers.-HH","Male","54","0.0408852307768847","0.0300790618601031","0.0516913996936662","1"
"Yes","2008","Couple + C. GT 16 ","Female","100","0.0625445989563905","0.0506313603153163","0.0744578375974647","1"
"Yes","2008","Couple + C. LE and GT 16","Female","38","0.062721297925379","0.0432883184600914","0.0821542773906667","1"
"Yes","2008","Couple + C. LE and GT 16","Male","39","0.0425029574513096","0.0265592679180075","0.0584466469846118","1"
"Yes","2008","1-pers.-HH","Female","56","0.0341934909202781","0.0256962291983492","0.0426907526422071","1"
"Yes","2008","Couple + C. GT 16 ","Male","104","0.0567605232020139","0.0460083984084539","0.0675126479955739","1"
"Yes","2008","Couple + C. LE 16 ","Female","121","0.0703055975599887","0.0579696879374785","0.0826415071824988","1"
"Yes","2008","Couple + C. LE 16 ","Male","102","0.063966559995511","0.0518357225816195","0.0760973974094026","1"
"Yes","2008","Single parent ","Female","49","0.0616869580316659","0.0447268389331939","0.0786470771301379","1"
"Yes","2008","Single parent ","Male","16","","","","1"
"No","2009","(Married) couple without C. ","Female","3247","0.960502904491968","0.953926855169395","0.967078953814542","2"
"No","2009","Couple + C. GT 16 ","Female","1398","0.938318322361144","0.925990705873866","0.950645938848423","2"
"No","2009","Couple + C. GT 16 ","Male","1630","0.957797439341083","0.948231813112436","0.967363065569729","2"
"No","2009","Couple + C. LE 16 ","Female","1386","0.940740743053468","0.928683172963317","0.952798313143619","2"
"No","2009","(Married) couple without C. ","Male","3202","0.968414384940519","0.96245356122011","0.974375208660928","2"
"No","2009","1-pers.-HH","Female","1632","0.972271275337758","0.964431442301135","0.980111108374382","2"
"No","2009","1-pers.-HH","Male","1176","0.958742660509872","0.94759165260744","0.969893668412304","2"
"No","2009","Couple + C. LE 16 ","Male","1297","0.934399856877652","0.92135621636377","0.947443497391534","2"
"No","2009","Couple + C. LE and GT 16","Female","557","0.948651937077797","0.930767073192037","0.966536800963557","2"
"No","2009","Couple + C. LE and GT 16","Male","570","0.940871865713978","0.921904055416935","0.959839676011021","2"
"No","2009","Single parent ","Female","671","0.951466378656258","0.935603879773312","0.967328877539203","2"
"No","2009","Single parent ","Male","276","0.955961117282299","0.93234614977955","0.979576084785048","2"
"Yes","2009","(Married) couple without C. ","Female","123","0.0394970955080317","0.032921046185458","0.0460731448306054","1"
"Yes","2009","(Married) couple without C. ","Male","105","0.031585615059481","0.0256247913390717","0.0375464387798903","1"
"Yes","2009","1-pers.-HH","Female","53","0.0277287246622416","0.0198888916256183","0.0355685576988649","1"
"Yes","2009","1-pers.-HH","Male","46","0.0412573394901284","0.0301063315876963","0.0524083473925605","1"
"Yes","2009","Couple + C. GT 16 ","Female","65","0.0616816776388557","0.0493540611515775","0.0740092941261338","1"
"Yes","2009","Couple + C. LE and GT 16","Female","28","","","","1"
"Yes","2009","Couple + C. LE and GT 16","Male","24","","","","1"
"Yes","2009","Single parent ","Female","34","0.0485336213437423","0.0326711224607964","0.0643961202266882","1"
"Yes","2009","Couple + C. GT 16 ","Male","67","0.0422025606589171","0.0326369344302706","0.0517681868875637","1"
"Yes","2009","Couple + C. LE 16 ","Female","87","0.0592592569465321","0.0472016868563809","0.0713168270366833","1"
"Yes","2009","Couple + C. LE 16 ","Male","87","0.0656001431223481","0.0525565026084657","0.0786437836362304","1"
"Yes","2009","Single parent ","Male","14","","","","1"
"No","2010","(Married) couple without C. ","Female","3104","0.967967443640489","0.961870277740099","0.974064609540879","2"
"No","2010","(Married) couple without C. ","Male","3043","0.970956228169086","0.965073182004899","0.976839274333273","2"
"No","2010","Couple + C. GT 16 ","Female","1250","0.956446314223552","0.945381272574985","0.967511355872118","2"
"No","2010","Couple + C. GT 16 ","Male","1470","0.948784472583246","0.937735320347959","0.959833624818533","2"
"No","2010","Couple + C. LE 16 ","Female","1236","0.946602431396685","0.934455552674526","0.958749310118844","2"
"No","2010","Couple + C. LE and GT 16","Male","506","0.961549574118477","0.945210453003418","0.977888695233535","2"
"No","2010","1-pers.-HH","Female","1568","0.978379356931496","0.971286033352639","0.985472680510354","2"
"No","2010","1-pers.-HH","Male","1104","0.973565908861004","0.964257613845922","0.982874203876086","2"
"No","2010","Couple + C. LE 16 ","Male","1165","0.936975846952892","0.923433904989132","0.950517788916651","2"
"No","2010","Couple + C. LE and GT 16","Female","494","0.935228267020593","0.914012712369047","0.956443821672139","2"
"No","2010","Single parent ","Female","592","0.918535455139526","0.897225697224433","0.939845213054618","2"
"No","2010","Single parent ","Male","244","0.947945993671642","0.920892890612659","0.974999096730625","2"
"Yes","2010","(Married) couple without C. ","Female","100","0.032032556359511","0.0259353904591209","0.0381297222599012","1"
