"ple0160","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"No","2001","vocational + Abi","West Germany","869","0.915236368161847","0.897580439814459","0.932892296509234","2"
"No","2001","vocational + Abi","East Germany","106","0.852669045431794","0.789516238870884","0.915821851992704","2"
"Yes","2001","in school","West Germany","12","","","","1"
"Yes","2001","in school","East Germany","10","","","","1"
"Yes","2001","inadequately","West Germany","9","","","","1"
"Yes","2001","inadequately","East Germany","","","","","1"
"Yes","2001","general elemantary","West Germany","112","0.0382820862139747","0.0309821463397118","0.0455820260882376","1"
"Yes","2001","general elemantary","East Germany","22","","","","1"
"Yes","2001","middle vocational","West Germany","462","0.0502279732014974","0.0456150248238214","0.0548409215791734","1"
"Yes","2001","middle vocational","East Germany","229","0.0720325325127312","0.0628008843836025","0.0812641806418599","1"
"Yes","2001","vocational + Abi","West Germany","87","0.0847636318381533","0.0671077034907659","0.102419560185541","1"
"Yes","2001","vocational + Abi","East Germany","15","","","","1"
"Yes","2001","higher vocational","West Germany","70","0.0542851757063951","0.0416279132122953","0.0669424382004948","1"
"Yes","2001","higher vocational","East Germany","30","0.0628906674974196","0.0403095807294047","0.0854717542654346","1"
"Yes","2001","higher education","West Germany","181","0.090892203296525","0.0792353138252108","0.102549092767839","1"
"Yes","2001","higher education","East Germany","96","0.0682453265081338","0.0541357799323641","0.0823548730839036","1"
"No","2002","higher vocational","West Germany","1008","0.95908737979844","0.94715690174205","0.971017857854829","2"
"No","2002","in school","East Germany","129","0.946573216098888","0.908638413487674","0.984508018710102","2"
"No","2002","inadequately","West Germany","253","0.980224176993361","0.963235160955535","0.997213193031187","2"
"No","2002","higher vocational","East Germany","394","0.956132184272815","0.93638045887841","0.975883909667219","2"
"No","2002","higher education","East Germany","1059","0.962310585180522","0.951081761026783","0.973539409334262","2"
"No","2002","higher education","West Germany","1668","0.951540608551936","0.941522669670504","0.961558547433367","2"
"No","2002","inadequately","East Germany","14","","","","2"
"No","2002","general elemantary","West Germany","2248","0.966548554630505","0.959258378576464","0.973838730684546","2"
"No","2002","general elemantary","East Germany","394","0.969730322390314","0.953246670729238","0.986213974051391","2"
"No","2002","middle vocational","West Germany","7303","0.956685044897533","0.952126980633446","0.961243109161619","2"
"No","2002","middle vocational","East Germany","2640","0.961138813306294","0.953933876788174","0.968343749824414","2"
"No","2002","vocational + Abi","West Germany","844","0.931983078472261","0.915606707560266","0.948359449384255","2"
"No","2002","vocational + Abi","East Germany","113","0.860498666678376","0.800477091823307","0.920520241533444","2"
"No","2002","in school","West Germany","334","0.952457617446802","0.93006800096307","0.974847233930534","2"
"Yes","2002","in school","West Germany","13","","","","1"
"Yes","2002","in school","East Germany","6","","","","1"
"Yes","2002","inadequately","West Germany","5","","","","1"
"Yes","2002","inadequately","East Germany","","","","","1"
"Yes","2002","general elemantary","West Germany","89","0.0334514453694952","0.0261612693154541","0.0407416214235364","1"
"Yes","2002","general elemantary","East Germany","21","","","","1"
"Yes","2002","middle vocational","West Germany","359","0.0433149551024673","0.0387568908383809","0.0478730193665537","1"
"Yes","2002","middle vocational","East Germany","124","0.038861186693706","0.0316562501755859","0.0460661232118261","1"
"Yes","2002","vocational + Abi","West Germany","64","0.068016921527739","0.0516405506157444","0.0843932924397335","1"
"Yes","2002","vocational + Abi","East Germany","15","","","","1"
"Yes","2002","higher vocational","West Germany","51","0.0409126202015603","0.0289821421451707","0.0528430982579499","1"
"Yes","2002","higher vocational","East Germany","19","","","","1"
"Yes","2002","higher education","West Germany","97","0.0484593914480645","0.0384414525666331","0.0584773303294959","1"
"Yes","2002","higher education","East Germany","46","0.0376894148194779","0.0264605906657383","0.0489182389732174","1"
"No","2003","higher vocational","West Germany","955","0.953711269987299","0.940759813721882","0.966662726252716","2"
"No","2003","in school","East Germany","135","0.887315366293096","0.836371889279756","0.938258843306437","2"
"No","2003","inadequately","West Germany","235","0.975924277422083","0.956490963483024","0.995357591361143","2"
"No","2003","higher vocational","East Germany","393","0.947248751061409","0.925767982319469","0.96872951980335","2"
"No","2003","higher education","West Germany","1584","0.931287558175402","0.91924488691079","0.943330229440015","2"
"No","2003","higher education","East Germany","983","0.917678346554486","0.901248021959106","0.934108671149867","2"
"No","2003","inadequately","East Germany","12","","","","2"
"No","2003","general elemantary","West Germany","2145","0.964126393683507","0.956409317087679","0.971843470279334","2"
"No","2003","general elemantary","East Germany","390","0.966544424376681","0.949095720481997","0.983993128271364","2"
"No","2003","middle vocational","West Germany","6917","0.951160949287439","0.946223831365218","0.95609806720966","2"
"No","2003","middle vocational","East Germany","2518","0.943756332624075","0.935041828074473","0.952470837173677","2"
"No","2003","vocational + Abi","West Germany","827","0.937313696196459","0.921415378374923","0.953212014017994","2"
"No","2003","vocational + Abi","East Germany","118","0.938324885656186","0.897286267926474","0.979363503385897","2"
"No","2003","in school","West Germany","318","0.933628995368948","0.907399713342239","0.959858277395656","2"
"Yes","2003","in school","West Germany","28","","","","1"
"Yes","2003","in school","East Germany","13","","","","1"
"Yes","2003","inadequately","West Germany","4","","","","1"
"Yes","2003","inadequately","East Germany","2","","","","1"
"Yes","2003","general elemantary","West Germany","86","0.0358736063164932","0.0281565297206658","0.0435906829123206","1"
"Yes","2003","general elemantary","East Germany","18","","","","1"
"Yes","2003","middle vocational","West Germany","404","0.0488390507125611","0.0439019327903397","0.0537761686347824","1"
"Yes","2003","middle vocational","East Germany","167","0.0562436673759249","0.0475291628263227","0.064958171925527","1"
"Yes","2003","vocational + Abi","West Germany","66","0.0626863038035415","0.0467879859820065","0.0785846216250766","1"
"Yes","2003","vocational + Abi","East Germany","14","","","","1"
"Yes","2003","higher vocational","West Germany","56","0.0462887300127008","0.0333372737472835","0.059240186278118","1"
"Yes","2003","higher vocational","East Germany","23","","","","1"
"Yes","2003","higher education","West Germany","111","0.0687124418245978","0.0566697705599854","0.0807551130892101","1"
"Yes","2003","higher education","East Germany","92","0.0823216534455136","0.0658913288501334","0.0987519780408938","1"
"No","2004","in school","East Germany","143","0.889440921961147","0.841002396886687","0.937879447035608","2"
"No","2004","general elemantary","West Germany","2113","0.96206176893827","0.954102056081378","0.970021481795162","2"
"No","2004","higher vocational","West Germany","1126","0.949185186589137","0.936748911343238","0.961621461835037","2"
"No","2004","inadequately","West Germany","227","0.923953265255949","0.890134528790104","0.957772001721794","2"
"No","2004","inadequately","East Germany","14","","","","2"
"No","2004","higher vocational","East Germany","402","0.909567658972392","0.882677908984301","0.936457408960484","2"
"No","2004","higher education","West Germany","2831","0.945413425082678","0.937300557037528","0.953526293127829","2"
"No","2004","higher education","East Germany","1174","0.929308992435082","0.915256776339043","0.943361208531121","2"
"No","2004","in school","West Germany","449","0.962141677037473","0.944850467882502","0.979432886192445","2"
"No","2004","general elemantary","East Germany","350","0.943566794214052","0.920148925847558","0.966984662580545","2"
"No","2004","middle vocational","West Germany","7574","0.946838214902002","0.94192955167356","0.951746878130445","2"
"No","2004","middle vocational","East Germany","2550","0.937069947383423","0.927998845648281","0.946141049118565","2"
"No","2004","vocational + Abi","West Germany","922","0.906885448947621","0.88891950444442","0.924851393450821","2"
"No","2004","vocational + Abi","East Germany","132","0.885464965653538","0.835167906004198","0.935762025302878","2"
"Yes","2004","in school","West Germany","19","","","","1"
"Yes","2004","in school","East Germany","18","","","","1"
"Yes","2004","inadequately","West Germany","9","","","","1"
"Yes","2004","inadequately","East Germany","3","","","","1"
"Yes","2004","general elemantary","West Germany","100","0.03793823106173","0.029978518204838","0.0458979439186221","1"
"Yes","2004","general elemantary","East Germany","23","","","","1"
"Yes","2004","middle vocational","West Germany","451","0.0531617850979974","0.0482531218695552","0.0580704483264396","1"
"Yes","2004","middle vocational","East Germany","203","0.0629300526165768","0.0538589508814351","0.0720011543517186","1"
"Yes","2004","vocational + Abi","West Germany","83","0.0931145510523791","0.0751486065491787","0.11108049555558","1"
"Yes","2004","vocational + Abi","East Germany","22","","","","1"
"Yes","2004","higher vocational","West Germany","72","0.0508148134108626","0.0383785381649634","0.0632510886567618","1"
"Yes","2004","higher vocational","East Germany","35","0.0904323410276075","0.0635425910395163","0.117322091015699","1"
"Yes","2004","higher education","West Germany","181","0.0545865749173216","0.0464737068721709","0.0626994429624722","1"
"Yes","2004","higher education","East Germany","104","0.0706910075649177","0.0566387914688789","0.0847432236609565","1"
"No","2005","inadequately","East Germany","16","","","","2"
"No","2005","in school","East Germany","138","0.958725252297351","0.926458076138983","0.990992428455719","2"
"No","2005","general elemantary","West Germany","1946","0.949458855532248","0.939978472778493","0.958939238286003","2"
"No","2005","inadequately","West Germany","215","0.963229038285181","0.938583326833187","0.987874749737175","2"
"No","2005","higher vocational","West Germany","1080","0.965827810514312","0.955235392152491","0.976420228876133","2"
"No","2005","higher vocational","East Germany","391","0.936956682783737","0.913657577970311","0.960255787597164","2"
"No","2005","higher education","East Germany","1158","0.938247631547969","0.92488245752717","0.951612805568768","2"
"No","2005","higher education","West Germany","2735","0.940062603373218","0.931409908858743","0.948715297887693","2"
"No","2005","in school","West Germany","480","0.964262342205385","0.947958345991866","0.980566338418903","2"
"No","2005","general elemantary","East Germany","315","0.939815327392334","0.914609599066462","0.965021055718206","2"
"No","2005","middle vocational","West Germany","7194","0.951500227025769","0.94666644180021","0.956334012251328","2"
"No","2005","middle vocational","East Germany","2429","0.941751899181033","0.932754434631516","0.950749363730549","2"
"No","2005","vocational + Abi","West Germany","900","0.919858464652445","0.902745541987502","0.936971387317388","2"
"No","2005","vocational + Abi","East Germany","143","0.860169459269072","0.806598653235108","0.913740265303036","2"
"Yes","2005","in school","West Germany","18","","","","1"
"Yes","2005","in school","East Germany","8","","","","1"
"Yes","2005","inadequately","West Germany","9","","","","1"
"Yes","2005","inadequately","East Germany","1","","","","1"
"Yes","2005","general elemantary","West Germany","105","0.0505411444677518","0.0410607617139968","0.0600215272215067","1"
"Yes","2005","general elemantary","East Germany","27","","","","1"
"Yes","2005","middle vocational","West Germany","393","0.0484997729742306","0.0436659877486718","0.0533335581997895","1"
"Yes","2005","middle vocational","East Germany","174","0.0582481008189674","0.049250636269451","0.0672455653684839","1"
"Yes","2005","vocational + Abi","West Germany","67","0.0801415353475548","0.0630286126826117","0.0972544580124978","1"
"Yes","2005","vocational + Abi","East Germany","18","","","","1"
"Yes","2005","higher vocational","West Germany","50","0.0341721894856877","0.0235797711238666","0.0447646078475087","1"
"Yes","2005","higher vocational","East Germany","27","","","","1"
"Yes","2005","higher education","West Germany","156","0.0599373966267821","0.051284702112307","0.0685900911412571","1"
"Yes","2005","higher education","East Germany","88","0.0617523684520308","0.0483871944312318","0.0751175424728297","1"
"No","2006","in school","East Germany","65","0.911274674863369","0.845595106036752","0.976954243689986","2"
"No","2006","inadequately","West Germany","216","0.983293152278804","0.966279066867575","1.00030723769003","2"
"No","2006","inadequately","East Germany","21","","","","2"
"No","2006","general elemantary","West Germany","2024","0.961571256802491","0.953382716533767","0.969759797071216","2"
"No","2006","higher education","East Germany","1264","0.942822264443189","0.930344101247362","0.955300427639015","2"
"No","2006","higher vocational","West Germany","1170","0.963425465956364","0.952892112986551","0.973958818926178","2"
"No","2006","higher vocational","East Germany","390","0.922979734220932","0.89760136263994","0.948358105801924","2"
"No","2006","higher education","West Germany","3070","0.947883939646885","0.940222531302772","0.955545347990998","2"
"No","2006","in school","West Germany","303","0.959663058726482","0.93810627463328","0.981219842819683","2"
"No","2006","general elemantary","East Germany","353","0.964495846140357","0.945640392163309","0.983351300117405","2"
"No","2006","middle vocational","West Germany","7898","0.956730516575107","0.952339823213542","0.961121209936671","2"
"No","2006","middle vocational","East Germany","2661","0.955873132592706","0.948268719484742","0.963477545700671","2"
"No","2006","vocational + Abi","West Germany","983","0.937999065210415","0.923377621141828","0.952620509279003","2"
"No","2006","vocational + Abi","East Germany","155","0.896720421908124","0.851107720544364","0.942333123271885","2"
"Yes","2006","in school","West Germany","17","","","","1"
"Yes","2006","in school","East Germany","7","","","","1"
"Yes","2006","inadequately","West Germany","2","","","","1"
"Yes","2006","inadequately","East Germany","1","","","","1"
"Yes","2006","general elemantary","West Germany","93","0.0384287431975085","0.0302402029287844","0.0466172834662325","1"
"Yes","2006","general elemantary","East Germany","17","","","","1"
"Yes","2006","middle vocational","West Germany","351","0.0432694834248933","0.0388787900633286","0.047660176786458","1"
"Yes","2006","middle vocational","East Germany","141","0.0441268674072935","0.0365224542993288","0.0517312805152582","1"
"Yes","2006","vocational + Abi","West Germany","62","0.0620009347895847","0.0473794907209972","0.0766223788581722","1"
"Yes","2006","vocational + Abi","East Germany","16","","","","1"
"Yes","2006","higher vocational","West Germany","50","0.0365745340436359","0.0260411810738222","0.0471078870134495","1"
"Yes","2006","higher vocational","East Germany","34","0.0770202657790681","0.0516418941980761","0.10239863736006","1"
"Yes","2006","higher education","West Germany","163","0.0521160603531152","0.0444546520090022","0.0597774686972282","1"
"Yes","2006","higher education","East Germany","66","0.0571777355568115","0.0446995723609853","0.0696558987526378","1"
"No","2007","in school","West Germany","246","0.951867544829457","0.925647382536319","0.978087707122595","2"
"No","2007","in school","East Germany","76","0.974150666257152","0.939377771961098","1.00892356055321","2"
"No","2007","inadequately","West Germany","189","0.970763354974153","0.947056841848734","0.994469868099572","2"
"No","2007","inadequately","East Germany","21","","","","2"
"No","2007","general elemantary","West Germany","1786","0.953953598138311","0.944467034380246","0.963440161896376","2"
"No","2007","higher education","East Germany","1214","0.930567934799941","0.9167076894651","0.944428180134781","2"
"No","2007","higher vocational","West Germany","1068","0.950455351405541","0.937752257133798","0.963158445677283","2"
"No","2007","higher vocational","East Germany","378","0.934066399012864","0.909716121464792","0.958416676560937","2"
"No","2007","higher education","West Germany","2915","0.951915799780231","0.944351525343433","0.959480074217028","2"
"No","2007","general elemantary","East Germany","315","0.959814884824477","0.938528565948272","0.981101203700681","2"
"No","2007","middle vocational","West Germany","7249","0.948555826401734","0.943605369247354","0.953506283556115","2"
"No","2007","middle vocational","East Germany","2472","0.938165126090234","0.928947792023414","0.947382460157054","2"
"No","2007","vocational + Abi","West Germany","942","0.951924227384609","0.938658542609204","0.965189912160014","2"
"No","2007","vocational + Abi","East Germany","150","0.940316008338804","0.904058996164527","0.976573020513082","2"
"Yes","2007","in school","West Germany","10","","","","1"
"Yes","2007","in school","East Germany","4","","","","1"
"Yes","2007","inadequately","West Germany","5","","","","1"
"Yes","2007","inadequately","East Germany","2","","","","1"
"Yes","2007","general elemantary","West Germany","89","0.0460464018616886","0.0365598381036235","0.0555329656197538","1"
"Yes","2007","general elemantary","East Germany","12","","","","1"
"Yes","2007","middle vocational","West Germany","400","0.0514441735982657","0.046493716443885","0.0563946307526464","1"
"Yes","2007","middle vocational","East Germany","151","0.061834873909766","0.0526175398429461","0.0710522079765859","1"
"Yes","2007","vocational + Abi","West Germany","57","0.0480757726153907","0.0348100878399856","0.0613414573907958","1"
"Yes","2007","vocational + Abi","East Germany","14","","","","1"
"Yes","2007","higher vocational","West Germany","53","0.0495446485944593","0.0368415543227168","0.0622477428662019","1"
"Yes","2007","higher vocational","East Germany","21","","","","1"
"Yes","2007","higher education","West Germany","158","0.0480842002197691","0.0405199257829717","0.0556484746565664","1"
"Yes","2007","higher education","East Germany","78","0.0694320652000592","0.0555718198652186","0.0832923105348999","1"
"No","2008","in school","West Germany","260","0.959616501988209","0.936221964680967","0.983011039295451","2"
"No","2008","in school","East Germany","77","0.873951537755655","0.802113639772554","0.945789435738755","2"
"No","2008","inadequately","West Germany","163","0.960430229886866","0.930951543669318","0.989908916104414","2"
"No","2008","inadequately","East Germany","19","","","","2"
"No","2008","general elemantary","West Germany","1654","0.958961902870239","0.949608481352991","0.968315324387487","2"
"No","2008","higher vocational","West Germany","1003","0.960761881587267","0.948972902418964","0.972550860755571","2"
"No","2008","higher vocational","East Germany","356","0.940639268147752","0.916754812683099","0.964523723612404","2"
"No","2008","higher education","West Germany","2797","0.946588014744652","0.938480846062118","0.954695183427185","2"
"No","2008","higher education","East Germany","1181","0.94445686930242","0.931719095408172","0.957194643196668","2"
"No","2008","general elemantary","East Germany","291","0.956800047303948","0.933983475031638","0.979616619576258","2"
"No","2008","middle vocational","West Germany","6913","0.956998543737713","0.952330911033068","0.961666176442358","2"
"No","2008","middle vocational","East Germany","2365","0.942943817559144","0.93387870167856","0.952008933439727","2"
"No","2008","vocational + Abi","West Germany","868","0.93920693148747","0.923866138418811","0.95454772455613","2"
"No","2008","vocational + Abi","East Germany","155","0.954418411260795","0.922593276422998","0.986243546098592","2"
"Yes","2008","general elemantary","West Germany","74","0.0410380971297609","0.0316846756125132","0.0503915186470086","1"
"Yes","2008","general elemantary","East Germany","14","","","","1"
"Yes","2008","middle vocational","West Germany","343","0.043001456262287","0.0383338235576416","0.0476690889669324","1"
"Yes","2008","middle vocational","East Germany","150","0.0570561824408563","0.0479910665602732","0.0661212983214395","1"
"Yes","2008","vocational + Abi","West Germany","64","0.0607930685125295","0.04545227544387","0.0761338615811891","1"
"Yes","2008","in school","West Germany","12","","","","1"
"Yes","2008","in school","East Germany","5","","","","1"
"Yes","2008","inadequately","West Germany","5","","","","1"
"Yes","2008","inadequately","East Germany","","","","","1"
"Yes","2008","vocational + Abi","East Germany","10","","","","1"
"Yes","2008","higher vocational","West Germany","39","0.0392381184127326","0.0274491392444291","0.0510270975810362","1"
"Yes","2008","higher vocational","East Germany","20","","","","1"
"Yes","2008","higher education","West Germany","158","0.0534119852553484","0.0453048165728152","0.0615191539378816","1"
"Yes","2008","higher education","East Germany","61","0.0555431306975796","0.0428053568033315","0.0682809045918278","1"
"No","2009","in school","West Germany","248","0.972629489931344","0.952642689761067","0.99261629010162","2"
"No","2009","in school","East Germany","53","0.96469506449418","0.91592206267523","1.01346806631313","2"
"No","2009","inadequately","West Germany","152","0.99224778864714","0.978350654562468","1.00614492273181","2"
"No","2009","inadequately","East Germany","16","","","","2"
"No","2009","general elemantary","West Germany","1489","0.95826125299727","0.948288948823736","0.968233557170804","2"
"No","2009","higher vocational","West Germany","927","0.958122335386","0.945470991614065","0.970773679157935","2"
"No","2009","higher vocational","East Germany","360","0.969144396556161","0.951595292793845","0.986693500318477","2"
"No","2009","higher education","West Germany","2702","0.946788561297609","0.938529181730923","0.955047940864296","2"
"No","2009","higher education","East Germany","1153","0.943303185954804","0.93026192449046","0.956344447419148","2"
"No","2009","general elemantary","East Germany","259","0.979684378036046","0.962730641668245","0.996638114403846","2"
"No","2009","middle vocational","West Germany","6441","0.960074623530932","0.955385222508059","0.964764024553804","2"
"No","2009","middle vocational","East Germany","2297","0.960309358085747","0.952513223407934","0.96810549276356","2"
"No","2009","vocational + Abi","West Germany","804","0.940772621955507","0.924903890275072","0.956641353635942","2"
"No","2009","vocational + Abi","East Germany","145","0.925447001201147","0.883826173716108","0.967067828686186","2"
"Yes","2009","general elemantary","West Germany","56","0.0417387470027299","0.0317664428291958","0.051711051176264","1"
"Yes","2009","general elemantary","East Germany","7","","","","1"
"Yes","2009","middle vocational","West Germany","255","0.0399253764690685","0.0352359754461963","0.0446147774919406","1"
"Yes","2009","middle vocational","East Germany","112","0.0396906419142528","0.0318945072364399","0.0474867765920656","1"
"Yes","2009","vocational + Abi","West Germany","46","0.0592273780444929","0.0433586463640577","0.075096109724928","1"
"Yes","2009","in school","West Germany","8","","","","1"
"Yes","2009","in school","East Germany","2","","","","1"
"Yes","2009","inadequately","West Germany","1","","","","1"
"Yes","2009","inadequately","East Germany","","","","","1"
"Yes","2009","vocational + Abi","East Germany","8","","","","1"
"Yes","2009","higher vocational","West Germany","36","0.041877664614","0.0292263208420654","0.0545290083859347","1"
"Yes","2009","higher vocational","East Germany","13","","","","1"
"Yes","2009","higher education","West Germany","135","0.0532114387023907","0.0449520591357045","0.0614708182690769","1"
"Yes","2009","higher education","East Germany","55","0.0566968140451961","0.0436555525808522","0.06973807550954","1"
"No","2010","in school","West Germany","238","0.963865896061254","0.940449495979114","0.987282296143394","2"
"No","2010","in school","East Germany","27","","","","2"
"No","2010","inadequately","West Germany","125","0.974028098773277","0.946581353614388","1.00147484393217","2"
"No","2010","inadequately","East Germany","11","","","","2"
"No","2010","general elemantary","West Germany","1369","0.96903744475115","0.960012209149663","0.978062680352636","2"
"No","2010","higher vocational","West Germany","877","0.96119984707667","0.948645627665857","0.973754066487482","2"
"No","2010","higher vocational","East Germany","344","0.968188761301706","0.949829092540912","0.9865484300625","2"
"No","2010","higher education","West Germany","2594","0.946193685013256","0.937704816302646","0.954682553723867","2"
"No","2010","higher education","East Germany","1084","0.969305963669663","0.959222206489521","0.979389720849804","2"
"No","2010","general elemantary","East Germany","216","0.972700377053189","0.951216145688512","0.994184608417865","2"
"No","2010","middle vocational","West Germany","5900","0.969841104971775","0.96556433551667","0.97411787442688","2"
"No","2010","middle vocational","East Germany","2113","0.965221316296018","0.957558261239891","0.972884371352145","2"
"No","2010","vocational + Abi","West Germany","767","0.944467074881247","0.928607172158853","0.960326977603641","2"
"No","2010","vocational + Abi","East Germany","137","0.950019099696858","0.914673132598957","0.985365066794759","2"
"Yes","2010","general elemantary","West Germany","46","0.0309625552488502","0.0219373196473638","0.0399877908503365","1"
"Yes","2010","general elemantary","East Germany","5","","","","1"
"Yes","2010","middle vocational","West Germany","243","0.030158895028225","0.0258821255731197","0.0344356644833303","1"
"Yes","2010","middle vocational","East Germany","83","0.0347786837039817","0.0271156286478545","0.0424417387601088","1"
"Yes","2010","vocational + Abi","West Germany","34","0.055532925118753","0.0396730223963592","0.0713928278411468","1"
"Yes","2010","in school","West Germany","6","","","","1"
"Yes","2010","in school","East Germany","1","","","","1"
"Yes","2010","inadequately","West Germany","4","","","","1"
"Yes","2010","inadequately","East Germany","1","","","","1"
"Yes","2010","vocational + Abi","East Germany","9","","","","1"
"Yes","2010","higher vocational","West Germany","32","0.0388001529233302","0.0262459335125176","0.0513543723341428","1"
"Yes","2010","higher vocational","East Germany","7","","","","1"
"Yes","2010","higher education","West Germany","120","0.0538063149867436","0.0453174462761328","0.0622951836973544","1"
