"ple0160","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2000","(0) in school","20","","",""
"Yes","2000","(1a) inadequately completed","9","","",""
"Yes","2000","(1b) general elementary school","78","0.0227249266274702","0.0172832075563121","0.0281666456986283"
"Yes","2000","(1c) basic vocational qualification","276","0.0345201155057612","0.0304772270169977","0.0385630039945246"
"Yes","2000","(2a) intermediate vocational","470","0.0801584978973246","0.073024273061035","0.0872927227336142"
"Yes","2000","(2b) intermediate general qualification","71","0.0852499330842875","0.065047749684357","0.105452116484218"
"Yes","2000","(2c_gen) general maturity certificate","88","0.103897082856629","0.0831388840322118","0.124655281681046"
"Yes","2000","(2c_voc) vocational maturity certificate","142","0.0915741713536537","0.0772845027951838","0.105863839912124"
"Yes","2000","(3a) lower tertiary education","110","0.0670804413021549","0.0551957373548485","0.0789651452494613"
"Yes","2000","(3b) higher tertiary education","193","0.0890701070456067","0.0769790866152952","0.101161127475918"
"No","2001","(0) in school","524","0.96523983249182","0.949875619546199","0.980604045437442"
"No","2001","(1a) inadequately completed","313","0.974198449570955","0.956881684142452","0.991515214999459"
"No","2001","(1b) general elementary school","2415","0.969663447356608","0.962929531304098","0.976397363409119"
"No","2001","(1c) basic vocational qualification","6694","0.965534228936573","0.961239576936429","0.969828880936717"
"No","2001","(2a) intermediate vocational","4713","0.925843970183495","0.918673066687787","0.933014873679203"
"No","2001","(2b) intermediate general qualification","601","0.926252031277158","0.906297340518464","0.946206722035853"
"No","2001","(2c_gen) general maturity certificate","681","0.869982674639626","0.846589252618742","0.89337609666051"
"No","2001","(2c_voc) vocational maturity certificate","1337","0.920810447557245","0.906963882632725","0.934657012481765"
"No","2001","(3a) lower tertiary education","1487","0.924655094044316","0.911713834885032","0.937596353203601"
"No","2001","(3b) higher tertiary education","1799","0.907516184303852","0.894706840778753","0.920325527828951"
"Yes","2001","(0) in school","22","","",""
"Yes","2001","(1a) inadequately completed","9","","",""
"Yes","2001","(1b) general elementary school","77","0.0303365526433915","0.0236026365908815","0.0370704686959016"
"Yes","2001","(1c) basic vocational qualification","237","0.034465771063427","0.0301711190632828","0.0387604230635712"
"Yes","2001","(2a) intermediate vocational","416","0.0741560298165049","0.0669851263207969","0.081326933312213"
"Yes","2001","(2b) intermediate general qualification","58","0.0737479687228415","0.0537932779641467","0.0937026594815363"
"Yes","2001","(2c_gen) general maturity certificate","113","0.130017325360374","0.10662390333949","0.153410747381258"
"Yes","2001","(2c_voc) vocational maturity certificate","124","0.079189552442755","0.065342987518235","0.093036117367275"
"Yes","2001","(3a) lower tertiary education","111","0.0753449059556838","0.0624036467963994","0.0882861651149682"
"Yes","2001","(3b) higher tertiary education","166","0.0924838156961481","0.079674472171049","0.105293159221247"
"No","2002","(0) in school","464","0.951204289578714","0.93199097699666","0.970417602160768"
"No","2002","(1a) inadequately completed","275","0.984899284976098","0.970614827770013","0.999183742182183"
"No","2002","(1b) general elementary school","2135","0.974024059354693","0.967362183772797","0.980685934936589"
"No","2002","(1c) basic vocational qualification","5964","0.973375881665237","0.969354487037275","0.977397276293198"
"No","2002","(2a) intermediate vocational","4392","0.940144432247075","0.93334228168682","0.94694658280733"
"No","2002","(2b) intermediate general qualification","542","0.933041407109988","0.913008170655341","0.953074643564636"
"No","2002","(2c_gen) general maturity certificate","655","0.910265123865181","0.889360110265076","0.931170137465286"
"No","2002","(2c_voc) vocational maturity certificate","1228","0.92970385535424","0.915933594479867","0.943474116228613"
"No","2002","(3a) lower tertiary education","1295","0.956785824253187","0.945982945260343","0.967588703246031"
"No","2002","(3b) higher tertiary education","1432","0.953369884369042","0.94273170198163","0.964008066756454"
"Yes","2002","(0) in school","19","","",""
"Yes","2002","(1a) inadequately completed","5","","",""
"Yes","2002","(1b) general elementary school","55","0.0259759406453073","0.0193140650634113","0.0326378162272034"
"Yes","2002","(1c) basic vocational qualification","192","0.0266241183347632","0.0226027237068017","0.0306455129627247"
"Yes","2002","(2a) intermediate vocational","280","0.059855567752925","0.0530534171926697","0.0666577183131804"
"Yes","2002","(2b) intermediate general qualification","56","0.0669585928900116","0.0469253564353641","0.0869918293446592"
"Yes","2002","(2c_gen) general maturity certificate","63","0.089734876134819","0.0688298625347142","0.110639889734924"
"Yes","2002","(2c_voc) vocational maturity certificate","96","0.0702961446457598","0.0565258837713869","0.0840664055201327"
"Yes","2002","(3a) lower tertiary education","66","0.0432141757468129","0.0324112967539686","0.0540170547396572"
"Yes","2002","(3b) higher tertiary education","77","0.0466301156309577","0.0359919332435458","0.0572682980183696"
"No","2003","(0) in school","453","0.9222212870553","0.89860386101588","0.94583871309472"
"No","2003","(1a) inadequately completed","258","0.977701706888619","0.959857008436303","0.995546405340936"
"No","2003","(1b) general elementary school","2029","0.978174643048488","0.971902962354703","0.984446323742274"
"No","2003","(1c) basic vocational qualification","5660","0.969695956638575","0.965310305139336","0.974081608137814"
"No","2003","(2a) intermediate vocational","4162","0.924372862901961","0.916662310917535","0.932083414886387"
"No","2003","(2b) intermediate general qualification","539","0.904514400300855","0.880760435383816","0.928268365217894"
"No","2003","(2c_gen) general maturity certificate","624","0.915569796085533","0.894779323076393","0.936360269094673"
"No","2003","(2c_voc) vocational maturity certificate","1215","0.939290041217838","0.926383346360415","0.95219673607526"
"No","2003","(3a) lower tertiary education","1202","0.921535569575117","0.906962981671405","0.936108157478828"
"No","2003","(3b) higher tertiary education","1365","0.932039602602337","0.91913871645292","0.944940488751755"
"Yes","2003","(0) in school","41","0.0777787129447","0.0541612869052796","0.10139613898412"
"Yes","2003","(1a) inadequately completed","5","","",""
"Yes","2003","(1b) general elementary school","56","0.0218253569515116","0.0155536762577264","0.0280970376452969"
"Yes","2003","(1c) basic vocational qualification","209","0.030304043361425","0.0259183918621862","0.0346896948606638"
"Yes","2003","(2a) intermediate vocational","355","0.0756271370980388","0.0679165851136129","0.0833376890824647"
"Yes","2003","(2b) intermediate general qualification","49","0.0954855996991448","0.0717316347821056","0.119239564616184"
"Yes","2003","(2c_gen) general maturity certificate","63","0.084430203914467","0.0636397309053271","0.105220676923607"
"Yes","2003","(2c_voc) vocational maturity certificate","100","0.0607099587821625","0.0478032639247404","0.0736166536395846"
"Yes","2003","(3a) lower tertiary education","106","0.0784644304248832","0.0638918425211717","0.0930370183285948"
"Yes","2003","(3b) higher tertiary education","97","0.0679603973976627","0.0550595112482454","0.08086128354708"
"No","2004","(0) in school","594","0.948567133785599","0.931333065419019","0.96580120215218"
"No","2004","(1a) inadequately completed","251","0.924632840037088","0.892728780363072","0.956536899711105"
"No","2004","(1b) general elementary school","1962","0.972051439635777","0.964861847120613","0.979241032150942"
"No","2004","(1c) basic vocational qualification","5816","0.959691146478072","0.954744482415547","0.964637810540597"
"No","2004","(2a) intermediate vocational","4585","0.922638416550576","0.915225719347651","0.930051113753501"
"No","2004","(2b) intermediate general qualification","541","0.908957386655034","0.886072547472591","0.931842225837476"
"No","2004","(2c_gen) general maturity certificate","780","0.929111851096331","0.911808088251784","0.946415613940879"
"No","2004","(2c_voc) vocational maturity certificate","1426","0.91924836952189","0.905719657618485","0.932777081425295"
"No","2004","(3a) lower tertiary education","1586","0.945747138686747","0.934979450458771","0.956514826914723"
"No","2004","(3b) higher tertiary education","2419","0.938216771230349","0.928944521814317","0.947489020646381"
"Yes","2004","(0) in school","37","0.0514328662144007","0.0341987978478203","0.0686669345809812"
"Yes","2004","(1a) inadequately completed","12","","",""
"Yes","2004","(1b) general elementary school","57","0.0279485603642227","0.0207589678490582","0.0351381528793872"
"Yes","2004","(1c) basic vocational qualification","257","0.0403088535219277","0.035362189459403","0.0452555175844524"
"Yes","2004","(2a) intermediate vocational","405","0.077361583449424","0.0699488862464985","0.0847742806523495"
"Yes","2004","(2b) intermediate general qualification","66","0.0910426133449663","0.0681577741625237","0.113927452527409"
"Yes","2004","(2c_gen) general maturity certificate","65","0.0708881489036687","0.0535843860591213","0.0881919117482162"
"Yes","2004","(2c_voc) vocational maturity certificate","132","0.0807516304781098","0.0672229185747046","0.0942803423815151"
"Yes","2004","(3a) lower tertiary education","114","0.0542528613132531","0.0434851730852772","0.065020549541229"
"Yes","2004","(3b) higher tertiary education","171","0.0617832287696508","0.0525109793536188","0.0710554781856829"
"No","2005","(0) in school","621","0.962005446193461","0.947285371023588","0.976725521363335"
"No","2005","(1a) inadequately completed","237","0.958856450058639","0.934136366867153","0.983576533250126"
"No","2005","(1b) general elementary school","1787","0.960436903010674","0.951573412259007","0.969300393762342"
"No","2005","(1c) basic vocational qualification","5480","0.963923052882104","0.959081922976801","0.968764182787406"
"No","2005","(2a) intermediate vocational","4434","0.93701927372019","0.930110116099002","0.943928431341378"
"No","2005","(2b) intermediate general qualification","513","0.905143275164959","0.88117234580264","0.929114204527278"
"No","2005","(2c_gen) general maturity certificate","712","0.909783083430628","0.889843117320477","0.929723049540779"
"No","2005","(2c_voc) vocational maturity certificate","1399","0.927073530694517","0.913932668601189","0.940214392787844"
"No","2005","(3a) lower tertiary education","1534","0.940263749932524","0.928783070885359","0.951744428979688"
"No","2005","(3b) higher tertiary education","2359","0.939155388864496","0.929784994393773","0.94852578333522"
"Yes","2005","(0) in school","27","","",""
"Yes","2005","(1a) inadequately completed","11","","",""
"Yes","2005","(1b) general elementary school","71","0.0395630969893256","0.0306996062376581","0.048426587740993"
"Yes","2005","(1c) basic vocational qualification","220","0.0360769471178965","0.0312358172125936","0.0409180770231993"
"Yes","2005","(2a) intermediate vocational","315","0.0629807262798096","0.0560715686586217","0.0698898839009975"
"Yes","2005","(2b) intermediate general qualification","61","0.094856724835041","0.070885795472722","0.11882765419736"
"Yes","2005","(2c_gen) general maturity certificate","81","0.0902169165693718","0.070276950459221","0.110156882679523"
"Yes","2005","(2c_voc) vocational maturity certificate","105","0.0729264693054831","0.0597856072121555","0.0860673313988108"
"Yes","2005","(3a) lower tertiary education","103","0.0597362500674762","0.0482555710203113","0.071216929114641"
"Yes","2005","(3b) higher tertiary education","141","0.0608446111355035","0.0514742166647799","0.0702150056062271"
"No","2006","(0) in school","378","0.95352084781281","0.932967159649177","0.974074535976444"
"No","2006","(1a) inadequately completed","237","0.97918510387502","0.961160775427293","0.997209432322747"
"No","2006","(1b) general elementary school","1892","0.974668620395826","0.967705216608006","0.981632024183646"
"No","2006","(1c) basic vocational qualification","5966","0.965079224590292","0.960494838802134","0.969663610378451"
"No","2006","(2a) intermediate vocational","4850","0.947047350851505","0.940927095790237","0.953167605912773"
"No","2006","(2b) intermediate general qualification","532","0.912935141927227","0.889971000133834","0.93589928372062"
"No","2006","(2c_gen) general maturity certificate","756","0.92946491349572","0.911929127293749","0.947000699697692"
"No","2006","(2c_voc) vocational maturity certificate","1534","0.943346449671192","0.932116700240374","0.95457619910201"
"No","2006","(3a) lower tertiary education","1713","0.954119181005234","0.944448208657467","0.963790153353002"
"No","2006","(3b) higher tertiary education","2621","0.941733279540714","0.933002062792795","0.950464496288633"
"Yes","2006","(0) in school","25","","",""
"Yes","2006","(1a) inadequately completed","4","","",""
"Yes","2006","(1b) general elementary school","64","0.025331379604174","0.0183679758163536","0.0322947833919944"
"Yes","2006","(1c) basic vocational qualification","194","0.0349207754097074","0.0303363896215487","0.0395051611978662"
"Yes","2006","(2a) intermediate vocational","293","0.0529526491484953","0.0468323940872273","0.0590729042097633"
"Yes","2006","(2b) intermediate general qualification","47","0.0870648580727731","0.0641007162793797","0.110028999866167"
"Yes","2006","(2c_gen) general maturity certificate","63","0.0705350865042799","0.0529993003023085","0.0880708727062514"
"Yes","2006","(2c_voc) vocational maturity certificate","94","0.0566535503288082","0.0454238008979899","0.0678832997596265"
"Yes","2006","(3a) lower tertiary education","85","0.0458808189947659","0.0362098466469985","0.0555517913425333"
"Yes","2006","(3b) higher tertiary education","144","0.0582667204592863","0.0495355037113672","0.0669979372072054"
"No","2007","(0) in school","322","0.955768602715824","0.933783922050716","0.977753283380931"
"No","2007","(1a) inadequately completed","207","0.93572464570184","0.903019394497324","0.968429896906355"
"No","2007","(1b) general elementary school","1665","0.963468071861825","0.954624951109018","0.972311192614631"
"No","2007","(1c) basic vocational qualification","5348","0.954997872595592","0.949564826298483","0.9604309188927"
"No","2007","(2a) intermediate vocational","4579","0.944916110719612","0.938492042776649","0.951340178662575"
"No","2007","(2b) intermediate general qualification","477","0.914894237500306","0.890794661259881","0.938993813740731"
"No","2007","(2c_gen) general maturity certificate","731","0.91776494659888","0.898763592958922","0.936766300238837"
"No","2007","(2c_voc) vocational maturity certificate","1451","0.946452866274064","0.935223841167811","0.957681891380317"
"No","2007","(3a) lower tertiary education","1603","0.952402073775294","0.942277993419514","0.962526154131074"
"No","2007","(3b) higher tertiary education","2526","0.943349471919647","0.934574286434644","0.952124657404651"
"Yes","2007","(0) in school","14","","",""
"Yes","2007","(1a) inadequately completed","9","","",""
"Yes","2007","(1b) general elementary school","64","0.0365319281381754","0.0276888073853687","0.045375048890982"
"Yes","2007","(1c) basic vocational qualification","245","0.0450021274044085","0.0395690811072996","0.0504351737015174"
"Yes","2007","(2a) intermediate vocational","266","0.0550838892803878","0.0486598213374246","0.061507957223351"
"Yes","2007","(2b) intermediate general qualification","38","0.0851057624996937","0.0610061862592685","0.109205338740119"
"Yes","2007","(2c_gen) general maturity certificate","72","0.0822350534011201","0.0632336997611626","0.101236407041078"
"Yes","2007","(2c_voc) vocational maturity certificate","93","0.053547133725936","0.0423181086196829","0.0647761588321892"
"Yes","2007","(3a) lower tertiary education","96","0.0475979262247063","0.0374738458689264","0.0577220065804863"
"Yes","2007","(3b) higher tertiary education","140","0.0566505280803526","0.0478753425953488","0.0654257135653563"
"No","2008","(0) in school","340","0.941467082561482","0.917116091656906","0.965818073466058"
"No","2008","(1a) inadequately completed","186","0.968639636135294","0.943857259377129","0.99342201289346"
"No","2008","(1b) general elementary school","1537","0.970798063216023","0.962522076065325","0.979074050366721"
"No","2008","(1c) basic vocational qualification","5072","0.967466945486118","0.962675716580361","0.972258174391876"
"No","2008","(2a) intermediate vocational","4383","0.943077882662259","0.936415604040428","0.949740161284091"
"No","2008","(2b) intermediate general qualification","445","0.91414519452937","0.889109165444811","0.939181223613929"
"No","2008","(2c_gen) general maturity certificate","674","0.929665329608461","0.911229023193211","0.948101636023711"
"No","2008","(2c_voc) vocational maturity certificate","1361","0.943035854199247","0.931097933016954","0.954973775381539"
"No","2008","(3a) lower tertiary education","1561","0.951445738736917","0.941056041967923","0.96183543550591"
"No","2008","(3b) higher tertiary education","2417","0.942589942174142","0.933566378724492","0.951613505623792"
"Yes","2008","(0) in school","17","","",""
"Yes","2008","(1a) inadequately completed","4","","",""
"Yes","2008","(1b) general elementary school","53","0.0292019367839773","0.0209259496332793","0.0374779239346752"
"Yes","2008","(1c) basic vocational qualification","195","0.0325330545138816","0.0277418256081243","0.0373242834196389"
"Yes","2008","(2a) intermediate vocational","263","0.0569221173377406","0.0502598387159094","0.0635843959595719"
"Yes","2008","(2b) intermediate general qualification","36","0.08585480547063","0.0608187763860711","0.110890834555189"
"Yes","2008","(2c_gen) general maturity certificate","65","0.0703346703915389","0.051898363976289","0.0887709768067887"
"Yes","2008","(2c_voc) vocational maturity certificate","87","0.0569641458007532","0.0450262246184607","0.0689020669830458"
"Yes","2008","(3a) lower tertiary education","83","0.0485542612630832","0.0381645644940897","0.0589439580320766"
"Yes","2008","(3b) higher tertiary education","136","0.0574100578258579","0.0483864943762079","0.0664336212755079"
"No","2009","(0) in school","301","0.971255858963504","0.952685966453146","0.989825751473861"
"No","2009","(1a) inadequately completed","173","0.998066710841238","0.991539890476584","1.00459353120589"
"No","2009","(1b) general elementary school","1370","0.963517358190498","0.953734686126129","0.973300030254868"
"No","2009","(1c) basic vocational qualification","4716","0.971449842756287","0.966759492233858","0.976140193278716"
"No","2009","(2a) intermediate vocational","4190","0.95483300028565","0.948691961772985","0.960974038798316"
"No","2009","(2b) intermediate general qualification","411","0.949253386004159","0.928604442376392","0.969902329631925"
"No","2009","(2c_gen) general maturity certificate","634","0.922895590848672","0.903063359449713","0.942727822247631"
"No","2009","(2c_voc) vocational maturity certificate","1263","0.941020697545698","0.928354828182873","0.953686566908524"
"No","2009","(3a) lower tertiary education","1526","0.965046946198875","0.956005243124984","0.974088649272765"
"No","2009","(3b) higher tertiary education","2329","0.933450206739074","0.923601040428185","0.943299373049963"
"Yes","2009","(0) in school","10","","",""
"Yes","2009","(1a) inadequately completed","1","","",""
"Yes","2009","(1b) general elementary school","41","0.0364826418095016","0.0266999697451318","0.0462653138738713"
"Yes","2009","(1c) basic vocational qualification","127","0.0285501572437127","0.0238598067212839","0.0332405077661415"
"Yes","2009","(2a) intermediate vocational","203","0.0451669997143496","0.0390259612016842","0.051308038227015"
"Yes","2009","(2b) intermediate general qualification","23","","",""
"Yes","2009","(2c_gen) general maturity certificate","61","0.0771044091513281","0.0572721777523695","0.0969366405502867"
"Yes","2009","(2c_voc) vocational maturity certificate","66","0.0589793024543016","0.0463134330914757","0.0716451718171274"
"Yes","2009","(3a) lower tertiary education","59","0.0349530538011254","0.0259113507272349","0.043994756875016"
"Yes","2009","(3b) higher tertiary education","131","0.0665497932609261","0.0567006269500374","0.0763989595718148"
"No","2010","(0) in school","266","0.960624899083496","0.937554530820343","0.983695267346649"
"No","2010","(1a) inadequately completed","143","0.990912191336098","0.975519348458974","1.00630503421322"
"No","2010","(1b) general elementary school","1229","0.974159691750032","0.965402709476693","0.982916674023372"
"No","2010","(1c) basic vocational qualification","4274","0.978085438305204","0.973750661953052","0.982420214657356"
"No","2010","(2a) intermediate vocational","3899","0.965371642507477","0.959758653156779","0.970984631858174"
"No","2010","(2b) intermediate general qualification","382","0.947032607350503","0.925193032876839","0.968872181824167"
"No","2010","(2c_gen) general maturity certificate","592","0.923947536827788","0.903600339758595","0.944294733896982"
"No","2010","(2c_voc) vocational maturity certificate","1216","0.947553450310955","0.93528816655895","0.959818734062959"
"No","2010","(3a) lower tertiary education","1439","0.952543976556885","0.941802399938943","0.963285553174827"
"No","2010","(3b) higher tertiary education","2239","0.950480611743337","0.941677220805293","0.959284002681381"
"Yes","2010","(0) in school","7","","",""
"Yes","2010","(1a) inadequately completed","3","","",""
"Yes","2010","(1b) general elementary school","32","0.0258403082499675","0.0170833259766281","0.0345972905233068"
"Yes","2010","(1c) basic vocational qualification","108","0.0219145616947958","0.0175797853426438","0.0262493380469479"
"Yes","2010","(2a) intermediate vocational","177","0.0346283574925231","0.0290153681418257","0.0402413468432205"
"Yes","2010","(2b) intermediate general qualification","22","","",""
"Yes","2010","(2c_gen) general maturity certificate","60","0.0760524631722116","0.0557052661030184","0.0963996602414049"
"Yes","2010","(2c_voc) vocational maturity certificate","53","0.0524465496890455","0.040181265937041","0.06471183344105"
"Yes","2010","(3a) lower tertiary education","66","0.047456023443115","0.0367144468251734","0.0581976000610567"
"Yes","2010","(3b) higher tertiary education","94","0.0495193882566627","0.0407159973186189","0.0583227791947065"
"No","2011","(0) in school","304","0.972212055802459","0.954003117164963","0.990420994439956"
"No","2011","(1a) inadequately completed","239","0.971376977983044","0.950707489353867","0.992046466612221"
"No","2011","(1b) general elementary school","1646","0.974074580165335","0.966495922845412","0.981653237485257"
"No","2011","(1c) basic vocational qualification","5307","0.965816500512013","0.96101537158007","0.970617629443957"
"No","2011","(2a) intermediate vocational","4702","0.943090514255348","0.936665865877087","0.94951516263361"
"No","2011","(2b) intermediate general qualification","506","0.94559842377936","0.926468628497463","0.964728219061257"
"No","2011","(2c_gen) general maturity certificate","795","0.904775395254301","0.885404094734929","0.924146695773673"
"No","2011","(2c_voc) vocational maturity certificate","1484","0.93828042966902","0.92640710434052","0.950153754997521"
"No","2011","(3a) lower tertiary education","1673","0.95582086700688","0.946204076739099","0.965437657274661"
"No","2011","(3b) higher tertiary education","2699","0.939768561572268","0.931023120157433","0.948514002987104"
"Yes","2011","(0) in school","9","","",""
"Yes","2011","(1a) inadequately completed","11","","",""
"Yes","2011","(1b) general elementary school","43","0.025925419834665","0.0183467625147426","0.0335040771545875"
"Yes","2011","(1c) basic vocational qualification","195","0.0341834994879868","0.0293823705560433","0.0389846284199303"
"Yes","2011","(2a) intermediate vocational","293","0.0569094857446516","0.0504848373663904","0.0633341341229127"
"Yes","2011","(2b) intermediate general qualification","34","0.0544015762206402","0.0352717809387431","0.0735313715025373"
"Yes","2011","(2c_gen) general maturity certificate","87","0.0952246047456993","0.0758533042263273","0.114595905265071"
"Yes","2011","(2c_voc) vocational maturity certificate","94","0.0617195703309794","0.0498462450024785","0.0735928956594803"
"Yes","2011","(3a) lower tertiary education","81","0.0441791329931201","0.0345623427253389","0.0537959232609013"
"Yes","2011","(3b) higher tertiary education","144","0.0602314384277317","0.0514859970128963","0.0689768798425671"
"No","2012","(0) in school","280","0.983971862104855","0.969417340026358","0.998526384183353"
"No","2012","(1a) inadequately completed","248","0.966298964703113","0.944279050805207","0.988318878601019"
"No","2012","(1b) general elementary school","1592","0.978730497708197","0.971728348918371","0.985732646498022"
"No","2012","(1c) basic vocational qualification","5207","0.975691158965183","0.971567862856453","0.979814455073914"
"No","2012","(2a) intermediate vocational","4716","0.95190654855015","0.945932112182557","0.957880984917742"
"No","2012","(2b) intermediate general qualification","505","0.942109214878675","0.922301571506363","0.961916858250988"
"No","2012","(2c_gen) general maturity certificate","784","0.936140229009753","0.919683849374365","0.952596608645142"
"No","2012","(2c_voc) vocational maturity certificate","1536","0.963607472449442","0.954414411874303","0.972800533024581"
"No","2012","(3a) lower tertiary education","1713","0.955113497205329","0.945494640256306","0.964732354154351"
"No","2012","(3b) higher tertiary education","2767","0.950789172412482","0.942887851398848","0.958690493426116"
"Yes","2012","(0) in school","6","","",""
"Yes","2012","(1a) inadequately completed","10","","",""
"Yes","2012","(1b) general elementary school","39","0.0212695022918035","0.0142673535019782","0.0282716510816287"
"Yes","2012","(1c) basic vocational qualification","152","0.0243088410348169","0.0201855449260865","0.0284321371435473"
"Yes","2012","(2a) intermediate vocational","211","0.0480934514498503","0.0421190150822578","0.0540678878174428"
"Yes","2012","(2b) intermediate general qualification","29","","",""
"Yes","2012","(2c_gen) general maturity certificate","64","0.0638597709902468","0.0474033913548585","0.080316150625635"
"Yes","2012","(2c_voc) vocational maturity certificate","58","0.036392527550558","0.0271994669754188","0.0455855881256973"
"Yes","2012","(3a) lower tertiary education","67","0.0448865027946714","0.035267645845649","0.0545053597436939"
"Yes","2012","(3b) higher tertiary education","112","0.049210827587518","0.0413095065738842","0.0571121486011519"
"No","2013","(0) in school","253","0.983430926352887","0.967944583057318","0.998917269648457"
"No","2013","(1a) inadequately completed","222","0.994860898461995","0.985476197476845","1.00424559944715"
"No","2013","(1b) general elementary school","1398","0.976974696522073","0.969195614930443","0.984753778113703"
"No","2013","(1c) basic vocational qualification","4750","0.984200019165366","0.980684700237007","0.987715338093725"
"No","2013","(2a) intermediate vocational","4457","0.969301817829734","0.96430715251971","0.974296483139759"
"No","2013","(2b) intermediate general qualification","458","0.980464287183462","0.967978739070082","0.992949835296842"
"No","2013","(2c_gen) general maturity certificate","723","0.950194007280022","0.934828402008999","0.965559612551045"
"No","2013","(2c_voc) vocational maturity certificate","1420","0.966544747566533","0.95732715425302","0.975762340880046"
"No","2013","(3a) lower tertiary education","1650","0.984176139211411","0.978215817659623","0.990136460763199"
"No","2013","(3b) higher tertiary education","2714","0.975354183223","0.96960318587562","0.98110518057038"
"Yes","2013","(0) in school","8","","",""
"Yes","2013","(1a) inadequately completed","1","","",""
"Yes","2013","(1b) general elementary school","30","0.0230253034779273","0.0152462218862973","0.0308043850695573"
"Yes","2013","(1c) basic vocational qualification","84","0.0157999808346343","0.0122846619062754","0.0193152997629931"
"Yes","2013","(2a) intermediate vocational","125","0.0306981821702658","0.0257035168602413","0.0356928474802904"
"Yes","2013","(2b) intermediate general qualification","14","","",""
"Yes","2013","(2c_gen) general maturity certificate","47","0.0498059927199775","0.0344403874489544","0.0651715979910006"
"Yes","2013","(2c_voc) vocational maturity certificate","42","0.0334552524334666","0.0242376591199537","0.0426728457469794"
"Yes","2013","(3a) lower tertiary education","34","0.0158238607885887","0.00986353923680068","0.0217841823403767"
"Yes","2013","(3b) higher tertiary education","78","0.0246458167769998","0.0188948194296198","0.0303968141243799"
"No","2014","(0) in school","444","0.955892228828507","0.937025160835651","0.974759296821362"
"No","2014","(1a) inadequately completed","527","0.977307967688668","0.964793826297757","0.989822109079579"
"No","2014","(1b) general elementary school","2310","0.978484121318456","0.972641308205642","0.984326934431269"
"No","2014","(1c) basic vocational qualification","5726","0.982148903623582","0.978763360789353","0.985534446457811"
"No","2014","(2a) intermediate vocational","5898","0.975512182069412","0.971626572719321","0.979397791419504"
"No","2014","(2b) intermediate general qualification","765","0.969416152066207","0.957580177948281","0.981252126184132"
"No","2014","(2c_gen) general maturity certificate","1380","0.93701715931088","0.924526073893878","0.949508244727883"
"No","2014","(2c_voc) vocational maturity certificate","2430","0.962596210125915","0.955183340512951","0.97000907973888"
