"ple0160","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","1999","Not Employed","(0) in school","10","","",""
"Yes","1999","Not Employed","(1a) inadequately completed","3","","",""
"Yes","1999","Not Employed","(1b) general elementary school","15","","",""
"Yes","1999","Not Employed","(1c) basic vocational qualification","25","","",""
"Yes","1999","Not Employed","(2b) intermediate general qualification","8","","",""
"Yes","1999","Not Employed","(2a) intermediate vocational","27","","",""
"Yes","1999","Not Employed","(2c_gen) general maturity certificate","16","","",""
"Yes","1999","Not Employed","(2c_voc) vocational maturity certificate","10","","",""
"Yes","1999","Not Employed","(3a) lower tertiary education","4","","",""
"Yes","1999","Not Employed","(3b) higher tertiary education","11","","",""
"Yes","1999","Employed","(0) in school","","","",""
"Yes","1999","Employed","(1a) inadequately completed","8","","",""
"Yes","1999","Employed","(1b) general elementary school","36","0.0325178093831265","0.0205797895793731","0.04445582918688"
"Yes","1999","Employed","(1c) basic vocational qualification","111","0.0419576941894952","0.0339514682613746","0.0499639201176159"
"Yes","1999","Employed","(2b) intermediate general qualification","39","0.110054956201202","0.0776816344406127","0.142428277961791"
"Yes","1999","Employed","(2a) intermediate vocational","161","0.0728816379945027","0.0622047858303373","0.083558490158668"
"Yes","1999","Employed","(2c_gen) general maturity certificate","29","","",""
"Yes","1999","Employed","(2c_voc) vocational maturity certificate","45","0.0913459448975611","0.0668184001308748","0.115873489664247"
"Yes","1999","Employed","(3a) lower tertiary education","46","0.0556276936743519","0.0389782567658657","0.072277130582838"
"Yes","1999","Employed","(3b) higher tertiary education","66","0.0851830577648682","0.0660061048946058","0.104360010635131"
"No","1999","Not Employed","(0) in school","266","0.975894072505183","0.957799146435957","0.993988998574409"
"No","1999","Not Employed","(1a) inadequately completed","239","0.98750685597708","0.9735127118937","1.00150100006046"
"No","1999","Not Employed","(1b) general elementary school","1091","0.987627081099733","0.981112250828596","0.994141911370871"
"No","1999","Not Employed","(1c) basic vocational qualification","1664","0.984421824689368","0.978515977897249","0.990327671481488"
"No","1999","Not Employed","(2b) intermediate general qualification","169","0.963861097398227","0.936365942915994","0.991356251880461"
"No","1999","Not Employed","(2a) intermediate vocational","551","0.951286999446193","0.933737594578583","0.968836404313803"
"No","1999","Not Employed","(2c_gen) general maturity certificate","177","0.898649078307188","0.856071755091137","0.941226401523238"
"No","1999","Not Employed","(2c_voc) vocational maturity certificate","131","0.95045872939602","0.914641768148054","0.986275690643985"
"No","1999","Not Employed","(3a) lower tertiary education","221","0.987078108851897","0.97232119196464","1.00183502573915"
"No","1999","Not Employed","(3b) higher tertiary education","190","0.96723159760652","0.942619822716685","0.991843372496355"
"No","1999","Employed","(0) in school","44","1","1","1"
"No","1999","Employed","(1a) inadequately completed","224","0.960454074655838","0.935376053101069","0.985532096210607"
"No","1999","Employed","(1b) general elementary school","812","0.967482190616873","0.95554417081312","0.979420210420627"
"No","1999","Employed","(1c) basic vocational qualification","2298","0.958042305810505","0.950036079882384","0.966048531738625"
"No","1999","Employed","(2b) intermediate general qualification","320","0.889945043798798","0.857571722038209","0.922318365559387"
"No","1999","Employed","(2a) intermediate vocational","2116","0.927118362005497","0.916441509841332","0.937795214169663"
"No","1999","Employed","(2c_gen) general maturity certificate","257","0.923873931061141","0.893138583199691","0.954609278922592"
"No","1999","Employed","(2c_voc) vocational maturity certificate","485","0.908654055102439","0.884126510335753","0.933181599869125"
"No","1999","Employed","(3a) lower tertiary education","682","0.944372306325648","0.927722869417162","0.961021743234134"
"No","1999","Employed","(3b) higher tertiary education","748","0.914816942235132","0.895639989364869","0.933993895105394"
"Yes","2000","Not Employed","(0) in school","15","","",""
"Yes","2000","Not Employed","(1a) inadequately completed","3","","",""
"Yes","2000","Not Employed","(1b) general elementary school","22","","",""
"Yes","2000","Not Employed","(1c) basic vocational qualification","58","0.0160990177641536","0.0119395544932254","0.0202584810350817"
"Yes","2000","Not Employed","(2b) intermediate general qualification","20","","",""
"Yes","2000","Not Employed","(2a) intermediate vocational","46","0.0326623878296747","0.0226758303793708","0.0426489452799787"
"Yes","2000","Not Employed","(2c_gen) general maturity certificate","30","0.0861964290699562","0.056835783842653","0.115557074297259"
"Yes","2000","Not Employed","(2c_voc) vocational maturity certificate","12","","",""
