"ple0160","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Yes","2001","Employed","college entrance qualification","355","0.103490216788184","0.0932532347801736","0.113727198796195"
"Yes","2001","Employed","lower secondary degree","247","0.0574830501129054","0.0506303346131642","0.0643357656126467"
"Yes","2001","Employed","no degree/no degree yet","15","","",""
"Yes","2001","Employed","Other degree","42","0.0676569499346069","0.0506318751266827","0.084682024742531"
"Yes","2001","Employed","secondary school degree","475","0.093141576144961","0.0850082137702617","0.10127493851966"
"Yes","2001","Not Employed","college entrance qualification","69","0.0631233214392089","0.0484070942997413","0.0778395485786766"
"Yes","2001","Not Employed","lower secondary degree","57","0.0139630171253116","0.0104684753502082","0.017457558900415"
"Yes","2001","Not Employed","no degree/no degree yet","16","","",""
"Yes","2001","Not Employed","Other degree","13","","",""
"Yes","2001","Not Employed","secondary school degree","42","0.0197644264188354","0.0127990795547522","0.0267297732829187"
"No","2002","Employed","college entrance qualification","2597","0.924171100966163","0.914383224075779","0.933958977856548"
"No","2002","Employed","lower secondary degree","3617","0.952206665455497","0.945426595059281","0.958986735851713"
"No","2002","Employed","no degree/no degree yet","203","0.947355430188397","0.917293737865347","0.977417122511448"
"No","2002","Employed","Other degree","717","0.961104536574563","0.947239450217618","0.974969622931509"
"No","2002","Employed","secondary school degree","4106","0.92221104091046","0.91433011008676","0.930091971734161"
"No","2002","Not Employed","college entrance qualification","842","0.962907495322214","0.950449237272881","0.975365753371547"
"No","2002","Not Employed","lower secondary degree","3919","0.991837943588049","0.989035958464749","0.994639928711349"
"No","2002","Not Employed","no degree/no degree yet","536","0.973219984991563","0.959740192431724","0.986699777551402"
"No","2002","Not Employed","Other degree","463","0.978828129528407","0.965882173690962","0.991774085365852"
"No","2002","Not Employed","secondary school degree","1377","0.98947178351573","0.984136782076289","0.994806784955171"
"Yes","2002","Employed","college entrance qualification","213","0.0758288990338367","0.066041022143452","0.0856167759242214"
"Yes","2002","Employed","lower secondary degree","186","0.0477933345445032","0.0410132641482872","0.0545734049407192"
"Yes","2002","Employed","no degree/no degree yet","9","","",""
"Yes","2002","Employed","Other degree","30","0.0388954634254367","0.0250303770684909","0.0527605497823824"
"Yes","2002","Employed","secondary school degree","331","0.0777889590895395","0.0699080282658391","0.08566988991324"
"Yes","2002","Not Employed","college entrance qualification","42","0.0370925046777861","0.0246342466284533","0.049550762727119"
"Yes","2002","Not Employed","lower secondary degree","42","0.00816205641195095","0.00536007128865067","0.0109640415352512"
"Yes","2002","Not Employed","no degree/no degree yet","15","","",""
"Yes","2002","Not Employed","Other degree","12","","",""
"Yes","2002","Not Employed","secondary school degree","29","","",""
"No","2003","Employed","college entrance qualification","2463","0.911259099034575","0.900550653200182","0.921967544868968"
"No","2003","Employed","lower secondary degree","3335","0.94753991159248","0.940202704758666","0.954877118426294"
"No","2003","Employed","no degree/no degree yet","175","0.916585129327678","0.877371273184946","0.95579898547041"
"No","2003","Employed","Other degree","653","0.954968770781227","0.939416664159619","0.970520877402834"
"No","2003","Employed","secondary school degree","3857","0.903967233249154","0.895125778462246","0.912808688036061"
"No","2003","Not Employed","college entrance qualification","861","0.964398386859835","0.952312812583153","0.976483961136516"
"No","2003","Not Employed","lower secondary degree","3815","0.991264453860746","0.988328491394836","0.994200416326656"
"No","2003","Not Employed","no degree/no degree yet","537","0.957007072471324","0.94031106445585","0.973703080486797"
"No","2003","Not Employed","Other degree","463","0.977835541984434","0.964540212488239","0.99113087148063"
"No","2003","Not Employed","secondary school degree","1344","0.970315605859343","0.961383981215399","0.979247230503287"
"Yes","2003","Employed","college entrance qualification","246","0.0887409009654248","0.0780324551310319","0.0994493467998176"
"Yes","2003","Employed","lower secondary degree","212","0.0524600884075202","0.0451228815737063","0.0597972952413341"
"Yes","2003","Employed","no degree/no degree yet","16","","",""
"Yes","2003","Employed","Other degree","30","0.0450312292187734","0.0294791225971662","0.0605833358403807"
"Yes","2003","Employed","secondary school degree","409","0.0960327667508464","0.0871913119639388","0.104874221537754"
"Yes","2003","Not Employed","college entrance qualification","42","0.0356016131401653","0.0235160388634839","0.0476871874168467"
"Yes","2003","Not Employed","lower secondary degree","44","0.00873554613925386","0.00579958367334354","0.0116715086051642"
"Yes","2003","Not Employed","no degree/no degree yet","30","0.0429929275286764","0.0262969195132027","0.0596889355441502"
"Yes","2003","Not Employed","Other degree","8","","",""
"Yes","2003","Not Employed","secondary school degree","43","0.0296843941406568","0.0207527694967129","0.0386160187846006"
"No","2004","Employed","college entrance qualification","3722","0.918142725482139","0.909715171266005","0.926570279698273"
"No","2004","Employed","lower secondary degree","3386","0.938419698721915","0.930572495154143","0.946266902289687"
"No","2004","Employed","no degree/no degree yet","191","0.895708789226924","0.853767644485192","0.937649933968656"
"No","2004","Employed","Other degree","647","0.949271370638007","0.932801975121895","0.965740766154119"
"No","2004","Employed","secondary school degree","4213","0.907730529706961","0.899424828472257","0.916036230941665"
"No","2004","Not Employed","college entrance qualification","1231","0.961275716486595","0.950747157924485","0.971804275048705"
"No","2004","Not Employed","lower secondary degree","3879","0.983673337471187","0.979722775836475","0.9876238991059"
"No","2004","Not Employed","no degree/no degree yet","656","0.952963590281717","0.937189283598075","0.968737896965359"
"No","2004","Not Employed","Other degree","498","0.969787130586024","0.954960334810816","0.984613926361232"
"No","2004","Not Employed","secondary school degree","1529","0.960536632555471","0.95099378698079","0.970079478130152"
"Yes","2004","Employed","college entrance qualification","343","0.0818572745178607","0.0734297203017265","0.0902848287339949"
"Yes","2004","Employed","lower secondary degree","219","0.061580301278085","0.0537330977103133","0.0694275048458568"
"Yes","2004","Employed","no degree/no degree yet","13","","",""
"Yes","2004","Employed","Other degree","35","0.0507286293619933","0.0342592338458816","0.0671980248781049"
"Yes","2004","Employed","secondary school degree","451","0.0922694702930391","0.0839637690583355","0.100575171527743"
"Yes","2004","Not Employed","college entrance qualification","59","0.0387242835134047","0.0281957249512945","0.0492528420755148"
"Yes","2004","Not Employed","lower secondary degree","74","0.0163266625288125","0.0123761008940997","0.0202772241635253"
"Yes","2004","Not Employed","no degree/no degree yet","36","0.047036409718283","0.0312621030346407","0.0628107164019253"
"Yes","2004","Not Employed","Other degree","14","","",""
"Yes","2004","Not Employed","secondary school degree","70","0.0394633674445288","0.0299205218698475","0.0490062130192101"
"No","2005","Employed","college entrance qualification","3616","0.917591897273568","0.908983648681169","0.926200145865968"
"No","2005","Employed","lower secondary degree","3095","0.943458489625652","0.935551908752097","0.951365070499207"
"No","2005","Employed","no degree/no degree yet","186","0.972462481922605","0.949375441589418","0.995549522255791"
"No","2005","Employed","Other degree","611","0.944551256537917","0.926793161693786","0.962309351382048"
"No","2005","Employed","secondary school degree","4113","0.926231212498759","0.918549434883834","0.933912990113685"
"No","2005","Not Employed","college entrance qualification","1169","0.961054570830127","0.950238378008658","0.971870763651596"
"No","2005","Not Employed","lower secondary degree","3688","0.978802849277038","0.97421341786777","0.983392280686307"
"No","2005","Not Employed","no degree/no degree yet","674","0.956930960478249","0.941945281365253","0.971916639591246"
"No","2005","Not Employed","Other degree","471","0.968945142672277","0.953491183009192","0.984399102335361"
"No","2005","Not Employed","secondary school degree","1441","0.957458393412953","0.947305750673465","0.967611036152441"
"Yes","2005","Employed","college entrance qualification","304","0.0824081027264314","0.0737998541340315","0.0910163513188313"
"Yes","2005","Employed","lower secondary degree","183","0.0565415103743482","0.0486349295007931","0.0644480912479033"
"Yes","2005","Employed","no degree/no degree yet","7","","",""
"Yes","2005","Employed","Other degree","27","","",""
"Yes","2005","Employed","secondary school degree","335","0.0737687875012406","0.0660870098863148","0.0814505651161663"
"Yes","2005","Not Employed","college entrance qualification","60","0.0389454291698728","0.0281292363484036","0.049761621991342"
"Yes","2005","Not Employed","lower secondary degree","96","0.0211971507229616","0.0166077193136932","0.0257865821322299"
"Yes","2005","Not Employed","no degree/no degree yet","31","0.0430690395217506","0.0280833604087539","0.0580547186347473"
"Yes","2005","Not Employed","Other degree","13","","",""
"Yes","2005","Not Employed","secondary school degree","77","0.0425416065870468","0.032388963847559","0.0526942493265345"
"No","2006","Employed","college entrance qualification","3903","0.932383644552043","0.924768273854435","0.939999015249651"
"No","2006","Employed","lower secondary degree","3270","0.951418806589923","0.944222920101375","0.958614693078472"
"No","2006","Employed","no degree/no degree yet","151","0.958774997273069","0.927872880776776","0.989677113769363"
"No","2006","Employed","Other degree","616","0.932840228034786","0.913627787654873","0.952052668414698"
"No","2006","Employed","secondary school degree","4383","0.934815064672986","0.92774953954305","0.941880589802921"
"No","2006","Not Employed","college entrance qualification","1357","0.965144885652783","0.955578227502076","0.97471154380349"
"No","2006","Not Employed","lower secondary degree","4094","0.983776313163365","0.979940483627295","0.987612142699435"
"No","2006","Not Employed","no degree/no degree yet","469","0.969937099530807","0.954817604865886","0.985056594195728"
"No","2006","Not Employed","Other degree","529","0.960376708805178","0.944044162644506","0.97670925496585"
"No","2006","Not Employed","secondary school degree","1690","0.974438981226166","0.967042594841731","0.9818353676106"
"Yes","2006","Employed","college entrance qualification","273","0.0676163554479573","0.0600009847503492","0.0752317261455654"
"Yes","2006","Employed","lower secondary degree","159","0.0485811934100769","0.0413853069215284","0.0557770798986255"
"Yes","2006","Employed","no degree/no degree yet","8","","",""
"Yes","2006","Employed","Other degree","36","0.0671597719652146","0.0479473315853025","0.0863722123451267"
"Yes","2006","Employed","secondary school degree","306","0.0651849353270142","0.0581194101970785","0.07225046045695"
"Yes","2006","Not Employed","college entrance qualification","55","0.0348551143472168","0.0252884561965098","0.0444217724979237"
"Yes","2006","Not Employed","lower secondary degree","73","0.0162236868366349","0.0123878573005652","0.0200595163727045"
"Yes","2006","Not Employed","no degree/no degree yet","21","","",""
"Yes","2006","Not Employed","Other degree","19","","",""
"Yes","2006","Not Employed","secondary school degree","59","0.0255610187738344","0.0181646323893996","0.0329574051582692"
"No","2007","Employed","college entrance qualification","3729","0.930443017862622","0.92256516482579","0.938320870899454"
"No","2007","Employed","lower secondary degree","2876","0.940332223538589","0.931960090567986","0.948704356509192"
"No","2007","Employed","no degree/no degree yet","128","0.9424617305167","0.902736046343665","0.982187414689735"
"No","2007","Employed","Other degree","575","0.957559932172282","0.941389115902228","0.973730748442335"
"No","2007","Employed","secondary school degree","4051","0.932130759627783","0.924655465227856","0.939606054027709"
"No","2007","Not Employed","college entrance qualification","1328","0.959850148296803","0.949511425401978","0.970188871191628"
"No","2007","Not Employed","lower secondary degree","3722","0.972178692855551","0.966964770441957","0.977392615269146"
"No","2007","Not Employed","no degree/no degree yet","404","0.946656587254207","0.925241761921153","0.968071412587261"
"No","2007","Not Employed","Other degree","457","0.966710930705758","0.950527289819203","0.982894571592312"
"No","2007","Not Employed","secondary school degree","1618","0.966749194590355","0.958126931527199","0.975371457653511"
"Yes","2007","Employed","college entrance qualification","277","0.0695569821373778","0.061679129100546","0.0774348351742095"
"Yes","2007","Employed","lower secondary degree","199","0.0596677764614106","0.0512956434908075","0.0680399094320137"
"Yes","2007","Employed","no degree/no degree yet","4","","",""
"Yes","2007","Employed","Other degree","22","","",""
"Yes","2007","Employed","secondary school degree","298","0.0678692403722174","0.0603939459722909","0.0753445347721439"
"Yes","2007","Not Employed","college entrance qualification","57","0.0401498517031971","0.0298111288083722","0.0504885745980221"
"Yes","2007","Not Employed","lower secondary degree","100","0.0278213071444485","0.0226073847308542","0.0330352295580428"
"Yes","2007","Not Employed","no degree/no degree yet","19","","",""
"Yes","2007","Not Employed","Other degree","15","","",""
"Yes","2007","Not Employed","secondary school degree","43","0.0332508054096449","0.0246285423464886","0.0418730684728012"
"No","2008","Employed","college entrance qualification","3526","0.930439946853525","0.922341619550501","0.938538274156549"
"No","2008","Employed","lower secondary degree","2763","0.953666386492514","0.946036806077869","0.961295966907159"
"No","2008","Employed","no degree/no degree yet","135","0.960732021288392","0.928672359155711","0.992791683421072"
"No","2008","Employed","Other degree","495","0.942163169950275","0.922345627867933","0.961980712032617"
"No","2008","Employed","secondary school degree","3900","0.927227608536734","0.919363205515971","0.935092011557498"
"No","2008","Not Employed","college entrance qualification","1303","0.965717063088353","0.956010953980178","0.975423172196528"
"No","2008","Not Employed","lower secondary degree","3505","0.983293838297703","0.97909188891866","0.987495787676746"
"No","2008","Not Employed","no degree/no degree yet","394","0.948910070224516","0.927597474678701","0.97022266577033"
"No","2008","Not Employed","Other degree","403","0.978486568040802","0.964577685711105","0.992395450370499"
"No","2008","Not Employed","secondary school degree","1528","0.976086073864182","0.96851910909071","0.983653038637654"
"Yes","2008","Employed","college entrance qualification","265","0.069560053146475","0.0614617258434513","0.0776583804494987"
"Yes","2008","Employed","lower secondary degree","153","0.0463336135074859","0.038704033092841","0.0539631939221308"
"Yes","2008","Employed","no degree/no degree yet","6","","",""
"Yes","2008","Employed","Other degree","38","0.0578368300497246","0.0380192879673825","0.0776543721320666"
"Yes","2008","Employed","secondary school degree","291","0.0727723914632656","0.0649079884425022","0.0806367944840291"
"Yes","2008","Not Employed","college entrance qualification","47","0.0342829369116467","0.0245768278034717","0.0439890460198217"
"Yes","2008","Not Employed","lower secondary degree","69","0.016706161702297","0.0125042123232538","0.0209081110813401"
"Yes","2008","Not Employed","no degree/no degree yet","16","","",""
"Yes","2008","Not Employed","Other degree","15","","",""
"Yes","2008","Not Employed","secondary school degree","38","0.0239139261358177","0.0163469613623459","0.0314808909092895"
"No","2009","Employed","college entrance qualification","3400","0.92564814125226","0.917126825987487","0.934169456517033"
"No","2009","Employed","lower secondary degree","2565","0.952376965613476","0.94430648922589","0.960447442001063"
"No","2009","Employed","no degree/no degree yet","123","0.974897406790093","0.948005898188471","1.00178891539171"
"No","2009","Employed","Other degree","435","0.937636650214959","0.915610449103541","0.959662851326378"
"No","2009","Employed","secondary school degree","3781","0.945937321616031","0.938923995723101","0.95295064750896"
"No","2009","Not Employed","college entrance qualification","1232","0.972716751023551","0.963739485537794","0.981694016509309"
"No","2009","Not Employed","lower secondary degree","3250","0.987274341840858","0.983444249949548","0.991104433732168"
"No","2009","Not Employed","no degree/no degree yet","353","0.987570652242497","0.97607794774205","0.999063356742943"
"No","2009","Not Employed","Other degree","336","0.964184200604005","0.944659885917171","0.983708515290838"
"No","2009","Not Employed","secondary school degree","1406","0.983727026406312","0.977187603722853","0.990266449089772"
"Yes","2009","Employed","college entrance qualification","241","0.07435185874774","0.065830543482967","0.082873174012513"
"Yes","2009","Employed","lower secondary degree","110","0.0476230343865237","0.0395525579989374","0.0556935107741099"
"Yes","2009","Employed","no degree/no degree yet","7","","",""
"Yes","2009","Employed","Other degree","28","","",""
"Yes","2009","Employed","secondary school degree","213","0.0540626783839695","0.0470493524910395","0.0610760042768994"
"Yes","2009","Not Employed","college entrance qualification","33","0.0272832489764484","0.0183059834906909","0.036260514462206"
"Yes","2009","Not Employed","lower secondary degree","40","0.0127256581591421","0.00889556626783193","0.0165557500504523"
"Yes","2009","Not Employed","no degree/no degree yet","4","","",""
"Yes","2009","Not Employed","Other degree","12","","",""
"Yes","2009","Not Employed","secondary school degree","32","0.0162729735936875","0.0097335509102279","0.0228123962771472"
"No","2010","Employed","college entrance qualification","3257","0.93349077767222","0.925188332956776","0.941793222387665"
"No","2010","Employed","lower secondary degree","2287","0.963766855368403","0.956259298690957","0.971274412045849"
"No","2010","Employed","no degree/no degree yet","107","0.994034773881931","0.979644601631023","1.00842494613284"
"No","2010","Employed","Other degree","385","0.976177146172677","0.961195216091302","0.991159076254052"
"No","2010","Employed","secondary school degree","3493","0.957813528488854","0.951323353154864","0.964303703822844"
"No","2010","Not Employed","college entrance qualification","1183","0.970679763505554","0.961182062284486","0.980177464726622"
"No","2010","Not Employed","lower secondary degree","2965","0.986005873128167","0.98180667605291","0.990205070203424"
"No","2010","Not Employed","no degree/no degree yet","304","0.967501323610227","0.94779405132308","0.987208595897373"
"No","2010","Not Employed","Other degree","316","0.96593563583805","0.94621455795243","0.98565671372367"
"No","2010","Not Employed","secondary school degree","1339","0.979894159524876","0.972450723806725","0.987337595243027"
"Yes","2010","Employed","college entrance qualification","203","0.0665092223277798","0.0582067776123352","0.0748116670432245"
"Yes","2010","Employed","lower secondary degree","93","0.0362331446315967","0.0287255879541506","0.0437407013090428"
"Yes","2010","Employed","no degree/no degree yet","3","","",""
"Yes","2010","Employed","Other degree","13","","",""
"Yes","2010","Employed","secondary school degree","192","0.0421864715111462","0.0356962961771563","0.0486766468451362"
"Yes","2010","Not Employed","college entrance qualification","29","","",""
"Yes","2010","Not Employed","lower secondary degree","41","0.0139941268718333","0.00979492979657657","0.01819332394709"
"Yes","2010","Not Employed","no degree/no degree yet","7","","",""
"Yes","2010","Not Employed","Other degree","9","","",""
"Yes","2010","Not Employed","secondary school degree","27","","",""
"No","2011","Employed","college entrance qualification","3874","0.931607067825345","0.923928261333021","0.93928587431767"
"No","2011","Employed","lower secondary degree","2772","0.955557400758139","0.948073880056783","0.963040921459495"
"No","2011","Employed","no degree/no degree yet","157","0.966405040293424","0.939158578970149","0.993651501616699"
"No","2011","Employed","Other degree","592","0.942577850116772","0.92429469104385","0.960861009189695"
"No","2011","Employed","secondary school degree","4179","0.937092461432795","0.929980373588027","0.944204549277562"
"No","2011","Not Employed","college entrance qualification","1448","0.950871019457796","0.939976655570924","0.961765383344668"
"No","2011","Not Employed","lower secondary degree","3721","0.974597196063487","0.96960362593268","0.979590766194295"
"No","2011","Not Employed","no degree/no degree yet","390","0.97446694998396","0.958989601960402","0.989944298007518"
"No","2011","Not Employed","Other degree","510","0.976914667281647","0.964007147379437","0.989822187183857"
"No","2011","Not Employed","secondary school degree","1658","0.965707668154152","0.957082424254531","0.974332912053773"
"Yes","2011","Employed","college entrance qualification","277","0.068392932174655","0.0607141256823305","0.0760717386669795"
"Yes","2011","Employed","lower secondary degree","141","0.0444425992418606","0.0369590785405045","0.0519261199432167"
"Yes","2011","Employed","no degree/no degree yet","11","","",""
"Yes","2011","Employed","Other degree","30","0.0574221498832278","0.039138990810305","0.0757053089561506"
"Yes","2011","Employed","secondary school degree","298","0.0629075385672053","0.0557954507224376","0.0700196264119729"
"Yes","2011","Not Employed","college entrance qualification","64","0.049128980542204","0.038234616655332","0.0600233444290761"
"Yes","2011","Not Employed","lower secondary degree","93","0.0254028039365126","0.0204092338057054","0.0303963740673199"
"Yes","2011","Not Employed","no degree/no degree yet","9","","",""
"Yes","2011","Not Employed","Other degree","10","","",""
"Yes","2011","Not Employed","secondary school degree","52","0.0342923318458482","0.0256670879462271","0.0429175757454693"
"No","2012","Employed","college entrance qualification","3962","0.945952086107794","0.939085124397784","0.952819047817803"
"No","2012","Employed","lower secondary degree","2684","0.971552219416695","0.965381170695779","0.977723268137611"
"No","2012","Employed","no degree/no degree yet","181","0.968904185881165","0.943959215031403","0.993849156730927"
"No","2012","Employed","Other degree","637","0.963556103745495","0.949270510985226","0.977841696505765"
"No","2012","Employed","secondary school degree","4104","0.942979422632247","0.936069522881919","0.949889322382576"
"No","2012","Not Employed","college entrance qualification","1487","0.96506270712384","0.955837775478098","0.974287638769581"
"No","2012","Not Employed","lower secondary degree","3660","0.977857563028726","0.973144202299002","0.98257092375845"
"No","2012","Not Employed","no degree/no degree yet","353","0.97664173788439","0.961125540232494","0.992157935536286"
"No","2012","Not Employed","Other degree","505","0.978353385512124","0.965784772805412","0.990921998218836"
"No","2012","Not Employed","secondary school degree","1717","0.979273801716803","0.972612269959455","0.985935333474151"
"Yes","2012","Employed","college entrance qualification","203","0.0540479138922064","0.0471809521821969","0.0609148756022159"
"Yes","2012","Employed","lower secondary degree","104","0.0284477805833051","0.0222767318623895","0.0346188293042206"
"Yes","2012","Employed","no degree/no degree yet","5","","",""
"Yes","2012","Employed","Other degree","24","","",""
"Yes","2012","Employed","secondary school degree","222","0.0570205773677528","0.0501106776174246","0.0639304771180811"
"Yes","2012","Not Employed","college entrance qualification","35","0.0349372928761602","0.0257123612304189","0.0441622245219015"
"Yes","2012","Not Employed","lower secondary degree","84","0.0221424369712742","0.0174290762415499","0.0268557977009984"
"Yes","2012","Not Employed","no degree/no degree yet","11","","",""
"Yes","2012","Not Employed","Other degree","10","","",""
"Yes","2012","Not Employed","secondary school degree","40","0.0207261982831969","0.0140646665258487","0.0273877300405452"
"No","2013","Employed","college entrance qualification","3866","0.968486425138068","0.96307180500515","0.973901045270987"
"No","2013","Employed","lower secondary degree","2459","0.976819351316853","0.970946547819071","0.982692154814635"
"No","2013","Employed","no degree/no degree yet","155","0.983507889066232","0.963773887999286","1.00324189013318"
"No","2013","Employed","Other degree","536","0.948026914117459","0.929543048859829","0.966510779375089"
"No","2013","Employed","secondary school degree","3854","0.966332389479071","0.960731489184137","0.971933289774005"
"No","2013","Not Employed","college entrance qualification","1378","0.977943085065126","0.970266207666046","0.985619962464207"
"No","2013","Not Employed","lower secondary degree","3308","0.989025247567403","0.985498841097991","0.992551654036815"
"No","2013","Not Employed","no degree/no degree yet","324","0.993067883476492","0.984088767838999","1.00204699911399"
"No","2013","Not Employed","Other degree","462","0.987100908332683","0.976866800443382","0.997335016221984"
"No","2013","Not Employed","secondary school degree","1641","0.98594306592707","0.980288331742715","0.991597800111425"
"Yes","2013","Employed","college entrance qualification","133","0.0315135748619317","0.0260989547290132","0.0369281949948502"
"Yes","2013","Employed","lower secondary degree","63","0.023180648683147","0.017307845185365","0.029053452180929"
"Yes","2013","Employed","no degree/no degree yet","5","","",""
"Yes","2013","Employed","Other degree","18","","",""
"Yes","2013","Employed","secondary school degree","130","0.0336676105209291","0.0280667102259951","0.0392685108158631"
"Yes","2013","Not Employed","college entrance qualification","28","","",""
"Yes","2013","Not Employed","lower secondary degree","45","0.0109747524325975","0.00744834596318542","0.0145011589020095"
"Yes","2013","Not Employed","no degree/no degree yet","4","","",""
"Yes","2013","Not Employed","Other degree","5","","",""
"Yes","2013","Not Employed","secondary school degree","24","","",""
"No","2014","Employed","college entrance qualification","5472","0.948237242420131","0.942495849318558","0.953978635521704"
"No","2014","Employed","lower secondary degree","3254","0.976457443541118","0.971343734297285","0.981571152784951"
"No","2014","Employed","no degree/no degree yet","341","0.979302683509958","0.964366113797801","0.994239253222115"
"No","2014","Employed","Other degree","2144","0.961202554979896","0.953185735983243","0.969219373976549"
"No","2014","Employed","secondary school degree","5307","0.973111617005172","0.968837450177654","0.977385783832689"
"No","2014","Not Employed","college entrance qualification","1684","0.978358638300874","0.971488004746292","0.985229271855455"
"No","2014","Not Employed","lower secondary degree","3493","0.987010979844285","0.98328424998784","0.990737709700729"
"No","2014","Not Employed","no degree/no degree yet","636","0.963655535658103","0.949334440917102","0.977976630399104"
"No","2014","Not Employed","Other degree","1056","0.971869310848996","0.96200352944087","0.981735092257122"
"No","2014","Not Employed","secondary school degree","2013","0.984862216365899","0.979583102094171","0.990141330637628"
"Yes","2014","Employed","college entrance qualification","248","0.0517627575798689","0.0460213644782959","0.0575041506814419"
"Yes","2014","Employed","lower secondary degree","123","0.023542556458882","0.0184288472150486","0.0286562657027153"
"Yes","2014","Employed","no degree/no degree yet","8","","",""
"Yes","2014","Employed","Other degree","85","0.0387974450201045","0.0307806260234516","0.0468142640167574"
"Yes","2014","Employed","secondary school degree","195","0.0268883829948284","0.0226142161673111","0.0311625498223456"
"Yes","2014","Not Employed","college entrance qualification","39","0.0216413616991266","0.0147707281445453","0.0285119952537079"
