"ple0160","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2001","college entrance qualification","Female","209","0.0946079147706152","0.0819570964777003","0.10725873306353"
"Yes","2001","college entrance qualification","Male","215","0.0925689327440061","0.0809591132300229","0.104178752257989"
"Yes","2001","lower secondary degree","Female","131","0.0267341960548672","0.022024403336533","0.0314439887732014"
"Yes","2001","lower secondary degree","Male","173","0.0438780439517133","0.0377251909281066","0.0500308969753199"
"Yes","2001","no degree/no degree yet","Female","16","","",""
"Yes","2001","no degree/no degree yet","Male","15","","",""
"Yes","2001","Other degree","Female","30","0.0582502680580205","0.040887209901044","0.0756133262149969"
"Yes","2001","Other degree","Male","25","","",""
"Yes","2001","secondary school degree","Female","279","0.0694416143391143","0.0612083769267485","0.0776748517514802"
"Yes","2001","secondary school degree","Male","238","0.0782008752839101","0.0682150467653255","0.0881867038024947"
"No","2002","college entrance qualification","Female","1671","0.931695518110604","0.920025340426383","0.943365695794825"
"No","2002","college entrance qualification","Male","1768","0.937308607994871","0.926405988183663","0.948211227806079"
"No","2002","lower secondary degree","Female","3963","0.97817491210865","0.97368217568477","0.982667648532531"
"No","2002","lower secondary degree","Male","3573","0.967315354849819","0.961586807904776","0.973043901794861"
"No","2002","no degree/no degree yet","Female","397","0.969195435106477","0.952449875848133","0.985940994364822"
"No","2002","no degree/no degree yet","Male","342","0.962866529472287","0.94316897657219","0.982564082372385"
"No","2002","Other degree","Female","616","0.975741007032366","0.96377456913418","0.987707444930553"
"No","2002","Other degree","Male","564","0.959380906445298","0.943411466348753","0.975350346541843"
"No","2002","secondary school degree","Female","3274","0.946550229655538","0.939071713418412","0.954028745892664"
"No","2002","secondary school degree","Male","2209","0.93319142464976","0.923134650037294","0.943248199262225"
"Yes","2002","college entrance qualification","Female","124","0.0683044818893963","0.0566343042051754","0.0799746595736172"
"Yes","2002","college entrance qualification","Male","131","0.0626913920051288","0.0517887721939206","0.073594011816337"
"Yes","2002","lower secondary degree","Female","100","0.0218250878913496","0.0173323514674687","0.0263178243152304"
"Yes","2002","lower secondary degree","Male","128","0.0326846451501814","0.0269560982051389","0.0384131920952239"
"Yes","2002","no degree/no degree yet","Female","12","","",""
"Yes","2002","no degree/no degree yet","Male","12","","",""
"Yes","2002","Other degree","Female","19","","",""
"Yes","2002","Other degree","Male","23","","",""
"Yes","2002","secondary school degree","Female","201","0.053449770344462","0.0459712541073363","0.0609282865815877"
"Yes","2002","secondary school degree","Male","159","0.0668085753502402","0.0567518007377747","0.0768653499627056"
"No","2003","college entrance qualification","Female","1620","0.922521735226202","0.910091406225672","0.934952064226732"
"No","2003","college entrance qualification","Male","1704","0.929287216241401","0.917558404773249","0.941016027709553"
"No","2003","lower secondary degree","Female","3756","0.975321710745546","0.970434422246692","0.980208999244399"
"No","2003","lower secondary degree","Male","3394","0.966563650050465","0.960637426334436","0.972489873766494"
"No","2003","no degree/no degree yet","Female","389","0.962236806492631","0.943830153601986","0.980643459383276"
"No","2003","no degree/no degree yet","Male","323","0.930955710949679","0.904241741014207","0.95766968088515"
"No","2003","Other degree","Female","582","0.953505427342153","0.936727700531153","0.970283154153153"
"No","2003","Other degree","Male","534","0.975248512635912","0.962252197969328","0.988244827302495"
"No","2003","secondary school degree","Female","3084","0.921149876544256","0.912031795398072","0.93026795769044"
"No","2003","secondary school degree","Male","2117","0.924840908056848","0.914059093165045","0.935622722948651"
"Yes","2003","college entrance qualification","Female","157","0.0774782647737977","0.0650479357732675","0.0899085937743279"
"Yes","2003","college entrance qualification","Male","131","0.0707127837585992","0.0589839722904472","0.0824415952267513"
"Yes","2003","lower secondary degree","Female","115","0.0246782892544545","0.019791000755601","0.029565577753308"
"Yes","2003","lower secondary degree","Male","141","0.0334363499495346","0.0275101262335056","0.0393625736655636"
"Yes","2003","no degree/no degree yet","Female","23","","",""
"Yes","2003","no degree/no degree yet","Male","23","","",""
"Yes","2003","Other degree","Female","23","","",""
"Yes","2003","Other degree","Male","15","","",""
"Yes","2003","secondary school degree","Female","272","0.0788501234557438","0.0697320423095599","0.0879682046019278"
"Yes","2003","secondary school degree","Male","180","0.0751590919431525","0.0643772770513494","0.0859409068349555"
"No","2004","college entrance qualification","Female","2301","0.92958247882992","0.919573366541427","0.939591591118413"
"No","2004","college entrance qualification","Male","2652","0.930696113698164","0.921363792017083","0.940028435379245"
"No","2004","lower secondary degree","Female","3762","0.96918266174178","0.963749643021592","0.974615680461967"
"No","2004","lower secondary degree","Male","3503","0.95628772215831","0.949673909214303","0.962901535102317"
"No","2004","no degree/no degree yet","Female","452","0.926030138411648","0.902689405480756","0.94937087134254"
"No","2004","no degree/no degree yet","Male","395","0.952377399346","0.931838169273014","0.972916629418985"
"No","2004","Other degree","Female","590","0.948590052929119","0.931165230120154","0.966014875738083"
"No","2004","Other degree","Male","555","0.96767780936055","0.953247489119633","0.982108129601467"
"No","2004","secondary school degree","Female","3275","0.916244746756235","0.907199347586879","0.925290145925591"
"No","2004","secondary school degree","Male","2467","0.930831243743116","0.921188564243396","0.940473923242835"
"Yes","2004","college entrance qualification","Female","209","0.07041752117008","0.0604084088815868","0.0804266334585732"
"Yes","2004","college entrance qualification","Male","193","0.0693038863018359","0.0599715646207546","0.0786362079829171"
"Yes","2004","lower secondary degree","Female","125","0.0308173382582204","0.0253843195380328","0.036250356978408"
"Yes","2004","lower secondary degree","Male","168","0.0437122778416898","0.0370984648976829","0.0503260907856966"
"Yes","2004","no degree/no degree yet","Female","31","0.0739698615883521","0.05062912865746","0.0973105945192442"
"Yes","2004","no degree/no degree yet","Male","18","","",""
"Yes","2004","Other degree","Female","27","","",""
"Yes","2004","Other degree","Male","22","","",""
"Yes","2004","secondary school degree","Female","328","0.0837552532437653","0.0747098540744091","0.0928006524131215"
"Yes","2004","secondary school degree","Male","193","0.0691687562568842","0.0595260767571645","0.0788114357566039"
"No","2005","college entrance qualification","Female","2300","0.928983614133391","0.918846020813121","0.939121207453661"
"No","2005","college entrance qualification","Male","2485","0.928936811307782","0.919214865705325","0.93865875691024"
"No","2005","lower secondary degree","Female","3477","0.964652762123846","0.958634971351842","0.970670552895851"
"No","2005","lower secondary degree","Male","3306","0.960132303919684","0.953599049238815","0.966665558600553"
"No","2005","no degree/no degree yet","Female","461","0.961531449408747","0.944344048342963","0.97871885047453"
"No","2005","no degree/no degree yet","Male","399","0.960027452146974","0.94122550597297","0.978829398320979"
"No","2005","Other degree","Female","567","0.942206523363671","0.923377207147901","0.96103583957944"
"No","2005","Other degree","Male","515","0.968742750325166","0.953956028987034","0.983529471663298"
"No","2005","secondary school degree","Female","3192","0.932981291341647","0.924621550383738","0.941341032299556"
"No","2005","secondary school degree","Male","2362","0.937114708322549","0.927653543827916","0.946575872817182"
"Yes","2005","college entrance qualification","Female","166","0.0710163858666088","0.0608787925463385","0.0811539791868791"
"Yes","2005","college entrance qualification","Male","198","0.0710631886922176","0.06134124308976","0.0807851342946753"
"Yes","2005","lower secondary degree","Female","140","0.0353472378761536","0.0293294471041494","0.0413650286481578"
"Yes","2005","lower secondary degree","Male","139","0.0398676960803157","0.0333344413994466","0.0464009507611848"
"Yes","2005","no degree/no degree yet","Female","20","","",""
"Yes","2005","no degree/no degree yet","Male","18","","",""
"Yes","2005","Other degree","Female","23","","",""
"Yes","2005","Other degree","Male","17","","",""
"Yes","2005","secondary school degree","Female","245","0.0670187086583531","0.058658967700444","0.0753784496162623"
"Yes","2005","secondary school degree","Male","167","0.0628852916774514","0.0534241271828184","0.0723464561720844"
"No","2006","college entrance qualification","Female","2531","0.946355372304433","0.937832888399478","0.954877856209389"
"No","2006","college entrance qualification","Male","2729","0.936658144396618","0.927797597655167","0.945518691138069"
"No","2006","lower secondary degree","Female","3780","0.968879088722246","0.963425840027778","0.974332337416714"
"No","2006","lower secondary degree","Male","3584","0.969128900601125","0.963556332700234","0.974701468502017"
"No","2006","no degree/no degree yet","Female","335","0.981458090354784","0.96722328105555","0.995692899654018"
"No","2006","no degree/no degree yet","Male","285","0.951519231722302","0.927375475844615","0.97566298759999"
"No","2006","Other degree","Female","608","0.953399411900506","0.93706922171615","0.969729602084862"
"No","2006","Other degree","Male","537","0.937095744885822","0.91698694869406","0.957204541077583"
"No","2006","secondary school degree","Female","3518","0.953154674596726","0.946357022583219","0.959952326610232"
"No","2006","secondary school degree","Male","2555","0.937721092627711","0.928649312826784","0.946792872428638"
"Yes","2006","college entrance qualification","Female","154","0.0536446276955666","0.0451221437906109","0.0621671116005222"
"Yes","2006","college entrance qualification","Male","174","0.0633418556033821","0.0544813088619309","0.0722024023448332"
"Yes","2006","lower secondary degree","Female","115","0.0311209112777544","0.0256676625832864","0.0365741599722224"
"Yes","2006","lower secondary degree","Male","117","0.0308710993988746","0.0252985314979832","0.036443667299766"
"Yes","2006","no degree/no degree yet","Female","10","","",""
"Yes","2006","no degree/no degree yet","Male","19","","",""
"Yes","2006","Other degree","Female","32","0.0466005880994942","0.0302703979151383","0.0629307782838501"
"Yes","2006","Other degree","Male","23","","",""
"Yes","2006","secondary school degree","Female","194","0.0468453254032741","0.0400476733897675","0.0536429774167807"
"Yes","2006","secondary school degree","Male","171","0.0622789073722891","0.0532071275713619","0.0713506871732164"
"No","2007","college entrance qualification","Female","2439","0.943575819712519","0.934715176324603","0.952436463100435"
"No","2007","college entrance qualification","Male","2618","0.933604804428903","0.92435979408948","0.942849814768326"
"No","2007","lower secondary degree","Female","3386","0.961871807403443","0.955543582861271","0.968200031945616"
"No","2007","lower secondary degree","Male","3212","0.953369002781461","0.946259784313618","0.960478221249304"
"No","2007","no degree/no degree yet","Female","297","0.934298713427019","0.906762912771052","0.961834514082986"
"No","2007","no degree/no degree yet","Male","235","0.95799328853844","0.932822677824317","0.983163899252564"
"No","2007","Other degree","Female","549","0.95836910591407","0.94201431291229","0.974723898915851"
"No","2007","Other degree","Male","483","0.965182850731692","0.949050091369233","0.981315610094151"
"No","2007","secondary school degree","Female","3291","0.9419325527551","0.934161190623927","0.949703914886274"
"No","2007","secondary school degree","Male","2378","0.942729829326012","0.933677509664853","0.951782148987171"
"Yes","2007","college entrance qualification","Female","166","0.0564241802874811","0.0475635368995647","0.0652848236753975"
"Yes","2007","college entrance qualification","Male","168","0.0663951955710967","0.0571501852316738","0.0756402059105197"
"Yes","2007","lower secondary degree","Female","132","0.0381281925965566","0.0317999680543844","0.0444564171387288"
"Yes","2007","lower secondary degree","Male","167","0.0466309972185387","0.0395217787506957","0.0537402156863818"
"Yes","2007","no degree/no degree yet","Female","14","","",""
"Yes","2007","no degree/no degree yet","Male","9","","",""
"Yes","2007","Other degree","Female","24","","",""
"Yes","2007","Other degree","Male","13","","",""
"Yes","2007","secondary school degree","Female","188","0.0580674472448998","0.0502960851137261","0.0658388093760735"
"Yes","2007","secondary school degree","Male","153","0.0572701706739882","0.0482178510128295","0.0663224903351468"
"No","2008","college entrance qualification","Female","2315","0.932446695462837","0.92256497085768","0.942328420067993"
"No","2008","college entrance qualification","Male","2514","0.946222507051206","0.937654902342931","0.95479011175948"
"No","2008","lower secondary degree","Female","3198","0.969621444882566","0.963776403504621","0.975466486260511"
"No","2008","lower secondary degree","Male","3070","0.969343012007214","0.963349593171545","0.975336430842883"
"No","2008","no degree/no degree yet","Female","281","0.935749996481141","0.907816922573503","0.963683070388778"
"No","2008","no degree/no degree yet","Male","248","0.9705128556833","0.949749621382655","0.991276089983945"
"No","2008","Other degree","Female","473","0.939133790360421","0.918383944965847","0.959883635754994"
"No","2008","Other degree","Male","425","0.978794263617724","0.965348013572189","0.992240513663259"
"No","2008","secondary school degree","Female","3106","0.93986834906221","0.931764679149695","0.947972018974724"
"No","2008","secondary school degree","Male","2322","0.942537539289573","0.933324182844148","0.951750895734997"
"Yes","2008","college entrance qualification","Female","163","0.0675533045371632","0.0576715799320065","0.0774350291423199"
"Yes","2008","college entrance qualification","Male","149","0.0537774929487943","0.0452098882405198","0.0623450976570688"
"Yes","2008","lower secondary degree","Female","114","0.0303785551174343","0.0245335137394891","0.0362235964953795"
"Yes","2008","lower secondary degree","Male","108","0.0306569879927861","0.0246635691571172","0.036650406828455"
"Yes","2008","no degree/no degree yet","Female","15","","",""
"Yes","2008","no degree/no degree yet","Male","7","","",""
"Yes","2008","Other degree","Female","37","0.0608662096395795","0.0401163642450059","0.081616055034153"
"Yes","2008","Other degree","Male","16","","",""
"Yes","2008","secondary school degree","Female","200","0.0601316509377904","0.0520279810252759","0.0682353208503049"
"Yes","2008","secondary school degree","Male","129","0.0574624607104271","0.0482491042650024","0.0666758171558519"
"No","2009","college entrance qualification","Female","2237","0.936597306403381","0.926805086076293","0.946389526730469"
"No","2009","college entrance qualification","Male","2395","0.938224472516395","0.92883789913505","0.947611045897739"
"No","2009","lower secondary degree","Female","2971","0.972373407120614","0.966548083176199","0.978198731065029"
"No","2009","lower secondary degree","Male","2844","0.96940158163671","0.963159049913538","0.975644113359881"
"No","2009","no degree/no degree yet","Female","233","0.979429005298743","0.961471061958559","0.997386948638927"
"No","2009","no degree/no degree yet","Male","243","0.987984988682552","0.974397572454138","1.00157240491097"
"No","2009","Other degree","Female","414","0.934678924334054","0.911512166364368","0.957845682303741"
"No","2009","Other degree","Male","357","0.964212262865013","0.945385929936704","0.983038595793321"
"No","2009","secondary school degree","Female","2991","0.956472250217587","0.949326357203956","0.963618143231218"
"No","2009","secondary school degree","Male","2196","0.955929566128628","0.947541327376426","0.964317804880831"
"Yes","2009","college entrance qualification","Female","142","0.0634026935966194","0.0536104732695314","0.0731949139237074"
"Yes","2009","college entrance qualification","Male","132","0.0617755274836052","0.0523889541022607","0.0711621008649496"
"Yes","2009","lower secondary degree","Female","70","0.0276265928793857","0.0218012689349706","0.0334519168238009"
"Yes","2009","lower secondary degree","Male","80","0.0305984183632903","0.0243558866401187","0.0368409500864618"
"Yes","2009","no degree/no degree yet","Female","7","","",""
"Yes","2009","no degree/no degree yet","Male","4","","",""
"Yes","2009","Other degree","Female","23","","",""
"Yes","2009","Other degree","Male","17","","",""
"Yes","2009","secondary school degree","Female","141","0.0435277497824128","0.0363818567687818","0.0506736427960439"
"Yes","2009","secondary school degree","Male","104","0.0440704338713716","0.0356821951191695","0.0524586726235738"
"No","2010","college entrance qualification","Female","2138","0.948875204425882","0.939800632332334","0.95794977651943"
"No","2010","college entrance qualification","Male","2302","0.938179811389678","0.928562849489879","0.947796773289476"
"No","2010","lower secondary degree","Female","2694","0.973856013383548","0.967902058736342","0.979809968030755"
"No","2010","lower secondary degree","Male","2558","0.978561576804858","0.97302286773032","0.984100285879396"
"No","2010","no degree/no degree yet","Female","195","0.952904738580269","0.923691093035646","0.982118384124892"
"No","2010","no degree/no degree yet","Male","216","0.99444413844109","0.984599677562757","1.00428859931942"
"No","2010","Other degree","Female","387","0.966083930359596","0.948367097299342","0.98380076341985"
"No","2010","Other degree","Male","314","0.978713522961587","0.962948309880307","0.994478736042867"
"No","2010","secondary school degree","Female","2777","0.961010105118136","0.95396861486557","0.968051595370701"
"No","2010","secondary school degree","Male","2055","0.967172879199991","0.959637599037213","0.974708159362768"
"Yes","2010","college entrance qualification","Female","125","0.0511247955741181","0.04205022348057","0.0601993676676661"
"Yes","2010","college entrance qualification","Male","107","0.0618201886103223","0.0522032267105241","0.0714371505101205"
"Yes","2010","lower secondary degree","Female","65","0.0261439866164519","0.0201900319692453","0.0320979412636584"
"Yes","2010","lower secondary degree","Male","69","0.021438423195142","0.0158997141206037","0.0269771322696802"
"Yes","2010","no degree/no degree yet","Female","7","","",""
"Yes","2010","no degree/no degree yet","Male","3","","",""
"Yes","2010","Other degree","Female","14","","",""
"Yes","2010","Other degree","Male","8","","",""
"Yes","2010","secondary school degree","Female","126","0.0389898948818646","0.031948404629299","0.0460313851344301"
"Yes","2010","secondary school degree","Male","93","0.0328271208000092","0.0252918406372317","0.0403624009627867"
"No","2011","college entrance qualification","Female","2597","0.935014321675294","0.925847897926757","0.944180745423831"
"No","2011","college entrance qualification","Male","2725","0.937788629603462","0.928974842667101","0.946602416539823"
"No","2011","lower secondary degree","Female","3326","0.963035686013067","0.956738058380243","0.969333313645891"
"No","2011","lower secondary degree","Male","3167","0.969664601496359","0.96379426487369","0.975534938119028"
"No","2011","no degree/no degree yet","Female","283","0.964704105228828","0.943611336681842","0.985796873775814"
"No","2011","no degree/no degree yet","Male","264","0.979663619318792","0.962920279595381","0.996406959042203"
"No","2011","Other degree","Female","623","0.95360066906393","0.937392458004077","0.969808880123783"
"No","2011","Other degree","Male","479","0.961728280783753","0.944827348136749","0.978629213430757"
"No","2011","secondary school degree","Female","3362","0.942159787418528","0.934501140653363","0.949818434183692"
"No","2011","secondary school degree","Male","2475","0.947895698113392","0.939382743131421","0.956408653095363"
"Yes","2011","college entrance qualification","Female","181","0.0649856783247059","0.055819254576169","0.0741521020732427"
"Yes","2011","college entrance qualification","Male","160","0.062211370396538","0.0533975834601773","0.0710251573328987"
"Yes","2011","lower secondary degree","Female","122","0.0369643139869328","0.0306666863541088","0.0432619416197568"
"Yes","2011","lower secondary degree","Male","112","0.0303353985036408","0.0244650618809716","0.03620573512631"
"Yes","2011","no degree/no degree yet","Female","11","","",""
"Yes","2011","no degree/no degree yet","Male","9","","",""
"Yes","2011","Other degree","Female","24","","",""
"Yes","2011","Other degree","Male","16","","",""
"Yes","2011","secondary school degree","Female","207","0.0578402125814724","0.0501815658163079","0.0654988593466369"
"Yes","2011","secondary school degree","Male","143","0.0521043018866078","0.0435913469046364","0.0606172568685792"
"No","2012","college entrance qualification","Female","2700","0.953557896689445","0.945799151557881","0.961316641821008"
"No","2012","college entrance qualification","Male","2749","0.948352576224932","0.940242995374797","0.956462157075066"
"No","2012","lower secondary degree","Female","3229","0.975986946565789","0.970787325764521","0.981186567367057"
"No","2012","lower secondary degree","Male","3115","0.97420471728439","0.968713954425038","0.979695480143741"
"No","2012","no degree/no degree yet","Female","283","0.96902741534898","0.949224406471286","0.988830424226673"
"No","2012","no degree/no degree yet","Male","251","0.979457982228017","0.962082272066901","0.996833692389134"
"No","2012","Other degree","Female","645","0.963579700366754","0.949373581700099","0.977785819033409"
"No","2012","Other degree","Male","497","0.977063453777503","0.964045532805153","0.990081374749853"
"No","2012","secondary school degree","Female","3358","0.955681897735986","0.948870637624667","0.962493157847304"
"No","2012","secondary school degree","Male","2463","0.950146702491971","0.941742094937863","0.958551310046078"
"Yes","2012","college entrance qualification","Female","126","0.0464421033105554","0.0386833581789919","0.0542008484421189"
"Yes","2012","college entrance qualification","Male","112","0.0516474237750684","0.0435378429249336","0.0597570046252032"
"Yes","2012","lower secondary degree","Female","101","0.0240130534342109","0.018813432632943","0.0292126742354787"
"Yes","2012","lower secondary degree","Male","87","0.0257952827156103","0.0203045198562588","0.0312860455749618"
"Yes","2012","no degree/no degree yet","Female","11","","",""
"Yes","2012","no degree/no degree yet","Male","5","","",""
"Yes","2012","Other degree","Female","23","","",""
"Yes","2012","Other degree","Male","11","","",""
"Yes","2012","secondary school degree","Female","149","0.0443181022640142","0.0375068421526956","0.0511293623753327"
"Yes","2012","secondary school degree","Male","113","0.0498532975080294","0.041448689953922","0.0582579050621369"
"No","2013","college entrance qualification","Female","2586","0.967453141519893","0.960728707986853","0.974177575052934"
"No","2013","college entrance qualification","Male","2658","0.973937899142816","0.967961534178915","0.979914264106717"
"No","2013","lower secondary degree","Female","2962","0.985161475764489","0.980850041251924","0.989472910277055"
"No","2013","lower secondary degree","Male","2805","0.982630909730971","0.977837938156245","0.987423881305697"
"No","2013","no degree/no degree yet","Female","250","0.992004480798312","0.981073524625627","1.002935436971"
"No","2013","no degree/no degree yet","Male","229","0.987557533171014","0.973324266724946","1.00179079961708"
"No","2013","Other degree","Female","576","0.977116479997016","0.965019871522793","0.989213088471239"
"No","2013","Other degree","Male","422","0.954799366038442","0.93525455165626","0.974344180420624"
"No","2013","secondary school degree","Female","3190","0.971487888504589","0.965793957657769","0.97718181935141"
"No","2013","secondary school degree","Male","2305","0.972683540219425","0.96611684359926","0.979250236839589"
"Yes","2013","college entrance qualification","Female","89","0.0325468584801066","0.0258224249470657","0.0392712920131475"
"Yes","2013","college entrance qualification","Male","72","0.0260621008571845","0.0200857358932834","0.0320384658210855"
"Yes","2013","lower secondary degree","Female","59","0.0148385242355108","0.0105270897229452","0.0191499587480764"
"Yes","2013","lower secondary degree","Male","49","0.0173690902690292","0.0125761186943035","0.0221620618437549"
"Yes","2013","no degree/no degree yet","Female","5","","",""
"Yes","2013","no degree/no degree yet","Male","4","","",""
"Yes","2013","Other degree","Female","11","","",""
"Yes","2013","Other degree","Male","12","","",""
"Yes","2013","secondary school degree","Female","92","0.0285121114954106","0.0228181806485904","0.0342060423422309"
"Yes","2013","secondary school degree","Male","62","0.0273164597805755","0.0207497631604111","0.0338831564007398"
"No","2014","college entrance qualification","Female","3708","0.956560834428038","0.950133564095687","0.962988104760388"
"No","2014","college entrance qualification","Male","3448","0.954403032282377","0.947568620718461","0.961237443846293"
"No","2014","lower secondary degree","Female","3448","0.986482856956625","0.982672452917336","0.990293260995913"
"No","2014","lower secondary degree","Male","3299","0.978014394470864","0.973081861000928","0.982946927940801"
"No","2014","no degree/no degree yet","Female","528","0.962921535672308","0.947043200671783","0.978799870672833"
"No","2014","no degree/no degree yet","Male","449","0.975536150504054","0.961434118034124","0.989638182973983"
"No","2014","Other degree","Female","1753","0.969327984587133","0.961380029389238","0.977275939785027"
"No","2014","Other degree","Male","1447","0.961131425502387","0.951350202584494","0.970912648420281"
"No","2014","secondary school degree","Female","4350","0.980135706625368","0.976052530416827","0.984218882833908"
"No","2014","secondary school degree","Male","2970","0.97217187134285","0.966354568013505","0.977989174672195"
"Yes","2014","college entrance qualification","Female","156","0.0434391655719622","0.0370118952396117","0.0498664359043127"
"Yes","2014","college entrance qualification","Male","131","0.0455969677176232","0.0387625561537074","0.0524313792815389"
"Yes","2014","lower secondary degree","Female","80","0.0135171430433755","0.00970673900408735","0.0173275470826636"
"Yes","2014","lower secondary degree","Male","96","0.0219856055291356","0.0170530720591993","0.0269181389990718"
"Yes","2014","no degree/no degree yet","Female","16","","",""
"Yes","2014","no degree/no degree yet","Male","12","","",""
"Yes","2014","Other degree","Female","55","0.0306720154128675","0.0227240602149727","0.0386199706107624"
"Yes","2014","Other degree","Male","53","0.0388685744976128","0.0290873515797194","0.0486497974155062"
"Yes","2014","secondary school degree","Female","136","0.0198642933746322","0.0157811171660915","0.0239474695831729"
"Yes","2014","secondary school degree","Male","101","0.0278281286571497","0.0220108253278046","0.0336454319864947"
"No","2015","college entrance qualification","Female","3566","0.959398697762373","0.953048720681256","0.965748674843489"
"No","2015","college entrance qualification","Male","3257","0.951879656729957","0.944697372093899","0.959061941366016"
"No","2015","lower secondary degree","Female","3139","0.982641760967767","0.978129382564542","0.987154139370993"
"No","2015","lower secondary degree","Male","3035","0.97529626354427","0.969854086286255","0.980738440802286"
"No","2015","no degree/no degree yet","Female","455","0.980939110646891","0.968563852271829","0.993314369021952"
"No","2015","no degree/no degree yet","Male","348","0.973326416370401","0.956517849845193","0.990134982895608"
"No","2015","Other degree","Female","1476","0.977053329137109","0.969535809259499","0.984570849014719"
"No","2015","Other degree","Male","1221","0.964666445387294","0.954468387393373","0.974864503381214"
"No","2015","secondary school degree","Female","4111","0.980321897511291","0.976141273374654","0.984502521647927"
"No","2015","secondary school degree","Male","2809","0.971148438937907","0.965053051582323","0.97724382629349"
