"ple0160","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2004","Berlin","Male","363","0.931199920160373","0.906111365157579","0.956288475163168","2"
"No","2004","Mecklenburg-Western Pomerania","Male","222","0.962473943580239","0.93812382298654","0.986824064173939","2"
"No","2004","Mecklenburg-Western Pomerania","Female","252","0.902077560455759","0.867140308234705","0.937014812676812","2"
"No","2004","Saxony","Male","702","0.931613127015192","0.91372678437405","0.949499469656334","2"
"No","2004","Saxony","Female","722","0.911402369164606","0.891857345196775","0.930947393132438","2"
"No","2004","Berlin","Female","388","0.95625574528778","0.936554419167708","0.975957071407852","2"
"No","2004","Saxony-Anhalt","Male","402","0.951025811473158","0.930531984372157","0.97151963857416","2"
"No","2004","Saxony-Anhalt","Female","444","0.906606353257852","0.881075468569621","0.932137237946083","2"
"No","2004","Thuringia","Male","429","0.951451506318516","0.931811103808315","0.971091908828717","2"
"No","2004","Thuringia","Female","448","0.951698924283191","0.932558447018235","0.970839401548147","2"
"Yes","2004","Hesse","Male","41","0.057897109408019","0.0404835851097305","0.0753106337063076","1"
"Yes","2004","Hesse","Female","40","0.0498027361796905","0.0341819299831204","0.0654235423762607","1"
"Yes","2004","Rhineland-Palatinate,Saarland","Male","39","0.0444135147819337","0.0281051497023687","0.0607218798614987","1"
"Yes","2004","Rhineland-Palatinate,Saarland","Female","35","0.0355486113792676","0.0217428437581946","0.0493543790003407","1"
"Yes","2004","Baden-Württemberg","Male","78","0.0618962053693648","0.0486278454929086","0.0751645652458211","1"
"Yes","2004","Baden-Württemberg","Female","74","0.0511104549125695","0.0393368038430152","0.0628841059821237","1"
"Yes","2004","Bavaria","Male","74","0.0555849803728934","0.0437675061030655","0.0674024546427214","1"
"Yes","2004","Bavaria","Female","115","0.0769348905665757","0.0638731306433405","0.089996650489811","1"
"Yes","2004","Berlin","Male","28","","","","1"
"Yes","2004","Berlin","Female","26","","","","1"
"Yes","2004","Brandenburg","Male","30","0.0659700789072308","0.0424806022363208","0.0894595555781408","1"
"Yes","2004","Brandenburg","Female","28","","","","1"
"Yes","2004","Mecklenburg-Western Pomerania","Male","12","","","","1"
"Yes","2004","Mecklenburg-Western Pomerania","Female","26","","","","1"
"Yes","2004","Saxony","Male","63","0.0683868729848083","0.0505005303436663","0.0862732156259504","1"
"Yes","2004","Saxony","Female","90","0.0885976308353938","0.0690526068675623","0.108142654803225","1"
"Yes","2004","Saxony-Anhalt","Male","24","","","","1"
"Yes","2004","Saxony-Anhalt","Female","55","0.0933936467421482","0.0678627620539171","0.118924531430379","1"
"Yes","2004","Schleswig-Holstein","Male","17","","","","1"
"Yes","2004","Schleswig-Holstein","Female","14","","","","1"
"Yes","2004","Hamburg","Male","16","","","","1"
"Yes","2004","Hamburg","Female","20","","","","1"
"Yes","2004","Lower Saxony","Male","47","0.0544852156620612","0.0396730581605621","0.0692973731635603","1"
"Yes","2004","Lower Saxony","Female","61","0.044954738912056","0.0319286308883327","0.0579808469357792","1"
"Yes","2004","Bremen","Male","2","","","","1"
"Yes","2004","Bremen","Female","3","","","","1"
"Yes","2004","Thuringia","Male","31","0.0485484936814839","0.0289080911712829","0.068188896191685","1"
"Yes","2004","Thuringia","Female","34","0.0483010757168088","0.0291605984518525","0.067441552981765","1"
"Yes","2004","North Rhine-Westphalia","Male","111","0.0533199053095815","0.0438887227467156","0.0627510878724475","1"
"Yes","2004","North Rhine-Westphalia","Female","119","0.0455015270549889","0.0370504458110648","0.053952608298913","1"
"No","2005","Schleswig-Holstein","Female","328","0.943038672552134","0.918617593812383","0.967459751291885","2"
"No","2005","Schleswig-Holstein","Male","288","0.945706764720435","0.920065551371793","0.971347978069078","2"
"No","2005","Lower Saxony","Male","805","0.958474933355745","0.945063222652174","0.971886644059316","2"
"No","2005","Brandenburg","Male","389","0.947689122436674","0.926267468776576","0.969110776096772","2"
"No","2005","Brandenburg","Female","436","0.946978908296491","0.926546404458756","0.967411412134226","2"
"No","2005","Hamburg","Male","128","0.943836612084077","0.905698505163551","0.981974719004603","2"
"No","2005","Hamburg","Female","135","0.94136118668922","0.903762455290424","0.978959918088015","2"
"No","2005","Lower Saxony","Female","881","0.965874786444779","0.954168740914404","0.977580831975153","2"
"No","2005","Bremen","Female","79","0.958538223735947","0.915650034081551","1.00142641339034","2"
"No","2005","North Rhine-Westphalia","Male","1959","0.944046742965551","0.934169724662107","0.953923761268996","2"
"No","2005","Bremen","Male","58","0.976203291115028","0.938264732325983","1.01414184990407","2"
"No","2005","North Rhine-Westphalia","Female","2117","0.950395103093243","0.941409487718143","0.959380718468343","2"
"No","2005","Hesse","Male","612","0.936837964006615","0.918137528795665","0.955538399217564","2"
"No","2005","Hesse","Female","671","0.955010281698412","0.939741931138858","0.970278632257966","2"
"No","2005","Rhineland-Palatinate,Saarland","Male","541","0.946722982578188","0.928318166210052","0.965127798946324","2"
"No","2005","Rhineland-Palatinate,Saarland","Female","619","0.935974231266242","0.917255571389784","0.9546928911427","2"
"No","2005","Baden-Württemberg","Male","1137","0.937420424374927","0.923750756911449","0.951090091838405","2"
"No","2005","Baden-Württemberg","Female","1246","0.931865579789066","0.918210188894428","0.945520970683705","2"
"No","2005","Bavaria","Male","1302","0.955419229676435","0.944442600837411","0.966395858515459","2"
"No","2005","Bavaria","Female","1462","0.958772760629431","0.948797579390788","0.968747941868074","2"
"No","2005","Berlin","Male","339","0.947022074450354","0.923884151736567","0.970159997164142","2"
"No","2005","Berlin","Female","371","0.949855831670785","0.928278840746923","0.971432822594647","2"
"No","2005","Mecklenburg-Western Pomerania","Male","212","0.947707164949669","0.918683513672322","0.976730816227015","2"
"No","2005","Mecklenburg-Western Pomerania","Female","262","0.969261642233851","0.948786467761386","0.989736816706316","2"
"No","2005","Saxony","Male","681","0.938722458876695","0.92140701550571","0.95603790224768","2"
"No","2005","Saxony","Female","690","0.89367867770926","0.871934633441495","0.915422721977026","2"
"No","2005","Saxony-Anhalt","Male","391","0.942834619920953","0.920578766194906","0.965090473647","2"
"No","2005","Saxony-Anhalt","Female","442","0.936049151857699","0.914046563810111","0.958051739905286","2"
"No","2005","Thuringia","Male","401","0.949561815604428","0.928779945064224","0.970343686144632","2"
"No","2005","Thuringia","Female","425","0.931921627019417","0.908903845983886","0.954939408054948","2"
"Yes","2005","Hesse","Male","38","0.0631620359933854","0.0444616007824357","0.0818624712043352","1"
"Yes","2005","Hesse","Female","37","0.0449897183015879","0.0297213677420341","0.0602580688611418","1"
"Yes","2005","Rhineland-Palatinate,Saarland","Male","31","0.0532770174218121","0.034872201053676","0.0716818337899482","1"
"Yes","2005","Schleswig-Holstein","Male","12","","","","1"
"Yes","2005","Schleswig-Holstein","Female","18","","","","1"
"Yes","2005","Hamburg","Male","12","","","","1"
"Yes","2005","Hamburg","Female","15","","","","1"
"Yes","2005","Lower Saxony","Male","45","0.0415250666442552","0.0281133559406843","0.0549367773478261","1"
"Yes","2005","Lower Saxony","Female","43","0.0341252135552214","0.0224191680248473","0.0458312590855955","1"
"Yes","2005","Bremen","Male","4","","","","1"
"Yes","2005","Bremen","Female","4","","","","1"
"Yes","2005","Rhineland-Palatinate,Saarland","Female","38","0.0640257687337583","0.0453071088573002","0.0827444286102163","1"
"Yes","2005","Baden-Württemberg","Male","69","0.0625795756250731","0.0489099081615954","0.0762492430885509","1"
"Yes","2005","Baden-Württemberg","Female","62","0.0681344202109334","0.0544790293162947","0.0817898111055722","1"
"Yes","2005","Bavaria","Male","56","0.0445807703235648","0.0336041414845411","0.0555573991625885","1"
"Yes","2005","Bavaria","Female","64","0.0412272393705687","0.0312520581319256","0.0512024206092119","1"
"Yes","2005","Berlin","Male","21","","","","1"
"Yes","2005","Berlin","Female","22","","","","1"
"Yes","2005","Brandenburg","Male","26","","","","1"
"Yes","2005","Brandenburg","Female","26","","","","1"
"Yes","2005","Mecklenburg-Western Pomerania","Male","14","","","","1"
"Yes","2005","Mecklenburg-Western Pomerania","Female","11","","","","1"
"Yes","2005","Saxony","Male","56","0.0612775411233048","0.0439620977523197","0.0785929844942898","1"
"Yes","2005","Saxony","Female","82","0.10632132229074","0.084577278022974","0.128065366558505","1"
"Yes","2005","Saxony-Anhalt","Male","27","","","","1"
"Yes","2005","Saxony-Anhalt","Female","33","0.0639508481423015","0.0419482600947139","0.0859534361898891","1"
"Yes","2005","North Rhine-Westphalia","Male","121","0.0559532570344488","0.0460762387310041","0.0658302753378935","1"
"Yes","2005","North Rhine-Westphalia","Female","126","0.0496048969067572","0.040619281531657","0.0585905122818573","1"
"Yes","2005","Thuringia","Male","25","","","","1"
"Yes","2005","Thuringia","Female","35","0.0680783729805827","0.0450605919450517","0.0910961540161138","1"
"No","2006","Brandenburg","Male","430","0.957747767911338","0.939202663781849","0.976292872040828","2"
"No","2006","Brandenburg","Female","469","0.961741804319524","0.944722975536271","0.978760633102777","2"
"No","2006","Schleswig-Holstein","Male","292","0.941631584873328","0.915534217246405","0.967728952500252","2"
"No","2006","Schleswig-Holstein","Female","354","0.980166268588567","0.965803244265538","0.994529292911597","2"
"No","2006","Hamburg","Male","137","0.986499049531338","0.967583865115935","1.00541423394674","2"
"No","2006","Hamburg","Female","154","0.959377579253156","0.929163883654941","0.989591274851371","2"
"No","2006","Lower Saxony","Male","906","0.963752571035806","0.951823307767506","0.975681834304106","2"
"No","2006","Lower Saxony","Female","985","0.974407200149969","0.96468737940021","0.984127020899728","2"
"No","2006","Bremen","Female","81","0.992067163004199","0.972866069278858","1.01126825672954","2"
"No","2006","North Rhine-Westphalia","Male","2047","0.941847187217937","0.931991328930162","0.951703045505712","2"
"No","2006","Bremen","Male","60","0.980779127820625","0.946875203567638","1.01468305207361","2"
"No","2006","North Rhine-Westphalia","Female","2245","0.964656552759471","0.957199049568896","0.972114055950046","2"
"No","2006","Hesse","Male","671","0.952212534515821","0.936466272338781","0.967958796692861","2"
"No","2006","Hesse","Female","736","0.967760563543959","0.955300589948303","0.980220537139616","2"
"No","2006","Rhineland-Palatinate,Saarland","Male","565","0.94336598474962","0.924840214145534","0.961891755353706","2"
"No","2006","Rhineland-Palatinate,Saarland","Female","648","0.936668846804038","0.918509057581868","0.954828636026208","2"
"No","2006","Baden-Württemberg","Male","1242","0.957587828480687","0.946620201629061","0.968555455332312","2"
"No","2006","Baden-Württemberg","Female","1363","0.94980019718593","0.938439001856007","0.961161392515854","2"
"No","2006","Bavaria","Male","1417","0.949243241618313","0.938075461969555","0.96041102126707","2"
"No","2006","Bavaria","Female","1576","0.955465432973846","0.945512244546261","0.965418621401432","2"
"No","2006","Berlin","Male","350","0.949470783078191","0.926907312954599","0.972034253201783","2"
"No","2006","Berlin","Female","406","0.961376548607645","0.942925825925472","0.979827271289818","2"
"No","2006","Mecklenburg-Western Pomerania","Male","236","0.950193264984673","0.92343972574076","0.976946804228585","2"
"No","2006","Mecklenburg-Western Pomerania","Female","281","0.968736656645808","0.948775888861517","0.988697424430099","2"
"No","2006","Saxony","Male","712","0.927269671361236","0.908830924248611","0.945708418473862","2"
"No","2006","Saxony","Female","759","0.932432869759932","0.915211030325892","0.949654709193972","2"
"No","2006","Saxony-Anhalt","Male","404","0.940295573233935","0.917978378392234","0.962612768075636","2"
"No","2006","Saxony-Anhalt","Female","455","0.955507698392485","0.937043100012449","0.973972296772521","2"
"No","2006","Thuringia","Male","428","0.947156409808899","0.926486011592721","0.967826808025076","2"
"No","2006","Thuringia","Female","466","0.946539441171601","0.926682573754217","0.966396308588986","2"
"Yes","2006","Schleswig-Holstein","Male","18","","","","1"
"Yes","2006","Schleswig-Holstein","Female","8","","","","1"
"Yes","2006","Hamburg","Male","6","","","","1"
"Yes","2006","Hamburg","Female","10","","","","1"
"Yes","2006","Hesse","Male","34","0.0477874654841787","0.0320412033071389","0.0635337276612186","1"
"Yes","2006","Hesse","Female","36","0.0322394364560406","0.0197794628603843","0.0446994100516969","1"
"Yes","2006","Rhineland-Palatinate,Saarland","Male","33","0.0566340152503799","0.0381082446462939","0.0751597858544658","1"
"Yes","2006","Rhineland-Palatinate,Saarland","Female","43","0.0633311531959621","0.0451713639737919","0.0814909424181322","1"
"Yes","2006","Baden-Württemberg","Male","55","0.0424121715193133","0.0314445446676877","0.053379798370939","1"
"Yes","2006","Baden-Württemberg","Female","56","0.0501998028140698","0.0388386074841462","0.0615609981439935","1"
"Yes","2006","Bavaria","Male","67","0.0507567583816872","0.0395889787329296","0.0619245380304448","1"
"Yes","2006","Bavaria","Female","74","0.0445345670261539","0.0345813785985684","0.0544877554537393","1"
"Yes","2006","Berlin","Male","12","","","","1"
"Yes","2006","Berlin","Female","13","","","","1"
"Yes","2006","Brandenburg","Male","22","","","","1"
"Yes","2006","Brandenburg","Female","19","","","","1"
"Yes","2006","Mecklenburg-Western Pomerania","Male","18","","","","1"
"Yes","2006","Mecklenburg-Western Pomerania","Female","11","","","","1"
"Yes","2006","Saxony","Male","50","0.0727303286387637","0.054291581526138","0.0911690757513894","1"
"Yes","2006","Saxony","Female","57","0.067567130240068","0.0503452908060278","0.0847889696741083","1"
"Yes","2006","Saxony-Anhalt","Male","29","","","","1"
"Yes","2006","Saxony-Anhalt","Female","24","","","","1"
"Yes","2006","Lower Saxony","Male","37","0.0362474289641941","0.0243181656958942","0.048176692232494","1"
"Yes","2006","Lower Saxony","Female","29","","","","1"
"Yes","2006","Bremen","Male","3","","","","1"
"Yes","2006","Bremen","Female","1","","","","1"
"Yes","2006","Thuringia","Male","22","","","","1"
"Yes","2006","Thuringia","Female","27","","","","1"
"Yes","2006","North Rhine-Westphalia","Male","119","0.0581528127820628","0.0482969544942878","0.0680086710698379","1"
"Yes","2006","North Rhine-Westphalia","Female","110","0.035343447240529","0.027885944049954","0.0428009504311041","1"
"No","2007","Schleswig-Holstein","Female","308","0.960654004361732","0.939451820403811","0.981856188319653","2"
"No","2007","Schleswig-Holstein","Male","273","0.957159056303043","0.933772115412415","0.980545997193671","2"
"No","2007","Brandenburg","Male","382","0.932565875980226","0.908172905267849","0.956958846692604","2"
"No","2007","Brandenburg","Female","423","0.926122331161831","0.902034940311686","0.950209722011976","2"
"No","2007","Hamburg","Male","127","0.954015894508409","0.918684328812322","0.989347460204496","2"
"No","2007","Hamburg","Female","153","0.931343104511155","0.892161245975608","0.970524963046702","2"
"No","2007","Lower Saxony","Male","826","0.946634829299554","0.931673894391521","0.961595764207587","2"
"No","2007","North Rhine-Westphalia","Male","1862","0.939713588453683","0.929219080251639","0.950208096655727","2"
"No","2007","Lower Saxony","Female","893","0.95717628987128","0.944254271442086","0.970098308300474","2"
"No","2007","Bremen","Male","61","0.965723309449074","0.92182963663125","1.0096169822669","2"
"No","2007","Bremen","Female","77","0.94150077859496","0.890392533801091","0.99260902338883","2"
"No","2007","Mecklenburg-Western Pomerania","Male","219","0.941174840757035","0.911026954181153","0.971322727332917","2"
"No","2007","Mecklenburg-Western Pomerania","Female","260","0.967004919001463","0.945777236660562","0.988232601342364","2"
"No","2007","Saxony","Male","684","0.903139039005122","0.881843399739434","0.924434678270811","2"
"No","2007","Saxony","Female","711","0.941910754992816","0.925258761516188","0.958562748469444","2"
"No","2007","North Rhine-Westphalia","Female","2098","0.954682865729054","0.945977449144224","0.963388282313884","2"
"No","2007","Hesse","Male","613","0.937518563537004","0.919039888657629","0.95599723841638","2"
"No","2007","Hesse","Female","665","0.923433394342687","0.904037849789577","0.942828938895797","2"
"No","2007","Rhineland-Palatinate,Saarland","Male","501","0.949529374343974","0.930996651000097","0.968062097687852","2"
"No","2007","Rhineland-Palatinate,Saarland","Female","598","0.941391965427398","0.923136901605263","0.959647029249533","2"
"No","2007","Baden-Württemberg","Male","1128","0.958404536466688","0.947012417754338","0.969796655179037","2"
"No","2007","Baden-Württemberg","Female","1244","0.951743460242063","0.940089284713254","0.963397635770872","2"
"No","2007","Bavaria","Male","1329","0.952877570134652","0.941757862270234","0.963997277999071","2"
"No","2007","Bavaria","Female","1483","0.956782754476973","0.946685586635258","0.966879922318687","2"
"No","2007","Berlin","Male","324","0.949916948078851","0.926698325456425","0.973135570701276","2"
"No","2007","Berlin","Female","399","0.97993919627909","0.966351051486329","0.993527341071851","2"
"No","2007","Saxony-Anhalt","Male","399","0.958652372935777","0.939611830488441","0.977692915383113","2"
"No","2007","Saxony-Anhalt","Female","425","0.932041232236266","0.908788063417311","0.955294401055222","2"
"No","2007","Thuringia","Male","413","0.933829688658699","0.910576567286261","0.957082810031137","2"
"No","2007","Thuringia","Female","447","0.934801582506074","0.912482444950222","0.957120720061925","2"
"Yes","2007","Schleswig-Holstein","Male","15","","","","1"
"Yes","2007","Schleswig-Holstein","Female","15","","","","1"
"Yes","2007","Hamburg","Male","8","","","","1"
"Yes","2007","Hamburg","Female","7","","","","1"
"Yes","2007","Hesse","Male","46","0.0624814364629957","0.0440027615836201","0.0809601113423713","1"
"Yes","2007","Hesse","Female","57","0.076566605657313","0.0571710611042029","0.0959621502104231","1"
"Yes","2007","Rhineland-Palatinate,Saarland","Male","35","0.0504706256560259","0.0319379023121485","0.0690033489999033","1"
"Yes","2007","Rhineland-Palatinate,Saarland","Female","38","0.0586080345726024","0.0403529707504672","0.0768630983947375","1"
"Yes","2007","Baden-Württemberg","Male","52","0.0415954635333124","0.0302033448209631","0.0529875822456617","1"
"Yes","2007","Baden-Württemberg","Female","55","0.0482565397579371","0.0366023642291283","0.0599107152867459","1"
"Yes","2007","Lower Saxony","Male","41","0.0533651707004461","0.0384042357924133","0.0683261056084788","1"
"Yes","2007","Lower Saxony","Female","50","0.04282371012872","0.0299016916995262","0.0557457285579138","1"
"Yes","2007","Bremen","Male","5","","","","1"
"Yes","2007","Bremen","Female","4","","","","1"
"Yes","2007","Bavaria","Male","66","0.0471224298653476","0.0360027220009291","0.0582421377297662","1"
"Yes","2007","Bavaria","Female","75","0.0432172455230273","0.0331200776813126","0.053314413364742","1"
"Yes","2007","Berlin","Male","15","","","","1"
"Yes","2007","Berlin","Female","10","","","","1"
"Yes","2007","Brandenburg","Male","24","","","","1"
"Yes","2007","Brandenburg","Female","30","0.0738776688381689","0.049790277988024","0.0979650596883137","1"
"Yes","2007","Mecklenburg-Western Pomerania","Male","15","","","","1"
"Yes","2007","Mecklenburg-Western Pomerania","Female","12","","","","1"
"Yes","2007","Saxony","Male","57","0.0968609609948778","0.0755653217291894","0.118156600260566","1"
"Yes","2007","Saxony","Female","47","0.0580892450071839","0.0414372515305559","0.0747412384838119","1"
"Yes","2007","Saxony-Anhalt","Male","21","","","","1"
"Yes","2007","Saxony-Anhalt","Female","25","","","","1"
"Yes","2007","North Rhine-Westphalia","Male","114","0.0602864115463173","0.0497919033442733","0.0707809197483613","1"
"Yes","2007","North Rhine-Westphalia","Female","95","0.045317134270946","0.0366117176861162","0.0540225508557758","1"
"Yes","2007","Thuringia","Male","26","","","","1"
"Yes","2007","Thuringia","Female","23","","","","1"
"No","2008","Brandenburg","Male","376","0.939952968526576","0.916494545530832","0.96341139152232","2"
"No","2008","Brandenburg","Female","411","0.932722289587699","0.909154708742565","0.956289870432833","2"
"No","2008","Schleswig-Holstein","Female","278","0.920477124211781","0.889603357267377","0.951350891156186","2"
"No","2008","Schleswig-Holstein","Male","253","0.944009176700814","0.916170795329632","0.971847558071995","2"
"No","2008","Mecklenburg-Western Pomerania","Male","225","0.970656107966096","0.949078379989322","0.99223383594287","2"
"No","2008","Mecklenburg-Western Pomerania","Female","243","0.945264625801801","0.9175091301882","0.973020121415401","2"
"No","2008","Saxony","Male","665","0.945777976445954","0.929038075357336","0.962517877534572","2"
"No","2008","Saxony","Female","689","0.956103187792367","0.941241931104905","0.97096444447983","2"
"No","2008","Hamburg","Male","128","0.9560899843651","0.921136352680965","0.991043616049235","2"
"No","2008","Hamburg","Female","143","0.948283775895311","0.912725759868926","0.983841791921696","2"
"No","2008","Lower Saxony","Male","803","0.948652497941188","0.93375382654455","0.963551169337826","2"
"No","2008","Lower Saxony","Female","866","0.964017748152003","0.951903628719406","0.976131867584599","2"
"No","2008","Bremen","Female","74","0.998905706640096","0.991423209002217","1.00638820427798","2"
"No","2008","North Rhine-Westphalia","Male","1785","0.957650500161978","0.948513157033341","0.966787843290615","2"
"No","2008","North Rhine-Westphalia","Female","1983","0.955363556202014","0.946471906512655","0.964255205891373","2"
"No","2008","Hesse","Male","606","0.958780637414865","0.943294022508007","0.974267252321722","2"
"No","2008","Bremen","Male","62","0.98305500127586","0.951184602687351","1.01492539986437","2"
"No","2008","Hesse","Female","648","0.946305680646872","0.929437589949507","0.963173771344236","2"
"No","2008","Rhineland-Palatinate,Saarland","Male","459","0.929608424206162","0.907096240615168","0.952120607797155","2"
"No","2008","Rhineland-Palatinate,Saarland","Female","563","0.913153015083966","0.890676002618226","0.935630027549706","2"
"No","2008","Baden-Württemberg","Male","1078","0.968453094768405","0.958319987220819","0.978586202315991","2"
"No","2008","Baden-Württemberg","Female","1150","0.952025051212142","0.940086530625429","0.963963571798855","2"
"No","2008","Bavaria","Male","1276","0.966384825096027","0.95666174498765","0.976107905204404","2"
"No","2008","Bavaria","Female","1375","0.959134937246905","0.948927185299826","0.969342689193985","2"
"No","2008","Berlin","Male","314","0.970656039607351","0.952391731970201","0.988920347244502","2"
"No","2008","Berlin","Female","371","0.95229275805803","0.931219620040836","0.973365896075224","2"
"No","2008","Saxony-Anhalt","Male","376","0.923463987583233","0.897246417304056","0.94968155786241","2"
"No","2008","Saxony-Anhalt","Female","394","0.919638563558352","0.893731968303667","0.945545158813037","2"
"No","2008","Thuringia","Male","399","0.945432124055145","0.923837913683677","0.967026334426612","2"
"No","2008","Thuringia","Female","422","0.935101446966114","0.912416077255007","0.957786816677221","2"
"Yes","2008","Schleswig-Holstein","Male","9","","","","1"
"Yes","2008","Schleswig-Holstein","Female","17","","","","1"
"Yes","2008","Hamburg","Male","4","","","","1"
"Yes","2008","Hamburg","Female","6","","","","1"
"Yes","2008","Hesse","Male","27","","","","1"
"Yes","2008","Hesse","Female","38","0.0536943193531283","0.0368262286557636","0.0705624100504929","1"
"Yes","2008","Rhineland-Palatinate,Saarland","Male","37","0.0703915757938385","0.0478793922028453","0.0929037593848316","1"
"Yes","2008","Rhineland-Palatinate,Saarland","Female","40","0.0868469849160341","0.0643699724502942","0.109323997381774","1"
"Yes","2008","Baden-Württemberg","Male","65","0.031546905231595","0.0214137976840087","0.0416800127791813","1"
"Yes","2008","Baden-Württemberg","Female","81","0.047974948787858","0.0360364282011453","0.0599134693745706","1"
"Yes","2008","Bavaria","Male","44","0.0336151749039731","0.023892094795596","0.0433382550123502","1"
"Yes","2008","Bavaria","Female","70","0.0408650627530948","0.0306573108060153","0.0510728147001742","1"
"Yes","2008","Berlin","Male","14","","","","1"
"Yes","2008","Berlin","Female","22","","","","1"
"Yes","2008","Brandenburg","Male","18","","","","1"
"Yes","2008","Brandenburg","Female","23","","","","1"
"Yes","2008","Mecklenburg-Western Pomerania","Male","10","","","","1"
"Yes","2008","Mecklenburg-Western Pomerania","Female","15","","","","1"
"Yes","2008","Saxony","Male","38","0.0542220235540457","0.0374821224654278","0.0709619246426636","1"
"Yes","2008","Saxony","Female","41","0.0438968122076327","0.0290355555201701","0.0587580688950953","1"
"Yes","2008","Saxony-Anhalt","Male","19","","","","1"
"Yes","2008","Saxony-Anhalt","Female","29","","","","1"
"Yes","2008","Lower Saxony","Male","40","0.0513475020588118","0.0364488306621741","0.0662461734554495","1"
"Yes","2008","Lower Saxony","Female","42","0.0359822518479973","0.023868132415401","0.0480963712805936","1"
"Yes","2008","Bremen","Male","1","","","","1"
"Yes","2008","Bremen","Female","1","","","","1"
"Yes","2008","Thuringia","Male","26","","","","1"
"Yes","2008","Thuringia","Female","31","0.0648985530338862","0.0422131833227791","0.0875839227449934","1"
"Yes","2008","North Rhine-Westphalia","Male","81","0.0423494998380222","0.0332121567093852","0.0514868429666592","1"
"Yes","2008","North Rhine-Westphalia","Female","89","0.044636443797986","0.035744794108627","0.053528093487345","1"
"No","2009","Schleswig-Holstein","Female","252","0.931239924858128","0.90083063784968","0.961649211866577","2"
"No","2009","Schleswig-Holstein","Male","241","0.947522487691019","0.919881123744074","0.975163851637964","2"
"No","2009","Brandenburg","Male","373","0.97179829674361","0.955218681795926","0.988377911691293","2"
"No","2009","Brandenburg","Female","390","0.953776478821362","0.933501785211353","0.97405117243137","2"
"No","2009","Hamburg","Male","123","0.974538633868392","0.947034168990949","1.00204309874583","2"
"No","2009","Hamburg","Female","140","0.98327196183648","0.962397108980193","1.00414681469277","2"
"No","2009","Lower Saxony","Male","756","0.954107533421185","0.939561858099564","0.968653208742806","2"
"No","2009","Lower Saxony","Female","817","0.950859736705019","0.936336604876703","0.965382868533336","2"
"No","2009","Bremen","Male","55","0.973658425532641","0.931713613208713","1.01560323785657","2"
"No","2009","Bremen","Female","64","1","1","1","2"
"No","2009","North Rhine-Westphalia","Male","1674","0.968074398606221","0.959816441618657","0.976332355593784","2"
"No","2009","North Rhine-Westphalia","Female","1813","0.962192478568813","0.953611830907414","0.970773126230212","2"
"No","2009","Hesse","Male","560","0.950796651030773","0.933284462000524","0.968308840061022","2"
"No","2009","Mecklenburg-Western Pomerania","Male","218","0.969735696717262","0.947301211255364","0.99217018217916","2"
"No","2009","Mecklenburg-Western Pomerania","Female","239","0.975150464449323","0.955854208962957","0.994446719935688","2"
"No","2009","Saxony","Male","648","0.955785722378161","0.94030057678663","0.971270867969692","2"
"No","2009","Saxony","Female","664","0.96105430450786","0.946691627368287","0.975416981647433","2"
"No","2009","Hesse","Female","614","0.950545738081452","0.933735028953211","0.967356447209693","2"
"No","2009","Rhineland-Palatinate,Saarland","Male","442","0.931705697114138","0.908728914824821","0.954682479403456","2"
"No","2009","Rhineland-Palatinate,Saarland","Female","535","0.959795711938045","0.943526007322232","0.976065416553859","2"
"No","2009","Baden-Württemberg","Male","965","0.945217665957952","0.931190863071084","0.95924446884482","2"
"No","2009","Baden-Württemberg","Female","1058","0.93952409236093","0.925469698819484","0.953578485902376","2"
"No","2009","Bavaria","Male","1201","0.966036506112543","0.955970878704874","0.976102133520211","2"
"No","2009","Bavaria","Female","1337","0.963889700612734","0.954053592718651","0.973725808506817","2"
"No","2009","Berlin","Male","304","0.943311292114143","0.917895109234477","0.968727474993809","2"
"No","2009","Berlin","Female","355","0.968420481051885","0.95055318145794","0.986287780645829","2"
"No","2009","Saxony-Anhalt","Male","352","0.940012192037881","0.915783322724364","0.964241061351399","2"
"No","2009","Saxony-Anhalt","Female","382","0.963171663570651","0.944783495379905","0.981559831761397","2"
"No","2009","Thuringia","Male","373","0.946535632289128","0.924294724108324","0.968776540469931","2"
"No","2009","Thuringia","Female","414","0.941962268467139","0.919913812294324","0.964010724639954","2"
"Yes","2009","Schleswig-Holstein","Male","9","","","","1"
"Yes","2009","Schleswig-Holstein","Female","14","","","","1"
"Yes","2009","Hamburg","Male","3","","","","1"
"Yes","2009","Hamburg","Female","5","","","","1"
"Yes","2009","Hesse","Male","26","","","","1"
"Yes","2009","Hesse","Female","25","","","","1"
"Yes","2009","Rhineland-Palatinate,Saarland","Male","21","","","","1"
"Yes","2009","Rhineland-Palatinate,Saarland","Female","25","","","","1"
"Yes","2009","Baden-Württemberg","Male","46","0.0547823340420481","0.0407555311551798","0.0688091369289164","1"
"Yes","2009","Baden-Württemberg","Female","47","0.0604759076390699","0.0464215140976243","0.0745303011805155","1"
"Yes","2009","Bavaria","Male","43","0.0339634938874571","0.0238978664797886","0.0440291212951256","1"
"Yes","2009","Bavaria","Female","45","0.0361102993872663","0.0262741914931832","0.0459464072813494","1"
"Yes","2009","Berlin","Male","14","","","","1"
"Yes","2009","Lower Saxony","Male","39","0.0458924665788146","0.0313467912571936","0.0604381419004356","1"
