"ple0160","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"No","2000","Part Time","college entrance qualification","992","0.889404116283126","0.871052652468519","0.907755580097733"
"No","2000","Part Time","Other degree","340","0.916396460292617","0.888000556698548","0.944792363886686"
"No","2000","Part Time","no degree/no degree yet","147","0.962569044952303","0.932589907709152","0.992548182195455"
"No","2000","Not Working","lower secondary degree","4880","0.986483851325263","0.983268402810143","0.989699299840383"
"No","2000","Not Working","secondary school degree","1594","0.964952592207821","0.956108684245616","0.973796500170026"
"No","2000","Not Working","college entrance qualification","1062","0.947756926657433","0.934748409989173","0.960765443325693"
"No","2000","Not Working","Other degree","596","0.979141965044927","0.967791883744881","0.990492046344973"
"No","2000","Not Working","no degree/no degree yet","642","0.973879993668831","0.961712097803314","0.986047889534349"
"Yes","2001","Full Time","lower secondary degree","143","0.0552888020715798","0.0468190640060306","0.063758540137129"
"Yes","2001","Full Time","secondary school degree","302","0.083117195219349","0.0738023014648543","0.0924320889738438"
"Yes","2001","Full Time","college entrance qualification","213","0.0933221626409813","0.081405789553912","0.105238535728051"
"Yes","2001","Full Time","Other degree","29","","",""
"Yes","2001","Full Time","no degree/no degree yet","3","","",""
"Yes","2001","Part Time","lower secondary degree","104","0.0612779316024929","0.0496524815340115","0.0729033816709744"
"Yes","2001","Part Time","secondary school degree","173","0.116431339351636","0.100365049638034","0.132497629065238"
"Yes","2001","Part Time","college entrance qualification","142","0.123111418276728","0.103799870976872","0.142422965576585"
"Yes","2001","Part Time","Other degree","13","","",""
"Yes","2001","Part Time","no degree/no degree yet","12","","",""
"Yes","2001","Not Working","lower secondary degree","57","0.0139630171253116","0.0104684753502082","0.017457558900415"
"Yes","2001","Not Working","secondary school degree","42","0.0197644264188354","0.0127990795547522","0.0267297732829187"
"Yes","2001","Not Working","college entrance qualification","69","0.0631233214392089","0.0484070942997413","0.0778395485786766"
"Yes","2001","Not Working","Other degree","13","","",""
"Yes","2001","Not Working","no degree/no degree yet","16","","",""
"No","2001","Full Time","lower secondary degree","2654","0.94471119792842","0.936241459862871","0.953180935993969"
"No","2001","Full Time","secondary school degree","3072","0.916882804780651","0.907567911026156","0.926197698535146"
"No","2001","Full Time","college entrance qualification","2076","0.906677837359019","0.894761464271949","0.918594210446088"
"No","2001","Full Time","Other degree","472","0.916662872598494","0.892460758052365","0.940864987144624"
"No","2001","Full Time","no degree/no degree yet","79","0.967065237052178","0.928437761902413","1.00569271220194"
"No","2001","Part Time","lower secondary degree","1531","0.938722068397507","0.927096618329026","0.950347518465989"
"No","2001","Part Time","secondary school degree","1358","0.883568660648364","0.867502370934762","0.899634950361966"
"No","2001","Part Time","college entrance qualification","970","0.876888581723272","0.857577034423415","0.896200129023128"
"No","2001","Part Time","Other degree","322","0.954846726596644","0.932611726311146","0.977081726882142"
"No","2001","Part Time","no degree/no degree yet","165","0.930261212755863","0.892737905468033","0.967784520043693"
"No","2001","Not Working","lower secondary degree","4274","0.986036982874688","0.982542441099585","0.989531524649792"
"No","2001","Not Working","secondary school degree","1492","0.980235573581165","0.973270226717081","0.987200920445248"
"No","2001","Not Working","college entrance qualification","980","0.936876678560791","0.922160451421323","0.951592905700259"
"No","2001","Not Working","Other degree","523","0.982851259013581","0.971860549848819","0.993841968178344"
"No","2001","Not Working","no degree/no degree yet","594","0.981364265000644","0.970632490058313","0.992096039942974"
"Yes","2002","Full Time","lower secondary degree","106","0.0448310567045322","0.0364592126369021","0.0532029007721623"
"Yes","2002","Full Time","secondary school degree","193","0.0685799393163431","0.0592977709755185","0.0778621076571676"
"Yes","2002","Full Time","college entrance qualification","112","0.062180616407654","0.0510217616922031","0.0733394711231048"
"Yes","2002","Full Time","Other degree","20","","",""
"Yes","2002","Full Time","no degree/no degree yet","3","","",""
"Yes","2002","Part Time","lower secondary degree","80","0.0523607614354431","0.0409190260957603","0.0638024967751259"
"Yes","2002","Part Time","secondary school degree","138","0.095221938179759","0.0807899660415616","0.109653910317956"
"Yes","2002","Part Time","college entrance qualification","101","0.09922972553112","0.0808007823412029","0.117658668721037"
"Yes","2002","Part Time","Other degree","10","","",""
"Yes","2002","Part Time","no degree/no degree yet","6","","",""
"Yes","2002","Not Working","lower secondary degree","42","0.00816205641195095","0.00536007128865067","0.0109640415352512"
"Yes","2002","Not Working","secondary school degree","29","","",""
"Yes","2002","Not Working","college entrance qualification","42","0.0370925046777861","0.0246342466284533","0.049550762727119"
"Yes","2002","Not Working","Other degree","12","","",""
"Yes","2002","Not Working","no degree/no degree yet","15","","",""
"No","2002","Full Time","lower secondary degree","2241","0.955168943295468","0.946797099227838","0.963540787363098"
"No","2002","Full Time","secondary school degree","2655","0.931420060683657","0.922137892342832","0.940702229024481"
"No","2002","Full Time","college entrance qualification","1687","0.937819383592346","0.926660528876895","0.948978238307797"
"No","2002","Full Time","Other degree","415","0.955575344028014","0.936213444288611","0.974937243767416"
"No","2002","Full Time","no degree/no degree yet","65","0.929170226711711","0.868195592566613","0.990144860856808"
"No","2002","Part Time","lower secondary degree","1376","0.947639238564557","0.936197503224874","0.95908097390424"
"No","2002","Part Time","secondary school degree","1451","0.904778061820241","0.890346089682044","0.919210033958438"
"No","2002","Part Time","college entrance qualification","910","0.90077027446888","0.882341331278963","0.919199217658797"
"No","2002","Part Time","Other degree","302","0.968585206443092","0.949229598581255","0.98794081430493"
"No","2002","Part Time","no degree/no degree yet","138","0.959929891416501","0.927896946837409","0.991962835995593"
"No","2002","Not Working","lower secondary degree","3919","0.991837943588049","0.989035958464749","0.994639928711349"
"No","2002","Not Working","secondary school degree","1377","0.98947178351573","0.984136782076289","0.994806784955171"
"No","2002","Not Working","college entrance qualification","842","0.962907495322214","0.950449237272881","0.975365753371547"
"No","2002","Not Working","Other degree","463","0.978828129528407","0.965882173690962","0.991774085365852"
"No","2002","Not Working","no degree/no degree yet","536","0.973219984991563","0.959740192431724","0.986699777551402"
"Yes","2003","Full Time","lower secondary degree","136","0.0551437786066644","0.0454386845595404","0.0648488726537885"
"Yes","2003","Full Time","secondary school degree","249","0.0935453338686171","0.0825021257690539","0.10458854196818"
"Yes","2003","Full Time","college entrance qualification","145","0.0827948772472977","0.069752672976709","0.0958370815178865"
"Yes","2003","Full Time","Other degree","16","","",""
"Yes","2003","Full Time","no degree/no degree yet","1","","",""
"Yes","2003","Part Time","lower secondary degree","76","0.0483059457617614","0.0371617876404213","0.0594501038831015"
"Yes","2003","Part Time","secondary school degree","160","0.10030413823087","0.0855615059150945","0.115046770546645"
"Yes","2003","Part Time","college entrance qualification","101","0.0984668421313748","0.0799447194628624","0.116988964799887"
"Yes","2003","Part Time","Other degree","14","","",""
"Yes","2003","Part Time","no degree/no degree yet","15","","",""
"Yes","2003","Not Working","lower secondary degree","44","0.00873554613925386","0.00579958367334354","0.0116715086051642"
"Yes","2003","Not Working","secondary school degree","43","0.0296843941406568","0.0207527694967129","0.0386160187846006"
"Yes","2003","Not Working","college entrance qualification","42","0.0356016131401653","0.0235160388634839","0.0476871874168467"
"Yes","2003","Not Working","Other degree","8","","",""
"Yes","2003","Not Working","no degree/no degree yet","30","0.0429929275286764","0.0262969195132027","0.0596889355441502"
"No","2003","Full Time","lower secondary degree","1989","0.944856221393335","0.935151127346211","0.95456131544046"
"No","2003","Full Time","secondary school degree","2422","0.906454666131383","0.89541145803182","0.917497874230946"
"No","2003","Full Time","college entrance qualification","1570","0.917205122752702","0.904162918482113","0.930247327023291"
"No","2003","Full Time","Other degree","372","0.948917872860929","0.927010967686476","0.970824778035382"
"No","2003","Full Time","no degree/no degree yet","62","0.993459023638834","0.973553478054241","1.01336456922343"
"No","2003","Part Time","lower secondary degree","1346","0.951694054238239","0.940549896116899","0.962838212359579"
"No","2003","Part Time","secondary school degree","1435","0.89969586176913","0.884953229453355","0.914438494084906"
"No","2003","Part Time","college entrance qualification","893","0.901533157868625","0.883011035200113","0.920055280537138"
"No","2003","Part Time","Other degree","281","0.962613072384524","0.940964819665722","0.984261325103325"
"No","2003","Part Time","no degree/no degree yet","113","0.857238232646519","0.796634436288141","0.917842029004898"
"No","2003","Not Working","lower secondary degree","3815","0.991264453860746","0.988328491394836","0.994200416326656"
"No","2003","Not Working","secondary school degree","1344","0.970315605859343","0.961383981215399","0.979247230503287"
"No","2003","Not Working","college entrance qualification","861","0.964398386859835","0.952312812583153","0.976483961136516"
"No","2003","Not Working","Other degree","463","0.977835541984434","0.964540212488239","0.99113087148063"
"No","2003","Not Working","no degree/no degree yet","537","0.957007072471324","0.94031106445585","0.973703080486797"
"Yes","2004","Full Time","lower secondary degree","139","0.0696568751990305","0.05889637570487","0.0804173746931911"
"Yes","2004","Full Time","secondary school degree","281","0.0914623551069658","0.0811573963886975","0.101767313825234"
"Yes","2004","Full Time","college entrance qualification","229","0.0776663832699815","0.0675389750882716","0.0877937914516914"
"Yes","2004","Full Time","Other degree","18","","",""
"Yes","2004","Full Time","no degree/no degree yet","3","","",""
"Yes","2004","Part Time","lower secondary degree","80","0.0497547618077558","0.0385822255924818","0.0609272980230299"
"Yes","2004","Part Time","secondary school degree","170","0.0938190556038681","0.079784171875359","0.107853939332377"
"Yes","2004","Part Time","college entrance qualification","114","0.0896962341025661","0.0746310534449569","0.104761414760175"
"Yes","2004","Part Time","Other degree","17","","",""
"Yes","2004","Part Time","no degree/no degree yet","10","","",""
"Yes","2004","Not Working","lower secondary degree","74","0.0163266625288125","0.0123761008940997","0.0202772241635253"
"Yes","2004","Not Working","secondary school degree","70","0.0394633674445288","0.0299205218698475","0.0490062130192101"
"Yes","2004","Not Working","college entrance qualification","59","0.0387242835134047","0.0281957249512945","0.0492528420755148"
"Yes","2004","Not Working","Other degree","14","","",""
"Yes","2004","Not Working","no degree/no degree yet","36","0.047036409718283","0.0312621030346407","0.0628107164019253"
"No","2004","Full Time","lower secondary degree","2011","0.930343124800969","0.919582625306809","0.94110362429513"
"No","2004","Full Time","secondary school degree","2725","0.908537644893034","0.898232686174766","0.918842603611302"
"No","2004","Full Time","college entrance qualification","2454","0.922333616730019","0.912206208548309","0.932461024911728"
"No","2004","Full Time","Other degree","384","0.961602152203759","0.942818232667248","0.980386071740269"
"No","2004","Full Time","no degree/no degree yet","53","0.857646142401836","0.766131040631541","0.949161244172131"
"No","2004","Part Time","lower secondary degree","1375","0.950245238192244","0.93907270197697","0.961417774407518"
"No","2004","Part Time","secondary school degree","1488","0.906180944396132","0.892146060667623","0.920215828124641"
"No","2004","Part Time","college entrance qualification","1268","0.910303765897434","0.895238585239825","0.925368946555043"
"No","2004","Part Time","Other degree","263","0.932485821835229","0.903096627091236","0.961875016579222"
"No","2004","Part Time","no degree/no degree yet","138","0.915473566554978","0.870657224100678","0.960289909009278"
"No","2004","Not Working","lower secondary degree","3879","0.983673337471187","0.979722775836475","0.9876238991059"
"No","2004","Not Working","secondary school degree","1529","0.960536632555471","0.95099378698079","0.970079478130152"
"No","2004","Not Working","college entrance qualification","1231","0.961275716486595","0.950747157924485","0.971804275048705"
"No","2004","Not Working","Other degree","498","0.969787130586024","0.954960334810816","0.984613926361232"
"No","2004","Not Working","no degree/no degree yet","656","0.952963590281717","0.937189283598075","0.968737896965359"
"Yes","2005","Full Time","lower secondary degree","105","0.0507526612133668","0.0410822643435336","0.0604230580832001"
"Yes","2005","Full Time","secondary school degree","203","0.0679643046412185","0.0587078296387045","0.0772207796437324"
"Yes","2005","Full Time","college entrance qualification","181","0.0684758927024405","0.0586674621998875","0.0782843232049935"
"Yes","2005","Full Time","Other degree","16","","",""
"Yes","2005","Full Time","no degree/no degree yet","2","","",""
"Yes","2005","Part Time","lower secondary degree","78","0.0654566610799465","0.0520067267826163","0.0789065953772767"
"Yes","2005","Part Time","secondary school degree","132","0.0846454241222647","0.0710403319006153","0.0982505163439142"
"Yes","2005","Part Time","college entrance qualification","123","0.106221562729831","0.0899235706618531","0.122519554797809"
"Yes","2005","Part Time","Other degree","11","","",""
"Yes","2005","Part Time","no degree/no degree yet","5","","",""
"Yes","2005","Not Working","lower secondary degree","96","0.0211971507229616","0.0166077193136932","0.0257865821322299"
"Yes","2005","Not Working","secondary school degree","77","0.0425416065870468","0.032388963847559","0.0526942493265345"
"Yes","2005","Not Working","college entrance qualification","60","0.0389454291698728","0.0281292363484036","0.049761621991342"
"Yes","2005","Not Working","Other degree","13","","",""
"Yes","2005","Not Working","no degree/no degree yet","31","0.0430690395217506","0.0280833604087539","0.0580547186347473"
"No","2005","Full Time","lower secondary degree","1874","0.949247338786633","0.9395769419168","0.958917735656466"
"No","2005","Full Time","secondary school degree","2637","0.932035695358782","0.922779220356268","0.941292170361295"
"No","2005","Full Time","college entrance qualification","2366","0.93152410729756","0.921715676795007","0.941332537800113"
"No","2005","Full Time","Other degree","364","0.970827692871746","0.953907209738565","0.987748176004927"
"No","2005","Full Time","no degree/no degree yet","56","0.973437522174637","0.93205447863475","1.01482056571452"
"No","2005","Part Time","lower secondary degree","1221","0.934543338920054","0.921093404622723","0.947993273217384"
"No","2005","Part Time","secondary school degree","1476","0.915354575877735","0.901749483656086","0.928959668099385"
"No","2005","Part Time","college entrance qualification","1250","0.893778437270169","0.877480445202191","0.910076429338147"
"No","2005","Part Time","Other degree","247","0.908784550728713","0.873652548103144","0.943916553354282"
"No","2005","Part Time","no degree/no degree yet","130","0.971832263513337","0.943922713278546","0.999741813748129"
"No","2005","Not Working","lower secondary degree","3688","0.978802849277038","0.97421341786777","0.983392280686307"
"No","2005","Not Working","secondary school degree","1441","0.957458393412953","0.947305750673465","0.967611036152441"
"No","2005","Not Working","college entrance qualification","1169","0.961054570830127","0.950238378008658","0.971870763651596"
"No","2005","Not Working","Other degree","471","0.968945142672277","0.953491183009192","0.984399102335361"
"No","2005","Not Working","no degree/no degree yet","674","0.956930960478249","0.941945281365253","0.971916639591246"
"Yes","2006","Full Time","lower secondary degree","96","0.050163709018887","0.0407535480565807","0.0595738699811933"
"Yes","2006","Full Time","secondary school degree","178","0.0632508019366917","0.0544922158904634","0.0720093879829199"
"Yes","2006","Full Time","college entrance qualification","162","0.062703010265358","0.0536554024564081","0.071750618074308"
"Yes","2006","Full Time","Other degree","22","","",""
"Yes","2006","Full Time","no degree/no degree yet","2","","",""
"Yes","2006","Part Time","lower secondary degree","63","0.0460826392479199","0.0349478093816852","0.0572174691141547"
"Yes","2006","Part Time","secondary school degree","128","0.0687212843762514","0.0567726852749907","0.0806698834775121"
"Yes","2006","Part Time","college entrance qualification","111","0.0770024986246849","0.0631265511535751","0.0908784460957947"
"Yes","2006","Part Time","Other degree","14","","",""
"Yes","2006","Part Time","no degree/no degree yet","6","","",""
"Yes","2006","Not Working","lower secondary degree","73","0.0162236868366349","0.0123878573005652","0.0200595163727045"
"Yes","2006","Not Working","secondary school degree","59","0.0255610187738344","0.0181646323893996","0.0329574051582692"
"Yes","2006","Not Working","college entrance qualification","55","0.0348551143472168","0.0252884561965098","0.0444217724979237"
"Yes","2006","Not Working","Other degree","19","","",""
"Yes","2006","Not Working","no degree/no degree yet","21","","",""
"No","2006","Full Time","lower secondary degree","1971","0.949836290981113","0.940426130018807","0.959246451943419"
"No","2006","Full Time","secondary school degree","2789","0.936749198063308","0.92799061201708","0.945507784109537"
"No","2006","Full Time","college entrance qualification","2596","0.937296989734642","0.928249381925692","0.946344597543592"
"No","2006","Full Time","Other degree","363","0.922477641608108","0.895765473520704","0.949189809695512"
"No","2006","Full Time","no degree/no degree yet","56","0.994456132586798","0.9753473364582","1.0135649287154"
"No","2006","Part Time","lower secondary degree","1299","0.95391736075208","0.942782530885845","0.965052190618315"
"No","2006","Part Time","secondary school degree","1594","0.931278715623749","0.919330116522488","0.943227314725009"
"No","2006","Part Time","college entrance qualification","1307","0.922997501375315","0.909121553904205","0.936873448846425"
"No","2006","Part Time","Other degree","253","0.946976038153311","0.920097970518913","0.973854105787708"
"No","2006","Part Time","no degree/no degree yet","95","0.930675017321849","0.881137833088178","0.980212201555519"
"No","2006","Not Working","lower secondary degree","4094","0.983776313163365","0.979940483627295","0.987612142699435"
"No","2006","Not Working","secondary school degree","1690","0.974438981226166","0.967042594841731","0.9818353676106"
"No","2006","Not Working","college entrance qualification","1357","0.965144885652783","0.955578227502076","0.97471154380349"
"No","2006","Not Working","Other degree","529","0.960376708805178","0.944044162644506","0.97670925496585"
"No","2006","Not Working","no degree/no degree yet","469","0.969937099530807","0.954817604865886","0.985056594195728"
"Yes","2007","Full Time","lower secondary degree","132","0.0691546969718129","0.057655251852987","0.0806541420906388"
"Yes","2007","Full Time","secondary school degree","180","0.060397352924842","0.0514938109111361","0.0693008949385478"
"Yes","2007","Full Time","college entrance qualification","158","0.0667127716568174","0.0571836612416614","0.0762418820719733"
"Yes","2007","Full Time","Other degree","10","","",""
"Yes","2007","Full Time","no degree/no degree yet","1","","",""
"Yes","2007","Part Time","lower secondary degree","67","0.0445635485887162","0.0329130274047863","0.0562140697726461"
"Yes","2007","Part Time","secondary school degree","118","0.0822565861495058","0.068789617843677","0.0957235544553345"
"Yes","2007","Part Time","college entrance qualification","119","0.0750754764045161","0.0611319304933082","0.089019022315724"
"Yes","2007","Part Time","Other degree","12","","",""
"Yes","2007","Part Time","no degree/no degree yet","3","","",""
"Yes","2007","Not Working","lower secondary degree","100","0.0278213071444485","0.0226073847308542","0.0330352295580428"
"Yes","2007","Not Working","secondary school degree","43","0.0332508054096449","0.0246285423464886","0.0418730684728012"
"Yes","2007","Not Working","college entrance qualification","57","0.0401498517031971","0.0298111288083722","0.0504885745980221"
"Yes","2007","Not Working","Other degree","15","","",""
"Yes","2007","Not Working","no degree/no degree yet","19","","",""
"No","2007","Full Time","lower secondary degree","1738","0.930845303028187","0.919345857909361","0.942344748147013"
"No","2007","Full Time","secondary school degree","2570","0.939602647075158","0.930699105061452","0.948506189088864"
"No","2007","Full Time","college entrance qualification","2476","0.933287228343183","0.923758117928027","0.942816338758339"
"No","2007","Full Time","Other degree","321","0.980233793144668","0.965238305359478","0.995229280929857"
"No","2007","Full Time","no degree/no degree yet","39","0.977317026338099","0.931176151764928","1.02345790091127"
"No","2007","Part Time","lower secondary degree","1138","0.955436451411284","0.943785930227354","0.967086972595214"
"No","2007","Part Time","secondary school degree","1481","0.917743413850494","0.904276445544666","0.931210382156323"
"No","2007","Part Time","college entrance qualification","1253","0.924924523595484","0.910980977684276","0.938868069506692"
"No","2007","Part Time","Other degree","254","0.932358686018035","0.90217968907808","0.962537682957989"
"No","2007","Part Time","no degree/no degree yet","89","0.925395211459283","0.871704253450409","0.979086169468158"
"No","2007","Not Working","lower secondary degree","3722","0.972178692855551","0.966964770441957","0.977392615269146"
"No","2007","Not Working","secondary school degree","1618","0.966749194590355","0.958126931527199","0.975371457653511"
"No","2007","Not Working","college entrance qualification","1328","0.959850148296803","0.949511425401978","0.970188871191628"
"No","2007","Not Working","Other degree","457","0.966710930705758","0.950527289819203","0.982894571592312"
"No","2007","Not Working","no degree/no degree yet","404","0.946656587254207","0.925241761921153","0.968071412587261"
"Yes","2008","Full Time","lower secondary degree","93","0.0468746741346975","0.0370192810290934","0.0567300672403015"
"Yes","2008","Full Time","secondary school degree","175","0.0602684893755836","0.051318340568103","0.0692186381830642"
"Yes","2008","Full Time","college entrance qualification","147","0.0588318333247222","0.04956513780238","0.0680985288470645"
"Yes","2008","Full Time","Other degree","15","","",""
"Yes","2008","Full Time","no degree/no degree yet","1","","",""
"Yes","2008","Part Time","lower secondary degree","60","0.0454606161378644","0.033415731040605","0.0575055012351238"
"Yes","2008","Part Time","secondary school degree","116","0.0976747869865724","0.0825243603205637","0.112825213652581"
"Yes","2008","Part Time","college entrance qualification","118","0.0899294723601029","0.0744613016602513","0.105397643059955"
"Yes","2008","Part Time","Other degree","23","","",""
"Yes","2008","Part Time","no degree/no degree yet","5","","",""
"Yes","2008","Not Working","lower secondary degree","69","0.016706161702297","0.0125042123232538","0.0209081110813401"
"Yes","2008","Not Working","secondary school degree","38","0.0239139261358177","0.0163469613623459","0.0314808909092895"
"Yes","2008","Not Working","college entrance qualification","47","0.0342829369116467","0.0245768278034717","0.0439890460198217"
"Yes","2008","Not Working","Other degree","15","","",""
"Yes","2008","Not Working","no degree/no degree yet","16","","",""
"No","2008","Full Time","lower secondary degree","1674","0.953125325865303","0.943269932759699","0.962980718970907"
"No","2008","Full Time","secondary school degree","2541","0.939731510624416","0.930781361816936","0.948681659431897"
"No","2008","Full Time","college entrance qualification","2330","0.941168166675278","0.931901471152936","0.95043486219762"
"No","2008","Full Time","Other degree","285","0.961102671180676","0.939223430541149","0.982981911820203"
"No","2008","Full Time","no degree/no degree yet","38","0.924010345747699","0.840847098510622","1.00717359298478"
"No","2008","Part Time","lower secondary degree","1089","0.954539383862136","0.942494498764876","0.966584268959395"
"No","2008","Part Time","secondary school degree","1359","0.902325213013428","0.887174786347419","0.917475639679436"
"No","2008","Part Time","college entrance qualification","1196","0.910070527639897","0.894602356940045","0.925538698339749"
"No","2008","Part Time","Other degree","210","0.919245139622411","0.884261085441689","0.954229193803133"
"No","2008","Part Time","no degree/no degree yet","97","0.979566989178266","0.952111368994064","1.00702260936247"
"No","2008","Not Working","lower secondary degree","3505","0.983293838297703","0.97909188891866","0.987495787676746"
"No","2008","Not Working","secondary school degree","1528","0.976086073864182","0.96851910909071","0.983653038637654"
"No","2008","Not Working","college entrance qualification","1303","0.965717063088353","0.956010953980178","0.975423172196528"
"No","2008","Not Working","Other degree","403","0.978486568040802","0.964577685711105","0.992395450370499"
"No","2008","Not Working","no degree/no degree yet","394","0.948910070224516","0.927597474678701","0.97022266577033"
"Yes","2009","Full Time","lower secondary degree","68","0.0399125454992033","0.0302936963924071","0.0495313946059995"
"Yes","2009","Full Time","secondary school degree","137","0.0529550428841173","0.0443254792288725","0.061584606539362"
"Yes","2009","Full Time","college entrance qualification","126","0.0579783462618201","0.0485635198550953","0.067393172668545"
"Yes","2009","Full Time","Other degree","14","","",""
"Yes","2009","Full Time","no degree/no degree yet","1","","",""
"Yes","2009","Part Time","lower secondary degree","42","0.05970452703597","0.0455996516470683","0.0738094024248717"
"Yes","2009","Part Time","secondary school degree","76","0.0560823948328154","0.0440602664691214","0.0681045231965095"
"Yes","2009","Part Time","college entrance qualification","115","0.104416404666699","0.0876244671493113","0.121208342184087"
"Yes","2009","Part Time","Other degree","14","","",""
"Yes","2009","Part Time","no degree/no degree yet","6","","",""
"Yes","2009","Not Working","lower secondary degree","40","0.0127256581591421","0.00889556626783193","0.0165557500504523"
"Yes","2009","Not Working","secondary school degree","32","0.0162729735936875","0.0097335509102279","0.0228123962771472"
"Yes","2009","Not Working","college entrance qualification","33","0.0272832489764484","0.0183059834906909","0.036260514462206"
"Yes","2009","Not Working","Other degree","12","","",""
"Yes","2009","Not Working","no degree/no degree yet","4","","",""
"No","2009","Full Time","lower secondary degree","1523","0.960087454500797","0.950468605394001","0.969706303607593"
"No","2009","Full Time","secondary school degree","2450","0.947044957115883","0.938415393460638","0.955674520771127"
"No","2009","Full Time","college entrance qualification","2241","0.94202165373818","0.932606827331455","0.951436480144905"
"No","2009","Full Time","Other degree","236","0.967109725403134","0.94500171238248","0.989217738423787"
"No","2009","Full Time","no degree/no degree yet","35","0.991818575563902","0.962392833664252","1.02124431746355"
