"ple0160","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes","2017","Couple + C. LE 16 ","West Germany","228","0.0487590250235267","0.0426740603277076","0.0548439897193458"
"Yes","2017","Couple + C. LE 16 ","East Germany","97","0.0832872234708658","0.066958298904515","0.0996161480372166"
"Yes","2017","Couple + C. LE and GT 16","West Germany","76","0.0437420441564491","0.034462442380398","0.0530216459325002"
"Yes","2017","Couple + C. LE and GT 16","East Germany","29","","",""
"Yes","2017","Single parent ","West Germany","77","0.03712355163675","0.0283404454908703","0.0459066577826297"
"Yes","2017","Single parent ","East Germany","20","","",""
"No","2018","(Married) couple without C. ","West Germany","5764","0.975830296676198","0.971921825283387","0.97973876806901"
"No","2018","(Married) couple without C. ","East Germany","1995","0.965801803264236","0.957938500062762","0.97366510646571"
"No","2018","1-pers.-HH","West Germany","2992","0.974905765966621","0.969380132482233","0.980431399451008"
"No","2018","1-pers.-HH","East Germany","1013","0.969371102298956","0.958958700003593","0.97978350459432"
"No","2018","Couple + C. GT 16 ","West Germany","2481","0.9634028349625","0.956127707104436","0.970677962820563"
"No","2018","Couple + C. GT 16 ","East Germany","434","0.980681600456596","0.967921799052999","0.993441401860193"
"No","2018","Couple + C. LE 16 ","West Germany","4197","0.956817211061104","0.950804972487609","0.962829449634599"
"No","2018","Couple + C. LE 16 ","East Germany","998","0.948597993151712","0.935260781481473","0.961935204821951"
"No","2018","Couple + C. LE and GT 16","West Germany","1758","0.947222143823609","0.937000349660604","0.957443937986614"
"No","2018","Couple + C. LE and GT 16","East Germany","329","0.94323067360778","0.9189880344574","0.96747331275816"
"No","2018","Single parent ","West Germany","1689","0.961518287116473","0.952526528756357","0.970510045476588"
"No","2018","Single parent ","East Germany","432","0.950160732244768","0.930054708102185","0.97026675638735"
"Yes","2018","(Married) couple without C. ","West Germany","167","0.0241697033238016","0.0202612319309899","0.0280781747166132"
"Yes","2018","(Married) couple without C. ","East Germany","57","0.0341981967357641","0.0263348935342901","0.042061499937238"
"Yes","2018","1-pers.-HH","West Germany","86","0.0250942340333794","0.0195686005489916","0.0306198675177672"
"Yes","2018","1-pers.-HH","East Germany","39","0.0306288977010437","0.0202164954056798","0.0410412999964075"
"Yes","2018","Couple + C. GT 16 ","West Germany","78","0.0365971650375004","0.0293220371794367","0.043872292895564"
"Yes","2018","Couple + C. GT 16 ","East Germany","13","","",""
"Yes","2018","Couple + C. LE 16 ","West Germany","194","0.0431827889388958","0.0371705503654004","0.0491950275123911"
"Yes","2018","Couple + C. LE 16 ","East Germany","55","0.0514020068482883","0.0380647951780493","0.0647392185185273"
"Yes","2018","Couple + C. LE and GT 16","West Germany","80","0.0527778561763909","0.0425560620133861","0.0629996503393956"
"Yes","2018","Couple + C. LE and GT 16","East Germany","21","","",""
"Yes","2018","Single parent ","West Germany","69","0.0384817128835274","0.0294899545234119","0.0474734712436429"
"Yes","2018","Single parent ","East Germany","18","","",""
"No","2019","(Married) couple without C. ","West Germany","6222","0.973132156329223","0.96915664832885","0.977107664329597"
"No","2019","(Married) couple without C. ","East Germany","2134","0.98929237344339","0.984964972190588","0.993619774696191"
"No","2019","1-pers.-HH","West Germany","3093","0.972564092777297","0.966886642891118","0.978241542663476"
"No","2019","1-pers.-HH","East Germany","1002","0.977740217701128","0.968748140689448","0.986732294712808"
"No","2019","Couple + C. GT 16 ","West Germany","2449","0.967172515028849","0.960229332074227","0.97411569798347"
"No","2019","Couple + C. GT 16 ","East Germany","435","0.984542748682372","0.973055139531596","0.996030357833148"
"No","2019","Couple + C. LE 16 ","West Germany","4006","0.952688025849896","0.946248101890114","0.959127949809678"
"No","2019","Couple + C. LE 16 ","East Germany","963","0.926808766309695","0.910817398982883","0.942800133636506"
"No","2019","Couple + C. LE and GT 16","West Germany","1749","0.970376787900757","0.962581055892408","0.978172519909105"
"No","2019","Couple + C. LE and GT 16","East Germany","356","0.979163644332968","0.964469872237142","0.993857416428794"
"No","2019","Single parent ","West Germany","1571","0.973571659937326","0.965770234115667","0.981373085758986"
"No","2019","Single parent ","East Germany","419","0.949986771346224","0.929526750534392","0.970446792158057"
"Yes","2019","(Married) couple without C. ","West Germany","133","0.0268678436707766","0.0228923356704034","0.0308433516711498"
"Yes","2019","(Married) couple without C. ","East Germany","39","0.0107076265566103","0.00638022530380915","0.0150350278094114"
"Yes","2019","1-pers.-HH","West Germany","87","0.0274359072227026","0.0217584573365235","0.0331133571088817"
"Yes","2019","1-pers.-HH","East Germany","32","0.0222597822988718","0.0132677052871919","0.0312518593105516"
"Yes","2019","Couple + C. GT 16 ","West Germany","81","0.0328274849711512","0.0258843020165299","0.0397706679257725"
"Yes","2019","Couple + C. GT 16 ","East Germany","8","","",""
"Yes","2019","Couple + C. LE 16 ","West Germany","169","0.0473119741501039","0.0408720501903215","0.0537518981098864"
"Yes","2019","Couple + C. LE 16 ","East Germany","56","0.073191233690305","0.0571998663634935","0.0891826010171165"
"Yes","2019","Couple + C. LE and GT 16","West Germany","68","0.0296232120992434","0.0218274800908948","0.0374189441075919"
"Yes","2019","Couple + C. LE and GT 16","East Germany","7","","",""
"Yes","2019","Single parent ","West Germany","53","0.0264283400626736","0.0186269142410142","0.034229765884333"
"Yes","2019","Single parent ","East Germany","17","","",""
