"ple0160","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes","1999","(0) in school","West Germany","6","","",""
"Yes","1999","(0) in school","East Germany","4","","",""
"Yes","1999","(1a) inadequately completed","West Germany","9","","",""
"Yes","1999","(1a) inadequately completed","East Germany","2","","",""
"Yes","1999","(1b) general elementary school","West Germany","42","0.0176050851517008","0.011408004370993","0.0238021659324086"
"Yes","1999","(1b) general elementary school","East Germany","9","","",""
"Yes","1999","(1c) basic vocational qualification","West Germany","108","0.0297778722110447","0.0238487115474718","0.0357070328746176"
"Yes","1999","(1c) basic vocational qualification","East Germany","28","","",""
"Yes","1999","(2b) intermediate general qualification","West Germany","35","0.0789272153049657","0.0518536177760951","0.106000812833836"
"Yes","1999","(2b) intermediate general qualification","East Germany","12","","",""
"Yes","1999","(2a) intermediate vocational","West Germany","98","0.0552699884376547","0.0441151286656499","0.0664248482096595"
"Yes","1999","(2a) intermediate vocational","East Germany","90","0.0919105837876523","0.0758500640297106","0.107971103545594"
"Yes","1999","(2c_gen) general maturity certificate","West Germany","32","0.0814809398418008","0.0541540738217998","0.108807805861802"
"Yes","1999","(2c_gen) general maturity certificate","East Germany","13","","",""
"Yes","1999","(2c_voc) vocational maturity certificate","West Germany","47","0.0831102524556222","0.0605274412464652","0.105693063664779"
"Yes","1999","(2c_voc) vocational maturity certificate","East Germany","8","","",""
"Yes","1999","(3a) lower tertiary education","West Germany","21","","",""
"Yes","1999","(3a) lower tertiary education","East Germany","29","","",""
"Yes","1999","(3b) higher tertiary education","West Germany","64","0.0796862502733297","0.0596678172505283","0.0997046832961311"
"Yes","1999","(3b) higher tertiary education","East Germany","13","","",""
"No","1999","(0) in school","West Germany","211","0.983772503413842","0.966961589383464","1.00058341744422"
"No","1999","(0) in school","East Germany","99","0.963267527475276","0.926940654113187","0.999594400837364"
"No","1999","(1a) inadequately completed","West Germany","441","0.98159845712801","0.969180908008284","0.994016006247735"
"No","1999","(1a) inadequately completed","East Germany","22","","",""
"No","1999","(1b) general elementary school","West Germany","1688","0.982394914848299","0.976197834067591","0.988591995629007"
"No","1999","(1b) general elementary school","East Germany","215","0.963222944360178","0.93857526873615","0.987870619984206"
"No","1999","(1c) basic vocational qualification","West Germany","3049","0.970222127788955","0.964292967125382","0.976151288452528"
"No","1999","(1c) basic vocational qualification","East Germany","913","0.970142649516559","0.959268464670235","0.981016834362882"
