"ple0160","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Yes","1999","16-34 y.","no migration background","320","0.0968048113441293","0.0868962447375347","0.106713377950724"
"Yes","1999","16-34 y.","direct migration background","30","0.0467072833075128","0.0303208733408316","0.063093693274194"
"Yes","1999","16-34 y.","indirect migration background","37","0.0809278808729299","0.0581561432304486","0.103699618515411"
"Yes","1999","35-65 y.","no migration background","267","0.0429598685080713","0.0377960166918671","0.0481237203242754"
"Yes","1999","35-65 y.","direct migration background","27","","",""
"Yes","1999","35-65 y.","indirect migration background","1","","",""
"Yes","1999","66 and older","no migration background","13","","",""
"Yes","1999","66 and older","direct migration background","1","","",""
"Yes","1999","66 and older","indirect migration background","","","",""
"No","1999","16-34 y.","no migration background","3101","0.903195188655871","0.893286622049276","0.913103755262465"
"No","1999","16-34 y.","direct migration background","607","0.953292716692487","0.936906306725806","0.969679126659168"
"No","1999","16-34 y.","indirect migration background","514","0.91907211912707","0.896300381484589","0.941843856769551"
"No","1999","35-65 y.","no migration background","5656","0.957040131491929","0.951876279675725","0.962203983308133"
"No","1999","35-65 y.","direct migration background","1303","0.985794209307557","0.979434341223302","0.992154077391812"
"No","1999","35-65 y.","indirect migration background","51","0.96646146278563","0.917527459324218","1.01539546624704"
"No","1999","66 and older","no migration background","1554","0.990519065899071","0.985720951742573","0.995317180055569"
"No","1999","66 and older","direct migration background","249","0.998014708800664","0.992497001401402","1.00353241619993"
"No","1999","66 and older","indirect migration background","7","","",""
"Yes","2000","16-34 y.","no migration background","620","0.116317925868029","0.107780242967647","0.124855608768411"
"Yes","2000","16-34 y.","direct migration background","81","0.077854737742043","0.0611641094072222","0.0945453660768639"
"Yes","2000","16-34 y.","indirect migration background","58","0.0723957540036555","0.0534010302479334","0.0913904777593776"
"Yes","2000","35-65 y.","no migration background","597","0.0521882087313001","0.0481001690033973","0.0562762484592029"
"Yes","2000","35-65 y.","direct migration background","65","0.0379609089352606","0.0295625320440837","0.0463592858264375"
"Yes","2000","35-65 y.","indirect migration background","8","","",""
"Yes","2000","66 and older","no migration background","30","0.0103588239057175","0.00687892260712428","0.0138387252043108"
"Yes","2000","66 and older","direct migration background","2","","",""
"Yes","2000","66 and older","indirect migration background","","","",""
"No","2000","16-34 y.","no migration background","4797","0.883682074131971","0.875144391231589","0.892219757032353"
"No","2000","16-34 y.","direct migration background","909","0.922145262257957","0.905454633923136","0.938835890592778"
"No","2000","16-34 y.","indirect migration background","657","0.927604245996345","0.908609522240622","0.946598969752067"
"No","2000","35-65 y.","no migration background","10773","0.9478117912687","0.943723751540797","0.951899830996603"
"No","2000","35-65 y.","direct migration background","1924","0.962039091064739","0.953640714173563","0.970437467955916"
"No","2000","35-65 y.","indirect migration background","88","0.925797283140205","0.873367226256496","0.978227340023914"
"No","2000","66 and older","no migration background","3222","0.989641176094282","0.986161274795689","0.993121077392876"
"No","2000","66 and older","direct migration background","358","0.995643962254773","0.988841052809894","1.00244687169965"
"No","2000","66 and older","indirect migration background","18","","",""
"Yes","2001","16-34 y.","no migration background","579","0.122582926737447","0.113301247892449","0.131864605582446"
"Yes","2001","16-34 y.","direct migration background","76","0.090963295325671","0.0714239400251236","0.110502650626218"
"Yes","2001","16-34 y.","indirect migration background","53","0.0797625052756177","0.0589508342574817","0.100574176293754"
"Yes","2001","35-65 y.","no migration background","540","0.0508000036994497","0.0465843739754535","0.0550156334234458"
"Yes","2001","35-65 y.","direct migration background","64","0.0461057739352498","0.0363165175477547","0.0558950303227448"
"Yes","2001","35-65 y.","indirect migration background","3","","",""
"Yes","2001","66 and older","no migration background","24","","",""
"Yes","2001","66 and older","direct migration background","4","","",""
"Yes","2001","66 and older","indirect migration background","","","",""
"No","2001","16-34 y.","no migration background","4217","0.877417073262553","0.868135394417554","0.886698752107551"
"No","2001","16-34 y.","direct migration background","756","0.909036704674329","0.889497349373782","0.928576059974876"
"No","2001","16-34 y.","indirect migration background","598","0.920237494724382","0.899425823706246","0.941049165742518"
"No","2001","35-65 y.","no migration background","9883","0.94919999630055","0.944984366576554","0.953415626024546"
"No","2001","35-65 y.","direct migration background","1699","0.95389422606475","0.944104969677255","0.963683482452245"
"No","2001","35-65 y.","indirect migration background","101","0.973379923699017","0.942442990354249","1.00431685704379"
"No","2001","66 and older","no migration background","3054","0.990541130479339","0.987121574974684","0.993960685983995"
"No","2001","66 and older","direct migration background","336","0.981419679230522","0.967066020469997","0.995773337991046"
"No","2001","66 and older","indirect migration background","18","","",""
"Yes","2002","16-34 y.","no migration background","379","0.0912808864275938","0.0824950522422187","0.100066720612969"
"Yes","2002","16-34 y.","direct migration background","47","0.0717156411524634","0.052533232096628","0.0908980502082988"
"Yes","2002","16-34 y.","indirect migration background","34","0.0584712647626749","0.0392933138710608","0.0776492156542889"
"Yes","2002","35-65 y.","no migration background","387","0.0383721579512533","0.0344342744590162","0.0423100414434904"
"Yes","2002","35-65 y.","direct migration background","53","0.0367969482710374","0.0274636869000691","0.0461302096420057"
"Yes","2002","35-65 y.","indirect migration background","3","","",""
"Yes","2002","66 and older","no migration background","17","","",""
"Yes","2002","66 and older","direct migration background","3","","",""
"Yes","2002","66 and older","indirect migration background","","","",""
"No","2002","16-34 y.","no migration background","3749","0.908719113572406","0.899933279387031","0.917504947757781"
"No","2002","16-34 y.","direct migration background","648","0.928284358847537","0.909101949791701","0.947466767903372"
"No","2002","16-34 y.","indirect migration background","541","0.941528735237325","0.922350784345711","0.960706686128939"
"No","2002","35-65 y.","no migration background","8754","0.961627842048747","0.95768995855651","0.965565725540984"
"No","2002","35-65 y.","direct migration background","1510","0.963203051728963","0.953869790357994","0.972536313099931"
"No","2002","35-65 y.","indirect migration background","109","0.982164629893353","0.957652994513765","1.00667626527294"
"No","2002","66 and older","no migration background","2894","0.994472094199212","0.991778677145121","0.997165511253302"
"No","2002","66 and older","direct migration background","326","0.996836447394659","0.990768390743505","1.00290450404581"
"No","2002","66 and older","indirect migration background","13","","",""
"Yes","2003","16-34 y.","no migration background","443","0.108370853582986","0.0986745122684309","0.11806719489754"
"Yes","2003","16-34 y.","direct migration background","45","0.0611114195981433","0.0425245622307333","0.0796982769655534"
"Yes","2003","16-34 y.","indirect migration background","45","0.103948466200148","0.0791960725048651","0.128700859895431"
"Yes","2003","35-65 y.","no migration background","498","0.0510040838093749","0.0463987911426292","0.0556093764761206"
"Yes","2003","35-65 y.","direct migration background","52","0.0387443422537332","0.0289023856880199","0.0485862988194464"
"Yes","2003","35-65 y.","indirect migration background","5","","",""
"Yes","2003","66 and older","no migration background","16","","",""
"Yes","2003","66 and older","direct migration background","2","","",""
"Yes","2003","66 and older","indirect migration background","","","",""
"No","2003","16-34 y.","no migration background","3505","0.891629146417014","0.88193280510246","0.901325487731569"
"No","2003","16-34 y.","direct migration background","593","0.938888580401857","0.920301723034447","0.957475437769267"
"No","2003","16-34 y.","indirect migration background","539","0.896051533799852","0.871299140104569","0.920803927495135"
"No","2003","35-65 y.","no migration background","8269","0.948995916190625","0.944390623523879","0.953601208857371"
"No","2003","35-65 y.","direct migration background","1425","0.961255657746267","0.951413701180553","0.97109761431198"
"No","2003","35-65 y.","indirect migration background","114","0.965187434439235","0.932253133075753","0.998121735802717"
"No","2003","66 and older","no migration background","2932","0.995708143396534","0.993348355428006","0.998067931365061"
"No","2003","66 and older","direct migration background","328","0.992155704543503","0.982637434774824","1.00167397431218"
"No","2003","66 and older","indirect migration background","11","","",""
"Yes","2004","16-34 y.","no migration background","511","0.114839999965267","0.105332557640361","0.124347442290173"
"Yes","2004","16-34 y.","direct migration background","47","0.0704935354326461","0.0503769738065391","0.090610097058753"
"Yes","2004","16-34 y.","indirect migration background","54","0.104706339241738","0.0810041577663658","0.12840852071711"
"Yes","2004","35-65 y.","no migration background","623","0.0536196885990441","0.0493115824023534","0.0579277947957347"
"Yes","2004","35-65 y.","direct migration background","61","0.0464127597373946","0.0359563689380653","0.0568691505367238"
"Yes","2004","35-65 y.","indirect migration background","6","","",""
"Yes","2004","66 and older","no migration background","46","0.0111372591438062","0.00762215349720419","0.0146523647904083"
"Yes","2004","66 and older","direct migration background","4","","",""
"Yes","2004","66 and older","indirect migration background","1","","",""
"No","2004","16-34 y.","no migration background","3809","0.885160000034733","0.875652557709827","0.894667442359639"
"No","2004","16-34 y.","direct migration background","575","0.929506464567354","0.909389902941247","0.949623026193461"
"No","2004","16-34 y.","indirect migration background","587","0.895293660758262","0.87159147928289","0.918995842233634"
"No","2004","35-65 y.","no migration background","9880","0.946380311400956","0.942072205204265","0.950688417597647"
"No","2004","35-65 y.","direct migration background","1494","0.953587240262605","0.943130849463276","0.964043631061935"
"No","2004","35-65 y.","indirect migration background","144","0.939177666500267","0.900929741518533","0.977425591482002"
"No","2004","66 and older","no migration background","3378","0.988862740856194","0.985347635209592","0.992377846502796"
"No","2004","66 and older","direct migration background","361","0.988437159718039","0.977469639233949","0.999404680202129"
"No","2004","66 and older","indirect migration background","10","","",""
"Yes","2005","16-34 y.","no migration background","447","0.10217568994585","0.0928820149870678","0.111469364904632"
"Yes","2005","16-34 y.","direct migration background","38","0.0689154351440166","0.0473497643574125","0.0904811059306208"
"Yes","2005","16-34 y.","indirect migration background","52","0.0845578299341286","0.0632995796531311","0.105816080215126"
"Yes","2005","35-65 y.","no migration background","503","0.0506624067666407","0.0463426249798369","0.0549821885534445"
"Yes","2005","35-65 y.","direct migration background","61","0.0411603524479725","0.0309701174983113","0.0513505873976338"
"Yes","2005","35-65 y.","indirect migration background","10","","",""
"Yes","2005","66 and older","no migration background","57","0.0158089956140205","0.011626061778327","0.0199919294497141"
"Yes","2005","66 and older","direct migration background","5","","",""
"Yes","2005","66 and older","indirect migration background","","","",""
"No","2005","16-34 y.","no migration background","3633","0.89782431005415","0.888530635095368","0.907117985012932"
"No","2005","16-34 y.","direct migration background","492","0.931084564855983","0.909518894069379","0.952650235642588"
"No","2005","16-34 y.","indirect migration background","606","0.915442170065871","0.894183919784874","0.936700420346869"
"No","2005","35-65 y.","no migration background","9398","0.949337593233359","0.945017811446556","0.953657375020163"
"No","2005","35-65 y.","direct migration background","1399","0.958839647552028","0.948649412602366","0.969029882501689"
"No","2005","35-65 y.","indirect migration background","143","0.927415598385594","0.886304297054424","0.968526899716763"
"No","2005","66 and older","no migration background","3359","0.98419100438598","0.980008070550286","0.988373938221673"
"No","2005","66 and older","direct migration background","365","0.980295797702144","0.96613442906048","0.994457166343808"
"No","2005","66 and older","indirect migration background","12","","",""
"Yes","2006","16-34 y.","no migration background","356","0.0881705761944837","0.0793102532022022","0.0970308991867653"
"Yes","2006","16-34 y.","direct migration background","40","0.0795874692292088","0.0566532051562498","0.102521733302168"
"Yes","2006","16-34 y.","indirect migration background","49","0.0802827250167233","0.0589281406384","0.101637309395047"
"Yes","2006","35-65 y.","no migration background","489","0.0446168900248015","0.0407114923200491","0.0485222877295539"
"Yes","2006","35-65 y.","direct migration background","56","0.0394828104719956","0.0294454263434003","0.0495201946005908"
"Yes","2006","35-65 y.","indirect migration background","8","","",""
"Yes","2006","66 and older","no migration background","41","0.00959280382764898","0.00659235728153652","0.0125932503737614"
"Yes","2006","66 and older","direct migration background","4","","",""
"Yes","2006","66 and older","indirect migration background","","","",""
"No","2006","16-34 y.","no migration background","3578","0.911829423805516","0.902969100813235","0.920689746797798"
"No","2006","16-34 y.","direct migration background","495","0.920412530770791","0.897478266697832","0.94334679484375"
"No","2006","16-34 y.","indirect migration background","573","0.919717274983277","0.898362690604953","0.9410718593616"
"No","2006","35-65 y.","no migration background","10247","0.955383109975198","0.951477712270446","0.959288507679951"
"No","2006","35-65 y.","direct migration background","1390","0.960517189528004","0.950479805399409","0.9705545736566"
"No","2006","35-65 y.","indirect migration background","173","0.971009413427612","0.94656672200822","0.995452104847004"
"No","2006","66 and older","no migration background","4013","0.990407196172351","0.987406749626239","0.993407642718463"
"No","2006","66 and older","direct migration background","393","0.994189315786235","0.986712769600971","1.0016658619715"
"No","2006","66 and older","indirect migration background","13","","",""
"Yes","2007","16-34 y.","no migration background","359","0.0976008440546269","0.0879531835973631","0.107248504511891"
"Yes","2007","16-34 y.","direct migration background","38","0.0811230852688091","0.0556123689833598","0.106633801554258"
"Yes","2007","16-34 y.","indirect migration background","51","0.0976068685336569","0.0734538077315852","0.121759929335729"
"Yes","2007","35-65 y.","no migration background","504","0.0528147153779529","0.048410909976573","0.0572185207793327"
"Yes","2007","35-65 y.","direct migration background","49","0.0336842298007663","0.023873160127193","0.0434952994743395"
"Yes","2007","35-65 y.","indirect migration background","9","","",""
"Yes","2007","66 and older","no migration background","64","0.015294576590475","0.0114771145094402","0.0191120386715097"
"Yes","2007","66 and older","direct migration background","9","","",""
"Yes","2007","66 and older","indirect migration background","","","",""
"No","2007","16-34 y.","no migration background","3276","0.902399155945373","0.892751495488109","0.912046816402637"
"No","2007","16-34 y.","direct migration background","402","0.918876914731191","0.893366198445742","0.94438763101664"
"No","2007","16-34 y.","indirect migration background","529","0.902393131466343","0.878240070664271","0.926546192268415"
"No","2007","35-65 y.","no migration background","9405","0.947185284622047","0.942781479220667","0.951589090023427"
"No","2007","35-65 y.","direct migration background","1250","0.966315770199234","0.956504700525661","0.976126839872807"
"No","2007","35-65 y.","indirect migration background","176","0.950042483334132","0.918649386410969","0.981435580257294"
"No","2007","66 and older","no migration background","3906","0.984705423409525","0.98088796132849","0.98852288549056"
"No","2007","66 and older","direct migration background","370","0.981484922945573","0.967913260034584","0.995056585856563"
"No","2007","66 and older","indirect migration background","11","","",""
"Yes","2008","16-34 y.","no migration background","347","0.0936460490377728","0.0838934284246139","0.103398669650932"
"Yes","2008","16-34 y.","direct migration background","36","0.0889248184583964","0.059961405399492","0.117888231517301"
"Yes","2008","16-34 y.","indirect migration background","38","0.0602199504289579","0.0406731686156216","0.0797667322422943"
"Yes","2008","35-65 y.","no migration background","430","0.0479825401561765","0.043642230292546","0.0523228500198071"
"Yes","2008","35-65 y.","direct migration background","58","0.0354855917678047","0.0248757952326417","0.0460953883029676"
"Yes","2008","35-65 y.","indirect migration background","12","","",""
"Yes","2008","66 and older","no migration background","45","0.00934344093906341","0.00634882261843471","0.0123380592596921"
"Yes","2008","66 and older","direct migration background","11","","",""
"Yes","2008","66 and older","indirect migration background","1","","",""
"No","2008","16-34 y.","no migration background","3081","0.906353950962227","0.896601330349068","0.916106571575386"
"No","2008","16-34 y.","direct migration background","335","0.911075181541603","0.882111768482699","0.940038594600508"
"No","2008","16-34 y.","indirect migration background","531","0.939780049571042","0.920233267757706","0.959326831384378"
"No","2008","35-65 y.","no migration background","8885","0.952017459843823","0.947677149980193","0.956357769707454"
"No","2008","35-65 y.","direct migration background","1110","0.964514408232195","0.953904611697032","0.975124204767358"
"No","2008","35-65 y.","indirect migration background","179","0.95744734451151","0.928821903218238","0.986072785804782"
"No","2008","66 and older","no migration background","3920","0.990656559060937","0.987661940740308","0.993651177381565"
"No","2008","66 and older","direct migration background","364","0.986261769027585","0.974480448729101","0.99804308932607"
"No","2008","66 and older","indirect migration background","10","","",""
"Yes","2009","16-34 y.","no migration background","271","0.0765355112554354","0.0672983272059177","0.0857726953049531"
"Yes","2009","16-34 y.","direct migration background","26","","",""
"Yes","2009","16-34 y.","indirect migration background","32","0.0865367554118449","0.0623248452587729","0.110748665564917"
"Yes","2009","35-65 y.","no migration background","315","0.0401400174987938","0.0360099607986384","0.0442700741989492"
"Yes","2009","35-65 y.","direct migration background","49","0.043144943172451","0.0307304660504175","0.0555594202944844"
"Yes","2009","35-65 y.","indirect migration background","13","","",""
"Yes","2009","66 and older","no migration background","39","0.0103519539430965","0.007162205679886","0.0135417022063071"
"Yes","2009","66 and older","direct migration background","4","","",""
"Yes","2009","66 and older","indirect migration background","","","",""
