"ple0160","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2004","35-65 y.","(1a) inadequately completed","8","","",""
"Yes","2004","35-65 y.","(1b) general elementary school","25","","",""
"Yes","2004","35-65 y.","(1c) basic vocational qualification","174","0.0484327044106702","0.0414624597793271","0.0554029490420134"
"Yes","2004","35-65 y.","(2b) intermediate general qualification","3","","",""
"Yes","2004","35-65 y.","(2a) intermediate vocational","240","0.0695743842523204","0.0609354312842883","0.0782133372203525"
"Yes","2004","35-65 y.","(2c_gen) general maturity certificate","3","","",""
"Yes","2004","35-65 y.","(2c_voc) vocational maturity certificate","53","0.059349313876386","0.0437027824224787","0.0749958453302933"
"Yes","2004","35-65 y.","(3a) lower tertiary education","82","0.0457068629657446","0.0339148981320077","0.0574988277994815"
"Yes","2004","35-65 y.","(3b) higher tertiary education","101","0.047358940557778","0.0378556011354572","0.0568622799800987"
"Yes","2004","66 and older","(0) in school","","","",""
"Yes","2004","66 and older","(1a) inadequately completed","1","","",""
"Yes","2004","66 and older","(1b) general elementary school","8","","",""
"Yes","2004","66 and older","(1c) basic vocational qualification","19","","",""
"Yes","2004","66 and older","(2b) intermediate general qualification","2","","",""
"Yes","2004","66 and older","(2a) intermediate vocational","10","","",""
"Yes","2004","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2004","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"Yes","2004","66 and older","(3a) lower tertiary education","1","","",""
"Yes","2004","66 and older","(3b) higher tertiary education","7","","",""
"No","2004","16-34 y.","(0) in school","594","0.948567133785599","0.931333065419019","0.96580120215218"
"No","2004","16-34 y.","(1a) inadequately completed","38","0.885930384756185","0.788624086924265","0.983236682588106"
"No","2004","16-34 y.","(1b) general elementary school","431","0.938958483775887","0.916960734683985","0.960956232867788"
"No","2004","16-34 y.","(1c) basic vocational qualification","614","0.905551171887816","0.883537726050947","0.927564617724684"
"No","2004","16-34 y.","(2b) intermediate general qualification","411","0.881998437408666","0.8528942901773","0.911102584640032"
"No","2004","16-34 y.","(2a) intermediate vocational","1095","0.875541857159881","0.857242189640474","0.893841524679288"
"No","2004","16-34 y.","(2c_gen) general maturity certificate","643","0.914811656325481","0.894204908118653","0.93541840453231"
"No","2004","16-34 y.","(2c_voc) vocational maturity certificate","459","0.856469313662308","0.826787257628614","0.886151369696002"
"No","2004","16-34 y.","(3a) lower tertiary education","184","0.831000250213175","0.780907777631207","0.881092722795143"
"No","2004","16-34 y.","(3b) higher tertiary education","263","0.838659218452911","0.79872877515053","0.878589661755292"
"No","2004","35-65 y.","(0) in school","","","",""
"No","2004","35-65 y.","(1a) inadequately completed","147","0.913390729112483","0.869112246166274","0.957669212058693"
"No","2004","35-65 y.","(1b) general elementary school","795","0.971134960810356","0.959675424763395","0.982594496857318"
"No","2004","35-65 y.","(1c) basic vocational qualification","3470","0.95156729558933","0.944597050957987","0.958537540220673"
"No","2004","35-65 y.","(2b) intermediate general qualification","95","0.987352916907596","0.965228774467024","1.00947705934817"
"No","2004","35-65 y.","(2a) intermediate vocational","3092","0.93042561574768","0.921786662779647","0.939064568715712"
"No","2004","35-65 y.","(2c_gen) general maturity certificate","123","0.983020725996133","0.960462563841197","1.00557888815107"
"No","2004","35-65 y.","(2c_voc) vocational maturity certificate","823","0.940650686123614","0.925004154669707","0.956297217577521"
"No","2004","35-65 y.","(3a) lower tertiary education","1123","0.954293137034255","0.942501172200518","0.966085101867992"
"No","2004","35-65 y.","(3b) higher tertiary education","1818","0.952641059442222","0.943137720019901","0.962144398864543"
"No","2004","66 and older","(0) in school","","","",""
"No","2004","66 and older","(1a) inadequately completed","66","0.962104410778472","0.91638336825322","1.00782545330372"
"No","2004","66 and older","(1b) general elementary school","736","0.989970364688774","0.982810327283271","0.997130402094277"
"No","2004","66 and older","(1c) basic vocational qualification","1732","0.991493007003057","0.987191329151704","0.99579468485441"
"No","2004","66 and older","(2b) intermediate general qualification","35","0.972416200679683","0.919644588261216","1.02518781309815"
"No","2004","66 and older","(2a) intermediate vocational","398","0.980843884017495","0.967543270240407","0.994144497794582"
"No","2004","66 and older","(2c_gen) general maturity certificate","14","","",""
"No","2004","66 and older","(2c_voc) vocational maturity certificate","144","0.985813318948185","0.966630633460501","1.00499600443587"
"No","2004","66 and older","(3a) lower tertiary education","279","0.997134957426969","0.990874420432544","1.00339549442139"
"No","2004","66 and older","(3b) higher tertiary education","338","0.983023068063678","0.969391368625533","0.996654767501824"
"Yes","2005","16-34 y.","(0) in school","27","","",""
"Yes","2005","16-34 y.","(1a) inadequately completed","3","","",""
"Yes","2005","16-34 y.","(1b) general elementary school","24","","",""
"Yes","2005","16-34 y.","(1c) basic vocational qualification","57","0.0957891082699142","0.0723185967985128","0.119259619741316"
"Yes","2005","16-34 y.","(2b) intermediate general qualification","57","0.122269970053175","0.0916252109014595","0.152914729204891"
"Yes","2005","16-34 y.","(2a) intermediate vocational","123","0.108910612341922","0.0907308049858296","0.127090419698014"
"Yes","2005","16-34 y.","(2c_gen) general maturity certificate","72","0.0999452190731104","0.0769410270523565","0.122949411093864"
"Yes","2005","16-34 y.","(2c_voc) vocational maturity certificate","59","0.113886466756206","0.0859858268448384","0.141787106667574"
"Yes","2005","16-34 y.","(3a) lower tertiary education","26","","",""
"Yes","2005","16-34 y.","(3b) higher tertiary education","53","0.121166269792932","0.0855792960925011","0.156753243493362"
"Yes","2005","35-65 y.","(0) in school","","","",""
"Yes","2005","35-65 y.","(1a) inadequately completed","5","","",""
"Yes","2005","35-65 y.","(1b) general elementary school","36","0.058417440507065","0.0414158376251238","0.0754190433890062"
"Yes","2005","35-65 y.","(1c) basic vocational qualification","135","0.0380004240315109","0.0315259074241454","0.0444749406388764"
"Yes","2005","35-65 y.","(2b) intermediate general qualification","4","","",""
"Yes","2005","35-65 y.","(2a) intermediate vocational","180","0.0514896377676834","0.043852976652671","0.0591262988826957"
"Yes","2005","35-65 y.","(2c_gen) general maturity certificate","9","","",""
"Yes","2005","35-65 y.","(2c_voc) vocational maturity certificate","45","0.0657327480871083","0.0491316174791892","0.0823338786950273"
"Yes","2005","35-65 y.","(3a) lower tertiary education","74","0.0613512608480866","0.0474635815537745","0.0752389401423987"
"Yes","2005","35-65 y.","(3b) higher tertiary education","84","0.0573299440160357","0.0466142700155957","0.0680456180164759"
"Yes","2005","66 and older","(0) in school","","","",""
"Yes","2005","66 and older","(1a) inadequately completed","3","","",""
"Yes","2005","66 and older","(1b) general elementary school","11","","",""
"Yes","2005","66 and older","(1c) basic vocational qualification","28","","",""
"Yes","2005","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2005","66 and older","(2a) intermediate vocational","12","","",""
"Yes","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2005","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2005","66 and older","(3a) lower tertiary education","3","","",""
"Yes","2005","66 and older","(3b) higher tertiary education","4","","",""
"No","2005","16-34 y.","(0) in school","621","0.962005446193461","0.947285371023588","0.976725521363335"
"No","2005","16-34 y.","(1a) inadequately completed","36","0.939769327084451","0.86510119652499","1.01443745764391"
"No","2005","16-34 y.","(1b) general elementary school","393","0.945428781460681","0.923627787285433","0.967229775635928"
"No","2005","16-34 y.","(1c) basic vocational qualification","547","0.904210891730086","0.880740380258684","0.927681403201487"
"No","2005","16-34 y.","(2b) intermediate general qualification","382","0.877730029946825","0.847085270795109","0.90837478909854"
"No","2005","16-34 y.","(2a) intermediate vocational","1005","0.891089387658078","0.872909580301986","0.90926919501417"
"No","2005","16-34 y.","(2c_gen) general maturity certificate","581","0.90005478092689","0.877050588906136","0.923058972947644"
"No","2005","16-34 y.","(2c_voc) vocational maturity certificate","439","0.886113533243794","0.858212893332426","0.914014173155162"
"No","2005","16-34 y.","(3a) lower tertiary education","171","0.891071498462507","0.847566213370126","0.934576783554888"
"No","2005","16-34 y.","(3b) higher tertiary education","270","0.878833730207068","0.843246756506638","0.914420703907499"
"No","2005","35-65 y.","(0) in school","","","",""
"No","2005","35-65 y.","(1a) inadequately completed","139","0.968946323401572","0.940614585369281","0.997278061433862"
"No","2005","35-65 y.","(1b) general elementary school","695","0.941582559492935","0.924580956610994","0.958584162374876"
"No","2005","35-65 y.","(1c) basic vocational qualification","3215","0.961999575968489","0.955525059361124","0.968474092575855"
"No","2005","35-65 y.","(2b) intermediate general qualification","95","0.977195763280577","0.947790230556418","1.00660129600474"
"No","2005","35-65 y.","(2a) intermediate vocational","3037","0.948510362232317","0.940873701117304","0.956147023347329"
"No","2005","35-65 y.","(2c_gen) general maturity certificate","115","0.937883993642198","0.895401150563109","0.980366836721287"
"No","2005","35-65 y.","(2c_voc) vocational maturity certificate","811","0.934267251912892","0.917666121304973","0.950868382520811"
"No","2005","35-65 y.","(3a) lower tertiary education","1073","0.938648739151913","0.924761059857601","0.952536418446225"
"No","2005","35-65 y.","(3b) higher tertiary education","1724","0.942670055983964","0.931954381983524","0.953385729984404"
"No","2005","66 and older","(0) in school","","","",""
"No","2005","66 and older","(1a) inadequately completed","62","0.950798996385512","0.898218733772062","1.00337925899896"
"No","2005","66 and older","(1b) general elementary school","699","0.985199039344557","0.97631673073021","0.994081347958903"
"No","2005","66 and older","(1c) basic vocational qualification","1718","0.986703554095056","0.981330921987975","0.992076186202136"
"No","2005","66 and older","(2b) intermediate general qualification","36","1","1","1"
"No","2005","66 and older","(2a) intermediate vocational","392","0.968829330058724","0.951883840674143","0.985774819443304"
"No","2005","66 and older","(2c_gen) general maturity certificate","16","","",""
"No","2005","66 and older","(2c_voc) vocational maturity certificate","149","0.998842186196929","0.993400039289092","1.00428433310477"
"No","2005","66 and older","(3a) lower tertiary education","290","0.977312055857433","0.960261894983806","0.994362216731061"
"No","2005","66 and older","(3b) higher tertiary education","365","0.987296635105706","0.975870006211964","0.998723263999448"
"Yes","2006","16-34 y.","(0) in school","25","","",""
"Yes","2006","16-34 y.","(1a) inadequately completed","2","","",""
"Yes","2006","16-34 y.","(1b) general elementary school","21","","",""
"Yes","2006","16-34 y.","(1c) basic vocational qualification","45","0.0925779180808277","0.0695014066337787","0.115654429527877"
"Yes","2006","16-34 y.","(2b) intermediate general qualification","40","0.10421174663995","0.0753332299617303","0.133090263318169"
"Yes","2006","16-34 y.","(2a) intermediate vocational","92","0.0847139892113665","0.0684279981582346","0.100999980264498"
"Yes","2006","16-34 y.","(2c_gen) general maturity certificate","60","0.0870992155803743","0.0657317041902377","0.108466726970511"
"Yes","2006","16-34 y.","(2c_voc) vocational maturity certificate","45","0.0821814272328775","0.0584155051475719","0.105947349318183"
"Yes","2006","16-34 y.","(3a) lower tertiary education","24","","",""
"Yes","2006","16-34 y.","(3b) higher tertiary education","63","0.163490849348644","0.125342428669716","0.201639270027572"
"Yes","2006","35-65 y.","(0) in school","","","",""
"Yes","2006","35-65 y.","(1a) inadequately completed","2","","",""
"Yes","2006","35-65 y.","(1b) general elementary school","32","0.0371762304162777","0.0237254534301705","0.0506270074023849"
"Yes","2006","35-65 y.","(1c) basic vocational qualification","130","0.039023264894959","0.0326223523185044","0.0454241774714136"
"Yes","2006","35-65 y.","(2b) intermediate general qualification","7","","",""
"Yes","2006","35-65 y.","(2a) intermediate vocational","196","0.0494728789951884","0.04231417543297","0.0566315825574067"
"Yes","2006","35-65 y.","(2c_gen) general maturity certificate","3","","",""
"Yes","2006","35-65 y.","(2c_voc) vocational maturity certificate","48","0.0544044026189403","0.0399509279203097","0.0688578773175708"
"Yes","2006","35-65 y.","(3a) lower tertiary education","58","0.0461704275272014","0.0344331804411389","0.0579076746132639"
"Yes","2006","35-65 y.","(3b) higher tertiary education","75","0.0442376788361582","0.0351438145705083","0.0533315431018081"
"Yes","2006","66 and older","(0) in school","","","",""
"Yes","2006","66 and older","(1a) inadequately completed","","","",""
"Yes","2006","66 and older","(1b) general elementary school","11","","",""
"Yes","2006","66 and older","(1c) basic vocational qualification","19","","",""
"Yes","2006","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2006","66 and older","(2a) intermediate vocational","5","","",""
"Yes","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2006","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2006","66 and older","(3a) lower tertiary education","3","","",""
"Yes","2006","66 and older","(3b) higher tertiary education","6","","",""
"No","2006","16-34 y.","(0) in school","363","0.951113953963093","0.92965833928374","0.972569568642445"
"No","2006","16-34 y.","(1a) inadequately completed","34","0.916040469326512","0.825448610260239","1.00663232839278"
"No","2006","16-34 y.","(1b) general elementary school","369","0.963519040838524","0.944911924953547","0.982126156723501"
"No","2006","16-34 y.","(1c) basic vocational qualification","561","0.907422081919172","0.884345570472123","0.930498593366221"
"No","2006","16-34 y.","(2b) intermediate general qualification","390","0.89578825336005","0.866909736681831","0.92466677003827"
"No","2006","16-34 y.","(2a) intermediate vocational","1031","0.915286010788634","0.899000019735502","0.931572001841765"
"No","2006","16-34 y.","(2c_gen) general maturity certificate","609","0.912900784419626","0.891533273029489","0.934268295809762"
"No","2006","16-34 y.","(2c_voc) vocational maturity certificate","468","0.917818572767123","0.894052650681817","0.941584494852428"
"No","2006","16-34 y.","(3a) lower tertiary education","187","0.88273267073593","0.83932065209876","0.9261446893731"
"No","2006","16-34 y.","(3b) higher tertiary education","298","0.836509150651356","0.798360729972428","0.874657571330284"
"No","2006","35-65 y.","(0) in school","8","","",""
"No","2006","35-65 y.","(1a) inadequately completed","128","0.98796167636764","0.969214775999429","1.00670857673585"
"No","2006","35-65 y.","(1b) general elementary school","728","0.962823769583722","0.949372992597615","0.976274546569829"
"No","2006","35-65 y.","(1c) basic vocational qualification","3386","0.960976735105041","0.954575822528586","0.967377647681496"
"No","2006","35-65 y.","(2b) intermediate general qualification","107","0.940865947219857","0.897566897718767","0.984164996720947"
"No","2006","35-65 y.","(2a) intermediate vocational","3329","0.950527121004812","0.943368417442593","0.95768582456703"
"No","2006","35-65 y.","(2c_gen) general maturity certificate","125","0.990693842262285","0.974059790724496","1.00732789380007"
"No","2006","35-65 y.","(2c_voc) vocational maturity certificate","898","0.94559559738106","0.931142122682429","0.96004907207969"
"No","2006","35-65 y.","(3a) lower tertiary education","1170","0.953829572472799","0.942092325386736","0.965566819558861"
"No","2006","35-65 y.","(3b) higher tertiary education","1889","0.955762321163842","0.946668456898192","0.964856185429492"
"No","2006","66 and older","(0) in school","7","","",""
"No","2006","66 and older","(1a) inadequately completed","75","1","1","1"
"No","2006","66 and older","(1b) general elementary school","795","0.990167503943986","0.983355626979528","0.996979380908444"
"No","2006","66 and older","(1c) basic vocational qualification","2019","0.989881726935202","0.985536716211214","0.99422673765919"
"No","2006","66 and older","(2b) intermediate general qualification","35","1","1","1"
"No","2006","66 and older","(2a) intermediate vocational","490","0.987448503267791","0.977641180283089","0.997255826252494"
"No","2006","66 and older","(2c_gen) general maturity certificate","22","","",""
"No","2006","66 and older","(2c_voc) vocational maturity certificate","168","0.997267811104105","0.989397969336568","1.00513765287164"
"No","2006","66 and older","(3a) lower tertiary education","356","0.995466185135278","0.988516805875175","1.00241556439538"
"No","2006","66 and older","(3b) higher tertiary education","434","0.99043721701556","0.981343794335257","0.999530639695863"
"Yes","2007","16-34 y.","(0) in school","14","","",""
"Yes","2007","16-34 y.","(1a) inadequately completed","4","","",""
"Yes","2007","16-34 y.","(1b) general elementary school","26","","",""
"Yes","2007","16-34 y.","(1c) basic vocational qualification","44","0.103211699142675","0.0766244424015669","0.129798955883782"
"Yes","2007","16-34 y.","(2b) intermediate general qualification","31","0.0954084406573863","0.0658318472896986","0.124985034025074"
"Yes","2007","16-34 y.","(2a) intermediate vocational","93","0.0949382072307837","0.0766416548838618","0.113234759577706"
"Yes","2007","16-34 y.","(2c_gen) general maturity certificate","67","0.0997482098955914","0.076903696414946","0.122592723376237"
"Yes","2007","16-34 y.","(2c_voc) vocational maturity certificate","44","0.0796578043596082","0.0551268752607066","0.10418873345851"
"Yes","2007","16-34 y.","(3a) lower tertiary education","31","0.0994598956909356","0.0585912722614372","0.140328519120434"
"Yes","2007","16-34 y.","(3b) higher tertiary education","50","0.119140786206888","0.085006287978999","0.153275284434777"
"Yes","2007","35-65 y.","(0) in school","","","",""
"Yes","2007","35-65 y.","(1a) inadequately completed","5","","",""
"Yes","2007","35-65 y.","(1b) general elementary school","25","","",""
"Yes","2007","35-65 y.","(1c) basic vocational qualification","159","0.0511747551261003","0.043431579894115","0.0589179303580856"
"Yes","2007","35-65 y.","(2b) intermediate general qualification","7","","",""
"Yes","2007","35-65 y.","(2a) intermediate vocational","170","0.0507282569889662","0.0432928393123077","0.0581636746656247"
"Yes","2007","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"Yes","2007","35-65 y.","(2c_voc) vocational maturity certificate","47","0.0525198805376291","0.0379541385287619","0.0670856225464964"
"Yes","2007","35-65 y.","(3a) lower tertiary education","59","0.0488926538754388","0.0363416594291874","0.0614436483216903"
"Yes","2007","35-65 y.","(3b) higher tertiary education","83","0.0516295007857209","0.0415788025554969","0.061680199015945"
"Yes","2007","66 and older","(0) in school","","","",""
"Yes","2007","66 and older","(1a) inadequately completed","","","",""
"Yes","2007","66 and older","(1b) general elementary school","13","","",""
"Yes","2007","66 and older","(1c) basic vocational qualification","42","0.0194700297595843","0.0133825302691779","0.0255575292499908"
"Yes","2007","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2007","66 and older","(2a) intermediate vocational","3","","",""
"Yes","2007","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2007","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"Yes","2007","66 and older","(3a) lower tertiary education","6","","",""
"Yes","2007","66 and older","(3b) higher tertiary education","7","","",""
"No","2007","16-34 y.","(0) in school","322","0.955768602715824","0.933783922050716","0.977753283380931"
"No","2007","16-34 y.","(1a) inadequately completed","30","0.865998904856731","0.751494688793871","0.980503120919592"
"No","2007","16-34 y.","(1b) general elementary school","305","0.918985778144559","0.889591072075579","0.948380484213538"
"No","2007","16-34 y.","(1c) basic vocational qualification","459","0.896788300857325","0.870201044116218","0.923375557598433"
"No","2007","16-34 y.","(2b) intermediate general qualification","348","0.904591559342614","0.875014965974926","0.934168152710301"
"No","2007","16-34 y.","(2a) intermediate vocational","893","0.905061792769216","0.886765240422294","0.923358345116138"
"No","2007","16-34 y.","(2c_gen) general maturity certificate","594","0.900251790104409","0.877407276623763","0.923096303585054"
"No","2007","16-34 y.","(2c_voc) vocational maturity certificate","424","0.920342195640392","0.89581126654149","0.944873124739293"
"No","2007","16-34 y.","(3a) lower tertiary education","175","0.900540104309064","0.859671480879566","0.941408727738563"
"No","2007","16-34 y.","(3b) higher tertiary education","296","0.880859213793112","0.846724715565223","0.914993712021001"
"No","2007","35-65 y.","(0) in school","","","",""
"No","2007","35-65 y.","(1a) inadequately completed","110","0.9228967892942","0.874142596544229","0.971650982044172"
"No","2007","35-65 y.","(1b) general elementary school","635","0.96633109646345","0.952569982623826","0.980092210303074"
"No","2007","35-65 y.","(1c) basic vocational qualification","2952","0.9488252448739","0.941082069641914","0.956568420105885"
"No","2007","35-65 y.","(2b) intermediate general qualification","91","0.913223904197356","0.857489451353608","0.968958357041104"
"No","2007","35-65 y.","(2a) intermediate vocational","3176","0.949271743011034","0.941836325334375","0.956707160687692"
"No","2007","35-65 y.","(2c_gen) general maturity certificate","119","0.987503037791945","0.96795024955157","1.00705582603232"
"No","2007","35-65 y.","(2c_voc) vocational maturity certificate","854","0.947480119462371","0.932914377453504","0.962045861471238"
"No","2007","35-65 y.","(3a) lower tertiary education","1075","0.951107346124561","0.93855635167831","0.963658340570813"
"No","2007","35-65 y.","(3b) higher tertiary education","1779","0.948370499214279","0.938319800984055","0.958421197444503"
"No","2007","66 and older","(0) in school","","","",""
"No","2007","66 and older","(1a) inadequately completed","67","1","1","1"
"No","2007","66 and older","(1b) general elementary school","725","0.981207569657538","0.971410598495962","0.991004540819114"
"No","2007","66 and older","(1c) basic vocational qualification","1937","0.980529970240416","0.974442470750009","0.986617469730822"
"No","2007","66 and older","(2b) intermediate general qualification","38","1","1","1"
"No","2007","66 and older","(2a) intermediate vocational","510","0.991955447876739","0.984225324475486","0.999685571277992"
"No","2007","66 and older","(2c_gen) general maturity certificate","18","","",""
"No","2007","66 and older","(2c_voc) vocational maturity certificate","173","0.994749991370799","0.984043034646832","1.00545694809477"
"No","2007","66 and older","(3a) lower tertiary education","353","0.988218866025062","0.977057406608238","0.999380325441886"
"No","2007","66 and older","(3b) higher tertiary education","451","0.986421573948707","0.975822416372569","0.997020731524845"
"Yes","2008","16-34 y.","(0) in school","17","","",""
"Yes","2008","16-34 y.","(1a) inadequately completed","3","","",""
"Yes","2008","16-34 y.","(1b) general elementary school","21","","",""
"Yes","2008","16-34 y.","(1c) basic vocational qualification","35","0.0603189169053312","0.0378945003524566","0.0827433334582058"
"Yes","2008","16-34 y.","(2b) intermediate general qualification","33","0.11529898699551","0.0817430417442406","0.14885493224678"
"Yes","2008","16-34 y.","(2a) intermediate vocational","96","0.0935888118383314","0.0747990257408407","0.112378597935822"
"Yes","2008","16-34 y.","(2c_gen) general maturity certificate","55","0.0806910377544482","0.0588799122233162","0.10250216328558"
"Yes","2008","16-34 y.","(2c_voc) vocational maturity certificate","40","0.0784490554026315","0.0525489546152038","0.104349156190059"
"Yes","2008","16-34 y.","(3a) lower tertiary education","25","","",""
"Yes","2008","16-34 y.","(3b) higher tertiary education","60","0.155793280125467","0.116841730750862","0.194744829500073"
"Yes","2008","35-65 y.","(0) in school","","","",""
"Yes","2008","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2008","35-65 y.","(1b) general elementary school","22","","",""
"Yes","2008","35-65 y.","(1c) basic vocational qualification","136","0.0444707874255647","0.0369343846079138","0.0520071902432155"
"Yes","2008","35-65 y.","(2b) intermediate general qualification","3","","",""
"Yes","2008","35-65 y.","(2a) intermediate vocational","163","0.0538124957482033","0.0459980209830944","0.0616269705133122"
"Yes","2008","35-65 y.","(2c_gen) general maturity certificate","9","","",""
"Yes","2008","35-65 y.","(2c_voc) vocational maturity certificate","45","0.0573916728275103","0.0419096173232654","0.0728737283317553"
"Yes","2008","35-65 y.","(3a) lower tertiary education","54","0.0484875768374521","0.03558133647872","0.0613938171961843"
"Yes","2008","35-65 y.","(3b) higher tertiary education","65","0.042222119553774","0.0327350930826872","0.0517091460248609"
"Yes","2008","66 and older","(0) in school","","","",""
"Yes","2008","66 and older","(1a) inadequately completed","1","","",""
"Yes","2008","66 and older","(1b) general elementary school","10","","",""
"Yes","2008","66 and older","(1c) basic vocational qualification","24","","",""
"Yes","2008","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2008","66 and older","(2a) intermediate vocational","4","","",""
"Yes","2008","66 and older","(2c_gen) general maturity certificate","1","","",""
"Yes","2008","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"Yes","2008","66 and older","(3a) lower tertiary education","4","","",""
"Yes","2008","66 and older","(3b) higher tertiary education","11","","",""
"No","2008","16-34 y.","(0) in school","340","0.941467082561482","0.917116091656906","0.965818073466058"
"No","2008","16-34 y.","(1a) inadequately completed","30","0.843352892594156","0.719342814674786","0.967362970513525"
"No","2008","16-34 y.","(1b) general elementary school","276","0.929585433944426","0.900488597360182","0.95868227052867"
"No","2008","16-34 y.","(1c) basic vocational qualification","398","0.939681083094669","0.917256666541794","0.962105499647543"
"No","2008","16-34 y.","(2b) intermediate general qualification","315","0.88470101300449","0.85114506775322","0.918256958255759"
"No","2008","16-34 y.","(2a) intermediate vocational","827","0.906411188161669","0.887621402064178","0.925200974259159"
"No","2008","16-34 y.","(2c_gen) general maturity certificate","544","0.919308962245552","0.89749783671442","0.941120087776684"
"No","2008","16-34 y.","(2c_voc) vocational maturity certificate","374","0.921550944597369","0.895650843809941","0.947451045384796"
"No","2008","16-34 y.","(3a) lower tertiary education","171","0.871248856956107","0.824360316668908","0.918137397243306"
"No","2008","16-34 y.","(3b) higher tertiary education","273","0.844206719874533","0.805255170499927","0.883158269249139"
"No","2008","35-65 y.","(0) in school","","","",""
"No","2008","35-65 y.","(1a) inadequately completed","101","1","1","1"
"No","2008","35-65 y.","(1b) general elementary school","571","0.972969246788219","0.959916576289851","0.986021917286586"
"No","2008","35-65 y.","(1c) basic vocational qualification","2738","0.955529212574435","0.947992809756785","0.963065615392086"
"No","2008","35-65 y.","(2b) intermediate general qualification","91","0.968215546048859","0.932752374950966","1.00367871714675"
"No","2008","35-65 y.","(2a) intermediate vocational","3040","0.946187504251797","0.938373029486688","0.954001979016906"
"No","2008","35-65 y.","(2c_gen) general maturity certificate","112","0.973007012602874","0.944130890671948","1.0018831345338"
"No","2008","35-65 y.","(2c_voc) vocational maturity certificate","822","0.94260832717249","0.927126271668245","0.958090382676735"
"No","2008","35-65 y.","(3a) lower tertiary education","1010","0.951512423162548","0.938606182803816","0.96441866352128"
"No","2008","35-65 y.","(3b) higher tertiary education","1661","0.957777880446226","0.948290853975139","0.967264906917313"
"No","2008","66 and older","(0) in school","","","",""
"No","2008","66 and older","(1a) inadequately completed","55","0.99619201771769","0.980060580368157","1.01232345506722"
"No","2008","66 and older","(1b) general elementary school","690","0.987312443641679","0.979021282258113","0.995603605025245"
"No","2008","66 and older","(1c) basic vocational qualification","1936","0.992422521758352","0.988583410395573","0.996261633121131"
"No","2008","66 and older","(2b) intermediate general qualification","39","1","1","1"
"No","2008","66 and older","(2a) intermediate vocational","516","0.990439921478081","0.982076360697216","0.998803482258947"
"No","2008","66 and older","(2c_gen) general maturity certificate","18","","",""
"No","2008","66 and older","(2c_voc) vocational maturity certificate","165","0.985869181741291","0.967967940046913","1.00377042343567"
"No","2008","66 and older","(3a) lower tertiary education","380","0.996128337596875","0.989916946618994","1.00233972857476"
"No","2008","66 and older","(3b) higher tertiary education","483","0.979288427222636","0.966729675718223","0.991847178727048"
"Yes","2009","16-34 y.","(0) in school","10","","",""
"Yes","2009","16-34 y.","(1a) inadequately completed","1","","",""
"Yes","2009","16-34 y.","(1b) general elementary school","19","","",""
"Yes","2009","16-34 y.","(1c) basic vocational qualification","21","","",""
"Yes","2009","16-34 y.","(2b) intermediate general qualification","20","","",""
"Yes","2009","16-34 y.","(2a) intermediate vocational","66","0.0657510337167098","0.0486933416745575","0.082808725758862"
"Yes","2009","16-34 y.","(2c_gen) general maturity certificate","56","0.0900570425152896","0.0664736760412968","0.113640408989283"
"Yes","2009","16-34 y.","(2c_voc) vocational maturity certificate","25","","",""
"Yes","2009","16-34 y.","(3a) lower tertiary education","15","","",""
"Yes","2009","16-34 y.","(3b) higher tertiary education","70","0.18834347728377","0.147671494203518","0.229015460364023"
"Yes","2009","35-65 y.","(0) in school","","","",""
"Yes","2009","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2009","35-65 y.","(1b) general elementary school","15","","",""
"Yes","2009","35-65 y.","(1c) basic vocational qualification","88","0.0354055376921218","0.0282815067579919","0.0425295686262516"
"Yes","2009","35-65 y.","(2b) intermediate general qualification","3","","",""
"Yes","2009","35-65 y.","(2a) intermediate vocational","129","0.0449298699367377","0.0375758327482045","0.0522839071252709"
"Yes","2009","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"Yes","2009","35-65 y.","(2c_voc) vocational maturity certificate","40","0.0583555518656014","0.0421723245115098","0.0745387792196929"
"Yes","2009","35-65 y.","(3a) lower tertiary education","44","0.039394438647735","0.0274562617023076","0.0513326155931624"
"Yes","2009","35-65 y.","(3b) higher tertiary education","53","0.0438445393141015","0.0338057413490907","0.0538833372791123"
"Yes","2009","66 and older","(0) in school","","","",""
"Yes","2009","66 and older","(1a) inadequately completed","","","",""
"Yes","2009","66 and older","(1b) general elementary school","7","","",""
