"ple0160","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","1999","Full Time","(0) in school","","","",""
"Yes","1999","Full Time","(1a) inadequately completed","3","","",""
"Yes","1999","Full Time","(1b) general elementary school","16","","",""
"Yes","1999","Full Time","(1c) basic vocational qualification","65","0.0353473259890531","0.0263857399379351","0.044308912040171"
"Yes","1999","Full Time","(2b) intermediate general qualification","12","","",""
"Yes","1999","Full Time","(2a) intermediate vocational","103","0.072272770944998","0.0594846917645244","0.0850608501254715"
"Yes","1999","Full Time","(2c_gen) general maturity certificate","7","","",""
"Yes","1999","Full Time","(2c_voc) vocational maturity certificate","33","0.0983436956677586","0.0680019192980433","0.128685472037474"
"Yes","1999","Full Time","(3a) lower tertiary education","28","","",""
"Yes","1999","Full Time","(3b) higher tertiary education","48","0.0900308314506135","0.0672420686330898","0.112819594268137"
"Yes","1999","Part Time","(0) in school","","","",""
"Yes","1999","Part Time","(1a) inadequately completed","5","","",""
"Yes","1999","Part Time","(1b) general elementary school","20","","",""
"Yes","1999","Part Time","(1c) basic vocational qualification","46","0.0549451042441279","0.0389328929809312","0.0709573155073246"
"Yes","1999","Part Time","(2b) intermediate general qualification","27","","",""
"Yes","1999","Part Time","(2a) intermediate vocational","58","0.0741432114193999","0.0547617224176587","0.0935247004211411"
"Yes","1999","Part Time","(2c_gen) general maturity certificate","22","","",""
"Yes","1999","Part Time","(2c_voc) vocational maturity certificate","12","","",""
"Yes","1999","Part Time","(3a) lower tertiary education","18","","",""
"Yes","1999","Part Time","(3b) higher tertiary education","18","","",""
"Yes","1999","Not Working","(0) in school","10","","",""
"Yes","1999","Not Working","(1a) inadequately completed","3","","",""
"Yes","1999","Not Working","(1b) general elementary school","15","","",""
"Yes","1999","Not Working","(1c) basic vocational qualification","25","","",""
"Yes","1999","Not Working","(2b) intermediate general qualification","8","","",""
"Yes","1999","Not Working","(2a) intermediate vocational","27","","",""
"Yes","1999","Not Working","(2c_gen) general maturity certificate","16","","",""
"Yes","1999","Not Working","(2c_voc) vocational maturity certificate","10","","",""
"Yes","1999","Not Working","(3a) lower tertiary education","4","","",""
"Yes","1999","Not Working","(3b) higher tertiary education","11","","",""
"No","1999","Full Time","(0) in school","1","","",""
"No","1999","Full Time","(1a) inadequately completed","136","0.97910120127438","0.955321020909841","1.00288138163892"
"No","1999","Full Time","(1b) general elementary school","477","0.965701875411328","0.949636852266022","0.981766898556633"
"No","1999","Full Time","(1c) basic vocational qualification","1566","0.964652674010947","0.955691087959829","0.973614260062065"
"No","1999","Full Time","(2b) intermediate general qualification","194","0.941908951690807","0.90996610994087","0.973851793440743"
"No","1999","Full Time","(2a) intermediate vocational","1472","0.927727229055002","0.914939149874529","0.940515308235476"
"No","1999","Full Time","(2c_gen) general maturity certificate","100","0.949497231704771","0.90800558742865","0.990988875980891"
"No","1999","Full Time","(2c_voc) vocational maturity certificate","337","0.901656304332241","0.871314527962526","0.931998080701957"
"No","1999","Full Time","(3a) lower tertiary education","535","0.952710054972856","0.935176956475713","0.970243153469999"
"No","1999","Full Time","(3b) higher tertiary education","558","0.909969168549386","0.887180405731863","0.93275793136691"
"No","1999","Part Time","(0) in school","43","1","1","1"
"No","1999","Part Time","(1a) inadequately completed","88","0.923520296622691","0.869506719936457","0.977533873308924"
"No","1999","Part Time","(1b) general elementary school","335","0.969921506212346","0.952153845541571","0.987689166883121"
"No","1999","Part Time","(1c) basic vocational qualification","732","0.945054895755872","0.929042684492675","0.961067107019069"
"No","1999","Part Time","(2b) intermediate general qualification","126","0.831192782155521","0.771838950120795","0.890546614190247"
"No","1999","Part Time","(2a) intermediate vocational","644","0.9258567885806","0.906475299578859","0.945238277582341"
"No","1999","Part Time","(2c_gen) general maturity certificate","157","0.909859025824218","0.86790537560825","0.951812676040186"
"No","1999","Part Time","(2c_voc) vocational maturity certificate","148","0.922863343676184","0.881521751123829","0.964204936228538"
"No","1999","Part Time","(3a) lower tertiary education","147","0.914037108620972","0.871266686143002","0.956807531098942"
"No","1999","Part Time","(3b) higher tertiary education","190","0.928175578868317","0.89308685614828","0.963264301588355"
"No","1999","Not Working","(0) in school","266","0.975894072505183","0.957799146435957","0.993988998574409"
"No","1999","Not Working","(1a) inadequately completed","239","0.98750685597708","0.9735127118937","1.00150100006046"
