"ple0160","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","1999","(Married) couple without C. ","indirect migration background","8","","","","1"
"Yes","1999","Couple + C. LE 16 ","indirect migration background","7","","","","1"
"Yes","1999","Couple + C. LE 16 ","direct migration background","19","","","","1"
"Yes","1999","Couple + C. LE 16 ","no migration background","176","0.0756030448883681","0.0649169094786364","0.0862891802980998","1"
"Yes","1999","Couple + C. LE and GT 16","indirect migration background","5","","","","1"
"Yes","1999","Couple + C. LE and GT 16","no migration background","52","0.0620055694031615","0.0457642291165941","0.0782469096897289","1"
"Yes","1999","1-pers.-HH","direct migration background","3","","","","1"
"Yes","1999","1-pers.-HH","indirect migration background","2","","","","1"
"Yes","1999","Couple + C. LE and GT 16","direct migration background","5","","","","1"
"Yes","1999","Single parent ","indirect migration background","3","","","","1"
"Yes","1999","Single parent ","no migration background","35","0.057854545867161","0.0385694582399828","0.0771396334943392","1"
"Yes","1999","Couple + C. GT 16 ","indirect migration background","13","","","","1"
"Yes","1999","Couple + C. GT 16 ","no migration background","100","0.0474368565983917","0.0378074393111782","0.0570662738856051","1"
"Yes","1999","(Married) couple without C. ","no migration background","146","0.0351118053723065","0.0289885008119819","0.0412351099326312","1"
"Yes","1999","Single parent ","direct migration background","2","","","","1"
"Yes","1999","1-pers.-HH","no migration background","66","0.0394017419427872","0.0294462748162811","0.0493572090692934","1"
"Yes","1999","Couple + C. GT 16 ","direct migration background","9","","","","1"
"No","2000","(Married) couple without C. ","direct migration background","786","0.965326064329348","0.952788590917829","0.977863537740866","2"
"No","2000","(Married) couple without C. ","indirect migration background","103","0.884367428161995","0.826669057499332","0.942065798824658","2"
"No","2000","(Married) couple without C. ","no migration background","6312","0.951154153115399","0.945968914541804","0.956339391688995","2"
"No","2000","1-pers.-HH","direct migration background","274","0.938065687069703","0.910513459739873","0.965617914399532","2"
"No","2000","1-pers.-HH","indirect migration background","81","0.931796228691894","0.87971376674236","0.983878690641429","2"
"No","2000","1-pers.-HH","no migration background","2815","0.948525335976997","0.940594563336895","0.9564561086171","2"
"No","2000","Couple + C. GT 16 ","direct migration background","543","0.971773206529823","0.958043684438765","0.985502728620881","2"
"No","2000","Couple + C. GT 16 ","indirect migration background","223","0.917314289768742","0.882615468806948","0.952013110730536","2"
"No","2000","Couple + C. GT 16 ","no migration background","2939","0.935920245554799","0.927374927147542","0.944465563962057","2"
"No","2000","Couple + C. LE 16 ","direct migration background","892","0.947794250954737","0.933574225790319","0.962014276119155","2"
"No","2000","Couple + C. LE 16 ","indirect migration background","139","0.954198944360329","0.920288859784904","0.988109028935753","2"
"No","2000","Couple + C. LE 16 ","no migration background","3827","0.916927030514809","0.908543206743499","0.925310854286118","2"
"No","2000","Couple + C. LE and GT 16","direct migration background","360","0.936108302102921","0.911486845099653","0.960729759106189","2"
"No","2000","Couple + C. LE and GT 16","indirect migration background","120","0.950476817335069","0.913181745081992","0.987771889588145","2"
"No","2000","Couple + C. LE and GT 16","no migration background","1328","0.936326621029827","0.9236757360166","0.948977506043054","2"
"No","2000","Single parent ","direct migration background","150","0.979350138938197","0.956962422189254","1.00173785568714","2"
"No","2000","Single parent ","indirect migration background","67","0.97439994844251","0.937401107674465","1.01139878921055","2"
"No","2000","Single parent ","no migration background","925","0.947697819811985","0.933758875268993","0.961636764354977","2"
"Yes","2000","Couple + C. LE and GT 16","direct migration background","19","","","","1"
"Yes","2000","(Married) couple without C. ","indirect migration background","15","","","","1"
"Yes","2000","Couple + C. LE 16 ","indirect migration background","7","","","","1"
"Yes","2000","Couple + C. LE 16 ","no migration background","336","0.0830729694851916","0.0746891457138822","0.0914567932565011","1"
"Yes","2000","Couple + C. LE and GT 16","no migration background","103","0.0636733789701729","0.0510224939569457","0.0763242639834002","1"
"Yes","2000","Couple + C. LE and GT 16","indirect migration background","10","","","","1"
"Yes","2000","(Married) couple without C. ","direct migration background","32","0.0346739356706525","0.022136462259134","0.0472114090821711","1"
"Yes","2000","1-pers.-HH","direct migration background","20","","","","1"
"Yes","2000","1-pers.-HH","indirect migration background","9","","","","1"
"Yes","2000","Couple + C. GT 16 ","indirect migration background","19","","","","1"
"Yes","2000","Couple + C. GT 16 ","no migration background","216","0.0640797544452006","0.0555344360379433","0.0726250728524578","1"
"Yes","2000","Couple + C. LE 16 ","direct migration background","48","0.0522057490452631","0.0379857238808448","0.0664257742096814","1"
"Yes","2000","Single parent ","indirect migration background","3","","","","1"
"Yes","2000","Single parent ","no migration background","55","0.0523021801880151","0.0383632356450233","0.0662411247310069","1"
"Yes","2000","(Married) couple without C. ","no migration background","326","0.0488458468846009","0.0436606083110055","0.0540310854581964","1"
"Yes","2000","Single parent ","direct migration background","5","","","","1"
"Yes","2000","1-pers.-HH","no migration background","167","0.0514746640230027","0.0435438913829005","0.0594054366631048","1"
"Yes","2000","Couple + C. GT 16 ","direct migration background","16","","","","1"
"No","2001","(Married) couple without C. ","direct migration background","719","0.94127982319698","0.924543250039362","0.958016396354598","2"
"No","2001","(Married) couple without C. ","indirect migration background","103","0.962905308025412","0.927425397412657","0.998385218638168","2"
"No","2001","(Married) couple without C. ","no migration background","5749","0.953167170403527","0.947837538193346","0.958496802613708","2"
"No","2001","1-pers.-HH","direct migration background","230","0.95701258364898","0.931457935598049","0.982567231699912","2"
"No","2001","1-pers.-HH","indirect migration background","88","0.937376350933972","0.889407288014915","0.985345413853028","2"
"No","2001","1-pers.-HH","no migration background","2519","0.950348907615365","0.942109454169887","0.958588361060843","2"
"No","2001","Couple + C. GT 16 ","direct migration background","456","0.949229472897705","0.929549450606803","0.968909495188606","2"
"No","2001","Couple + C. GT 16 ","indirect migration background","197","0.94226182162744","0.910789831980351","0.97373381127453","2"
"No","2001","Couple + C. GT 16 ","no migration background","2737","0.937928162229064","0.929216718953082","0.946639605505047","2"
"No","2001","Couple + C. LE 16 ","direct migration background","783","0.927038011492745","0.909366099920146","0.944709923065344","2"
"No","2001","Couple + C. LE 16 ","indirect migration background","152","0.908090639133147","0.863740114530375","0.952441163735919","2"
"No","2001","Couple + C. LE 16 ","no migration background","3464","0.916129798884649","0.907281500431774","0.924978097337523","2"
"No","2001","Couple + C. LE and GT 16","direct migration background","291","0.947094730098639","0.922095944607884","0.972093515589395","2"
"No","2001","Couple + C. LE and GT 16","indirect migration background","100","0.950979955827752","0.909877507774147","0.992082403881357","2"
"No","2001","Couple + C. LE and GT 16","no migration background","1233","0.919167010763061","0.904539793557471","0.93379422796865","2"
"No","2001","Single parent ","direct migration background","145","0.980879508632255","0.958815999404811","1.0029430178597","2"
"No","2001","Single parent ","indirect migration background","49","0.881095359929739","0.797067844638507","0.965122875220971","2"
"No","2001","Single parent ","no migration background","863","0.941545979344512","0.926370070427086","0.956721888261937","2"
"Yes","2001","Couple + C. LE 16 ","indirect migration background","11","","","","1"
"Yes","2001","Couple + C. LE and GT 16","direct migration background","17","","","","1"
"Yes","2001","Couple + C. LE and GT 16","indirect migration background","6","","","","1"
"Yes","2001","Couple + C. LE and GT 16","no migration background","101","0.0808329892369395","0.0662057720313499","0.0954602064425291","1"
"Yes","2001","Couple + C. LE 16 ","no migration background","306","0.0838702011153512","0.0750219026624765","0.0927184995682259","1"
"Yes","2001","(Married) couple without C. ","direct migration background","39","0.0587201768030199","0.0419836036454018","0.075456749960638","1"
"Yes","2001","(Married) couple without C. ","indirect migration background","6","","","","1"
"Yes","2001","1-pers.-HH","direct migration background","12","","","","1"
"Yes","2001","1-pers.-HH","indirect migration background","10","","","","1"
"Yes","2001","Couple + C. GT 16 ","indirect migration background","14","","","","1"
"Yes","2001","Couple + C. GT 16 ","no migration background","210","0.0620718377709357","0.053360394494953","0.0707832810469185","1"
"Yes","2001","Couple + C. LE 16 ","direct migration background","49","0.0729619885072548","0.055290076934656","0.0906339000798536","1"
"Yes","2001","Single parent ","direct migration background","3","","","","1"
"Yes","2001","Single parent ","indirect migration background","8","","","","1"
"Yes","2001","Single parent ","no migration background","55","0.0584540206554883","0.0432781117380626","0.0736299295729141","1"
"Yes","2001","(Married) couple without C. ","no migration background","288","0.0468328295964731","0.0415031973862924","0.0521624618066539","1"
"Yes","2001","1-pers.-HH","no migration background","151","0.049651092384635","0.0414116389391568","0.0578905458301132","1"
"Yes","2001","Couple + C. GT 16 ","direct migration background","22","","","","1"
"No","2002","(Married) couple without C. ","direct migration background","684","0.975048641887133","0.963583655953414","0.986513627820853","2"
"No","2002","(Married) couple without C. ","indirect migration background","86","0.97966019226483","0.950167263135392","1.00915312139427","2"
"No","2002","(Married) couple without C. ","no migration background","5229","0.96502150304797","0.960129828187883","0.969913177908057","2"
"No","2002","1-pers.-HH","direct migration background","212","0.930423018033473","0.897103623721829","0.963742412345117","2"
"No","2002","1-pers.-HH","indirect migration background","81","0.909566734401774","0.849301082902781","0.969832385900766","2"
"No","2002","1-pers.-HH","no migration background","2235","0.967441289567373","0.960214740078869","0.974667839055877","2"
"No","2002","Couple + C. GT 16 ","direct migration background","407","0.971973098774833","0.956150616632709","0.987795580916957","2"
"No","2002","Couple + C. GT 16 ","indirect migration background","164","0.945735728024599","0.912362105747385","0.979109350301812","2"
"No","2002","Couple + C. GT 16 ","no migration background","2575","0.948663364522011","0.940398764487969","0.956927964556053","2"
"No","2002","Couple + C. LE 16 ","direct migration background","650","0.944421146751993","0.927301629489346","0.961540664014639","2"
"No","2002","Couple + C. LE 16 ","indirect migration background","147","0.975852810367981","0.951529211616505","1.00017640911946","2"
"No","2002","Couple + C. LE 16 ","no migration background","2905","0.941746013899131","0.933518128199303","0.949973899598959","2"
"No","2002","Couple + C. LE and GT 16","direct migration background","261","0.975058182314104","0.956387507723124","0.993728856905084","2"
"No","2002","Couple + C. LE and GT 16","indirect migration background","105","0.93206747831602","0.885465792760584","0.978669163871455","2"
"No","2002","Couple + C. LE and GT 16","no migration background","1171","0.941246084022274","0.928172865312718","0.95431930273183","2"
"No","2002","Single parent ","direct migration background","125","0.926388150188241","0.881839814179863","0.97093648619662","2"
"No","2002","Single parent ","indirect migration background","49","0.9712538121449","0.925395348501077","1.01711227578872","2"
"No","2002","Single parent ","no migration background","789","0.943502298682077","0.927851668737746","0.959152928626408","2"
"Yes","2002","Couple + C. LE and GT 16","indirect migration background","7","","","","1"
"Yes","2002","Couple + C. LE and GT 16","direct migration background","7","","","","1"
"Yes","2002","(Married) couple without C. ","direct migration background","27","","","","1"
"Yes","2002","Couple + C. LE 16 ","indirect migration background","6","","","","1"
"Yes","2002","Couple + C. LE and GT 16","no migration background","72","0.0587539159777259","0.0456806972681701","0.0718271346872816","1"
"Yes","2002","Couple + C. LE 16 ","no migration background","208","0.0582539861008689","0.0500261004010407","0.066481871800697","1"
"Yes","2002","(Married) couple without C. ","indirect migration background","2","","","","1"
"Yes","2002","(Married) couple without C. ","no migration background","190","0.0349784969520303","0.0300868220919433","0.0398701718121174","1"
"Yes","2002","1-pers.-HH","direct migration background","12","","","","1"
"Yes","2002","1-pers.-HH","indirect migration background","6","","","","1"
"Yes","2002","Couple + C. GT 16 ","indirect migration background","13","","","","1"
"Yes","2002","Couple + C. GT 16 ","no migration background","164","0.0513366354779889","0.0430720354439472","0.0596012355120306","1"
"Yes","2002","Couple + C. LE 16 ","direct migration background","38","0.0555788532480072","0.038459335985361","0.0726983705106534","1"
"Yes","2002","Single parent ","direct migration background","7","","","","1"
"Yes","2002","Single parent ","indirect migration background","2","","","","1"
"Yes","2002","Single parent ","no migration background","47","0.0564977013179229","0.0408470713735917","0.0721483312622541","1"
"Yes","2002","1-pers.-HH","no migration background","82","0.0325587104326274","0.0253321609441234","0.0397852599211313","1"
"Yes","2002","Couple + C. GT 16 ","direct migration background","11","","","","1"
"No","2003","(Married) couple without C. ","direct migration background","662","0.963272503478991","0.949145671494115","0.977399335463867","2"
"No","2003","(Married) couple without C. ","indirect migration background","104","0.907014497080547","0.853468919722748","0.960560074438346","2"
"No","2003","(Married) couple without C. ","no migration background","5107","0.959653313139487","0.954387016542225","0.96491960973675","2"
"No","2003","1-pers.-HH","direct migration background","212","0.980000543705388","0.961501085751722","0.998500001659055","2"
"No","2003","1-pers.-HH","indirect migration background","71","0.913022702686526","0.848378377912476","0.977667027460575","2"
"No","2003","1-pers.-HH","no migration background","2206","0.969532450131994","0.962480808858887","0.9765840914051","2"
"No","2003","Couple + C. GT 16 ","direct migration background","396","0.980601792611144","0.967136285660112","0.994067299562176","2"
"No","2003","Couple + C. GT 16 ","indirect migration background","161","0.912946957961957","0.870693254047934","0.955200661875981","2"
"No","2003","Couple + C. GT 16 ","no migration background","2545","0.935280529178678","0.926059957440438","0.944501100916918","2"
"No","2003","Couple + C. LE 16 ","direct migration background","581","0.950265981077437","0.933153947846925","0.967378014307949","2"
"No","2003","Couple + C. LE 16 ","indirect migration background","150","0.94576920762303","0.910786718071019","0.980751697175041","2"
"No","2003","Couple + C. LE 16 ","no migration background","2629","0.920179355025153","0.910238153135117","0.930120556915189","2"
"No","2003","Couple + C. LE and GT 16","direct migration background","263","0.973098295477358","0.953905641984802","0.992290948969913","2"
"No","2003","Couple + C. LE and GT 16","indirect migration background","103","0.893049884479132","0.835814109446056","0.950285659512208","2"
"No","2003","Couple + C. LE and GT 16","no migration background","1050","0.906710473073362","0.890066774326287","0.923354171820437","2"
"No","2003","Single parent ","direct migration background","122","0.870205539379981","0.813722554712484","0.926688524047478","2"
"No","2003","Single parent ","indirect migration background","54","0.891725545994821","0.813102281653659","0.970348810335982","2"
"No","2003","Single parent ","no migration background","763","0.928969348607818","0.911387491104972","0.946551206110664","2"
"Yes","2003","(Married) couple without C. ","direct migration background","19","","","","1"
"Yes","2003","(Married) couple without C. ","indirect migration background","9","","","","1"
"Yes","2003","Couple + C. LE and GT 16","direct migration background","10","","","","1"
"Yes","2003","Couple + C. LE and GT 16","indirect migration background","9","","","","1"
"Yes","2003","(Married) couple without C. ","no migration background","256","0.0403466868605127","0.0350803902632504","0.0456129834577749","1"
"Yes","2003","1-pers.-HH","direct migration background","8","","","","1"
"Yes","2003","1-pers.-HH","indirect migration background","2","","","","1"
"Yes","2003","Couple + C. LE 16 ","indirect migration background","11","","","","1"
"Yes","2003","Couple + C. LE 16 ","no migration background","226","0.079820644974847","0.0698794430848106","0.0897618468648834","1"
"Yes","2003","Couple + C. LE and GT 16","no migration background","123","0.0932895269266382","0.0766458281795633","0.109933225673713","1"
"Yes","2003","1-pers.-HH","no migration background","76","0.0304675498680065","0.0234159085948998","0.0375191911411132","1"
"Yes","2003","Couple + C. GT 16 ","direct migration background","7","","","","1"
"Yes","2003","Couple + C. GT 16 ","indirect migration background","10","","","","1"
"Yes","2003","Couple + C. GT 16 ","no migration background","190","0.0647194708213219","0.0554988990830817","0.0739400425595621","1"
"Yes","2003","Couple + C. LE 16 ","direct migration background","39","0.0497340189225627","0.0326219856920509","0.0668460521530745","1"
"Yes","2003","Single parent ","direct migration background","14","","","","1"
"Yes","2003","Single parent ","indirect migration background","6","","","","1"
"Yes","2003","Single parent ","no migration background","57","0.0710306513921821","0.0534487938893364","0.0886125088950278","1"
"No","2004","(Married) couple without C. ","direct migration background","704","0.958721896320293","0.944349956970072","0.973093835670514","2"
"No","2004","(Married) couple without C. ","indirect migration background","97","0.916927321056739","0.865584093469948","0.96827054864353","2"
"No","2004","(Married) couple without C. ","no migration background","6054","0.951691779150274","0.94644153609089","0.956942022209659","2"
"No","2004","1-pers.-HH","direct migration background","212","0.962668047889408","0.93756047904044","0.987775616738376","2"
"No","2004","1-pers.-HH","indirect migration background","77","0.88863175126473","0.820953262357093","0.956310240172368","2"
"No","2004","1-pers.-HH","no migration background","2490","0.957975362471085","0.950276258056362","0.965674466885807","2"
"No","2004","Couple + C. GT 16 ","direct migration background","418","0.984168975926058","0.972329744949793","0.996008206902322","2"
"No","2004","Couple + C. GT 16 ","indirect migration background","181","0.891377516232184","0.847591248489191","0.935163783975177","2"
"No","2004","Couple + C. GT 16 ","no migration background","3040","0.93611935473512","0.927748036038352","0.944490673431888","2"
"No","2004","Couple + C. LE 16 ","direct migration background","567","0.934945142302144","0.915228008419835","0.954662276184454","2"
"No","2004","Couple + C. LE 16 ","indirect migration background","169","0.943273082533632","0.909385944739077","0.977160220328187","2"
"No","2004","Couple + C. LE 16 ","no migration background","2986","0.919957884511986","0.910658567112221","0.929257201911752","2"
"No","2004","Couple + C. LE and GT 16","direct migration background","289","0.930061941152755","0.901392183434628","0.958731698870882","2"
"No","2004","Couple + C. LE and GT 16","indirect migration background","128","0.913351100121558","0.866243800211121","0.960458400031994","2"
"No","2004","Couple + C. LE and GT 16","no migration background","1239","0.929387910521339","0.915661465492048","0.943114355550629","2"
"No","2004","Single parent ","direct migration background","122","0.920955133786857","0.875272433940638","0.966637833633077","2"
"No","2004","Single parent ","indirect migration background","68","0.901138799351158","0.833588660800798","0.968688937901518","2"
"No","2004","Single parent ","no migration background","819","0.925898566026021","0.908621788091088","0.943175343960954","2"
"Yes","2004","(Married) couple without C. ","direct migration background","32","0.0412781036797069","0.0269061643294858","0.055650043029928","1"
"Yes","2004","(Married) couple without C. ","indirect migration background","14","","","","1"
"Yes","2004","Couple + C. LE 16 ","indirect migration background","10","","","","1"
"Yes","2004","Couple + C. LE 16 ","no migration background","285","0.0800421154880138","0.070742798088248","0.0893414328877796","1"
"Yes","2004","Couple + C. LE and GT 16","direct migration background","15","","","","1"
"Yes","2004","Couple + C. LE and GT 16","indirect migration background","9","","","","1"
"Yes","2004","(Married) couple without C. ","no migration background","353","0.0483082208497258","0.0430579777903413","0.0535584639091103","1"
"Yes","2004","1-pers.-HH","direct migration background","7","","","","1"
"Yes","2004","1-pers.-HH","indirect migration background","6","","","","1"
"Yes","2004","Couple + C. LE and GT 16","no migration background","99","0.0706120894786614","0.0568856444493709","0.084338534507952","1"
"Yes","2004","1-pers.-HH","no migration background","119","0.0420246375289154","0.0343255331141925","0.0497237419436382","1"
"Yes","2004","Couple + C. GT 16 ","direct migration background","9","","","","1"
"Yes","2004","Couple + C. GT 16 ","indirect migration background","13","","","","1"
"Yes","2004","Couple + C. GT 16 ","no migration background","238","0.0638806452648799","0.0555093265681116","0.0722519639616481","1"
"Yes","2004","Couple + C. LE 16 ","direct migration background","34","0.0650548576978558","0.0453377238155461","0.0847719915801654","1"
"Yes","2004","Single parent ","direct migration background","12","","","","1"
"Yes","2004","Single parent ","indirect migration background","7","","","","1"
"Yes","2004","Single parent ","no migration background","64","0.0741014339739792","0.0568246560390463","0.0913782119089121","1"
"No","2005","(Married) couple without C. ","direct migration background","668","0.942101518996056","0.924800108595453","0.959402929396659","2"
"No","2005","(Married) couple without C. ","indirect migration background","95","0.862071759050281","0.798210513098798","0.925933005001763","2"
"No","2005","(Married) couple without C. ","no migration background","5903","0.958301617232082","0.953325415372656","0.963277819091509","2"
"No","2005","1-pers.-HH","direct migration background","208","0.990517495482123","0.977471633935008","1.00356335702924","2"
"No","2005","1-pers.-HH","indirect migration background","86","0.957369553980941","0.916088201103984","0.998650906857898","2"
"No","2005","1-pers.-HH","no migration background","2483","0.95223206368683","0.944076430307015","0.960387697066645","2"
"No","2005","Couple + C. GT 16 ","direct migration background","386","0.960380460282607","0.941288422932879","0.979472497632335","2"
"No","2005","Couple + C. GT 16 ","indirect migration background","193","0.955847784181769","0.927726070557769","0.983969497805769","2"
"No","2005","Couple + C. GT 16 ","no migration background","2828","0.93575156668742","0.926995034272651","0.94450809910219","2"
"No","2005","Couple + C. LE 16 ","direct migration background","505","0.93840421259406","0.918031836736113","0.958776588452007","2"
"No","2005","Couple + C. LE 16 ","indirect migration background","164","0.921806027514556","0.882028711372462","0.96158334365665","2"
"No","2005","Couple + C. LE 16 ","no migration background","2767","0.931190150843965","0.922089589566392","0.940290712121538","2"
"No","2005","Couple + C. LE and GT 16","direct migration background","271","0.977604179575365","0.960241729798823","0.994966629351907","2"
"No","2005","Couple + C. LE and GT 16","indirect migration background","117","0.858136768188796","0.797214509228759","0.919059027148834","2"
"No","2005","Couple + C. LE and GT 16","no migration background","1185","0.92920683555242","0.915161717724133","0.943251953380706","2"
"No","2005","Single parent ","direct migration background","114","0.943199410702058","0.902294663178221","0.984104158225895","2"
"No","2005","Single parent ","indirect migration background","73","0.920241619964672","0.860118724511712","0.980364515417632","2"
"No","2005","Single parent ","no migration background","847","0.93284322931958","0.916472834390013","0.949213624249146","2"
"Yes","2005","(Married) couple without C. ","direct migration background","32","0.0578984810039438","0.0405970706033409","0.0751998914045468","1"
"Yes","2005","(Married) couple without C. ","indirect migration background","17","","","","1"
"Yes","2005","(Married) couple without C. ","no migration background","296","0.0416983827679179","0.0367221809084913","0.0466745846273446","1"
"Yes","2005","1-pers.-HH","direct migration background","4","","","","1"
"Yes","2005","1-pers.-HH","indirect migration background","6","","","","1"
"Yes","2005","Couple + C. LE 16 ","indirect migration background","11","","","","1"
"Yes","2005","Couple + C. LE 16 ","no migration background","205","0.0688098491560351","0.0597092878784624","0.0779104104336077","1"
"Yes","2005","Couple + C. LE and GT 16","direct migration background","8","","","","1"
"Yes","2005","Couple + C. LE and GT 16","indirect migration background","9","","","","1"
"Yes","2005","Couple + C. LE and GT 16","no migration background","96","0.0707931644475804","0.0567480466192942","0.0848382822758667","1"
"Yes","2005","1-pers.-HH","no migration background","144","0.0477679363131699","0.0396123029333549","0.0559235696929848","1"
"Yes","2005","Couple + C. GT 16 ","direct migration background","15","","","","1"
"Yes","2005","Couple + C. GT 16 ","indirect migration background","12","","","","1"
"Yes","2005","Couple + C. GT 16 ","no migration background","184","0.0642484333125797","0.0554919008978104","0.073004965727349","1"
"Yes","2005","Couple + C. LE 16 ","direct migration background","30","0.0615957874059403","0.0412234115479934","0.0819681632638873","1"
"Yes","2005","Single parent ","direct migration background","9","","","","1"
"Yes","2005","Single parent ","indirect migration background","5","","","","1"
"Yes","2005","Single parent ","no migration background","51","0.0671567706804204","0.0507863757508543","0.0835271656099865","1"
"No","2006","Couple + C. GT 16 ","no migration background","2935","0.946232150493593","0.938295863093516","0.95416843789367","2"
"No","2006","Couple + C. LE 16 ","direct migration background","522","0.951615279535583","0.933600263154623","0.969630295916543","2"
"No","2006","Couple + C. LE 16 ","indirect migration background","173","0.917166941240179","0.877767032854223","0.956566849626136","2"
"No","2006","Couple + C. LE 16 ","no migration background","2956","0.931745293368319","0.922969297548947","0.940521289187691","2"
"No","2006","Couple + C. LE and GT 16","direct migration background","245","0.94521148871215","0.917496962742526","0.972926014681773","2"
"No","2006","(Married) couple without C. ","direct migration background","711","0.959329142226723","0.945097411568292","0.973560872885155","2"
"No","2006","(Married) couple without C. ","indirect migration background","119","0.977511010246905","0.951519058822617","1.00350296167119","2"
"No","2006","(Married) couple without C. ","no migration background","6713","0.966067958192417","0.961816538092576","0.970319378292258","2"
"No","2006","1-pers.-HH","direct migration background","228","0.981820914936946","0.964666643370371","0.998975186503521","2"
"No","2006","1-pers.-HH","indirect migration background","96","0.963711703867038","0.927420208758098","1.00000319897598","2"
"No","2006","1-pers.-HH","no migration background","2875","0.963430578346421","0.956704892843701","0.970156263849141","2"
"No","2006","Couple + C. GT 16 ","direct migration background","337","0.926574322323819","0.899555234076185","0.953593410571452","2"
"No","2006","Couple + C. GT 16 ","indirect migration background","169","0.873594174648004","0.826092647146536","0.921095702149473","2"
"No","2006","Couple + C. LE and GT 16","indirect migration background","98","0.943751229855151","0.899470303035611","0.98803215667469","2"
"No","2006","Couple + C. LE and GT 16","no migration background","1055","0.939640539960988","0.925724188908232","0.953556891013743","2"
"No","2006","Single parent ","direct migration background","133","0.954999982847413","0.92066063091284","0.989339334781985","2"
"No","2006","Single parent ","indirect migration background","74","0.946092933115876","0.895650912091697","0.996534954140056","2"
"No","2006","Single parent ","no migration background","905","0.947605815565574","0.933451625673603","0.961760005457545","2"
"Yes","2006","1-pers.-HH","direct migration background","5","","","","1"
"Yes","2006","(Married) couple without C. ","no migration background","254","0.0339320418075829","0.0296806217077421","0.0381834619074236","1"
"Yes","2006","(Married) couple without C. ","direct migration background","29","","","","1"
"Yes","2006","1-pers.-HH","indirect migration background","6","","","","1"
"Yes","2006","Couple + C. LE 16 ","indirect migration background","15","","","","1"
"Yes","2006","Couple + C. LE 16 ","no migration background","216","0.0682547066316812","0.0594787108123095","0.0770307024510528","1"
"Yes","2006","Couple + C. LE and GT 16","direct migration background","14","","","","1"
"Yes","2006","Couple + C. LE and GT 16","indirect migration background","6","","","","1"
"Yes","2006","(Married) couple without C. ","indirect migration background","6","","","","1"
"Yes","2006","Couple + C. LE and GT 16","no migration background","70","0.0603594600390124","0.0464431089862572","0.0742758110917676","1"
"Yes","2006","1-pers.-HH","no migration background","117","0.0365694216535794","0.0298437361508593","0.0432951071562995","1"
"Yes","2006","Couple + C. GT 16 ","direct migration background","21","","","","1"
"Yes","2006","Couple + C. GT 16 ","indirect migration background","19","","","","1"
"Yes","2006","Couple + C. GT 16 ","no migration background","168","0.0537678495064073","0.0458315621063304","0.0617041369064843","1"
"Yes","2006","Couple + C. LE 16 ","direct migration background","23","","","","1"
"Yes","2006","Single parent ","direct migration background","7","","","","1"
"Yes","2006","Single parent ","indirect migration background","3","","","","1"
"Yes","2006","Single parent ","no migration background","47","0.052394184434426","0.0382399945424553","0.0665483743263968","1"
"No","2007","Couple + C. GT 16 ","no migration background","2799","0.932033114330476","0.922990458863221","0.941075769797731","2"
"No","2007","Couple + C. LE 16 ","direct migration background","449","0.921980073446893","0.897961684670481","0.945998462223306","2"
"No","2007","Couple + C. LE 16 ","indirect migration background","163","0.892881924028572","0.847449439533976","0.938314408523167","2"
"No","2007","Couple + C. LE 16 ","no migration background","2690","0.928508787618043","0.91913492191512","0.937882653320965","2"
