"ple0160","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Yes","1999","Schleswig-Holstein","Full Time","4","","",""
"Yes","1999","Schleswig-Holstein","Part Time","3","","",""
"Yes","1999","Schleswig-Holstein","Not Working","2","","",""
"Yes","1999","Hamburg","Full Time","3","","",""
"Yes","1999","Hamburg","Part Time","1","","",""
"Yes","1999","Hamburg","Not Working","","","",""
"Yes","1999","Lower Saxony","Full Time","34","0.0515269860020132","0.0318320184562583","0.0712219535477682"
"Yes","1999","Lower Saxony","Part Time","23","","",""
"Yes","1999","Lower Saxony","Not Working","19","","",""
"Yes","1999","Bremen","Full Time","1","","",""
"Yes","1999","Bremen","Part Time","2","","",""
"Yes","1999","Bremen","Not Working","3","","",""
"Yes","1999","North Rhine-Westphalia","Full Time","63","0.0655152354762094","0.0511013142801338","0.079929156672285"
"Yes","1999","North Rhine-Westphalia","Part Time","48","0.0657083580243666","0.0457997384725919","0.0856169775761413"
"Yes","1999","North Rhine-Westphalia","Not Working","19","","",""
"Yes","1999","Hesse","Full Time","22","","",""
"Yes","1999","Hesse","Part Time","13","","",""
"Yes","1999","Hesse","Not Working","6","","",""
"Yes","1999","Rhineland-Palatinate,Saarland","Full Time","14","","",""
"Yes","1999","Rhineland-Palatinate,Saarland","Part Time","13","","",""
"Yes","1999","Rhineland-Palatinate,Saarland","Not Working","7","","",""
"Yes","1999","Baden-Württemberg","Full Time","36","0.0535211422714161","0.0368360870389649","0.0702061975038673"
"Yes","1999","Baden-Württemberg","Part Time","33","0.0546663731411326","0.0328212694878328","0.0765114767944325"
"Yes","1999","Baden-Württemberg","Not Working","16","","",""
"Yes","1999","Bavaria","Full Time","41","0.0437461235879298","0.0294201679456487","0.0580720792302109"
"Yes","1999","Bavaria","Part Time","25","","",""
"Yes","1999","Bavaria","Not Working","21","","",""
"Yes","1999","Berlin","Full Time","11","","",""
"Yes","1999","Berlin","Part Time","8","","",""
"Yes","1999","Berlin","Not Working","3","","",""
"Yes","1999","Brandenburg","Full Time","16","","",""
"Yes","1999","Brandenburg","Part Time","18","","",""
"Yes","1999","Brandenburg","Not Working","10","","",""
"Yes","1999","Mecklenburg-Western Pomerania","Full Time","8","","",""
"Yes","1999","Mecklenburg-Western Pomerania","Part Time","10","","",""
"Yes","1999","Mecklenburg-Western Pomerania","Not Working","3","","",""
"Yes","1999","Saxony","Full Time","35","0.078329362988681","0.0555615469750688","0.101097179002293"
"Yes","1999","Saxony","Part Time","15","","",""
"Yes","1999","Saxony","Not Working","13","","",""
"Yes","1999","Saxony-Anhalt","Full Time","24","","",""
"Yes","1999","Saxony-Anhalt","Part Time","15","","",""
"Yes","1999","Saxony-Anhalt","Not Working","4","","",""
"Yes","1999","Thuringia","Full Time","11","","",""
"Yes","1999","Thuringia","Part Time","15","","",""
"Yes","1999","Thuringia","Not Working","5","","",""
"No","1999","Schleswig-Holstein","Full Time","142","0.966094140744778","0.936736661354542","0.995451620135015"
"No","1999","Schleswig-Holstein","Part Time","66","0.947405671010005","0.894735952781077","1.00007538923893"
"No","1999","Schleswig-Holstein","Not Working","110","0.980562011521778","0.954993686883039","1.00613033616052"
"No","1999","Hamburg","Full Time","59","0.951412083274717","0.897893979551803","1.00493018699763"
"No","1999","Hamburg","Part Time","30","0.99091927927549","0.957526963183052","1.02431159536793"
"No","1999","Hamburg","Not Working","45","1","1","1"
"No","1999","Lower Saxony","Full Time","450","0.948473013997987","0.928778046452232","0.968167981543742"
"No","1999","Lower Saxony","Part Time","259","0.906644770862714","0.872689168274252","0.940600373451175"
