"ple0160","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"No","1999","Employed","Rural Area","2831","0.931378508572837","0.922387283325859","0.940369733819814"
"No","1999","Employed","Urban Area","5391","0.941031851209335","0.934943144183562","0.947120558235108"
"No","1999","Not Employed","Rural Area","1631","0.972147759527944","0.96429331433233","0.980002204723558"
"No","1999","Not Employed","Urban Area","3189","0.977196149315206","0.972075777881329","0.982316520749083"
"Yes","1999","Employed","Rural Area","206","0.0686214914271635","0.0596302661801862","0.0776127166741409"
"Yes","1999","Employed","Urban Area","359","0.0589681487906648","0.0528794417648916","0.065056855816438"
"Yes","1999","Not Employed","Rural Area","55","0.0278522404720558","0.0199977952764421","0.0357066856676695"
"Yes","1999","Not Employed","Urban Area","76","0.0228038506847943","0.0176834792509173","0.0279242221186712"
"No","2000","Employed","Rural Area","4798","0.921366849523853","0.914071301855536","0.928662397192169"
"No","2000","Employed","Urban Area","9141","0.919325786515804","0.91397070302472","0.924680870006888"
"No","2000","Not Employed","Rural Area","2989","0.97877559968871","0.973672992544594","0.983878206832826"
"No","2000","Not Employed","Urban Area","5818","0.9754186622798","0.971493402333786","0.979343922225815"
"Yes","2000","Employed","Rural Area","431","0.078633150476147","0.0713376028078305","0.0859286981444635"
"Yes","2000","Employed","Urban Area","794","0.080674213484196","0.075319129993112","0.08602929697528"
"Yes","2000","Not Employed","Rural Area","76","0.0212244003112899","0.0161217931671737","0.0263270074554062"
"Yes","2000","Not Employed","Urban Area","160","0.0245813377201996","0.0206560777741851","0.028506597666214"
"No","2001","Employed","Rural Area","4283","0.913998480784738","0.905995845198954","0.922001116370521"
"No","2001","Employed","Urban Area","8465","0.9197629793591","0.914204921226828","0.925321037491373"
"No","2001","Not Employed","Rural Area","2740","0.979380734541307","0.974120907546124","0.98464056153649"
"No","2001","Not Employed","Urban Area","5174","0.977271395867421","0.973262399116026","0.981280392618815"
"Yes","2001","Employed","Rural Area","432","0.0860015192152621","0.0779988836294789","0.0940041548010454"
"Yes","2001","Employed","Urban Area","712","0.0802370206408997","0.074678962508627","0.0857950787731723"
"Yes","2001","Not Employed","Rural Area","64","0.0206192654586928","0.0153594384635101","0.0258790924538754"
"Yes","2001","Not Employed","Urban Area","135","0.0227286041325794","0.0187196073811845","0.0267376008839743"
"No","2002","Employed","Rural Area","3859","0.937261167540687","0.929874535788495","0.944647799292879"
"No","2002","Employed","Urban Area","7479","0.936228432171253","0.930867030830297","0.941589833512208"
"No","2002","Not Employed","Rural Area","2539","0.988162667340945","0.983993407478883","0.992331927203007"
"No","2002","Not Employed","Urban Area","4667","0.985478325956452","0.982080980727386","0.988875671185517"
"Yes","2002","Employed","Rural Area","281","0.0627388324593131","0.055352200707121","0.0701254642115052"
"Yes","2002","Employed","Urban Area","500","0.0637715678287473","0.0584101664877921","0.0691329691697026"
"Yes","2002","Not Employed","Rural Area","46","0.0118373326590547","0.00766807279699249","0.0160065925211169"
"Yes","2002","Not Employed","Urban Area","96","0.0145216740435484","0.011124328814483","0.0179190192726138"
"No","2003","Employed","Rural Area","3557","0.91562349655633","0.906934576614733","0.924312416497927"
"No","2003","Employed","Urban Area","7058","0.928020358622794","0.922215432081273","0.933825285164316"
"No","2003","Not Employed","Rural Area","2476","0.976212885487808","0.970291372487504","0.982134398488111"
"No","2003","Not Employed","Urban Area","4625","0.982434920802426","0.978692068628447","0.986177772976406"
"Yes","2003","Employed","Rural Area","374","0.0843765034436703","0.0756875835020736","0.0930654233852669"
"Yes","2003","Employed","Urban Area","557","0.0719796413772058","0.0661747148356842","0.0777845679187275"
"Yes","2003","Not Employed","Rural Area","68","0.0237871145121923","0.0178656015118885","0.0297086275124961"
"Yes","2003","Not Employed","Urban Area","107","0.0175650791975737","0.0138222270235941","0.0213079313715533"
"No","2004","Employed","Rural Area","4020","0.917639469408296","0.909521985150376","0.925756953666215"
"No","2004","Employed","Urban Area","8308","0.924616727551433","0.91916628493239","0.930067170170476"
"No","2004","Not Employed","Rural Area","2640","0.966967080814493","0.9602824543089","0.973651707320085"
"No","2004","Not Employed","Urban Area","5270","0.975045285298971","0.970894818977378","0.979195751620563"
"Yes","2004","Employed","Rural Area","386","0.0823605305917042","0.0742430463337847","0.0904780148496236"
"Yes","2004","Employed","Urban Area","705","0.0753832724485669","0.0699328298295242","0.0808337150676095"
"Yes","2004","Not Employed","Rural Area","106","0.033032919185507","0.0263482926799145","0.0397175456910996"
"Yes","2004","Not Employed","Urban Area","156","0.024954714701029","0.0208042483794364","0.0291051810226216"
"No","2005","Employed","Rural Area","3842","0.929435912102496","0.921633040897063","0.937238783307929"
"No","2005","Employed","Urban Area","7988","0.931329046676212","0.925976705153226","0.936681388199197"
"No","2005","Not Employed","Rural Area","2549","0.96526849855","0.958302498430626","0.972234498669374"
"No","2005","Not Employed","Urban Area","5028","0.970300574459661","0.965691931579775","0.974909217339546"
"Yes","2005","Employed","Rural Area","296","0.0705640878975041","0.0627612166920715","0.0783669591029367"
"Yes","2005","Employed","Urban Area","588","0.0686709533237882","0.0633186118008027","0.0740232948467736"
"Yes","2005","Not Employed","Rural Area","105","0.0347315014499999","0.027765501330626","0.0416975015693737"
"Yes","2005","Not Employed","Urban Area","184","0.0296994255403392","0.0250907826604535","0.0343080684202249"
"No","2006","Employed","Rural Area","4152","0.935425129542668","0.928198326436011","0.942651932649325"
"No","2006","Employed","Urban Area","8428","0.940296439056702","0.935386886816806","0.945205991296598"
"No","2006","Not Employed","Rural Area","2842","0.977353730986167","0.971962233905436","0.982745228066899"
"No","2006","Not Employed","Urban Area","5453","0.976106871610704","0.972108133394855","0.980105609826553"
"Yes","2006","Employed","Rural Area","291","0.0645748704573322","0.0573480673506752","0.0718016735639892"
"Yes","2006","Employed","Urban Area","519","0.0597035609432982","0.0547940087034022","0.0646131131831942"
"Yes","2006","Not Employed","Rural Area","83","0.0226462690138326","0.0172547719331009","0.0280377660945644"
"Yes","2006","Not Employed","Urban Area","150","0.0238931283892957","0.019894390173447","0.0278918666051444"
"No","2007","Employed","Rural Area","3851","0.924718096192989","0.91670614244983","0.932730049936148"
"No","2007","Employed","Urban Area","7779","0.937998780882265","0.932811594852297","0.943185966912232"
"No","2007","Not Employed","Rural Area","2633","0.957945276588629","0.950431274456855","0.965459278720402"
