"ple0160","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2001","1-pers.-HH","2837","0.950570604760945","0.942826884037805","0.958314325484085"
"No","2001","Couple + C. GT 16 ","3390","0.939574556849081","0.931829730231283","0.947319383466878"
"No","2001","Couple + C. LE 16 ","4399","0.91788148901293","0.910086231306952","0.925676746718907"
"No","2001","Couple + C. LE and GT 16","1624","0.927043219372542","0.914851633597768","0.939234805147316"
"No","2001","Single parent ","1057","0.94430659054202","0.930893877721696","0.957719303362345"
"Yes","2001","(Married) couple without C. ","333","0.0480113107632945","0.0429683524827433","0.0530542690438456"
"Yes","2001","1-pers.-HH","173","0.0494293952390549","0.0416856745159152","0.0571731159621947"
"Yes","2001","Couple + C. GT 16 ","246","0.0604254431509193","0.0526806165331216","0.0681702697687171"
"Yes","2001","Couple + C. LE 16 ","366","0.0821185109870702","0.0743232532810926","0.0899137686930478"
"Yes","2001","Couple + C. LE and GT 16","124","0.0729567806274576","0.0607651948526836","0.0851483664022317"
"Yes","2001","Single parent ","66","0.0556934094579797","0.042280696637655","0.0691061222783045"
"No","2002","(Married) couple without C. ","5999","0.966327905124557","0.961844375322068","0.970811434927045"
"No","2002","1-pers.-HH","2528","0.96289138858692","0.955664332690516","0.970118444483324"
"No","2002","Couple + C. GT 16 ","3146","0.951789503662264","0.944518295965117","0.959060711359411"
"No","2002","Couple + C. LE 16 ","3702","0.943313131754732","0.93610539476527","0.950520868744194"
"No","2002","Couple + C. LE and GT 16","1537","0.947711736118626","0.936881720782016","0.958541751455235"
"No","2002","Single parent ","963","0.942508185955667","0.928215739609512","0.956800632301822"
"Yes","2002","(Married) couple without C. ","219","0.0336720948754431","0.0291885650729546","0.0381556246779316"
"Yes","2002","1-pers.-HH","100","0.0371086114130797","0.0298815555166756","0.0443356673094838"
"Yes","2002","Couple + C. GT 16 ","188","0.0482104963377363","0.0409392886405896","0.055481704034883"
"Yes","2002","Couple + C. LE 16 ","252","0.0566868682452683","0.0494791312558065","0.06389460523473"
"Yes","2002","Couple + C. LE and GT 16","86","0.0522882638813743","0.0414582485447646","0.063118279217984"
"Yes","2002","Single parent ","56","0.057491814044333","0.0431993676981783","0.0717842603904877"
"No","2003","(Married) couple without C. ","5873","0.959271715853432","0.954334496861238","0.964208934845626"
"No","2003","1-pers.-HH","2489","0.96930714220556","0.962645077532818","0.975969206878302"
"No","2003","Couple + C. GT 16 ","3102","0.940561844648053","0.932505722410016","0.948617966886091"
"No","2003","Couple + C. LE 16 ","3360","0.926892589763127","0.918431397596627","0.935353781929627"
"No","2003","Couple + C. LE and GT 16","1416","0.921318001579354","0.907948758067225","0.934687245091482"
"No","2003","Single parent ","939","0.9176842273218","0.900784122422525","0.934584332221075"
"Yes","2003","(Married) couple without C. ","284","0.0407282841465684","0.0357910651543744","0.0456655031387624"
"Yes","2003","1-pers.-HH","86","0.03069285779444","0.0240307931216978","0.0373549224671823"
"Yes","2003","Couple + C. GT 16 ","207","0.0594381553519468","0.0513820331139095","0.0674942775899841"
"Yes","2003","Couple + C. LE 16 ","276","0.073107410236873","0.0646462180703726","0.0815686024033734"
"Yes","2003","Couple + C. LE and GT 16","142","0.0786819984206463","0.0653127549085175","0.092051241932775"
"Yes","2003","Single parent ","77","0.0823157726781999","0.0654156677789251","0.0992158775774748"
"No","2004","(Married) couple without C. ","6855","0.952085190857501","0.947170093760335","0.957000287954668"
"No","2004","1-pers.-HH","2779","0.956769568396722","0.949381592825634","0.96415754396781"
"No","2004","Couple + C. GT 16 ","3639","0.940323320100484","0.932887781998218","0.947758858202751"
"No","2004","Couple + C. LE 16 ","3722","0.923475243654902","0.915289077111645","0.931661410198159"
"No","2004","Couple + C. LE and GT 16","1656","0.928128179789019","0.916126461781735","0.940129897796304"
"No","2004","Single parent ","1009","0.923607930651382","0.907853426614771","0.939362434687993"
"Yes","2004","(Married) couple without C. ","399","0.0479148091424987","0.0429997120453325","0.0528299062396649"
"Yes","2004","1-pers.-HH","132","0.0432304316032781","0.03584245603219","0.0506184071743662"
"Yes","2004","Couple + C. GT 16 ","260","0.0596766798995155","0.0522411417972485","0.0671122180017824"
"Yes","2004","Couple + C. LE 16 ","329","0.0765247563450984","0.0683385898018415","0.0847109228883552"
"Yes","2004","Couple + C. LE and GT 16","123","0.0718718202109806","0.059870102203696","0.0838735382182652"
"Yes","2004","Single parent ","83","0.0763920693486179","0.0606375653120067","0.0921465733852291"
"No","2005","(Married) couple without C. ","6666","0.955071302753414","0.950222462030824","0.959920143476003"
"No","2005","1-pers.-HH","2777","0.955033734918996","0.947531460491599","0.962536009346393"
"No","2005","Couple + C. GT 16 ","3407","0.940772239923514","0.933080604145372","0.948463875701656"
"No","2005","Couple + C. LE 16 ","3436","0.931980260485693","0.923847704940915","0.940112816030472"
"No","2005","Couple + C. LE and GT 16","1573","0.932958353340813","0.921020595331633","0.944896111349994"
"No","2005","Single parent ","1034","0.933315374006063","0.918565907412569","0.948064840599558"
"Yes","2005","(Married) couple without C. ","345","0.0449286972465863","0.0400798565239966","0.0497775379691759"
"Yes","2005","1-pers.-HH","154","0.044966265081004","0.0374639906536071","0.0524685395084009"
"Yes","2005","Couple + C. GT 16 ","211","0.0592277600764865","0.0515361242983444","0.0669193958546286"
"Yes","2005","Couple + C. LE 16 ","246","0.0680197395143066","0.0598871839695278","0.0761522950590855"
"Yes","2005","Couple + C. LE and GT 16","113","0.0670416466591867","0.0551038886500063","0.0789794046683671"
"Yes","2005","Single parent ","65","0.0666846259939366","0.0519351594004425","0.0814340925874306"
"No","2006","(Married) couple without C. ","7543","0.965440457616468","0.961395085372281","0.969485829860656"
"No","2006","1-pers.-HH","3199","0.964734461950838","0.958466868125892","0.971002055775785"
"No","2006","Couple + C. GT 16 ","3441","0.938963951830362","0.931196495458674","0.94673140820205"
"No","2006","Couple + C. LE 16 ","3651","0.934597073851867","0.926842670811553","0.942351476892181"
"No","2006","Couple + C. LE and GT 16","1398","0.941320665962419","0.929379189958667","0.953262141966171"
"No","2006","Single parent ","1112","0.9485003116417","0.935830741655257","0.961169881628144"
"Yes","2006","(Married) couple without C. ","289","0.0345595423835318","0.0305141701393444","0.0386049146277192"
"Yes","2006","1-pers.-HH","128","0.0352655380491615","0.0289979442242153","0.0415331318741076"
"Yes","2006","Couple + C. GT 16 ","208","0.0610360481696378","0.0532685917979501","0.0688035045413255"
"Yes","2006","Couple + C. LE 16 ","254","0.0654029261481334","0.0576485231078194","0.0731573291884473"
"Yes","2006","Couple + C. LE and GT 16","90","0.0586793340375811","0.0467378580338288","0.0706208100413333"
"Yes","2006","Single parent ","57","0.0514996883582996","0.0388301183718562","0.0641692583447429"
"No","2007","(Married) couple without C. ","7022","0.958492876734153","0.953926708946946","0.963059044521359"
"No","2007","1-pers.-HH","2988","0.952845094391768","0.945428642011887","0.960261546771649"
"No","2007","Couple + C. GT 16 ","3288","0.936185551336621","0.928076391600788","0.944294711072454"
"No","2007","Couple + C. LE 16 ","3302","0.925078358095327","0.916429136964933","0.93372757922572"
"No","2007","Couple + C. LE and GT 16","1250","0.95006048898795","0.938367358729169","0.961753619246732"
"No","2007","Single parent ","1026","0.938840120605865","0.924614737460061","0.953065503751668"
"Yes","2007","(Married) couple without C. ","308","0.0415071232658472","0.0369409554786405","0.046073291053054"
"Yes","2007","1-pers.-HH","150","0.0471549056082319","0.0397384532283513","0.0545713579881126"
"Yes","2007","Couple + C. GT 16 ","202","0.0638144486633787","0.0557052889275459","0.0719236083992116"
"Yes","2007","Couple + C. LE 16 ","257","0.0749216419046731","0.0662724207742797","0.0835708630350665"
"Yes","2007","Couple + C. LE and GT 16","83","0.0499395110120496","0.0382463807532677","0.0616326412708315"
"Yes","2007","Single parent ","64","0.0611598793941354","0.0469344962483316","0.0753852625399393"
"No","2008","(Married) couple without C. ","6788","0.960290025158847","0.955739125324054","0.96484092499364"
"No","2008","1-pers.-HH","2937","0.962835389020568","0.956118739583589","0.969552038457548"
"No","2008","Couple + C. GT 16 ","3162","0.940633568854812","0.932650465667377","0.948616672042248"
"No","2008","Couple + C. LE 16 ","2990","0.932924434715662","0.924274792712579","0.941574076718745"
"No","2008","Couple + C. LE and GT 16","1136","0.948194527478742","0.935722006805502","0.960667048151982"
"No","2008","Single parent ","1022","0.945207338649896","0.931678576577334","0.958736100722458"
"Yes","2008","(Married) couple without C. ","285","0.0397099748411527","0.0351590750063595","0.0442608746759459"
"Yes","2008","1-pers.-HH","110","0.0371646109794316","0.0304479615424523","0.0438812604164109"
"Yes","2008","Couple + C. GT 16 ","204","0.0593664311451876","0.0513833279577523","0.0673495343326229"
"Yes","2008","Couple + C. LE 16 ","223","0.0670755652843381","0.0584259232812552","0.0757252072874211"
"Yes","2008","Couple + C. LE and GT 16","77","0.0518054725212579","0.0393329518480182","0.0642779931944977"
"Yes","2008","Single parent ","65","0.0547926613501037","0.0412638992775418","0.0683214234226657"
"No","2009","(Married) couple without C. ","6449","0.964506808560531","0.960068856797045","0.968944760324017"
"No","2009","1-pers.-HH","2808","0.966206709076538","0.959638063291876","0.9727753548612"
"No","2009","Couple + C. GT 16 ","3028","0.949180021933572","0.941522361916881","0.956837681950263"
"No","2009","Couple + C. LE 16 ","2683","0.937530076475815","0.928656043004169","0.946404109947461"
"No","2009","Couple + C. LE and GT 16","1127","0.944472182289376","0.931400211254975","0.957544153323776"
"No","2009","Single parent ","947","0.952761042241697","0.939579121391468","0.965942963091926"
"Yes","2009","(Married) couple without C. ","228","0.035493191439469","0.031055239675983","0.039931143202955"
"Yes","2009","1-pers.-HH","99","0.0337932909234621","0.0272246451388003","0.0403619367081239"
"Yes","2009","Couple + C. GT 16 ","132","0.050819978066428","0.0431623180497368","0.0584776380831192"
"Yes","2009","Couple + C. LE 16 ","174","0.0624699235241848","0.0535958900525389","0.0713439569958307"
"Yes","2009","Couple + C. LE and GT 16","52","0.0555278177106242","0.0424558466762237","0.0685997887450247"
"Yes","2009","Single parent ","48","0.0472389577583032","0.0340570369080741","0.0604208786085323"
"No","2010","(Married) couple without C. ","6147","0.969473551582482","0.96523697380348","0.973710129361484"
"No","2010","1-pers.-HH","2672","0.976220592781163","0.970532286417676","0.98190889914465"
"No","2010","Couple + C. GT 16 ","2720","0.952119280996464","0.944261118785162","0.959977443207766"
"No","2010","Couple + C. LE 16 ","2401","0.941835242004812","0.932756198129505","0.950914285880119"
"No","2010","Couple + C. LE and GT 16","1000","0.949418653720273","0.936157405038083","0.962679902402464"
"No","2010","Single parent ","836","0.929453161087297","0.912648947323802","0.946257374850793"
"Yes","2010","(Married) couple without C. ","187","0.0305264484175181","0.026289870638516","0.0347630261965202"
"Yes","2010","1-pers.-HH","84","0.023779407218837","0.0180911008553503","0.0294677135823236"
"Yes","2010","Couple + C. GT 16 ","116","0.0478807190035358","0.040022556792234","0.0557388812148377"
"Yes","2010","Couple + C. LE 16 ","152","0.0581647579951877","0.0490857141198807","0.0672438018704947"
"Yes","2010","Couple + C. LE and GT 16","49","0.0505813462797269","0.0373200975975363","0.0638425949619175"
"Yes","2010","Single parent ","56","0.0705468389127027","0.0537426251492071","0.0873510526761984"
"No","2011","(Married) couple without C. ","7796","0.957677722885161","0.953303138213304","0.962052307557019"
"No","2011","1-pers.-HH","3435","0.959093254654569","0.952596730645286","0.965589778663852"
"No","2011","Couple + C. GT 16 ","3018","0.939502630336012","0.931238559723899","0.947766700948125"
"No","2011","Couple + C. LE 16 ","2896","0.933300437094296","0.924538678281067","0.942062195907526"
"No","2011","Couple + C. LE and GT 16","1166","0.945965840038216","0.933346446570886","0.958585233505546"
"No","2011","Single parent ","1106","0.940114121287725","0.92651823068506","0.95371001189039"
"Yes","2011","(Married) couple without C. ","340","0.0423222771148387","0.037947692442981","0.0466968617866963"
"Yes","2011","1-pers.-HH","136","0.0409067453454312","0.0344102213361483","0.047403269354714"
"Yes","2011","Couple + C. GT 16 ","179","0.0604973696639882","0.0522332990518752","0.0687614402761012"
"Yes","2011","Couple + C. LE 16 ","219","0.0666995629057036","0.0579378040924739","0.0754613217189333"
"Yes","2011","Couple + C. LE and GT 16","67","0.0540341599617844","0.0414147664944544","0.0666535534291144"
"Yes","2011","Single parent ","64","0.059885878712275","0.0462899881096096","0.0734817693149404"
"No","2012","(Married) couple without C. ","7937","0.969464035951155","0.965729748222257","0.973198323680053"
"No","2012","1-pers.-HH","3553","0.962670945446554","0.956545387894139","0.968796502998968"
"No","2012","Couple + C. GT 16 ","2862","0.95387561640289","0.946344642888309","0.961406589917471"
"No","2012","Couple + C. LE 16 ","2886","0.948762806634344","0.940961058871606","0.956564554397082"
"No","2012","Couple + C. LE and GT 16","1036","0.949606768432404","0.936614285454867","0.962599251409942"
"No","2012","Single parent ","1145","0.954675804354904","0.942935821902337","0.966415786807472"
"Yes","2012","(Married) couple without C. ","218","0.0305359640488451","0.0268016763199472","0.034270251777743"
"Yes","2012","1-pers.-HH","126","0.0373290545534464","0.0312034970010323","0.0434546121058606"
"Yes","2012","Couple + C. GT 16 ","118","0.0461243835971099","0.0385934100825286","0.0536553571116913"
"Yes","2012","Couple + C. LE 16 ","182","0.051237193365656","0.0434354456029182","0.0590389411283939"
"Yes","2012","Couple + C. LE and GT 16","53","0.0503932315675957","0.0374007485900582","0.0633857145451332"
"Yes","2012","Single parent ","61","0.0453241956450957","0.0335842131925282","0.0570641780976631"
"No","2013","(Married) couple without C. ","7522","0.98184608567554","0.97885492955204","0.984837241799041"
"No","2013","1-pers.-HH","3387","0.976782637217067","0.97177204842081","0.981793226013323"
"No","2013","Couple + C. GT 16 ","2554","0.971384604912254","0.965016383673539","0.977752826150969"
"No","2013","Couple + C. LE 16 ","2667","0.964192214622877","0.957275147036449","0.971109282209306"
"No","2013","Couple + C. LE and GT 16","893","0.944538859268252","0.929899582929639","0.959178135606865"
"No","2013","Single parent ","1084","0.975440348973482","0.966355407974645","0.98452528997232"
"Yes","2013","(Married) couple without C. ","131","0.0181539143244597","0.0151627582009591","0.0211450704479604"
"Yes","2013","1-pers.-HH","83","0.0232173627829332","0.0182067739866766","0.0282279515791898"
"Yes","2013","Couple + C. GT 16 ","79","0.0286153950877463","0.0222471738490313","0.0349836163264613"
"Yes","2013","Couple + C. LE 16 ","105","0.0358077853771225","0.0288907177906939","0.0427248529635511"
"Yes","2013","Couple + C. LE and GT 16","46","0.055461140731748","0.0408218643931347","0.0701004170703613"
"Yes","2013","Single parent ","31","0.0245596510265177","0.0154747100276804","0.0336445920253549"
"No","2014","(Married) couple without C. ","7819","0.977346940843102","0.974087205362653","0.98060667632355"
"No","2014","1-pers.-HH","3575","0.974538014885897","0.969435388753142","0.979640641018653"
"No","2014","Couple + C. GT 16 ","2997","0.969862325783572","0.963823490855708","0.975901160711435"
"No","2014","Couple + C. LE 16 ","6543","0.951453653317988","0.946368978458806","0.956538328177171"
"No","2014","Couple + C. LE and GT 16","2136","0.957866234857501","0.949543125186513","0.966189344528489"
"No","2014","Single parent ","2366","0.962598982244426","0.955087237104707","0.970110727384144"
"Yes","2014","(Married) couple without C. ","185","0.0226530591568981","0.0193933236764498","0.0259127946373464"
"Yes","2014","1-pers.-HH","86","0.0254619851141027","0.0203593589813472","0.0305646112468583"
"Yes","2014","Couple + C. GT 16 ","82","0.0301376742164284","0.0240988392885646","0.0361765091442922"
"Yes","2014","Couple + C. LE 16 ","320","0.0485463466820115","0.0434616718228292","0.0536310215411938"
"Yes","2014","Couple + C. LE and GT 16","102","0.0421337651424987","0.0338106554715106","0.0504568748134868"
"Yes","2014","Single parent ","85","0.0374010177555743","0.0298892726158559","0.0449127628952927"
"No","2015","(Married) couple without C. ","7325","0.979902559460819","0.976726568325687","0.98307855059595"
"No","2015","1-pers.-HH","3419","0.9709275709987","0.965377342853046","0.976477799144354"
"No","2015","Couple + C. GT 16 ","2804","0.960136852808945","0.953015273015391","0.967258432602499"
"No","2015","Couple + C. LE 16 ","5794","0.954251940989564","0.949000068616006","0.959503813363121"
"No","2015","Couple + C. LE and GT 16","2047","0.94552587160036","0.935937191918668","0.955114551282051"
"No","2015","Single parent ","2254","0.973050834108131","0.96647137294232","0.979630295273942"
"Yes","2015","(Married) couple without C. ","175","0.0200974405391813","0.01692144940405","0.0232734316743127"
"Yes","2015","1-pers.-HH","101","0.0290724290013002","0.0235222008556465","0.034622657146954"
"Yes","2015","Couple + C. GT 16 ","95","0.0398631471910551","0.0327415673975015","0.0469847269846088"
"Yes","2015","Couple + C. LE 16 ","286","0.0457480590104364","0.0404961866368785","0.0509999313839943"
"Yes","2015","Couple + C. LE and GT 16","105","0.0544741283996406","0.0448854487179494","0.0640628080813318"
"Yes","2015","Single parent ","73","0.0269491658918693","0.0203697047260583","0.0335286270576804"
"No","2016","(Married) couple without C. ","7140","0.968030822225511","0.964010442459531","0.972051201991491"
"No","2016","1-pers.-HH","3398","0.975217902365735","0.970058733806407","0.980377070925063"
"No","2016","Couple + C. GT 16 ","2635","0.951888365385496","0.943885660037656","0.959891070733336"
"No","2016","Couple + C. LE 16 ","5496","0.951145836666079","0.94559244664629","0.956699226685869"
"No","2016","Couple + C. LE and GT 16","1973","0.964856144966765","0.956950173972097","0.972762115961434"
"No","2016","Single parent ","2057","0.960588648573242","0.952348828157725","0.968828468988759"
"Yes","2016","(Married) couple without C. ","215","0.0319691777744888","0.0279487980085086","0.035989557540469"
"Yes","2016","1-pers.-HH","90","0.024782097634265","0.0196229290749373","0.0299412661935927"
"Yes","2016","Couple + C. GT 16 ","112","0.048111634614504","0.0401089292666641","0.0561143399623439"
"Yes","2016","Couple + C. LE 16 ","292","0.0488541633339206","0.0433007733141314","0.0544075533537098"
"Yes","2016","Couple + C. LE and GT 16","111","0.0351438550332348","0.0272378840385664","0.0430498260279032"
"Yes","2016","Single parent ","85","0.0394113514267581","0.0311715310112415","0.0476511718422747"
"No","2017","(Married) couple without C. ","7937","0.968284749720385","0.964492958508038","0.972076540932732"
"No","2017","1-pers.-HH","3822","0.972673017815479","0.967588101671771","0.977757933959187"
"No","2017","Couple + C. GT 16 ","3129","0.967979096069767","0.961924434626213","0.974033757513321"
"No","2017","Couple + C. LE 16 ","5587","0.945270707879799","0.939472832266081","0.951068583493516"
"No","2017","Couple + C. LE and GT 16","2125","0.953534984604337","0.944798695085629","0.962271274123044"
"No","2017","Single parent ","2140","0.963603994024212","0.955843466232716","0.971364521815709"
"Yes","2017","(Married) couple without C. ","268","0.0317152502796151","0.0279234590672681","0.0355070414919621"
"Yes","2017","1-pers.-HH","127","0.0273269821845208","0.0222420660408125","0.0324118983282291"
"Yes","2017","Couple + C. GT 16 ","119","0.0320209039302332","0.0259662424866791","0.0380755653737872"
"Yes","2017","Couple + C. LE 16 ","325","0.0547292921202015","0.0489314165064842","0.0605271677339188"
"Yes","2017","Couple + C. LE and GT 16","105","0.0464650153956632","0.0377287258769556","0.0552013049143708"
"Yes","2017","Single parent ","97","0.0363960059757875","0.0286354781842906","0.0441565337672845"
"No","2018","(Married) couple without C. ","7759","0.974006949509897","0.97051655369407","0.977497345325724"
"No","2018","1-pers.-HH","4005","0.973783007968866","0.96891001715994","0.978655998777792"
"No","2018","Couple + C. GT 16 ","2915","0.965659547121001","0.959149732351315","0.972169361890687"
"No","2018","Couple + C. LE 16 ","5195","0.955435809996645","0.949954519760403","0.960917100232887"
"No","2018","Couple + C. LE and GT 16","2087","0.946839430152406","0.937438790322785","0.956240069982026"
"No","2018","Single parent ","2121","0.959614175603353","0.95140288617604","0.967825465030666"
"Yes","2018","(Married) couple without C. ","224","0.025993050490103","0.0225026546742763","0.0294834463059297"
"Yes","2018","1-pers.-HH","125","0.0262169920311338","0.0213440012222081","0.0310899828400596"
"Yes","2018","Couple + C. GT 16 ","91","0.034340452878999","0.027830638109313","0.0408502676486851"
"Yes","2018","Couple + C. LE 16 ","249","0.0445641900033552","0.0390828997671131","0.0500454802395974"
"Yes","2018","Couple + C. LE and GT 16","101","0.0531605698475941","0.0437599300179736","0.0625612096772145"
"Yes","2018","Single parent ","87","0.0403858243966469","0.0321745349693337","0.0485971138239602"
"No","2019","(Married) couple without C. ","8373","0.976089854226959","0.972850916053666","0.979328792400253"
"No","2019","1-pers.-HH","4136","0.973485206400683","0.968659575888084","0.978310836913282"
"No","2019","Couple + C. GT 16 ","2888","0.969610415977543","0.963444186436512","0.975776645518575"
"No","2019","Couple + C. LE 16 ","4973","0.948724517211447","0.94272861012294","0.954720424299953"
"No","2019","Couple + C. LE and GT 16","2105","0.971330563196357","0.964325485573135","0.978335640819579"
"No","2019","Single parent ","1995","0.969494830908789","0.962077502122996","0.976912159694582"
"Yes","2019","(Married) couple without C. ","173","0.0239101457730405","0.0206712075997469","0.0271490839463341"
"Yes","2019","1-pers.-HH","122","0.0265147935993167","0.0216891630867174","0.0313404241119161"
"Yes","2019","Couple + C. GT 16 ","89","0.0303895840224567","0.0242233544814252","0.0365558135634882"
"Yes","2019","Couple + C. LE 16 ","225","0.0512754827885534","0.045279575700047","0.0572713898770597"
"Yes","2019","Couple + C. LE and GT 16","75","0.0286694368036427","0.0216643591804204","0.0356745144268649"
"Yes","2019","Single parent ","70","0.0305051690912108","0.0230878403054175","0.0379224978770041"
