"ple0160","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","1999","Employed","vocational + Abi","369","0.912561307544199","0.884948032598781","0.940174582489617","2"
"No","1999","Not Employed","inadequately","223","0.986258234629927","0.97108037761712","1.00143609164273","2"
"No","1999","Not Employed","general elemantary","1248","0.984495472918761","0.977703257686306","0.991287688151216","2"
"No","1999","Not Employed","in school","266","0.975894072505183","0.957799146435957","0.993988998574409","2"
"No","1999","Not Employed","middle vocational","2277","0.971681945518904","0.964962380550061","0.978401510487746","2"
"No","1999","Not Employed","vocational + Abi","97","0.949578320400742","0.907923121937703","0.991233518863782","2"
"No","1999","Employed","higher education","1430","0.927636414784168","0.914704738146992","0.940568091421344","2"
"No","1999","Employed","middle vocational","4328","0.94334201444555","0.936668374350995","0.950015654540105","2"
"No","1999","Employed","higher vocational","589","0.931520194157691","0.911782329549555","0.951258058765827","2"
"No","1999","Not Employed","higher vocational","188","0.965732984536091","0.940134521010531","0.991331448061652","2"
"No","1999","Employed","in school","44","0.960543265754023","0.90366309803774","1.01742343347031","2"
"No","1999","Employed","inadequately","193","0.973025451127693","0.950572559077678","0.995478343177708","2"
"No","1999","Employed","general elemantary","1113","0.944895821988623","0.931903907770184","0.957887736207062","2"
"No","1999","Not Employed","higher education","411","0.976992395580231","0.962755195641877","0.991229595518585","2"
"Yes","1999","Not Employed","in school","10","","","","1"
"Yes","1999","Not Employed","inadequately","3","","","","1"
"Yes","1999","Not Employed","general elemantary","23","","","","1"
"Yes","1999","Not Employed","middle vocational","64","0.0283180544810963","0.0215984895122536","0.035037619449939","1"
"Yes","1999","Not Employed","vocational + Abi","9","","","","1"
"Yes","1999","Not Employed","higher vocational","6","","","","1"
"Yes","1999","Not Employed","higher education","15","","","","1"
"Yes","1999","Employed","in school","1","","","","1"
"Yes","1999","Employed","inadequately","7","","","","1"
"Yes","1999","Employed","general elemantary","72","0.0551041780113771","0.042112263792938","0.0680960922298163","1"
"Yes","1999","Employed","middle vocational","282","0.0566579855544504","0.0499843454598955","0.0633316256490053","1"
"Yes","1999","Employed","vocational + Abi","33","0.0874386924558013","0.0598254175103834","0.115051967401219","1"
"Yes","1999","Employed","higher vocational","40","0.0684798058423092","0.0487419412341733","0.0882176704504451","1"
"Yes","1999","Employed","higher education","112","0.0723635852158321","0.0594319085786561","0.0852952618530081","1"
"No","2000","Not Employed","general elemantary","1948","0.984137521974071","0.978647994477865","0.989627049470277","2"
"No","2000","Not Employed","inadequately","237","0.992859667382529","0.982185050511805","1.00353428425325","2"
"No","2000","Employed","vocational + Abi","735","0.871493794552468","0.848835861921445","0.894151727183491","2"
"No","2000","Employed","middle vocational","7524","0.925918319964403","0.920231218419727","0.93160542150908","2"
"No","2000","Not Employed","in school","396","0.96189621302392","0.943387536820316","0.980404889227523","2"
"No","2000","Not Employed","middle vocational","4584","0.975158640622014","0.970712786796897","0.97960449444713","2"
"No","2000","Not Employed","vocational + Abi","278","0.971738682990146","0.952632668020433","0.990844697959858","2"
"No","2000","Employed","higher vocational","1269","0.921482404474369","0.907259714484727","0.935705094464012","2"
"No","2000","Employed","higher education","2693","0.905420009687403","0.894892132273899","0.915947887100907","2"
"No","2000","Not Employed","higher vocational","504","0.984872966870418","0.974341466976816","0.995404466764019","2"
"No","2000","Employed","in school","79","0.963421726780244","0.92327702224719","1.0035664313133","2"
"No","2000","Employed","inadequately","157","0.959723710467364","0.929633584468933","0.989813836465796","2"
"No","2000","Employed","general elemantary","1473","0.938568096296128","0.926720657541008","0.950415535051249","2"
"No","2000","Not Employed","higher education","836","0.964978957609098","0.952721097078207","0.977236818139989","2"
"Yes","2000","Not Employed","in school","15","","","","1"
"Yes","2000","Not Employed","inadequately","2","","","","1"
"Yes","2000","Not Employed","general elemantary","42","0.0158624780259286","0.0103729505297226","0.0213520055221345","1"
"Yes","2000","Not Employed","middle vocational","124","0.0248413593779865","0.02039550555287","0.0292872132031029","1"
"Yes","2000","Not Employed","vocational + Abi","11","","","","1"
"Yes","2000","Not Employed","higher vocational","12","","","","1"
"Yes","2000","Not Employed","higher education","28","","","","1"
"Yes","2000","Employed","in school","5","","","","1"
"Yes","2000","Employed","inadequately","7","","","","1"
"Yes","2000","Employed","general elemantary","105","0.0614319037038716","0.0495844649487511","0.0732793424589921","1"
"Yes","2000","Employed","middle vocational","623","0.0740816800355967","0.0683945784909201","0.0797687815802732","1"
"Yes","2000","Employed","vocational + Abi","103","0.128506205447532","0.105848272816509","0.151164138078555","1"
"Yes","2000","Employed","higher vocational","105","0.0785175955256305","0.0642949055359878","0.0927402855152733","1"
"Yes","2000","Employed","higher education","275","0.0945799903125972","0.0840521128990929","0.105107867726101","1"
"No","2001","Not Employed","inadequately","178","0.998727472595277","0.993504970225553","1.003949974965","2"
"No","2001","Not Employed","general elemantary","1624","0.985940339140813","0.980264574153038","0.991616104128588","2"
"No","2001","Not Employed","middle vocational","4143","0.978491742183761","0.974129226149129","0.982854258218394","2"
