"ple0160","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Yes","2002","35-65 y.","lower secondary degree","138","0.0299237157475249","0.0248366125486374","0.0350108189464124"
"Yes","2002","35-65 y.","secondary school degree","172","0.050852505605754","0.0435310768442036","0.0581739343673044"
"Yes","2002","35-65 y.","college entrance qualification","99","0.043851418777757","0.0348367290611143","0.0528661084943997"
"Yes","2002","35-65 y.","Other degree","29","","",""
"Yes","2002","35-65 y.","no degree/no degree yet","4","","",""
"Yes","2002","66 and older","lower secondary degree","14","","",""
"Yes","2002","66 and older","secondary school degree","3","","",""
"Yes","2002","66 and older","college entrance qualification","","","",""
"Yes","2002","66 and older","Other degree","3","","",""
"Yes","2002","66 and older","no degree/no degree yet","","","",""
"No","2002","16-34 y.","lower secondary degree","1108","0.929530399810659","0.914952164954797","0.944108634666522"
"No","2002","16-34 y.","secondary school degree","1749","0.90821729149756","0.895349761955624","0.921084821039495"
"No","2002","16-34 y.","college entrance qualification","1247","0.890192932643428","0.873833189792475","0.906552675494381"
"No","2002","16-34 y.","Other degree","196","0.942093909406531","0.910198828978944","0.973988989834118"
"No","2002","16-34 y.","no degree/no degree yet","510","0.954798231037151","0.937111658700078","0.972484803374224"
"No","2002","35-65 y.","lower secondary degree","4171","0.970076284252475","0.964989181053588","0.975163387451363"
"No","2002","35-65 y.","secondary school degree","3287","0.949147494394246","0.941826065632696","0.956468923155796"
"No","2002","35-65 y.","college entrance qualification","1883","0.956148581222243","0.9471338915056","0.965163270938886"
"No","2002","35-65 y.","Other degree","840","0.970160341754167","0.958847886249779","0.981472797258555"
"No","2002","35-65 y.","no degree/no degree yet","165","0.97906791219403","0.957484633365892","1.00065119102217"
"No","2002","66 and older","lower secondary degree","2257","0.995042356980383","0.992153686962151","0.997931026998616"
"No","2002","66 and older","secondary school degree","447","0.990226705684827","0.981137422379788","0.999315988989867"
"No","2002","66 and older","college entrance qualification","309","1","1","1"
"No","2002","66 and older","Other degree","144","0.992255189031744","0.978083992400274","1.00642638566321"
"No","2002","66 and older","no degree/no degree yet","64","1","1","1"
"Yes","2003","16-34 y.","lower secondary degree","83","0.0544216077209313","0.041094529021138","0.0677486864207247"
"Yes","2003","16-34 y.","secondary school degree","205","0.124059932220103","0.10870264792992","0.139417216510286"
"Yes","2003","16-34 y.","college entrance qualification","166","0.122529756950483","0.105012643373285","0.140046870527681"
"Yes","2003","16-34 y.","Other degree","12","","",""
"Yes","2003","16-34 y.","no degree/no degree yet","44","0.0821559477260433","0.0589520518947462","0.10535984355734"
"Yes","2003","35-65 y.","lower secondary degree","162","0.0386936268219084","0.0327168267923653","0.0446704268514514"
"Yes","2003","35-65 y.","secondary school degree","243","0.0666570204711592","0.0583133955924759","0.0750006453498426"
"Yes","2003","35-65 y.","college entrance qualification","120","0.0536138109777912","0.0436057669006062","0.0636218550549761"
"Yes","2003","35-65 y.","Other degree","25","","",""
"Yes","2003","35-65 y.","no degree/no degree yet","2","","",""
"Yes","2003","66 and older","lower secondary degree","11","","",""
"Yes","2003","66 and older","secondary school degree","4","","",""
"Yes","2003","66 and older","college entrance qualification","2","","",""
"Yes","2003","66 and older","Other degree","1","","",""
"Yes","2003","66 and older","no degree/no degree yet","","","",""
"No","2003","16-34 y.","lower secondary degree","1030","0.945578392279069","0.932251313579275","0.958905470978862"
"No","2003","16-34 y.","secondary school degree","1565","0.875940067779897","0.860582783489714","0.89129735207008"
"No","2003","16-34 y.","college entrance qualification","1180","0.877470243049517","0.859953129472319","0.894987356626715"
"No","2003","16-34 y.","Other degree","190","0.949276375256535","0.919016029700739","0.97953672081233"
"No","2003","16-34 y.","no degree/no degree yet","494","0.917844052273957","0.89464015644266","0.941047948105254"
"No","2003","35-65 y.","lower secondary degree","3838","0.961306373178092","0.955329573148548","0.967283173207635"
"No","2003","35-65 y.","secondary school degree","3190","0.933342979528841","0.924999354650158","0.941686604407524"
"No","2003","35-65 y.","college entrance qualification","1826","0.946386189022209","0.936378144945024","0.956394233099394"
"No","2003","35-65 y.","Other degree","770","0.960459728009879","0.946913326844605","0.974006129175152"
"No","2003","35-65 y.","no degree/no degree yet","157","0.995003882160758","0.984044697291728","1.00596306702979"
"No","2003","66 and older","lower secondary degree","2282","0.995570939892061","0.992853011837672","0.99828886794645"
"No","2003","66 and older","secondary school degree","446","0.99278940065078","0.984972113185532","1.00060668811603"
"No","2003","66 and older","college entrance qualification","318","0.995428219051477","0.988036919853959","1.00281951824899"
"No","2003","66 and older","Other degree","156","0.999346281186063","0.995348198633535","1.00334436373859"
"No","2003","66 and older","no degree/no degree yet","61","1","1","1"
"Yes","2004","16-34 y.","lower secondary degree","86","0.0838805167453042","0.0670085651337712","0.100752468356837"
"Yes","2004","16-34 y.","secondary school degree","219","0.122716477937302","0.107348156158149","0.138084799716455"
"Yes","2004","16-34 y.","college entrance qualification","218","0.132849139886094","0.116506826294245","0.149191453477942"
"Yes","2004","16-34 y.","Other degree","12","","",""
"Yes","2004","16-34 y.","no degree/no degree yet","40","0.0568882723142905","0.0393754395913901","0.0744011050371909"
"Yes","2004","35-65 y.","lower secondary degree","179","0.0451792388545581","0.0387857693122511","0.0515727083968651"
"Yes","2004","35-65 y.","secondary school degree","290","0.0687489932652449","0.0608771925535397","0.0766207939769502"
"Yes","2004","35-65 y.","college entrance qualification","177","0.0449751700159381","0.0377503075943323","0.0522000324375439"
"Yes","2004","35-65 y.","Other degree","35","0.0441208164034396","0.0301664635702154","0.0580751692366638"
"Yes","2004","35-65 y.","no degree/no degree yet","8","","",""
"Yes","2004","66 and older","lower secondary degree","28","","",""
"Yes","2004","66 and older","secondary school degree","12","","",""
"Yes","2004","66 and older","college entrance qualification","7","","",""
"Yes","2004","66 and older","Other degree","2","","",""
"Yes","2004","66 and older","no degree/no degree yet","1","","",""
"No","2004","16-34 y.","lower secondary degree","951","0.916119483254696","0.899247531643163","0.932991434866229"
"No","2004","16-34 y.","secondary school degree","1532","0.877283522062698","0.861915200283545","0.892651843841851"
"No","2004","16-34 y.","college entrance qualification","1439","0.867150860113906","0.850808546522058","0.883493173705755"
"No","2004","16-34 y.","Other degree","173","0.93663937036112","0.901535243659587","0.971743497062652"
"No","2004","16-34 y.","no degree/no degree yet","632","0.94311172768571","0.925598894962809","0.96062456040861"
"No","2004","35-65 y.","lower secondary degree","3875","0.954820761145442","0.948427291603135","0.961214230687749"
"No","2004","35-65 y.","secondary school degree","3679","0.931251006734755","0.92337920602305","0.93912280744646"
"No","2004","35-65 y.","college entrance qualification","2984","0.955024829984062","0.947799967562456","0.962249692405668"
"No","2004","35-65 y.","Other degree","797","0.95587918359656","0.941924830763336","0.969833536429785"
"No","2004","35-65 y.","no degree/no degree yet","149","0.913734032289791","0.869817512733602","0.957650551845979"
"No","2004","66 and older","lower secondary degree","2439","0.99106315157593","0.987349455345585","0.994776847806275"
"No","2004","66 and older","secondary school degree","531","0.983331208856589","0.972562834622465","0.994099583090713"
"No","2004","66 and older","college entrance qualification","530","0.987759638425435","0.978459622126667","0.997059654724203"
"No","2004","66 and older","Other degree","175","0.987177816929441","0.970603328289525","1.00375230556936"
"No","2004","66 and older","no degree/no degree yet","66","0.962104410778472","0.91638336825322","1.00782545330372"
"Yes","2005","16-34 y.","lower secondary degree","75","0.0804820290286924","0.0630729321936376","0.0978911258637472"
"Yes","2005","16-34 y.","secondary school degree","181","0.112148570827685","0.0966286370874725","0.127668504567897"
"Yes","2005","16-34 y.","college entrance qualification","200","0.110183247916705","0.0946651749159166","0.125701320917494"
"Yes","2005","16-34 y.","Other degree","14","","",""
"Yes","2005","16-34 y.","no degree/no degree yet","30","0.0402053371872301","0.0255160493086454","0.0548946250658147"
"Yes","2005","35-65 y.","lower secondary degree","165","0.0435067991606453","0.0369194938860062","0.0500941044352844"
"Yes","2005","35-65 y.","secondary school degree","219","0.0520866088074992","0.0450549763444882","0.0591182412705103"
"Yes","2005","35-65 y.","college entrance qualification","159","0.0625345370648782","0.0539019996555633","0.071167074474193"
"Yes","2005","35-65 y.","Other degree","23","","",""
"Yes","2005","35-65 y.","no degree/no degree yet","5","","",""
"Yes","2005","66 and older","lower secondary degree","39","0.0137725890396201","0.00914825171125025","0.01839692636799"
"Yes","2005","66 and older","secondary school degree","12","","",""
"Yes","2005","66 and older","college entrance qualification","5","","",""
"Yes","2005","66 and older","Other degree","3","","",""
"Yes","2005","66 and older","no degree/no degree yet","3","","",""
"No","2005","16-34 y.","lower secondary degree","863","0.919517970971308","0.902108874136253","0.936927067806362"
"No","2005","16-34 y.","secondary school degree","1407","0.887851429172315","0.872331495432103","0.903371362912528"
"No","2005","16-34 y.","college entrance qualification","1364","0.889816752083295","0.874298679082506","0.905334825084083"
"No","2005","16-34 y.","Other degree","146","0.913458022313209","0.869892211154693","0.957023833471725"
"No","2005","16-34 y.","no degree/no degree yet","657","0.95979466281277","0.945105374934185","0.974483950691355"
"No","2005","35-65 y.","lower secondary degree","3519","0.956493200839355","0.949905895564716","0.963080506113994"
"No","2005","35-65 y.","secondary school degree","3617","0.947913391192501","0.94088175872949","0.954945023655512"
"No","2005","35-65 y.","college entrance qualification","2863","0.937465462935122","0.928832925525807","0.946098000344437"
"No","2005","35-65 y.","Other degree","761","0.96388694273548","0.950827181515389","0.97694670395557"
"No","2005","35-65 y.","no degree/no degree yet","141","0.969056444989145","0.940967766713397","0.997145123264893"
"No","2005","66 and older","lower secondary degree","2401","0.98622741096038","0.98160307363201","0.99085174828875"
"No","2005","66 and older","secondary school degree","530","0.976118134142346","0.963264268217072","0.988972000067621"
"No","2005","66 and older","college entrance qualification","558","0.994136059058284","0.98782922214571","1.00044289597086"
"No","2005","66 and older","Other degree","175","0.959338508074212","0.930323968492066","0.988353047656358"
"No","2005","66 and older","no degree/no degree yet","62","0.950798996385512","0.898218733772062","1.00337925899896"
"Yes","2006","16-34 y.","lower secondary degree","57","0.0620983414112329","0.0464097193237218","0.0777869634987441"
"Yes","2006","16-34 y.","secondary school degree","135","0.0906729621779705","0.0765456812361107","0.10480024311983"
"Yes","2006","16-34 y.","college entrance qualification","175","0.102548084782111","0.0877479490930341","0.117348220471189"
"Yes","2006","16-34 y.","Other degree","20","","",""
"Yes","2006","16-34 y.","no degree/no degree yet","27","","",""
"Yes","2006","35-65 y.","lower secondary degree","145","0.0383470614753761","0.0323023522156275","0.0443917707351247"
"Yes","2006","35-65 y.","secondary school degree","224","0.0480586555620367","0.0415815076580607","0.0545358034660128"
"Yes","2006","35-65 y.","college entrance qualification","146","0.046717486782976","0.039520605262445","0.0539143683035071"
"Yes","2006","35-65 y.","Other degree","33","0.0473521983581341","0.0326437083131346","0.0620606884031337"
"Yes","2006","35-65 y.","no degree/no degree yet","2","","",""
"Yes","2006","66 and older","lower secondary degree","30","0.010937318848242","0.00709173508590263","0.0147829026105813"
"Yes","2006","66 and older","secondary school degree","6","","",""
"Yes","2006","66 and older","college entrance qualification","7","","",""
"Yes","2006","66 and older","Other degree","2","","",""
"Yes","2006","66 and older","no degree/no degree yet","","","",""
"No","2006","16-34 y.","lower secondary degree","852","0.937901658588767","0.922213036501256","0.953590280676278"
"No","2006","16-34 y.","secondary school degree","1452","0.90932703782203","0.89519975688017","0.923454318763889"
"No","2006","16-34 y.","college entrance qualification","1439","0.897451915217889","0.882651779528811","0.912252050906966"
"No","2006","16-34 y.","Other degree","161","0.876737474605541","0.828845899665876","0.924629049545206"
"No","2006","16-34 y.","no degree/no degree yet","397","0.945605344653435","0.924018049150908","0.967192640155962"
"No","2006","35-65 y.","lower secondary degree","3732","0.961652938524624","0.955608229264875","0.967697647784373"
"No","2006","35-65 y.","secondary school degree","3965","0.951941344437963","0.945464196533987","0.958418492341939"
"No","2006","35-65 y.","college entrance qualification","3157","0.953282513217024","0.946085631696493","0.960479394737555"
"No","2006","35-65 y.","Other degree","768","0.952647801641866","0.937939311596866","0.967356291686865"
"No","2006","35-65 y.","no degree/no degree yet","140","0.988647134310373","0.971221952234867","1.00607231638588"
"No","2006","66 and older","lower secondary degree","2780","0.989062681151758","0.985217097389419","0.992908264914097"
"No","2006","66 and older","secondary school degree","656","0.993332493505786","0.987133115173139","0.999531871838433"
"No","2006","66 and older","college entrance qualification","664","0.993497175794679","0.987415529528218","0.99957882206114"
"No","2006","66 and older","Other degree","216","0.99347888959915","0.982794248411917","1.00416353078638"
"No","2006","66 and older","no degree/no degree yet","83","1","1","1"
"Yes","2007","16-34 y.","lower secondary degree","68","0.0930969366350534","0.0725333654524119","0.113660507817695"
"Yes","2007","16-34 y.","secondary school degree","130","0.0963895764395652","0.0808914862186002","0.11188766666053"
"Yes","2007","16-34 y.","college entrance qualification","176","0.101214866381463","0.0862334153884517","0.116196317374474"
"Yes","2007","16-34 y.","Other degree","9","","",""
"Yes","2007","16-34 y.","no degree/no degree yet","18","","",""
"Yes","2007","35-65 y.","lower secondary degree","179","0.0495020040415098","0.0422449318251514","0.0567590762578682"
"Yes","2007","35-65 y.","secondary school degree","207","0.052767780706186","0.0457868612775598","0.0597487001348122"
"Yes","2007","35-65 y.","college entrance qualification","148","0.0523554546829223","0.0445595994572837","0.0601513099085609"
"Yes","2007","35-65 y.","Other degree","21","","",""
"Yes","2007","35-65 y.","no degree/no degree yet","5","","",""
"Yes","2007","66 and older","lower secondary degree","52","0.0181286128624722","0.0130943405002173","0.0231628852247271"
"Yes","2007","66 and older","secondary school degree","4","","",""
"Yes","2007","66 and older","college entrance qualification","10","","",""
"Yes","2007","66 and older","Other degree","7","","",""
"Yes","2007","66 and older","no degree/no degree yet","","","",""
"No","2007","16-34 y.","lower secondary degree","699","0.906903063364947","0.886339492182305","0.927466634547588"
"No","2007","16-34 y.","secondary school degree","1263","0.903610423560435","0.88811233333947","0.9191085137814"
"No","2007","16-34 y.","college entrance qualification","1381","0.898785133618537","0.883803682625526","0.913766584611548"
"No","2007","16-34 y.","Other degree","137","0.925608741044108","0.883044358177459","0.968173123910758"
"No","2007","16-34 y.","no degree/no degree yet","353","0.942188077720612","0.918439443224993","0.96593671221623"
"No","2007","35-65 y.","lower secondary degree","3253","0.95049799595849","0.943240923742132","0.957755068174849"
"No","2007","35-65 y.","secondary school degree","3733","0.947232219293814","0.940251299865188","0.95421313872244"
"No","2007","35-65 y.","college entrance qualification","2988","0.947644545317078","0.939848690091439","0.955440400542716"
"No","2007","35-65 y.","Other degree","699","0.970170338995093","0.95774437765291","0.982596300337275"
"No","2007","35-65 y.","no degree/no degree yet","111","0.923112958576151","0.874631788247025","0.971594128905277"
"No","2007","66 and older","lower secondary degree","2646","0.981871387137528","0.976837114775273","0.986905659499783"
"No","2007","66 and older","secondary school degree","673","0.99275658339927","0.986368848608226","0.999144318190315"
"No","2007","66 and older","college entrance qualification","688","0.990813194420751","0.983735390400767","0.997890998440734"
"No","2007","66 and older","Other degree","196","0.965880289554729","0.940907653245856","0.990852925863602"
"No","2007","66 and older","no degree/no degree yet","68","1","1","1"
"Yes","2008","16-34 y.","lower secondary degree","49","0.0646126626665802","0.0460252895471631","0.0832000357859973"
"Yes","2008","16-34 y.","secondary school degree","134","0.100644533652335","0.0842521640318364","0.117036903272833"
"Yes","2008","16-34 y.","college entrance qualification","166","0.100758240165975","0.0852112843189225","0.116305196013028"
"Yes","2008","16-34 y.","Other degree","14","","",""
"Yes","2008","16-34 y.","no degree/no degree yet","21","","",""
"Yes","2008","35-65 y.","lower secondary degree","140","0.0398434632190488","0.0330389949755817","0.046647931462516"
"Yes","2008","35-65 y.","secondary school degree","190","0.0537299049190233","0.0465274392903713","0.0609323705476752"
"Yes","2008","35-65 y.","college entrance qualification","133","0.0484423171443598","0.0407208490596328","0.0561637852290869"
"Yes","2008","35-65 y.","Other degree","34","0.0419222702040764","0.0262228471190161","0.0576216932891367"
"Yes","2008","35-65 y.","no degree/no degree yet","","","",""
"Yes","2008","66 and older","lower secondary degree","33","0.0092905815765652","0.00563369102813659","0.0129474721249938"
"Yes","2008","66 and older","secondary school degree","5","","",""
"Yes","2008","66 and older","college entrance qualification","13","","",""
"Yes","2008","66 and older","Other degree","5","","",""
"Yes","2008","66 and older","no degree/no degree yet","1","","",""
"No","2008","16-34 y.","lower secondary degree","623","0.93538733733342","0.916799964214003","0.953974710452837"
"No","2008","16-34 y.","secondary school degree","1160","0.899355466347665","0.882963096727167","0.915747835968164"
"No","2008","16-34 y.","college entrance qualification","1274","0.899241759834025","0.883694803986972","0.914788715681077"
"No","2008","16-34 y.","Other degree","104","0.917177974967511","0.867449307913955","0.966906642021066"
"No","2008","16-34 y.","no degree/no degree yet","371","0.922672099693372","0.896229943843312","0.949114255543432"
"No","2008","35-65 y.","lower secondary degree","3034","0.960156536780951","0.953352068537484","0.966961005024418"
"No","2008","35-65 y.","secondary school degree","3575","0.946270095080977","0.939067629452325","0.953472560709629"
"No","2008","35-65 y.","college entrance qualification","2837","0.95155768285564","0.943836214770913","0.959279150940367"
"No","2008","35-65 y.","Other degree","592","0.958077729795924","0.942378306710863","0.973777152880984"
"No","2008","35-65 y.","no degree/no degree yet","101","1","1","1"
"No","2008","66 and older","lower secondary degree","2611","0.990709418423435","0.987052527875006","0.994366308971864"
"No","2008","66 and older","secondary school degree","693","0.992116871037863","0.985556156935243","0.998677585140482"
"No","2008","66 and older","college entrance qualification","718","0.984648070443146","0.97573532702586","0.993560813860432"
"No","2008","66 and older","Other degree","202","0.990017623848453","0.976475045819922","1.00356020187698"
"No","2008","66 and older","no degree/no degree yet","57","0.996254978513836","0.980535197077531","1.01197475995014"
"Yes","2009","16-34 y.","lower secondary degree","39","0.0805135450404364","0.0583893658434628","0.10263772423741"
"Yes","2009","16-34 y.","secondary school degree","88","0.0662942665740681","0.0519148200913908","0.0806737130567455"
"Yes","2009","16-34 y.","college entrance qualification","155","0.108273142492937","0.0918910126422166","0.124655272343657"
"Yes","2009","16-34 y.","Other degree","8","","",""
"Yes","2009","16-34 y.","no degree/no degree yet","11","","",""
"Yes","2009","35-65 y.","lower secondary degree","88","0.033641327485525","0.0270379318122826","0.0402447231587675"
"Yes","2009","35-65 y.","secondary school degree","149","0.0427263188358367","0.0360866710604162","0.0493659666112573"
"Yes","2009","35-65 y.","college entrance qualification","111","0.0481911389625031","0.0402540668709035","0.0561282110541028"
"Yes","2009","35-65 y.","Other degree","28","","",""
"Yes","2009","35-65 y.","no degree/no degree yet","","","",""
"Yes","2009","66 and older","lower secondary degree","23","","",""
"Yes","2009","66 and older","secondary school degree","8","","",""
"Yes","2009","66 and older","college entrance qualification","8","","",""
"Yes","2009","66 and older","Other degree","4","","",""
"Yes","2009","66 and older","no degree/no degree yet","","","",""
"No","2009","16-34 y.","lower secondary degree","542","0.919486454959563","0.89736227576259","0.941610634156537"
"No","2009","16-34 y.","secondary school degree","1062","0.933705733425932","0.919326286943255","0.948085179908609"
"No","2009","16-34 y.","college entrance qualification","1227","0.891726857507063","0.875344727656343","0.908108987357783"
"No","2009","16-34 y.","Other degree","87","0.903822188753037","0.844534402761099","0.963109974744974"
"No","2009","16-34 y.","no degree/no degree yet","325","0.973315172962654","0.956083105141563","0.990547240783745"
"No","2009","35-65 y.","lower secondary degree","2776","0.966358672514475","0.959755276841233","0.972962068187717"
"No","2009","35-65 y.","secondary school degree","3415","0.957273681164163","0.950634033388743","0.963913328939584"
"No","2009","35-65 y.","college entrance qualification","2686","0.951808861037497","0.943871788945897","0.959745933129097"
"No","2009","35-65 y.","Other degree","508","0.95117399444851","0.932929943422307","0.969418045474714"
"No","2009","35-65 y.","no degree/no degree yet","93","1","1","1"
"No","2009","66 and older","lower secondary degree","2497","0.990706312885858","0.986959911465524","0.994452714306192"
"No","2009","66 and older","secondary school degree","710","0.988023568904156","0.980066864367603","0.995980273440708"
"No","2009","66 and older","college entrance qualification","719","0.989872286639668","0.982594050048153","0.997150523231182"
