"ple0160","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2008","vocational + Abi","74","0.0592168988129773","0.0452496020415037","0.0731841955844508","1"
"Yes","2008","inadequately","5","","","","1"
"Yes","2008","middle vocational","493","0.0457766394640165","0.0416325839919973","0.0499206949360357","1"
"Yes","2008","higher vocational","59","0.043569166403666","0.0329442288739357","0.0541941039333963","1"
"Yes","2008","in school","17","","","","1"
"Yes","2008","general elemantary","88","0.0412725948046757","0.032625746111951","0.0499194434974004","1"
"Yes","2008","higher education","219","0.0538870367817112","0.0470559114378077","0.0607181621256146","1"
"No","2009","middle vocational","8738","0.960121412408511","0.95610219889686","0.964140625920161","2"
"No","2009","vocational + Abi","949","0.938994956169341","0.924183009967768","0.953806902370913","2"
"No","2009","in school","301","0.971255858963504","0.952685966453146","0.989825751473861","2"
"No","2009","inadequately","168","0.992918831847054","0.980276881906283","1.00556078178782","2"
"No","2009","higher education","3855","0.946015090772714","0.939050845662608","0.952979335882819","2"
"No","2009","higher vocational","1287","0.960589055701816","0.950155745991617","0.971022365412016","2"
"No","2009","general elemantary","1748","0.960575468133723","0.951612788274585","0.969538147992862","2"
"Yes","2009","vocational + Abi","54","0.0610050438306593","0.0461930976290866","0.075816990032232","1"
"Yes","2009","inadequately","1","","","","1"
"Yes","2009","middle vocational","367","0.0398785875914894","0.0358593740798387","0.0438978011031402","1"
"Yes","2009","higher vocational","49","0.0394109442981838","0.0289776345879842","0.0498442540083834","1"
"Yes","2009","in school","10","","","","1"
"Yes","2009","general elemantary","63","0.0394245318662767","0.030461852007138","0.0483872117254154","1"
"Yes","2009","higher education","190","0.0539849092272864","0.047020664117181","0.0609491543373917","1"
"No","2010","middle vocational","8013","0.968924323739714","0.96520000941399","0.972648638065438","2"
"No","2010","vocational + Abi","904","0.945084621694652","0.930575021707397","0.959594221681908","2"
"No","2010","in school","265","0.960514630789565","0.937370880602755","0.983658380976375","2"
"No","2010","inadequately","136","0.975053508373289","0.949310606707054","1.00079641003952","2"
"No","2010","higher education","3678","0.951332201668882","0.944524781541017","0.958139621796747","2"
"No","2010","higher vocational","1221","0.962764419871285","0.95230995285575","0.97321888688682","2"
"No","2010","general elemantary","1585","0.969420773816735","0.961077704574005","0.977763843059465","2"
"Yes","2010","vocational + Abi","43","0.0549153783053475","0.0404057783180921","0.0694249782926028","1"
"Yes","2010","inadequately","5","","","","1"
"Yes","2010","middle vocational","326","0.0310756762602861","0.0273513619345621","0.0347999905860101","1"
"Yes","2010","higher vocational","39","0.0372355801287148","0.02678111311318","0.0476900471442496","1"
"Yes","2010","in school","7","","","","1"
"Yes","2010","general elemantary","51","0.0305792261832648","0.0222361569405351","0.0389222954259946","1"
"Yes","2010","higher education","160","0.0486677983311178","0.0418603782032528","0.0554752184589827","1"
"No","2011","middle vocational","9999","0.951833412325176","0.947745497844667","0.955921326805685","2"
"No","2011","in school","304","0.972212055802459","0.954003117164963","0.990420994439956","2"
"No","2011","inadequately","223","0.950658308716578","0.922849052687688","0.978467564745468","2"
"No","2011","vocational + Abi","1127","0.929225872586055","0.914758410114696","0.943693335057413","2"
"No","2011","higher education","4372","0.94605118323445","0.939520492502878","0.952581873966023","2"
"No","2011","higher vocational","1382","0.951635876038","0.940597340739169","0.962674411336832","2"
"No","2011","general elemantary","2110","0.969992742567585","0.962839223075346","0.977146262059824","2"
"Yes","2011","inadequately","10","","","","1"
"Yes","2011","middle vocational","540","0.048166587674824","0.0440786731943149","0.052254502155333","1"
"Yes","2011","vocational + Abi","80","0.0707741274139455","0.0563066649425865","0.0852415898853044","1"
"Yes","2011","higher vocational","69","0.0483641239619997","0.0373255886631682","0.0594026592608312","1"
"Yes","2011","in school","9","","","","1"
"Yes","2011","general elemantary","75","0.0300072574324149","0.0228537379401759","0.0371607769246539","1"
"Yes","2011","higher education","225","0.0539488167655495","0.0474181260339769","0.0604795074971222","1"
"No","2012","middle vocational","9931","0.963088909201775","0.9594525009621","0.966725317441451","2"
"No","2012","in school","276","0.983762519273509","0.969011297333548","0.99851374121347","2"
"No","2012","inadequately","221","0.961612869364161","0.936836648726482","0.98638909000184","2"
"No","2012","vocational + Abi","1157","0.955869650305086","0.94429246562287","0.967446834987303","2"
"No","2012","higher education","4480","0.952463791695207","0.946353833455211","0.958573749935204","2"
"No","2012","higher vocational","1401","0.969320037043305","0.960437749656971","0.978202324429639","2"
"No","2012","general elemantary","2057","0.970210113470683","0.962981817165673","0.977438409775692","2"
"Yes","2012","inadequately","10","","","","1"
"Yes","2012","middle vocational","396","0.0369110907982249","0.0332746825585494","0.0405474990379003","1"
"Yes","2012","vocational + Abi","52","0.0441303496949135","0.0325531650126968","0.0557075343771302","1"
"Yes","2012","higher vocational","47","0.0306799629566952","0.0217976755703613","0.0395622503430291","1"
"Yes","2012","in school","6","","","","1"
"Yes","2012","general elemantary","68","0.0297898865293174","0.0225615902243077","0.037018182834327","1"
"Yes","2012","higher education","179","0.0475362083047929","0.0414262500647965","0.0536461665447892","1"
"No","2013","middle vocational","9217","0.976218205636665","0.973146807948012","0.979289603325317","2"
"No","2013","in school","250","0.983251017700619","0.967591995056453","0.998910040344785","2"
"No","2013","inadequately","193","0.988349253757278","0.973287939289556","1.003410568225","2"
"No","2013","vocational + Abi","1068","0.960508814984589","0.949009868464419","0.972007761504759","2"
"No","2013","higher education","4364","0.97884516627435","0.974629513230258","0.983060819318443","2"
"No","2013","higher vocational","1302","0.974080774048649","0.965550921654838","0.982610626442459","2"
"No","2013","general elemantary","1822","0.977980902868989","0.971320912306702","0.984640893431276","2"
"Yes","2013","inadequately","2","","","","1"
"Yes","2013","middle vocational","237","0.0237817943633353","0.0207103966746827","0.0268531920519879","1"
"Yes","2013","vocational + Abi","34","0.0394911850154107","0.0279922384952406","0.0509901315355808","1"
"Yes","2013","higher vocational","31","0.0259192259513515","0.0173893735575407","0.0344490783451623","1"
"Yes","2013","in school","8","","","","1"
"Yes","2013","general elemantary","43","0.0220190971310111","0.0153591065687243","0.0286790876932978","1"
"Yes","2013","higher education","112","0.0211548337256494","0.0169391806815569","0.0253704867697419","1"
"No","2014","in school","434","0.954605454218283","0.935264322674336","0.973946585762229","2"
"No","2014","middle vocational","12211","0.975520808840623","0.972821288994283","0.978220328686963","2"
"No","2014","higher education","6015","0.961459609564673","0.956681146105955","0.966238073023391","2"
"No","2014","higher vocational","1550","0.970655274800218","0.962383067826948","0.978927481773487","2"
"No","2014","inadequately","485","0.972586108556772","0.958330616965677","0.986841600147867","2"
"No","2014","vocational + Abi","1980","0.960887814583448","0.952506067298563","0.969269561868334","2"
"No","2014","general elemantary","3014","0.976202267217748","0.970852341729146","0.981552192706349","2"
"Yes","2014","higher vocational","49","0.0293447251997824","0.0210725182265131","0.0376169321730517","1"
"Yes","2014","in school","11","","","","1"
"Yes","2014","inadequately","19","","","","1"
"Yes","2014","middle vocational","377","0.0244791911593775","0.0217796713130376","0.0271787110057174","1"
"Yes","2014","vocational + Abi","75","0.0391121854165517","0.0307304381316661","0.0474939327014374","1"
"Yes","2014","general elemantary","104","0.0237977327822522","0.0184478072936507","0.0291476582708537","1"
"Yes","2014","higher education","219","0.038540390435327","0.0337619269766092","0.0433188538940447","1"
"No","2015","in school","342","0.971537090149986","0.954115675801103","0.988958504498869","2"
"No","2015","middle vocational","11336","0.973852553477057","0.970961469319419","0.976743637634696","2"
"No","2015","higher education","5677","0.963689406988044","0.958912587905548","0.96846622607054","2"
"No","2015","higher vocational","1480","0.973397505283667","0.965336915998717","0.981458094568618","2"
"No","2015","inadequately","399","0.980469251136629","0.967090868380186","0.993847633893072","2"
"No","2015","vocational + Abi","1881","0.954851022966435","0.945656638939167","0.964045406993703","2"
"No","2015","general elemantary","2603","0.974841059299379","0.968914102162524","0.980768016436234","2"
"Yes","2015","higher vocational","51","0.0266024947163328","0.0185419054313824","0.0346630840012831","1"
"Yes","2015","in school","8","","","","1"
"Yes","2015","inadequately","12","","","","1"
"Yes","2015","middle vocational","367","0.0261474465229425","0.0232563623653038","0.0290385306805812","1"
"Yes","2015","vocational + Abi","78","0.0451489770335651","0.035954593006297","0.0543433610608333","1"
"Yes","2015","general elemantary","79","0.0251589407006214","0.0192319835637664","0.0310858978374764","1"
"Yes","2015","higher education","214","0.0363105930119559","0.0315337739294602","0.0410874120944517","1"
"No","2016","in school","318","0.985434802416493","0.972508828972681","0.998360775860305","2"
"No","2016","middle vocational","10629","0.965468124689109","0.962059360649397","0.96887688872882","2"
"No","2016","higher education","5643","0.95780739767973","0.952676977247101","0.962937818112358","2"
"No","2016","higher vocational","1363","0.977444938824346","0.969692100092222","0.98519777755647","2"
"No","2016","inadequately","387","0.972113821962495","0.956018927938263","0.988208715986726","2"
"No","2016","vocational + Abi","1943","0.951209196573972","0.941823860211283","0.960594532936661","2"
"No","2016","general elemantary","2483","0.978215446956213","0.972572725171018","0.983858168741408","2"
"Yes","2016","higher vocational","46","0.0225550611756541","0.0148022224435301","0.0303078999077781","1"
"Yes","2016","in school","12","","","","1"
"Yes","2016","inadequately","15","","","","1"
"Yes","2016","middle vocational","393","0.0345318753108912","0.0311231112711799","0.0379406393506025","1"
"Yes","2016","vocational + Abi","81","0.0487908034260278","0.0394054670633386","0.058176139788717","1"
"Yes","2016","general elemantary","88","0.021784553043787","0.0161418312585924","0.0274272748289816","1"
"Yes","2016","higher education","255","0.0421926023202705","0.0370621818876419","0.0473230227528991","1"
"No","2017","higher education","6232","0.958265120003585","0.953414648860578","0.963115591146592","2"
"No","2017","in school","386","0.984556941065636","0.972442771773031","0.996671110358241","2"
"No","2017","middle vocational","11607","0.966155652199003","0.962929943823803","0.969381360574203","2"
"No","2017","general elemantary","2658","0.97548907410217","0.969699269957255","0.981278878247086","2"
"No","2017","higher vocational","1469","0.96616520048985","0.957143827749284","0.975186573230417","2"
"No","2017","inadequately","433","0.976456433884815","0.962400591197692","0.990512276571937","2"
"No","2017","vocational + Abi","2121","0.958887312329664","0.950614958450124","0.967159666209204","2"
"Yes","2017","general elemantary","82","0.0245109258978299","0.0187211217529143","0.0303007300427454","1"
"Yes","2017","higher education","298","0.0417348799964148","0.0368844088534076","0.0465853511394219","1"
"Yes","2017","higher vocational","74","0.0338347995101499","0.0248134267695834","0.0428561722507165","1"
"Yes","2017","in school","12","","","","1"
"Yes","2017","inadequately","14","","","","1"
"Yes","2017","middle vocational","465","0.0338443478009969","0.0306186394257972","0.0370700561761966","1"
"Yes","2017","vocational + Abi","92","0.0411126876703362","0.0328403337907962","0.0493850415498761","1"
"No","2018","higher education","6094","0.968549003932005","0.964242974415003","0.972855033449006","2"
"No","2018","in school","323","0.954616126447138","0.932260278975137","0.976971973919139","2"
"No","2018","middle vocational","11085","0.968587653540535","0.965397846338152","0.971777460742918","2"
"No","2018","general elemantary","2591","0.975604390308582","0.96974716142211","0.981461619195055","2"
"No","2018","higher vocational","1402","0.970754091586972","0.962081452719221","0.979426730454723","2"
"No","2018","inadequately","456","0.973545755963251","0.959098519473985","0.987992992452518","2"
"No","2018","vocational + Abi","2017","0.959781050923904","0.951403833500944","0.968158268346863","2"
"Yes","2018","general elemantary","74","0.0243956096914177","0.0185383808049451","0.0302528385778903","1"
"Yes","2018","higher education","217","0.0314509960679953","0.0271449665509937","0.0357570255849968","1"
"Yes","2018","higher vocational","48","0.029245908413028","0.0205732695452767","0.0379185472807794","1"
"Yes","2018","in school","10","","","","1"
"Yes","2018","inadequately","18","","","","1"
"Yes","2018","middle vocational","402","0.031412346459465","0.0282225392570816","0.0346021536618484","1"
"Yes","2018","vocational + Abi","96","0.0402189490760966","0.0318417316531369","0.0485961664990562","1"
"No","2019","higher education","6798","0.959223002683821","0.95459458415022","0.963851421217422","2"
"No","2019","in school","319","0.968366710758771","0.949454502399124","0.987278919118418","2"
"No","2019","middle vocational","10815","0.975881883396074","0.973031200655438","0.978732566136709","2"
"No","2019","vocational + Abi","2090","0.956356979372777","0.947765150921786","0.964948807823769","2"
"No","2019","general elemantary","2341","0.975102543389379","0.968894667228303","0.981310419550456","2"
"No","2019","higher vocational","1610","0.959539538530856","0.95009226000662","0.968986817055091","2"
"No","2019","inadequately","382","0.980895131549263","0.967326281981448","0.994463981117078","2"
"Yes","2019","general elemantary","79","0.0248974566106206","0.0186895804495438","0.0311053327716974","1"
"Yes","2019","higher education","216","0.0407769973161791","0.0361485787825784","0.0454054158497799","1"
"Yes","2019","higher vocational","61","0.0404604614691443","0.0310131829449085","0.0499077399933801","1"
"Yes","2019","in school","10","","","","1"
"Yes","2019","inadequately","9","","","","1"
"Yes","2019","middle vocational","311","0.0241181166039265","0.0212674338632913","0.0269687993445617","1"
"Yes","2019","vocational + Abi","82","0.0436430206272226","0.0350511921762309","0.0522348490782142","1"
