"year","e11102","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Employed","Rural Area","5.64","6","4392","2","4","8","9","10","5.57","5.71","0","10","6","6"
"2004","Employed","Urban Area","5.84","6","8966","2","4","8","9","10","5.79","5.89","0","10","6","7"
"2004","Not Employed","Rural Area","5.04","5","2595","1","3","7","9","10","4.93","5.15","0","10","5","5"
"2004","Not Employed","Urban Area","5.21","5","4972","1","3","7","9","10","5.13","5.29","0","10","5","5"
"2005","Employed","Rural Area","5.56","6","4169","2","4","8","9","10","5.48","5.64","0","10","6","6"
"2005","Employed","Urban Area","5.82","6","8578","2","4","8","9","10","5.77","5.87","0","10","6","7"
"2005","Not Employed","Rural Area","5.12","5","2507","1","3","8","9","10","5.01","5.23","0","10","5","5"
"2005","Not Employed","Urban Area","5.23","5","4805","1","3","8","9","10","5.15","5.31","0","10","5","6"
"2006","Employed","Rural Area","5.7","6","4439","2","4","8","9","10","5.63","5.77","0","10","6","6"
"2006","Employed","Urban Area","5.78","6","8926","2","4","8","9","10","5.73","5.83","0","10","6","7"
"2006","Not Employed","Rural Area","5.04","5","2795","1","3","7","9","10","4.93","5.15","0","10","5","5"
"2006","Not Employed","Urban Area","5.23","5","5245","1","3","8","9","10","5.15","5.31","0","10","5","6"
"2007","Employed","Rural Area","5.69","6","4200","2","4","8","9","10","5.62","5.76","0","10","6","6"
"2007","Employed","Urban Area","5.82","6","8317","2","4","8","9","10","5.77","5.87","0","10","6","7"
"2007","Not Employed","Rural Area","4.98","5","2610","1","3","7","8","10","4.87","5.09","0","10","5","5"
"2007","Not Employed","Urban Area","5.12","5","4900","1","3","8","9","10","5.04","5.2","0","10","5","5"
"2008","Employed","Rural Area","5.7","6","3963","2","4","8","8","10","5.62","5.78","0","10","6","6"
"2008","Employed","Urban Area","5.85","6","7887","2","4","8","9","10","5.8","5.9","0","10","6","7"
"2008","Not Employed","Rural Area","5.15","5","2458","1","3","7","8","10","5.04","5.26","0","10","5","5"
"2008","Not Employed","Urban Area","5.27","5","4578","1","3","8","9","10","5.19","5.35","0","10","5","6"
"2009","Employed","Rural Area","5.75","6","3837","2","4","8","9","10","5.67","5.83","0","10","6","6"
"2009","Employed","Urban Area","5.88","6","7342","2","4","8","9","10","5.83","5.93","0","10","6","7"
"2009","Not Employed","Rural Area","5.13","5","2289","1","3","7","9","10","5.02","5.24","0","10","5","5"
"2009","Not Employed","Urban Area","5.37","6","4257","1","3","8","9","10","5.28","5.46","0","10","6","6"
"2010","Employed","Rural Area","5.83","6","5322","2","4","8","9","10","5.76","5.9","0","10","6","6"
"2010","Employed","Urban Area","6.03","6","10181","2","5","8","9","10","5.98","6.08","0","10","7","7"
"2010","Not Employed","Rural Area","5.32","5","2760","1","3","8","9","10","5.21","5.43","0","10","5","5"
"2010","Not Employed","Urban Area","5.45","6","5246","1","3","8","9","10","5.37","5.53","0","10","5","6"
"2011","Employed","Rural Area","6.02","6","5927","3","4","8","9","10","5.96","6.08","0","10","6","7"
"2011","Employed","Urban Area","6.24","7","10778","3","5","8","9","10","6.19","6.29","0","10","7","7"
"2011","Not Employed","Rural Area","5.28","5","2915","1","3","8","9","10","5.18","5.38","0","10","5","5"
"2011","Not Employed","Urban Area","5.66","6","5369","2","4","8","9","10","5.58","5.74","0","10","6","6"
"2012","Employed","Rural Area","6.12","7","6100","3","5","8","9","10","6.06","6.18","0","10","6","7"
"2012","Employed","Urban Area","6.34","7","10970","3","5","8","9","10","6.3","6.38","0","10","7","7"
"2012","Not Employed","Rural Area","5.47","6","3139","2","3","8","9","10","5.37","5.57","0","10","5","6"
"2012","Not Employed","Urban Area","5.74","6","5419","2","4","8","9","10","5.66","5.82","0","10","6","6"
"2013","Employed","Rural Area","6.22","7","5949","3","5","8","9","10","6.16","6.28","0","10","7","7"
"2013","Employed","Urban Area","6.45","7","10706","3","5","8","9","10","6.41","6.49","0","10","7","7"
"2013","Not Employed","Rural Area","5.61","6","2967","1","4","8","9","10","5.51","5.71","0","10","6","6"
"2013","Not Employed","Urban Area","5.93","6","5206","2","4","8","9","10","5.85","6.01","0","10","6","6"
"2014","Employed","Rural Area","6.28","7","5991","3","5","8","9","10","6.22","6.34","0","10","7","7"
"2014","Employed","Urban Area","6.42","7","11656","3","5","8","9","10","6.38","6.46","0","10","7","7"
"2014","Not Employed","Rural Area","5.66","6","3045","2","4","8","9","10","5.56","5.76","0","10","6","6"
"2014","Not Employed","Urban Area","5.85","6","5547","2","4","8","9","10","5.77","5.93","0","10","6","6"
"2015","Employed","Rural Area","6.37","7","5693","3","5","8","9","10","6.31","6.43","0","10","7","7"
"2015","Employed","Urban Area","6.59","7","10783","3","5","8","9","10","6.55","6.63","0","10","7","7"
"2015","Not Employed","Rural Area","5.93","6","3214","2","4","8","9","10","5.84","6.02","0","10","6","6"
"2015","Not Employed","Urban Area","5.93","7","6308","2","4","8","9","10","5.86","6","0","10","6","6"
"2016","Employed","Rural Area","6.52","7","5503","3","5","8","9","10","6.46","6.58","0","10","7","7"
"2016","Employed","Urban Area","6.66","7","10520","3","5","8","9","10","6.62","6.7","0","10","7","7"
"2016","Not Employed","Rural Area","6.01","7","2830","2","4","8","9","10","5.91","6.11","0","10","6","6"
"2016","Not Employed","Urban Area","5.98","7","5252","2","4","8","9","10","5.9","6.06","0","10","6","7"
"2017","Employed","Rural Area","6.54","7","6382","3","5","8","9","10","6.49","6.59","0","10","7","7"
"2017","Employed","Urban Area","6.68","7","11794","3","5","8","9","10","6.64","6.72","0","10","7","7"
"2017","Not Employed","Rural Area","6.01","6","3676","2","4","8","9","10","5.92","6.1","0","10","6","6"
"2017","Not Employed","Urban Area","6.02","7","6843","2","4","8","9","10","5.95","6.09","0","10","6","6"
"2018","Employed","Rural Area","6.44","7","6220","3","5","8","9","10","6.39","6.49","0","10","7","7"
"2018","Employed","Urban Area","6.68","7","11622","4","5","8","9","10","6.64","6.72","0","10","7","7"
"2018","Not Employed","Rural Area","5.93","6","3663","2","4","8","9","10","5.84","6.02","0","10","6","6"
"2018","Not Employed","Urban Area","6.03","7","7447","2","4","8","9","10","5.97","6.09","0","10","6","6"
"2019","Employed","Rural Area","6.68","7","6244","3","5","8","9","10","6.63","6.73","0","10","7","7"
"2019","Employed","Urban Area","6.87","7","11182","4","6","8","9","10","6.83","6.91","0","10","7","7"
"2019","Not Employed","Rural Area","6.19","7","3419","2","5","8","9","10","6.1","6.28","0","10","6","7"
"2019","Not Employed","Urban Area","6.28","7","6350","2","5","8","10","10","6.22","6.34","0","10","7","7"
