"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","college entrance qualification","East Germany","5.47","6","1117","2","4","8","9","10","5.32","5.62","0","10","6","6"
"2004","college entrance qualification","West Germany","6.27","7","4125","3","5","8","9","10","6.19","6.35","0","10","7","7"
"2004","lower secondary degree","East Germany","5.03","5","1471","1","3","7","8","10","4.91","5.15","0","10","5","5"
"2004","lower secondary degree","West Germany","5.55","6","5891","2","4","8","8","10","5.49","5.61","0","10","6","6"
"2004","no degree/no degree yet","East Germany","4.34","5","141","0","2","7","8","10","3.83","4.85","0","10","4","5"
"2004","no degree/no degree yet","West Germany","4.45","5","608","0","2","7","8","10","4.22","4.68","0","10","5","5"
"2004","Other degree","East Germany","5.04","5","52","1","3","7","9","10","4.19","5.89","0","10","3","6"
"2004","Other degree","West Germany","4.95","5","1080","1","3","7","8","10","4.79","5.11","0","10","5","5"
"2004","secondary school degree","East Germany","4.66","5","2306","1","3","7","8","10","4.56","4.76","0","10","5","5"
"2004","secondary school degree","West Germany","5.79","6","3823","2","4","8","9","10","5.71","5.87","0","10","6","6"
"2005","college entrance qualification","East Germany","5.57","6","1118","2","4","8","9","10","5.42","5.72","0","10","6","6"
"2005","college entrance qualification","West Germany","6.26","7","3948","3","5","8","9","10","6.18","6.34","0","10","7","7"
"2005","lower secondary degree","East Germany","5.19","5","1384","1","3","7","8","10","5.06","5.32","0","10","5","5"
"2005","lower secondary degree","West Germany","5.53","6","5538","2","4","8","9","10","5.46","5.6","0","10","6","6"
"2005","no degree/no degree yet","East Germany","5.46","5","114","1","3","7","10","10","4.88","6.04","0","10","5","7"
"2005","no degree/no degree yet","West Germany","4.3","5","622","0","2","6","8","10","4.06","4.54","0","10","4","5"
"2005","Other degree","East Germany","4.7","4","48","0","3","7","8","10","3.79","5.61","0","10","3","7"
"2005","Other degree","West Germany","4.8","5","1031","0","3","7","8","10","4.63","4.97","0","10","5","5"
"2005","secondary school degree","East Germany","4.78","5","2211","1","3","7","8","10","4.67","4.89","0","10","5","5"
"2005","secondary school degree","West Germany","5.83","6","3677","2","4","8","9","10","5.75","5.91","0","10","6","7"
"2006","college entrance qualification","East Germany","5.55","6","1176","2","4","8","8","10","5.41","5.69","0","10","6","6"
"2006","college entrance qualification","West Germany","6.23","7","4316","2","5","8","9","10","6.15","6.31","0","10","7","7"
"2006","lower secondary degree","East Germany","5","5","1470","1","3","7","8","10","4.88","5.12","0","10","5","5"
"2006","lower secondary degree","West Germany","5.53","6","5970","2","4","8","9","10","5.47","5.59","0","10","6","6"
"2006","no degree/no degree yet","East Germany","5.16","5","79","0","3","7","9","10","4.52","5.8","0","10","5","7"
"2006","no degree/no degree yet","West Germany","4.44","5","485","0","2","6","8","10","4.17","4.71","0","10","4","5"
"2006","Other degree","East Germany","4.44","4","69","1","2","5","8","10","3.76","5.12","0","10","4","5"
"2006","Other degree","West Germany","4.88","5","1077","1","3","7","8","10","4.72","5.04","0","10","5","5"
"2006","secondary school degree","East Germany","4.83","5","2342","1","3","7","8","10","4.73","4.93","0","10","5","5"
"2006","secondary school degree","West Germany","5.82","6","3982","2","4","8","9","10","5.74","5.9","0","10","6","7"
"2007","college entrance qualification","East Germany","5.57","6","1162","2","4","8","8","10","5.43","5.71","0","10","6","6"
"2007","college entrance qualification","West Germany","6.32","7","4170","3","5","8","9","10","6.25","6.39","0","10","7","7"
"2007","lower secondary degree","East Germany","5","5","1352","2","3","7","8","10","4.87","5.13","0","10","5","5"
"2007","lower secondary degree","West Germany","5.42","6","5446","2","4","7","8","10","5.35","5.49","0","10","6","6"
"2007","no degree/no degree yet","East Germany","4.78","5","79","0","2","7","9","10","4.08","5.48","0","10","5","6"
"2007","no degree/no degree yet","West Germany","4.36","5","390","0","2","7","8","10","4.06","4.66","0","10","4","5"
"2007","Other degree","East Germany","3.47","3","58","0","1","6","8","9","2.7","4.24","0","10","3","5"
"2007","Other degree","West Germany","4.59","5","978","1","3","7","8","10","4.43","4.75","0","10","5","5"
"2007","secondary school degree","East Germany","4.89","5","2192","1","3","7","8","10","4.79","4.99","0","10","5","5"
"2007","secondary school degree","West Germany","5.81","6","3747","2","4","8","9","10","5.73","5.89","0","10","6","7"
"2008","college entrance qualification","East Germany","5.56","6","1107","2","4","8","8","10","5.41","5.71","0","10","6","6"
"2008","college entrance qualification","West Germany","6.37","7","3944","3","5","8","9","10","6.29","6.45","0","10","7","7"
"2008","lower secondary degree","East Germany","5.02","5","1274","2","3","7","8","10","4.89","5.15","0","10","5","5"
"2008","lower secondary degree","West Germany","5.5","6","5080","2","4","7","8","10","5.43","5.57","0","10","6","6"
"2008","no degree/no degree yet","East Germany","4.73","5","75","0","3","7","9","9","4.04","5.42","0","10","4","6"
"2008","no degree/no degree yet","West Germany","4.73","5","368","1","3","7","8","10","4.44","5.02","0","10","5","5"
"2008","Other degree","East Germany","5.01","5","54","2","3","8","8","10","4.19","5.83","0","10","3","7"
"2008","Other degree","West Germany","4.83","5","866","1","3","7","8","10","4.66","5","0","10","5","5"
"2008","secondary school degree","East Germany","4.92","5","2095","1","3","7","8","10","4.81","5.03","0","10","5","5"
"2008","secondary school degree","West Germany","5.83","6","3548","2","4","8","9","10","5.75","5.91","0","10","6","7"
"2009","college entrance qualification","East Germany","5.85","6","1071","2","4","8","9","10","5.7","6","0","10","6","7"
"2009","college entrance qualification","West Germany","6.36","7","3750","3","5","8","9","10","6.28","6.44","0","10","7","7"
"2009","lower secondary degree","East Germany","5.16","5","1197","2","3","7","8","10","5.02","5.3","0","10","5","5"
"2009","lower secondary degree","West Germany","5.55","6","4666","2","4","8","8","10","5.48","5.62","0","10","6","6"
"2009","no degree/no degree yet","East Germany","5.04","5","62","1","2","7","9","10","4.25","5.83","0","10","3","6"
"2009","no degree/no degree yet","West Germany","4.29","4","359","0","2","7","8","10","3.97","4.61","0","10","4","5"
"2009","Other degree","East Germany","5.36","5","45","3","4","7","8","10","4.65","6.07","0","10","5","7"
"2009","Other degree","West Germany","4.77","5","754","1","3","7","8","10","4.58","4.96","0","10","5","5"
"2009","secondary school degree","East Germany","5","5","2002","1","3","7","8","10","4.89","5.11","0","10","5","6"
"2009","secondary school degree","West Germany","5.91","6","3332","2","4","8","9","10","5.83","5.99","0","10","6","7"
"2010","college entrance qualification","East Germany","6.05","6.3","1372","3","5","8","9","10","5.92","6.18","0","10","6","7"
"2010","college entrance qualification","West Germany","6.49","7","5323","3","5","8","9","10","6.42","6.56","0","10","7","7"
"2010","lower secondary degree","East Germany","5.22","5","1213","2","3","7","8","10","5.08","5.36","0","10","5","5"
"2010","lower secondary degree","West Germany","5.63","6","5529","2","4","8","8","10","5.56","5.7","0","10","6","6"
"2010","no degree/no degree yet","East Germany","4.97","5","80","1","2","8","10","10","4.25","5.69","0","10","3","6"
"2010","no degree/no degree yet","West Germany","4.85","5","610","0","3","7","9","10","4.6","5.1","0","10","4","5"
"2010","Other degree","East Germany","4.88","5","99","2","3","7","8","9","4.36","5.4","0","10","4","6"
"2010","Other degree","West Germany","4.77","5","1452","0","3","7","8","10","4.62","4.92","0","10","5","5"
"2010","secondary school degree","East Germany","5.2","5","2546","1","3","7","8","10","5.1","5.3","0","10","5","5"
"2010","secondary school degree","West Germany","6.07","7","4788","2","5","8","9","10","6","6.14","0","10","6","7"
"2011","college entrance qualification","East Germany","6.04","7","1447","3","4","8","9","10","5.91","6.17","0","10","7","7"
"2011","college entrance qualification","West Germany","6.67","7","5709","3","5","8","9","10","6.61","6.73","0","10","7","7"
"2011","lower secondary degree","East Germany","5.35","5","1270","2","4","7","8","10","5.21","5.49","0","10","5","5"
"2011","lower secondary degree","West Germany","5.78","6","5826","2","4","8","9","10","5.71","5.85","0","10","6","6"
"2011","no degree/no degree yet","East Germany","4.62","5","73","0","2","8","8","10","3.91","5.33","0","10","3","5"
"2011","no degree/no degree yet","West Germany","5.18","5","614","1","3","8","9","10","4.94","5.42","0","10","5","5"
"2011","Other degree","East Germany","5.05","5","113","1","2","8","9","10","4.48","5.62","0","10","4","6"
"2011","Other degree","West Germany","5.4","5","1428","1","4","7","9","10","5.26","5.54","0","10","5","6"
"2011","secondary school degree","East Germany","5.3","5","2697","2","3","7","8","10","5.2","5.4","0","10","5","6"
"2011","secondary school degree","West Germany","6.18","7","5049","3","5","8","9","10","6.11","6.25","0","10","7","7"
"2012","college entrance qualification","East Germany","6.24","7","1465","2","5","8","9","10","6.12","6.36","0","10","7","7"
"2012","college entrance qualification","West Germany","6.74","7","5859","3","5","8","9","10","6.68","6.8","0","10","7","7"
"2012","lower secondary degree","East Germany","5.32","5","1352","2","4","7","8","10","5.19","5.45","0","10","5","5"
"2012","lower secondary degree","West Germany","5.88","6","5979","2","4","8","9","10","5.82","5.94","0","10","6","6"
"2012","no degree/no degree yet","East Germany","5.04","5.17","84","0","2","8","8","10","4.37","5.71","0","10","4","6"
"2012","no degree/no degree yet","West Germany","5.29","6","610","1","3","8","9","10","5.05","5.53","0","10","5","6"
"2012","Other degree","East Germany","5.8","6.19","129","2","4","8","9","10","5.35","6.25","0","10","5","6"
"2012","Other degree","West Germany","5.71","6","1538","2","4","8","9","10","5.58","5.84","0","10","6","6"
"2012","secondary school degree","East Germany","5.41","6","2747","2","4","7","8","10","5.31","5.51","0","10","5","6"
"2012","secondary school degree","West Germany","6.26","7","5224","3","5","8","9","10","6.19","6.33","0","10","7","7"
"2013","college entrance qualification","East Germany","6.42","7","1401","3","5","8","9","10","6.29","6.55","0","10","7","7"
"2013","college entrance qualification","West Germany","6.8","7","5828","3","5","8","9","10","6.74","6.86","0","10","7","8"
"2013","lower secondary degree","East Germany","5.55","6","1283","2","4","8","9","10","5.41","5.69","0","10","5","6"
"2013","lower secondary degree","West Germany","5.97","6","5700","2","4","8","9","10","5.9","6.04","0","10","6","6"
"2013","no degree/no degree yet","East Germany","4.61","5","97","0","2","8","9","10","3.97","5.25","0","10","3","6"
"2013","no degree/no degree yet","West Germany","5.4","5","576","2","3","8","9","10","5.16","5.64","0","10","5","6"
"2013","Other degree","East Germany","4.87","5","128","0","2","8","8","10","4.4","5.34","0","10","4","5"
"2013","Other degree","West Germany","5.81","6","1416","2","4","8","9","10","5.67","5.95","0","10","6","6"
"2013","secondary school degree","East Germany","5.55","6","2646","2","4","7","8","10","5.45","5.65","0","10","6","6"
"2013","secondary school degree","West Germany","6.4","7","5057","3","5","8","9","10","6.33","6.47","0","10","7","7"
"2014","college entrance qualification","East Germany","6.42","7","1349","3","5","8","9","10","6.29","6.55","0","10","7","7"
"2014","college entrance qualification","West Germany","6.83","7","5930","3","5","8","10","10","6.77","6.89","0","10","7","7"
"2014","lower secondary degree","East Germany","5.61","6","1209","2","4","8","9","10","5.47","5.75","0","10","5","6"
"2014","lower secondary degree","West Germany","6","6","5552","2","4","8","9","10","5.93","6.07","0","10","6","7"
"2014","no degree/no degree yet","East Germany","3.79","4","88","0","1","6","8","10","3.15","4.43","0","10","3","5"
"2014","no degree/no degree yet","West Germany","4.88","5","719","0","2","7","9","10","4.66","5.1","0","10","5","5"
"2014","Other degree","East Germany","5.01","5","284","1","3","7","8","10","4.7","5.32","0","10","5","6"
"2014","Other degree","West Germany","5.69","6","2861","2","4","8","9","10","5.59","5.79","0","10","6","6"
"2014","secondary school degree","East Germany","5.62","6","2447","2","4","8","8","10","5.52","5.72","0","10","6","6"
"2014","secondary school degree","West Germany","6.38","7","4932","3","5","8","9","10","6.31","6.45","0","10","7","7"
"2015","college entrance qualification","East Germany","6.59","7","1290","3","5","8","9","10","6.46","6.72","0","10","7","7"
"2015","college entrance qualification","West Germany","6.93","7","5745","4","6","9","10","10","6.87","6.99","0","10","7","8"
"2015","lower secondary degree","East Germany","5.93","6","1124","3","4","8","9","10","5.79","6.07","0","10","6","6"
"2015","lower secondary degree","West Germany","6.12","7","5129","2","5","8","9","10","6.05","6.19","0","10","7","7"
"2015","no degree/no degree yet","East Germany","5.05","5","96","2","3","7","9","10","4.46","5.64","0","10","4","5"
"2015","no degree/no degree yet","West Germany","4.81","5","715","0","2","7","8","10","4.59","5.03","0","10","5","5"
"2015","Other degree","East Germany","5.41","6","373","2","3","8","9","10","5.14","5.68","0","10","5","6"
"2015","Other degree","West Germany","5.9","6","3604","2","4","8","9","10","5.82","5.98","0","10","6","6"
"2015","secondary school degree","East Germany","5.72","6","2336","2","4","8","8","10","5.62","5.82","0","10","6","6"
"2015","secondary school degree","West Germany","6.54","7","4697","3","5","8","9","10","6.47","6.61","0","10","7","7"
