"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Employed","5.78","6","13358","2","4","8","9","10","5.74","5.82","0","10","6","6"
"2004","Not Employed","5.16","5","7567","1","3","7","9","10","5.1","5.22","0","10","5","5"
"2005","Employed","5.74","6","12747","2","4","8","9","10","5.7","5.78","0","10","6","6"
"2005","Not Employed","5.2","5","7312","1","3","8","9","10","5.13","5.27","0","10","5","5"
"2006","Employed","5.76","6","13365","2","4","8","9","10","5.72","5.8","0","10","6","6"
"2006","Not Employed","5.17","5","8040","1","3","8","9","10","5.11","5.23","0","10","5","5"
"2007","Employed","5.78","6","12517","2","4","8","9","10","5.74","5.82","0","10","6","6"
"2007","Not Employed","5.07","5","7510","1","3","7","9","10","5.01","5.13","0","10","5","5"
"2008","Employed","5.8","6","11850","2","4","8","9","10","5.76","5.84","0","10","6","6"
"2008","Not Employed","5.23","5","7036","1","3","8","9","10","5.16","5.3","0","10","5","6"
"2009","Employed","5.84","6","11179","2","4","8","9","10","5.8","5.88","0","10","6","7"
"2009","Not Employed","5.3","5","6546","1","3","8","9","10","5.23","5.37","0","10","5","6"
"2010","Employed","5.97","6","15503","2","4","8","9","10","5.93","6.01","0","10","6","7"
"2010","Not Employed","5.41","6","8006","1","3","8","9","10","5.35","5.47","0","10","5","5"
"2011","Employed","6.17","7","16705","3","5","8","9","10","6.13","6.21","0","10","7","7"
"2011","Not Employed","5.54","6","8284","1","4","8","9","10","5.48","5.6","0","10","5","6"
"2012","Employed","6.27","7","17070","3","5","8","9","10","6.23","6.31","0","10","7","7"
"2012","Not Employed","5.65","6","8558","2","4","8","9","10","5.59","5.71","0","10","6","6"
"2013","Employed","6.38","7","16655","3","5","8","9","10","6.34","6.42","0","10","7","7"
"2013","Not Employed","5.82","6","8173","2","4","8","9","10","5.76","5.88","0","10","6","6"
"2014","Employed","6.38","7","17647","3","5","8","9","10","6.35","6.41","0","10","7","7"
"2014","Not Employed","5.79","6","8592","2","4","8","9","10","5.73","5.85","0","10","6","6"
"2015","Employed","6.52","7","16476","3","5","8","9","10","6.48","6.56","0","10","7","7"
"2015","Not Employed","5.93","7","9522","2","4","8","9","10","5.87","5.99","0","10","6","6"
"2016","Employed","6.62","7","16023","3","5","8","9","10","6.58","6.66","0","10","7","7"
"2016","Not Employed","5.99","7","8082","2","4","8","9","10","5.93","6.05","0","10","6","6"
"2017","Employed","6.64","7","18176","3","5","8","9","10","6.61","6.67","0","10","7","7"
"2017","Not Employed","6.02","7","10519","2","4","8","9","10","5.97","6.07","0","10","6","6"
"2018","Employed","6.6","7","17842","3","5","8","9","10","6.57","6.63","0","10","7","7"
"2018","Not Employed","6","6","11110","2","4","8","9","10","5.95","6.05","0","10","6","6"
"2019","Employed","6.8","7","18510","4","6","8","9","10","6.77","6.83","0","10","7","7"
"2019","Not Employed","6.24","7","10318","2","5","8","10","10","6.19","6.29","0","10","7","7"
