"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","college entrance qualification","6.14","7","5242","2","5","8","9","10","6.07","6.21","0","10","7","7"
"2004","lower secondary degree","5.47","6","7362","2","4","7","8","10","5.41","5.53","0","10","6","6"
"2004","no degree/no degree yet","4.44","5","749","0","2","7","8","10","4.23","4.65","0","10","5","5"
"2004","Other degree","4.95","5","1132","1","3","7","8","10","4.79","5.11","0","10","5","5"
"2004","secondary school degree","5.44","6","6129","2","4","7","8","10","5.38","5.5","0","10","6","6"
"2005","college entrance qualification","6.14","7","5066","2","5","8","9","10","6.07","6.21","0","10","7","7"
"2005","lower secondary degree","5.48","6","6922","2","4","8","9","10","5.42","5.54","0","10","6","6"
"2005","no degree/no degree yet","4.44","5","736","0","2","7","8","10","4.22","4.66","0","10","4","5"
"2005","Other degree","4.79","5","1079","0","3","7","8","10","4.63","4.95","0","10","5","5"
"2005","secondary school degree","5.51","6","5888","2","4","8","9","10","5.44","5.58","0","10","6","6"
"2006","college entrance qualification","6.12","7","5492","2","5","8","9","10","6.05","6.19","0","10","7","7"
"2006","lower secondary degree","5.45","6","7440","2","4","7","8","10","5.39","5.51","0","10","6","6"
"2006","no degree/no degree yet","4.51","5","564","0","2","7","8","10","4.26","4.76","0","10","5","5"
"2006","Other degree","4.85","5","1146","1","3","7","8","10","4.69","5.01","0","10","5","5"
"2006","secondary school degree","5.52","6","6324","2","4","8","9","10","5.46","5.58","0","10","6","6"
"2007","college entrance qualification","6.2","7","5332","3","5","8","9","10","6.13","6.27","0","10","7","7"
"2007","lower secondary degree","5.35","6","6798","2","4","7","8","10","5.29","5.41","0","10","5","6"
"2007","no degree/no degree yet","4.4","5","469","0","2","7","8","10","4.12","4.68","0","10","4","5"
"2007","Other degree","4.52","5","1036","0","2","7","8","10","4.36","4.68","0","10","5","5"
"2007","secondary school degree","5.53","6","5939","2","4","8","9","10","5.46","5.6","0","10","6","6"
"2008","college entrance qualification","6.24","7","5051","3","5","8","9","10","6.17","6.31","0","10","7","7"
"2008","lower secondary degree","5.43","6","6354","2","4","7","8","10","5.37","5.49","0","10","6","6"
"2008","no degree/no degree yet","4.73","5","443","1","3","7","8","10","4.46","5","0","10","5","5"
"2008","Other degree","4.84","5","920","1","3","7","8","10","4.67","5.01","0","10","5","5"
"2008","secondary school degree","5.56","6","5643","2","4","8","8","10","5.49","5.63","0","10","6","6"
"2009","college entrance qualification","6.28","7","4821","3","5","8","9","10","6.21","6.35","0","10","7","7"
"2009","lower secondary degree","5.49","6","5863","2","4","7","8","10","5.43","5.55","0","10","6","6"
