"year","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Full Time","6.13","7","8437","3","5","8","9","10","6.08","6.18","0","10","7","7"
"2004","Not Working","5.16","5","7567","1","3","7","9","10","5.1","5.22","0","10","5","5"
"2004","Part Time","5.17","5","4921","1","3","7","8","10","5.1","5.24","0","10","5","6"
"2005","Full Time","6.11","7","8022","3","5","8","9","10","6.06","6.16","0","10","7","7"
"2005","Not Working","5.2","5","7312","1","3","8","9","10","5.13","5.27","0","10","5","5"
"2005","Part Time","5.12","5","4725","1","3","7","8","10","5.05","5.19","0","10","5","6"
"2006","Full Time","6.14","7","8417","3","5","8","9","10","6.09","6.19","0","10","7","7"
"2006","Not Working","5.17","5","8040","1","3","8","9","10","5.11","5.23","0","10","5","5"
"2006","Part Time","5.1","5","4948","1","3","7","8","10","5.03","5.17","0","10","5","6"
"2007","Full Time","6.2","7","7859","3","5","8","9","10","6.15","6.25","0","10","7","7"
"2007","Not Working","5.07","5","7510","1","3","7","9","10","5.01","5.13","0","10","5","5"
"2007","Part Time","5.05","5","4658","1","3","7","8","10","4.98","5.12","0","10","5","6"
"2008","Full Time","6.17","7","7487","3","5","8","9","10","6.12","6.22","0","10","7","7"
"2008","Not Working","5.23","5","7036","1","3","8","9","10","5.16","5.3","0","10","5","6"
"2008","Part Time","5.15","5","4363","1","3","7","8","10","5.07","5.23","0","10","5","6"
"2009","Full Time","6.25","7","7000","3","5","8","9","10","6.2","6.3","0","10","7","7"
"2009","Not Working","5.3","5","6546","1","3","8","9","10","5.23","5.37","0","10","5","6"
"2009","Part Time","5.15","5","4179","1","3","7","8","10","5.07","5.23","0","10","6","6"
"2010","Full Time","6.35","7","9224","3","5","8","9","10","6.3","6.4","0","10","7","7"
"2010","Not Working","5.41","6","8006","1","3","8","9","10","5.35","5.47","0","10","5","5"
"2010","Part Time","5.3","5","6279","2","3","7","9","10","5.23","5.37","0","10","5","6"
"2011","Full Time","6.52","7","9733","3","5","8","9","10","6.48","6.56","0","10","7","7"
"2011","Not Working","5.54","6","8284","1","4","8","9","10","5.48","5.6","0","10","5","6"
"2011","Part Time","5.57","6","6972","2","4","8","9","10","5.51","5.63","0","10","6","6"
"2012","Full Time","6.58","7","9982","3","5","8","9","10","6.54","6.62","0","10","7","7"
"2012","Not Working","5.65","6","8558","2","4","8","9","10","5.59","5.71","0","10","6","6"
"2012","Part Time","5.74","6","7088","2","4","8","9","10","5.68","5.8","0","10","6","6"
"2013","Full Time","6.68","7","9641","4","5","8","9","10","6.64","6.72","0","10","7","7"
"2013","Not Working","5.82","6","8173","2","4","8","9","10","5.76","5.88","0","10","6","6"
"2013","Part Time","5.85","6","7014","2","4","8","9","10","5.79","5.91","0","10","6","6"
"2014","Full Time","6.74","7","10212","4","5","8","9","10","6.7","6.78","0","10","7","7"
"2014","Not Working","5.79","6","8592","2","4","8","9","10","5.73","5.85","0","10","6","6"
"2014","Part Time","5.8","6","7435","2","4","8","9","10","5.74","5.86","0","10","6","6"
"2015","Full Time","6.83","7","9489","4","6","8","9","10","6.79","6.87","0","10","7","7"
"2015","Not Working","5.93","7","9522","2","4","8","9","10","5.87","5.99","0","10","6","6"
"2015","Part Time","6.02","6","6987","2","4","8","9","10","5.96","6.08","0","10","6","7"
"2016","Full Time","6.92","7","9162","4","6","8","9","10","6.88","6.96","0","10","7","7"
"2016","Not Working","5.99","7","8082","2","4","8","9","10","5.93","6.05","0","10","6","6"
"2016","Part Time","6.14","7","6861","3","5","8","9","10","6.08","6.2","0","10","6","7"
"2017","Full Time","6.95","7","10454","4","6","8","9","10","6.91","6.99","0","10","7","7"
"2017","Not Working","6.02","7","10519","2","4","8","9","10","5.97","6.07","0","10","6","6"
"2017","Part Time","6.14","7","7722","3","5","8","9","10","6.09","6.19","0","10","7","7"
"2018","Full Time","6.95","7","10069","4","6","8","9","10","6.91","6.99","0","10","7","7"
"2018","Not Working","6","6","11110","2","4","8","9","10","5.95","6.05","0","10","6","6"
"2018","Part Time","6.08","6","7773","3","5","8","9","10","6.03","6.13","0","10","6","7"
"2019","Full Time","7.11","7","10852","5","6","8","9","10","7.07","7.15","0","10","8","8"
"2019","Not Working","6.24","7","10318","2","5","8","10","10","6.19","6.29","0","10","7","7"
"2019","Part Time","6.32","7","7658","3","5","8","9","10","6.27","6.37","0","10","7","7"
