"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Rural Area","East Germany","4.97","5","3359","1","3","7","8","10","4.88","5.06","0","10","5","5"
"2004","Rural Area","West Germany","5.67","6","3628","2","4","8","9","10","5.58","5.76","0","10","6","6"
"2004","Urban Area","East Germany","4.8","5","1800","1","3","7","8","10","4.68","4.92","0","10","5","5"
"2004","Urban Area","West Germany","5.67","6","12138","2","4","8","9","10","5.62","5.72","0","10","6","6"
"2005","Rural Area","East Germany","4.99","5","3223","1","3","7","8","10","4.9","5.08","0","10","5","5"
"2005","Rural Area","West Germany","5.64","6","3453","1","4","8","9","10","5.55","5.73","0","10","6","6"
"2005","Urban Area","East Germany","5.16","5","1741","1","3","7","8","10","5.04","5.28","0","10","5","6"
"2005","Urban Area","West Germany","5.64","6","11642","2","4","8","9","10","5.59","5.69","0","10","6","6"
"2006","Rural Area","East Germany","5.02","5","3433","1","3","7","8","10","4.93","5.11","0","10","5","5"
"2006","Rural Area","West Germany","5.71","6","3801","2","4","8","9","10","5.63","5.79","0","10","6","6"
"2006","Urban Area","East Germany","4.95","5","1797","1","3","7","8","10","4.83","5.07","0","10","5","6"
"2006","Urban Area","West Germany","5.63","6","12374","2","4","8","9","10","5.58","5.68","0","10","6","6"
"2007","Rural Area","East Germany","5.02","5","3240","1","3","7","8","10","4.93","5.11","0","10","5","5"
"2007","Rural Area","West Germany","5.66","6","3570","2","4","8","9","10","5.57","5.75","0","10","6","6"
"2007","Urban Area","East Germany","5","5","1711","1","3","7","8","10","4.88","5.12","0","10","5","6"
"2007","Urban Area","West Germany","5.6","6","11506","2","4","8","9","10","5.55","5.65","0","10","6","6"
"2008","Rural Area","East Germany","5.04","5","3067","1","3","7","8","10","4.95","5.13","0","10","5","5"
"2008","Rural Area","West Germany","5.76","6","3354","2","4","8","9","10","5.67","5.85","0","10","6","6"
"2008","Urban Area","East Germany","5.12","5","1654","1","3","7","8","10","5","5.24","0","10","5","6"
"2008","Urban Area","West Germany","5.69","6","10811","2","4","8","9","10","5.64","5.74","0","10","6","6"
"2009","Rural Area","East Germany","5.14","5","2932","2","3","7","8","10","5.05","5.23","0","10","5","6"
"2009","Rural Area","West Germany","5.74","6","3194","2","4","8","9","10","5.65","5.83","0","10","6","7"
"2009","Urban Area","East Germany","5.34","6","1571","1","3","7","8","10","5.22","5.46","0","10","5","6"
