"year","hgtyp1hh","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","(Married) couple without C.","Rural Area","5.7","6","2292","2","4","8","9","10","5.6","5.8","0","10","6","6"
"2004","(Married) couple without C.","Urban Area","5.83","6","4812","2","4","8","9","10","5.76","5.9","0","10","6","7"
"2004","1-pers.-HH","Rural Area","5.44","6","862","1","4","8","9","10","5.26","5.62","0","10","5","6"
"2004","1-pers.-HH","Urban Area","5.81","6","2052","2","4","8","9","10","5.7","5.92","0","10","6","6"
"2004","Couple + C. GT 16 ","Rural Area","5.3","6","1425","1","3","7","8","10","5.16","5.44","0","10","6","6"
"2004","Couple + C. GT 16 ","Urban Area","5.38","6","2280","2","4","7","8","10","5.27","5.49","0","10","6","6"
"2004","Couple + C. LE 16","Rural Area","5.2","6","1220","1","3","7","8","10","5.05","5.35","0","10","6","6"
"2004","Couple + C. LE 16","Urban Area","5.58","6","2663","2","4","8","8","10","5.48","5.68","0","10","6","6"
"2004","Couple + C. LE and GT 16","Rural Area","5.04","5","604","1","3","7","9","10","4.81","5.27","0","10","5","6"
"2004","Couple + C. LE and GT 16","Urban Area","5.1","5","1058","1","3","7","8","10","4.93","5.27","0","10","5","6"
"2004","Single parent","Rural Area","4.97","5","366","2","3","7","9","10","4.7","5.24","0","10","5","5"
"2004","Single parent","Urban Area","4.34","5","700","0","2","7","8","10","4.14","4.54","0","10","5","5"
"2005","(Married) couple without C.","Rural Area","5.77","6","2233","2","4","8","9","10","5.66","5.88","0","10","6","6"
"2005","(Married) couple without C.","Urban Area","5.91","6","4667","2","4","8","9","10","5.84","5.98","0","10","7","7"
"2005","1-pers.-HH","Rural Area","5.55","5","877","2","3","8","9","10","5.38","5.72","0","10","5","6"
"2005","1-pers.-HH","Urban Area","5.83","6","2078","2","4","8","9","10","5.72","5.94","0","10","6","6"
"2005","Couple + C. GT 16 ","Rural Area","5.31","5","1309","1","3","7","9","10","5.16","5.46","0","10","5","6"
