"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Rural Area","Female","5.21","5","3559","1","3","7","9","10","5.12","5.3","0","10","5","6"
"2004","Rural Area","Male","5.59","6","3428","2","4","8","9","10","5.5","5.68","0","10","6","6"
"2004","Urban Area","Female","5.34","5","7096","2","3","7","8","10","5.28","5.4","0","10","6","6"
"2004","Urban Area","Male","5.84","6","6842","2","4","8","9","10","5.78","5.9","0","10","6","7"
"2005","Rural Area","Female","5.18","5","3415","1","3","7","9","10","5.09","5.27","0","10","5","5"
"2005","Rural Area","Male","5.6","6","3261","2","4","8","9","10","5.51","5.69","0","10","6","6"
"2005","Urban Area","Female","5.37","5","6849","1","3","8","9","10","5.31","5.43","0","10","6","6"
"2005","Urban Area","Male","5.81","6","6534","2","4","8","9","10","5.75","5.87","0","10","7","7"
"2006","Rural Area","Female","5.21","5","3723","1","3","7","9","10","5.12","5.3","0","10","5","5"
"2006","Rural Area","Male","5.67","6","3511","2","4","8","9","10","5.59","5.75","0","10","6","6"
"2006","Urban Area","Female","5.33","5","7291","1","3","8","9","10","5.27","5.39","0","10","6","6"
"2006","Urban Area","Male","5.8","6","6880","2","4","8","9","10","5.74","5.86","0","10","6","7"
"2007","Rural Area","Female","5.14","5","3493","1","3","7","8","10","5.05","5.23","0","10","5","5"
"2007","Rural Area","Male","5.68","6","3317","2","4","8","9","10","5.6","5.76","0","10","6","6"
"2007","Urban Area","Female","5.26","5","6851","1","3","7","9","10","5.2","5.32","0","10","5","6"
"2007","Urban Area","Male","5.84","6","6366","2","4","8","9","10","5.78","5.9","0","10","7","7"
"2008","Rural Area","Female","5.33","5","3296","2","3","7","8","10","5.24","5.42","0","10","5","6"
"2008","Rural Area","Male","5.65","6","3125","2","4","8","8","10","5.56","5.74","0","10","6","6"
"2008","Urban Area","Female","5.38","6","6450","2","3","8","8","10","5.32","5.44","0","10","6","6"
"2008","Urban Area","Male","5.88","6","6015","2","4","8","9","10","5.82","5.94","0","10","7","7"
"2009","Rural Area","Female","5.29","5","3131","2","3","7","8","10","5.2","5.38","0","10","5","6"
"2009","Rural Area","Male","5.75","6","2995","2","4","8","9","10","5.66","5.84","0","10","6","6"
"2009","Urban Area","Female","5.5","6","6036","2","4","8","9","10","5.43","5.57","0","10","6","6"
"2009","Urban Area","Male","5.89","6","5563","2","4","8","9","10","5.83","5.95","0","10","7","7"
"2010","Rural Area","Female","5.44","6","4324","2","3","8","9","10","5.36","5.52","0","10","5","5"
"2010","Rural Area","Male","5.85","6","3758","2","4","8","9","10","5.77","5.93","0","10","6","7"
"2010","Urban Area","Female","5.62","6","8353","2","4","8","9","10","5.56","5.68","0","10","6","6"
"2010","Urban Area","Male","6","7","7074","2","4","8","9","10","5.94","6.06","0","10","7","7"
"2011","Rural Area","Female","5.54","6","4729","2","4","8","9","10","5.46","5.62","0","10","5","6"
"2011","Rural Area","Male","5.98","6","4113","2","5","8","9","10","5.9","6.06","0","10","6","7"
"2011","Urban Area","Female","5.81","6","8711","2","4","8","9","10","5.75","5.87","0","10","6","6"
"2011","Urban Area","Male","6.26","7","7436","3","5","8","9","10","6.2","6.32","0","10","7","7"
"2012","Rural Area","Female","5.69","6","4924","2","4","8","9","10","5.62","5.76","0","10","6","6"
"2012","Rural Area","Male","6.07","7","4315","3","5","8","9","10","6","6.14","0","10","7","7"
"2012","Urban Area","Female","5.92","6","8835","2","4","8","9","10","5.86","5.98","0","10","6","6"
"2012","Urban Area","Male","6.34","7","7554","3","5","8","9","10","6.29","6.39","0","10","7","7"
"2013","Rural Area","Female","5.82","6","4758","2","4","8","9","10","5.74","5.9","0","10","6","6"
"2013","Rural Area","Male","6.17","7","4158","2","5","8","9","10","6.1","6.24","0","10","7","7"
"2013","Urban Area","Female","6.03","7","8628","2","4","8","9","10","5.97","6.09","0","10","6","6"
"2013","Urban Area","Male","6.49","7","7284","3","5","8","9","10","6.44","6.54","0","10","7","7"
"2014","Rural Area","Female","5.84","6","4777","2","4","8","9","10","5.77","5.91","0","10","6","6"
"2014","Rural Area","Male","6.26","7","4259","3","5","8","9","10","6.19","6.33","0","10","7","7"
"2014","Urban Area","Female","6.01","6","9195","2","4","8","9","10","5.96","6.06","0","10","6","6"
"2014","Urban Area","Male","6.42","7","8008","3","5","8","9","10","6.37","6.47","0","10","7","7"
"2015","Rural Area","Female","6.09","7","4720","2","5","8","9","10","6.02","6.16","0","10","6","7"
"2015","Rural Area","Male","6.33","7","4187","3","5","8","9","10","6.26","6.4","0","10","7","7"
"2015","Urban Area","Female","6.2","7","9114","2","5","8","9","10","6.15","6.25","0","10","6","7"
"2015","Urban Area","Male","6.49","7","7977","3","5","8","9","10","6.44","6.54","0","10","7","7"
"2016","Rural Area","Female","6.17","7","4383","2","5","8","9","10","6.09","6.25","0","10","6","7"
"2016","Rural Area","Male","6.51","7","3951","3","5","8","9","10","6.43","6.59","0","10","7","7"
"2016","Urban Area","Female","6.28","7","8363","3","5","8","9","10","6.22","6.34","0","10","7","7"
"2016","Urban Area","Male","6.56","7","7411","3","5","8","9","10","6.51","6.61","0","10","7","7"
"2017","Rural Area","Female","6.23","7","5127","3","5","8","9","10","6.16","6.3","0","10","7","7"
"2017","Rural Area","Male","6.48","7","4931","3","5","8","9","10","6.41","6.55","0","10","7","7"
"2017","Urban Area","Female","6.33","7","9569","3","5","8","9","10","6.28","6.38","0","10","7","7"
"2017","Urban Area","Male","6.57","7","9068","3","5","8","9","10","6.52","6.62","0","10","7","7"
"2018","Rural Area","Female","6.07","7","5078","2","4","8","9","10","6","6.14","0","10","6","7"
"2018","Rural Area","Male","6.48","7","4805","3","5","8","9","10","6.41","6.55","0","10","7","7"
"2018","Urban Area","Female","6.28","7","9771","3","5","8","9","10","6.23","6.33","0","10","7","7"
"2018","Urban Area","Male","6.63","7","9298","3","5","8","9","10","6.58","6.68","0","10","7","7"
"2019","Rural Area","Female","6.36","7","4855","3","5","8","9","10","6.29","6.43","0","10","7","7"
"2019","Rural Area","Male","6.65","7","4808","3","5","8","9","10","6.59","6.71","0","10","7","7"
"2019","Urban Area","Female","6.49","7","8807","3","5","8","9","10","6.44","6.54","0","10","7","7"
"2019","Urban Area","Male","6.86","7","8725","4","6","8","10","10","6.81","6.91","0","10","7","7"
