"year","hgtyp1hh","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","(Married) couple without C.","East Germany","5.25","5","1807","2","4","7","8","10","5.14","5.36","0","10","5","6"
"2004","(Married) couple without C.","West Germany","5.92","6","5297","2","4","8","9","10","5.85","5.99","0","10","7","7"
"2004","1-pers.-HH","East Germany","4.96","5","716","1","3","7","8","10","4.77","5.15","0","10","5","5"
"2004","1-pers.-HH","West Germany","5.89","6","2198","2","4","8","9","10","5.79","5.99","0","10","6","6"
"2004","Couple + C. GT 16 ","East Germany","4.52","5","1090","1","3","7","8","9","4.36","4.68","0","10","5","5"
"2004","Couple + C. GT 16 ","West Germany","5.58","6","2615","2","4","8","9","10","5.48","5.68","0","10","6","6"
"2004","Couple + C. LE 16","East Germany","4.76","5","747","1","3","7","8","9","4.57","4.95","0","10","5","6"
"2004","Couple + C. LE 16","West Germany","5.59","6","3136","2","4","8","8","10","5.5","5.68","0","10","6","6"
"2004","Couple + C. LE and GT 16","East Germany","4.83","5","366","1","2","7","9","10","4.53","5.13","0","10","5","5"
"2004","Couple + C. LE and GT 16","West Germany","5.12","5","1296","1","3","7","9","10","4.97","5.27","0","10","5","6"
"2004","Single parent","East Germany","4.32","5","284","0","2","6","8","10","4.01","4.63","0","10","4","5"
"2004","Single parent","West Germany","4.58","5","782","1","3","7","8","10","4.39","4.77","0","10","5","5"
"2005","(Married) couple without C.","East Germany","5.38","6","1757","2","4","7","8","10","5.27","5.49","0","10","5","6"
"2005","(Married) couple without C.","West Germany","5.98","7","5143","2","4","8","9","10","5.91","6.05","0","10","7","7"
"2005","1-pers.-HH","East Germany","5.35","5","727","2","3","7","8","10","5.17","5.53","0","10","5","6"
"2005","1-pers.-HH","West Germany","5.85","6","2228","2","4","8","9","10","5.75","5.95","0","10","6","6"
"2005","Couple + C. GT 16 ","East Germany","4.71","5","1017","1","3","7","8","10","4.55","4.87","0","10","5","5"
"2005","Couple + C. GT 16 ","West Germany","5.44","6","2455","1","4","8","9","10","5.33","5.55","0","10","6","6"
"2005","Couple + C. LE 16","East Germany","4.78","5","693","1","3","7","8","10","4.58","4.98","0","10","5","5"
"2005","Couple + C. LE 16","West Germany","5.54","6","2859","1","4","8","9","10","5.44","5.64","0","10","6","6"
"2005","Couple + C. LE and GT 16","East Germany","4.44","5","345","0","2","7","8","10","4.14","4.74","0","10","5","6"
"2005","Couple + C. LE and GT 16","West Germany","5.05","5","1226","1","3","7","8","10","4.89","5.21","0","10","5","6"
"2005","Single parent","East Germany","4.27","4","293","0","2","6","8","10","3.96","4.58","0","10","4","5"
"2005","Single parent","West Germany","4.45","5","775","1","2","6","8","10","4.27","4.63","0","10","5","5"
"2006","(Married) couple without C.","East Germany","5.23","5","1951","2","4","7","8","10","5.12","5.34","0","10","5","6"
"2006","(Married) couple without C.","West Germany","5.93","6","5753","2","4","8","9","10","5.86","6","0","10","7","7"
"2006","1-pers.-HH","East Germany","5.16","5","830","1","3","7","8","10","4.99","5.33","0","10","5","5"
"2006","1-pers.-HH","West Germany","5.82","6","2504","2","4","8","9","10","5.72","5.92","0","10","6","6"
"2006","Couple + C. GT 16 ","East Germany","4.64","5","1038","1","3","7","8","10","4.48","4.8","0","10","5","5"
"2006","Couple + C. GT 16 ","West Germany","5.43","6","2485","1","3","8","9","10","5.32","5.54","0","10","6","6"
"2006","Couple + C. LE 16","East Germany","4.85","5","712","1","3","7","8","10","4.65","5.05","0","10","5","6"
"2006","Couple + C. LE 16","West Germany","5.55","6","3040","1","4","8","9","10","5.46","5.64","0","10","6","6"
"2006","Couple + C. LE and GT 16","East Germany","4.62","5","289","0","3","7","8","10","4.3","4.94","0","10","5","6"
"2006","Couple + C. LE and GT 16","West Germany","5.3","5","1125","1","3","7","9","10","5.14","5.46","0","10","5","6"
