"year","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Female","5.3","5","10655","1","3","7","9","10","5.25","5.35","0","10","5","6"
"2004","Male","5.76","6","10270","2","4","8","9","10","5.71","5.81","0","10","6","6"
"2005","Female","5.31","5","10264","1","3","7","9","10","5.26","5.36","0","10","5","6"
"2005","Male","5.75","6","9795","2","4","8","9","10","5.7","5.8","0","10","6","7"
"2006","Female","5.29","5","11014","1","3","8","9","10","5.24","5.34","0","10","5","6"
"2006","Male","5.76","6","10391","2","4","8","9","10","5.71","5.81","0","10","6","6"
"2007","Female","5.22","5","10344","1","3","7","8","10","5.17","5.27","0","10","5","6"
"2007","Male","5.79","6","9683","2","4","8","9","10","5.74","5.84","0","10","6","6"
"2008","Female","5.37","6","9746","2","3","7","8","10","5.32","5.42","0","10","6","6"
"2008","Male","5.81","6","9140","2","4","8","9","10","5.76","5.86","0","10","6","7"
"2009","Female","5.43","6","9167","2","4","8","9","10","5.38","5.48","0","10","6","6"
"2009","Male","5.85","6","8558","2","4","8","9","10","5.8","5.9","0","10","7","7"
"2010","Female","5.57","6","12677","2","4","8","9","10","5.52","5.62","0","10","6","6"
"2010","Male","5.96","6","10832","2","4","8","9","10","5.91","6.01","0","10","7","7"
"2011","Female","5.72","6","13440","2","4","8","9","10","5.67","5.77","0","10","6","6"
"2011","Male","6.17","7","11549","3","5","8","9","10","6.13","6.21","0","10","7","7"
"2012","Female","5.84","6","13759","2","4","8","9","10","5.8","5.88","0","10","6","6"
"2012","Male","6.25","7","11869","3","5","8","9","10","6.21","6.29","0","10","7","7"
"2013","Female","5.96","6","13386","2","4","8","9","10","5.92","6","0","10","6","6"
"2013","Male","6.39","7","11442","3","5","8","9","10","6.35","6.43","0","10","7","7"
"2014","Female","5.96","6","13972","2","4","8","9","10","5.92","6","0","10","6","6"
"2014","Male","6.37","7","12267","3","5","8","9","10","6.33","6.41","0","10","7","7"
"2015","Female","6.16","7","13834","2","5","8","9","10","6.12","6.2","0","10","6","7"
"2015","Male","6.44","7","12164","3","5","8","9","10","6.4","6.48","0","10","7","7"
"2016","Female","6.25","7","12746","2","5","8","9","10","6.21","6.29","0","10","7","7"
"2016","Male","6.55","7","11362","3","5","8","9","10","6.51","6.59","0","10","7","7"
"2017","Female","6.3","7","14696","3","5","8","9","10","6.26","6.34","0","10","7","7"
"2017","Male","6.54","7","13999","3","5","8","9","10","6.5","6.58","0","10","7","7"
"2018","Female","6.22","7","14849","3","5","8","9","10","6.18","6.26","0","10","6","7"
"2018","Male","6.58","7","14103","3","5","8","9","10","6.54","6.62","0","10","7","7"
"2019","Female","6.45","7","14427","3","5","8","9","10","6.41","6.49","0","10","7","7"
"2019","Male","6.77","7","14392","3","5","8","9","10","6.73","6.81","0","10","7","7"
