"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Employed","East Germany","5.11","5","3071","1","3","7","8","10","5.02","5.2","0","10","5","6"
"2004","Employed","West Germany","5.91","6","10287","3","4","8","9","10","5.86","5.96","0","10","7","7"
"2004","Not Employed","East Germany","4.67","5","2088","1","3","7","8","10","4.56","4.78","0","10","5","5"
"2004","Not Employed","West Germany","5.3","5","5479","1","3","8","9","10","5.22","5.38","0","10","5","6"
"2005","Employed","East Germany","5.18","5","2936","2","3","7","8","10","5.09","5.27","0","10","5","6"
"2005","Employed","West Germany","5.86","6","9811","2","4","8","9","10","5.81","5.91","0","10","7","7"
"2005","Not Employed","East Germany","4.9","5","2028","1","3","7","8","10","4.78","5.02","0","10","5","5"
"2005","Not Employed","West Germany","5.28","5","5284","1","3","8","9","10","5.2","5.36","0","10","5","6"
"2006","Employed","East Germany","5.22","5","3053","2","3","7","8","10","5.13","5.31","0","10","5","6"
"2006","Employed","West Germany","5.87","6","10312","2","4","8","9","10","5.82","5.92","0","10","6","7"
"2006","Not Employed","East Germany","4.72","5","2177","1","3","7","8","10","4.61","4.83","0","10","5","5"
"2006","Not Employed","West Germany","5.3","5","5863","1","3","8","9","10","5.23","5.37","0","10","5","6"
"2007","Employed","East Germany","5.32","6","2904","2","3","7","8","10","5.23","5.41","0","10","5","6"
"2007","Employed","West Germany","5.87","6","9613","2","4","8","9","10","5.82","5.92","0","10","6","7"
"2007","Not Employed","East Germany","4.63","5","2047","1","3","7","8","10","4.52","4.74","0","10","5","5"
"2007","Not Employed","West Germany","5.2","5","5463","1","3","8","9","10","5.12","5.28","0","10","5","6"
"2008","Employed","East Germany","5.26","5.16","2791","2","3","7","8","10","5.17","5.35","0","10","6","6"
"2008","Employed","West Germany","5.92","6","9059","3","4","8","9","10","5.87","5.97","0","10","6","7"
"2008","Not Employed","East Germany","4.82","5","1930","1","3","7","8","10","4.7","4.94","0","10","5","5"
"2008","Not Employed","West Germany","5.34","6","5106","1","3","8","9","10","5.26","5.42","0","10","6","6"
"2009","Employed","East Germany","5.39","6","2689","2","4","7","8","10","5.3","5.48","0","10","6","6"
"2009","Employed","West Germany","5.93","6","8490","2","4","8","9","10","5.88","5.98","0","10","7","7"
"2009","Not Employed","East Germany","4.97","5","1814","1","3","7","8","10","4.85","5.09","0","10","5","5"
"2009","Not Employed","West Germany","5.38","6","4732","1","3","8","9","10","5.3","5.46","0","10","6","6"
"2010","Employed","East Germany","5.53","6","3402","2","4","7","9","10","5.45","5.61","0","10","6","6"
"2010","Employed","West Germany","6.06","7","12101","3","5","8","9","10","6.02","6.1","0","10","7","7"
"2010","Not Employed","East Germany","5.13","5","2018","1","3","7","8","10","5.01","5.25","0","10","5","5"
"2010","Not Employed","West Germany","5.48","6","5988","1","3","8","9","10","5.4","5.56","0","10","5","6"
"2011","Employed","East Germany","5.7","6","3628","2","4","8","9","10","5.62","5.78","0","10","6","6"
"2011","Employed","West Germany","6.28","7","13077","3","5","8","9","10","6.24","6.32","0","10","7","7"
"2011","Not Employed","East Germany","5.1","5","2124","1","3","7","8","10","4.99","5.21","0","10","5","5"
"2011","Not Employed","West Germany","5.65","6","6160","1","4","8","9","10","5.58","5.72","0","10","6","6"
"2012","Employed","East Germany","5.83","6","3655","2","4","8","9","10","5.75","5.91","0","10","6","6"
"2012","Employed","West Germany","6.36","7","13415","3","5","8","9","10","6.32","6.4","0","10","7","7"
"2012","Not Employed","East Germany","5.21","5","2243","2","3","7","8","10","5.1","5.32","0","10","5","5"
"2012","Not Employed","West Germany","5.77","6","6315","2","4","8","9","10","5.7","5.84","0","10","6","6"
"2013","Employed","East Germany","6","6","3561","2","4","8","9","10","5.92","6.08","0","10","6","7"
"2013","Employed","West Germany","6.46","7","13094","3","5","8","9","10","6.42","6.5","0","10","7","7"
"2013","Not Employed","East Germany","5.28","5","2118","1","3","7","9","10","5.16","5.4","0","10","5","6"
"2013","Not Employed","West Germany","5.97","7","6055","2","4","8","9","10","5.9","6.04","0","10","6","7"
"2014","Employed","East Germany","6.05","7","3449","2","5","8","9","10","5.97","6.13","0","10","6","7"
"2014","Employed","West Germany","6.45","7","14198","3","5","8","9","10","6.41","6.49","0","10","7","7"
"2014","Not Employed","East Germany","5.32","5","2081","1","4","8","8","10","5.21","5.43","0","10","5","6"
"2014","Not Employed","West Germany","5.9","6","6511","2","4","8","9","10","5.83","5.97","0","10","6","6"
"2015","Employed","East Germany","6.17","7","3231","3","5","8","9","10","6.09","6.25","0","10","7","7"
"2015","Employed","West Germany","6.59","7","13245","3","5","8","9","10","6.55","6.63","0","10","7","7"
"2015","Not Employed","East Germany","5.62","6","2134","2","4","8","9","10","5.51","5.73","0","10","6","6"
