"year","hgtyp1hh","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","(Married) couple without C.","Female","5.44","6","3516","2","4","7","9","10","5.35","5.53","0","10","6","6"
"2004","(Married) couple without C.","Male","6.11","7","3588","3","5","8","9","10","6.03","6.19","0","10","7","7"
"2004","1-pers.-HH","Female","5.82","6","1684","2","4","8","9","10","5.7","5.94","0","10","6","6"
"2004","1-pers.-HH","Male","5.56","6","1230","2","4","8","9","10","5.41","5.71","0","10","6","6"
"2004","Couple + C. GT 16 ","Female","5.13","5","1715","1","3","7","8","10","5","5.26","0","10","5","6"
"2004","Couple + C. GT 16 ","Male","5.52","6","1990","2","4","7","8","10","5.41","5.63","0","10","6","6"
"2004","Couple + C. LE 16","Female","4.9","5","1886","1","3","7","8","10","4.77","5.03","0","10","5","5"
"2004","Couple + C. LE 16","Male","5.94","6","1997","2","5","8","9","10","5.84","6.04","0","10","7","7"
"2004","Couple + C. LE and GT 16","Female","4.71","5","793","0","3","7","8","10","4.51","4.91","0","10","5","5"
"2004","Couple + C. LE and GT 16","Male","5.37","6","869","1","3","8","9","10","5.19","5.55","0","10","5","6"
"2004","Single parent","Female","4.55","5","730","1","3","7","8","10","4.36","4.74","0","10","5","5"
"2004","Single parent","Male","4.47","5","336","0","2","7","8","10","4.17","4.77","0","10","5","5"
"2005","(Married) couple without C.","Female","5.45","6","3422","1","4","8","9","10","5.36","5.54","0","10","6","6"
"2005","(Married) couple without C.","Male","6.24","7","3478","3","5","8","9","10","6.16","6.32","0","10","7","7"
"2005","1-pers.-HH","Female","5.89","6","1703","2","4","8","9","10","5.77","6.01","0","10","6","6"
"2005","1-pers.-HH","Male","5.57","6","1252","2","4","8","9","10","5.43","5.71","0","10","6","6"
"2005","Couple + C. GT 16 ","Female","5.16","5","1607","1","3","7","8","10","5.03","5.29","0","10","5","6"
"2005","Couple + C. GT 16 ","Male","5.38","6","1865","1","4","7","9","10","5.26","5.5","0","10","6","6"
"2005","Couple + C. LE 16","Female","4.86","5","1733","0","3","7","8","10","4.73","4.99","0","10","5","5"
"2005","Couple + C. LE 16","Male","5.91","6","1819","2","5","8","9","10","5.8","6.02","0","10","7","7"
"2005","Couple + C. LE and GT 16","Female","4.71","5","749","0","3","7","8","10","4.51","4.91","0","10","5","6"
"2005","Couple + C. LE and GT 16","Male","5.15","6","822","1","3","8","9","10","4.96","5.34","0","10","5","6"
"2005","Single parent","Female","4.55","5","744","1","2","6","8","10","4.36","4.74","0","10","4","5"
"2005","Single parent","Male","4.11","4","324","0","2","6","8","10","3.81","4.41","0","10","4","5"
"2006","(Married) couple without C.","Female","5.37","5","3816","2","3","8","9","10","5.29","5.45","0","10","6","6"
"2006","(Married) couple without C.","Male","6.17","7","3888","3","5","8","9","10","6.1","6.24","0","10","7","7"
"2006","1-pers.-HH","Female","5.79","6","1915","2","4","8","9","10","5.68","5.9","0","10","6","6"
"2006","1-pers.-HH","Male","5.55","6","1419","2","4","8","8","10","5.42","5.68","0","10","6","6"
"2006","Couple + C. GT 16 ","Female","5.15","5","1637","1","3","7","9","10","5.02","5.28","0","10","5","6"
"2006","Couple + C. GT 16 ","Male","5.34","6","1886","2","3","7","9","10","5.22","5.46","0","10","6","6"
"2006","Couple + C. LE 16","Female","4.93","5","1839","0","3","7","8","10","4.8","5.06","0","10","5","5"
"2006","Couple + C. LE 16","Male","5.88","6","1913","2","4","8","8","10","5.78","5.98","0","10","7","7"
"2006","Couple + C. LE and GT 16","Female","4.91","5","684","1","3","7","8","10","4.7","5.12","0","10","5","6"
"2006","Couple + C. LE and GT 16","Male","5.43","5","730","2","4","7","9","10","5.24","5.62","0","10","6","6"
"2006","Single parent","Female","4.7","5","817","1","3","7","8","10","4.52","4.88","0","10","5","5"
"2006","Single parent","Male","4.63","5","322","0","2","7","8","10","4.32","4.94","0","10","4","5"
"2007","(Married) couple without C.","Female","5.24","5","3593","1","3","7","8","10","5.15","5.33","0","10","6","6"
"2007","(Married) couple without C.","Male","6.13","7","3658","3","5","8","9","10","6.05","6.21","0","10","7","7"
"2007","1-pers.-HH","Female","5.76","6","1821","2","4","8","9","10","5.65","5.87","0","10","6","6"
"2007","1-pers.-HH","Male","5.52","6","1328","2","4","8","8","10","5.38","5.66","0","10","6","6"
