"year","bula_h","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","Baden-W?rttemberg","(Married) couple without C.","5.95","6","780","3","4","8","9","10","5.77","6.13","0","10","6","7"
"2004","Baden-W?rttemberg","1-pers.-HH","5.75","5","320","3","4","8","8","10","5.5","6","0","10","5","6"
"2004","Baden-W?rttemberg","Couple + C. GT 16 ","5.23","5","406","2","3","7","8","10","4.98","5.48","0","10","5","6"
"2004","Baden-W?rttemberg","Couple + C. LE 16","5.35","5","531","2","4","7","9","10","5.14","5.56","0","10","6","6"
"2004","Baden-W?rttemberg","Couple + C. LE and GT 16","4.65","5","246","0","3","7","8","10","4.29","5.01","0","10","5","5"
"2004","Baden-W?rttemberg","Single parent","4.35","4","130","1","2","7","8","10","3.91","4.79","0","10","4","5"
"2004","Bavaria","(Married) couple without C.","6.03","7","945","2","5","8","9","10","5.87","6.19","0","10","7","7"
"2004","Bavaria","1-pers.-HH","5.72","6","386","2","4","8","9","10","5.46","5.98","0","10","6","7"
"2004","Bavaria","Couple + C. GT 16 ","5.85","6","565","2","4","8","9","10","5.64","6.06","0","10","6","7"
"2004","Bavaria","Couple + C. LE 16","5.8","6","592","2","4","8","9","10","5.59","6.01","0","10","6","7"
"2004","Bavaria","Couple + C. LE and GT 16","5.59","6","226","2","3","8","9","10","5.24","5.94","0","10","5","7"
"2004","Bavaria","Single parent","4.98","5","162","1","3","7","8","10","4.55","5.41","0","10","5","6"
"2004","Berlin","(Married) couple without C.","5.5","6","235","2","4","7","8","10","5.18","5.82","0","10","5","6"
"2004","Berlin","1-pers.-HH","5.09","5","192","1","3","7","8","10","4.7","5.48","0","10","5","6"
"2004","Berlin","Couple + C. GT 16 ","4.69","5","119","0","3","7","8","10","4.18","5.2","0","10","4","6"
"2004","Berlin","Couple + C. LE 16","4.79","5","118","1","3","7","8","9","4.31","5.27","0","10","4","6"
"2004","Berlin","Couple + C. LE and GT 16","4.37","4","45","0","2","7","8","10","3.4","5.34","0","10","4","7"
"2004","Berlin","Single parent","4.36","5","60","1","3","6","7","10","3.7","5.02","0","10","3","6"
"2004","Brandenburg","(Married) couple without C.","5.27","5","346","2","4","7","8","9","5.03","5.51","0","10","5","6"
"2004","Brandenburg","1-pers.-HH","4.87","5","119","1","3","7","8","10","4.38","5.36","0","10","5","6"
"2004","Brandenburg","Couple + C. GT 16 ","4.79","5","172","0","3","7","8","9","4.37","5.21","0","10","5","6"
"2004","Brandenburg","Couple + C. LE 16","4.76","5","123","1","2","7","8","9","4.28","5.24","0","9","4","6"
"2004","Brandenburg","Couple + C. LE and GT 16","3.67","3","54","0","2","6","8","9","2.91","4.43","0","9","3","5"
"2004","Brandenburg","Single parent","4.49","5","52","2","3","6","8","9","3.77","5.21","0","9","3","5"
"2004","Bremen","(Married) couple without C.","5.84","7","64","0","2","9","10","10","5.01","6.67","0","10","5","8"
"2004","Bremen","1-pers.-HH","6.2","6","32","1","4","9","10","10","5.07","7.33","0","10","5","9"
"2004","Bremen","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","Bremen","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","Bremen","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","Bremen","Single parent","","","","","","","","","","","","","",""
"2004","Hamburg","(Married) couple without C.","5.87","7","102","2","3","8","9","10","5.37","6.37","0","10","7","8"
"2004","Hamburg","1-pers.-HH","5.78","5","68","3","4","8","9","10","5.22","6.34","1","10","5","7"
"2004","Hamburg","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","Hamburg","Couple + C. LE 16","5.69","6","52","2","5","7","8","9","4.99","6.39","0","10","6","7"
"2004","Hamburg","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","Hamburg","Single parent","","","","","","","","","","","","","",""
"2004","Hesse","(Married) couple without C.","5.92","6","509","2","4","8","9","10","5.69","6.15","0","10","7","7"
"2004","Hesse","1-pers.-HH","5.73","6","185","2","4","8","9","10","5.36","6.1","0","10","5","7"
"2004","Hesse","Couple + C. GT 16 ","5.91","6","201","2","5","7","9","10","5.56","6.26","0","10","6","7"
"2004","Hesse","Couple + C. LE 16","5.57","6","297","1","4","8","9","10","5.26","5.88","0","10","6","7"
"2004","Hesse","Couple + C. LE and GT 16","4.37","4","102","0","2","7","8","10","3.84","4.9","0","10","4","5"
"2004","Hesse","Single parent","3.73","3","53","1","1","6","7","9","3.04","4.42","0","9","3","5"
"2004","Lower Saxony","(Married) couple without C.","6.16","7","587","3","5","8","9","10","5.96","6.36","0","10","7","7"
"2004","Lower Saxony","1-pers.-HH","6.02","7","230","2","5","8","9","10","5.69","6.35","0","10","6","7"
"2004","Lower Saxony","Couple + C. GT 16 ","5.88","6","324","2","4","8","9","10","5.61","6.15","0","10","6","6"
"2004","Lower Saxony","Couple + C. LE 16","5.63","6","367","1","4","8","9","10","5.35","5.91","0","10","6","7"
"2004","Lower Saxony","Couple + C. LE and GT 16","4.57","4","142","0","2","7","9","10","4.1","5.04","0","10","5","6"
"2004","Lower Saxony","Single parent","4.42","4","90","0","3","6","8","10","3.84","5","0","10","3","5"
