"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","16-34 y.","college entrance qualification","5.59","6","1602","2","4","8","9","10","5.46","5.72","0","10","6","6"
"2004","16-34 y.","lower secondary degree","4.71","5","1008","1","3","7","8","10","4.55","4.87","0","10","5","5"
"2004","16-34 y.","no degree/no degree yet","4.43","5","536","0","2","7","8","10","4.17","4.69","0","10","5","5"
"2004","16-34 y.","Other degree","4.63","5","168","1","2","7","8","10","4.21","5.05","0","10","4","5"
"2004","16-34 y.","secondary school degree","5.1","5","1724","1","3","7","8","10","4.98","5.22","0","10","5","6"
"2004","35-65 y.","college entrance qualification","6.27","7","3110","2","5","8","9","10","6.19","6.35","0","10","7","7"
"2004","35-65 y.","lower secondary degree","5.31","5","3918","2","4","7","8","10","5.23","5.39","0","10","5","6"
"2004","35-65 y.","no degree/no degree yet","4","4","147","0","2","6","8","10","3.56","4.44","0","10","4","5"
"2004","35-65 y.","Other degree","4.88","5","793","1","3","7","8","10","4.69","5.07","0","10","5","5"
"2004","35-65 y.","secondary school degree","5.43","6","3875","1","4","7","8","10","5.35","5.51","0","10","6","6"
"2004","66 and older","college entrance qualification","7","8","530","3","5","9","10","10","6.8","7.2","0","10","8","8"
"2004","66 and older","lower secondary degree","5.95","6","2436","3","5","8","9","10","5.86","6.04","0","10","6","6"
"2004","66 and older","no degree/no degree yet","5.26","5","66","2","4","7","8","9","4.65","5.87","0","9","5","6"
"2004","66 and older","Other degree","5.56","6","171","3","3","7","9","10","5.19","5.93","0","10","5","7"
"2004","66 and older","secondary school degree","6.29","7","530","3","5","8","9","10","6.09","6.49","0","10","6","7"
"2005","16-34 y.","college entrance qualification","5.67","6","1511","2","4","8","9","10","5.54","5.8","0","10","6","6"
"2005","16-34 y.","lower secondary degree","4.34","5","921","0","2","6","8","10","4.16","4.52","0","10","5","5"
"2005","16-34 y.","no degree/no degree yet","4.47","5","542","0","2","7","9","10","4.2","4.74","0","10","4","5"
"2005","16-34 y.","Other degree","4.44","5","148","0","2","7","8","10","3.94","4.94","0","10","3","5"
"2005","16-34 y.","secondary school degree","5.2","5","1565","1","3","7","8","10","5.07","5.33","0","10","5","6"
"2005","35-65 y.","college entrance qualification","6.2","7","2998","3","5","8","9","10","6.11","6.29","0","10","7","7"
"2005","35-65 y.","lower secondary degree","5.37","5","3588","2","4","7","8","10","5.28","5.46","0","10","5","6"
"2005","35-65 y.","no degree/no degree yet","3.81","4","132","0","2","6","7","10","3.34","4.28","0","10","3","5"
"2005","35-65 y.","Other degree","4.71","5","755","0","3","7","8","10","4.52","4.9","0","10","5","5"
"2005","35-65 y.","secondary school degree","5.44","6","3793","2","4","8","8","10","5.36","5.52","0","10","6","6"
"2005","66 and older","college entrance qualification","7.1","8","557","3","6","9","10","10","6.91","7.29","0","10","8","8"
"2005","66 and older","lower secondary degree","6.05","6","2413","3","5","8","9","10","5.96","6.14","0","10","6","7"
"2005","66 and older","no degree/no degree yet","5.48","6","62","3","3","7","8","10","4.79","6.17","0","10","3","6"
"2005","66 and older","Other degree","5.5","6","176","2","4","8","9","10","5.12","5.88","0","10","5","7"
"2005","66 and older","secondary school degree","6.55","7","530","3","5","8","10","10","6.35","6.75","0","10","7","7"
"2006","16-34 y.","college entrance qualification","5.71","6","1570","2","4","8","9","10","5.58","5.84","0","10","6","6"
"2006","16-34 y.","lower secondary degree","4.7","5","884","1","3","7","8","10","4.52","4.88","0","10","5","5"
"2006","16-34 y.","no degree/no degree yet","4.82","5","351","0","3","7","8","10","4.49","5.15","0","10","5","6"
"2006","16-34 y.","Other degree","4.45","5","170","0","2","7","9","10","3.99","4.91","0","10","4","5"
"2006","16-34 y.","secondary school degree","5.25","5","1569","1","3","8","9","10","5.12","5.38","0","10","5","6"
"2006","35-65 y.","college entrance qualification","6.18","7","3259","2","5","8","9","10","6.09","6.27","0","10","7","7"
"2006","35-65 y.","lower secondary degree","5.32","5","3778","1","4","7","8","10","5.24","5.4","0","10","5","6"
"2006","35-65 y.","no degree/no degree yet","3.7","4","131","0","1","6","7","9","3.24","4.16","0","9","3","5"
"2006","35-65 y.","Other degree","4.86","5","764","1","3","7","8","10","4.68","5.04","0","10","5","5"
"2006","35-65 y.","secondary school degree","5.44","6","4106","2","4","8","8","10","5.36","5.52","0","10","6","6"
"2006","66 and older","college entrance qualification","6.82","8","663","3","5","8","10","10","6.64","7","0","10","8","8"
"2006","66 and older","lower secondary degree","5.87","6","2778","3","4","8","9","10","5.78","5.96","0","10","6","6"
"2006","66 and older","no degree/no degree yet","4.91","5","82","0","3","7","9","10","4.29","5.53","0","10","4","6"
"2006","66 and older","Other degree","5.27","5","212","2","3","7","8","10","4.92","5.62","0","10","5","6"
"2006","66 and older","secondary school degree","6.44","7","649","3","5","8","9","10","6.27","6.61","0","10","7","7"
"2007","16-34 y.","college entrance qualification","5.85","6","1522","2","4","8","9","10","5.72","5.98","0","10","6","6"
"2007","16-34 y.","lower secondary degree","4.77","5","756","1","3","7","8","10","4.58","4.96","0","10","5","5"
"2007","16-34 y.","no degree/no degree yet","4.69","5","296","0","2","8","8","10","4.32","5.06","0","10","5","5"
"2007","16-34 y.","Other degree","4.19","4","139","0","2","7","8","10","3.68","4.7","0","10","3","5"
"2007","16-34 y.","secondary school degree","5.27","6","1381","1","3","8","9","10","5.13","5.41","0","10","5","6"
"2007","35-65 y.","college entrance qualification","6.19","7","3116","3","5","8","9","10","6.11","6.27","0","10","7","7"
"2007","35-65 y.","lower secondary degree","5.17","5","3354","1","3","7","8","10","5.08","5.26","0","10","5","6"
"2007","35-65 y.","no degree/no degree yet","3.6","4","107","0","1","5","7","9","3.13","4.07","0","9","3","5"
"2007","35-65 y.","Other degree","4.46","5","696","1","2","6","8","10","4.27","4.65","0","10","5","5"
"2007","35-65 y.","secondary school degree","5.45","6","3892","2","4","7","8","10","5.37","5.53","0","10","6","6"
"2007","66 and older","college entrance qualification","6.96","8","694","4","5","9","10","10","6.79","7.13","0","10","7","8"
"2007","66 and older","lower secondary degree","5.74","6","2688","2","4","8","8","10","5.65","5.83","0","10","6","6"
"2007","66 and older","no degree/no degree yet","4.97","5","66","0","2","7","8","10","4.23","5.71","0","10","4","7"
"2007","66 and older","Other degree","5.05","5","201","1","3","7","8","10","4.7","5.4","0","10","5","6"
"2007","66 and older","secondary school degree","6.43","7","666","3","5","8","9","10","6.25","6.61","0","10","6","7"
"2008","16-34 y.","college entrance qualification","5.65","6","1403","2","4","8","9","10","5.52","5.78","0","10","6","6"
"2008","16-34 y.","lower secondary degree","4.98","5","649","1","3","7","8","10","4.78","5.18","0","10","5","5"
"2008","16-34 y.","no degree/no degree yet","4.96","5","295","0","3","7","9","10","4.62","5.3","0","10","5","6"
"2008","16-34 y.","Other degree","4.41","4","112","0","2","7","8","10","3.85","4.97","0","10","4","6"
"2008","16-34 y.","secondary school degree","5.34","6","1266","1","3","7","8","10","5.2","5.48","0","10","6","6"
"2008","35-65 y.","college entrance qualification","6.36","7","2925","3","5","8","9","10","6.27","6.45","0","10","7","7"
"2008","35-65 y.","lower secondary degree","5.27","6","3085","1","3","7","8","10","5.18","5.36","0","10","5","6"
"2008","35-65 y.","no degree/no degree yet","4.23","4","92","1","2","6","8","9","3.69","4.77","0","9","3","5"
"2008","35-65 y.","Other degree","4.82","5","605","1","3","7","8","10","4.61","5.03","0","10","5","6"
"2008","35-65 y.","secondary school degree","5.45","6","3694","2","4","7","8","10","5.37","5.53","0","10","6","6"
"2008","66 and older","college entrance qualification","7.06","7","723","4","6","9","10","10","6.9","7.22","0","10","8","8"
"2008","66 and older","lower secondary degree","5.75","6","2620","2","4","8","8","10","5.66","5.84","0","10","6","6"
"2008","66 and older","no degree/no degree yet","4.85","5","56","1","3","6","8","9","4.17","5.53","0","10","4","6"
"2008","66 and older","Other degree","5.23","5","203","2","4","7","8","10","4.88","5.58","0","10","5","6"
"2008","66 and older","secondary school degree","6.45","7","683","3","5","8","9","10","6.28","6.62","0","10","7","7"
"2009","16-34 y.","college entrance qualification","5.78","6","1345","2","4","8","9","10","5.64","5.92","0","10","6","6"
"2009","16-34 y.","lower secondary degree","4.87","5","568","1","3","7","8","10","4.65","5.09","0","10","5","5"
"2009","16-34 y.","no degree/no degree yet","4.53","5","279","0","1","7","9","10","4.15","4.91","0","10","4","6"
