"plh0223","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2005","(Married) couple without C. ","524","0.0801108236669157","0.0737600911290166","0.0864615562048147"
"7 Strongly agree","2005","Single parent ","77","0.0705685200342269","0.0554478342887947","0.0856892057796591"
"7 Strongly agree","2005","Couple + C. LE 16 ","189","0.0504006978706517","0.0433582236426446","0.0574431720986588"
"7 Strongly agree","2005","Couple + C. GT 16 ","208","0.0704983309078899","0.062191503624863","0.0788051581909168"
"7 Strongly agree","2005","Couple + C. LE and GT 16","95","0.0610719506476642","0.0496955372372284","0.0724483640581001"
"1 Strongly disagree","2006","1-pers.-HH","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","Single parent ","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","Single parent ","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","Single parent ","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2006","1-pers.-HH","","","",""
"4 on scale 1-7","2006","(Married) couple without C. ","","","",""
"4 on scale 1-7","2006","Single parent ","","","",""
"4 on scale 1-7","2006","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2006","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2006","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2006","1-pers.-HH","","","",""
"5 on scale 1-7","2006","(Married) couple without C. ","","","",""
"5 on scale 1-7","2006","Single parent ","","","",""
"5 on scale 1-7","2006","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2006","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2006","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2006","1-pers.-HH","","","",""
"6 on scale 1-7","2006","(Married) couple without C. ","","","",""
"6 on scale 1-7","2006","Single parent ","","","",""
"6 on scale 1-7","2006","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2006","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2006","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2006","1-pers.-HH","","","",""
"7 Strongly agree","2006","(Married) couple without C. ","","","",""
"7 Strongly agree","2006","Single parent ","","","",""
"7 Strongly agree","2006","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2006","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2006","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2007","1-pers.-HH","","","",""
"1 Strongly disagree","2007","(Married) couple without C. ","","","",""
"1 Strongly disagree","2007","Single parent ","","","",""
"1 Strongly disagree","2007","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2007","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2007","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2007","1-pers.-HH","","","",""
"2 on scale 1-7 ","2007","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2007","Single parent ","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2007","1-pers.-HH","","","",""
"3 on scale 1-7 ","2007","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2007","Single parent ","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2007","1-pers.-HH","","","",""
"4 on scale 1-7","2007","(Married) couple without C. ","","","",""
"4 on scale 1-7","2007","Single parent ","","","",""
"4 on scale 1-7","2007","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2007","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2007","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2007","1-pers.-HH","","","",""
"5 on scale 1-7","2007","(Married) couple without C. ","","","",""
"5 on scale 1-7","2007","Single parent ","","","",""
"5 on scale 1-7","2007","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2007","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2007","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2007","1-pers.-HH","","","",""
"6 on scale 1-7","2007","(Married) couple without C. ","","","",""
"6 on scale 1-7","2007","Single parent ","","","",""
"6 on scale 1-7","2007","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2007","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2007","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2007","1-pers.-HH","","","",""
"7 Strongly agree","2007","(Married) couple without C. ","","","",""
"7 Strongly agree","2007","Single parent ","","","",""
"7 Strongly agree","2007","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2007","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2007","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2008","1-pers.-HH","","","",""
"1 Strongly disagree","2008","(Married) couple without C. ","","","",""
"1 Strongly disagree","2008","Single parent ","","","",""
"1 Strongly disagree","2008","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2008","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2008","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2008","1-pers.-HH","","","",""
"2 on scale 1-7 ","2008","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2008","Single parent ","","","",""
"2 on scale 1-7 ","2008","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2008","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2008","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2008","1-pers.-HH","","","",""
"3 on scale 1-7 ","2008","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2008","Single parent ","","","",""
"3 on scale 1-7 ","2008","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2008","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2008","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2008","1-pers.-HH","","","",""
"4 on scale 1-7","2008","(Married) couple without C. ","","","",""
"4 on scale 1-7","2008","Single parent ","","","",""
"4 on scale 1-7","2008","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2008","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2008","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2008","1-pers.-HH","","","",""
"5 on scale 1-7","2008","(Married) couple without C. ","","","",""
"5 on scale 1-7","2008","Single parent ","","","",""
"5 on scale 1-7","2008","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2008","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2008","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2008","1-pers.-HH","","","",""
"6 on scale 1-7","2008","(Married) couple without C. ","","","",""
"6 on scale 1-7","2008","Single parent ","","","",""
"6 on scale 1-7","2008","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2008","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2008","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2008","1-pers.-HH","","","",""
"7 Strongly agree","2008","(Married) couple without C. ","","","",""
"7 Strongly agree","2008","Single parent ","","","",""
"7 Strongly agree","2008","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2008","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2008","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2009","1-pers.-HH","133","0.0457995074377238","0.038164630013151","0.0534343848622966"
"1 Strongly disagree","2009","(Married) couple without C. ","323","0.050309389281876","0.0450387713842828","0.0555800071794693"
"1 Strongly disagree","2009","Single parent ","76","0.0797784168757659","0.0628490991303689","0.0967077346211629"
"1 Strongly disagree","2009","Couple + C. LE 16 ","220","0.0874778549544373","0.0770941087693509","0.0978616011395237"
"1 Strongly disagree","2009","Couple + C. GT 16 ","232","0.0843146243748101","0.0746052035259064","0.0940240452237138"
"1 Strongly disagree","2009","Couple + C. LE and GT 16","71","0.0638841592319401","0.0498895597440662","0.0778787587198139"
"2 on scale 1-7 ","2009","1-pers.-HH","302","0.110206469021651","0.098769787877052","0.12164315016625"
"2 on scale 1-7 ","2009","(Married) couple without C. ","705","0.101438666213995","0.0941588307123724","0.108718501715618"
"2 on scale 1-7 ","2009","Single parent ","140","0.146432087780406","0.124342495025009","0.168521680535803"
"2 on scale 1-7 ","2009","Couple + C. LE 16 ","426","0.15133564242248","0.13816454722295","0.164506737622009"
"2 on scale 1-7 ","2009","Couple + C. GT 16 ","420","0.126884129953667","0.115253363745492","0.138514896161841"
"2 on scale 1-7 ","2009","Couple + C. LE and GT 16","168","0.150513677551737","0.130050867924085","0.170976487179389"
"3 on scale 1-7 ","2009","1-pers.-HH","435","0.152089478610536","0.138974232494631","0.165204724726442"
"3 on scale 1-7 ","2009","(Married) couple without C. ","970","0.143715362377117","0.135256604166874","0.152174120587361"
"3 on scale 1-7 ","2009","Single parent ","144","0.144137739145774","0.12219244870651","0.166083029585037"
"3 on scale 1-7 ","2009","Couple + C. LE 16 ","454","0.170753781988213","0.15692416315185","0.184583400824576"
"3 on scale 1-7 ","2009","Couple + C. GT 16 ","501","0.151338521003819","0.138815453560128","0.163861588447511"
"3 on scale 1-7 ","2009","Couple + C. LE and GT 16","212","0.180143966722944","0.158151307532506","0.202136625913383"
"4 on scale 1-7","2009","1-pers.-HH","757","0.265519292867791","0.249390937470643","0.281647648264938"
"4 on scale 1-7","2009","(Married) couple without C. ","1705","0.254965935880602","0.24445660457748","0.265475267183724"
"4 on scale 1-7","2009","Single parent ","261","0.263686813841727","0.236155557055826","0.291218070627627"
"4 on scale 1-7","2009","Couple + C. LE 16 ","694","0.245754117887862","0.229931068970799","0.261577166804925"
"4 on scale 1-7","2009","Couple + C. GT 16 ","750","0.243770699473604","0.228767418803817","0.258773980143391"
"4 on scale 1-7","2009","Couple + C. LE and GT 16","275","0.242367947895815","0.217845385537323","0.266890510254307"
"5 on scale 1-7","2009","1-pers.-HH","588","0.194457518080019","0.180002839441361","0.208912196718677"
"5 on scale 1-7","2009","(Married) couple without C. ","1448","0.219864212077438","0.209877826964572","0.229850597190304"
"5 on scale 1-7","2009","Single parent ","174","0.156599072775631","0.133891946661715","0.179306198889546"
"5 on scale 1-7","2009","Couple + C. LE 16 ","530","0.175325765113168","0.161350907890772","0.189300622335563"
"5 on scale 1-7","2009","Couple + C. GT 16 ","617","0.194491359432399","0.180660346432254","0.208322372432545"
"5 on scale 1-7","2009","Couple + C. LE and GT 16","225","0.187287985688308","0.164961396348497","0.209614575028118"
"6 on scale 1-7","2009","1-pers.-HH","463","0.15649898900511","0.143229615491276","0.169768362518943"
"6 on scale 1-7","2009","(Married) couple without C. ","1029","0.157552792059787","0.148768023237453","0.166337560882121"
"6 on scale 1-7","2009","Single parent ","133","0.149472698603967","0.127194728906175","0.171750668301759"
"6 on scale 1-7","2009","Couple + C. LE 16 ","379","0.124050174401506","0.111935225133971","0.136165123669041"
"6 on scale 1-7","2009","Couple + C. GT 16 ","461","0.149600028749703","0.137136351658216","0.162063705841191"
"6 on scale 1-7","2009","Couple + C. LE and GT 16","160","0.128755928460769","0.109588995653116","0.147922861268421"
"7 Strongly agree","2009","1-pers.-HH","202","0.0754287449771693","0.0657840059321811","0.0850734840221575"
"7 Strongly agree","2009","(Married) couple without C. ","427","0.0721536421091843","0.065914669194241","0.0783926150241276"
"7 Strongly agree","2009","Single parent ","56","0.0598931709767299","0.0450670411417949","0.0747193008116649"
"7 Strongly agree","2009","Couple + C. LE 16 ","141","0.0453026632323344","0.0376594140687901","0.0529459123958787"
"7 Strongly agree","2009","Couple + C. GT 16 ","165","0.0496006370119971","0.0420137183657047","0.0571875556582895"
"7 Strongly agree","2009","Couple + C. LE and GT 16","62","0.0470463344484871","0.0349292572941602","0.059163411602814"
"1 Strongly disagree","2010","1-pers.-HH","","","",""
"1 Strongly disagree","2010","(Married) couple without C. ","","","",""
"1 Strongly disagree","2010","Single parent ","","","",""
"1 Strongly disagree","2010","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2010","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2010","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2010","1-pers.-HH","","","",""
"2 on scale 1-7 ","2010","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2010","Single parent ","","","",""
"2 on scale 1-7 ","2010","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2010","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2010","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2010","1-pers.-HH","","","",""
"3 on scale 1-7 ","2010","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2010","Single parent ","","","",""
"3 on scale 1-7 ","2010","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2010","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2010","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2010","1-pers.-HH","","","",""
"4 on scale 1-7","2010","(Married) couple without C. ","","","",""
"4 on scale 1-7","2010","Single parent ","","","",""
"4 on scale 1-7","2010","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2010","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2010","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2010","1-pers.-HH","","","",""
"5 on scale 1-7","2010","(Married) couple without C. ","","","",""
"5 on scale 1-7","2010","Single parent ","","","",""
"5 on scale 1-7","2010","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2010","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2010","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2010","1-pers.-HH","","","",""
"6 on scale 1-7","2010","(Married) couple without C. ","","","",""
"6 on scale 1-7","2010","Single parent ","","","",""
"6 on scale 1-7","2010","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2010","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2010","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2010","1-pers.-HH","","","",""
"7 Strongly agree","2010","(Married) couple without C. ","","","",""
"7 Strongly agree","2010","Single parent ","","","",""
"7 Strongly agree","2010","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2010","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2010","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2011","1-pers.-HH","","","",""
"1 Strongly disagree","2011","(Married) couple without C. ","","","",""
"1 Strongly disagree","2011","Single parent ","","","",""
"1 Strongly disagree","2011","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2011","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2011","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2011","1-pers.-HH","","","",""
"2 on scale 1-7 ","2011","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2011","Single parent ","","","",""
"2 on scale 1-7 ","2011","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2011","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2011","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2011","1-pers.-HH","","","",""
"3 on scale 1-7 ","2011","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2011","Single parent ","","","",""
"3 on scale 1-7 ","2011","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2011","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2011","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2011","1-pers.-HH","","","",""
"4 on scale 1-7","2011","(Married) couple without C. ","","","",""
"4 on scale 1-7","2011","Single parent ","","","",""
"4 on scale 1-7","2011","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2011","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2011","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2011","1-pers.-HH","","","",""
"5 on scale 1-7","2011","(Married) couple without C. ","","","",""
"5 on scale 1-7","2011","Single parent ","","","",""
"5 on scale 1-7","2011","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2011","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2011","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2011","1-pers.-HH","","","",""
"6 on scale 1-7","2011","(Married) couple without C. ","","","",""
"6 on scale 1-7","2011","Single parent ","","","",""
"6 on scale 1-7","2011","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2011","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2011","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2011","1-pers.-HH","","","",""
"7 Strongly agree","2011","(Married) couple without C. ","","","",""
"7 Strongly agree","2011","Single parent ","","","",""
"7 Strongly agree","2011","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2011","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2011","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2012","1-pers.-HH","10","","",""
"1 Strongly disagree","2012","(Married) couple without C. ","9","","",""
"1 Strongly disagree","2012","Single parent ","160","0.109004209861787","0.0936083060671438","0.124400113656431"
"1 Strongly disagree","2012","Couple + C. LE 16 ","403","0.0923654087269353","0.0836389217239414","0.101091895729929"
"1 Strongly disagree","2012","Couple + C. GT 16 ","19","","",""
"1 Strongly disagree","2012","Couple + C. LE and GT 16","79","0.101476477181022","0.0822750413637421","0.120677912998301"
"2 on scale 1-7 ","2012","1-pers.-HH","9","","",""
"2 on scale 1-7 ","2012","(Married) couple without C. ","7","","",""
"2 on scale 1-7 ","2012","Single parent ","278","0.171616407780564","0.152989495269029","0.190243320292099"
"2 on scale 1-7 ","2012","Couple + C. LE 16 ","664","0.157205992292322","0.146235540430192","0.168176444154452"
"2 on scale 1-7 ","2012","Couple + C. GT 16 ","19","","",""
"2 on scale 1-7 ","2012","Couple + C. LE and GT 16","139","0.126527778401252","0.105387837020569","0.147667719781934"
"3 on scale 1-7 ","2012","1-pers.-HH","4","","",""
"3 on scale 1-7 ","2012","(Married) couple without C. ","9","","",""
"3 on scale 1-7 ","2012","Single parent ","247","0.152184010441179","0.134438804624789","0.169929216257568"
"3 on scale 1-7 ","2012","Couple + C. LE 16 ","700","0.164160288724182","0.152996160843104","0.17532441660526"
"3 on scale 1-7 ","2012","Couple + C. GT 16 ","22","","",""
"3 on scale 1-7 ","2012","Couple + C. LE and GT 16","120","0.11960362190001","0.0989689495307008","0.14023829426932"
"4 on scale 1-7","2012","1-pers.-HH","19","","",""
"4 on scale 1-7","2012","(Married) couple without C. ","7","","",""
"4 on scale 1-7","2012","Single parent ","347","0.228250500906231","0.207516181960413","0.24898481985205"
"4 on scale 1-7","2012","Couple + C. LE 16 ","912","0.207464696680718","0.195243586498462","0.219685806862973"
"4 on scale 1-7","2012","Couple + C. GT 16 ","29","","",""
"4 on scale 1-7","2012","Couple + C. LE and GT 16","253","0.273109187767461","0.244776417941579","0.301441957593343"
"5 on scale 1-7","2012","1-pers.-HH","21","","",""
"5 on scale 1-7","2012","(Married) couple without C. ","9","","",""
"5 on scale 1-7","2012","Single parent ","295","0.18542275698861","0.166223103948544","0.204622410028676"
"5 on scale 1-7","2012","Couple + C. LE 16 ","882","0.21274489364292","0.200410535231185","0.225079252054655"
"5 on scale 1-7","2012","Couple + C. GT 16 ","19","","",""
"5 on scale 1-7","2012","Couple + C. LE and GT 16","197","0.217575284409325","0.191338394760979","0.243812174057672"
"6 on scale 1-7","2012","1-pers.-HH","11","","",""
"6 on scale 1-7","2012","(Married) couple without C. ","5","","",""
"6 on scale 1-7","2012","Single parent ","170","0.101720860541852","0.0867875396678229","0.116654181415882"
"6 on scale 1-7","2012","Couple + C. LE 16 ","510","0.130295517455274","0.120149868295652","0.140441166614896"
"6 on scale 1-7","2012","Couple + C. GT 16 ","15","","",""
"6 on scale 1-7","2012","Couple + C. LE and GT 16","122","0.122679178153972","0.101817418591754","0.14354093771619"
"7 Strongly agree","2012","1-pers.-HH","3","","",""
"7 Strongly agree","2012","(Married) couple without C. ","","","",""
"7 Strongly agree","2012","Single parent ","77","0.0518012534797762","0.0408524780039536","0.0627500289555989"
"7 Strongly agree","2012","Couple + C. LE 16 ","158","0.0357632024776491","0.030166408766798","0.0413599961885002"
"7 Strongly agree","2012","Couple + C. GT 16 ","9","","",""
"7 Strongly agree","2012","Couple + C. LE and GT 16","40","0.0390284721869581","0.0267135315164956","0.0513434128574206"
"1 Strongly disagree","2013","1-pers.-HH","178","0.0531981470496003","0.0457114458590613","0.0606848482401393"
"1 Strongly disagree","2013","(Married) couple without C. ","379","0.0493249149896466","0.044456467123723","0.0541933628555702"
"1 Strongly disagree","2013","Single parent ","98","0.0844498789114408","0.0680624392610431","0.100837318561839"
"1 Strongly disagree","2013","Couple + C. LE 16 ","225","0.0866655869596999","0.0761750939027724","0.0971560800166274"
"1 Strongly disagree","2013","Couple + C. GT 16 ","145","0.0588555621706956","0.0498504718782397","0.0678606524631515"
"1 Strongly disagree","2013","Couple + C. LE and GT 16","64","0.0674159363783615","0.051361185315471","0.0834706874412521"
"2 on scale 1-7 ","2013","1-pers.-HH","371","0.107528924739152","0.097194830353554","0.117863019124751"
"2 on scale 1-7 ","2013","(Married) couple without C. ","823","0.107932553764538","0.100956394821039","0.114908712708037"
"2 on scale 1-7 ","2013","Single parent ","155","0.131923906771981","0.111979956736636","0.151867856807327"
"2 on scale 1-7 ","2013","Couple + C. LE 16 ","442","0.16935870084879","0.155373517466972","0.183343884230608"
"2 on scale 1-7 ","2013","Couple + C. GT 16 ","361","0.128442089862476","0.115640379952869","0.141243799772084"
"2 on scale 1-7 ","2013","Couple + C. LE and GT 16","136","0.137115174164409","0.115091109611754","0.159139238717065"
"3 on scale 1-7 ","2013","1-pers.-HH","464","0.135290489804822","0.123880600008302","0.146700379601342"
"3 on scale 1-7 ","2013","(Married) couple without C. ","1062","0.141194472855704","0.133365630312379","0.149023315399029"
"3 on scale 1-7 ","2013","Single parent ","179","0.150521600793068","0.129447642718394","0.171595558867742"
"3 on scale 1-7 ","2013","Couple + C. LE 16 ","447","0.147591979068295","0.134366458035343","0.160817500101247"
"3 on scale 1-7 ","2013","Couple + C. GT 16 ","410","0.156470667068204","0.142570092961879","0.170371241174528"
"3 on scale 1-7 ","2013","Couple + C. LE and GT 16","123","0.115616988503867","0.0951426764676232","0.136091300540111"
"4 on scale 1-7","2013","1-pers.-HH","852","0.241190095969489","0.226918947379312","0.255461244559667"
"4 on scale 1-7","2013","(Married) couple without C. ","1838","0.24067413880532","0.231063105022457","0.250285172588182"
"4 on scale 1-7","2013","Single parent ","276","0.256766456216542","0.231020897435634","0.282512014997449"
"4 on scale 1-7","2013","Couple + C. LE 16 ","634","0.217883398283111","0.202491029110594","0.233275767455627"
"4 on scale 1-7","2013","Couple + C. GT 16 ","605","0.236274373580948","0.220021013101974","0.252527734059921"
