"plh0223","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","16-34 y.","West Germany","348","0.0865783799726657","0.0778295915757973","0.095327168369534","1"
"1 Strongly disagree","2005","16-34 y.","East Germany","108","0.0839525284696952","0.0691704458356961","0.0987346111036942","1"
"1 Strongly disagree","2005","35-65 y.","West Germany","594","0.071987635581879","0.0666090555222005","0.0773662156415575","1"
"1 Strongly disagree","2005","35-65 y.","East Germany","189","0.0669146060473347","0.0575328098150918","0.0762964022795776","1"
"1 Strongly disagree","2005","66 and older","West Germany","134","0.0503680875313639","0.0422889635594011","0.0584472115033266","1"
"1 Strongly disagree","2005","66 and older","East Germany","55","0.0611585817863835","0.0460322229959431","0.0762849405768239","1"
"2 on scale 1-7 ","2005","35-65 y.","West Germany","1079","0.113397105722288","0.106798877108991","0.119995334335584","2"
"2 on scale 1-7 ","2005","16-34 y.","West Germany","616","0.148162538697992","0.137110176352927","0.159214901043057","2"
"2 on scale 1-7 ","2005","66 and older","East Germany","91","0.0862875320220788","0.0685624451084482","0.104012618935709","2"
"2 on scale 1-7 ","2005","16-34 y.","East Germany","211","0.157600088474404","0.138177946253053","0.177022230695756","2"
"2 on scale 1-7 ","2005","35-65 y.","East Germany","387","0.127492083452063","0.11496958072452","0.140014586179607","2"
"2 on scale 1-7 ","2005","66 and older","West Germany","195","0.074512531758377","0.0648117033515362","0.0842133601652178","2"
"3 on scale 1-7 ","2005","66 and older","West Germany","375","0.133283341895367","0.120727801778068","0.145838882012667","3"
"3 on scale 1-7 ","2005","16-34 y.","West Germany","665","0.167291903261484","0.155680321184138","0.17890348533883","3"
"3 on scale 1-7 ","2005","35-65 y.","East Germany","412","0.141072116386522","0.128002471746865","0.154141761026178","3"
"3 on scale 1-7 ","2005","35-65 y.","West Germany","1289","0.138258638956762","0.131075795372774","0.145441482540749","3"
"3 on scale 1-7 ","2005","16-34 y.","East Germany","218","0.1416599477623","0.123072790518935","0.160247105005665","3"
"3 on scale 1-7 ","2005","66 and older","East Germany","120","0.122171758843039","0.101498937019027","0.142844580667051","3"
"4 on scale 1-7","2005","66 and older","East Germany","239","0.255234030582286","0.227711473852594","0.282756587311979","4"
"4 on scale 1-7","2005","16-34 y.","East Germany","309","0.228630493112244","0.206245443817436","0.251015542407052","4"
"4 on scale 1-7","2005","35-65 y.","West Germany","2083","0.238232066663703","0.22936717864304","0.247096954684366","4"
"4 on scale 1-7","2005","66 and older","West Germany","733","0.250727780785392","0.234716357641201","0.266739203929584","4"
"4 on scale 1-7","2005","16-34 y.","West Germany","882","0.225126369014191","0.212132569368104","0.238120168660279","4"
"4 on scale 1-7","2005","35-65 y.","East Germany","668","0.255873894898862","0.239490605682785","0.272257184114938","4"
"5 on scale 1-7","2005","66 and older","East Germany","212","0.208854701654485","0.183194514004393","0.234514889304576","5"
"5 on scale 1-7","2005","35-65 y.","East Germany","550","0.198328590005596","0.183357421528607","0.213299758482585","5"
"5 on scale 1-7","2005","66 and older","West Germany","542","0.193441943722255","0.178850373421963","0.208033514022548","5"
"5 on scale 1-7","2005","16-34 y.","West Germany","739","0.191482780957585","0.179241776912407","0.203723785002763","5"
"5 on scale 1-7","2005","16-34 y.","East Germany","246","0.179140046223751","0.158699588318358","0.199580504129143","5"
"5 on scale 1-7","2005","35-65 y.","West Germany","1868","0.214209098011362","0.205671528439485","0.22274666758324","5"
"6 on scale 1-7","2005","66 and older","East Germany","179","0.195660794096029","0.170618097089324","0.220703491102734","6"
"6 on scale 1-7","2005","35-65 y.","West Germany","1370","0.153495384921365","0.14599429921591","0.16099647062682","6"
"6 on scale 1-7","2005","66 and older","West Germany","550","0.194115331646885","0.179504489210574","0.208726174083196","6"
"6 on scale 1-7","2005","16-34 y.","West Germany","501","0.123107517553308","0.112885820579633","0.133329214526984","6"
"6 on scale 1-7","2005","35-65 y.","East Germany","389","0.156591830818603","0.142946995759575","0.170236665877632","6"
"6 on scale 1-7","2005","16-34 y.","East Germany","177","0.133020141424524","0.114918291836643","0.151121991012406","6"
"7 Strongly agree","2005","66 and older","East Germany","68","0.0706326010156983","0.0544590310851643","0.0868061709462323","7"
"7 Strongly agree","2005","66 and older","West Germany","286","0.103550982660359","0.0922958970839127","0.114806068236805","7"
"7 Strongly agree","2005","35-65 y.","West Germany","588","0.0704200701426421","0.0650958819581193","0.075744258327165","7"
"7 Strongly agree","2005","35-65 y.","East Germany","130","0.0537268783910191","0.0452610610480156","0.0621926957340226","7"
"7 Strongly agree","2005","16-34 y.","West Germany","218","0.0582505105427737","0.0509639075748663","0.0655371135106811","7"
"7 Strongly agree","2005","16-34 y.","East Germany","83","0.0759967545330817","0.0618715736971909","0.0901219353689725","7"
"1 Strongly disagree","2006","16-34 y.","East Germany","","","","","1"
"1 Strongly disagree","2006","35-65 y.","West Germany","","","","","1"
"1 Strongly disagree","2006","35-65 y.","East Germany","","","","","1"
"1 Strongly disagree","2006","66 and older","West Germany","","","","","1"
"1 Strongly disagree","2006","66 and older","East Germany","","","","","1"
"1 Strongly disagree","2006","16-34 y.","West Germany","","","","","1"
"2 on scale 1-7 ","2006","16-34 y.","West Germany","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","West Germany","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","East Germany","","","","","2"
"2 on scale 1-7 ","2006","66 and older","East Germany","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","East Germany","","","","","2"
"2 on scale 1-7 ","2006","66 and older","West Germany","","","","","2"
"3 on scale 1-7 ","2006","66 and older","East Germany","","","","","3"
"3 on scale 1-7 ","2006","66 and older","West Germany","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","East Germany","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","West Germany","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","East Germany","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","West Germany","","","","","3"
"4 on scale 1-7","2006","16-34 y.","East Germany","","","","","4"
"4 on scale 1-7","2006","16-34 y.","West Germany","","","","","4"
"4 on scale 1-7","2006","66 and older","East Germany","","","","","4"
"4 on scale 1-7","2006","66 and older","West Germany","","","","","4"
"4 on scale 1-7","2006","35-65 y.","East Germany","","","","","4"
"4 on scale 1-7","2006","35-65 y.","West Germany","","","","","4"
"5 on scale 1-7","2006","66 and older","East Germany","","","","","5"
"5 on scale 1-7","2006","66 and older","West Germany","","","","","5"
"5 on scale 1-7","2006","35-65 y.","West Germany","","","","","5"
"5 on scale 1-7","2006","35-65 y.","East Germany","","","","","5"
"5 on scale 1-7","2006","16-34 y.","West Germany","","","","","5"
"5 on scale 1-7","2006","16-34 y.","East Germany","","","","","5"
"6 on scale 1-7","2006","66 and older","East Germany","","","","","6"
"6 on scale 1-7","2006","35-65 y.","West Germany","","","","","6"
"6 on scale 1-7","2006","66 and older","West Germany","","","","","6"
"6 on scale 1-7","2006","35-65 y.","East Germany","","","","","6"
"6 on scale 1-7","2006","16-34 y.","East Germany","","","","","6"
"6 on scale 1-7","2006","16-34 y.","West Germany","","","","","6"
"7 Strongly agree","2006","66 and older","East Germany","","","","","7"
"7 Strongly agree","2006","35-65 y.","West Germany","","","","","7"
"7 Strongly agree","2006","35-65 y.","East Germany","","","","","7"
"7 Strongly agree","2006","66 and older","West Germany","","","","","7"
"7 Strongly agree","2006","16-34 y.","West Germany","","","","","7"
"7 Strongly agree","2006","16-34 y.","East Germany","","","","","7"
"1 Strongly disagree","2007","16-34 y.","West Germany","","","","","1"
"1 Strongly disagree","2007","16-34 y.","East Germany","","","","","1"
"1 Strongly disagree","2007","35-65 y.","West Germany","","","","","1"
"1 Strongly disagree","2007","35-65 y.","East Germany","","","","","1"
"1 Strongly disagree","2007","66 and older","West Germany","","","","","1"
"1 Strongly disagree","2007","66 and older","East Germany","","","","","1"
"2 on scale 1-7 ","2007","66 and older","East Germany","","","","","2"
"2 on scale 1-7 ","2007","66 and older","West Germany","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","West Germany","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","West Germany","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","East Germany","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","East Germany","","","","","2"
"3 on scale 1-7 ","2007","35-65 y.","West Germany","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","East Germany","","","","","3"
"3 on scale 1-7 ","2007","66 and older","East Germany","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","West Germany","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","East Germany","","","","","3"
"3 on scale 1-7 ","2007","66 and older","West Germany","","","","","3"
"4 on scale 1-7","2007","16-34 y.","West Germany","","","","","4"
"4 on scale 1-7","2007","16-34 y.","East Germany","","","","","4"
"4 on scale 1-7","2007","66 and older","East Germany","","","","","4"
"4 on scale 1-7","2007","66 and older","West Germany","","","","","4"
"4 on scale 1-7","2007","35-65 y.","West Germany","","","","","4"
"4 on scale 1-7","2007","35-65 y.","East Germany","","","","","4"
"5 on scale 1-7","2007","66 and older","East Germany","","","","","5"
"5 on scale 1-7","2007","66 and older","West Germany","","","","","5"
"5 on scale 1-7","2007","35-65 y.","West Germany","","","","","5"
"5 on scale 1-7","2007","35-65 y.","East Germany","","","","","5"
"5 on scale 1-7","2007","16-34 y.","West Germany","","","","","5"
"5 on scale 1-7","2007","16-34 y.","East Germany","","","","","5"
"6 on scale 1-7","2007","66 and older","East Germany","","","","","6"
"6 on scale 1-7","2007","66 and older","West Germany","","","","","6"
"6 on scale 1-7","2007","35-65 y.","East Germany","","","","","6"
"6 on scale 1-7","2007","16-34 y.","West Germany","","","","","6"
"6 on scale 1-7","2007","35-65 y.","West Germany","","","","","6"
"6 on scale 1-7","2007","16-34 y.","East Germany","","","","","6"
"7 Strongly agree","2007","66 and older","East Germany","","","","","7"
"7 Strongly agree","2007","16-34 y.","West Germany","","","","","7"
"7 Strongly agree","2007","16-34 y.","East Germany","","","","","7"
"7 Strongly agree","2007","35-65 y.","West Germany","","","","","7"
"7 Strongly agree","2007","35-65 y.","East Germany","","","","","7"
"7 Strongly agree","2007","66 and older","West Germany","","","","","7"
"1 Strongly disagree","2008","16-34 y.","East Germany","","","","","1"
"1 Strongly disagree","2008","35-65 y.","West Germany","","","","","1"
"1 Strongly disagree","2008","35-65 y.","East Germany","","","","","1"
"1 Strongly disagree","2008","66 and older","West Germany","","","","","1"
"1 Strongly disagree","2008","66 and older","East Germany","","","","","1"
"1 Strongly disagree","2008","16-34 y.","West Germany","","","","","1"
"2 on scale 1-7 ","2008","35-65 y.","West Germany","","","","","2"
"2 on scale 1-7 ","2008","66 and older","East Germany","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","East Germany","","","","","2"
"2 on scale 1-7 ","2008","66 and older","West Germany","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","East Germany","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","West Germany","","","","","2"
"3 on scale 1-7 ","2008","35-65 y.","West Germany","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","East Germany","","","","","3"
"3 on scale 1-7 ","2008","66 and older","East Germany","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","West Germany","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","East Germany","","","","","3"
"3 on scale 1-7 ","2008","66 and older","West Germany","","","","","3"
