"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Rural Area","East Germany","","","","","","","","","","","","","",""
"1985","Rural Area","West Germany","7.52","8","1249","5","6","9","10","10","7.4","7.64","0","10","8","8"
"1985","Urban Area","East Germany","","","","","","","","","","","","","",""
"1985","Urban Area","West Germany","7.52","8","5087","5","6","9","10","10","7.46","7.58","0","10","8","8"
"1986","Rural Area","East Germany","","","","","","","","","","","","","",""
"1986","Rural Area","West Germany","7.42","8","1243","5","6","9","10","10","7.3","7.54","0","10","8","8"
"1986","Urban Area","East Germany","","","","","","","","","","","","","",""
"1986","Urban Area","West Germany","7.41","8","4925","5","6","9","10","10","7.35","7.47","0","10","8","8"
"1987","Rural Area","East Germany","","","","","","","","","","","","","",""
"1987","Rural Area","West Germany","7.35","8","1261","4","6","9","10","10","7.23","7.47","0","10","8","8"
"1987","Urban Area","East Germany","","","","","","","","","","","","","",""
"1987","Urban Area","West Germany","7.43","8","4894","5","6","9","10","10","7.37","7.49","0","10","8","8"
"1988","Rural Area","East Germany","","","","","","","","","","","","","",""
"1988","Rural Area","West Germany","7.27","8","1154","5","6","9","10","10","7.15","7.39","0","10","8","8"
"1988","Urban Area","East Germany","","","","","","","","","","","","","",""
"1988","Urban Area","West Germany","7.26","8","4683","4","6","9","10","10","7.2","7.32","0","10","8","8"
"1989","Rural Area","East Germany","","","","","","","","","","","","","",""
"1989","Rural Area","West Germany","7.22","8","1118","5","6","9","10","10","7.1","7.34","0","10","7","8"
"1989","Urban Area","East Germany","","","","","","","","","","","","","",""
"1989","Urban Area","West Germany","7.28","8","4573","5","6","9","10","10","7.22","7.34","0","10","8","8"
"1990","Rural Area","East Germany","7.3","8","2141","5","6","9","10","10","7.2","7.4","0","10","8","8"
"1990","Rural Area","West Germany","7.2","8","1136","5","6","9","10","10","7.08","7.32","0","10","7","8"
"1990","Urban Area","East Germany","7.05","8","1191","4","5","9","10","10","6.91","7.19","0","10","7","8"
"1990","Urban Area","West Germany","7.24","8","4541","5","6","9","10","10","7.18","7.3","0","10","8","8"
"1991","Rural Area","East Germany","6.36","7","1736","2","5","8","10","10","6.23","6.49","0","10","7","7"
"1991","Rural Area","West Germany","7.13","8","1190","4","6","8","10","10","7.01","7.25","0","10","8","8"
"1991","Urban Area","East Germany","6.23","7","928","2","5","8","10","10","6.06","6.4","0","10","7","7"
"1991","Urban Area","West Germany","7.22","8","4622","5","6","9","10","10","7.16","7.28","0","10","8","8"
"1992","Rural Area","East Germany","6.81","7","1455","4","5","8","9","10","6.7","6.92","0","10","7","8"
"1992","Rural Area","West Germany","7.37","8","1182","5","6","9","9","10","7.26","7.48","0","10","8","8"
"1992","Urban Area","East Germany","6.68","7","859","4","5","8","9","10","6.53","6.83","0","10","7","7"
"1992","Urban Area","West Germany","7.43","8","4474","5","7","9","10","10","7.38","7.48","0","10","8","8"
"1993","Rural Area","East Germany","6.87","7","1390","4","5","8","9","10","6.76","6.98","0","10","7","7"
"1993","Rural Area","West Germany","7.13","7","1168","4","6","9","10","10","7.01","7.25","0","10","7","8"
"1993","Urban Area","East Germany","6.76","7","829","4","5","8","9","10","6.61","6.91","0","10","7","8"
"1993","Urban Area","West Germany","7.12","8","4399","5","6","8","9","10","7.06","7.18","0","10","7","8"
"1994","Rural Area","East Germany","6.79","7","1369","4","6","8","9","10","6.68","6.9","0","10","7","7"
"1994","Rural Area","West Germany","7.15","8","1134","5","6","8","10","10","7.03","7.27","0","10","8","8"
"1994","Urban Area","East Germany","6.67","7","813","3","5","8","9","10","6.52","6.82","0","10","7","7"
"1994","Urban Area","West Germany","6.97","7","4209","4","6","8","9","10","6.91","7.03","0","10","7","8"
"1995","Rural Area","East Germany","6.7","7","1515","4","5","8","9","10","6.59","6.81","0","10","7","7"
"1995","Rural Area","West Germany","7.01","8","1297","4","6","8","10","10","6.89","7.13","0","10","8","8"
"1995","Urban Area","East Germany","6.53","7","792","3","5","8","9","10","6.37","6.69","0","10","7","7"
"1995","Urban Area","West Germany","6.87","7","4668","4","6","8","9","10","6.81","6.93","0","10","7","7"
"1996","Rural Area","East Germany","6.62","7","1463","4","5","8","9","10","6.51","6.73","0","10","7","7"
"1996","Rural Area","West Germany","6.85","7","1313","4","5","8","9","10","6.74","6.96","0","10","7","8"
"1996","Urban Area","East Germany","6.6","7","801","3","5","8","9","10","6.45","6.75","0","10","7","7"
"1996","Urban Area","West Germany","6.88","7","4524","4","6","8","9","10","6.82","6.94","0","10","7","7"
"1997","Rural Area","East Germany","6.6","7","1439","3","5","8","9","10","6.49","6.71","0","10","7","7"
"1997","Rural Area","West Germany","6.8","7","1252","4","5","8","9","10","6.68","6.92","0","10","7","8"
"1997","Urban Area","East Germany","6.66","7","777","4","5","8","9","10","6.51","6.81","0","10","7","7"
"1997","Urban Area","West Germany","6.87","7","4367","4","6","8","9","10","6.81","6.93","0","10","7","7"
"1998","Rural Area","East Germany","6.48","7","1524","3","5","8","9","10","6.37","6.59","0","10","7","7"
"1998","Rural Area","West Germany","7.05","7","1400","4","6","8","10","10","6.94","7.16","0","10","7","8"
"1998","Urban Area","East Germany","6.5","7","798","3","5","8","9","10","6.34","6.66","0","10","7","7"
"1998","Urban Area","West Germany","6.95","7","4828","4","6","8","9","10","6.89","7.01","0","10","7","7"
"1999","Rural Area","East Germany","6.57","7","1491","3","5","8","9","10","6.46","6.68","0","10","7","7"
"1999","Rural Area","West Germany","6.96","7","1391","4","6","8","9","10","6.85","7.07","0","10","7","8"
"1999","Urban Area","East Germany","6.5","7","800","3","5","8","9","10","6.35","6.65","0","10","7","7"
"1999","Urban Area","West Germany","6.89","7","4671","4","5","8","9","10","6.83","6.95","0","10","7","7"
