"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","7.7","8","6853","5","7","10","10","10","7.65","7.75","0","10","8","8"
"1984","Not Employed","7.53","8","169","5","7","9","10","10","7.19","7.87","0","10","8","9"
"1985","Employed","7.53","8","6178","5","6","9","10","10","7.48","7.58","0","10","8","8"
"1985","Not Employed","7.25","7","158","5","6","9","10","10","6.91","7.59","2","10","7","8"
"1986","Employed","7.42","8","6011","5","6","9","10","10","7.37","7.47","0","10","8","8"
"1986","Not Employed","6.97","7.55","157","3","5","9","10","10","6.56","7.38","0","10","7","8"
"1987","Employed","7.41","8","6043","5","6","9","10","10","7.36","7.46","0","10","8","8"
"1987","Not Employed","7.51","8","112","5","6","9","10","10","7.1","7.92","0","10","7","8"
"1988","Employed","7.27","8","5725","5","6","9","10","10","7.22","7.32","0","10","8","8"
"1988","Not Employed","7.03","7","112","4","5","9","10","10","6.59","7.47","0","10","7","8"
"1989","Employed","7.27","8","5579","5","6","9","10","10","7.22","7.32","0","10","8","8"
"1989","Not Employed","6.88","7","112","5","5","9","10","10","6.47","7.29","0","10","6","7"
"1990","Employed","7.24","8","5568","5","6","9","10","10","7.19","7.29","0","10","8","8"
"1990","Not Employed","6.55","7","109","2","5","8","10","10","6.05","7.05","0","10","6","8"
"1991","Employed","7.2","8","5624","5","6","9","10","10","7.15","7.25","0","10","8","8"
"1991","Not Employed","7.15","7.14","158","3","6","9","10","10","6.78","7.52","0","10","7","8"
"1992","Employed","7.29","8","7911","5","6","9","10","10","7.25","7.33","0","10","8","8"
"1992","Not Employed","7.03","8","138","4","6","9","9","10","6.67","7.39","0","10","7","8"
"1993","Employed","7.08","8","7611","4","6","8","9","10","7.03","7.13","0","10","7","8"
"1993","Not Employed","6.75","7","175","4","5","8","10","10","6.41","7.09","0","10","7","7"
"1994","Employed","6.98","7","7344","4","6","8","9","10","6.93","7.03","0","10","7","7"
