"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1986","66 and older","(0) in school","","","","","","","","","","",""
"1986","66 and older","(1a) inadequately completed","","","","","","","","","","",""
"1986","66 and older","(1b) general elementary school","","","","","","","","","","",""
"1986","66 and older","(1c) basic vocational qualification","","","","","","","","","","",""
"1986","66 and older","(2a) intermediate vocational","","","","","","","","","","",""
"1986","66 and older","(2b) intermediate general qualification","","","","","","","","","","",""
"1986","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1986","66 and older","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1986","66 and older","(3a) lower tertiary education","","","","","","","","","","",""
"1986","66 and older","(3b) higher tertiary education","","","","","","","","","","",""
"1987","16-34 y.","(0) in school","","","","","","","","","","",""
"1987","16-34 y.","(1a) inadequately completed","6.76","7","105","5","6","8","9","6.31","7.21","6","8"
"1987","16-34 y.","(1b) general elementary school","7.33","8","494","5","6","9","10","7.13","7.53","8","8"
"1987","16-34 y.","(1c) basic vocational qualification","7.35","8","802","5","6","9","10","7.2","7.5","7","8"
"1987","16-34 y.","(2a) intermediate vocational","7.35","8","493","5","6","9","10","7.16","7.54","8","8"
"1987","16-34 y.","(2b) intermediate general qualification","7.34","8","192","4","6","9","10","7.05","7.63","8","8"
"1987","16-34 y.","(2c_gen) general maturity certificate","7.12","8","128","4","5","9","10","6.75","7.49","7","8"
"1987","16-34 y.","(2c_voc) vocational maturity certificate","7.01","8","151","4","5","9","9","6.68","7.34","7","8"
"1987","16-34 y.","(3a) lower tertiary education","7.64","8","54","5","7","9","10","7.11","8.17","7","8"
"1987","16-34 y.","(3b) higher tertiary education","7.28","8","122","5","6","9","9","6.9","7.66","7","8"
"1987","35-65 y.","(0) in school","","","","","","","","","","",""
"1987","35-65 y.","(1a) inadequately completed","7.28","7","358","4","6","9","10","7.06","7.5","7","8"
"1987","35-65 y.","(1b) general elementary school","7.25","8","684","4","6","9","10","7.09","7.41","7","8"
"1987","35-65 y.","(1c) basic vocational qualification","7.49","8","1473","5","6","9","10","7.39","7.59","8","8"
"1987","35-65 y.","(2a) intermediate vocational","7.55","8","391","5","6","9","10","7.37","7.73","8","8"
"1987","35-65 y.","(2b) intermediate general qualification","7.94","8","35","5","8","10","10","7.27","8.61","8","9"
"1987","35-65 y.","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1987","35-65 y.","(2c_voc) vocational maturity certificate","7.47","8","114","5","7","9","10","7.1","7.84","8","8"
"1987","35-65 y.","(3a) lower tertiary education","7.49","8","114","5","7","9","10","7.12","7.86","8","8"
"1987","35-65 y.","(3b) higher tertiary education","7.79","8","277","6","7","9","10","7.58","8","8","8"
"1987","66 and older","(0) in school","","","","","","","","","","",""
"1987","66 and older","(1a) inadequately completed","","","","","","","","","","",""
"1987","66 and older","(1b) general elementary school","","","","","","","","","","",""
"1987","66 and older","(1c) basic vocational qualification","","","","","","","","","","",""
"1987","66 and older","(2a) intermediate vocational","","","","","","","","","","",""
"1987","66 and older","(2b) intermediate general qualification","","","","","","","","","","",""
"1987","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1987","66 and older","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1987","66 and older","(3a) lower tertiary education","","","","","","","","","","",""
"1987","66 and older","(3b) higher tertiary education","","","","","","","","","","",""
"1988","16-34 y.","(0) in school","","","","","","","","","","",""
"1988","16-34 y.","(1a) inadequately completed","6.59","6.31","95","3","5","8","10","6.13","7.05","6","8"
"1988","16-34 y.","(1b) general elementary school","7.02","7","471","4","5","8","10","6.82","7.22","7","8"
"1988","16-34 y.","(1c) basic vocational qualification","7.36","8","765","5","6","9","10","7.22","7.5","8","8"
"1988","16-34 y.","(2a) intermediate vocational","7.39","8","451","5","6","9","10","7.21","7.57","7","8"
"1988","16-34 y.","(2b) intermediate general qualification","7.13","8","198","4","5","9","10","6.84","7.42","8","8"
"1988","16-34 y.","(2c_gen) general maturity certificate","7.27","8","111","4","7","9","10","6.89","7.65","7","8"
"1988","16-34 y.","(2c_voc) vocational maturity certificate","7.02","8","148","3","6","9","10","6.65","7.39","7","8"
"1988","16-34 y.","(3a) lower tertiary education","8","8","58","7","7","9","9","7.63","8.37","8","8"
"1988","16-34 y.","(3b) higher tertiary education","7.37","8","104","5","6","9","9","6.97","7.77","7","8"
"1988","35-65 y.","(0) in school","","","","","","","","","","",""
"1988","35-65 y.","(1a) inadequately completed","7.12","7.37","312","4","6","9","10","6.89","7.35","7","8"
"1988","35-65 y.","(1b) general elementary school","7.16","7","654","5","6","9","10","6.99","7.33","7","8"
"1988","35-65 y.","(1c) basic vocational qualification","7.25","8","1385","5","6","9","10","7.14","7.36","8","8"
"1988","35-65 y.","(2a) intermediate vocational","7.27","8","394","5","6","9","10","7.08","7.46","8","8"
"1988","35-65 y.","(2b) intermediate general qualification","7.47","8","36","5","7","9","10","6.71","8.23","8","8"
"1988","35-65 y.","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1988","35-65 y.","(2c_voc) vocational maturity certificate","7.21","8","109","3","7","9","10","6.82","7.6","7","8"
"1988","35-65 y.","(3a) lower tertiary education","7.26","8","107","4","7","9","10","6.87","7.65","7","8"
"1988","35-65 y.","(3b) higher tertiary education","7.32","8","269","5","6","9","10","7.08","7.56","7","8"
"1988","66 and older","(0) in school","","","","","","","","","","",""
"1988","66 and older","(1a) inadequately completed","","","","","","","","","","",""
"1988","66 and older","(1b) general elementary school","","","","","","","","","","",""
"1988","66 and older","(1c) basic vocational qualification","","","","","","","","","","",""
"1988","66 and older","(2a) intermediate vocational","","","","","","","","","","",""
"1988","66 and older","(2b) intermediate general qualification","","","","","","","","","","",""
"1988","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1988","66 and older","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1988","66 and older","(3a) lower tertiary education","","","","","","","","","","",""
"1988","66 and older","(3b) higher tertiary education","","","","","","","","","","",""
"1989","16-34 y.","(0) in school","","","","","","","","","","",""
"1989","16-34 y.","(1a) inadequately completed","6.57","6.38","93","4","5","8","9","6.08","7.06","7","8"
"1989","16-34 y.","(1b) general elementary school","7.08","7","452","4","6","9","10","6.88","7.28","7","8"
"1989","16-34 y.","(1c) basic vocational qualification","7.23","8","759","5","6","9","10","7.08","7.38","7","8"
"1989","16-34 y.","(2a) intermediate vocational","7.33","8","468","5","6","9","9","7.15","7.51","8","8"
"1989","16-34 y.","(2b) intermediate general qualification","7.43","8","184","5","6","9","10","7.11","7.75","8","8"
"1989","16-34 y.","(2c_gen) general maturity certificate","6.7","7","117","3","5","8","9","6.29","7.11","7","8"
"1989","16-34 y.","(2c_voc) vocational maturity certificate","7.46","8","146","5","7","9","9","7.16","7.76","8","8"
"1989","16-34 y.","(3a) lower tertiary education","7.9","8","59","5","7","9","10","7.51","8.29","8","8"
"1989","16-34 y.","(3b) higher tertiary education","7.55","8","107","5","7","9","10","7.14","7.96","7","8"
"1989","35-65 y.","(0) in school","","","","","","","","","","",""
"1989","35-65 y.","(1a) inadequately completed","6.69","7","295","4","5","8","10","6.45","6.93","7","7"
"1989","35-65 y.","(1b) general elementary school","6.94","7","619","4","5","8","9","6.78","7.1","7","8"
"1989","35-65 y.","(1c) basic vocational qualification","7.23","8","1323","5","6","8","10","7.12","7.34","8","8"
"1989","35-65 y.","(2a) intermediate vocational","7.25","8","384","5","6","9","10","7.05","7.45","8","8"
"1989","35-65 y.","(2b) intermediate general qualification","7.72","8","35","5","7","9","10","7.05","8.39","7","9"
"1989","35-65 y.","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1989","35-65 y.","(2c_voc) vocational maturity certificate","7.38","8","109","5","7","8","10","7.02","7.74","7","8"
"1989","35-65 y.","(3a) lower tertiary education","7.72","8","107","5","7","9","10","7.39","8.05","7","8"
"1989","35-65 y.","(3b) higher tertiary education","7.71","8","267","5","7","9","10","7.5","7.92","8","8"
"1989","66 and older","(0) in school","","","","","","","","","","",""
"1989","66 and older","(1a) inadequately completed","","","","","","","","","","",""
"1989","66 and older","(1b) general elementary school","","","","","","","","","","",""
"1989","66 and older","(1c) basic vocational qualification","","","","","","","","","","",""
"1989","66 and older","(2a) intermediate vocational","","","","","","","","","","",""
"1989","66 and older","(2b) intermediate general qualification","","","","","","","","","","",""
"1989","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1989","66 and older","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1989","66 and older","(3a) lower tertiary education","","","","","","","","","","",""
"1989","66 and older","(3b) higher tertiary education","","","","","","","","","","",""
"1990","16-34 y.","(0) in school","","","","","","","","","","",""
"1990","16-34 y.","(1a) inadequately completed","6.61","6.02","88","4","5","8","10","6.09","7.13","6","8"
"1990","16-34 y.","(1b) general elementary school","7.49","8","464","5","6","9","10","7.29","7.69","7","8"
"1990","16-34 y.","(1c) basic vocational qualification","7.12","7","888","4","6","9","10","6.98","7.26","7","8"
"1990","16-34 y.","(2a) intermediate vocational","7.11","8","1271","4","6","9","10","6.98","7.24","7","8"
"1990","16-34 y.","(2b) intermediate general qualification","7.08","7","299","4","6","9","9","6.82","7.34","7","8"
"1990","16-34 y.","(2c_gen) general maturity certificate","6.9","7","132","4","6","8","9","6.53","7.27","7","7"
"1990","16-34 y.","(2c_voc) vocational maturity certificate","6.94","7","190","3","5","9","10","6.64","7.24","7","8"
"1990","16-34 y.","(3a) lower tertiary education","7.28","8","249","5","6","9","10","7.01","7.55","7","8"
"1990","16-34 y.","(3b) higher tertiary education","7.03","8","184","4","6","9","9","6.7","7.36","7","8"
"1990","35-65 y.","(0) in school","","","","","","","","","","",""
"1990","35-65 y.","(1a) inadequately completed","7","7","296","5","5","9","10","6.77","7.23","7","8"
"1990","35-65 y.","(1b) general elementary school","7.05","7.66","727","4","5","9","10","6.89","7.21","7","8"
"1990","35-65 y.","(1c) basic vocational qualification","7.35","8","2119","5","6","9","10","7.26","7.44","8","8"
"1990","35-65 y.","(2a) intermediate vocational","7.33","8","833","5","6","9","10","7.19","7.47","8","8"
"1990","35-65 y.","(2b) intermediate general qualification","7.47","8","36","5","7","8","10","6.68","8.26","7","8"
"1990","35-65 y.","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1990","35-65 y.","(2c_voc) vocational maturity certificate","7.51","8","138","5","6","9","10","7.2","7.82","7","8"
"1990","35-65 y.","(3a) lower tertiary education","7.34","8","473","4","6","9","10","7.14","7.54","8","8"
"1990","35-65 y.","(3b) higher tertiary education","7.16","8","484","4","6","9","9","6.96","7.36","7","8"
"1990","66 and older","(0) in school","","","","","","","","","","",""
"1990","66 and older","(1a) inadequately completed","","","","","","","","","","",""
"1990","66 and older","(1b) general elementary school","","","","","","","","","","",""
"1990","66 and older","(1c) basic vocational qualification","","","","","","","","","","",""
"1990","66 and older","(2a) intermediate vocational","","","","","","","","","","",""
"1990","66 and older","(2b) intermediate general qualification","","","","","","","","","","",""
"1990","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1990","66 and older","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1990","66 and older","(3a) lower tertiary education","","","","","","","","","","",""
"1990","66 and older","(3b) higher tertiary education","","","","","","","","","","",""
"1991","16-34 y.","(0) in school","","","","","","","","","","",""
"1991","16-34 y.","(1a) inadequately completed","6.75","7.5","99","3","5","8","10","6.28","7.22","6","8"
"1991","16-34 y.","(1b) general elementary school","7.6","8","458","5","7","9","10","7.4","7.8","8","8"
"1991","16-34 y.","(1c) basic vocational qualification","7.19","8","839","5","6","9","10","7.05","7.33","8","8"
"1991","16-34 y.","(2a) intermediate vocational","6.93","8","1116","4","5","9","10","6.78","7.08","7","8"
"1991","16-34 y.","(2b) intermediate general qualification","7.11","8","281","4","6","9","9","6.84","7.38","7","8"
"1991","16-34 y.","(2c_gen) general maturity certificate","6.91","7","130","3","6","8","9","6.52","7.3","7","8"
"1991","16-34 y.","(2c_voc) vocational maturity certificate","6.96","8","202","3","5","8","10","6.66","7.26","7","8"
"1991","16-34 y.","(3a) lower tertiary education","7.28","8","224","4","6","9","10","6.97","7.59","7","8"
"1991","16-34 y.","(3b) higher tertiary education","6.96","7","159","4","6","9","9","6.59","7.33","7","8"
"1991","35-65 y.","(0) in school","","","","","","","","","","",""
"1991","35-65 y.","(1a) inadequately completed","7.3","8","298","5","6","9","10","7.07","7.53","7","8"
"1991","35-65 y.","(1b) general elementary school","6.91","7","682","4","6","8","9","6.75","7.07","7","8"
"1991","35-65 y.","(1c) basic vocational qualification","6.99","7","1918","4","6","8","10","6.89","7.09","7","8"
"1991","35-65 y.","(2a) intermediate vocational","6.86","7","815","4","5","8","9","6.7","7.02","7","8"
"1991","35-65 y.","(2b) intermediate general qualification","7.66","8","35","5","7","9","10","7.03","8.29","7","9"
"1991","35-65 y.","(2c_gen) general maturity certificate","6.53","7","33","4","5","8","9","5.69","7.37","6","8"
"1991","35-65 y.","(2c_voc) vocational maturity certificate","7.13","7.5","144","4","6","9","10","6.78","7.48","7","8"
"1991","35-65 y.","(3a) lower tertiary education","6.81","8","437","4","5","8","9","6.58","7.04","7","8"
"1991","35-65 y.","(3b) higher tertiary education","6.93","7.69","471","4","6","8","9","6.73","7.13","7","8"
"1991","66 and older","(0) in school","","","","","","","","","","",""
"1991","66 and older","(1a) inadequately completed","","","","","","","","","","",""
"1991","66 and older","(1b) general elementary school","","","","","","","","","","",""
"1991","66 and older","(1c) basic vocational qualification","","","","","","","","","","",""
"1991","66 and older","(2a) intermediate vocational","","","","","","","","","","",""
"1991","66 and older","(2b) intermediate general qualification","","","","","","","","","","",""
"1991","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1991","66 and older","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1991","66 and older","(3a) lower tertiary education","","","","","","","","","","",""
"1991","66 and older","(3b) higher tertiary education","","","","","","","","","","",""
"1992","16-34 y.","(0) in school","","","","","","","","","","",""
"1992","16-34 y.","(1a) inadequately completed","6.81","7","83","5","5","9","10","6.3","7.32","7","8"
"1992","16-34 y.","(1b) general elementary school","7.55","8","445","5","7","9","10","7.37","7.73","8","8"
"1992","16-34 y.","(1c) basic vocational qualification","7.48","8","766","5","7","9","9","7.35","7.61","8","8"
"1992","16-34 y.","(2a) intermediate vocational","7.17","8","1021","4","6","9","9","7.04","7.3","8","8"
"1992","16-34 y.","(2b) intermediate general qualification","7.22","8","270","4","6","9","10","6.98","7.46","7","8"
"1992","16-34 y.","(2c_gen) general maturity certificate","7.31","8","142","5","6","9","9","6.96","7.66","7","8"
"1992","16-34 y.","(2c_voc) vocational maturity certificate","7.09","8","193","3","6","9","9","6.82","7.36","7","8"
"1992","16-34 y.","(3a) lower tertiary education","7.4","8","198","5","6","9","9","7.12","7.68","7","8"
"1992","16-34 y.","(3b) higher tertiary education","7.48","8","150","5","7","8","9","7.19","7.77","8","8"
"1992","35-65 y.","(0) in school","","","","","","","","","","",""
"1992","35-65 y.","(1a) inadequately completed","6.98","7","271","4","5","9","10","6.73","7.23","7","8"
"1992","35-65 y.","(1b) general elementary school","7.08","7.86","628","5","6","8","9","6.93","7.23","7","8"
"1992","35-65 y.","(1c) basic vocational qualification","7.28","8","1771","5","6","9","10","7.19","7.37","8","8"
"1992","35-65 y.","(2a) intermediate vocational","7.3","8","811","5","6","9","9","7.17","7.43","8","8"
"1992","35-65 y.","(2b) intermediate general qualification","7.67","8","38","5","7","9","10","7.16","8.18","7","9"
"1992","35-65 y.","(2c_gen) general maturity certificate","7.31","8","33","5","6","9","10","6.53","8.09","7","8"
"1992","35-65 y.","(2c_voc) vocational maturity certificate","7.3","8","150","5","6","8","10","6.98","7.62","7","8"
"1992","35-65 y.","(3a) lower tertiary education","7.23","8","427","5","6","9","9","7.04","7.42","7","8"
"1992","35-65 y.","(3b) higher tertiary education","7.3","8","466","4","7","8","10","7.12","7.48","8","8"
"1992","66 and older","(0) in school","","","","","","","","","","",""
"1992","66 and older","(1a) inadequately completed","","","","","","","","","","",""
"1992","66 and older","(1b) general elementary school","","","","","","","","","","",""
"1992","66 and older","(1c) basic vocational qualification","","","","","","","","","","",""
"1992","66 and older","(2a) intermediate vocational","","","","","","","","","","",""
"1992","66 and older","(2b) intermediate general qualification","","","","","","","","","","",""
"1992","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1992","66 and older","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1992","66 and older","(3a) lower tertiary education","","","","","","","","","","",""
"1992","66 and older","(3b) higher tertiary education","","","","","","","","","","",""
"1993","16-34 y.","(0) in school","","","","","","","","","","",""
"1993","16-34 y.","(1a) inadequately completed","7.28","7","76","5","5","9","10","6.8","7.76","7","8"
"1993","16-34 y.","(1b) general elementary school","7.19","8","427","5","6","9","10","6.98","7.4","7","8"
"1993","16-34 y.","(1c) basic vocational qualification","7.26","8","729","5","6","9","10","7.11","7.41","7","8"
"1993","16-34 y.","(2a) intermediate vocational","6.98","7","1017","4","6","8","9","6.85","7.11","7","8"
"1993","16-34 y.","(2b) intermediate general qualification","7.27","8","250","5","6","9","10","7.02","7.52","7","8"
"1993","16-34 y.","(2c_gen) general maturity certificate","7.45","8","136","5","7","9","10","7.12","7.78","8","8"
"1993","16-34 y.","(2c_voc) vocational maturity certificate","7.17","8","190","5","7","8","9","6.89","7.45","7","8"
"1993","16-34 y.","(3a) lower tertiary education","7.35","8","197","5","7","8","9","7.08","7.62","8","8"
"1993","16-34 y.","(3b) higher tertiary education","6.85","7","137","5","6","8","9","6.55","7.15","7","8"
"1993","35-65 y.","(0) in school","","","","","","","","","","",""
"1993","35-65 y.","(1a) inadequately completed","6.85","7","262","4","5","8","9","6.6","7.1","7","8"
"1993","35-65 y.","(1b) general elementary school","6.76","7","580","4","5","8","10","6.59","6.93","7","7"
"1993","35-65 y.","(1c) basic vocational qualification","7.01","7","1645","4","6","8","10","6.91","7.11","7","7"
"1993","35-65 y.","(2a) intermediate vocational","7.03","8","835","4","6","8","9","6.89","7.17","7","8"
"1993","35-65 y.","(2b) intermediate general qualification","7.12","8","38","4","5","8","9","6.48","7.76","6","8"
"1993","35-65 y.","(2c_gen) general maturity certificate","7.24","7","30","3","6","9","10","6.32","8.16","6","8"
"1993","35-65 y.","(2c_voc) vocational maturity certificate","7.22","8","153","4","6","8","9","6.89","7.55","7","8"
"1993","35-65 y.","(3a) lower tertiary education","7.14","8","427","5","6","9","9","6.95","7.33","7","8"
"1993","35-65 y.","(3b) higher tertiary education","7.08","8","459","4","6","8","9","6.89","7.27","7","8"
"1993","66 and older","(0) in school","","","","","","","","","","",""
"1993","66 and older","(1a) inadequately completed","","","","","","","","","","",""
"1993","66 and older","(1b) general elementary school","","","","","","","","","","",""
"1993","66 and older","(1c) basic vocational qualification","","","","","","","","","","",""
"1993","66 and older","(2a) intermediate vocational","","","","","","","","","","",""
"1993","66 and older","(2b) intermediate general qualification","","","","","","","","","","",""
"1993","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","",""
"1993","66 and older","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"1993","66 and older","(3a) lower tertiary education","","","","","","","","","","",""
"1993","66 and older","(3b) higher tertiary education","","","","","","","","","","",""
"1994","16-34 y.","(0) in school","","","","","","","","","","",""
"1994","16-34 y.","(1a) inadequately completed","7.23","7","76","4","6","9","10","6.79","7.67","7","8"
"1994","16-34 y.","(1b) general elementary school","7.34","8","349","5","6","9","10","7.13","7.55","7","8"
"1994","16-34 y.","(1c) basic vocational qualification","7.27","8","676","5","6","9","10","7.12","7.42","7","8"
"1994","16-34 y.","(2a) intermediate vocational","6.95","8","986","4","6","8","9","6.82","7.08","7","8"
"1994","16-34 y.","(2b) intermediate general qualification","7.41","8","230","5","7","9","10","7.14","7.68","7","8"
"1994","16-34 y.","(2c_gen) general maturity certificate","7.08","8","163","4","6","8","9","6.78","7.38","7","8"
"1994","16-34 y.","(2c_voc) vocational maturity certificate","6.88","7","203","4","6","8","9","6.59","7.17","7","8"
"1994","16-34 y.","(3a) lower tertiary education","7.16","8","184","4","6","9","9","6.86","7.46","7","8"
"1994","16-34 y.","(3b) higher tertiary education","6.61","7","163","4","6","8","9","6.31","6.91","7","7"
