"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","general elemantary","Female","7.44","8","782","4","6","10","10","10","7.27","7.61","0","10","8","8"
"1984","general elemantary","Male","7.61","8","827","5","6","10","10","10","7.44","7.78","0","10","8","8"
"1984","higher education","Female","8.03","8","164","5","7","10","10","10","7.72","8.34","0","10","8","9"
"1984","higher education","Male","7.75","8","452","5","7","9","10","10","7.57","7.93","0","10","8","8"
"1984","higher vocational","Female","8.18","9","145","5","7","10","10","10","7.85","8.51","0","10","8","9"
"1984","higher vocational","Male","8","8","301","5","7","10","10","10","7.76","8.24","0","10","8","9"
"1984","in school","Female","","","","","","","","","","","","","",""
"1984","in school","Male","","","","","","","","","","","","","",""
"1984","inadequately","Female","7.02","8","248","4","5","9","10","10","6.71","7.33","0","10","8","8"
"1984","inadequately","Male","7.09","8","345","3","5","9","10","10","6.83","7.35","0","10","8","8"
"1984","middle vocational","Female","7.69","8","1165","5","7","10","10","10","7.56","7.82","0","10","8","8"
"1984","middle vocational","Male","7.73","8","2346","5","7","10","10","10","7.64","7.82","0","10","8","8"
"1984","vocational + Abi","Female","7.84","8","73","5","7","10","10","10","7.42","8.26","3","10","7","9"
"1984","vocational + Abi","Male","7.48","8","138","5","6","9","10","10","7.1","7.86","0","10","8","8"
"1985","general elemantary","Female","7.39","8","707","5","6","9","10","10","7.23","7.55","0","10","8","8"
"1985","general elemantary","Male","7.53","8","734","5","6","9","10","10","7.37","7.69","0","10","8","8"
"1985","higher education","Female","7.64","8","160","5","7","9","10","10","7.29","7.99","0","10","8","8"
"1985","higher education","Male","7.64","8","426","5","7","9","10","10","7.46","7.82","0","10","8","8"
"1985","higher vocational","Female","7.71","8","134","5","7","9","10","10","7.34","8.08","0","10","8","8"
"1985","higher vocational","Male","7.61","8","284","5","7","9","10","10","7.37","7.85","0","10","8","8"
"1985","in school","Female","","","","","","","","","","","","","",""
"1985","in school","Male","","","","","","","","","","","","","",""
"1985","inadequately","Female","6.79","7","199","4","5","9","10","10","6.47","7.11","1","10","7","8"
"1985","inadequately","Male","7.41","8","268","4","7","9","10","10","7.14","7.68","0","10","8","8"
"1985","middle vocational","Female","7.55","8","1103","5","6","9","10","10","7.42","7.68","0","10","8","8"
"1985","middle vocational","Male","7.53","8","2078","5","6","9","10","10","7.44","7.62","0","10","8","8"
"1985","vocational + Abi","Female","7.01","7","63","5","5","8","9","10","6.52","7.5","3","10","6","8"
"1985","vocational + Abi","Male","7.31","8","116","5","6","9","10","10","6.88","7.74","0","10","8","8"
"1986","general elemantary","Female","7.21","7","691","5","6","9","10","10","7.05","7.37","0","10","7","8"
"1986","general elemantary","Male","7.37","8","724","5","6","9","10","10","7.22","7.52","0","10","8","8"
"1986","higher education","Female","7.71","8","155","5","7","9","10","10","7.42","8","1","10","8","8"
"1986","higher education","Male","7.55","8","428","5","7","9","10","10","7.37","7.73","0","10","8","8"
"1986","higher vocational","Female","7.35","8","124","4","6","9","10","10","6.99","7.71","2","10","7","8"
"1986","higher vocational","Male","7.58","8","258","5","7","9","10","10","7.34","7.82","1","10","8","8"
"1986","in school","Female","","","","","","","","","","","","","",""
"1986","in school","Male","","","","","","","","","","","","","",""
"1986","inadequately","Female","6.9","7.59","183","4","5","8","10","10","6.56","7.24","0","10","7","8"
"1986","inadequately","Male","7","7","246","4","6","9","10","10","6.7","7.3","0","10","7","8"
"1986","middle vocational","Female","7.37","8","1079","5","6","9","10","10","7.24","7.5","0","10","8","8"
"1986","middle vocational","Male","7.46","8","2016","5","6","9","10","10","7.37","7.55","0","10","8","8"
"1986","vocational + Abi","Female","7.25","8","74","5","5","9","10","10","6.72","7.78","0","10","7","8"
"1986","vocational + Abi","Male","7.26","8","115","4","6","9","10","10","6.85","7.67","0","10","7","8"
"1987","general elemantary","Female","7.17","8","692","4","6","9","10","10","7","7.34","0","10","7","8"
"1987","general elemantary","Male","7.53","8","709","5","6","9","10","10","7.38","7.68","0","10","8","8"
"1987","higher education","Female","7.78","8","157","5","7","9","10","10","7.48","8.08","1","10","8","8"
"1987","higher education","Male","7.56","8","418","5","7","9","10","10","7.37","7.75","0","10","8","8"
"1987","higher vocational","Female","7.5","8","130","5","7","9","10","10","7.17","7.83","0","10","8","8"
"1987","higher vocational","Male","7.58","8","248","5","7","9","10","10","7.36","7.8","2","10","8","8"
"1987","in school","Female","","","","","","","","","","","","","",""
"1987","in school","Male","","","","","","","","","","","","","",""
"1987","inadequately","Female","7.04","7","187","4","5","9","10","10","6.74","7.34","0","10","7","8"
"1987","inadequately","Male","7.06","7.84","227","4","6","9","10","10","6.76","7.36","0","10","7","8"
"1987","middle vocational","Female","7.35","8","1096","5","6","9","10","10","7.23","7.47","0","10","8","8"
"1987","middle vocational","Male","7.44","8","2020","5","6","9","10","10","7.35","7.53","0","10","8","8"
"1987","vocational + Abi","Female","7.17","8","77","4","5","9","10","10","6.7","7.64","2","10","7","8"
"1987","vocational + Abi","Male","7.15","8","110","4","6","9","10","10","6.74","7.56","0","10","8","8"
"1988","general elemantary","Female","7.13","8","654","4","5","9","10","10","6.95","7.31","0","10","7","8"
"1988","general elemantary","Male","7.13","7","700","5","6","9","10","10","6.98","7.28","0","10","7","8"
"1988","higher education","Female","7.49","8","155","5","7","9","10","10","7.18","7.8","0","10","8","8"
"1988","higher education","Male","7.4","8","394","5","7","9","10","10","7.2","7.6","0","10","8","8"
"1988","higher vocational","Female","7.38","8","120","4","6","9","10","10","6.99","7.77","0","10","8","8"
"1988","higher vocational","Male","7.37","8","245","5","7","9","10","10","7.14","7.6","2","10","7","8"
"1988","in school","Female","","","","","","","","","","","","","",""
"1988","in school","Male","","","","","","","","","","","","","",""
"1988","inadequately","Female","6.8","7","156","4","5","9","10","10","6.46","7.14","1","10","6","7"
